,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicEPS,trailingInterestExpense,annualTaxProvision,quarterlyChangeInInventory,annualCurrentAccruedExpenses,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicEPS,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualDilutedEPS,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,annualTotalAssets,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,annualCurrentLiabilities,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicAverageShares,annualGoodwill,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualAccountsPayable,trailingNetOtherInvestingChanges,annualEbitda,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualOtherIntangibleAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1451520000,-1383000000.0,-151881000000.0,,-2000000000.0,13516000000.0,,-4531000000.0,8044000000.0,,,-29504000000.0,27477000000.0,266103000000.0,42847000000.0,1449000000.0,4710000000.0,11022000000.0,,,1874313000.0,28014000000.0,35347000000.0,,,3631000000.0,,2069000000.0,23465000000.0,340277000000.0,-3443000000.0,308000000.0,2.46,,132000000.0,530000000.0,4833000000.0,-3443000000.0,-1763000000.0,4557000000.0,129925000000.0,85753000000.0,-5769000000.0,4587000000.0,-1861000000.0,,-1999000000.0,-128000000.0,-0.31,211000000.0,310000000.0,11022000000.0,-7208000000.0,266103000000.0,181578000000.0,39137000000.0,-2013000000.0,310000000.0,230756000000.0,,,0.0,152716000000.0,7273000000.0,4588000000.0,26464000000.0,,2.45,-2210000000.0,261000000.0,85753000000.0,,-345000000.0,,35347000000.0,,,0.0,4587000000.0,-151881000000.0,0.0,90788000000.0,,12785000000.0,-7992000000.0,19456000000.0,4928000000.0,2069000000.0,180000000.0,20689000000.0,27110000000.0,-0.31,,-588000000.0,756000000.0,19456000000.0,,1449000000.0,53000000.0,-7449000000.0,,4557000000.0,-555000000.0,33584000000.0,-23808000000.0,152716000000.0,85000000.0,,6334000000.0,266103000000.0,1874971000.0,2815000000.0,1233000000.0,188396000000.0,6334000000.0,-1655000000.0,33584000000.0,26464000000.0,181578000000.0,-1911000000.0,0.0,-6000000.0,20689000000.0,,12860000000.0,1832000000.0,11487000000.0,12860000000.0,4833000000.0,19970000000.0,1869072000.0,4588000000.0,,11022000000.0,,-4531000000.0,12933000000.0,8552000000.0,1832000000.0,,13516000000.0,,-3710000000.0,188396000000.0,-367000000.0,19456000000.0,-3710000000.0,0.0,5522000000.0,,11022000000.0,266103000000.0,-588000000.0,23465000000.0,,,,1867941000.0,,340277000000.0,11022000000.0,11022000000.0,,4928000000.0,4557000000.0,0.0,-20000000.0,,0.0,,1294000000.0,-6000000.0,230756000000.0,27110000000.0,4842000000.0,,,,,,,,,,,,,,,,,,,,,,,
1459382400,-1089000000.0,,,-1039000000.0,12696000000.0,,-4390000000.0,7442000000.0,,,,,263842000000.0,,,,,,,1869775000.0,23070000000.0,,,,,,803000000.0,23330000000.0,344895000000.0,-2194000000.0,-1058000000.0,,,,-176000000.0,,-2194000000.0,,-401000000.0,,,,,,,-2000000000.0,,-0.39,,,8562000000.0,-5509000000.0,,178853000000.0,,,317000000.0,,,,,150307000000.0,6402000000.0,4588000000.0,29162000000.0,,,-1711000000.0,-10000000.0,83204000000.0,,-14000000.0,,31713000000.0,,,0.0,,-154955000000.0,0.0,,,,,,,,,,27510000000.0,-0.39,,-725000000.0,1911000000.0,,,1085000000.0,123000000.0,-5566000000.0,,1141000000.0,-707000000.0,,,,,,,,,,483000000.0,189940000000.0,6508000000.0,-1004000000.0,32635000000.0,,,-2460000000.0,0.0,,19592000000.0,,,,9636000000.0,12459000000.0,4904000000.0,15628000000.0,1869775000.0,,,,,,11022000000.0,,1832000000.0,,,,,,,,,,,,,263842000000.0,-725000000.0,,,,,,,,8562000000.0,8562000000.0,,9630000000.0,-4425000000.0,,73000000.0,,-6000000.0,,468000000.0,0.0,232129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,-1151000000.0,,,340000000.0,13416000000.0,,-4272000000.0,5845000000.0,,,,,261478000000.0,,,,,,,1871995000.0,27844000000.0,,,,,,490000000.0,22712000000.0,339081000000.0,-3429000000.0,-1014000000.0,,,,-43000000.0,,-1991000000.0,,-385000000.0,,,,,,,-2002000000.0,,-0.78,,,8764000000.0,-3157000000.0,,175379000000.0,,,320000000.0,,,,,147163000000.0,6087000000.0,4581000000.0,24927000000.0,,,-2070000000.0,1222000000.0,88226000000.0,,-766000000.0,,32471000000.0,,,0.0,,-154396000000.0,0.0,,,,,,,,,,27740000000.0,-0.78,,-1470000000.0,830000000.0,,,3216000000.0,139000000.0,-4469000000.0,,2531000000.0,-1463000000.0,,,,,,,,,,1438000000.0,184685000000.0,6427000000.0,-607000000.0,39487000000.0,,,202000000.0,0.0,,18342000000.0,,,,9274000000.0,13490000000.0,4458000000.0,21999000000.0,1871995000.0,,,,,,8562000000.0,,1832000000.0,,,,,,,,,,,,,261478000000.0,-1470000000.0,,,,,,,,8764000000.0,8764000000.0,,5530000000.0,-1938000000.0,,93000000.0,79000000.0,-3000000.0,,-1326000000.0,-24000000.0,229007000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,-899000000.0,,,-1084000000.0,12205000000.0,,-4083000000.0,9187000000.0,,,,,259863000000.0,,,,,,,1883342000.0,29159000000.0,,,,,,1000000000.0,22288000000.0,341066000000.0,192000000.0,755000000.0,,,,451000000.0,,1173000000.0,,5311000000.0,,,,,,,-2005000000.0,,0.68,,,7351000000.0,-5263000000.0,,174657000000.0,,,321000000.0,,,,,146800000000.0,5775000000.0,4581000000.0,24744000000.0,,,1109000000.0,-1198000000.0,87167000000.0,,-32000000.0,,28873000000.0,,,0.0,,-157627000000.0,0.0,,,,,,,,,,30002000000.0,0.68,,1283000000.0,-1465000000.0,,,3893000000.0,97000000.0,-4065000000.0,,5311000000.0,1301000000.0,,,,,,,,,,981000000.0,183439000000.0,5976000000.0,-192000000.0,39462000000.0,,,-1413000000.0,0.0,,17817000000.0,,,,8995000000.0,12522000000.0,4441000000.0,19972000000.0,1873649000.0,,,,,,8764000000.0,,1832000000.0,,,,,,,,,,,,,259863000000.0,1283000000.0,,,,,,,,7351000000.0,7351000000.0,,6057000000.0,5311000000.0,,0.0,64000000.0,0.0,,403000000.0,-33000000.0,230990000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,-696000000.0,-153891000000.0,,2316000000.0,13986000000.0,,-4083000000.0,8963000000.0,,,-18109000000.0,24952000000.0,260078000000.0,37653000000.0,4119000000.0,-431000000.0,6988000000.0,,,1890044000.0,30142000000.0,29619000000.0,,,-2121000000.0,,1050000000.0,21553000000.0,336077000000.0,-785000000.0,871000000.0,-0.27,,-1729000000.0,371000000.0,4882000000.0,570000000.0,-4034000000.0,3863000000.0,110215000000.0,81571000000.0,533000000.0,-497000000.0,-3835000000.0,201000000.0,-2025000000.0,-63000000.0,0.22,650000000.0,13000000.0,6988000000.0,-2923000000.0,260078000000.0,173046000000.0,31437000000.0,-446000000.0,13000000.0,230459000000.0,,,0.0,145556000000.0,6688000000.0,4581000000.0,31785000000.0,,-0.27,512000000.0,729000000.0,81571000000.0,,-772000000.0,,29619000000.0,,,0.0,-497000000.0,-153891000000.0,0.0,78778000000.0,,11022000000.0,-8032000000.0,12846000000.0,10840000000.0,1050000000.0,523000000.0,17516000000.0,30250000000.0,0.22,,415000000.0,-1251000000.0,12846000000.0,,4119000000.0,291000000.0,-4009000000.0,,3863000000.0,438000000.0,35193000000.0,-16852000000.0,145556000000.0,603000000.0,,5419000000.0,260078000000.0,1872789000.0,25000000.0,1355000000.0,182186000000.0,5419000000.0,74000000.0,35193000000.0,31785000000.0,173046000000.0,-363000000.0,0.0,-9000000.0,17516000000.0,,14092000000.0,1832000000.0,9748000000.0,14092000000.0,4882000000.0,21179000000.0,1875694000.0,4581000000.0,,6988000000.0,,-4083000000.0,7351000000.0,4257000000.0,1832000000.0,,13986000000.0,,-1959000000.0,182186000000.0,-1584000000.0,12846000000.0,-6216000000.0,0.0,743000000.0,,6988000000.0,260078000000.0,415000000.0,21553000000.0,,,,1872789000.0,,336077000000.0,6988000000.0,6988000000.0,,10840000000.0,3863000000.0,0.0,357000000.0,58000000.0,0.0,,-1666000000.0,-6000000.0,230459000000.0,30250000000.0,-2160000000.0,,,,,,,,,,,,,,,,,,,,,,,
1490918400,-563000000.0,,,-1178000000.0,13078000000.0,,-3966000000.0,9824000000.0,,,,,259111000000.0,,,,,,,1895393000.0,31524000000.0,,,,,,1414000000.0,21515000000.0,336150000000.0,1283000000.0,-969000000.0,,,,-550000000.0,,3180000000.0,,3879000000.0,,,,,,,-2029000000.0,,1.43,,,6983000000.0,-1239000000.0,,173698000000.0,,,11000000.0,,,,,146592000000.0,5526000000.0,4543000000.0,28426000000.0,,,3129000000.0,2081000000.0,82895000000.0,,-4894000000.0,,29568000000.0,,,0.0,,-155854000000.0,0.0,,,,,,,,,,30915000000.0,1.41,,2682000000.0,-2684000000.0,,,4352000000.0,245000000.0,-3315000000.0,,3879000000.0,2699000000.0,,,,,,,,,,1897000000.0,180296000000.0,5921000000.0,430000000.0,36864000000.0,,,-5000000.0,0.0,,17276000000.0,,,,8541000000.0,13754000000.0,4657000000.0,21700000000.0,1879372000.0,,,,,,6988000000.0,,1832000000.0,,,,,,,,,,,,,259111000000.0,2682000000.0,,,,,,,,6983000000.0,6983000000.0,,8297000000.0,3879000000.0,,2000000.0,51000000.0,-7000000.0,,317000000.0,-3928000000.0,229543000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,-683000000.0,,,-997000000.0,12057000000.0,,-3844000000.0,9241000000.0,,,,,254599000000.0,,,,,,,1893014000.0,32877000000.0,,,,,,1328000000.0,20898000000.0,337551000000.0,398000000.0,-176000000.0,,,,-154000000.0,,2001000000.0,,5036000000.0,,,,,,,-2032000000.0,,0.77,,,4762000000.0,-2807000000.0,,173116000000.0,,,13000000.0,,,,,146203000000.0,5653000000.0,4543000000.0,27956000000.0,,,1953000000.0,426000000.0,79255000000.0,,-2409000000.0,,26626000000.0,,,0.0,,-159375000000.0,0.0,,,,,,,,,,31706000000.0,0.77,,1450000000.0,-4451000000.0,,,3793000000.0,34000000.0,-3224000000.0,,5036000000.0,1466000000.0,,,,,,,,,,1603000000.0,178176000000.0,6075000000.0,487000000.0,33989000000.0,,,-2221000000.0,0.0,,17067000000.0,,,,8843000000.0,13168000000.0,4695000000.0,23636000000.0,1881019000.0,,,,,,6983000000.0,,1832000000.0,,,,,,,,,,,,,254599000000.0,1450000000.0,,,,,,,,4762000000.0,4762000000.0,,8782000000.0,5036000000.0,,1000000.0,48000000.0,-10000000.0,,610000000.0,3887000000.0,227973000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,782000000.0,,,1446000000.0,13084000000.0,,-3662000000.0,10007000000.0,,,,,255160000000.0,,,,,,,1895879000.0,33892000000.0,,,,,,1123000000.0,20830000000.0,343066000000.0,380000000.0,-144000000.0,,,,268000000.0,,2693000000.0,,5370000000.0,,,,,,,-2032000000.0,,1.03,,,6641000000.0,-916000000.0,,173035000000.0,,,13000000.0,,,,,146713000000.0,6175000000.0,4531000000.0,28223000000.0,,,2658000000.0,2313000000.0,79026000000.0,,-910000000.0,,29398000000.0,,,0.0,,-164630000000.0,0.0,,,,,,,,,,32402000000.0,1.03,,1952000000.0,-2597000000.0,,,584000000.0,370000000.0,-3224000000.0,,5370000000.0,1986000000.0,,,,,,,,,,2313000000.0,178436000000.0,5761000000.0,672000000.0,33983000000.0,,,1879000000.0,0.0,,17438000000.0,,,,9627000000.0,14124000000.0,5085000000.0,23885000000.0,1882650000.0,,,,,,4762000000.0,,1832000000.0,,,,,,,,,,,,,255160000000.0,1952000000.0,,,,,,,,6641000000.0,6641000000.0,,7897000000.0,5370000000.0,,0.0,35000000.0,-5000000.0,,-662000000.0,-25000000.0,225762000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,-2739000000.0,-166773000000.0,,1604000000.0,14565000000.0,,-3829000000.0,10488000000.0,,,-13404000000.0,23885000000.0,104487000000.0,37080000000.0,640000000.0,9269000000.0,4813000000.0,,,1906146000.0,36381000000.0,28560000000.0,,,-915000000.0,,1600000000.0,21106000000.0,344485000000.0,419000000.0,1198000000.0,4.88,,-48000000.0,169000000.0,5267000000.0,1654000000.0,-2175000000.0,24000000.0,134674000000.0,76750000000.0,875000000.0,9195000000.0,-3203000000.0,307000000.0,-2039000000.0,-78000000.0,1.65,1117000000.0,9000000.0,4813000000.0,-3239000000.0,104487000000.0,174106000000.0,39560000000.0,-91000000.0,9000000.0,225246000000.0,,,0.0,148124000000.0,6531000000.0,4531000000.0,27737000000.0,,4.85,1481000000.0,411000000.0,76750000000.0,,-3239000000.0,,28560000000.0,,,0.0,9195000000.0,-166773000000.0,0.0,95114000000.0,,6988000000.0,-8132000000.0,7111000000.0,5192000000.0,1600000000.0,7000000.0,14652000000.0,32497000000.0,1.64,,3111000000.0,-4822000000.0,-2726000000.0,,640000000.0,468000000.0,-3641000000.0,,6230000000.0,3118000000.0,33477000000.0,-8201000000.0,148124000000.0,-267000000.0,,5585000000.0,253806000000.0,1897633000.0,-14554000000.0,1235000000.0,177712000000.0,5585000000.0,-1637000000.0,33477000000.0,27737000000.0,174106000000.0,-1828000000.0,0.0,-35000000.0,14652000000.0,,15353000000.0,1832000000.0,10069000000.0,15353000000.0,5267000000.0,25893000000.0,1888199000.0,4531000000.0,,4822000000.0,,-3829000000.0,6641000000.0,7048000000.0,1832000000.0,,14565000000.0,,9528000000.0,177712000000.0,-11452000000.0,20515000000.0,2480000000.0,0.0,5231000000.0,,4813000000.0,253806000000.0,3111000000.0,21106000000.0,,,,1882834000.0,,344485000000.0,4813000000.0,4822000000.0,,5192000000.0,2589000000.0,0.0,4000000.0,173000000.0,-13000000.0,,-1180000000.0,-12000000.0,225246000000.0,32497000000.0,9221000000.0,,,,,,,,,,,,,,,,,,,,,,,
1522454400,383000000.0,,,-807000000.0,14479000000.0,,-3699000000.0,10446000000.0,,,,,39745000000.0,,,,,,,1913218000.0,35968000000.0,,,,,,1867000000.0,20674000000.0,344977000000.0,3520000000.0,-1988000000.0,,,,-543000000.0,,5232000000.0,,5043000000.0,,,,,,,-2124000000.0,,1.92,,,7517000000.0,-2889000000.0,,175619000000.0,,,38000000.0,,,,,150356000000.0,5424000000.0,4531000000.0,30630000000.0,,,5073000000.0,137000000.0,74246000000.0,,-2331000000.0,,31726000000.0,,,,,-169131000000.0,,,,,,,,,,,33470000000.0,1.9,,3638000000.0,-613000000.0,,,1200000000.0,566000000.0,-2997000000.0,,5043000000.0,3659000000.0,,,,,,,,,,1712000000.0,175846000000.0,6128000000.0,1414000000.0,31054000000.0,,,1574000000.0,,,15082000000.0,,,,6926000000.0,15771000000.0,4587000000.0,25522000000.0,1895990000.0,,,,,,5943000000.0,,1832000000.0,,,,,,,,,,,,,256442000000.0,3638000000.0,,,,,,,,6466000000.0,6466000000.0,,8601000000.0,5043000000.0,,0.0,159000000.0,-29000000.0,,-335000000.0,-11000000.0,224716000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,127000000.0,,,1511000000.0,15722000000.0,,-3608000000.0,11249000000.0,,,,,104549000000.0,,,,,,,1918949000.0,40491000000.0,,,,,,1679000000.0,20566000000.0,343544000000.0,3479000000.0,-61000000.0,,,,-532000000.0,,5122000000.0,,-292000000.0,,,,,,,-2129000000.0,,1.79,,,8698000000.0,-2542000000.0,,176899000000.0,,,58000000.0,,,,,152198000000.0,6230000000.0,4518000000.0,31862000000.0,,,4905000000.0,704000000.0,72687000000.0,,-2882000000.0,,34256000000.0,,,,,-169302000000.0,,,,,,,,,,,34242000000.0,1.78,,3409000000.0,-3054000000.0,,,1239000000.0,442000000.0,-3226000000.0,,6855000000.0,3422000000.0,,,,,,,,,,1643000000.0,174242000000.0,6644000000.0,1483000000.0,29779000000.0,,,1181000000.0,,,15151000000.0,,,,7770000000.0,16672000000.0,4822000000.0,29242000000.0,1900375000.0,,,,,,7517000000.0,,1832000000.0,,,,,,,,,,,,,257929000000.0,3409000000.0,,,,,,,,7628000000.0,7686000000.0,,8598000000.0,3629000000.0,,,217000000.0,-20000000.0,,-1044000000.0,-44000000.0,223673000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,296000000.0,,,183000000.0,15335000000.0,,-3505000000.0,12044000000.0,,,,,36110000000.0,,,,,,,1917474000.0,42105000000.0,,,,,,1797000000.0,20414000000.0,344949000000.0,4157000000.0,470000000.0,,,,326000000.0,,5881000000.0,,-211000000.0,,,,,,,-2129000000.0,,2.13,,,10741000000.0,-2227000000.0,,178816000000.0,,,60000000.0,,,,,153575000000.0,6003000000.0,4518000000.0,29183000000.0,,,5699000000.0,1353000000.0,72750000000.0,,-14000000.0,,35583000000.0,,,,,-173304000000.0,,,,,,,,,,,34672000000.0,2.11,,4047000000.0,-5276000000.0,,,983000000.0,-671000000.0,-3578000000.0,,9569000000.0,4056000000.0,,,,,,,,,,1724000000.0,171645000000.0,6029000000.0,1643000000.0,29854000000.0,,,2043000000.0,,,15624000000.0,,,,7887000000.0,16788000000.0,5029000000.0,30061000000.0,1900717000.0,,,,,,8698000000.0,,1832000000.0,,,,,,,,,,,,,256606000000.0,4047000000.0,,,,,,,,9686000000.0,9686000000.0,,6121000000.0,5991000000.0,,,182000000.0,-2000000.0,,-362000000.0,-32000000.0,221023000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,244000000.0,-171037000000.0,,-1381000000.0,13953000000.0,-604000000.0,-3784000000.0,11166000000.0,,,-13800000000.0,24382000000.0,34459000000.0,30459000000.0,1863000000.0,14860000000.0,9342000000.0,,,1906823000.0,40338000000.0,34021000000.0,,,437000000.0,,1628000000.0,19742000000.0,340244000000.0,3290000000.0,1182000000.0,7.81,,5715000000.0,325000000.0,4927000000.0,5088000000.0,4500000000.0,-23849000000.0,158902000000.0,71050000000.0,-494000000.0,14824000000.0,1100000000.0,748000000.0,-2120000000.0,-700000000.0,1.97,,1003000000.0,10481000000.0,-4632000000.0,34459000000.0,180987000000.0,44905000000.0,-700000000.0,1003000000.0,219842000000.0,,,,154554000000.0,6725000000.0,4518000000.0,27171000000.0,,7.74,4898000000.0,309000000.0,71050000000.0,,-1514000000.0,,34021000000.0,,,,14824000000.0,-171037000000.0,,113997000000.0,,4800000000.0,-8500000000.0,16800000000.0,5726000000.0,1628000000.0,,15921000000.0,35546000000.0,1.95,,3730000000.0,-4756000000.0,-500000000.0,,1863000000.0,,-3991000000.0,,9133000000.0,3723000000.0,28733000000.0,-12300000000.0,154554000000.0,-424000000.0,,5704000000.0,253863000000.0,1914107000.0,-13700000000.0,1798000000.0,169207000000.0,5704000000.0,1175000000.0,28733000000.0,27171000000.0,180987000000.0,-260000000.0,,-1001000000.0,15921000000.0,,15050000000.0,1832000000.0,7876000000.0,15050000000.0,4927000000.0,29172000000.0,1893405000.0,4518000000.0,,9342000000.0,,-3784000000.0,10741000000.0,6877000000.0,1832000000.0,,13953000000.0,,40723000000.0,169207000000.0,-4500000000.0,30600000000.0,14446000000.0,,1500000000.0,,9300000000.0,253863000000.0,3730000000.0,19742000000.0,,,,1897623000.0,,340244000000.0,9342000000.0,9342000000.0,,5726000000.0,-4667000000.0,,,190000000.0,-950000000.0,,2178000000.0,-4000000.0,219842000000.0,35546000000.0,20575000000.0,,,,,,,,,,,,,,,,,,,,,,,
1553990400,100000000.0,,,-160000000.0,14230000000.0,,-3699000000.0,10392000000.0,-15000000.0,,,,256809000000.0,,,,,,,1900748000.0,34189000000.0,,,,,,1971000000.0,22197000000.0,336701000000.0,3171000000.0,-1200000000.0,,,,-1098000000.0,,8282000000.0,,-174000000.0,,,,,,,-2200000000.0,,1.4,,,8700000000.0,-2000000000.0,,181387000000.0,,,56000000.0,,,,,155045000000.0,984000000.0,4507000000.0,29951000000.0,,,3957000000.0,1000000000.0,70740000000.0,,-2506000000.0,,33671000000.0,,,,,-169969000000.0,,,,,,,,,,,36360000000.0,1.39,,2649000000.0,-3800000000.0,,,2654000000.0,,-3000000000.0,,5100000000.0,2642000000.0,,,,,,,,,,1011000000.0,166732000000.0,6723000000.0,1315000000.0,26064000000.0,,,-800000000.0,,,16099000000.0,,,,7221000000.0,14928000000.0,5880000000.0,23797000000.0,1888002000.0,,,,,,9300000000.0,,1832000000.0,,,,,,,,,,,,,256809000000.0,2649000000.0,,,,,,,,8699000000.0,8699000000.0,,7023000000.0,2100000000.0,,953000000.0,225000000.0,-1000000.0,,,-6000000.0,223138000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,300000000.0,,,444000000.0,14805000000.0,,-3597000000.0,11154000000.0,-825000000.0,,,,99483000000.0,,,,,,,1902977000.0,36323000000.0,,,,,,1414000000.0,21962000000.0,335775000000.0,3606000000.0,900000000.0,,,,220000000.0,,10433000000.0,,-389000000.0,,,,,,,-2300000000.0,,2.28,,,8500000000.0,-3300000000.0,,183442000000.0,,,58000000.0,,,,,156395000000.0,1076000000.0,4507000000.0,28829000000.0,,,5935000000.0,200000000.0,69598000000.0,,-1546000000.0,,33087000000.0,,,,,-170364000000.0,,,,,,,,,,,37417000000.0,2.27,,4305000000.0,-5600000000.0,,,2985000000.0,,-3500000000.0,,8700000000.0,4290000000.0,,,,,,,,,,2527000000.0,165411000000.0,6809000000.0,1645000000.0,25061000000.0,,,0.0,,,16480000000.0,,,,7548000000.0,14383000000.0,6197000000.0,25169000000.0,1889265000.0,,,,,,8700000000.0,,1832000000.0,,,,,,,,,,,,,255878000000.0,4305000000.0,,,,,,,,8513000000.0,8513000000.0,,5588000000.0,5200000000.0,,-1000000.0,198000000.0,,,,-2000000.0,222791000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
