date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,-2787000000.0,244000000.0,24583000000.0,,-671000000.0,0.0,7000000.0,,,756000000.0,-8702000000.0,561000000.0,32000000.0,,318000000.0,-565000000.0,,52000000.0,,2463000000.0,,652000000.0,0.0,,5388000000.0,,12896000000.0,17000000.0,699000000.0,-21000000.0,366000000.0,,495000000.0,-735000000.0,504000000.0,-31000000.0,-1039000000.0,1645000000.0,1760000000.0,-2296000000.0,,,,-2273000000.0,,587000000.0,-163000000.0,,,4240000000.0,373000000.0,2000000.0,,784000000.0,,3940000000.0,22000000.0,5388000000.0,713000000.0,,714000000.0,-150000000.0,3052000000.0,,15881000000.0,-187000000.0,7763000000.0,-1046000000.0,-8000000.0,6118000000.0,22086000000.0,-311000000.0,756000000.0,1108000000.0,494000000.0,,-266000000.0,-1006000000.0,1058000000.0,-495000000.0,11703000000.0,2765000000.0,366000000.0,797000000.0,-8702000000.0,996000000.0,,,,-611000000.0,1992000000.0,-2309000000.0,4056000000.0,922000000.0,-21000000.0,-375000000.0,,1169000000.0,-1028000000.0,-5067000000.0,-897000000.0,1810000000.0,,,,,27474000000.0,,2147000000.0,0.74,,,3624000000.0,167000000.0,495000000.0,80000000.0,5000000.0,,94000000.0,12896000000.0,620000000.0,3940000000.0,188000000.0,,1120000000.0,699000000.0,,1036000000.0,188000000.0,81000000.0,,40000000.0,79000000.0,3052000000.0,3624000000.0,2147000000.0,620000000.0,-2045000000.0,,714000000.0,,1472000000.0,10358000000.0,,1760000000.0,3584000000.0,7763000000.0,,1854000000.0,,,561000000.0,-273000000.0,94000000.0,1854000000.0,147000000.0,-854000000.0,260000000.0,,1760000000.0,3090000000.0,4126000000.0,15881000000.0,0.73,784000000.0,-2072000000.0,2135000000.0,,1169000000.0,24583000000.0,-40000000.0,51000000.0,996000000.0,1760000000.0,-73000000.0,-4000000.0,,,-1028000000.0,1472000000.0,147000000.0,22086000000.0,2463000000.0,27474000000.0,652000000.0,-24000000.0,11703000000.0,-84000000.0,,,,,,,
,,,,,,0.97,,,,,,91000000.0,,497000000.0,-356000000.0,,,-55000000.0,,,,,,658000000.0,,,,,13075000000.0,17000000.0,,,,,,1319000000.0,,-17000000.0,-855000000.0,1666000000.0,2612000000.0,,,,495000000.0,,,491000000.0,-201000000.0,,57000000.0,,,88000000.0,,,,2571000000.0,70000000.0,6092000000.0,,,,343000000.0,3369000000.0,,16364000000.0,-2079000000.0,10325000000.0,1036000000.0,-11000000.0,,,,,,,,1094000000.0,-696000000.0,1175000000.0,,,2683000000.0,,,,,,,,,,,,609000000.0,,852000000.0,,81000000.0,490000000.0,,674000000.0,,,,,,,504000000.0,,,,,,,175000000.0,102000000.0,2000000.0,,179000000.0,,711000000.0,,188000000.0,,1017000000.0,599000000.0,,,,,0.99,,,,7344000000.0,2100000000.0,,-98000000.0,,1443000000.0,,1479000000.0,,,2612000000.0,,,,2791000000.0,,,,-173000000.0,,,,,231000000.0,,,,,,,785000000.0,,1760000000.0,,,,,52000000.0,69000000.0,,-21000000.0,-143000000.0,,,490000000.0,,144000000.0,22869000000.0,2765000000.0,28961000000.0,,-2000000.0,12896000000.0,-87000000.0,,,,,,,
,,,,,,0.56,,,,,,62000000.0,,574000000.0,-412000000.0,,,67000000.0,,,,,,361000000.0,,,,,12912000000.0,19000000.0,,,,,,876000000.0,,-20000000.0,-859000000.0,1227000000.0,1897000000.0,,,,496000000.0,,,509000000.0,-242000000.0,,54000000.0,,,50000000.0,,,,2367000000.0,73000000.0,5272000000.0,,,,175000000.0,3474000000.0,,16936000000.0,-34000000.0,10304000000.0,557000000.0,-11000000.0,,,,,,,,-200000000.0,-882000000.0,718000000.0,,,2229000000.0,,,,,,,,,,,,347000000.0,,-715000000.0,,98000000.0,279000000.0,,371000000.0,,,,,,,498000000.0,,,,,,,160000000.0,82000000.0,13000000.0,,132000000.0,,649000000.0,,188000000.0,,1002000000.0,602000000.0,,,,,0.56,,,,7358000000.0,2056000000.0,,-90000000.0,,1601000000.0,,1185000000.0,,,1897000000.0,,,,2029000000.0,,,,-174000000.0,,,,,248000000.0,,,,,,,786000000.0,,2612000000.0,,,,,71000000.0,40000000.0,,7000000.0,-53000000.0,,,279000000.0,,142000000.0,23388000000.0,2928000000.0,28660000000.0,,-2000000.0,12671000000.0,-535000000.0,,,,,,,
,,,,,,0.74,,,103000000.0,,,109000000.0,,612000000.0,-271000000.0,,,13000000.0,,,,,,595000000.0,,,,,13355000000.0,19000000.0,,,,,,1056000000.0,,-11000000.0,-737000000.0,1392000000.0,1549000000.0,,,,496000000.0,,,612000000.0,-160000000.0,,,,,60000000.0,,,,2571000000.0,90000000.0,5324000000.0,,,,228000000.0,3667000000.0,,17472000000.0,-15000000.0,10436000000.0,717000000.0,0.0,,,,,,,,-185000000.0,-816000000.0,780000000.0,,,2480000000.0,,,,,,,,,,,,574000000.0,,-348000000.0,,75000000.0,367000000.0,,480000000.0,,,,,,,499000000.0,,,,,,,153000000.0,92000000.0,5000000.0,,89000000.0,,784000000.0,,188000000.0,,1088000000.0,594000000.0,,,,,0.74,,,,6099000000.0,2186000000.0,,-7000000.0,,1562000000.0,,1397000000.0,,,1549000000.0,,,,1638000000.0,,,,-174000000.0,,,,,272000000.0,,,,,,,786000000.0,,1897000000.0,,,,,67000000.0,25000000.0,,7000000.0,-13000000.0,,,367000000.0,,139000000.0,24199000000.0,3134000000.0,29523000000.0,,-1000000.0,13007000000.0,-242000000.0,,,,,,,
,,,-3210000000.0,249000000.0,27729000000.0,,15000000.0,,1000000.0,51000000.0,,927000000.0,-9719000000.0,657000000.0,-34000000.0,46000000.0,212000000.0,-10000000.0,,19000000.0,,3126000000.0,,490000000.0,,,5945000000.0,,13773000000.0,17000000.0,582000000.0,-188000000.0,1809000000.0,,158000000.0,1144000000.0,499000000.0,29000000.0,-813000000.0,313000000.0,1561000000.0,-199000000.0,,,,-1976000000.0,,-570000000.0,-126000000.0,,,5270000000.0,348000000.0,-42000000.0,,787000000.0,,3141000000.0,-71000000.0,5945000000.0,869000000.0,,1979000000.0,123000000.0,4166000000.0,,18010000000.0,152000000.0,9561000000.0,804000000.0,-3000000.0,4598000000.0,23705000000.0,-1073000000.0,927000000.0,2194000000.0,496000000.0,,-20000000.0,-816000000.0,883000000.0,-729000000.0,12702000000.0,2476000000.0,1809000000.0,-838000000.0,-9719000000.0,10000000.0,,,,-695000000.0,1276000000.0,-25000000.0,1760000000.0,842000000.0,-220000000.0,12000000.0,,305000000.0,673000000.0,-3264000000.0,669000000.0,3114000000.0,,,,46000000.0,29650000000.0,,858000000.0,3.65,,,6284000000.0,156000000.0,158000000.0,21000000.0,4000000.0,,86000000.0,13773000000.0,283000000.0,3141000000.0,188000000.0,,2163000000.0,582000000.0,,1032000000.0,188000000.0,210000000.0,,24000000.0,72000000.0,4166000000.0,6284000000.0,858000000.0,283000000.0,-8000000.0,,1979000000.0,,1446000000.0,9868000000.0,,1561000000.0,2372000000.0,9561000000.0,,1647000000.0,,-210000000.0,657000000.0,-174000000.0,86000000.0,1647000000.0,136000000.0,689000000.0,281000000.0,,1561000000.0,4395000000.0,3322000000.0,18010000000.0,3.63,787000000.0,29000000.0,1549000000.0,,305000000.0,27729000000.0,-19000000.0,59000000.0,10000000.0,1561000000.0,26000000.0,-11000000.0,,51000000.0,673000000.0,1446000000.0,136000000.0,23705000000.0,3126000000.0,29650000000.0,490000000.0,-183000000.0,12702000000.0,26000000.0,,,,,,,
,,,,,,0.63,,-6000000.0,1000000.0,109000000.0,,2265000000.0,,590000000.0,-288000000.0,,,-11000000.0,,,,,,429000000.0,,,,,13894000000.0,19000000.0,,,,,,874000000.0,,11000000.0,-507000000.0,866000000.0,1378000000.0,,-144000000.0,,500000000.0,,,285000000.0,-230000000.0,,65000000.0,,,92000000.0,,,,2652000000.0,56000000.0,5626000000.0,,,,181000000.0,4270000000.0,,18151000000.0,0.0,9674000000.0,542000000.0,-8000000.0,,,,,,,,-105000000.0,-510000000.0,581000000.0,,,2177000000.0,,,,,,,,,,,,433000000.0,,-183000000.0,,370000000.0,315000000.0,,357000000.0,,,,,,,500000000.0,,,,,,,1653000000.0,52000000.0,1000000.0,,75000000.0,,212000000.0,,188000000.0,,1311000000.0,503000000.0,,,,,0.63,,,,6379000000.0,862000000.0,,26000000.0,,846000000.0,,1361000000.0,,,1378000000.0,,,,1453000000.0,,,,-211000000.0,,,,,267000000.0,,,,,,,788000000.0,,1561000000.0,,,,,65000000.0,10000000.0,,115000000.0,-1000000.0,,,315000000.0,,138000000.0,23825000000.0,3840000000.0,29451000000.0,,25000000.0,12326000000.0,-77000000.0,,,,,,,
,,,,,,-4.06,,,0.0,60000000.0,,836000000.0,,551000000.0,-173000000.0,,,-508000000.0,,,,,,-71000000.0,,,,,11226000000.0,19000000.0,,,,,,-2142000000.0,,17000000.0,-598000000.0,-75000000.0,1248000000.0,,-83000000.0,,497000000.0,,,243000000.0,-175000000.0,,64000000.0,,,576000000.0,,,,2198000000.0,54000000.0,5022000000.0,,,,-325000000.0,2077000000.0,,16244000000.0,-534000000.0,10040000000.0,-2627000000.0,-5000000.0,,,,,,,,192000000.0,-610000000.0,-318000000.0,,,1993000000.0,,,,,,,,,,,,288000000.0,,-130000000.0,,199000000.0,-2019000000.0,,-2305000000.0,,,,,,,497000000.0,,,,,,,234000000.0,46000000.0,1000000.0,,628000000.0,,257000000.0,,132000000.0,,2068000000.0,366000000.0,,,,,-4.06,,,,6723000000.0,840000000.0,,-2241000000.0,,1333000000.0,,485000000.0,,,1248000000.0,,,,1876000000.0,,,,-174000000.0,,,,,415000000.0,,,,,,,789000000.0,,1378000000.0,,,,,70000000.0,10000000.0,,72000000.0,0.0,,,-2019000000.0,,104000000.0,21454000000.0,2903000000.0,26476000000.0,,-8000000.0,12238000000.0,-322000000.0,,,,,,,
,,,,,,0.82,,,587000000.0,98000000.0,,907000000.0,,545000000.0,-97000000.0,,,-51000000.0,,,,,,-56000000.0,,,,,11533000000.0,17000000.0,,,,,,955000000.0,,-11000000.0,168000000.0,648000000.0,1475000000.0,,116000000.0,,498000000.0,,,258000000.0,-204000000.0,,,,,85000000.0,,,,3258000000.0,48000000.0,5221000000.0,,,,154000000.0,2361000000.0,,16322000000.0,-526000000.0,8999000000.0,580000000.0,0.0,,,,,,,,-379000000.0,-408000000.0,390000000.0,,,1983000000.0,,,,,,,,,,,,440000000.0,,227000000.0,,248000000.0,408000000.0,,427000000.0,,,,,,,498000000.0,,,,,,,147000000.0,67000000.0,0.0,,91000000.0,,215000000.0,,132000000.0,,1335000000.0,410000000.0,,,,,0.82,,,,5946000000.0,782000000.0,,262000000.0,,1802000000.0,,540000000.0,,,1475000000.0,,,,1566000000.0,,,,-124000000.0,,,,,299000000.0,,,,,,,789000000.0,,1248000000.0,,,,,76000000.0,564000000.0,,68000000.0,0.0,,,408000000.0,,101000000.0,21578000000.0,3032000000.0,26799000000.0,,-4000000.0,12257000000.0,32000000.0,,,,,,,
,,,-1900000000.0,303000000.0,26705000000.0,-2.33,-1314000000.0,,1000000.0,13000000.0,,1789000000.0,-12428000000.0,478000000.0,-549000000.0,39000000.0,203000000.0,-744000000.0,,245000000.0,,3567000000.0,,-182000000.0,,,4874000000.0,,10141000000.0,9000000.0,303000000.0,9000000.0,-2462000000.0,,1313000000.0,-1607000000.0,498380567.0,-5000000.0,-376000000.0,335000000.0,1555000000.0,-6000000.0,-367000000.0,,500429185.0,-1150000000.0,,219000000.0,-168000000.0,,,6548000000.0,222000000.0,409000000.0,,789000000.0,,2740000000.0,45000000.0,4874000000.0,-813000000.0,,717000000.0,-823000000.0,1093000000.0,,14277000000.0,-90000000.0,8960000000.0,-2080000000.0,0.0,1774000000.0,19890000000.0,-1107000000.0,1789000000.0,-2777000000.0,498380567.0,,80000000.0,-372000000.0,116000000.0,-777000000.0,11700000000.0,2169000000.0,-2462000000.0,-357000000.0,-12428000000.0,595000000.0,,,,-611000000.0,1053000000.0,-13000000.0,1561000000.0,382000000.0,-1000000.0,80000000.0,,342000000.0,-1166000000.0,-1313000000.0,-1256000000.0,-3585000000.0,,,,39000000.0,24764000000.0,500429185.0,635000000.0,-4.94,,,6145000000.0,1162000000.0,1313000000.0,57000000.0,0.0,,78000000.0,10141000000.0,230000000.0,2740000000.0,132000000.0,,1834000000.0,303000000.0,,1362000000.0,132000000.0,589000000.0,-2.33,2000000.0,64000000.0,1093000000.0,6145000000.0,635000000.0,230000000.0,-2104000000.0,,717000000.0,,439000000.0,8322000000.0,,1555000000.0,1543000000.0,8960000000.0,,1633000000.0,,-478000000.0,478000000.0,-102000000.0,78000000.0,1633000000.0,98000000.0,-212000000.0,381000000.0,,1555000000.0,-1920000000.0,721000000.0,14277000000.0,-4.94,789000000.0,-4003000000.0,1475000000.0,,342000000.0,26705000000.0,12000000.0,92000000.0,595000000.0,1555000000.0,-10000000.0,0.0,,13000000.0,-1166000000.0,439000000.0,98000000.0,19890000000.0,3567000000.0,24764000000.0,-182000000.0,-4000000.0,11700000000.0,10000000.0,,,,,,,
,,,,,,0.2,,,25000000.0,27000000.0,,790000000.0,,463000000.0,-350000000.0,,,35000000.0,,,,,,-205000000.0,,,,,10019000000.0,13000000.0,,,,,,534000000.0,,61000000.0,-178000000.0,383000000.0,1475000000.0,,-94000000.0,,498000000.0,,,184000000.0,-182000000.0,,,,,171000000.0,,,,2884000000.0,45000000.0,5247000000.0,,,,78000000.0,968000000.0,,14138000000.0,,9033000000.0,143000000.0,-28000000.0,,,,,,,,-80000000.0,-235000000.0,199000000.0,,,1764000000.0,,,,,,,,,,,,180000000.0,,-80000000.0,,234000000.0,100000000.0,,65000000.0,,,,,,,499000000.0,,,,,,,120000000.0,42000000.0,0.0,,83000000.0,,206000000.0,,132000000.0,,1381000000.0,284000000.0,,,,,0.2,,,,6146000000.0,696000000.0,,36000000.0,,1761000000.0,,393000000.0,,,1475000000.0,,,,1558000000.0,,,,-77000000.0,,,,,298000000.0,,,,,,,798000000.0,,1555000000.0,,,,,93000000.0,615000000.0,,-16000000.0,-1000000.0,,,100000000.0,,117000000.0,19551000000.0,2897000000.0,24798000000.0,,-6000000.0,11917000000.0,-55000000.0,,,,,,,
,,,,,,0.36,,,0.0,52000000.0,,811000000.0,,435000000.0,-103000000.0,,,-127000000.0,,,,,,-242000000.0,,,,,10231000000.0,14000000.0,,,,,,492000000.0,,4000000.0,-250000000.0,399000000.0,1653000000.0,,2000000.0,,499000000.0,,,197000000.0,-177000000.0,,,,,130000000.0,,,,2252000000.0,48000000.0,5354000000.0,,,,-53000000.0,1039000000.0,,14043000000.0,,9633000000.0,92000000.0,0.0,,,,,,,,53000000.0,-254000000.0,202000000.0,,,1765000000.0,,,,,,,,,,,,375000000.0,,178000000.0,,230000000.0,180000000.0,,147000000.0,,,,,,,499000000.0,,,,,,,118000000.0,42000000.0,0.0,,84000000.0,,147000000.0,,132000000.0,,1366000000.0,257000000.0,,,,,0.36,,,,6673000000.0,730000000.0,,-17000000.0,,1665000000.0,,347000000.0,,,1653000000.0,,,,1737000000.0,,,,-12000000.0,,,,,306000000.0,,,,,,,798000000.0,,1475000000.0,,,,,94000000.0,112000000.0,,84000000.0,0.0,,,180000000.0,,114000000.0,19622000000.0,2918000000.0,24976000000.0,,55000000.0,11885000000.0,121000000.0,,,,,,,
,,,,,,0.43,,,0.0,30000000.0,,693000000.0,,440000000.0,-221000000.0,,,-91000000.0,,,,,,-310000000.0,,,,,10381000000.0,15000000.0,,,,,,432000000.0,,113000000.0,-164000000.0,243000000.0,1778000000.0,,-145000000.0,,499000000.0,,,184000000.0,-134000000.0,,,,,267000000.0,,,,2511000000.0,45000000.0,5488000000.0,,,,-47000000.0,1239000000.0,,13901000000.0,-576000000.0,9511000000.0,25000000.0,0.0,,,,,,,,-26000000.0,-277000000.0,59000000.0,,,1746000000.0,,,,,,,,,,,,324000000.0,,125000000.0,,220000000.0,213000000.0,,72000000.0,,,,,,,500000000.0,,,,,,,140000000.0,36000000.0,0.0,,82000000.0,,127000000.0,,105000000.0,,1503000000.0,251000000.0,,,,,0.43,,,,6630000000.0,734000000.0,,54000000.0,,1867000000.0,,323000000.0,,,1778000000.0,,,,1860000000.0,,,,-13000000.0,,,,,318000000.0,,,,,,,798000000.0,,1653000000.0,,,,,89000000.0,143000000.0,,79000000.0,0.0,,,213000000.0,,111000000.0,19633000000.0,2972000000.0,25121000000.0,,-15000000.0,12022000000.0,47000000.0,,,,,,,
,,,-1110000000.0,361000000.0,26185000000.0,0.03,-149000000.0,,0.0,74000000.0,,1547000000.0,-12535000000.0,406000000.0,-24000000.0,35000000.0,186000000.0,34000000.0,,86000000.0,,3703000000.0,,-478000000.0,,,5439000000.0,,10274000000.0,9000000.0,229000000.0,134000000.0,508000000.0,,1245000000.0,638000000.0,498039216.0,454000000.0,85000000.0,581000000.0,2403000000.0,848000000.0,50000000.0,,500000000.0,-686000000.0,,271000000.0,-32000000.0,,,5686000000.0,161000000.0,160000000.0,,798000000.0,,2198000000.0,48000000.0,5439000000.0,133000000.0,,700000000.0,155000000.0,1242000000.0,,13650000000.0,-105000000.0,9629000000.0,246000000.0,0.0,1606000000.0,19477000000.0,-698000000.0,1547000000.0,369000000.0,498039216.0,,-12000000.0,-344000000.0,310000000.0,-525000000.0,11827000000.0,2017000000.0,508000000.0,328000000.0,-12535000000.0,166000000.0,,,,-114000000.0,870000000.0,-28000000.0,1555000000.0,559000000.0,-26000000.0,625000000.0,,395000000.0,15000000.0,-507000000.0,85000000.0,506000000.0,,,,35000000.0,24916000000.0,500000000.0,656000000.0,1.02,,,6480000000.0,728000000.0,1245000000.0,41000000.0,0.0,,73000000.0,10274000000.0,186000000.0,2198000000.0,105000000.0,,1436000000.0,229000000.0,,1229000000.0,105000000.0,25000000.0,0.03,0.0,51000000.0,1242000000.0,6480000000.0,656000000.0,186000000.0,21000000.0,,700000000.0,,334000000.0,7292000000.0,,2403000000.0,1438000000.0,9629000000.0,,2476000000.0,,-187000000.0,406000000.0,-12000000.0,73000000.0,2476000000.0,109000000.0,-65000000.0,307000000.0,,2403000000.0,2096000000.0,736000000.0,13650000000.0,1.02,798000000.0,131000000.0,1778000000.0,,395000000.0,26185000000.0,632000000.0,85000000.0,166000000.0,2403000000.0,-61000000.0,-25000000.0,,74000000.0,15000000.0,334000000.0,109000000.0,19477000000.0,3703000000.0,24916000000.0,-478000000.0,100000000.0,11827000000.0,215000000.0,,,,,,,
,,,,,,0.37,,,29000000.0,164000000.0,,2191000000.0,,376000000.0,-73000000.0,,,61000000.0,,,,,,-492000000.0,,,,,10462000000.0,20000000.0,,,,,,797000000.0,,41000000.0,-214000000.0,664000000.0,2598000000.0,,-112000000.0,,494594595.0,,,167000000.0,-60000000.0,,,,,97000000.0,,,,2834000000.0,44000000.0,6151000000.0,,,,193000000.0,1413000000.0,,13612000000.0,-205000000.0,9405000000.0,423000000.0,0.0,,,,,,,,-196000000.0,-284000000.0,497000000.0,,,1972000000.0,,,,,,,,,,,,625000000.0,,195000000.0,,362000000.0,183000000.0,,221000000.0,,,,,,,494594595.0,,,,,,,1855000000.0,28000000.0,,,39000000.0,,237000000.0,,105000000.0,,1308000000.0,238000000.0,,,,,0.37,,,,6221000000.0,707000000.0,,11000000.0,,684000000.0,,272000000.0,,,2598000000.0,,,,2637000000.0,,,,-12000000.0,,,,,289000000.0,,,,,,,800000000.0,,2403000000.0,,,,,85000000.0,231000000.0,,38000000.0,0.0,,,183000000.0,,107000000.0,19451000000.0,3739000000.0,25602000000.0,,21000000.0,12239000000.0,341000000.0,,,,,,,
,,,,,,0.14,,,0.0,158000000.0,,1700000000.0,,397000000.0,-195000000.0,,,69000000.0,,,,,,-440000000.0,,,,,11271000000.0,20000000.0,,,,,,656000000.0,,-3000000.0,-325000000.0,613000000.0,3308000000.0,,72000000.0,,505000000.0,,,210000000.0,-119000000.0,,,,,115000000.0,,,,2356000000.0,51000000.0,6556000000.0,,,,152000000.0,1474000000.0,,13646000000.0,-76000000.0,9337000000.0,298000000.0,0.0,,,,,,,,596000000.0,-322000000.0,403000000.0,,,1908000000.0,,,,,,,,,,,,438000000.0,,710000000.0,,333000000.0,72000000.0,,139000000.0,,,,,,,506000000.0,,,,,,,1331000000.0,33000000.0,675000000.0,,33000000.0,,369000000.0,,105000000.0,,1295000000.0,250000000.0,,,,,0.14,,,,6140000000.0,759000000.0,,-23000000.0,,748000000.0,,249000000.0,,,3308000000.0,,,,3341000000.0,,,,-11000000.0,,,,,276000000.0,,,,,,,846000000.0,,2598000000.0,,,,,82000000.0,243000000.0,,-127000000.0,0.0,,,72000000.0,,104000000.0,19405000000.0,3733000000.0,25961000000.0,,8000000.0,11693000000.0,116000000.0,,,,,,,
,,,,,,0.42,,,0.0,119000000.0,,898000000.0,,435000000.0,115000000.0,,,82000000.0,,,,,,-389000000.0,,,,,11544000000.0,18000000.0,,,,,,849000000.0,,41000000.0,-1113000000.0,569000000.0,2964000000.0,,11000000.0,,521428571.0,,,191000000.0,-46000000.0,,,,,112000000.0,,,,1691000000.0,43000000.0,5195000000.0,,,,151000000.0,1678000000.0,,14335000000.0,-51000000.0,9294000000.0,437000000.0,-819000000.0,,,,,,,,-39000000.0,-335000000.0,378000000.0,,,2033000000.0,,,,,,,,,,,,810000000.0,,-344000000.0,,315000000.0,219000000.0,,268000000.0,,,,,,,521428571.0,,,,,,,617000000.0,32000000.0,0.0,,25000000.0,,175000000.0,,105000000.0,,1464000000.0,285000000.0,,,,,0.42,,,,6085000000.0,763000000.0,,140000000.0,,766000000.0,,378000000.0,,,2964000000.0,,,,2989000000.0,,,,-15000000.0,,,,,331000000.0,,,,,,,846000000.0,,3308000000.0,,,,,81000000.0,266000000.0,,182000000.0,,,,219000000.0,,102000000.0,20359000000.0,3942000000.0,25554000000.0,,27000000.0,10985000000.0,475000000.0,,,,,,,
