,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1246320000,7927000.0,,539036000.0,577302000.0,,547359000.0,,156757000.0,,,,212116679.0,2073944000.0,,,,,70576000.0,,,,,,,,53814000.0,,,,195112000.0,54070000.0,,,,,,,,10244000.0,45533000.0,,,0.0,,,,,,,64000.0,915982000.0,,-14599000.0,54070000.0,0.25,,,,,348001000.0,4195000.0,,2081000.0,,29140000.0,,619261000.0,45533000.0,,,,225166000.0,,,,,,-40276000.0,,,,,,,,,,,1445568000.0,,,-109000.0,60379000.0,,,,,,,,,-13000.0,,,5607000.0,,,-6668000.0,397735000.0,,32482000.0,883679000.0,216653968.0,2121000.0,,916618000.0,,915982000.0,,895360000.0,-14510000.0,,,101685000.0,,122835000.0,,,,,,,-53095000.0,-249336000.0,,,,,,,,85086000.0,-25882000.0,91377000.0,,,745698000.0,0.25,,,,,,1534908000.0,573728000.0,-12695000.0,25141000.0,,,,1445409000.0,,37563000.0,,496362000.0,,,,32303000.0,0.0,11371000.0,636000.0,-710000.0,8868000.0,,,,,,,,,,,,,,,,,,,,,,,
1254268800,7927000.0,,540367000.0,684248000.0,,672632000.0,,150880000.0,,,,212241480.0,2216887000.0,,,,,32948000.0,,,,,,,,57564000.0,,,,201284000.0,57752000.0,,,,,,,,9923000.0,41796000.0,,,0.0,,,,,,,325000.0,947269000.0,,-10909000.0,57752000.0,0.27,,,,,364695000.0,-763000.0,,1192000.0,,30857000.0,,696932000.0,41796000.0,,,,232083000.0,,,,,,0.0,,,,,,,,,,,1512046000.0,,,-1460000.0,-94025000.0,,,,,,,,,17000.0,,,5380000.0,,,13000.0,486663000.0,,36568000.0,915982000.0,216684079.0,2120000.0,,947898000.0,,947269000.0,,1037327000.0,-9514000.0,,,109575000.0,,132612000.0,,,,,,,-9759000.0,-259059000.0,,,,,,,,42462000.0,-34103000.0,99327000.0,,,755262000.0,0.27,,,,,,1676520000.0,655136000.0,-6701000.0,-28467000.0,,,,1503162000.0,,41763000.0,,496203000.0,,,,31287000.0,0.0,10794000.0,629000.0,365000.0,25107000.0,,,,,,,,,,,,,,,,,,,,,,,
1262217600,7927000.0,-6950000.0,535892000.0,810369000.0,,857736000.0,7927000.0,145545000.0,2323722000.0,762375000.0,,,2323722000.0,,240217000.0,1532018000.0,810369000.0,30848000.0,604000.0,,,2635173000.0,,,546675000.0,69650000.0,533649000.0,-41348000.0,,210682000.0,69135000.0,-81639000.0,,296100000.0,402872000.0,925929000.0,16166000.0,,11430000.0,53989000.0,,,0.0,42539000.0,804000.0,,41555000.0,925929000.0,,95000.0,925929000.0,1553007000.0,-5790000.0,69135000.0,,162475000.0,,,,389175000.0,345000.0,145545000.0,367000.0,,27326000.0,,762375000.0,53989000.0,53989000.0,,330800000.0,239895000.0,4938000.0,926584000.0,655000.0,46925000.0,26000.0,-40354000.0,-88360000.0,27326000.0,708386000.0,1787830000.0,,495701000.0,444926000.0,,760073000.0,240217000.0,1553007000.0,0.0,0.0,-5797000.0,-121395000.0,184901000.0,,741028000.0,212112744.0,,,,-34700000.0,-22000.0,,,4938000.0,1.13,800509000.0,,546675000.0,,42539000.0,947269000.0,,2120000.0,8193000.0,926584000.0,535892000.0,925929000.0,,1246911000.0,-122000.0,,,124075000.0,5726000.0,149280000.0,39135000.0,,-117348000.0,,,,-44758000.0,-264372000.0,240397000.0,923461000.0,,4092283000.0,-1609000.0,,2120000.0,30970000.0,-9163000.0,112550000.0,,,760073000.0,,499000.0,16166000.0,,,53989000.0,1787830000.0,708386000.0,11336000.0,-70052000.0,,216533240.0,-264372000.0,1532018000.0,,42900000.0,-1077000.0,495701000.0,1.11,,1457110000.0,-21340000.0,0.0,10070000.0,655000.0,-1079000.0,4414000.0,16286000.0,,,,,,,,,,,,,,,,,,,,,,
1269993600,7927000.0,,529130000.0,817936000.0,,820059000.0,,162133000.0,,,,212192710.0,2422079000.0,,,,,119541000.0,,,,,,,,61310000.0,,,,206883000.0,61247000.0,,,,,,,,9395000.0,44706000.0,,,0.0,,,,,,-36000.0,87000.0,1041648000.0,,-7747000.0,61247000.0,0.28,,,,,381050000.0,4012000.0,,609000.0,,27679000.0,,793143000.0,44706000.0,,,,242055000.0,,,,,,,,,,,,,,,,,1620547000.0,,,-188000.0,-12965000.0,,,,,,,,,,,,4541000.0,,,-2515000.0,567885000.0,,24158000.0,925929000.0,216630436.0,2126000.0,,1042361000.0,,1041648000.0,,1201109000.0,-7582000.0,,,112320000.0,,138995000.0,,,,,,,-1787000.0,-263694000.0,,,,,,,,127123000.0,-18019000.0,102838000.0,,,752677000.0,0.29,,,,,,1892949000.0,748437000.0,-7728000.0,54334000.0,,,,1593265000.0,,41528000.0,,488983000.0,,,,115719000.0,0.0,11198000.0,713000.0,2921000.0,12220000.0,,,,,,,,,,,,,,,,,,,,,,,
1277856000,7927000.0,,524135000.0,1016575000.0,,1079213000.0,,176943000.0,,,,212332375.0,2546542000.0,,,,,12428000.0,,,,,,,,90409000.0,,,,228655000.0,90318000.0,,,,,,,,9110000.0,47198000.0,,,0.0,,,,,,6000.0,151000.0,960300000.0,,-8708000.0,90318000.0,0.42,,,,,437557000.0,4107000.0,,10288000.0,,28163000.0,,911734000.0,47198000.0,,,,261663000.0,,,,,,-42397000.0,,,,,,,,,,,1626420000.0,,,-707000.0,-219602000.0,,,,,,,,,6000.0,,,4218000.0,,,-17043000.0,659237000.0,,36686000.0,1041648000.0,216460977.0,2120000.0,,961005000.0,,960300000.0,,1516770000.0,-8118000.0,,,159378000.0,,175894000.0,,,,,,,-80919000.0,-264468000.0,,,,,,,,20546000.0,-53649000.0,150117000.0,,,748295000.0,0.43,,,,,,2022407000.0,864536000.0,10814000.0,-96323000.0,,,,1634771000.0,,59708000.0,,483827000.0,,,,-81348000.0,0.0,11003000.0,705000.0,-251000.0,11020000.0,,,,,,,,,,,,,,,,,,,,,,,
1285804800,7927000.0,,532538000.0,1082733000.0,,1228111000.0,,188919000.0,,,,212392286.0,2716183000.0,,,,,102065000.0,,,,,,,,96038000.0,,,,243234000.0,96105000.0,,,,,,,,9085000.0,58800000.0,,,0.0,,,,,,,140000.0,1057226000.0,,-9510000.0,96105000.0,0.44,,,,,439448000.0,2507000.0,,-1666000.0,,27600000.0,,980065000.0,58800000.0,,,,279827000.0,,,,,,0.0,,,,,,,,,,,1728622000.0,,,1208000.0,-34203000.0,,,,,,,,,137000.0,,,3965000.0,,,4802000.0,700585000.0,,34760000.0,960300000.0,216342380.0,2121000.0,,1057827000.0,,1057226000.0,,1667559000.0,-10953000.0,,,168719000.0,,159621000.0,,,,,,,-27557000.0,-275384000.0,,,,,,,,113018000.0,-67782000.0,159494000.0,,,768430000.0,0.45,,,,,,2183645000.0,921265000.0,-565000.0,-530000.0,,,,1715876000.0,,63456000.0,,493046000.0,,,,96926000.0,0.0,10846000.0,601000.0,387000.0,37718000.0,,,,,,,,,,,,,,,,,,,,,,,
1293753600,7927000.0,-319000.0,538824000.0,1003884000.0,,1071552000.0,7927000.0,177869000.0,2679179000.0,931025000.0,,,2679179000.0,,344172000.0,1717249000.0,1003884000.0,119076000.0,8125000.0,,,4274787000.0,,,652161000.0,96448000.0,652490000.0,-42179000.0,,324624000.0,96502000.0,-84872000.0,,353110000.0,564068000.0,1084465000.0,31948000.0,,10723000.0,69047000.0,,,0.0,42776000.0,4950000.0,,38313000.0,1084465000.0,,198000.0,1084465000.0,1740906000.0,-16214000.0,96502000.0,,219863000.0,,,,510583000.0,12186000.0,177869000.0,-104079000.0,,28533000.0,,931025000.0,69047000.0,69047000.0,,395518000.0,256751000.0,3716000.0,1084989000.0,524000.0,99784000.0,,-42475000.0,-246312000.0,28533000.0,861978000.0,2140355000.0,,498648000.0,602957000.0,,780299000.0,344172000.0,1740906000.0,0.0,0.0,-632000.0,77947000.0,158536000.0,,925929000.0,212283966.0,,,,-42408000.0,,,,3716000.0,1.62,1003396000.0,8125000.0,652161000.0,,42776000.0,1057226000.0,,2120000.0,-94848000.0,1084989000.0,538824000.0,1084465000.0,,1582135000.0,-15755000.0,,,162540000.0,22812000.0,253832000.0,43743000.0,,-208588000.0,,,,-98325000.0,-281651000.0,344205000.0,1040296000.0,,5967573000.0,10569000.0,,2120000.0,134831000.0,-106862000.0,151619000.0,,,780299000.0,,576000.0,31948000.0,,,69047000.0,2140355000.0,861978000.0,8048000.0,21977000.0,,216446656.0,-281651000.0,1717249000.0,,55171000.0,-188823000.0,498648000.0,1.59,,1692786000.0,27239000.0,0.0,10696000.0,524000.0,-1578000.0,38826000.0,-20542000.0,,,,,,,,,,,,,,,,,,,,,,
1301529600,7927000.0,,555907000.0,1006980000.0,,1006933000.0,,182391000.0,,,,212088860.0,2836732000.0,,,,,156708000.0,,,,,,,,91207000.0,,,,268359000.0,91232000.0,,,,,,,,9174000.0,72627000.0,,,0.0,,,,,,-89000.0,214000.0,1238471000.0,,-22613000.0,91232000.0,0.42,,,,,453915000.0,2246000.0,,-28035000.0,,30149000.0,,987612000.0,72627000.0,,,,277533000.0,,,,,,,,,,,,,,,,,1841909000.0,,,-1442000.0,6683000.0,,,,,,,,,,,,3402000.0,,,16958000.0,687988000.0,,25380000.0,1084465000.0,215863386.0,2120000.0,,1239083000.0,,1238471000.0,,1460848000.0,-21125000.0,,,159841000.0,,176382000.0,,,,,,,-9534000.0,-290787000.0,,,,,,,,177833000.0,-19584000.0,150453000.0,,,805216000.0,0.43,,44606000.0,,,,2280825000.0,914985000.0,-1936000.0,69032000.0,,,,1808481000.0,,59246000.0,,514429000.0,,,,154006000.0,0.0,10472000.0,612000.0,307000.0,7804000.0,,,,,,,,,,,,,,,,,,,,,,,
1309392000,7927000.0,,564962000.0,1028015000.0,,1108807000.0,,196813000.0,,,,212136164.0,2878004000.0,,,,,60947000.0,,,,,,,,95020000.0,,,,280490000.0,95000000.0,,,,,,,,9257000.0,77329000.0,,,0.0,,,,,,-449000.0,229000.0,1225830000.0,,-17581000.0,95000000.0,0.44,,,,,472561000.0,2285000.0,,-29682000.0,,30476000.0,,998854000.0,77329000.0,,,,289747000.0,,,,,,,,,,,,,,,,,1872048000.0,,,-64000.0,-14173000.0,,,,,,,,,,,,3159000.0,,,22459000.0,688854000.0,,48657000.0,1238471000.0,215659043.0,2120000.0,,1226901000.0,,1225830000.0,,1581368000.0,-17110000.0,,,164701000.0,,182814000.0,,,,,,,-80598000.0,-292556000.0,,,,,,,,78057000.0,-45690000.0,155215000.0,,,815956000.0,0.45,,35858000.0,,,,2313042000.0,921525000.0,1601000.0,-35999000.0,,,,1844771000.0,,60195000.0,,523400000.0,,,,-12641000.0,0.0,10236000.0,1071000.0,311000.0,15821000.0,,,,,,,,,,,,,,,,,,,,,,,
1317340800,7927000.0,,570556000.0,997705000.0,,1112522000.0,,178175000.0,,,,212256119.0,2883169000.0,,,,,72686000.0,,,,,,,,106876000.0,,,,289206000.0,106604000.0,,,,,,,,9199000.0,55610000.0,,,0.0,,,,,,,279000.0,1260814000.0,,-21227000.0,106604000.0,0.5,,,,,493846000.0,-285000.0,,-20891000.0,,30861000.0,,921111000.0,55610000.0,,,,298405000.0,,,,,,0.0,,,,,,,,,,,1955719000.0,,,-1193000.0,-4312000.0,,,,,,,,,,,,2916000.0,,,-1417000.0,655092000.0,,43450000.0,1225830000.0,214717451.0,2120000.0,,1261297000.0,,1260814000.0,,1606368000.0,-20619000.0,,,186637000.0,,195441000.0,,,,,,,-12617000.0,-290720000.0,,,,,,,,93305000.0,-43298000.0,177159000.0,,,819572000.0,0.5,,32234000.0,,,,2312613000.0,865501000.0,-9328000.0,-26221000.0,,,,1951375000.0,,70283000.0,,528852000.0,,,,34984000.0,32234000.0,12738000.0,483000.0,1210000.0,30966000.0,,,,,,,,,,,,,,,,,,,,,,,
1325289600,7927000.0,-2446000.0,579944000.0,934752000.0,,1025759000.0,7927000.0,169445000.0,2866827000.0,856758000.0,,211988482.0,2866827000.0,,385679000.0,1991222000.0,934752000.0,88675000.0,-2964000.0,,,4254021000.0,,,606628000.0,93140000.0,742704000.0,-80339000.0,,278942000.0,92843000.0,-106011000.0,,379016000.0,638028000.0,1294356000.0,20072000.0,,10302000.0,60613000.0,,,0.0,46888000.0,2136000.0,,37932000.0,1294356000.0,,248000.0,1294356000.0,2003638000.0,-18918000.0,92843000.0,0.43,251785000.0,,,,476155000.0,99000.0,169445000.0,-35333000.0,,30581000.0,,856758000.0,60613000.0,60613000.0,,457131000.0,288088000.0,2630000.0,1294828000.0,472000.0,56646000.0,29000.0,-52997000.0,-112071000.0,30581000.0,796145000.0,2286883000.0,,538806000.0,676930000.0,,835287000.0,385679000.0,2003638000.0,0.0,0.0,253000.0,58717000.0,209891000.0,,1084465000.0,212117511.0,,,,-78115000.0,6000.0,,,2630000.0,1.82,1116997000.0,-2964000.0,606628000.0,,46888000.0,1260814000.0,214159723.0,2120000.0,-113941000.0,1294828000.0,579944000.0,1294356000.0,,1501914000.0,-19261000.0,,,165751000.0,4345000.0,188067000.0,44278000.0,,-157091000.0,,,,-54342000.0,-296481000.0,386243000.0,1153773000.0,,6150498000.0,-4065000.0,,2120000.0,107936000.0,-3499000.0,155201000.0,,,835287000.0,0.44,970000.0,20072000.0,,,60613000.0,2286883000.0,796145000.0,5598000.0,-10456000.0,,215033580.0,-296481000.0,1991222000.0,,62061000.0,46915000.0,538806000.0,1.79,,1896477000.0,33542000.0,0.0,10832000.0,472000.0,308000.0,2055000.0,-3644000.0,,,,,,,,,,,,,,,,,,,,,,
1333152000,10215000.0,,591025000.0,934866000.0,,964799000.0,,170535000.0,,,,212097662.0,3001223000.0,,,,,130309000.0,,,,,,,,76722000.0,,,,275971000.0,76707000.0,,,,,,,,9545000.0,70932000.0,,,0.0,,,,,,-15780000.0,620000.0,1412915000.0,,-32398000.0,76707000.0,0.36,,,,,446571000.0,3426000.0,,-34687000.0,,30487000.0,,899189000.0,70932000.0,,,,285516000.0,,,,,,,,,,,,,,,,,2095454000.0,,,358000.0,12968000.0,,,,,,,,,,,,10215000.0,,,7064000.0,629503000.0,,36386000.0,1294356000.0,214199510.0,2123000.0,,1429192000.0,,1412915000.0,,1411370000.0,-17088000.0,,,139273000.0,,161055000.0,,,,,,,-5519000.0,-306524000.0,,,,,,,,147397000.0,-21865000.0,129108000.0,,,856847000.0,0.36,,28219000.0,,,,2410198000.0,828257000.0,5481000.0,48725000.0,,,,2067929000.0,,52386000.0,,550323000.0,,,,118559000.0,0.0,10600000.0,16277000.0,282000.0,12920000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,10003000.0,,586975000.0,983131000.0,,1051301000.0,,184114000.0,,,,211724082.0,2992372000.0,,,,,83000000.0,,,,,,,,84021000.0,,,,279638000.0,83955000.0,,,,,,,,9670000.0,59417000.0,,,0.0,,,,,,,222000.0,1364247000.0,,5973000.0,83955000.0,0.39,,70674000.0,,,453651000.0,806000.0,,-28258000.0,,30218000.0,,942315000.0,59417000.0,,,,289308000.0,,,,,,-59358000.0,,,,,,,,,,,2043455000.0,,,-91000.0,-63260000.0,,,,,,,,,,,,10003000.0,,,-4345000.0,672836000.0,,47409000.0,1412915000.0,213212912.0,2105000.0,,1364623000.0,,1364247000.0,,1504952000.0,-9814000.0,,,148805000.0,,164343000.0,,,,,,,-135471000.0,-309467000.0,,,,,,,,92814000.0,-84401000.0,138913000.0,,,856221000.0,0.4,,25948000.0,,,,2405397000.0,882898000.0,-5739000.0,-5076000.0,,,,2044682000.0,,54892000.0,,546754000.0,,,,-48668000.0,0.0,10926000.0,376000.0,206000.0,7482000.0,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,592192000.0,1015350000.0,,1066526000.0,,174862000.0,,,,210135763.0,3032187000.0,,,,,58996000.0,,,,,,,,88727000.0,,,,282050000.0,88490000.0,,,,,,,,10030000.0,70288000.0,,,0.0,,,,,,,182000.0,1367642000.0,,-10161000.0,88490000.0,0.42,,-23267000.0,,,465138000.0,-1118000.0,,-26727000.0,,30808000.0,,936488000.0,70288000.0,,,,292080000.0,,,,,,0.0,,,,,,,,,,,2090017000.0,,,-104000.0,-23520000.0,,,,,,,,,,,,9774000.0,,,5267000.0,667395000.0,,46048000.0,1364247000.0,211397602.0,2090000.0,,1367642000.0,,1367642000.0,,1531664000.0,-10170000.0,,,159192000.0,,173058000.0,,,,,,,-63746000.0,-317896000.0,,,,,,,,69166000.0,-87227000.0,148980000.0,,,869506000.0,0.42,,23943000.0,,,,2439995000.0,866200000.0,4588000.0,-47163000.0,,,,2082542000.0,,60253000.0,,551610000.0,,,,3395000.0,0.0,11320000.0,,1260000.0,24599000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,7927000.0,632000.0,596526000.0,1031376000.0,,2197255000.0,7927000.0,178995000.0,2954125000.0,921555000.0,,207766619.0,2954125000.0,,333360000.0,2018618000.0,1031376000.0,50195000.0,5734000.0,,0.0,5279881000.0,,,641593000.0,83499000.0,530798000.0,-46994000.0,,-803475000.0,84208000.0,-117263000.0,,322500000.0,550393000.0,1260842000.0,21970000.0,,10695000.0,78997000.0,,,0.0,53279000.0,4864000.0,,39940000.0,1260842000.0,,227000.0,1260842000.0,2027699000.0,-10408000.0,84208000.0,0.4,217424000.0,-30341000.0,,,-664298000.0,1005000.0,178995000.0,97755000.0,,32395000.0,,921555000.0,78997000.0,78997000.0,30625000.0,370126000.0,-696640000.0,,1260842000.0,,52511000.0,,-57905000.0,-302414000.0,32395000.0,842558000.0,2357599000.0,,556204000.0,591584000.0,,881799000.0,333360000.0,2027699000.0,0.0,0.0,440000.0,-16044000.0,-33514000.0,,1294356000.0,210422945.0,,,,-47626000.0,,,,,1.58,34184000.0,5734000.0,641593000.0,,53279000.0,1367642000.0,208963216.0,2064000.0,8083000.0,1260842000.0,596526000.0,1260842000.0,,1532957000.0,-10554000.0,,,144314000.0,4119000.0,32342000.0,44058000.0,,-363047000.0,,,,-158311000.0,-325595000.0,332969000.0,170264000.0,,5980943000.0,11639000.0,,2064000.0,60749000.0,-108921000.0,133392000.0,,,881799000.0,0.41,1251000.0,21970000.0,,,78997000.0,2357599000.0,842558000.0,7309000.0,-54339000.0,,211935171.0,-325595000.0,2018618000.0,,49893000.0,-89856000.0,556204000.0,1.57,,701062000.0,-106800000.0,0.0,11212000.0,,3038000.0,7510000.0,-57853000.0,,,,,,,,,,,,,,,,,,,,,,
1364688000,7927000.0,,586973000.0,982119000.0,,1246553000.0,,175212000.0,,,,206475095.0,3017799000.0,,,,,155196000.0,,,,,,,,80610000.0,,,,7257000.0,80315000.0,,,,,,,,11278000.0,81498000.0,,,0.0,,,,,,,,1394687000.0,,-10474000.0,80315000.0,0.39,,-1390000.0,,,163932000.0,-6631000.0,,1531000.0,,32348000.0,,913178000.0,81498000.0,,,,35414000.0,,,,,,,,,,,,,,,,,2102695000.0,,,-444000.0,38856000.0,,,,,,,,,,,,,,,-4265000.0,629190000.0,,42153000.0,1260842000.0,207613863.0,2065000.0,,1394687000.0,,1394687000.0,,1410485000.0,-10068000.0,,,139796000.0,,128518000.0,,,,,,,-13383000.0,-331538000.0,,,,,,,,165264000.0,-17681000.0,133292000.0,,,878236000.0,0.39,,27278000.0,,,,2430826000.0,831680000.0,7122000.0,55199000.0,,,,2098933000.0,81498000.0,52682000.0,,546698000.0,,,,133845000.0,0.0,11005000.0,,208000.0,10929000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,7927000.0,,587887000.0,1018337000.0,,1320727000.0,,196789000.0,,,,206444464.0,3063665000.0,,,,,66885000.0,,,,,,,,92663000.0,,,,8328000.0,92315000.0,,,,,,,,11674000.0,81510000.0,,,0.0,,,,,,,,1286109000.0,,-105680000.0,92315000.0,0.45,,45080000.0,,,179726000.0,584000.0,,4325000.0,,30377000.0,,941723000.0,81510000.0,,,,36147000.0,,,,,,-61899000.0,,,,,,,,,,,2119841000.0,,,1264000.0,-48223000.0,,,,,,,,,,,,,,,-15105000.0,645196000.0,,69431000.0,1394687000.0,207192534.0,2063000.0,,1376011000.0,,1286109000.0,,1500453000.0,-17141000.0,,,155253000.0,,143579000.0,,,,,,,-75367000.0,-334988000.0,,,,,,,,84026000.0,-21600000.0,150974000.0,,,884571000.0,0.45,,18228000.0,,,,2475778000.0,860213000.0,5818000.0,-36926000.0,,,,2129349000.0,,58311000.0,,549583000.0,,,,-108578000.0,0.0,11040000.0,89902000.0,241000.0,7548000.0,,,,,,,,,,,,,,,,,,,,,,,
1380499200,7927000.0,,600352000.0,1027572000.0,,1349157000.0,,183130000.0,,,,206516194.0,3098563000.0,,,,,80811000.0,,,,,,,,92729000.0,,,,8306000.0,92400000.0,,,,,,,,12629000.0,53854000.0,,,0.0,,,,,,,,1310330000.0,,-25101000.0,92400000.0,0.45,,-8875000.0,,,185932000.0,-1161000.0,,1212000.0,,30300000.0,,917833000.0,53854000.0,,,,39619000.0,,,,,,0.0,,,,,,,,,,,2179579000.0,,,306000.0,-5115000.0,,,,,,,,,,,,,,,-6236000.0,656674000.0,,47811000.0,1286109000.0,207368792.0,2055000.0,,1410158000.0,,1310330000.0,,1535089000.0,-15482000.0,,,158942000.0,,146313000.0,,,,,,,-53471000.0,-337154000.0,,,,,,,,96293000.0,-85925000.0,150492000.0,,,899279000.0,0.45,,24175000.0,,,,2498211000.0,863979000.0,-33185000.0,11422000.0,,,,2181317000.0,,57763000.0,,562125000.0,,,,24221000.0,0.0,11015000.0,99828000.0,187000.0,33615000.0,,,,,,,,,,,,,,,,,,,,,,,
