date,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualStockBasedCompensation,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualCapitalStock,trailingCashDividendsPaid,trailingPretaxIncome,annualDilutedEPS,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualBasicAverageShares,annualGrossProfit,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,quarterlyOtherShortTermInvestments,annualOperatingCashFlow,annualEbitda,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyCommonStockIssuance,annualNetPPE,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyBasicAverageShares,annualEndCashPosition,trailingInterestExpense,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyEndCashPosition,annualOperatingExpense,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingDeferredIncomeTax,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,quarterlyGoodwill,quarterlyOperatingExpense,annualNetIncome,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingResearchAndDevelopment,trailingDilutedAverageShares
2013-02-28,,,,,-19700000.0,,1610600000.0,,,0.0,,,,,,,1400000.0,,144500000.0,144500000.0,,280400000.0,227000000.0,2800000.0,,-495100000.0,,47000000.0,-22200000.0,5544700000.0,,,,,,,,,-9300000.0,341700000.0,226400000.0,,,,81900000.0,,,470200000.0,,,,0.4,,,260700000.0,,,44900000.0,49900000.0,,,1187900000.0,,,,,,,,,,363800000.0,,,4542500000.0,,7507500000.0,,144500000.0,,,25000000.0,-6432800000.0,,,32700000.0,,,,3600000.0,,122600000.0,100400000.0,,,570600000.0,225000000.0,0.4,,593300000.0,47600000.0,114000000.0,-22300000.0,39100000.0,,100400000.0,,,,,421200000.0,5901600000.0,,,,,,,,,,,9900000.0,5756500000.0,,836800000.0,-240300000.0,-1913200000.0,,,,,,,250000000.0,,,964900000.0,,,,5400000.0,19700000.0,,,1605900000.0,,,145100000.0,139300000.0,125100000.0,364600000.0,172100000.0,,,,6319600000.0,6100000.0,,533900000.0,196200000.0,,3900000.0,,,196200000.0,,,48500000.0,,,,,,,,,,5556200000.0,,,,,,,,,,,,,,,,,,
2013-05-31,-21300000.0,79000000.0,,,-24500000.0,1773700000.0,-1419300000.0,,,-1470400000.0,,98200000.0,53300000.0,27620200000.0,22800000.0,,1400000.0,181700000.0,123500000.0,123500000.0,,68900000.0,369100000.0,2800000.0,364700000.0,-504500000.0,-28332800000.0,53300000.0,6900000.0,4074000000.0,133400000.0,,3700000.0,,,1.56,,533900000.0,0.0,346000000.0,213200000.0,45200000.0,363800000.0,1654900000.0,89700000.0,,4268200000.0,398200000.0,675300000.0,1003000000.0,,0.34,,346000000.0,44400000.0,,48800000.0,-9100000.0,45200000.0,505500000.0,-1500000.0,1331100000.0,4074000000.0,1014300000.0,2326200000.0,22000000.0,,,,,,364600000.0,107300000.0,,10827900000.0,-858500000.0,6163700000.0,,123500000.0,911400000.0,,24900000.0,-9677700000.0,,904800000.0,22000000.0,346000000.0,42700000.0,,3700000.0,6600000.0,100400000.0,107300000.0,,,505500000.0,211800000.0,0.34,,585300000.0,42700000.0,-111200000.0,10100000.0,-14200000.0,369100000.0,107300000.0,750100000.0,,138200000.0,,414600000.0,4390000000.0,-98700000.0,,107300000.0,,5200000.0,569000000.0,4832600000.0,,8300000.0,,,4268200000.0,,346000000.0,0.0,1357300000.0,,398200000.0,-454600000.0,,-504500000.0,,211800000.0,5300000.0,569000000.0,1088500000.0,,-16600000.0,121800000.0,5900000.0,20700000.0,2800000.0,-77000000.0,1773700000.0,1.56,4390000000.0,121800000.0,138200000.0,133400000.0,365900000.0,170700000.0,72800000.0,1088500000.0,576600000.0,4832600000.0,231600000.0,,533900000.0,202800000.0,569000000.0,5200000.0,,,202800000.0,4072500000.0,-476700000.0,48800000.0,671300000.0,,108800000.0,,342400000.0,,6163700000.0,750100000.0,,4072500000.0,1331100000.0,,,,,,,,,,,,,,,,,
2013-08-31,,,400000.0,,-25100000.0,,-293200000.0,,,-126600000.0,,,,,,,-10000000.0,,162800000.0,162800000.0,,266700000.0,365600000.0,4500000.0,,-522300000.0,,58300000.0,4300000.0,3948300000.0,,,,,,,,,,350500000.0,256300000.0,,,,93500000.0,,,447600000.0,,,,0.44,45200000.0,,241600000.0,,,-22100000.0,42100000.0,,,1332900000.0,,,,,,,,,,365300000.0,,,6696400000.0,,6031200000.0,,162800000.0,,,24400000.0,-6372800000.0,,,-4900000.0,,,,3700000.0,,107300000.0,111600000.0,,,559200000.0,255100000.0,0.45,,607900000.0,40400000.0,44400000.0,10300000.0,15400000.0,,111600000.0,,,,,443200000.0,4282800000.0,,,,,,,,,,,25600000.0,4150400000.0,,872800000.0,-127900000.0,30800000.0,,,,,,-83900000.0,281100000.0,,,1034200000.0,,,,7500000.0,24200000.0,,,1748400000.0,,,132400000.0,129300000.0,154700000.0,366700000.0,164700000.0,,,,4698300000.0,-267700000.0,,533900000.0,188100000.0,,4500000.0,,,188100000.0,,,52300000.0,,,,,,,,,,3911700000.0,,,,,,,,,,,,,,,,,,
2013-11-30,,,400000.0,,-21800000.0,,-195600000.0,,,-23600000.0,,,,,,,1300000.0,,158700000.0,158700000.0,,133500000.0,375900000.0,8600000.0,,-526800000.0,,61600000.0,101400000.0,3930900000.0,,,,,,,,,,351400000.0,249900000.0,,,,91200000.0,,,250400000.0,,,,0.43,31000000.0,,111700000.0,,,-24300000.0,43600000.0,,,1355600000.0,,,,,,,,,,364900000.0,,,9058900000.0,,6019400000.0,,158700000.0,,,26000000.0,-8568900000.0,,,13700000.0,,,,3600000.0,,111600000.0,213000000.0,,,463400000.0,248600000.0,0.43,,610500000.0,36400000.0,-82200000.0,5700000.0,-22100000.0,,213000000.0,,,,,442800000.0,4259000000.0,,,,,,,,,,,,4119100000.0,,351400000.0,-127800000.0,163500000.0,,,,,,-75200000.0,248600000.0,,,993200000.0,,,,7100000.0,24800000.0,,,1760400000.0,,,139900000.0,135800000.0,178800000.0,366400000.0,167700000.0,,,,4663800000.0,-295400000.0,,540000000.0,194200000.0,,,,,194200000.0,,,54600000.0,,,,,,,,,,3912000000.0,,,,,,,,,,,,,,,,,,
2014-02-28,,,200000.0,,-15900000.0,,841200000.0,,,991200000.0,,,,,,,-200000.0,,160100000.0,160100000.0,,305600000.0,377800000.0,10400000.0,,-544700000.0,,61700000.0,58300000.0,4924200000.0,,,,,,,,,0.0,345100000.0,252200000.0,,,,92100000.0,,,314400000.0,,,,0.44,21600000.0,,289700000.0,,,48800000.0,40500000.0,,,1350100000.0,,,,,,,,,,364200000.0,,,5962700000.0,,7069400000.0,,160100000.0,,,26300000.0,-6221700000.0,,,24600000.0,,,,3600000.0,,213000000.0,271300000.0,,,585700000.0,250700000.0,0.44,,636500000.0,34700000.0,117200000.0,-23100000.0,36900000.0,,271300000.0,,,,,459400000.0,5281200000.0,,,,,,,,,,,8100000.0,5138900000.0,,889800000.0,-127700000.0,-1088500000.0,,,,,,-43900000.0,278700000.0,,,983700000.0,,,,7100000.0,25000000.0,,,1788200000.0,,,142300000.0,164100000.0,129600000.0,365800000.0,177100000.0,,,,5719300000.0,-813600000.0,,540000000.0,208700000.0,,,,,208700000.0,,,55100000.0,,,,,,,,,,4916800000.0,,,,,,,,,,,,,,,,,,
2014-05-31,-9300000.0,96600000.0,100000.0,,-21300000.0,1777000000.0,-872000000.0,,,-713600000.0,,105000000.0,69000000.0,30080600000.0,26300000.0,,1400000.0,-316100000.0,145900000.0,145900000.0,,175100000.0,385600000.0,12900000.0,366100000.0,-564600000.0,-29850500000.0,69000000.0,-118800000.0,4211800000.0,149400000.0,,3600000.0,,,1.71,,540300000.0,0.0,342200000.0,229700000.0,40600000.0,364500000.0,1786400000.0,83800000.0,,4438900000.0,398700000.0,880900000.0,1087700000.0,,0.4,15500000.0,342200000.0,153800000.0,,56600000.0,-20600000.0,40600000.0,551200000.0,45200000.0,1358700000.0,4211800000.0,-452800000.0,2518900000.0,21500000.0,,,,,,363500000.0,152500000.0,,8362600000.0,-519600000.0,6370100000.0,,145900000.0,988100000.0,,28300000.0,-8687100000.0,,982700000.0,21500000.0,342200000.0,48800000.0,,3600000.0,5400000.0,271300000.0,152500000.0,,,551200000.0,228300000.0,0.4,,639000000.0,48800000.0,-24600000.0,2200000.0,14900000.0,385600000.0,152500000.0,803700000.0,,171700000.0,,441000000.0,4593100000.0,-84100000.0,,152500000.0,,6900000.0,627500000.0,5011400000.0,,-18200000.0,,,4438900000.0,1100000.0,342200000.0,-127200000.0,578100000.0,,398700000.0,127400000.0,,-564600000.0,-46700000.0,228300000.0,-4900000.0,627500000.0,957500000.0,-249700000.0,45100000.0,154200000.0,4600000.0,22600000.0,12900000.0,54800000.0,1777000000.0,1.72,4593100000.0,154200000.0,171700000.0,149400000.0,365300000.0,198000000.0,113300000.0,957500000.0,796800000.0,5011400000.0,923900000.0,,540300000.0,212700000.0,627500000.0,6900000.0,,,212700000.0,4198600000.0,-510600000.0,56600000.0,732500000.0,,107300000.0,,360600000.0,,6370100000.0,803700000.0,,4198600000.0,1358700000.0,,,,,,,,,,,,,,,,,
2014-08-31,,,300000.0,,-24900000.0,,-311900000.0,,,-137100000.0,,,,,,,-200000.0,,171300000.0,171300000.0,,263100000.0,396500000.0,29300000.0,,-577800000.0,,60000000.0,310100000.0,4078100000.0,,,,,,,,,-27500000.0,346600000.0,268900000.0,,,,97600000.0,,,96700000.0,,,,0.47,,,238200000.0,,,-19100000.0,42600000.0,,,1414600000.0,,,,,,,,,,363100000.0,,,10073700000.0,,6286600000.0,,171300000.0,,,26500000.0,-9461000000.0,,,26000000.0,,,,3600000.0,,152500000.0,462600000.0,,,559300000.0,267500000.0,0.47,,666800000.0,40100000.0,28800000.0,10400000.0,40400000.0,,462600000.0,,,,,472500000.0,4501000000.0,,,,,,,,,,,60200000.0,4344000000.0,,924400000.0,-138300000.0,358900000.0,,,,,,-37500000.0,295700000.0,,,943700000.0,,,,7500000.0,25900000.0,,,1785600000.0,,,157000000.0,156100000.0,168900000.0,364700000.0,194300000.0,,,,4872000000.0,-201400000.0,,563400000.0,205000000.0,,,,,205000000.0,,,58100000.0,,,,,,,,,,4066800000.0,,,,,,,,,,,,,,,,,,
2014-11-30,,,300000.0,,-20700000.0,,-159600000.0,,,-29800000.0,,,,,,,-300000.0,,173000000.0,173000000.0,,141600000.0,398500000.0,30400000.0,,-587600000.0,,58900000.0,-322200000.0,4050600000.0,,,,,,,,,400000.0,344400000.0,271600000.0,,,,98600000.0,,,388600000.0,,,,0.47,,,120900000.0,,,-37200000.0,38800000.0,,,1414600000.0,,,,,,,,,,363000000.0,,,10449200000.0,,6274500000.0,,173000000.0,,,26000000.0,-10988700000.0,,,22400000.0,,,,3600000.0,,462600000.0,140400000.0,,,529000000.0,270200000.0,0.48,,676300000.0,39800000.0,-88700000.0,4000000.0,-39800000.0,,140400000.0,,,,,477200000.0,4440200000.0,,,,,,,,,,,,4279300000.0,,932000000.0,-137900000.0,-304200000.0,,,,,,-15000000.0,297900000.0,,,964300000.0,,,,7900000.0,27000000.0,,,1834300000.0,,,160900000.0,174400000.0,205600000.0,364600000.0,199100000.0,,,,4859900000.0,255600000.0,,563800000.0,207000000.0,,,,,207000000.0,,,60700000.0,,,,,,,,,,4032700000.0,,,,,,,,,,,,,,,,,,
2015-02-28,,,100000.0,,-26400000.0,,918700000.0,,,1058700000.0,,,,,,,1600000.0,,169400000.0,169400000.0,,288100000.0,408600000.0,31100000.0,,-604300000.0,,17600000.0,124900000.0,5111100000.0,,,,,,,,,0.0,347700000.0,265900000.0,,,,96500000.0,,,355500000.0,,,,0.46,,,261700000.0,,,56800000.0,35600000.0,,,1386800000.0,,,,,,,,,,363200000.0,,,3174700000.0,,7344200000.0,,169400000.0,,,26600000.0,-3095200000.0,,,21800000.0,,,,3600000.0,,140400000.0,265300000.0,,,620800000.0,264300000.0,0.47,,704300000.0,40100000.0,91000000.0,-27200000.0,27600000.0,,265300000.0,,,,,493300000.0,5472200000.0,,,,,,,,,,,10800000.0,5348000000.0,,347700000.0,-138200000.0,-1081900000.0,,,,,,-17900000.0,264300000.0,,,978300000.0,,,,8600000.0,28000000.0,,,1872000000.0,,,124200000.0,186000000.0,148400000.0,365000000.0,211000000.0,,,,5957400000.0,-1135000000.0,,563800000.0,229000000.0,,,,,229000000.0,,,62900000.0,,,,,,,,,,5090800000.0,,,,,,,,,,,,,,,,,,
2015-05-31,-27100000.0,107600000.0,0.0,,-30800000.0,1785500000.0,-1039900000.0,,,-798800000.0,,106600000.0,16800000.0,33719500000.0,31400000.0,,2000000.0,-285000000.0,161200000.0,161200000.0,,202400000.0,399800000.0,31700000.0,364600000.0,-619500000.0,-34020400000.0,16800000.0,-95300000.0,4310900000.0,176600000.0,,3600000.0,,,1.85,,561500000.0,0.0,353900000.0,253600000.0,32400000.0,362900000.0,1931600000.0,92400000.0,,4573000000.0,366600000.0,895200000.0,1160200000.0,,0.44,,353900000.0,171600000.0,,62400000.0,-28700000.0,32400000.0,536600000.0,17500000.0,1379300000.0,4310900000.0,145800000.0,2739600000.0,7500000.0,,,,,,362300000.0,170000000.0,,10021900000.0,-592700000.0,6482500000.0,,161200000.0,1060000000.0,,27500000.0,-10475500000.0,,1053600000.0,7500000.0,353900000.0,51700000.0,,3600000.0,6400000.0,265300000.0,170000000.0,,,536600000.0,251600000.0,0.44,,692200000.0,51700000.0,-22200000.0,8700000.0,22900000.0,399800000.0,170000000.0,878000000.0,,210400000.0,,488600000.0,4697000000.0,-102800000.0,,170000000.0,,,674900000.0,5103200000.0,,-28200000.0,,,4573000000.0,700000.0,353900000.0,-137400000.0,742200000.0,,366600000.0,93000000.0,,-619500000.0,-112000000.0,279100000.0,-4100000.0,674900000.0,894300000.0,-182400000.0,51100000.0,124000000.0,7400000.0,26700000.0,31700000.0,8900000.0,1785500000.0,1.86,4697000000.0,124000000.0,210400000.0,176600000.0,364500000.0,203600000.0,48500000.0,894300000.0,792400000.0,5103200000.0,1226600000.0,,561500000.0,237000000.0,674900000.0,,,,237000000.0,4273400000.0,-551800000.0,62400000.0,808000000.0,,152500000.0,,385100000.0,,6482500000.0,878000000.0,,4273400000.0,1379300000.0,,,,,,,,,,,,,,,,,
2015-08-31,,,200000.0,,-21200000.0,,-752300000.0,,,-533300000.0,,,,,,,-300000.0,,209100000.0,209100000.0,,278300000.0,416200000.0,34000000.0,,-630100000.0,,18200000.0,285900000.0,3781600000.0,,,,,,,,,0.0,350100000.0,297500000.0,,,,88400000.0,,,81800000.0,,,,0.58,,,257100000.0,,,-30100000.0,33000000.0,,,1394800000.0,,,,,,,,,,361100000.0,,,3046800000.0,,5983000000.0,,209100000.0,,,27000000.0,-2362900000.0,,,13800000.0,,,,3600000.0,,170000000.0,455900000.0,,,537700000.0,296100000.0,0.58,,723000000.0,43000000.0,-500000.0,14400000.0,6800000.0,,455900000.0,,,,,517300000.0,4192200000.0,,,,,,,,,,,29400000.0,4046400000.0,,980200000.0,-151900000.0,759900000.0,,,,,,-62900000.0,324700000.0,,,876400000.0,,,,8800000.0,28200000.0,,,1790800000.0,,,145800000.0,191300000.0,206600000.0,362800000.0,205700000.0,,,,4588200000.0,97200000.0,,561500000.0,221200000.0,,,,,221200000.0,,,64400000.0,,,,,,,,,,3748400000.0,,,,,,,,,,,,,,,,,,
2015-11-30,,,300000.0,,-27300000.0,,-174000000.0,,,-37300000.0,,,,,,,1600000.0,,189200000.0,189200000.0,,141600000.0,436500000.0,32300000.0,,-632400000.0,,14400000.0,-43600000.0,3752700000.0,,,,,,,,,0.0,352700000.0,295800000.0,,,,106600000.0,,,64100000.0,,,,0.52,,,114300000.0,,,-35000000.0,31300000.0,,,1414300000.0,,,,,,,,,,360700000.0,,,154400000.0,,6016800000.0,,189200000.0,,,27700000.0,-178100000.0,,,20300000.0,,,,3600000.0,,455900000.0,412300000.0,,,476400000.0,294200000.0,0.52,,722400000.0,47400000.0,-111000000.0,7500000.0,-11000000.0,,412300000.0,,,,,517200000.0,4158500000.0,,,,,,,,,,,,4009900000.0,,352700000.0,-151700000.0,-11200000.0,,,,,,0.0,294200000.0,,,913900000.0,,,,8700000.0,27700000.0,,,1858300000.0,,,148600000.0,194000000.0,241100000.0,362300000.0,205200000.0,,,,4602500000.0,39800000.0,,561500000.0,223000000.0,,,,,223000000.0,,,67000000.0,,,,,,,,,,3720100000.0,,,,,,,,,,,,,,,,,,
2016-02-29,,,200000.0,,-21500000.0,,781800000.0,,,974400000.0,,,,,,,-200000.0,,180400000.0,180400000.0,,371300000.0,428600000.0,31100000.0,,-646200000.0,,18300000.0,-159200000.0,4763900000.0,,,,,,,,,-296100000.0,350000000.0,281700000.0,,,,101300000.0,,,74100000.0,,,,0.5,,,349800000.0,,,83700000.0,73500000.0,,,1563900000.0,,,,,,,,,,360500000.0,,,102400000.0,,7067500000.0,,180400000.0,,,30400000.0,-159900000.0,,,37500000.0,,,,3600000.0,,412300000.0,253100000.0,,,327200000.0,280000000.0,0.5,,752600000.0,55800000.0,156200000.0,-24100000.0,32600000.0,,253100000.0,,,,,526700000.0,5193400000.0,,,,,,,,,,,,5039200000.0,,996200000.0,-151400000.0,-1312300000.0,,,,,,-45000000.0,312300000.0,,,899600000.0,,,,8600000.0,27400000.0,,,1874100000.0,,,154200000.0,219500000.0,353400000.0,362200000.0,225900000.0,,,,5503600000.0,-937200000.0,,656200000.0,246700000.0,,,,,246700000.0,,,66100000.0,,,,,,,,,,4717200000.0,,,,,,,,,,,,,,,,,,
2016-05-31,-296100000.0,110300000.0,400000.0,,-27700000.0,1911700000.0,-849100000.0,,,-708600000.0,,115100000.0,22100000.0,11984300000.0,34600000.0,,-200000.0,-63100000.0,178100000.0,178100000.0,,227000000.0,441100000.0,31600000.0,362500000.0,-659200000.0,-12572200000.0,22100000.0,-121600000.0,4035100000.0,408600000.0,,3600000.0,,,2.09,,657100000.0,0.0,353000000.0,276100000.0,69500000.0,360700000.0,2094800000.0,98000000.0,,4365900000.0,220600000.0,1018200000.0,1261700000.0,,0.49,,353000000.0,199300000.0,,68300000.0,-56100000.0,69500000.0,352100000.0,-38500000.0,1577200000.0,4035100000.0,918600000.0,2951900000.0,29200000.0,,,,,,360300000.0,131500000.0,,8680700000.0,-993600000.0,6440800000.0,,178100000.0,1151100000.0,,30000000.0,-9871300000.0,,1146600000.0,29200000.0,353000000.0,56700000.0,,3600000.0,4500000.0,253100000.0,131500000.0,,,352100000.0,276300000.0,0.49,,753900000.0,56700000.0,-18200000.0,9300000.0,34900000.0,441100000.0,131500000.0,948200000.0,,247800000.0,,533600000.0,4529100000.0,-97700000.0,,131500000.0,,26300000.0,756800000.0,4863600000.0,,-37500000.0,,,4365900000.0,1100000.0,353000000.0,-151500000.0,500500000.0,,220600000.0,-304800000.0,,-659200000.0,0.0,276300000.0,7100000.0,756800000.0,926200000.0,-107900000.0,63300000.0,163200000.0,8500000.0,27000000.0,31600000.0,26500000.0,1911700000.0,2.1,4529100000.0,163200000.0,247800000.0,408600000.0,362600000.0,220300000.0,,926200000.0,920500000.0,4863600000.0,1718800000.0,,657100000.0,257300000.0,756800000.0,26300000.0,,,257300000.0,3997500000.0,-606500000.0,68300000.0,857100000.0,,170000000.0,,394300000.0,,6440800000.0,948200000.0,,3997500000.0,1577200000.0,,,,,,,,,,,,,,,,,
2016-08-31,,,700000.0,,-20300000.0,,-676500000.0,51300000.0,,-567800000.0,,,,,,,1500000.0,,217400000.0,217400000.0,,294700000.0,446300000.0,34200000.0,,-669700000.0,,41200000.0,-1500000.0,3472500000.0,,,,,,,,,,348400000.0,324500000.0,,,,107100000.0,,,367700000.0,,,,0.6,,,274400000.0,,,-78100000.0,65000000.0,,,1575900000.0,,,,,,,,,,361000000.0,,,14920300000.0,,6096900000.0,,217400000.0,,,29700000.0,-14777000000.0,,,39200000.0,,,,3600000.0,,131500000.0,130000000.0,,,497700000.0,323000000.0,0.6,,785500000.0,51200000.0,4700000.0,14100000.0,60900000.0,,130000000.0,,,,,560400000.0,4108800000.0,,,,,,,,,,,65600000.0,3913200000.0,,348400000.0,-166300000.0,380300000.0,,,,,,0.0,352700000.0,,,958900000.0,,,,9100000.0,27700000.0,,,1988100000.0,,,195600000.0,245800000.0,485600000.0,364100000.0,225100000.0,,,,4521000000.0,257300000.0,,657100000.0,237400000.0,,26800000.0,,,237400000.0,,,72300000.0,,,,,,,,,,3443300000.0,,,,,,,,,,,,,,,,,,
2016-11-30,,,600000.0,,-26500000.0,,-401300000.0,103100000.0,,-125800000.0,,,,,,,900000.0,,202100000.0,202100000.0,,118700000.0,432100000.0,31800000.0,,-675600000.0,,18500000.0,35000000.0,3358600000.0,,,,,,,,,,349300000.0,312000000.0,,,,109900000.0,,,128000000.0,,,,0.56,,,92200000.0,,,-44900000.0,65200000.0,,,1560400000.0,,,,,,,,,,360200000.0,,,9278200000.0,,5776100000.0,,202100000.0,,,30000000.0,-8887100000.0,,,-16800000.0,,,,3600000.0,,130000000.0,165000000.0,,,293000000.0,311100000.0,0.56,,771400000.0,48600000.0,-151700000.0,9900000.0,-55100000.0,,165000000.0,,,,,545100000.0,3960500000.0,,,,,,,,,,,,3784100000.0,,349300000.0,-165200000.0,317600000.0,,,,,,-166200000.0,341100000.0,,,834900000.0,,,,8500000.0,26900000.0,,,1815600000.0,,,176400000.0,245300000.0,528900000.0,362600000.0,226300000.0,,,,4215700000.0,-47000000.0,,657100000.0,234000000.0,,28500000.0,,,234000000.0,,,74200000.0,,,,,,,,,,3242200000.0,,,,,,,,,,,,,,,,,,
2017-02-28,,,600000.0,,-20000000.0,,1314000000.0,55400000.0,,1513400000.0,,,,,,,1200000.0,,202500000.0,202500000.0,,355900000.0,440200000.0,32700000.0,,-690600000.0,,17700000.0,24900000.0,4859200000.0,,,,,,,,,,341600000.0,307800000.0,,,,105300000.0,,,214000000.0,,,,0.56,,,335900000.0,,,98400000.0,62000000.0,,,1558500000.0,,,,,,,,,,359000000.0,,,11418900000.0,,7310300000.0,,202500000.0,,,31000000.0,-12365400000.0,,,4600000.0,,,,3600000.0,,165000000.0,189900000.0,,,403900000.0,306600000.0,0.56,,795800000.0,55900000.0,118800000.0,-24000000.0,31700000.0,,189900000.0,,,,,559000000.0,5413600000.0,,,,,,,,,,,,5273700000.0,,341600000.0,-165400000.0,-1645000000.0,,,,,,0.0,337600000.0,,,871900000.0,,,,8900000.0,26900000.0,,,1896700000.0,,,139900000.0,278100000.0,429900000.0,361800000.0,236800000.0,,,,5751800000.0,-678500000.0,,657100000.0,252400000.0,,25100000.0,,,252400000.0,,,74200000.0,,,,,,,,,,4784600000.0,,,,,,,,,,,,,,,,,,
