date,annualOperatingIncome,quarterlyCurrentLiabilities,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualFreeCashFlow,trailingOperatingIncome,annualAccountsPayable,annualCommonStockIssuance,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingEndCashPosition,quarterlyDilutedEPS,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualNetIncome,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualRetainedEarnings,annualTotalAssets,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,quarterlyBasicEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyInterestExpense,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCapitalExpenditure,annualDeferredIncomeTax,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicEPS,annualTotalRevenue,annualTaxProvision,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyTaxProvision,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingTaxProvision,annualInvestmentsAndAdvances
2016-12-31,1485657000.0,4441601000.0,29564000.0,-916484000.0,-102930000.0,8747311000.0,76785000.0,22327000.0,,305313000.0,,254482000.0,748305000.0,0.0,13188912000.0,,233203000.0,216316000.0,8747311000.0,261354000.0,,132603000.0,0.0,0.0,,7860341000.0,,-8172000.0,-40324000.0,21562019000.0,132603000.0,,,1.21,,298667000,1909603000,1283388000.0,13188912000.0,1965473000.0,-346487000.0,22310324000.0,1285735000.0,261086000,335206000.0,1283388000.0,5.93,1995205000.0,1283388000.0,5015539000.0,261086000,261086000,1112206000.0,215393000.0,1100290000.0,,,9121412000.0,645610000.0,48504000.0,8101701000.0,0.0,214588000.0,-299959000.0,748305000.0,1123251000.0,738488000.0,4441601000.0,1283388000.0,291899000.0,738488000.0,132603000.0,,-207333000.0,7860341000.0,22310324000.0,9121412000.0,894915000.0,14067000.0,288386000.0,4700000.0,8101701000.0,46877000.0,,,786352000.0,1965473000.0,114087000.0,291899000.0,37005000.0,,,84245000.0,20161427000.0,487685000.0,3480862000.0,261086000.0,2516690000.0,-544000.0,21562019000.0,,132603000.0,,178428000.0,2346000.0,2485673000.0,-1547308000.0,132603000.0,132603000.0,20161427000.0,1.22,,,-5064000.0,28142792000.0,-180532000.0,,,1285735000.0,80567000.0,-1679000.0,-3378000.0,-353141000.0,-7981365000.0,1112206000.0,645610000.0,,121565000.0,-9155000.0,,-2494363000.0,2608000.0,-2724892000.0,,28142792000.0,515738000.0,,,-7981365000.0,-45825000.0,-1000.0,,,,4759000.0,,305313000.0,,1007000.0,-4541000.0,,,,-916484000.0,146592000.0,,,,,146592000.0,,574856000,,11038000.0,32659000.0,288386000.0,114087000.0,-84993000.0,243809000.0,215591000.0,,-6365570000.0,307370000.0,2346000.0,-213202000.0,5.96,8496401000.0,,,,,,,,,,,,,,,,,,,,
2017-03-31,,5271742000.0,,,-102942000.0,,6326000.0,,,,,317465000.0,756689000.0,,,,235749000.0,,7478685000.0,,,,,,,7971840000.0,,,,21260568000.0,,,,0.99,,279522000,2008560000,,12750427000.0,,,22017257000.0,,214726000,673743000.0,,,,,,214726000,214726000,,,,,,,637282000.0,,,0.0,214870000.0,,,1175824000.0,725381000.0,,,292975000.0,,109309000.0,,123600000.0,,,9266830000.0,,2571000.0,288470000.0,5391000.0,6841403000.0,56373000.0,,,832736000.0,2301579000.0,108427000.0,,9269000.0,,,,,553214000.0,,214726000.0,,,,,,,132603000.0,2351000.0,,-1840402000.0,109309000.0,109309000.0,19860696000.0,1.0,,,-828000.0,,-122783000.0,,,1727970000.0,80317000.0,,-9150000.0,-944394000.0,,1111402000.0,,,,,,,,,,,796526000.0,,,,-23294000.0,0.0,13812000.0,,,,,362992000.0,,610000.0,350450000.0,,,,-892322000.0,153820000.0,,,17262000.0,,,,530792000,,,,,,,,215813000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,5285953000.0,,,-103097000.0,,13007000.0,,,,,283855000.0,767641000.0,,,,234937000.0,,7054807000.0,,,,,,,8238055000.0,,,,21256527000.0,,,,1.71,,419697000,2195274000,,12340760000.0,,,22024168000.0,,369526000,713996000.0,,,,,,369526000,369526000,,,,,,,576001000.0,,,0.0,215085000.0,,,1256785000.0,707132000.0,,,263992000.0,,130477000.0,,-115932000.0,,,9683408000.0,,11772000.0,288479000.0,-709000.0,6478806000.0,13261000.0,,,938489000.0,2532693000.0,109136000.0,,20650000.0,,,,,518792000.0,,369526000.0,,,,,,,109309000.0,2351000.0,,-1849488000.0,130477000.0,130477000.0,19798542000.0,1.72,,,33873000.0,,-148758000.0,,,1541519000.0,76632000.0,,-2799000.0,-725099000.0,,1169506000.0,,,,,,,,,,,862754000.0,,,,21168000.0,0.0,21054000.0,,,,,376508000.0,,474000.0,241823000.0,,,,-761038000.0,128101000.0,,,18117000.0,,,,681095000,,,,,,,,216062000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,5057112000.0,,,-103123000.0,,20949000.0,,,,,273637000.0,798152000.0,,,,240150000.0,,6606714000.0,,,,,,,8862369000.0,,,-34866000.0,21301162000.0,,,,3.49,,737488000,2569544000,,11663826000.0,,,22099314000.0,,752842000,679527000.0,,,,,,752842000,752842000,,,,,,,530215000.0,,,200125000.0,214694000.0,,,1318269000.0,841356000.0,,,285332000.0,,139950000.0,,-85679000.0,,,10435488000.0,,7977000.0,288517000.0,-10813000.0,6076499000.0,7802000.0,,,1251275000.0,2226179000.0,119949000.0,,83894000.0,,,,,513787000.0,,752842000.0,,,,,,,130477000.0,2351000.0,,-1908308000.0,139950000.0,139950000.0,19688872000.0,3.51,,,-16800000.0,,-115794000.0,,,1515708000.0,73233000.0,,-9901000.0,-700217000.0,,1323773000.0,,,,,,,,,,,795321000.0,,,,9473000.0,-124999000.0,22138000.0,,,,,384536000.0,,-568000.0,-178039000.0,,,,-526894000.0,89333000.0,,,17090000.0,,,,1066225000,,,,,,,,215824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,1744056000.0,4790264000.0,36780000.0,-334265000.0,-128293000.0,6803750000.0,-12299000.0,2310428000.0,,360113000.0,,311059000.0,843028000.0,,11594014000.0,,240358000.0,215694000.0,6803750000.0,338243000.0,,120112000.0,,193562000.0,,9022405000.0,,67718000.0,52828000.0,21453289000.0,120112000.0,,,1.34,,307349000,2004467000,1625133000.0,11594014000.0,2243682000.0,-437455000.0,22296317000.0,1188514000.0,288039000,243162000.0,1625133000.0,7.53,2137210000.0,1625133000.0,4896579000.0,288039000,288039000,1429597000.0,214617000.0,1186016000.0,63224000.0,,10702303000.0,452813000.0,27983000.0,6350937000.0,99320000.0,213831000.0,-224998000.0,843028000.0,1145701000.0,950491000.0,4790264000.0,1625133000.0,318641000.0,950491000.0,120112000.0,,-135581000.0,9022405000.0,22296317000.0,10702303000.0,951194000.0,45398000.0,288512000.0,8555000.0,6350937000.0,-40656000.0,,,858766000.0,2243682000.0,111393000.0,318641000.0,37145000.0,,,150958000.0,19735180000.0,551417000.0,3881266000.0,288039000.0,2874566000.0,-10396000.0,21453289000.0,,120112000.0,,139950000.0,2352000.0,2876309000.0,-2236889000.0,120112000.0,120112000.0,19735180000.0,1.35,,,-48288000.0,27780096000.0,-176803000.0,,,1188514000.0,69800000.0,2424000.0,-25897000.0,-306086000.0,-8044916000.0,1429597000.0,452813000.0,,132603000.0,-10396000.0,,-564138000.0,1730000.0,-213592000.0,,27780096000.0,419965000.0,,,-8044916000.0,-19838000.0,-99999000.0,6220000.0,,,-32043000.0,,360113000.0,,1214000.0,-75991000.0,,,,-334265000.0,47464000.0,,,16990000.0,,47464000.0,,598197000,,-12491000.0,69459000.0,288512000.0,111393000.0,-47747000.0,-2675796000.0,215085000.0,,-7835087000.0,299982000.0,2352000.0,,7.57,8777845000.0,,,,,,,,,,,,,,,,,,,,
2018-03-31,,5195154000.0,,,-127840000.0,,-909000.0,,,,,337361000.0,1034526000.0,,,,240230000.0,,8129022000.0,,,,,,,9090544000.0,,,,22936446000.0,,,,1.02,,274146000,2027756000,,13324176000.0,,,23970972000.0,,218653000,-796110000.0,,,,,,218653000,218653000,,,,,,,464300000.0,,,,212610000.0,,,1176019000.0,770785000.0,,,387862000.0,,111245000.0,,-1645145000.0,,,10646796000.0,,10600000.0,288479000.0,567000.0,7664722000.0,110467000.0,,,851737000.0,2785462000.0,110826000.0,,4652000.0,,,,,577591000.0,,218653000.0,,,,,,,120112000.0,2357000.0,,-1394222000.0,111245000.0,111245000.0,21207786000.0,1.03,,,-10181000.0,,-1720232000.0,,,1144017000.0,67878000.0,,-39647000.0,711853000.0,,1440181000.0,,,,,,,,,,,924122000.0,,,,-8867000.0,-275038000.0,64487000.0,,,,,454576000.0,,-1504000.0,422789000.0,,,,-182815000.0,40314000.0,,,20164000.0,,,,526761000,,,,,,,,213602000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,5502350000.0,,,-126805000.0,,-7350000.0,,,,,312923000.0,1099896000.0,,,,253376000.0,,7780988000.0,,,,,,,9429784000.0,,,,22957140000.0,,,,2.19,,456895000,2337605000,,13283338000.0,,,24057036000.0,,466295000,514816000.0,,,,,,466295000,466295000,,,,,,,439525000.0,,,,211673000.0,,,1314411000.0,812760000.0,,,355729000.0,,108998000.0,,-495836000.0,,,10773698000.0,,13787000.0,288418000.0,-11052000.0,7341463000.0,-51625000.0,,,1023194000.0,3049145000.0,121879000.0,,78166000.0,,,,,566299000.0,,466295000.0,,,,,,,111245000.0,2358000.0,,-1635722000.0,108998000.0,108998000.0,21429719000.0,2.2,,,26343000.0,,-492648000.0,,,1177626000.0,81864000.0,,-25715000.0,-497896000.0,,1239003000.0,,,,,,,,,,,1007464000.0,,,,-2247000.0,-94438000.0,4708000.0,,,,,418616000.0,,611000.0,171976000.0,,,,-265200000.0,44203000.0,,,11655000.0,,,,801535000,,,,,,,,212509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,7072942000.0,,,-126820000.0,,11878000.0,,,,,325167000.0,1359000000.0,,,,259923000.0,,8682463000.0,,,,,,,10093892000.0,,,-15993000.0,25734540000.0,,,,3.86,,799733000,2796187000,,15755405000.0,,,27093540000.0,,810391000,519151000.0,,,,,,810391000,810391000,,,,,,,497705000.0,,,,209054000.0,,,1411364000.0,954925000.0,,,385297000.0,,254821000.0,,-1217631000.0,,,11338135000.0,,21125000.0,1374923000.0,-11275000.0,7646988000.0,-23409000.0,,,1384823000.0,3111682000.0,152157000.0,,91337000.0,,,,,585090000.0,,810391000.0,,,,,,,108998000.0,2358000.0,,-3974658000.0,254821000.0,254821000.0,22599589000.0,3.88,,,-33303000.0,,-296247000.0,,,2527448000.0,86510000.0,,-4270000.0,551797000.0,,1760028000.0,,,,,,,,,,,815398000.0,,,,145823000.0,-205563000.0,4813000.0,,,,,432086000.0,,-2033000.0,-295595000.0,,,,-230580000.0,46801000.0,,,31601000.0,,,,1156824000,,,,,,,,209928000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,1894801000.0,7112165000.0,91737000.0,-627734000.0,-146029000.0,9480644000.0,34940000.0,-180889000.0,,488212000.0,,327693000.0,1242044000.0,,16592809000.0,,280168000.0,211554000.0,9480644000.0,434245000.0,,287852000.0,,,,10263282000.0,,122507000.0,-47183000.0,26456226000.0,287852000.0,,,1.5,,364027000,2332301000,1815792000.0,16592809000.0,3148837000.0,-527494000.0,27698270000.0,2422329000.0,315703000,-418746000.0,1815792000.0,8.56,2336841000.0,1811042000.0,5262207000.0,320453000,315703000,1611710000.0,210570000.0,1303144000.0,76529000.0,,11105461000.0,583254000.0,38559000.0,8355370000.0,,209001000.0,-575039000.0,1242044000.0,1360413000.0,974311000.0,7112165000.0,1811042000.0,324507000.0,974311000.0,287852000.0,,-1130546000.0,10263282000.0,27698270000.0,11105461000.0,1033697000.0,76995000.0,1378353000.0,-2089000.0,8355370000.0,56304000.0,,,971888000.0,3148837000.0,153573000.0,324507000.0,47708000.0,,,221863000.0,23466163000.0,607861000.0,4231642000.0,320453000.0,3479139000.0,-11978000.0,26456226000.0,,287852000.0,,254821000.0,2358000.0,3183161000.0,-3924359000.0,287852000.0,287852000.0,23466163000.0,1.51,,,7568000.0,32435111000.0,-1150901000.0,,,2422329000.0,97420000.0,-23849000.0,-26091000.0,432319000.0,-8968948000.0,1611710000.0,583254000.0,,120112000.0,-943307000.0,,-3660028000.0,-2679000.0,-4489158000.0,,32435111000.0,732155000.0,,,-8968948000.0,33031000.0,0.0,2521000.0,,,,,488212000.0,,247000.0,135075000.0,,,,-627734000.0,78476000.0,,,-17359000.0,,78476000.0,,698041000,,167740000.0,46061000.0,1378353000.0,153573000.0,-95723000.0,1198073000.0,210051000.0,,-10928961000.0,333672000.0,2358000.0,-98074000.0,8.6,9493849000.0,,,,,,,,,,,,,,,,,,,,
2019-03-31,,8105943000.0,,,-146817000.0,,-10303000.0,,,,,414947000.0,1333122000.0,,,,292285000.0,,9345036000.0,,,,,,,10366612000.0,,,-678000.0,27386927000.0,,,,1.19,,318831000,2439767000,,17450979000.0,,,28720049000.0,,249681000,608338000.0,,,,,,256806000,249681000,,,,,,,560690000.0,,,,209322000.0,,,1413704000.0,943228000.0,,,374982000.0,,248197000.0,,-450448000.0,,,11269070000.0,,14543000.0,1378362000.0,-4366000.0,7526330000.0,8843000.0,,,1026063000.0,3729661000.0,157939000.0,,28606000.0,,,,,707232000.0,,256806000.0,,,,,,,287852000.0,2364000.0,,-5857882000.0,248197000.0,248197000.0,24418802000.0,1.19,,,,,-470116000.0,,,2758354000.0,100415000.0,,-19867000.0,-667681000.0,,1589763000.0,,,,,,,,,,24418802000.0,1078454000.0,,,,-39655000.0,0.0,5803000.0,,,,,497180000.0,,2983000.0,505400000.0,,,,-578980000.0,89023000.0,,,27322000.0,,,,649506000,,,,,,,,209874000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,7586140000.0,,,-146380000.0,,41263000.0,,,,,376874000.0,1282967000.0,,,,311600000.0,,10684419000.0,,,,,,,10692890000.0,,,-55080000.0,28525995000.0,,,,2.25,,573653000,2806631000,,18270559000.0,,,29808962000.0,,472830000,-278952000.0,,,,,,479955000,472830000,,,,,,,561550000.0,,,,209531000.0,,,1544504000.0,1021843000.0,,,340921000.0,,235001000.0,,-1448957000.0,,,11538403000.0,,4793000.0,1373124000.0,-10070000.0,8922011000.0,34751000.0,,,1262127000.0,3909454000.0,168009000.0,,11264000.0,,,,,688474000.0,,479955000.0,,,,,,,248197000.0,2364000.0,,-10231799000.0,235001000.0,235001000.0,25576028000.0,2.26,,,,,-1396025000.0,,,1992814000.0,111304000.0,,-31517000.0,318784000.0,,1576843000.0,,,,,,,,,,25576028000.0,1117073000.0,,,,-13196000.0,0.0,401000.0,,,,,531788000.0,,811000.0,253307000.0,,,,-653173000.0,37718000.0,,,14652000.0,,,,902859000,,,,,,,,210052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,7113534000.0,,,-146346000.0,,25617000.0,,,,,352725000.0,1203957000.0,,,,320295000.0,,10735020000.0,,,,,,,11412773000.0,,,-30913000.0,28621504000.0,,,,4.2,,890792000,3186850000,,17848554000.0,,,29825461000.0,,883240000,435787000.0,,,,,,890365000,883240000,,,,,,,731844000.0,,,,209575000.0,,,1623038000.0,1104500000.0,,,348991000.0,,276730000.0,,-502939000.0,,,11976907000.0,,7333000.0,1373065000.0,796000.0,8819212000.0,7417000.0,,,1563812000.0,3410205000.0,167213000.0,,95986000.0,,,,,673020000.0,,890365000.0,,-3843000.0,,491634000.0,,,235001000.0,2365000.0,,-7018946000.0,276730000.0,276730000.0,25702865000.0,4.21,,,,,-475754000.0,,,1865261000.0,102038000.0,,-4788000.0,-366012000.0,,1053940000.0,,,,,,,,,,25702865000.0,911541000.0,,,,41729000.0,0.0,238000.0,,,,,538949000.0,,870000.0,-323889000.0,,,,-946363000.0,101561000.0,,,9282000.0,,,,1312698000,,,,,,,,210121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
