date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
2002-09-30,,,,,,,,,,4238000000.0,379000000.0,,,-88000000.0,,3270000000.0,,305000000.0,,3702000000.0,,18899000000.0,,,,,,,4912000000.0,,,,24557000000.0,,,194000000.0,,,,,13000000.0,,28795000000.0,,,65000000.0,,,,,22169000000.0,13000000.0,13000000.0,0.0,,,,,1379000000.0,,,,,,,6626000000.0,,,62000000.0,,130000000.0,-212000000.0,3957000000.0,,1672000000.0,,1189000000.0,,,,955000000.0,106000000.0,,1951000000.0,4360000000.0,-13000000.0,,,,13160000000.0,,0.024,,541666667.0,130000000.0,,,761000000.0,2812000000.0,,,,7000000.0,,,13573000000.0,,20000000.0,,,130000000.0,,,149000000.0,,,431000000.0,,1022000000.0,,-265000000.0,198000000.0,,,-41000000.0,-7847000000.0,8172000000.0,,-137000000.0,,,330000000.0,,,,0.024,,,-19000000.0,,,,,,21420000000.0,,,,1059000000.0,0.0,,-61000000.0,,,,,,541666667.0,,,-333000000.0,,,11000000.0,1000000.0,0.0,,,,,,499000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,983000000.0,,52000000.0,14537000000.0,,1230000000.0,,18539000000.0,,3965000000.0,383000000.0,67000000.0,491000000.0,-88000000.0,,3057000000.0,,342000000.0,122000000.0,3740000000.0,,18539000000.0,-103000000.0,0.436,0.0,,,122000000.0,4652000000.0,,-35000000.0,552752294.0,24254000000.0,,,530000000.0,,,241000000.0,21596000000.0,126000000.0,851000000.0,28219000000.0,-353000000.0,2754000000.0,563000000.0,241000000.0,,,-266000000.0,21596000000.0,103000000.0,126000000.0,0.0,,1435000000.0,6500000000.0,3965000000.0,1762000000.0,12721000000.0,84000000.0,1225000000.0,,241000000.0,3057000000.0,6623000000.0,1223000000.0,6623000000.0,-77000000.0,,122000000.0,-119000000.0,3578000000.0,28219000000.0,1483000000.0,552752294.0,1223000000.0,130000000.0,35000000.0,,1074000000.0,88000000.0,3740000000.0,1941000000.0,4056000000.0,78000000.0,1483000000.0,,,12721000000.0,,,,,122000000.0,1510000000.0,274000000.0,544000000.0,3131000000.0,3131000000.0,,122000000.0,56000000.0,,,14623000000.0,1941000000.0,159000000.0,3984000000.0,2455000000.0,122000000.0,24254000000.0,-9000000.0,130000000.0,,14623000000.0,274000000.0,22586000000.0,851000000.0,1762000000.0,-288000000.0,228000000.0,17000000.0,,-1000000.0,-7963000000.0,6500000000.0,204000000.0,-740000000.0,,,851000000.0,,,,,57000000.0,-1019000000.0,-8000000.0,,771000000.0,-6884000000.0,371000000.0,,22586000000.0,,,,983000000.0,24000000.0,4056000000.0,280000000.0,-7963000000.0,,,,,,,0.436,-266000000.0,,,16000000.0,0.0,0.0,,,,,0.0,872000000.0,,,,-9000000.0,5292000000.0,,,-82000000.0,,,,18521000000.0,,,,,,,,,,,,,
2003-03-31,,,,,,,,,,4327000000.0,398000000.0,,,-89000000.0,,3168000000.0,,324000000.0,,3597000000.0,,18900000000.0,,,,,,,4614000000.0,,,,24369000000.0,,,150000000.0,,,,,-54000000.0,,28696000000.0,,,-241000000.0,,,,,22068000000.0,-43000000.0,-54000000.0,0.0,,,,,1935000000.0,,,,,,,6628000000.0,,,-51000000.0,,67000000.0,-203000000.0,3682000000.0,,1638000000.0,,1162000000.0,,,,932000000.0,-205000000.0,,2167000000.0,4072000000.0,-29000000.0,,,,12893000000.0,,-0.096,,553212500.0,67000000.0,,,782000000.0,3191000000.0,,,,-22000000.0,,,14614000000.0,,-65000000.0,,,67000000.0,,,122000000.0,,,274000000.0,,1031000000.0,,-132000000.0,222000000.0,,,-5000000.0,-7963000000.0,6564000000.0,,257000000.0,,,-109000000.0,,,,-0.096,,,-55000000.0,,,,,,22577000000.0,,,,975000000.0,-5000000.0,,-523000000.0,,,,,,553212500.0,,,-121000000.0,,,12000000.0,2000000.0,0.0,,,,,,474000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,,,4315000000.0,349000000.0,,,-88000000.0,,3200000000.0,,315000000.0,,3666000000.0,,18731000000.0,,,,,,,4930000000.0,,,,24522000000.0,,,438000000.0,,,,,157000000.0,,28837000000.0,,,246000000.0,,,,,21931000000.0,157000000.0,157000000.0,0.0,,,,,1992000000.0,,,,,,,6906000000.0,,,2000000.0,,58000000.0,-17000000.0,3927000000.0,,1737000000.0,,1192000000.0,,,,1003000000.0,94000000.0,,2093000000.0,4111000000.0,209000000.0,,,,12628000000.0,,0.284,,552816901.0,58000000.0,,,565000000.0,3224000000.0,,,,81000000.0,,,19150000000.0,,238000000.0,,,58000000.0,,,67000000.0,,,274000000.0,,962000000.0,,-177000000.0,263000000.0,,,6000000.0,-7963000000.0,2148000000.0,,-415000000.0,,,423000000.0,,,,0.284,,,-9000000.0,,,,,,27113000000.0,,,,1046000000.0,12000000.0,,-86000000.0,,,,,,553212500.0,,,87000000.0,,,12000000.0,2000000.0,0.0,,,,,,753000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,,,4113000000.0,408000000.0,,,-89000000.0,,2536000000.0,,323000000.0,,3659000000.0,,18990000000.0,,,,,,,5184000000.0,,,,24334000000.0,,,328000000.0,,,,,82000000.0,,28447000000.0,,,453000000.0,,,,,21526000000.0,82000000.0,82000000.0,0.0,,,,,1969000000.0,,,,,,,6921000000.0,,,148000000.0,,82000000.0,-161000000.0,4022000000.0,,1661000000.0,,1214000000.0,,,,1162000000.0,151000000.0,,1959000000.0,4139000000.0,-48000000.0,,,,12882000000.0,,0.148,,554054054.0,57000000.0,,,834000000.0,3221000000.0,,,,42000000.0,,,12749000000.0,,124000000.0,,,57000000.0,,,58000000.0,,,275000000.0,,347000000.0,,-149000000.0,213000000.0,,,-1000000.0,-7963000000.0,8364000000.0,,-417000000.0,,,602000000.0,,,,0.148,,,24000000.0,,,,,,20712000000.0,,,,975000000.0,50000000.0,,63000000.0,,,,,,554054054.0,,,74000000.0,,,10000000.0,35000000.0,0.0,,,,,,651000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,1041000000.0,,51000000.0,15594000000.0,,1398000000.0,,18474000000.0,,4021000000.0,411000000.0,60000000.0,1077000000.0,-89000000.0,,2526000000.0,,356000000.0,202000000.0,3662000000.0,,18474000000.0,117000000.0,0.5,0.0,,,171000000.0,5145000000.0,,-86000000.0,554000000.0,24088000000.0,,,482000000.0,,,277000000.0,21000000000.0,92000000.0,95000000.0,28109000000.0,-355000000.0,2881000000.0,619000000.0,288000000.0,,,232000000.0,21000000000.0,92000000.0,92000000.0,0.0,,1577000000.0,8205000000.0,4021000000.0,1784000000.0,12396000000.0,-246000000.0,1318000000.0,,277000000.0,2526000000.0,7109000000.0,1390000000.0,7109000000.0,-185000000.0,,202000000.0,28000000.0,4168000000.0,28109000000.0,1484000000.0,554000000.0,1390000000.0,148000000.0,1000000.0,,977000000.0,159000000.0,3662000000.0,1911000000.0,4294000000.0,197000000.0,1484000000.0,,,12396000000.0,,,,,171000000.0,1814000000.0,275000000.0,495000000.0,3237000000.0,3237000000.0,,171000000.0,47000000.0,,,12646000000.0,1911000000.0,139000000.0,4279000000.0,2716000000.0,171000000.0,24088000000.0,109000000.0,82000000.0,,12646000000.0,275000000.0,21911000000.0,95000000.0,1784000000.0,-279000000.0,215000000.0,199000000.0,,-2000000.0,-9265000000.0,8205000000.0,122000000.0,-806000000.0,,,898000000.0,,,,,18000000.0,-737000000.0,120000000.0,,868000000.0,-353000000.0,436000000.0,,21911000000.0,,,,1041000000.0,-39000000.0,4294000000.0,663000000.0,-9265000000.0,,,,,,,0.5,232000000.0,,,17000000.0,21000000.0,0.0,,,,,0.0,838000000.0,,,,-2000000.0,-1381000000.0,,,80000000.0,,,,19873000000.0,,,,,,,,,,,,,
2004-03-31,,,,,-96000000.0,,,,,4323000000.0,406000000.0,,,-89000000.0,,3587000000.0,,327000000.0,,3693000000.0,,17336000000.0,,,,,,,5037000000.0,,,,23814000000.0,,,367000000.0,,,,,121000000.0,,28137000000.0,,,-279000000.0,,,,,20923000000.0,121000000.0,121000000.0,0.0,,,,,1747000000.0,,,,,,,7214000000.0,,,-7000000.0,,79000000.0,-45000000.0,3875000000.0,,1753000000.0,,1212000000.0,,,,1162000000.0,-189000000.0,,2020000000.0,4303000000.0,-7000000.0,,,,11286000000.0,,0.216,,559320000.0,79000000.0,,,795000000.0,3232000000.0,,,,62000000.0,,,14120000000.0,,183000000.0,,,79000000.0,,,202000000.0,,,278000000.0,,1310000000.0,,-83000000.0,192000000.0,,,-5000000.0,-9265000000.0,6462000000.0,,118000000.0,,,-196000000.0,,,3000000.0,0.216,,,-123000000.0,,,,,,23385000000.0,,,,1065000000.0,8000000.0,,-602000000.0,,,,,,562680000.0,,,201000000.0,,,12000000.0,103000000.0,0.0,,,,,,694000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,5009000000.0,406000000.0,,,-90000000.0,,2884000000.0,,332000000.0,,3972000000.0,,17429000000.0,,,,,,,5893000000.0,,,,23714000000.0,,,748000000.0,,,,,369000000.0,,28723000000.0,,,739000000.0,,,,,20313000000.0,369000000.0,369000000.0,0.0,,,,,1859000000.0,,,,,,,8410000000.0,,,21000000.0,,737000000.0,-49000000.0,4303000000.0,,1860000000.0,,1323000000.0,,,,1590000000.0,-37000000.0,,1936000000.0,4373000000.0,-29000000.0,,,,11197000000.0,,0.628,,587579618.0,725000000.0,,,842000000.0,3218000000.0,,,,190000000.0,,,12162000000.0,,559000000.0,,,725000000.0,,,79000000.0,,,299000000.0,,447000000.0,,-84000000.0,217000000.0,,,-1000000.0,-9265000000.0,8334000000.0,,-116000000.0,,,823000000.0,,,,0.628,,,658000000.0,,,,,,21427000000.0,,,,1114000000.0,77000000.0,,-106000000.0,,,,,,587579618.0,,,130000000.0,,,13000000.0,982000000.0,0.0,,,,,,1080000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,,,5556000000.0,404000000.0,,,-97000000.0,,2932000000.0,,329000000.0,,4470000000.0,,17293000000.0,,,,,,,5849000000.0,,,,23728000000.0,,,1068000000.0,,,,,594000000.0,,29284000000.0,,,553000000.0,,,,,20225000000.0,594000000.0,594000000.0,0.0,,,,,1963000000.0,,,,,,,9059000000.0,,,-18000000.0,,1235000000.0,206000000.0,3971000000.0,,1804000000.0,,1337000000.0,,,,1878000000.0,-113000000.0,,1998000000.0,4451000000.0,-5000000.0,,,,10879000000.0,,0.984,,603658537.0,1227000000.0,,,810000000.0,3241000000.0,,,,306000000.0,,,12080000000.0,,900000000.0,,,1227000000.0,,,737000000.0,,,300000000.0,,493000000.0,,-97000000.0,184000000.0,,,-16000000.0,-9265000000.0,8407000000.0,,-358000000.0,,,650000000.0,,,,0.98,,,498000000.0,,,,,,21345000000.0,,,,1102000000.0,50000000.0,,-52000000.0,,,,,,606122449.0,,,268000000.0,,,13000000.0,10000000.0,0.0,,,,,,1397000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,1197000000.0,,55000000.0,17012000000.0,,2706000000.0,,17550000000.0,,5293000000.0,433000000.0,1134000000.0,1608000000.0,-96000000.0,,3149000000.0,,334000000.0,1197000000.0,4573000000.0,,17550000000.0,-271000000.0,2.172,0.0,,,1044000000.0,5886000000.0,,27000000.0,588532110.0,24661000000.0,,,523000000.0,,,1283000000.0,20699000000.0,199000000.0,492000000.0,29954000000.0,-372000000.0,2947000000.0,595000000.0,1283000000.0,,,307000000.0,20699000000.0,199000000.0,199000000.0,0.0,,1649000000.0,9305000000.0,5293000000.0,2873000000.0,10144000000.0,-132000000.0,1322000000.0,,1283000000.0,3149000000.0,9255000000.0,1460000000.0,9255000000.0,31000000.0,,1197000000.0,-513000000.0,4820000000.0,29954000000.0,1604000000.0,590699816.0,1460000000.0,662000000.0,,,1066000000.0,70000000.0,4573000000.0,2045000000.0,4533000000.0,352000000.0,1604000000.0,,,10144000000.0,,,,,1044000000.0,2200000000.0,300000000.0,543000000.0,3244000000.0,3244000000.0,,1044000000.0,104000000.0,,,12112000000.0,2045000000.0,303000000.0,5653000000.0,4028000000.0,1044000000.0,24661000000.0,354000000.0,1235000000.0,,12112000000.0,300000000.0,22352000000.0,492000000.0,2873000000.0,-328000000.0,302000000.0,-269000000.0,,323000000.0,-10240000000.0,9305000000.0,202000000.0,-448000000.0,,,923000000.0,,,,,136000000.0,-592000000.0,-38000000.0,,895000000.0,-401000000.0,1945000000.0,,22352000000.0,,,,1197000000.0,1000000.0,4533000000.0,489000000.0,-10240000000.0,,,,,,,2.18,307000000.0,,,17000000.0,39000000.0,0.0,,,,,0.0,857000000.0,,,,301000000.0,-804000000.0,,,995000000.0,,,-362000000.0,22665000000.0,,,,,,,,,,,,,
2005-03-31,,,,,-43000000.0,,,,,6117000000.0,398000000.0,,,-97000000.0,,2869000000.0,,334000000.0,,4715000000.0,,17296000000.0,,,,,,,5404000000.0,,,,23553000000.0,,,530000000.0,,,,,239000000.0,,29670000000.0,,,-362000000.0,,,,,20165000000.0,238000000.0,239000000.0,1119000000.0,,,,,2847000000.0,,,,,,,9505000000.0,,,7000000.0,,407000000.0,-122000000.0,4078000000.0,,1840000000.0,,1313000000.0,,,,1326000000.0,-290000000.0,,2122000000.0,4315000000.0,-9000000.0,,,,10134000000.0,,0.392,,607157500.0,402000000.0,,,796000000.0,2997000000.0,,,,128000000.0,,,15483000000.0,,366000000.0,,,402000000.0,,,1197000000.0,,,302000000.0,,98000000.0,,-135000000.0,196000000.0,,,-3000000.0,-10240000000.0,5073000000.0,,-441000000.0,,,-227000000.0,,,,0.392,,,-790000000.0,,,,,,25723000000.0,,,,1150000000.0,-14000000.0,,-781000000.0,,,,,,610462500.0,,,344000000.0,,,14000000.0,71000000.0,308000000.0,,,,,,864000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,,,6410000000.0,398000000.0,,,-123000000.0,,3107000000.0,,332000000.0,,5012000000.0,,17037000000.0,,,,,,,5838000000.0,,,,23583000000.0,,,674000000.0,,,,,420000000.0,,29993000000.0,,,481000000.0,,,,,20144000000.0,299000000.0,420000000.0,0.0,,,,,2932000000.0,,,,,,,9849000000.0,,,-15000000.0,,1715000000.0,897000000.0,4373000000.0,,2065000000.0,,1655000000.0,,,,1465000000.0,18000000.0,,2018000000.0,4320000000.0,8000000.0,,,,9785000000.0,,0.688,,610465116.0,1715000000.0,,,791000000.0,2977000000.0,,,,229000000.0,,,15335000000.0,,528000000.0,,,1715000000.0,,,407000000.0,,,303000000.0,,227000000.0,,-185000000.0,177000000.0,,,-4000000.0,-10240000000.0,5271000000.0,,-255000000.0,,,666000000.0,,,,0.684,,,1308000000.0,,,,,,25575000000.0,,,,1225000000.0,-195000000.0,,133000000.0,,,,,,614035088.0,,,322000000.0,,,12000000.0,65000000.0,0.0,,,,,,1006000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,,,5477000000.0,418000000.0,,,-122000000.0,,2917000000.0,,333000000.0,,5174000000.0,,16114000000.0,,,,,,,5604000000.0,,,,23680000000.0,,,435000000.0,,,,,285000000.0,,29157000000.0,,,172000000.0,,,,,19031000000.0,286000000.0,285000000.0,0.0,,,,,2856000000.0,,,,,,,10126000000.0,,,152000000.0,,889000000.0,-105000000.0,4335000000.0,,2015000000.0,,1562000000.0,,,,1269000000.0,-67000000.0,,1992000000.0,4396000000.0,134000000.0,,,,8862000000.0,,0.464,,614224138.0,889000000.0,,,834000000.0,2988000000.0,,,,120000000.0,,,17616000000.0,,406000000.0,,,889000000.0,,,1715000000.0,,,304000000.0,,188000000.0,,-253000000.0,190000000.0,,,-3000000.0,-10240000000.0,3076000000.0,,-1146000000.0,,,425000000.0,,,,0.464,,,-826000000.0,,,,,,27856000000.0,,,,1167000000.0,24000000.0,,-128000000.0,,,,,,614224138.0,,,429000000.0,,,18000000.0,14000000.0,0.0,,,,,,768000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,1241000000.0,,61000000.0,17405000000.0,,1380000000.0,,15167000000.0,,5204000000.0,401000000.0,160000000.0,855000000.0,-124000000.0,,3262000000.0,,338000000.0,1104000000.0,4840000000.0,,15167000000.0,-218000000.0,1.192,0.0,,,1104000000.0,5783000000.0,,43000000.0,610833333.0,23025000000.0,,,-369000000.0,,,733000000.0,18429000000.0,-211000000.0,399000000.0,28229000000.0,-466000000.0,3844000000.0,564000000.0,582000000.0,,,429000000.0,18429000000.0,-241000000.0,-211000000.0,0.0,-11000000.0,1615000000.0,3073000000.0,5204000000.0,2877000000.0,8255000000.0,-175000000.0,1337000000.0,,733000000.0,3262000000.0,9800000000.0,1622000000.0,9800000000.0,43000000.0,,1104000000.0,-219000000.0,4577000000.0,28229000000.0,1769000000.0,614932886.0,1622000000.0,324000000.0,115000000.0,,1206000000.0,146000000.0,4840000000.0,1917000000.0,4035000000.0,-810000000.0,1769000000.0,,,8255000000.0,,,,,1104000000.0,1748000000.0,304000000.0,1575000000.0,2982000000.0,2982000000.0,,1104000000.0,-153000000.0,,,16970000000.0,1917000000.0,-394000000.0,5224000000.0,2717000000.0,1104000000.0,23025000000.0,-633000000.0,889000000.0,,16970000000.0,304000000.0,28757000000.0,399000000.0,2877000000.0,-320000000.0,167000000.0,-193000000.0,,-1000000.0,-11787000000.0,3073000000.0,1197000000.0,-450000000.0,,,884000000.0,,,-29000000.0,,-424000000.0,-893000000.0,215000000.0,,730000000.0,451000000.0,906000000.0,,28757000000.0,,,,1241000000.0,-239000000.0,4035000000.0,558000000.0,-11787000000.0,,,,,,,1.2,429000000.0,,,17000000.0,10000000.0,0.0,,,,,0.0,-31000000.0,,,,-11000000.0,-2292000000.0,,,-93000000.0,,,,22629000000.0,,,,,,,,,,,,,
2006-03-31,,,,,,,,,,4616000000.0,435000000.0,,,-123000000.0,,3209000000.0,,315000000.0,,4137000000.0,,14943000000.0,,,,,,,5376000000.0,,,,22765000000.0,,,-408000000.0,,,,,-580000000.0,,27381000000.0,,,-515000000.0,,,,,18152000000.0,-580000000.0,-580000000.0,0.0,,,,,3126000000.0,,,,,,,9229000000.0,,,25000000.0,2235000000.0,144000000.0,-400000000.0,4200000000.0,,1971000000.0,,1253000000.0,,,,1176000000.0,-274000000.0,,2068000000.0,4001000000.0,-720000000.0,,,,7816000000.0,,-0.944,,614485000.0,144000000.0,,,1584000000.0,,,,,88000000.0,,,17274000000.0,,-492000000.0,,,144000000.0,,,1104000000.0,,,307000000.0,,763000000.0,,-214000000.0,166000000.0,,,16000000.0,-11787000000.0,3256000000.0,,-259000000.0,,,-301000000.0,,,,-0.944,,,-960000000.0,,,,,,29061000000.0,,,,1193000000.0,-16000000.0,,-818000000.0,,,,,,614485000.0,,,404000000.0,,,16000000.0,131000000.0,0.0,,,,,,-93000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,,,,,4704000000.0,427000000.0,,,-123000000.0,,3229000000.0,,313000000.0,,4328000000.0,,14889000000.0,,,,,,,5687000000.0,,,,22914000000.0,,,496000000.0,,,,,314000000.0,,27618000000.0,,,249000000.0,,,,,18118000000.0,300000000.0,314000000.0,134000000.0,,,,,3273000000.0,,,,,,,9500000000.0,,,-8000000.0,2243000000.0,149000000.0,-217000000.0,4393000000.0,,2083000000.0,,1327000000.0,,,,1294000000.0,-60000000.0,,1911000000.0,3913000000.0,3000000.0,,,,7703000000.0,,0.508,,618110236.0,149000000.0,,,798000000.0,,,,,82000000.0,,,17333000000.0,,382000000.0,,,149000000.0,,,144000000.0,,,308000000.0,,680000000.0,,-219000000.0,132000000.0,,,3000000.0,,3338000000.0,,-246000000.0,,,468000000.0,,,,0.504,,,5000000.0,,,,,,17333000000.0,,,,1222000000.0,-83000000.0,,33000000.0,,,,,,623015873.0,,,436000000.0,,,15000000.0,40000000.0,0.0,,,,,,809000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,159000000.0,,,,,4599000000.0,429000000.0,,,-150000000.0,,3357000000.0,,314000000.0,,4390000000.0,,14794000000.0,,,,,,,5328000000.0,,,,22773000000.0,,,368000000.0,,,,,211000000.0,,27372000000.0,,,-19000000.0,,,,,18151000000.0,185000000.0,211000000.0,88000000.0,,,,,3263000000.0,,,,,,,9221000000.0,,,-30000000.0,2254000000.0,127000000.0,-30000000.0,4127000000.0,,1961000000.0,,1098000000.0,,,,1201000000.0,-193000000.0,,1983000000.0,3848000000.0,-11000000.0,,,,7683000000.0,,0.34,,620588235.0,127000000.0,,,833000000.0,,,,,89000000.0,,,17222000000.0,,274000000.0,,,127000000.0,,,149000000.0,,,301000000.0,,1099000000.0,,-155000000.0,128000000.0,,,-7000000.0,,3297000000.0,,-128000000.0,,,136000000.0,,,,0.34,,,-22000000.0,,,,,,17222000000.0,,,,1142000000.0,-43000000.0,,-471000000.0,,,,,,620588235.0,,,422000000.0,,,23000000.0,0.0,18000000.0,,,,,,683000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
