date,annualSaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualLongTermDebt,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyOperatingExpense,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualEbitda,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncome,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualGoodwill,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyBasicEPS,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,trailingOtherNonCashItems,quarterlyBasicAverageShares,annualBasicAverageShares,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualDilutedEPS,quarterlyGoodwill
1970-01-01 00:00:01.490918400,,157052000.0,,76733000.0,76529000.0,,542279000.0,24968000.0,542279000.0,,561000.0,,,176054000.0,,,72499000.0,,,,5124883000.0,,,512549000.0,-344000.0,,126835000.0,,,,,,,-126315000.0,,,,,,92074000.0,142486000.0,4288000.0,167454000.0,,167454000.0,,,,5769000.0,10882326000.0,,,,,46482000.0,-16874000.0,,424571000.0,157052000.0,5888873000.0,,64647000.0,,,11248419000.0,-11681000.0,,,12082667000.0,,,,,457000.0,,,,,,,,94254000.0,,,-7449000.0,,,,6485000.0,0.0,,,9631000.0,243000.0,-65375000.0,167454000.0,,,,,5211335000.0,185984000.0,,,7885000.0,,221089000.0,,,47428000.0,-16874000.0,,366093000.0,124680000.0,-557000.0,,33357000.0,,-314232000.0,,7702000.0,,5764193000.0,-493000.0,9736901000.0,-726610000.0,,-123001000.0,293588000.0,,,,-66709000.0,-2345766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,142982000.0,,143416000.0,134791000.0,,521797000.0,-24355000.0,0.0,,412000.0,,,176907000.0,,,74182000.0,,,,5390180000.0,,,520936000.0,-28280000.0,,127364000.0,,,,,,,-126478000.0,,,,,,95270000.0,167454000.0,4288000.0,143099000.0,,143099000.0,,,,-853000.0,11215819000.0,,,,,46090000.0,7052000.0,,522644000.0,142982000.0,6132718000.0,,131214000.0,,,11558320000.0,-16026000.0,,,12360581000.0,,,,,1389000.0,,,,,,,,95630000.0,,,-22865000.0,,,,6073000.0,0.0,,,4144000.0,271000.0,-82068000.0,143099000.0,,,,,5231323000.0,162620000.0,,,-18391000.0,,222994000.0,,,21260000.0,-5830000.0,,342501000.0,124679000.0,-56828000.0,,29998000.0,,-408177000.0,,14487000.0,,6008039000.0,-1034000.0,9961993000.0,-709671000.0,,-116623000.0,297176000.0,,,,-85269000.0,-2398588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,193782000.0,,121030000.0,81683000.0,,603417000.0,13489000.0,0.0,,217777000.0,,,182012000.0,,,71560000.0,,,,5551271000.0,,,523492000.0,-3596000.0,,120496000.0,,,,,,,-128389000.0,,,,,,88443000.0,143099000.0,4288000.0,156588000.0,,156588000.0,,,,-5105000.0,11341103000.0,,,,,47258000.0,0.0,,470834000.0,193782000.0,6294097000.0,,101455000.0,,,11702241000.0,-88365000.0,,,12591724000.0,,,,,596000.0,,,,,,,,102789000.0,,,30794000.0,,,,-1727000.0,0.0,,,4061000.0,246000.0,-130829000.0,156588000.0,,,,,5213332000.0,187636000.0,,,48390000.0,,223285000.0,,,51935000.0,-4084000.0,,361138000.0,123270000.0,4061000.0,,31352000.0,,-431529000.0,,14044000.0,,6170827000.0,-697000.0,10132918000.0,-715621000.0,,-140152000.0,294845000.0,,,,-49464000.0,-2458806000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,3146000.0,120365000.0,-294280000.0,84896000.0,53130000.0,5394244000.0,431915000.0,81925000.0,0.0,-49597000.0,222196000.0,5478927000.0,-761337000.0,189757000.0,314594000.0,21563000.0,81742000.0,11763726000.0,-223874000.0,360811000.0,5478927000.0,189757000.0,-9822000.0,497126000.0,-37114000.0,4297000.0,121346000.0,-69334000.0,,238513000.0,13265000.0,10220393000.0,-1480000.0,-124990000.0,440946000.0,614181000.0,5926985000.0,4417000.0,185702000.0,85024000.0,156588000.0,4297000.0,238513000.0,238513000.0,238513000.0,699096000.0,404810000.0,,-7745000.0,11313618000.0,,,12653446000.0,238513000.0,52126000.0,0.0,1405000.0,223043000.0,120365000.0,6241579000.0,146329000.0,72886000.0,,497126000.0,11763726000.0,-1499000.0,,431915000.0,12653446000.0,223043000.0,,,496041000.0,704000.0,129600000.0,-2433053000.0,807000.0,0.0,,-7934000.0,450108000.0,112137000.0,,1045000.0,-43962000.0,,185702000.0,-225000000.0,-1480000.0,0.0,96027000.0,-117571000.0,3727000.0,645000.0,-16008000.0,238513000.0,,-880000.0,370329000.0,0.0,5394244000.0,162856000.0,-1272077000.0,191956000.0,-33467000.0,1200834000.0,233483000.0,900851000.0,11313618000.0,25706000.0,-8503000.0,614181000.0,450108000.0,314594000.0,3727000.0,6241579000.0,34893000.0,,-118139000.0,0.0,13265000.0,-43482000.0,5926985000.0,1344000.0,10220393000.0,-761337000.0,,-151145000.0,315225000.0,,-506172000.0,142486000.0,-22432000.0,-2433053000.0,346133000.0,299983000.0,,-35291000.0,426075000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,192279000.0,,144090000.0,87011000.0,,624423000.0,-20200000.0,,,33144000.0,,,184533000.0,,,83765000.0,,,,5097322000.0,,,571695000.0,-1467000.0,,108729000.0,,,,,,,-130241000.0,,,,,,81382000.0,238513000.0,4292000.0,218313000.0,,218313000.0,,,,5224000.0,10948280000.0,,,,,49943000.0,,,344099000.0,192279000.0,5870100000.0,,128902000.0,,,11372502000.0,-5500000.0,,,,,,,,129000.0,,,,-24276000.0,,,,111584000.0,,,3286000.0,,,,-66000.0,,,,5182000.0,335000.0,79426000.0,218313000.0,,,,,5424566000.0,191499000.0,,,10371000.0,,220313000.0,,,60174000.0,-5897000.0,,424222000.0,132209000.0,5182000.0,,25216000.0,,-165032000.0,,11627000.0,,5737891000.0,52000.0,,-743845000.0,,,304078000.0,,,,-291905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,159707000.0,,165386000.0,70569000.0,,587676000.0,87264000.0,,,0.0,,,180451000.0,,,78599000.0,,,,5068716000.0,,,581829000.0,-19596000.0,,107582000.0,,,,,,,-134470000.0,,,,,,79760000.0,218313000.0,4257000.0,305577000.0,,305577000.0,,,,4082000.0,10774628000.0,,,,,46434000.0,,,348310000.0,159707000.0,5802805000.0,,149989000.0,,,11291783000.0,-4162000.0,,,,,,,,0.0,,,,-50850000.0,,,,107222000.0,,,-22423000.0,,,,72000.0,,,,5241000.0,11592000.0,148725000.0,305577000.0,,,,,5411210000.0,167386000.0,,,,,214804000.0,,,41192000.0,-9343000.0,,517155000.0,130262000.0,,,26771000.0,,-31686000.0,,13131000.0,,5672543000.0,-720000.0,,-710981000.0,,,293403000.0,,,,-221168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,164345000.0,,100158000.0,72475000.0,,615613000.0,-159191000.0,,,457000.0,,,183440000.0,,,77127000.0,,,,4887474000.0,,,592763000.0,-10879000.0,,100411000.0,,,,,,,-132521000.0,,,,,,74972000.0,305577000.0,4257000.0,146386000.0,,146386000.0,,,,-2989000.0,10750473000.0,,,,,44081000.0,-357000.0,,383013000.0,164345000.0,5653424000.0,,81102000.0,,,11109521000.0,-2261000.0,,,,,,,,548000.0,,,,0.0,,,,105542000.0,,,4451000.0,,,,0.0,,,,4032000.0,8954000.0,2604000.0,146386000.0,,,,,5378250000.0,169635000.0,,,,,205953000.0,,,50582000.0,-10541000.0,,359048000.0,130263000.0,,,24050000.0,,-344435000.0,,,,5523161000.0,-315000.0,,-743346000.0,,,283080000.0,,,,-326140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,957000.0,121605000.0,253645000.0,88161000.0,268408000.0,5333804000.0,385328000.0,-2805000.0,,,104000.0,4873872000.0,-787707000.0,184528000.0,305165000.0,18221000.0,78139000.0,10999100000.0,-986513000.0,310380000.0,4873872000.0,184528000.0,-920000.0,581224000.0,182854000.0,4257000.0,98637000.0,150912000.0,,143581000.0,,,0.0,-132524000.0,33705000.0,637936000.0,5282882000.0,,174903000.0,74266000.0,146386000.0,4257000.0,143581000.0,143581000.0,143581000.0,893065000.0,431773000.0,,-1088000.0,10656543000.0,,,,143581000.0,42881000.0,-500000.0,38396000.0,235138000.0,121605000.0,5588047000.0,399346000.0,69467000.0,,581224000.0,10999100000.0,-377000.0,,385328000.0,,235138000.0,,,415359000.0,280000.0,98726000.0,,0.0,0.0,,5229000.0,342557000.0,107425000.0,,0.0,-40480000.0,,174903000.0,-75126000.0,0.0,,-94932000.0,-12300000.0,3766000.0,17515000.0,22890000.0,143581000.0,,1600000.0,429708000.0,,5333804000.0,364545000.0,-546262000.0,183339000.0,,1164762000.0,206062000.0,847132000.0,10656543000.0,247398000.0,-10358000.0,637936000.0,342557000.0,305165000.0,,5588047000.0,22689000.0,,-5109000.0,,,-55166000.0,5282882000.0,2583000.0,,-787707000.0,,,284201000.0,,-529756000.0,238513000.0,-147300000.0,,498463000.0,317630000.0,,-36139000.0,497795000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,155258000.0,,116169000.0,116678000.0,,553327000.0,92000.0,,,681000.0,,,183650000.0,,,80243000.0,,,,4868754000.0,,,566928000.0,22042000.0,,100084000.0,,,,,,,-132521000.0,,,,,,71561000.0,143581000.0,4263000.0,143673000.0,,143673000.0,,,,878000.0,10742877000.0,,,,,44395000.0,-157000.0,,372235000.0,155258000.0,5673342000.0,,101635000.0,,,11070200000.0,-3952000.0,,,104177000.0,,,,,39000.0,,,,0.0,,,,114683000.0,,,-22584000.0,,,,,,,,5477000.0,1112000.0,-15542000.0,143673000.0,,,,,5319877000.0,208286000.0,,,,,214767000.0,,,92330000.0,-5638000.0,,327323000.0,130444000.0,,,28523000.0,,-7132000.0,,,,5542898000.0,630000.0,104177000.0,-804241000.0,,,295010000.0,,,,-139624000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,158271000.0,,101027000.0,101387000.0,,520557000.0,-29682000.0,,,1130000.0,,,182369000.0,,,80222000.0,,,,4905502000.0,,,584983000.0,-751000.0,,94562000.0,,,,,,,-132705000.0,,,,,,69005000.0,143673000.0,4264000.0,113991000.0,,113991000.0,,,,1281000.0,10744543000.0,,,,,44097000.0,0.0,,398730000.0,158271000.0,5673442000.0,,86493000.0,,,11040903000.0,-3474000.0,,,99997000.0,,,,,112000.0,,,,0.0,,,,110089000.0,,,-16149000.0,,,,,,,,4807000.0,6191000.0,-84977000.0,113991000.0,,,,,5293902000.0,178343000.0,,,,,204651000.0,,,65241000.0,-10576000.0,,296360000.0,130460000.0,,,25557000.0,,-6776000.0,,,,5542982000.0,-344000.0,99997000.0,-835934000.0,,,284873000.0,,,,-102976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,168930000.0,,83990000.0,85453000.0,,556515000.0,27319000.0,,,1540000.0,,,191436000.0,,,77277000.0,,,,5312628000.0,,,585467000.0,-6257000.0,,95542000.0,,,,,,,-136054000.0,,,,,,68874000.0,113991000.0,4251000.0,141310000.0,,141310000.0,,,,,10752385000.0,,,,,43146000.0,-2587000.0,,400934000.0,168930000.0,6110662000.0,,59048000.0,,,11085131000.0,-9826000.0,,,98210000.0,,,,,1769000.0,,,,-350000000.0,,,,110052000.0,,,2134000.0,,,,,,,,4741000.0,1051000.0,-60788000.0,141310000.0,,,,,4901881000.0,172669000.0,,,,,205594000.0,,,60649000.0,-5915000.0,,332746000.0,126203000.0,,,26668000.0,,-3086000.0,,,,5984459000.0,-3866000.0,98210000.0,-883741000.0,,,282871000.0,,,,-80823000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,,,,109419000.0,110043000.0,4864892000.0,516265000.0,,,,,5315767000.0,-904679000.0,218689000.0,126274000.0,,87898000.0,10997867000.0,,,5315767000.0,218689000.0,,578118000.0,27255000.0,4338000.0,95944000.0,,,123947000.0,,99125000.0,,,,,5942686000.0,,,,,4338000.0,123947000.0,,123947000.0,,,,,10655231000.0,,,99125000.0,123947000.0,45757000.0,,,354365000.0,,6068960000.0,,92812000.0,,578118000.0,10997867000.0,,,516265000.0,99125000.0,354365000.0,,,,,,,,,,,342636000.0,112288000.0,,,,,,,,,,,,,,,,,,,4864892000.0,207982000.0,,,,,208232000.0,,10655231000.0,93786000.0,,,342636000.0,126274000.0,,6068960000.0,27505000.0,,,,,,5942686000.0,263000.0,99125000.0,-904679000.0,,,296130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
