,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1490918400,,,10727517000.0,,292499000.0,0.0,66771000.0,,,,1132268000.0,,,6992535000.0,,1508927000.0,,,1540292000.0,,335406000.0,,,1834366000.0,,,201056000.0,,2293107000.0,,200554000.0,,,405569000.0,,,,,200554000.0,2.68,1740880000.0,2832000.0,385398000.0,,,188436000.0,188436000.0,,,,,1509097000.0,,405569000.0,74754000.0,,,8202000.0,188436000.0,,,835761000.0,,-202097000.0,,,105024000.0,,4662693000.0,0.0,,-1667000.0,,,,,,-35388000.0,,,,,28605000.0,-51466000.0,,,,,,,,,,,,,-12255000.0,-109761000.0,,780467000.0,680353000.0,,,-749986000.0,,,121665000.0,817000.0,,,,,,,,,,6057412000.0,0.0,,,-3841170000.0,,68358000.0,-2953333000.0,,3506154000.0,,,,,,3025000.0,9467000.0,382640000.0,,,,,,,,-173431000.0,,,,20194000.0,,,90868000.0,,,,,5233468000.0,,,13000.0,,2220645000.0,165882000.0,-201270000.0,269414000.0,274784000.0,-827000.0,3734982000.0,2.7,,,2828327000.0,,,74212000.0,6459487000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,11589491000.0,,323851000.0,0.0,-58198000.0,,,,1174440000.0,,,7578768000.0,,1651769000.0,,,1673902000.0,,342852000.0,,,1914263000.0,,,261748000.0,,2417058000.0,,260681000.0,,,423311000.0,,,,,260681000.0,3.48,1865941000.0,-3002000.0,389259000.0,,,130238000.0,130238000.0,,,,,1765814000.0,,423311000.0,74801000.0,,,8393000.0,130238000.0,,,878301000.0,,-473794000.0,,,109761000.0,,5134998000.0,0.0,,1764000.0,,,,,,23843000.0,,,,,29636000.0,-41782000.0,,,,,,,,,,,,,0.0,-56882000.0,,871438000.0,779136000.0,,,-636787000.0,,,188436000.0,817000.0,,,,,,,,,,6446478000.0,0.0,,,-4079943000.0,,82682000.0,-3066399000.0,,3892251000.0,,,,,,13328000.0,13963000.0,462584000.0,,,,,,,,-135657000.0,,,,-15515000.0,,,166440000.0,,,,,5494149000.0,,,1189000.0,,2453038000.0,247996000.0,-224153000.0,344430000.0,355825000.0,-249641000.0,4010723000.0,3.51,,,3220735000.0,,,74327000.0,6958650000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,11822813000.0,,333917000.0,0.0,-45736000.0,,,,1544665000.0,,,7825703000.0,,1660987000.0,,,1665209000.0,,391986000.0,,,2328193000.0,,,271022000.0,,2454360000.0,,270025000.0,,,403203000.0,,,,,269979000.0,3.61,1911029000.0,-1285000.0,421103000.0,,,84502000.0,84502000.0,,,,,1180057000.0,,403203000.0,74841000.0,,,7259000.0,84502000.0,,,890298000.0,,-229505000.0,,,113515000.0,,5025211000.0,0.0,,-5297000.0,,,,,,231137000.0,,,,,20355000.0,-28722000.0,,,,,,,,,,,,,0.0,-132000.0,,859913000.0,783301000.0,,,-571369000.0,,,130238000.0,817000.0,,,,,,,,,,6789052000.0,0.0,,,-4296829000.0,,100532000.0,-3162150000.0,,4090099000.0,,,,,,10746000.0,7177000.0,492328000.0,,,,,,,,44708000.0,,,,11870000.0,,,-280645000.0,,,,,5764128000.0,,,2000.0,,2448510000.0,460344000.0,-229207000.0,371554000.0,380098000.0,-298000.0,3997110000.0,3.63,,,2697018000.0,,,74338000.0,7252249000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,971638000.0,,12094853000.0,,455028000.0,0.0,382000.0,-83904000.0,1538348000.0,1559895000.0,1559895000.0,,,8021886000.0,2471459000.0,1538348000.0,,1317857000.0,1615473000.0,,386282000.0,,7059162000.0,2372489000.0,37085000.0,446672000.0,240866000.0,1354173000.0,2471459000.0,-1240701000.0,240378000.0,6004506000.0,,410158000.0,12094853000.0,-6995000.0,,84884000.0,240378000.0,,1948663000.0,-3750000.0,328103000.0,,,84884000.0,84884000.0,810034000.0,,1193595000.0,2655355000.0,1212562000.0,,410158000.0,,,2372489000.0,7257000.0,84884000.0,1845000.0,,891767000.0,891767000.0,-335305000.0,,,118372000.0,13.07,5027844000.0,0.0,-13902000.0,2165000.0,455028000.0,1795640000.0,0.0,-558527000.0,4270790000.0,68005000.0,,84884000.0,84884000.0,,104425000.0,-31275000.0,-60566000.0,31111000.0,,4072967000.0,121665000.0,,,7486284000.0,971592000.0,,-75591000.0,12.98,-1647000.0,106209000.0,,810034000.0,753624000.0,,1642241000.0,-558527000.0,74357000.0,-16557465000.0,84502000.0,818000.0,-5205000.0,,,,0.0,,-905998000.0,386282000.0,-36781000.0,7059162000.0,-83904000.0,343165000.0,1212562000.0,-4339523000.0,1948663000.0,91593000.0,-3215494000.0,,4270790000.0,818000.0,6494876000.0,9491290000.0,104425000.0,8021886000.0,9986000.0,5715000.0,458088000.0,,,2996414000.0,36322000.0,,287597000.0,-3035000.0,34492000.0,328103000.0,74839000.0,,-92140000.0,-3215494000.0,1642241000.0,16342000.0,-250799000.0,-229888000.0,,974692000.0,6004506000.0,,,641000.0,,2369097000.0,319373000.0,-251368000.0,332459000.0,343466000.0,-33000.0,4072967000.0,,,,2655355000.0,5027844000.0,-153245000.0,,7486284000.0,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,12560372000.0,,462222000.0,,29959000.0,,,,1585651000.0,,,8263333000.0,,1674518000.0,,,1707510000.0,,343034000.0,,,2418453000.0,,,209241000.0,,2512615000.0,,208766000.0,,,436293000.0,,,,,208461000.0,2.78,2044962000.0,-3998000.0,339656000.0,,,114843000.0,114843000.0,,,,,1333891000.0,,436293000.0,74929000.0,-246096000.0,,7528000.0,114843000.0,,,899989000.0,,-241442000.0,,,122654000.0,,5214363000.0,,,-6904000.0,,,,,,-67708000.0,,,,,68211000.0,-74499000.0,,,,,,,,,,280000000.0,,,-9144000.0,-104287000.0,,897525000.0,704692000.0,,,-487168000.0,,,84884000.0,819000.0,,,,,,,,,,7337943000.0,,,,-4342601000.0,,47632000.0,-3347058000.0,,4460793000.0,,,,,,18182000.0,7948000.0,387055000.0,,,,,,,,-192921000.0,,,,19401000.0,,,86599000.0,,,,,6212966000.0,,,1000.0,,2412202000.0,183228000.0,-250936000.0,256873000.0,268399000.0,-24410000.0,4297039000.0,2.8,,,2795910000.0,,,74453000.0,7807851000.0,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,12894039000.0,,505088000.0,,403383000.0,,,,1884023000.0,,,8120359000.0,,1716748000.0,,,1810459000.0,,400872000.0,,,2784533000.0,,,197545000.0,,2447046000.0,,196586000.0,,,440248000.0,,,,,196586000.0,2.62,2061204000.0,-2090000.0,365379000.0,,,518226000.0,518226000.0,,,,,1153836000.0,,440248000.0,74937000.0,-146000000.0,,7863000.0,518226000.0,,,858532000.0,,-244418000.0,,,127048000.0,,5520605000.0,,,4561000.0,,,,,,190340000.0,,,,,71087000.0,-58009000.0,,,,,,,,,,149000000.0,,,-44000.0,-93844000.0,,951200000.0,766555000.0,,,-671133000.0,,,114843000.0,820000.0,,,,,,,,,,7365554000.0,,,,-4000093000.0,,118809000.0,-3369367000.0,,4421073000.0,,,,,,13129000.0,13645000.0,451265000.0,,,,,,,,52290000.0,,,,33630000.0,,,221430000.0,,,,,6409552000.0,,,1000.0,,2577014000.0,437758000.0,-247418000.0,316354000.0,326307000.0,0.0,4773680000.0,2.64,,,2736072000.0,,,74597000.0,7790440000.0,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,13000926000.0,,511407000.0,,-426875000.0,,,,1528551000.0,,,8452456000.0,,1726925000.0,,,1825367000.0,,440518000.0,,,2471878000.0,,,228026000.0,,2522139000.0,,227013000.0,,,433189000.0,,,,,226343000.0,3.02,2214295000.0,-706000.0,400693000.0,,,91351000.0,91351000.0,,,,,1340482000.0,,433189000.0,74945000.0,-134000000.0,,9025000.0,91351000.0,,,944661000.0,,-542489000.0,,,132971000.0,,5429149000.0,,,-761000.0,,,,,,128904000.0,,,,,70309000.0,-77307000.0,,,,,,,,,,137000000.0,,,0.0,17301000.0,,925238000.0,720433000.0,,,-704379000.0,,,518226000.0,820000.0,,,,,,,,,,7563756000.0,,,,-4377748000.0,,49487000.0,-3467531000.0,,4586236000.0,,,,,,11480000.0,5104000.0,419509000.0,,,,,,,,-126298000.0,,,,22663000.0,,,-156484000.0,,,,,6635896000.0,,,0.0,,2545800000.0,273499000.0,-144595000.0,277513000.0,287244000.0,-400894000.0,4548470000.0,3.03,,,2957271000.0,,,74603000.0,8053767000.0,,,,,,,,,,,,,,,,,,,,,,,
1546214400,861704000.0,,13099123000.0,,463484000.0,,27699000.0,-664133000.0,1562284000.0,1515601000.0,1515601000.0,,,8589827000.0,2520966000.0,1562284000.0,695000000.0,1049201000.0,1802228000.0,,452339000.0,,7433814000.0,2392825000.0,58991000.0,521765000.0,230043000.0,1095326000.0,2520966000.0,-1332203000.0,229339000.0,6588197000.0,,433014000.0,13099123000.0,198029000.0,,119050000.0,230314000.0,,2287615000.0,-504000.0,413740000.0,,,119050000.0,119050000.0,811879000.0,,1181344000.0,3266239000.0,1756997000.0,,433014000.0,,-138037000.0,2392825000.0,14411000.0,119050000.0,2000.0,,961810000.0,961810000.0,-303854000.0,,,139092000.0,11.53,5659064000.0,,-284069000.0,-26975000.0,463484000.0,1609793000.0,,-791608000.0,4699902000.0,135698000.0,,119050000.0,119050000.0,,74919000.0,-45576000.0,13856000.0,38827000.0,,4509296000.0,84884000.0,,,8227074000.0,861704000.0,129000000.0,88456000.0,11.47,-274881000.0,194686000.0,,811879000.0,646390000.0,,1742744000.0,-791608000.0,74413000.0,-17639157000.0,91351000.0,797000.0,-7298000.0,,,,,,-794110000.0,452339000.0,34166000.0,7433814000.0,,184346000.0,1756997000.0,-4918715000.0,2287615000.0,-31582000.0,-3527172000.0,,4699902000.0,797000.0,7145564000.0,9983634000.0,74919000.0,8589827000.0,16200000.0,4685000.0,351964000.0,,,2838070000.0,31382000.0,,387234000.0,-30079000.0,-116971000.0,413740000.0,74773000.0,,12762000.0,-3527172000.0,1742744000.0,46484000.0,-568960000.0,-383900000.0,,864855000.0,6588197000.0,,,0.0,,2448618000.0,286859000.0,-151161000.0,198461000.0,213376000.0,-143656000.0,4509296000.0,,,,3266239000.0,5659064000.0,-255391000.0,,8227074000.0,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,13605075000.0,,445441000.0,99642000.0,-13382000.0,,,,1497975000.0,,,8916110000.0,,1743581000.0,,,1817563000.0,,414583000.0,,,2593783000.0,,,121575000.0,,2548997000.0,,121585000.0,,,459597000.0,,,,,121585000.0,1.67,2338125000.0,3736000.0,868213000.0,,,105668000.0,105668000.0,,,,,1763332000.0,,459597000.0,72646000.0,-154000000.0,,10473000.0,105668000.0,,,950564000.0,,-211795000.0,,,137291000.0,,6028030000.0,320800000.0,,-10964000.0,,,,,,33189000.0,,,,,74358000.0,-39409000.0,,,,,,,,,,156000000.0,,,-4669000.0,,,1571273000.0,624927000.0,,,-777547000.0,,,119050000.0,798000.0,,,,,,,,,,7577045000.0,,,,-3947561000.0,,37018000.0,-3608067000.0,,4995235000.0,,,,,,32937000.0,5789000.0,169066000.0,,,,,,,,-138522000.0,,,,9903000.0,,,26800000.0,,,,,6709782000.0,,,1000.0,,2442490000.0,170137000.0,-136948000.0,158593000.0,165330000.0,-76847000.0,4688965000.0,1.68,,,3434247000.0,,,72342000.0,4995235000.0,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,13806102000.0,,436843000.0,100345000.0,22428000.0,,,,1169489000.0,,,8997785000.0,,1819474000.0,,,1847867000.0,,470675000.0,,,2278720000.0,,,202654000.0,,2565702000.0,,202441000.0,,,469758000.0,,,,,202441000.0,2.79,2367631000.0,3048000.0,859387000.0,,,128096000.0,128096000.0,,,,,1891512000.0,,469758000.0,72680000.0,-156000000.0,,10521000.0,128096000.0,,,950624000.0,,-142111000.0,,,140482000.0,,5984511000.0,343716000.0,,3929000.0,,,,,,252079000.0,,,,,73341000.0,-19841000.0,,,,,,,,,,158000000.0,,,-9005000.0,,,1713934000.0,736618000.0,,,-732521000.0,,,105668000.0,797000.0,,,,,,,,,,7821591000.0,,,,-4841471000.0,,56733000.0,-3682821000.0,,5058022000.0,,,,,,4821000.0,5788000.0,269908000.0,,,,,,,,41495000.0,,,,-2867000.0,,,-232236000.0,,,,,6903261000.0,,,0.0,,2584485000.0,396190000.0,-144111000.0,259387000.0,266860000.0,0.0,4808317000.0,2.8,,,3705791000.0,,,72402000.0,5058022000.0,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,794632000.0,13392762000.0,,355731000.0,,-16793000.0,,,,1483581000.0,-589037000.0,-778315000.0,8664982000.0,,1787158000.0,,,1827494000.0,,502387000.0,-180283000.0,,2512784000.0,,,155669000.0,,2519214000.0,,155518000.0,,588000000.0,451471000.0,,,21913000.0,,155518000.0,2.15,2337952000.0,-52713000.0,790643000.0,9994778000.0,1264945000.0,111303000.0,111303000.0,,-46433000.0,,,1273158000.0,885786000.0,451471000.0,72392000.0,-141000000.0,,9316000.0,111303000.0,,-463823000.0,916953000.0,,-120555000.0,114158000.0,,144920000.0,,5627483000.0,,,-4244000.0,,,,,,287204000.0,,,,44721000.0,65772000.0,-1227000.0,,,91351000.0,,,-556775000.0,19952000.0,,,145000000.0,,,-67708000.0,,-17635487000.0,1738859000.0,691691000.0,-356263000.0,,-882287000.0,,,128096000.0,792000.0,,2699626000.0,22065000.0,-38254000.0,,708883000.0,,,,7765279000.0,,,,-3927740000.0,,22522000.0,-3756701000.0,7295152000.0,4934713000.0,,,,,,7775000.0,5651000.0,187507000.0,-106053000.0,561785000.0,,,84691000.0,,,33715000.0,,,-220503000.0,2267000.0,,,-304871000.0,,,709941000.0,,6991076000.0,61733000.0,1813840000.0,,1813840000.0,2519185000.0,411759000.0,-124555000.0,178191000.0,240220000.0,0.0,4727780000.0,2.16,708883000.0,708170000.0,3114699000.0,,,72106000.0,4934713000.0,,,,,,,,,,,,,,,,,,,,,,,
