date,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualEndCashPosition,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,trailingTaxProvision,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyTotalAssets,quarterlyBasicEPS,annualFreeCashFlow,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualTotalAssets,annualDilutedEPS,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualCapitalStock,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualTotalNonCurrentAssets,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyCurrentDebt,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualInterestExpense,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualPretaxIncome,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,annualInvestingCashFlow,trailingCashDividendsPaid,trailingInterestExpense,quarterlyGrossPPE,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingChangeInCashSupplementalAsReported,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualTotalRevenue,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.348963200,,,,,12300000.0,,,,,2600000.0,,,-4800000.0,,77000000.0,,95000000.0,,,,,,8900000.0,,454100000.0,,13709000.0,,,,,,71300000.0,5000000.0,784000000.0,0.03,,,689000000.0,500000.0,,,,531100000.0,-14500000.0,,,7900000.0,13707000.0,500000.0,500000.0,,,,0.0,,,,,,,252900000.0,36900000.0,,,0.0,13400000.0,30700000.0,-23500000.0,,,-100000.0,34400000.0,15900000.0,9500000.0,,,2100000.0,-3200000.0,29400000.0,51700000.0,,,287500000.0,9500000.0,9500000.0,,,,17000000.0,0.03,,,,,,,,535100000.0,,,,6800000.0,,,,252900000.0,,-23500000.0,,4400000.0,,,,17200000.0,,,24600000.0,,1000000.0,4300000.0,17000000.0,-277900000.0,,,,,,9000000.0,,,2700000.0,,,,,,,,,813000000.0,,,,,-400000.0,17100000.0,,-3100000.0,,,,,,21400000.0,,,13900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,0.0,,247300000.0,,-4500000.0,9200000.0,30900000.0,4500000.0,,2400000.0,500600000.0,,-4800000.0,,125400000.0,9800000.0,132600000.0,,,,,,9200000.0,1.43,500600000.0,36500000.0,,2400000.0,18200000.0,0.0,9800000.0,626000000.0,98800000.0,13200000.0,886600000.0,,-1800000.0,18200000.0,754000000.0,9000000.0,49900000.0,,69300000.0,626000000.0,-16300000.0,287300000.0,-17200000.0,57100000.0,,9000000.0,9000000.0,,886600000.0,1.43,0.0,9200000.0,-1800000.0,16800000.0,132600000.0,,260600000.0,260600000.0,107700000.0,18100000.0,35100000.0,0.0,13800000.0,45900000.0,-21100000.0,,66800000.0,0.0,-8900000.0,14600000.0,9800000.0,13800000.0,,13800000.0,1800000.0,-22100000.0,38700000.0,45900000.0,,287300000.0,9800000.0,9800000.0,66700000.0,260600000.0,,65400000.0,,9800000.0,4100000.0,14600000.0,,,,,601200000.0,125400000.0,105800000.0,601200000.0,9500000.0,,754000000.0,75600000.0,260600000.0,-200000.0,-21100000.0,,8400000.0,200000.0,57100000.0,,16600000.0,12672000.0,831600000.0,49900000.0,4300000.0,-15200000.0,-4000000.0,16800000.0,-230400000.0,,7500000.0,,,,4800000.0,22300000.0,-1700000.0,300000.0,10800000.0,18200000.0,,,,-68500000.0,,,831600000.0,-230400000.0,38700000.0,,,5900000.0,30900000.0,,-24000000.0,,,,,,30500000.0,300000.0,12669000.0,26400000.0,,30500000.0,-4700000.0,2300000.0,-68500000.0,,,-500000.0,353100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,6300000.0,,,,,1800000.0,,,-4800000.0,,94300000.0,,118000000.0,,,,,,9400000.0,,519100000.0,,13750000.0,,,,,,118200000.0,15500000.0,875900000.0,0.79,,,757900000.0,10800000.0,,,,613400000.0,26400000.0,,,58400000.0,13748000.0,10800000.0,10800000.0,,,,37700000.0,,,,,,,262500000.0,81300000.0,,,0.0,5400000.0,60700000.0,-14400000.0,,,-100000.0,36900000.0,5100000.0,7500000.0,,,-5100000.0,,21400000.0,52500000.0,,,287200000.0,7500000.0,7500000.0,,,,-16900000.0,0.79,,,,,,0.0,10800000.0,608300000.0,,,,9800000.0,,,,262500000.0,,-14400000.0,,5400000.0,,,,-28700000.0,,,33100000.0,,-14800000.0,-7300000.0,18200000.0,-234900000.0,,,,,,40800000.0,,,-2300000.0,,,,,,,,,843200000.0,,,,,5400000.0,25800000.0,,8900000.0,,1800000.0,,,,20300000.0,300000.0,,25600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,6100000.0,,,,,2200000.0,,,-4700000.0,,90600000.0,,105600000.0,,,,,,9200000.0,,525600000.0,,13768000.0,,,,,,66400000.0,4600000.0,874200000.0,-0.01,,,768600000.0,-100000.0,,,,616200000.0,6900000.0,,,59800000.0,13768000.0,-100000.0,-100000.0,,,,38300000.0,,,,,,,258000000.0,46900000.0,,,0.0,3100000.0,40800000.0,-22600000.0,,,-100000.0,19500000.0,6200000.0,7100000.0,,,-5900000.0,,14900000.0,54400000.0,,,287000000.0,7100000.0,7100000.0,,,,-8200000.0,-0.01,,,,,,,-100000.0,625400000.0,,,,7500000.0,,,,258000000.0,,-22600000.0,,5400000.0,,,,-7300000.0,,,25100000.0,,21700000.0,5300000.0,17300000.0,-237200000.0,,,,,,29500000.0,,,-400000.0,,,,,,,,,862600000.0,,,,,400000.0,21700000.0,,13900000.0,,2200000.0,,,,32800000.0,300000.0,,14500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,2200000.0,,,,,2600000.0,,,-4800000.0,,115500000.0,,111500000.0,,,,,,9600000.0,,525600000.0,,13780000.0,,,,,,72500000.0,5500000.0,895200000.0,0.04,,,783700000.0,600000.0,,,,641100000.0,-13800000.0,,,61600000.0,13777000.0,600000.0,600000.0,,,,0.0,,,,,,,254100000.0,50900000.0,,,0.0,5400000.0,35200000.0,-27600000.0,,,-100000.0,21600000.0,6500000.0,12300000.0,,,-200000.0,,16100000.0,55400000.0,,,286900000.0,12300000.0,12300000.0,,,,19000000.0,0.04,,,,,,,600000.0,647000000.0,,,,7100000.0,,,,254100000.0,,-27600000.0,,5600000.0,,,,19000000.0,,,44200000.0,,5600000.0,4500000.0,15800000.0,-241300000.0,,,,,,13800000.0,,,5200000.0,,,,,,,,,888300000.0,,,,,200000.0,21500000.0,,1200000.0,,2600000.0,,,,37300000.0,300000.0,,15800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,0.0,,260700000.0,,4300000.0,,38100000.0,5400000.0,,,510700000.0,,-4800000.0,,144700000.0,9400000.0,140000000.0,,12700000.0,32900000.0,,,9500000.0,1.57,510700000.0,53500000.0,,5800000.0,21600000.0,0.0,9400000.0,655400000.0,109800000.0,27900000.0,920600000.0,,6800000.0,21600000.0,780600000.0,10300000.0,62700000.0,,52700000.0,655400000.0,-12700000.0,284800000.0,-19100000.0,61600000.0,,10300000.0,10300000.0,,920600000.0,1.57,0.0,,0.0,14900000.0,140000000.0,,265200000.0,265200000.0,81600000.0,21600000.0,37700000.0,0.0,3100000.0,52200000.0,-24900000.0,,1100000.0,-100000.0,28200000.0,6200000.0,9400000.0,3100000.0,32900000.0,16600000.0,,300000.0,73200000.0,52200000.0,,284800000.0,9400000.0,9400000.0,96300000.0,232300000.0,,5600000.0,,9400000.0,-7200000.0,6200000.0,,,,23000000.0,665600000.0,144700000.0,106200000.0,665600000.0,12300000.0,,780600000.0,94000000.0,232300000.0,-400000.0,-24900000.0,,5500000.0,18900000.0,61600000.0,,9800000.0,13775245.0,909100000.0,62700000.0,,-17000000.0,-2000000.0,14900000.0,-243500000.0,,9800000.0,,,,12200000.0,22000000.0,-4500000.0,-2900000.0,12300000.0,34300000.0,,,,-89500000.0,,,909100000.0,-243500000.0,73200000.0,,,6300000.0,38100000.0,,-18200000.0,,,,,,34100000.0,200000.0,13772855.0,38000000.0,,34100000.0,500000.0,-400000.0,-89500000.0,,,-500000.0,366900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,,-500000.0,,,,,,,,-4800000.0,,131700000.0,,145600000.0,,,40700000.0,,,10200000.0,,522300000.0,,13800000.0,,,,,,156100000.0,25400000.0,928000000.0,0.91,,,782400000.0,12600000.0,,,,654000000.0,19500000.0,,,63200000.0,13800000.0,12600000.0,12600000.0,,,,49600000.0,,,,,,,274000000.0,115900000.0,,,0.0,5400000.0,69500000.0,-9200000.0,,,-100000.0,40200000.0,5700000.0,14300000.0,,,-6300000.0,,14800000.0,82500000.0,,,284700000.0,14300000.0,14300000.0,,,,-1100000.0,0.91,,,,,,7500000.0,20100000.0,666800000.0,,,,9400000.0,,,,233300000.0,,-9200000.0,,5500000.0,,,,-14600000.0,,,61700000.0,,-17300000.0,-9000000.0,19100000.0,-246400000.0,,,,,,28700000.0,,,4900000.0,,,,,,,,,913200000.0,,,,,7000000.0,31800000.0,,-600000.0,,,,,,28000000.0,300000.0,,35800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,100000.0,,,,,,,,-4800000.0,,102600000.0,,113900000.0,,,37000000.0,,,10200000.0,,527200000.0,,13800000.0,,,,,,73300000.0,7100000.0,900600000.0,0.08,,,786700000.0,1100000.0,,,,629800000.0,15000000.0,,,66400000.0,13800000.0,1100000.0,1100000.0,,,,33400000.0,,,,,,,270800000.0,52000000.0,,,0.0,3100000.0,44900000.0,-19900000.0,,,-100000.0,21300000.0,6900000.0,12000000.0,,,-11300000.0,,14200000.0,87800000.0,,,284600000.0,12000000.0,12000000.0,,,,-24300000.0,0.08,,,,,,600000.0,1700000.0,681700000.0,,,,14300000.0,,,,233800000.0,,-19900000.0,,5500000.0,,,,-17300000.0,,,37500000.0,,24600000.0,6800000.0,16900000.0,-247900000.0,,,,,,34900000.0,,,-2300000.0,,,,,,,,,929600000.0,,,,,700000.0,20500000.0,,22800000.0,,,,,,35100000.0,300000.0,,17400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,4700000.0,,,,,,,,-4800000.0,,76000000.0,,112400000.0,,,33800000.0,,,10800000.0,,572600000.0,,13800000.0,,,,,,76600000.0,7400000.0,916500000.0,0.11,,,804100000.0,1600000.0,,,,648600000.0,-12600000.0,,,67300000.0,13800000.0,1600000.0,1600000.0,,,,0.0,,,,,,,267900000.0,54200000.0,,,0.0,5400000.0,41600000.0,-31600000.0,,,-100000.0,22400000.0,7600000.0,10100000.0,,,-1200000.0,,15000000.0,88300000.0,,,326700000.0,10100000.0,10100000.0,,,,8500000.0,0.11,,,,,,700000.0,2300000.0,706000000.0,,,,12000000.0,,,,234100000.0,,-31600000.0,,5400000.0,,,,10700000.0,,,3900000.0,,3300000.0,5800000.0,12800000.0,-252400000.0,,,,,,19000000.0,,,-1900000.0,,,,,,,,,958400000.0,,,,,500000.0,19300000.0,,1400000.0,,,,,,42100000.0,300000.0,,18500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,37800000.0,,306500000.0,,-8500000.0,,44200000.0,6100000.0,,,597500000.0,,-4800000.0,,129400000.0,8400000.0,145200000.0,,14000000.0,38400000.0,,,10900000.0,1.79,597500000.0,60000000.0,,7000000.0,24700000.0,0.0,8400000.0,726900000.0,119800000.0,20100000.0,1000200000.0,,-8600000.0,24700000.0,855000000.0,9400000.0,33300000.0,,59300000.0,726900000.0,-30500000.0,328900000.0,-19200000.0,67600000.0,,9400000.0,9400000.0,,1000200000.0,1.79,37800000.0,,0.0,13700000.0,145200000.0,,273300000.0,273300000.0,84400000.0,24700000.0,42100000.0,0.0,3500000.0,60700000.0,-31900000.0,,1200000.0,-100000.0,35400000.0,7400000.0,8400000.0,3500000.0,38400000.0,24900000.0,,15300000.0,72900000.0,60700000.0,,328900000.0,8400000.0,8400000.0,84000000.0,234900000.0,,12500000.0,,8400000.0,7600000.0,7400000.0,,,5200000.0,14600000.0,733700000.0,129400000.0,119300000.0,733700000.0,10100000.0,,855000000.0,103000000.0,234900000.0,-400000.0,-31900000.0,,5800000.0,-4200000.0,67600000.0,,28800000.0,13800000.0,988800000.0,33300000.0,,-19100000.0,800000.0,13700000.0,-255100000.0,,9400000.0,,,,1400000.0,22200000.0,-8500000.0,-1700000.0,14400000.0,38700000.0,,,,-92600000.0,,,988800000.0,-255100000.0,72900000.0,,,6200000.0,44200000.0,,-16600000.0,,,,,,41800000.0,300000.0,13800000.0,31300000.0,,41800000.0,4400000.0,-1000000.0,-92600000.0,,,-4400000.0,425800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,1600000.0,,,,,,,,-4900000.0,,140400000.0,,180100000.0,,,47100000.0,,,11400000.0,,617100000.0,,13900000.0,,,,,,172200000.0,28400000.0,1040800000.0,0.98,,,860700000.0,13600000.0,,,,757500000.0,14700000.0,,,69500000.0,13900000.0,13600000.0,13600000.0,,,,64200000.0,,,,,,,283300000.0,127500000.0,,,0.0,6300000.0,85900000.0,-13100000.0,,,-100000.0,44700000.0,6300000.0,11200000.0,,,-9400000.0,,16300000.0,87300000.0,,,328700000.0,11200000.0,11200000.0,,,,-200000.0,0.98,,,,,,8900000.0,22500000.0,738200000.0,,,,8400000.0,,,,236200000.0,,-13100000.0,,5900000.0,,,,-11900000.0,,,36000000.0,,-25200000.0,-10500000.0,16300000.0,-259200000.0,,,,,,27800000.0,,,2800000.0,,,,,,,,,997400000.0,,,,,8800000.0,34800000.0,,-7600000.0,,,,,,59900000.0,300000.0,,39800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,12500000.0,,,,,,,,-4900000.0,,94500000.0,,133900000.0,,,43900000.0,,,11300000.0,,636400000.0,,13900000.0,,,,,,77500000.0,8900000.0,1011400000.0,0.12,,,877500000.0,1700000.0,,,,730900000.0,37300000.0,,,71600000.0,13900000.0,1700000.0,1700000.0,,,,28600000.0,,,,,,,280500000.0,53700000.0,,,0.0,3500000.0,52300000.0,-25400000.0,,,-100000.0,23800000.0,7200000.0,16100000.0,,,-15800000.0,,14900000.0,90200000.0,,,328600000.0,16100000.0,16100000.0,,,,-29300000.0,0.12,,,,,,1100000.0,2800000.0,757000000.0,,,,11200000.0,,,,236600000.0,,-25400000.0,,6000000.0,,,,-32400000.0,,,4100000.0,,33600000.0,3000000.0,16200000.0,-263900000.0,,,,,,62700000.0,,,4900000.0,,,,,,,,,1020900000.0,,,,,-9500000.0,19000000.0,,46700000.0,,,,,,55400000.0,300000.0,,20100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,-1400000.0,,,,,,,,-4900000.0,,101200000.0,,119000000.0,,,40700000.0,,,11400000.0,,639100000.0,,13900000.0,,,,,,74700000.0,7300000.0,1018000000.0,0.12,,,899000000.0,1700000.0,,,,740300000.0,-12000000.0,,,73400000.0,13900000.0,1700000.0,1700000.0,,,,0.0,,,,,,,277700000.0,51500000.0,,,0.0,6300000.0,45400000.0,-32400000.0,,,0.0,23200000.0,7400000.0,8900000.0,,,2200000.0,,15900000.0,91700000.0,,,328400000.0,8900000.0,8900000.0,,,,3900000.0,0.12,,,,,,100000.0,1800000.0,782400000.0,,,,16100000.0,,,,237000000.0,,-32400000.0,,5800000.0,,,,4800000.0,,,8200000.0,,6900000.0,3200000.0,13800000.0,-269200000.0,,,,,,20400000.0,,,-7200000.0,,,,,,,,,1051600000.0,,,,,4300000.0,21200000.0,,4400000.0,,,,,,55600000.0,400000.0,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,0.0,,300300000.0,,700000.0,,33300000.0,-10900000.0,,,619000000.0,,-4900000.0,,144600000.0,8700000.0,125900000.0,,15400000.0,45100000.0,,,11600000.0,1.89,619000000.0,63100000.0,,17800000.0,26300000.0,0.0,8700000.0,763600000.0,102400000.0,18500000.0,1046400000.0,,11200000.0,26300000.0,920500000.0,9300000.0,59400000.0,,63400000.0,763600000.0,-28800000.0,308100000.0,-19600000.0,73700000.0,,9300000.0,9300000.0,,1046400000.0,1.89,0.0,,,12000000.0,125900000.0,,282800000.0,282800000.0,67600000.0,26300000.0,45700000.0,0.0,,49800000.0,-33000000.0,,1300000.0,700000.0,34800000.0,800000.0,8700000.0,,45100000.0,12100000.0,,16300000.0,92200000.0,49800000.0,,308100000.0,8700000.0,8700000.0,115100000.0,237700000.0,,18200000.0,,8700000.0,-10900000.0,800000.0,,,5300000.0,14600000.0,808900000.0,144600000.0,126500000.0,808900000.0,8900000.0,,920500000.0,111200000.0,237700000.0,500000.0,-33000000.0,,5900000.0,13400000.0,73700000.0,,28600000.0,13900000.0,1080600000.0,59400000.0,,-4400000.0,300000.0,12000000.0,-271700000.0,,8400000.0,,,,4200000.0,23800000.0,10900000.0,-200000.0,11900000.0,41700000.0,,,,-103900000.0,,,1080600000.0,-271700000.0,92200000.0,,,8300000.0,33300000.0,,-25700000.0,,,,,,45100000.0,300000.0,13900000.0,32100000.0,,45100000.0,-4000000.0,300000.0,-103900000.0,,,-7400000.0,426800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,,-5700000.0,,,,,,,,-5000000.0,,146000000.0,,128100000.0,,,51000000.0,,,11800000.0,,616800000.0,,14000000.0,,,,,,125800000.0,23400000.0,1052900000.0,0.78,,,924800000.0,10900000.0,,,,762800000.0,2900000.0,,,75800000.0,14000000.0,10900000.0,10900000.0,,,,0.0,,,,,,,290100000.0,85600000.0,,,0.0,6100000.0,58000000.0,-11300000.0,,,0.0,40200000.0,400000.0,8100000.0,,,-6300000.0,,16800000.0,93100000.0,,,305400000.0,8100000.0,8100000.0,,,,-200000.0,0.78,,,,,,7000000.0,17900000.0,813100000.0,,,,8700000.0,,,,239100000.0,,-11300000.0,,5800000.0,,,,-3500000.0,,,65000000.0,,-8200000.0,-3900000.0,13500000.0,-276300000.0,,,,,,14200000.0,,,-600000.0,,,,,,,,,1089400000.0,,,,,5700000.0,27000000.0,,-8500000.0,,,,,,44100000.0,300000.0,,35500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,1000000.0,,,,,,,,-5000000.0,,139000000.0,,105700000.0,,,48500000.0,,,11700000.0,,624600000.0,,14000000.0,,,,,,74500000.0,9500000.0,1051700000.0,0.18,,,946000000.0,2500000.0,,,,763600000.0,-2300000.0,,,79400000.0,14000000.0,2500000.0,2500000.0,,,,0.0,,,,,,,288100000.0,48500000.0,,,0.0,3500000.0,42900000.0,-28300000.0,,,-100000.0,26000000.0,400000.0,7900000.0,,,-5600000.0,,16500000.0,95600000.0,,,305200000.0,7900000.0,7900000.0,,,,-100000.0,0.18,,,,,,1200000.0,3700000.0,834600000.0,,,,8100000.0,,,,239600000.0,,-28300000.0,,5900000.0,,,,2100000.0,,,71400000.0,,15100000.0,1200000.0,13300000.0,-280900000.0,,,,,,26000000.0,,,-200000.0,,,,,,,,,1115500000.0,,,,,3200000.0,21400000.0,,7600000.0,,,,,,38900000.0,400000.0,,21300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,5800000.0,,,,,,,,-5000000.0,,126300000.0,,107600000.0,,,47000000.0,,,11600000.0,,659000000.0,,14000000.0,,,,,,78800000.0,11100000.0,1072400000.0,0.25,,,964800000.0,3500000.0,,,,785300000.0,-12300000.0,,,81200000.0,14000000.0,3500000.0,3500000.0,,,,0.0,,,,,,,287100000.0,51200000.0,,,0.0,6300000.0,43100000.0,-34800000.0,,,-100000.0,27600000.0,600000.0,4400000.0,,,1700000.0,,16500000.0,99600000.0,,,335000000.0,4400000.0,4400000.0,,,,-5300000.0,0.25,,,,,,2000000.0,5500000.0,861000000.0,,,,7900000.0,,,,240100000.0,,-34800000.0,,6000000.0,,,,8800000.0,,,53900000.0,,-200000.0,1700000.0,7300000.0,-286000000.0,,,,,,22500000.0,,,-3500000.0,,,,,,,,,1147000000.0,,,,,3900000.0,23100000.0,,-2300000.0,,,,,,39600000.0,300000.0,,23100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,0.0,,251900000.0,,,,32400000.0,-900000.0,,,658200000.0,,-5000000.0,,176900000.0,5800000.0,131600000.0,,15400000.0,52200000.0,,,11500000.0,1.94,658200000.0,65300000.0,,-20800000.0,27100000.0,0.0,5800000.0,835100000.0,104300000.0,21300000.0,1128200000.0,,-29800000.0,27100000.0,996600000.0,10200000.0,98700000.0,,66200000.0,835100000.0,-18100000.0,316800000.0,-20000000.0,82100000.0,,10200000.0,10200000.0,,1128200000.0,1.94,0.0,,,9100000.0,131600000.0,,293100000.0,293100000.0,66600000.0,27100000.0,46600000.0,0.0,,52900000.0,-23700000.0,,1300000.0,-100000.0,37700000.0,600000.0,5800000.0,,52200000.0,9300000.0,,16400000.0,97900000.0,52900000.0,,316800000.0,5800000.0,5800000.0,68300000.0,240900000.0,,-13400000.0,,5800000.0,26900000.0,600000.0,,,5200000.0,15400000.0,883400000.0,176900000.0,131500000.0,883400000.0,4400000.0,,996600000.0,112800000.0,240900000.0,-300000.0,-23700000.0,,6000000.0,,82100000.0,,19500000.0,14000000.0,1173400000.0,98700000.0,,-12100000.0,-1500000.0,9100000.0,-290000000.0,,8700000.0,,,,5600000.0,23700000.0,-5400000.0,1400000.0,15400000.0,42500000.0,,,,-98100000.0,,,1173400000.0,-290000000.0,97900000.0,,,2600000.0,32400000.0,,-17600000.0,,,,,,42400000.0,300000.0,14000000.0,32900000.0,,42400000.0,-2500000.0,-2900000.0,-98100000.0,,,-19000000.0,383400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
