,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualDilutedEPS,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,annualTotalNonCurrentAssets,annualRepaymentOfDebt,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCostOfRevenue,trailingDepreciationAndAmortization,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualDilutedAverageShares,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,quarterlyGoodwill,annualNetIncome,annualNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,trailingTotalRevenue,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualInvestmentsAndAdvances,annualSaleOfInvestment,trailingResearchAndDevelopment,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1359590400,,13000.0,0.0,,,,,,,,,-83794000.0,,-32217000.0,,,,165817000.0,119613000.0,-9068000.0,168334000.0,57855000.0,,,,125856000.0,60700000.0,,,,,,312843000.0,-1578000.0,,,173267000.0,,,,12002000.0,,,,61164000.0,-515382000.0,2479000.0,,,,,,,,,,,0.0,,43398000.0,,,,,264056000.0,-33185000.0,,,-11000.0,,,165817000.0,0.0,,,-36332000.0,-3233000.0,,0.27,-23462000.0,,-69825000.0,10974000.0,,,,335000.0,444661000.0,,688649000.0,427493000.0,,665886000.0,,,,318257000.0,984143000.0,,144990000.0,,,116960000.0,223498000.0,,,-65156000.0,6531000.0,-26695000.0,,258909000.0,180317000.0,,278844000.0,,,13517000.0,,,31396000.0,31396000.0,,,,,,,,,119613000.0,,,243807000.0,,,,,1443000.0,335700000.0,60700000.0,,,,,,,0.265,2804000.0,,60700000.0,,250000.0,,,4249000.0,3442000.0,,31396000.0,,,-5704000.0,-8198000.0,119256000.0,,,30606000.0,671300000.0,,22346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367280000,,60000.0,0.0,,,,,,,,,24712000.0,,-128317000.0,,,,252301000.0,134830000.0,-8754000.0,203710000.0,57616000.0,,,,60700000.0,80341000.0,,,,,,373043000.0,30000.0,,,177060000.0,,,,37915000.0,,,,133839000.0,-526044000.0,2857000.0,,,,,,,,,,,0.0,,116317000.0,,,,,324181000.0,-17314000.0,,,92000.0,,,252301000.0,0.0,,,-21344000.0,-16275000.0,,0.675,60110000.0,,-32381000.0,10605000.0,,,,-54000.0,704486000.0,,703104000.0,498608000.0,,791311000.0,,,,323643000.0,1114954000.0,,146583000.0,,,116264000.0,223513000.0,,,19641000.0,6287000.0,43835000.0,,294648000.0,307770000.0,,452185000.0,,,13373000.0,,,78402000.0,78402000.0,,,,,,,,,134830000.0,,,243303000.0,,,,,2995000.0,309998000.0,80341000.0,,,,,,,0.66,2898000.0,,80341000.0,,250000.0,,,4149000.0,1135000.0,,78402000.0,,,-18400000.0,-8166000.0,118514000.0,,,29153000.0,741911000.0,,25381000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375228800,,271000.0,0.0,,,,,,,,,47034000.0,,103772000.0,,,,178031000.0,119451000.0,-14465000.0,124244000.0,57143000.0,,,,80341000.0,161180000.0,,,,,,378619000.0,-636000.0,,,179943000.0,,,,17556000.0,,,,73876000.0,-530882000.0,2591000.0,,,,,,,,,,,0.0,,57653000.0,,,,,335941000.0,-25504000.0,,,-53000.0,,,178031000.0,0.0,,,-31622000.0,-14882000.0,,0.35,121492000.0,,68767000.0,10547000.0,,,,-98000.0,509918000.0,,710825000.0,408946000.0,,712007000.0,,,,319123000.0,1031130000.0,,139180000.0,,,115306000.0,223528000.0,,,80839000.0,6592000.0,106610000.0,,284702000.0,202148000.0,,331887000.0,,,12314000.0,,,40097000.0,40097000.0,,,,,,,,,119451000.0,,,243565000.0,,,,,2982000.0,258929000.0,161180000.0,,,,,,,0.34,2898000.0,,161180000.0,,0.0,,,3909000.0,619000.0,,40097000.0,,,-6965000.0,-8089000.0,117826000.0,,,27780000.0,652511000.0,,19351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383177600,57137000.0,69000.0,0.0,154845000.0,0.0,721504000.0,,,1.31,125856000.0,14753000.0,21421000.0,16210000.0,44850000.0,115844000.0,494135000.0,,128648000.0,120241000.0,-12570000.0,136158000.0,56789000.0,,-49427000.0,,161180000.0,182993000.0,10721000.0,,349481000.0,-2154000.0,,358738000.0,30000.0,,-118298000.0,185096000.0,10237000.0,9373000.0,240089000.0,4395000.0,,,,28178000.0,-536408000.0,2310000.0,,154845000.0,10000.0,-2101000.0,,1316634000.0,,56789000.0,0.0,6134000.0,-2101000.0,172449000.0,9345000.0,724797000.0,,-536408000.0,149000.0,314519000.0,-23584000.0,118210000.0,,-18000.0,494135000.0,9598000.0,128648000.0,0.0,,,-29000000.0,-15037000.0,-11912000.0,0.045,63736000.0,,43037000.0,10899000.0,1938000.0,644010000.0,,-34000.0,382366000.0,,721504000.0,388845000.0,,653267000.0,5969000.0,314519000.0,,349481000.0,1002748000.0,10899000.0,164385000.0,154845000.0,413000.0,114812000.0,223544000.0,,157171000.0,21813000.0,14753000.0,48699000.0,-32499000.0,252687000.0,157171000.0,164385000.0,253718000.0,226713000.0,,14930000.0,-44773000.0,724797000.0,4950000.0,4950000.0,,136158000.0,,2041431000.0,0.0,,,358738000.0,120241000.0,223544000.0,182993000.0,255165000.0,71868000.0,54134000.0,,1002748000.0,3301000.0,240089000.0,182993000.0,,252687000.0,388845000.0,,,182993000.0,0.04,5969000.0,,182993000.0,1.335,0.0,255165000.0,,3903000.0,938000.0,,4950000.0,,1938000.0,-13704000.0,-8046000.0,117500000.0,182993000.0,28308000.0,28308000.0,644010000.0,-99587000.0,44163000.0,-12570000.0,221876000.0,44163000.0,185096000.0,297057000.0,653267000.0,,,,,,,,,,,,,,,,,,,,,,
1391126400,,28000.0,0.0,,,,,,,,,-66825000.0,,-44118000.0,,,,163514000.0,122916000.0,-13488000.0,192727000.0,56436000.0,,,,182993000.0,104025000.0,,,,,,341440000.0,-849000.0,,,189186000.0,,,,12886000.0,,,,55793000.0,-547264000.0,2541000.0,,,,,,,,,,,-715000.0,,38755000.0,,,,,298492000.0,-42013000.0,,,5000.0,,,163514000.0,0.0,,,-45610000.0,-18085000.0,,0.225,-12594000.0,,-56259000.0,10513000.0,,,,3231000.0,445981000.0,,736450000.0,443427000.0,,682872000.0,,,,356723000.0,1039595000.0,,141761000.0,,,114040000.0,223839000.0,,,-78968000.0,14407000.0,-30679000.0,,250560000.0,199829000.0,,282467000.0,,,13285000.0,,,25869000.0,25869000.0,,,,,,,,,122916000.0,,,254728000.0,,,,,1910000.0,304921000.0,104025000.0,,,,,,,0.22,5969000.0,,104025000.0,,140000.0,,,3753000.0,5527000.0,,25869000.0,,,-20176000.0,-11381000.0,116612000.0,,,28202000.0,698155000.0,,21773000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398816000,,87000.0,0.0,,,,,,,,,4753000.0,,-112305000.0,,,,264540000.0,133661000.0,-10819000.0,235971000.0,55887000.0,,,,104025000.0,129909000.0,,,,,,385550000.0,0.0,,,192751000.0,,,,42030000.0,,,,146103000.0,-559293000.0,2510000.0,,,,,,,,,,,0.0,,129116000.0,,,,,340482000.0,-39681000.0,,,-36000.0,,,264540000.0,0.0,,,-48126000.0,-14597000.0,,0.77,90543000.0,,-7115000.0,10891000.0,,,,-3095000.0,745030000.0,,752044000.0,538626000.0,,814354000.0,,,,364892000.0,1179246000.0,,146199000.0,,,112986000.0,223855000.0,,,25884000.0,14355000.0,75946000.0,,302515000.0,313489000.0,,480490000.0,,,13304000.0,,,87086000.0,87086000.0,,,,,,,,,133661000.0,,,255070000.0,,,,,1920000.0,302477000.0,129909000.0,,,,,,,0.755,5969000.0,,129909000.0,,140000.0,,,3683000.0,1130000.0,,87086000.0,,,-17974000.0,-11289000.0,115546000.0,,,26691000.0,793696000.0,,27696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406764800,,46000.0,0.0,,,,,,,,,8356000.0,,96649000.0,,,,202080000.0,130043000.0,-10993000.0,168956000.0,55706000.0,,,,129909000.0,177894000.0,,,,,,412733000.0,,,,202828000.0,,,,20785000.0,,,,85942000.0,-567930000.0,3427000.0,,,,,,,,,,,0.0,,70798000.0,,,,,368020000.0,-18813000.0,,,33000.0,,,202080000.0,0.0,,,-24975000.0,-20546000.0,,0.445,86264000.0,,23676000.0,11102000.0,,,,-179000.0,567540000.0,,770758000.0,459749000.0,,759749000.0,,,,368078000.0,1127827000.0,,139299000.0,,,111930000.0,223800000.0,,,47985000.0,14474000.0,65718000.0,,289519000.0,215595000.0,,365460000.0,,,11515000.0,,,50013000.0,50013000.0,,,,,,,,,130043000.0,,,255345000.0,,,,,2390000.0,293761000.0,177894000.0,,,,,,,0.435,5969000.0,,177894000.0,,1274000.0,,,3629000.0,1879000.0,,50013000.0,,,-13308000.0,-11201000.0,114640000.0,,,25261000.0,715094000.0,,22226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414713600,131880000.0,318000.0,0.0,173870000.0,0.0,760192000.0,,,1.51,182993000.0,25005000.0,16533000.0,15426000.0,54732000.0,112718000.0,510114000.0,,143137000.0,123494000.0,-15705000.0,124271000.0,55678000.0,,-71138000.0,,177894000.0,314873000.0,7172000.0,,368379000.0,,,408727000.0,,,17017000.0,205195000.0,11291000.0,-37183000.0,274603000.0,6874000.0,,,,37171000.0,-554997000.0,2813000.0,,173870000.0,28000.0,-715000.0,,1399420000.0,,55678000.0,27458000.0,8857000.0,0.0,111227000.0,17776000.0,773271000.0,,-554997000.0,-4700000.0,368754000.0,-2532000.0,115256000.0,,26000.0,510114000.0,-44000000.0,143137000.0,0.0,,,135728000.0,-17910000.0,-5042000.0,0.095,18152000.0,,-4302000.0,10947000.0,4699000.0,783688000.0,,-4657000.0,414140000.0,,760192000.0,400420000.0,,824036000.0,0.0,368754000.0,,368379000.0,1192415000.0,10947000.0,137109000.0,173870000.0,479000.0,111902000.0,347316000.0,,158158000.0,136979000.0,25005000.0,242000.0,-45048000.0,248691000.0,158158000.0,137109000.0,271003000.0,256445000.0,,15034000.0,-65702000.0,773271000.0,10902000.0,10902000.0,,124271000.0,,2172691000.0,0.0,,,408727000.0,123494000.0,347316000.0,314873000.0,383268000.0,82575000.0,53138000.0,,1192415000.0,952000.0,274603000.0,314873000.0,,248691000.0,400420000.0,,,314873000.0,0.095,0.0,,314873000.0,1.545,27458000.0,383268000.0,,4361000.0,321000.0,,10902000.0,,4699000.0,-14244000.0,-11177000.0,114488000.0,314873000.0,23829000.0,23829000.0,783688000.0,-103039000.0,21429000.0,-15705000.0,182365000.0,21429000.0,205195000.0,325009000.0,824036000.0,,,,,,,,,,,,,,,,,,,,,,
1422662400,,23000.0,0.0,,,,,,,,,-80283000.0,,-50390000.0,,,,168999000.0,124577000.0,-21053000.0,195569000.0,55646000.0,,,,314873000.0,82914000.0,,,,,,413840000.0,,,,214783000.0,,,,11023000.0,,,,61538000.0,-562333000.0,2684000.0,,,,,,,,,,,-197782000.0,,41973000.0,,,,,379247000.0,-14678000.0,,,-21000.0,,,168999000.0,0.0,,,2414000.0,-10099000.0,,0.275,-23391000.0,,-70241000.0,10812000.0,,,,-152000.0,474211000.0,,777116000.0,508208000.0,,734089000.0,,,,588079000.0,1322168000.0,,347667000.0,,,112086000.0,364662000.0,,,-231959000.0,24646000.0,-33490000.0,,245299000.0,205287000.0,,305212000.0,,,14849000.0,,,30950000.0,30950000.0,,,,,,,,,124577000.0,,,400120000.0,,,,,2267000.0,364390000.0,82914000.0,,,,,,,0.27,0.0,,82914000.0,,67340000.0,,,4716000.0,3140000.0,,30950000.0,,,-208243000.0,-14014000.0,114484000.0,,,128704000.0,908328000.0,,24029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430352000,,34000.0,0.0,,,,,,,,,24184000.0,,-143162000.0,,,,281972000.0,143517000.0,-24158000.0,256391000.0,55265000.0,,,,82914000.0,109295000.0,,,,,,463004000.0,,,,219941000.0,,,,42374000.0,,,,156669000.0,-570627000.0,2406000.0,,,,,,,,,,,-547000.0,,136137000.0,,,,,431897000.0,-34645000.0,,,-26000.0,,,281972000.0,0.0,,,-71046000.0,-17162000.0,,0.84,118639000.0,,9936000.0,11244000.0,,,,-955000.0,826242000.0,,790568000.0,619240000.0,,883749000.0,,,,595378000.0,1479127000.0,,349021000.0,,,111728000.0,361428000.0,,,26381000.0,24211000.0,101477000.0,,314505000.0,351602000.0,,544270000.0,,,15764000.0,,,93763000.0,93763000.0,,,,,,,,,143517000.0,,,396883000.0,,,,,2450000.0,341440000.0,109295000.0,,,,,,,0.82,0.0,,109295000.0,,48344000.0,,,4768000.0,1917000.0,,93763000.0,,,-21802000.0,-13961000.0,114146000.0,,,124542000.0,1016123000.0,,29625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438300800,,20000.0,0.0,,,,,,,,,-11803000.0,,118636000.0,,,,216390000.0,136985000.0,-28747000.0,169927000.0,54835000.0,,,,109295000.0,110335000.0,,,,,,465173000.0,,,,220322000.0,,,,24292000.0,,,,97534000.0,-581983000.0,2725000.0,,,,,,,,,,,0.0,,77616000.0,,,,,439085000.0,-41670000.0,,,-20000.0,,,216390000.0,0.0,,,-67846000.0,-10283000.0,,0.48,72766000.0,,4909000.0,11324000.0,,,,-989000.0,609615000.0,,802305000.0,498971000.0,,771417000.0,,,,588534000.0,1359951000.0,,341848000.0,,,110620000.0,358053000.0,,,1040000.0,26423000.0,62483000.0,,300576000.0,227806000.0,,393225000.0,,,15331000.0,,,53324000.0,53324000.0,,,,,,,,,136985000.0,,,395807000.0,,,,,2798000.0,350194000.0,110335000.0,,,,,,,0.47,7000.0,,110335000.0,,28468000.0,,,4587000.0,2751000.0,,53324000.0,,,-3823000.0,-13819000.0,113104000.0,,,121804000.0,894778000.0,,25317000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446249600,-188598000.0,102000.0,0.0,201591000.0,0.0,804598000.0,,,1.775,314873000.0,31569000.0,15246000.0,18757000.0,49269000.0,111130000.0,536821000.0,,168574000.0,131742000.0,-29843000.0,152017000.0,54651000.0,,-56374000.0,,110335000.0,126275000.0,9094000.0,,592979000.0,,,462165000.0,,,-173361000.0,224995000.0,10836000.0,-52656000.0,334514000.0,11751000.0,,,,57190000.0,-579603000.0,3021000.0,,201591000.0,-128000.0,-198329000.0,,1554940000.0,,54651000.0,23356000.0,8459000.0,0.0,180495000.0,35305000.0,835935000.0,,-579603000.0,200000.0,437357000.0,-15971000.0,113514000.0,,-61000.0,536821000.0,-30420000.0,168574000.0,0.0,,,-36883000.0,-18830000.0,-25647000.0,0.215,68855000.0,,24976000.0,11365000.0,4275000.0,841493000.0,,2296000.0,480807000.0,,804598000.0,443734000.0,,710679000.0,7000.0,437357000.0,,592979000.0,1303658000.0,11365000.0,339416000.0,201591000.0,179000.0,110100000.0,354818000.0,,177013000.0,15940000.0,31569000.0,50025000.0,-55549000.0,268361000.0,177013000.0,339416000.0,312233000.0,291031000.0,,17199000.0,-250260000.0,835935000.0,23554000.0,23554000.0,,152017000.0,,2390875000.0,0.0,,,462165000.0,131742000.0,354818000.0,126275000.0,397759000.0,89440000.0,63143000.0,,1303658000.0,1579000.0,334514000.0,126275000.0,,268361000.0,443734000.0,,,126275000.0,0.21,7000.0,,126275000.0,1.815,23356000.0,397759000.0,,4686000.0,651000.0,,23554000.0,,4275000.0,-16392000.0,-13755000.0,112586000.0,126275000.0,119010000.0,119010000.0,841493000.0,-106964000.0,24873000.0,-29843000.0,236869000.0,24873000.0,224995000.0,372931000.0,710679000.0,,,,,,,,,,,,,,,,,,,,,,
1454198400,,60000.0,0.0,,,,,,,,,-92918000.0,,-12614000.0,,,,182654000.0,128815000.0,-35693000.0,211216000.0,54483000.0,,,,126275000.0,118140000.0,,,,,,459929000.0,-13442000.0,,,221523000.0,,,,14436000.0,,,,74092000.0,-589699000.0,2477000.0,,,,,,,,,,,0.0,,53697000.0,,,,,441139000.0,-27485000.0,,,-464000.0,,,182654000.0,0.0,,,223000.0,-10680000.0,,0.355,1240000.0,,-53897000.0,11246000.0,,,,0.0,486398000.0,,811222000.0,550414000.0,,805089000.0,,,,588745000.0,1393834000.0,,338855000.0,,,110028000.0,341127000.0,,,-8135000.0,31118000.0,-9440000.0,,262888000.0,190297000.0,,303744000.0,,,15741000.0,,,39261000.0,39261000.0,,,,,,,,,128815000.0,,,383491000.0,,,,,4512000.0,422036000.0,118140000.0,,,,,,,0.35,,,118140000.0,,76310000.0,,,4654000.0,3362000.0,,39261000.0,,,-8355000.0,-16496000.0,112326000.0,,,116123000.0,933905000.0,,27510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461974400,,143000.0,0.0,,,,,,,,,55500000.0,,-137458000.0,,,,303187000.0,148097000.0,-31485000.0,260504000.0,54760000.0,,,,118140000.0,174639000.0,,,,,,562608000.0,12281000.0,,,222069000.0,,,,48561000.0,,,,174748000.0,-602145000.0,2720000.0,,,,,,,,,,,0.0,,154242000.0,,,,,539333000.0,-13533000.0,,,0.0,,,303187000.0,0.0,,,-66226000.0,-11942000.0,,0.96,135914000.0,,14148000.0,11565000.0,,,,253000.0,836441000.0,,824214000.0,600601000.0,,950107000.0,,,,592634000.0,1542741000.0,,342030000.0,,,109808000.0,337909000.0,,,56499000.0,30058000.0,123972000.0,,316811000.0,329837000.0,,533254000.0,,,15785000.0,,,105681000.0,105681000.0,,,,,,,,,148097000.0,,,379532000.0,,,,,3873000.0,369070000.0,174639000.0,,,,,,,0.945,,,174639000.0,,23286000.0,,,4721000.0,7923000.0,,105681000.0,,,-15429000.0,-16509000.0,111972000.0,,,113570000.0,980133000.0,,33102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469923200,,29000.0,0.0,,,,,,,,,40846000.0,,126373000.0,,,,216617000.0,134664000.0,-36571000.0,172156000.0,54645000.0,,,,174639000.0,277243000.0,,,,,,577850000.0,0.0,,,220876000.0,,,,24965000.0,,,,100239000.0,-612788000.0,2526000.0,,,,,,,,,,,0.0,,80787000.0,,,,,559776000.0,-28171000.0,,,0.0,,,216617000.0,0.0,,,-39779000.0,-11979000.0,,0.51,151753000.0,,81347000.0,11958000.0,,,,3000.0,600980000.0,,833664000.0,513411000.0,,885466000.0,,,,581996000.0,1467462000.0,,334966000.0,,,109966000.0,334658000.0,,,102604000.0,29585000.0,139774000.0,,318628000.0,202389000.0,,384363000.0,,,14806000.0,,,55822000.0,55822000.0,,,,,,,,,134664000.0,,,376201000.0,,,,,3480000.0,327114000.0,277243000.0,,,,,,,0.5,,,277243000.0,,22627000.0,,,4646000.0,3793000.0,,55822000.0,,,-5491000.0,-16483000.0,112112000.0,,,110785000.0,889612000.0,,29165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477872000,147280000.0,78000.0,0.0,230994000.0,0.0,838036000.0,,,2.06,126275000.0,30391000.0,19764000.0,19336000.0,39484000.0,109834000.0,540199000.0,,172137000.0,128623000.0,-38436000.0,174668000.0,108427000.0,,-50723000.0,,277243000.0,273555000.0,13486000.0,,608509000.0,-25268000.0,,550035000.0,-24107000.0,,-170436000.0,222038000.0,10637000.0,23192000.0,307034000.0,11504000.0,,,,64814000.0,-615998000.0,2914000.0,,230994000.0,-464000.0,0.0,,1517580000.0,,108427000.0,22484000.0,12495000.0,0.0,311219000.0,41734000.0,874595000.0,,-615998000.0,10075000.0,480044000.0,-42810000.0,111987000.0,,0.0,540199000.0,56191000.0,172137000.0,0.0,,,-64654000.0,-16122000.0,15785000.0,0.28,73035000.0,,14593000.0,11830000.0,0.0,837483000.0,,9819000.0,468356000.0,,838036000.0,463839000.0,,779009000.0,0.0,480044000.0,,608509000.0,1387518000.0,11830000.0,329243000.0,230994000.0,310000.0,109546000.0,331423000.0,,163265000.0,-3688000.0,30391000.0,56913000.0,-65890000.0,266687000.0,163265000.0,329243000.0,296219000.0,330460000.0,,17765000.0,-39065000.0,874595000.0,30230000.0,30230000.0,,174668000.0,,2392175000.0,0.0,,,550035000.0,128623000.0,331423000.0,273555000.0,373644000.0,99466000.0,64097000.0,,1387518000.0,1621000.0,307034000.0,273555000.0,,266687000.0,463839000.0,,,273555000.0,0.27,0.0,,273555000.0,2.1,22484000.0,373644000.0,,5315000.0,-2583000.0,,30230000.0,,0.0,-9790000.0,-16402000.0,111667000.0,273555000.0,108093000.0,108093000.0,837483000.0,-111999000.0,26368000.0,-38436000.0,361942000.0,26368000.0,222038000.0,413893000.0,779009000.0,,,,,,,,,,,,,,,,,,,,,,
1485820800,,-98000.0,0.0,,,,,,,,,-90560000.0,,-19380000.0,,,,193480000.0,132910000.0,-38098000.0,232440000.0,107575000.0,,,,273555000.0,158893000.0,,,,,,513036000.0,-12702000.0,,,226917000.0,,,,14563000.0,,,,80952000.0,-628909000.0,3618000.0,,,,,,,,,,,-23882000.0,,59553000.0,,,,,443559000.0,-67718000.0,,,-98000.0,,,193480000.0,0.0,,,-96286000.0,-11620000.0,,0.41,15392000.0,,-48084000.0,25172000.0,,,,393000.0,515839000.0,,855826000.0,519124000.0,,781316000.0,,,,621597000.0,1402913000.0,,337816000.0,,,108627000.0,315314000.0,,,-114662000.0,30267000.0,3772000.0,,263724000.0,183850000.0,,322359000.0,,,16516000.0,,,44990000.0,44990000.0,,,,,,,,,132910000.0,,,370753000.0,,,,,3866000.0,402103000.0,158893000.0,,,,,,,0.41,,,158893000.0,,22960000.0,,,4883000.0,0.0,,44990000.0,,,-35600000.0,-18994000.0,110774000.0,,,110782000.0,889877000.0,,25788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493510400,,-2610000.0,0.0,,,,,,,,,60460000.0,,-145115000.0,,,,316314000.0,157018000.0,-35757000.0,273600000.0,107880000.0,,,,158893000.0,265191000.0,,,,,,607771000.0,-3228000.0,,,224277000.0,,,,37846000.0,,,,181029000.0,-650633000.0,3011000.0,,,,,,,,,,,-299000.0,,158321000.0,,,,,535648000.0,-17244000.0,,,3011000.0,,,316314000.0,0.0,,,-33488000.0,-10653000.0,,1.11,155039000.0,,16423000.0,24948000.0,,,,-257000.0,872767000.0,,874910000.0,622415000.0,,976563000.0,,,,622195000.0,1598758000.0,,340801000.0,,,108203000.0,311957000.0,,,106298000.0,31667000.0,144386000.0,,324878000.0,328524000.0,,556453000.0,,,18032000.0,,,120475000.0,120475000.0,,,,,,,,,157018000.0,,,368572000.0,,,,,3701000.0,341576000.0,265191000.0,,,,,,,1.08,,,265191000.0,,23937000.0,,,4676000.0,0.0,,120475000.0,,,-13562000.0,-18942000.0,111138000.0,,,108268000.0,990987000.0,,30618000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
