date,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyDilutedEPS,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,annualPurchaseOfBusiness,annualDilutedEPS,annualIncomeTaxPayable,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyGrossPPE,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicAverageShares,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualBasicAverageShares,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualInventory,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOperatingIncome,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualEndCashPosition,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,trailingEndCashPosition,quarterlyTotalRevenue,trailingPretaxIncome,annualNetIncomeContinuousOperations,quarterlyBasicEPS,trailingTaxProvision,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashDividendsPaid,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyTotalAssets,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyOtherCurrentAssets,annualTotalAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2011-12-31,13571600000.0,1640600000.0,656000000.0,,1160700000.0,4337100000.0,-613900000.0,1160700000.0,1186800000.0,1160700000.0,4288400000.0,,893300000.0,297100000.0,-1246400000.0,1403800000.0,18800000.0,1640600000.0,-13000000.0,275600000.0,-100000.0,,-14300000.0,,3104300000.0,70300000.0,,-1463700000.0,763300000.0,-596100000.0,-113800000.0,1014300000.0,21500000.0,339300000.0,-1900000.0,1.01,,,1497800000.0,4337100000.0,,207500000.0,3104300000.0,,-74600000.0,-581900000.0,-553600000.0,2781200000.0,,,,-1463700000.0,446000000.0,,-243100000.0,,-242900000.0,,,,336800000.0,0.0,,,1225200000.0,1530300000.0,216900000.0,297140982.0,,,,,-6600000.0,,0.0,446500000.0,1282000000.0,,,146400000.0,11600000.0,280000000.0,-93100000.0,,297100000.0,6105100000.0,42600000.0,4124500000.0,-553600000.0,5182600000.0,-35800000.0,1507200000.0,,,100600000.0,14782000000.0,-46400000.0,7617300000.0,-29000000.0,1225200000.0,-211900000.0,656000000.0,900000.0,187200000.0,11741800000.0,5547800000.0,7617300000.0,,1160700000.0,,,,3453800000.0,,426100000.0,,,0.0,1160700000.0,-137300000.0,613300000.0,11741800000.0,332200000.0,,10493600000.0,242300000.0,343200000.0,943900000.0,13571600000.0,763300000.0,18754200000.0,242300000.0,1488800000.0,256800000.0,2781200000.0,1488800000.0,1497800000.0,2879300000.0,15600000.0,-1157500000.0,5182600000.0,900000.0,18754200000.0,6924300000.0,1607800000.0,,6105100000.0,2461000000.0,343200000.0,1282000000.0,9100000.0,1607800000.0,0.0,402700000.0,,1.155007,6924300000.0,5547800000.0,4124500000.0,2879300000.0,,1530300000.0,,,-92000000.0,,992800000.0,,,1160700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,689600000.0,,,,,1089500000.0,,1089500000.0,,0.31,,298600000.0,,1160700000.0,38000000.0,1640100000.0,-1700000.0,142400000.0,0.0,,,,,69400000.0,,,765600000.0,-41900000.0,-52900000.0,,-6900000.0,,,,,,,4309300000.0,,,,,,,-388600000.0,,,,,,16400000.0,,-71200000.0,,,,298689400.0,,211700000.0,0.0,,,1344200000.0,,-218900000.0,,,,,,,,,211800000.0,,,,,6900000.0,,,,,,,4100400000.0,,5367800000.0,-46600000.0,,,,98000000.0,,91000000.0,,,,,689600000.0,,,,5643200000.0,7511600000.0,,,,,,3150700000.0,,,0.321479,,,,,,11612000000.0,-36500000.0,,,95600000.0,,,13542700000.0,,18910500000.0,95600000.0,,104400000.0,,1446100000.0,1454900000.0,,,,,615200000.0,,,,,6147200000.0,2249400000.0,,1432600000.0,100000.0,1548900000.0,0.0,,,,7207300000.0,,,2879300000.0,,1497300000.0,,,-49700000.0,312400000.0,901300000.0,,,1089500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,703600000.0,,,,,903400000.0,,903400000.0,,1.16,,309100000.0,,1089500000.0,54800000.0,1609100000.0,-352700000.0,419900000.0,0.0,,,,,62100000.0,,-671500000.0,422000000.0,-438400000.0,-60900000.0,,-14000000.0,,,,,,,4258700000.0,,,1609100000.0,,,,-601900000.0,,,,,,289200000.0,,-186100000.0,,,,308252270.0,,473700000.0,0.0,,,1489800000.0,,-86700000.0,,,,,,,,,482000000.0,,,,,12400000.0,,,,,,,3909200000.0,,5371100000.0,-49800000.0,,,,95100000.0,,-83600000.0,,,,,703600000.0,,,,5959400000.0,7442800000.0,,,,,,3821300000.0,,,1.22454,,,,,,11352000000.0,228300000.0,,,365800000.0,,,13367600000.0,,18738700000.0,365800000.0,,365100000.0,,1448700000.0,1447000000.0,,,,,564800000.0,,,,,6051100000.0,2644000000.0,,1475000000.0,8300000.0,1508800000.0,-77800000.0,,,,7295600000.0,,,2871500000.0,,1483100000.0,,,-16100000.0,314400000.0,1177300000.0,,,903400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,690600000.0,,,,,929600000.0,,929600000.0,,1.03,,302600000.0,,903400000.0,65300000.0,1618600000.0,-63200000.0,404600000.0,0.0,,,,,60600000.0,,,1024600000.0,-357100000.0,-57100000.0,,-2700000.0,,,,,,,4230900000.0,,,,,,-339900000.0,-431700000.0,,,,,,429900000.0,,26200000.0,,,,301001865.0,,447800000.0,0.0,,,1300500000.0,,-18000000.0,,,,,,,,,465200000.0,,,,,15400000.0,,,,,,,4326100000.0,,5229600000.0,-48700000.0,,,,92300000.0,,18400000.0,,,,,690600000.0,,,,6232300000.0,6804200000.0,,,,,,3592800000.0,,,1.043301,,,,,,11130300000.0,372800000.0,,,321600000.0,,,13430700000.0,,18660300000.0,321600000.0,,339300000.0,,1468700000.0,4532600000.0,,,,,517000000.0,,,,,6112500000.0,2454400000.0,,1462100000.0,17400000.0,2001000000.0,0.0,,,,7530000000.0,,,2271600000.0,,1444300000.0,,,-56300000.0,312000000.0,1138400000.0,,,929600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,13550200000.0,1652600000.0,692200000.0,,882100000.0,4200900000.0,29500000.0,882100000.0,1180900000.0,882100000.0,4276700000.0,0.78,1905700000.0,295600000.0,-1303900000.0,929600000.0,69000000.0,1652600000.0,-63300000.0,309900000.0,0.0,,-29500000.0,,3314200000.0,61400000.0,,-1661600000.0,963700000.0,-466500000.0,-91700000.0,1160700000.0,129800000.0,310600000.0,0.0,3.28,,,4833000000.0,4200900000.0,,-146400000.0,3314200000.0,,73900000.0,-465000000.0,-521000000.0,2776000000.0,,,,-1661600000.0,445400000.0,,-47500000.0,,-262600000.0,-35200000.0,295583174.0,,367500000.0,0.0,,,1230200000.0,1592800000.0,123900000.0,295583174.0,,,,,163800000.0,,0.0,461400000.0,1308800000.0,,,-278600000.0,15100000.0,253500000.0,-414800000.0,,295600000.0,6138900000.0,49800000.0,4161300000.0,-521000000.0,4942700000.0,-68000000.0,1500700000.0,,,90100000.0,14034900000.0,96900000.0,7102300000.0,-2500000.0,1230200000.0,-143000000.0,692200000.0,594300000.0,227000000.0,11263600000.0,6358700000.0,7102300000.0,,882100000.0,,,,3470200000.0,,1049700000.0,0.797068,,63500000.0,882100000.0,-213100000.0,1276700000.0,11263600000.0,353700000.0,,9758200000.0,235600000.0,1018600000.0,918300000.0,13550200000.0,963700000.0,18492900000.0,235600000.0,1557800000.0,240900000.0,2776000000.0,1557800000.0,4833000000.0,2269300000.0,122700000.0,-839800000.0,4942700000.0,594300000.0,18492900000.0,7229300000.0,1967400000.0,2157500000.0,6138900000.0,2410500000.0,1018600000.0,1308800000.0,3800000.0,1967400000.0,50700000.0,375500000.0,,3.446069,7229300000.0,6358700000.0,4161300000.0,2269300000.0,,1592800000.0,2157500000.0,,-24300000.0,304000000.0,1059700000.0,,152900000.0,882100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,726800000.0,,,,,832900000.0,,832900000.0,,0.29,,299600000.0,,882100000.0,23700000.0,1653000000.0,-400000.0,125500000.0,,,,,,61000000.0,,,965100000.0,26600000.0,-71400000.0,,90700000.0,,,,,,,4163600000.0,,,,,,0.0,-607200000.0,,,,,,-8000000.0,,-49200000.0,,,,299600000.0,,193500000.0,0.0,,,1330600000.0,,-197300000.0,,,,,,,,,281200000.0,,,90700000.0,,21500000.0,,,,,,,4170900000.0,,5117400000.0,-66800000.0,,,,94700000.0,,-7300000.0,,,,,726800000.0,,,,6445900000.0,7074900000.0,,,,,,3112400000.0,,,0.293725,,,,,,11245800000.0,-79400000.0,,,88000000.0,,,13475900000.0,,18593300000.0,88000000.0,,101800000.0,,1561000000.0,4803800000.0,,,,,599400000.0,,,,2218800000.0,6098300000.0,2192100000.0,,1466300000.0,-7000000.0,1875200000.0,4200000.0,,,,7347500000.0,,,2271100000.0,,1598800000.0,,,-67200000.0,302500000.0,920300000.0,,,832900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,770900000.0,,,,,2200500000.0,,2200500000.0,,1.05,,291900000.0,,832900000.0,99800000.0,1663000000.0,-8100000.0,418900000.0,,,,,,62400000.0,,,1626700000.0,1018600000.0,-67800000.0,,14700000.0,,,,,,,4127700000.0,,,,,,-477600000.0,-598600000.0,,,,,,436800000.0,,1367600000.0,,,,291900000.0,,483000000.0,0.0,,,1475000000.0,,18300000.0,,,,,,,,,575200000.0,,,27900000.0,,18600000.0,,,,,,,5146900000.0,,6828500000.0,-65200000.0,,,,93900000.0,,32900000.0,,,,,770900000.0,,,,6701500000.0,7950600000.0,,,,,,3932700000.0,,,1.086674,,,,,,13097500000.0,369000000.0,,,317200000.0,,,13445200000.0,,20273700000.0,317200000.0,,319100000.0,,1541900000.0,4795500000.0,,,,,621700000.0,,,,2571300000.0,6112600000.0,2678800000.0,,1435000000.0,-1700000.0,2045200000.0,100000.0,,,,7176200000.0,,,3155100000.0,,1607900000.0,,,-63300000.0,301200000.0,1253900000.0,,,2200500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,756800000.0,,,,,1083900000.0,,1083900000.0,,0.56,,288700000.0,,2200500000.0,95800000.0,1651700000.0,-1255400000.0,279200000.0,,,,,,103400000.0,,,373200000.0,-1567500000.0,-48400000.0,,55600000.0,,,,,,,4099100000.0,,,,,,-317600000.0,-473000000.0,,,,,,522300000.0,,-1116600000.0,,,,288700000.0,,488000000.0,0.0,,,1400600000.0,,136400000.0,,,,,,,,,476100000.0,,,73800000.0,,13700000.0,,,,,,,3848600000.0,,5629700000.0,-51000000.0,,,,93500000.0,,82700000.0,,,,,756800000.0,,,,6806700000.0,7966800000.0,,,,,,3749500000.0,,,0.574645,,,,,,11815400000.0,473900000.0,,,165900000.0,,,13372300000.0,,19002000000.0,165900000.0,,183400000.0,,1559700000.0,4812700000.0,,,,,655200000.0,,,,2443100000.0,6061800000.0,2504700000.0,,1447500000.0,-105400000.0,2074800000.0,13500000.0,,,,7186600000.0,,,3154100000.0,,1653000000.0,,,-20000000.0,295500000.0,1244800000.0,,,1083900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,11941400000.0,1468400000.0,680600000.0,,1937200000.0,3922000000.0,3400000.0,1937200000.0,1170400000.0,1937200000.0,3675000000.0,0.16,1442100000.0,282700000.0,354100000.0,1083900000.0,80700000.0,1468400000.0,-1100000.0,163800000.0,,,-39400000.0,,2842300000.0,53400000.0,,-1373900000.0,367700000.0,876400000.0,-54600000.0,708400000.0,1360100000.0,298300000.0,0.0,2.07,61400000.0,,3964700000.0,3922000000.0,,-215400000.0,2842300000.0,,29400000.0,-418000000.0,-166700000.0,2570000000.0,,61400000.0,,-1373900000.0,219300000.0,,1027000000.0,,-242200000.0,-214300000.0,282700041.0,,218000000.0,0.0,,,1163000000.0,1335800000.0,-54000000.0,282700041.0,,,,,1521100000.0,,0.0,268800000.0,1166100000.0,,60600000.0,1228800000.0,18000000.0,278800000.0,-1265000000.0,,282700000.0,5540600000.0,71800000.0,3408600000.0,-166700000.0,5716700000.0,-62500000.0,1105000000.0,,,51600000.0,12350500000.0,86000000.0,7118200000.0,141000000.0,1163000000.0,-96600000.0,680600000.0,541900000.0,189000000.0,10526800000.0,6794500000.0,7118200000.0,,1937200000.0,,,,3098900000.0,,640600000.0,0.168376,,29000000.0,1937200000.0,-245500000.0,829600000.0,10526800000.0,164700000.0,,8675500000.0,47600000.0,618800000.0,928200000.0,11941400000.0,367700000.0,17658100000.0,47600000.0,1010400000.0,83100000.0,2570000000.0,1010400000.0,3964700000.0,3153500000.0,194300000.0,-1213200000.0,5716700000.0,541900000.0,17658100000.0,7131300000.0,1877900000.0,2071500000.0,5540600000.0,2200300000.0,618800000.0,1166100000.0,-800000.0,1877900000.0,11200000.0,333700000.0,,2.188893,7131300000.0,6794500000.0,3408600000.0,3153500000.0,,1335800000.0,2071500000.0,,-64900000.0,293300000.0,898600000.0,,253000000.0,1937200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,613100000.0,,,,,897900000.0,,897900000.0,,0.28,,271200000.0,,1937200000.0,24500000.0,1468300000.0,-100000.0,105200000.0,-7000000.0,,,,,52000000.0,,,373900000.0,-851600000.0,-50500000.0,,-6000000.0,,,,,,,3888700000.0,,,,,,-787700000.0,-202500000.0,,,68700000.0,,,-126000000.0,,-1039300000.0,,,,278300000.0,,155000000.0,0.0,,,1240100000.0,,-258800000.0,,,,,,,,,239500000.0,,,3500000.0,,25800000.0,,,,,,,3402600000.0,,4886400000.0,-65800000.0,,,,82300000.0,,-14800000.0,,,,,613100000.0,,,,6216500000.0,7021700000.0,,,,,,2722900000.0,,,0.28,,,,,,10424300000.0,-176500000.0,,,79000000.0,,,11887600000.0,,16774000000.0,79000000.0,,80700000.0,,997300000.0,1322900000.0,,,,,198600000.0,,,,2086100000.0,5533300000.0,1954800000.0,,1348400000.0,-600000.0,1331600000.0,0.0,,,,6285200000.0,,,3152300000.0,,1271000000.0,,,-52200000.0,282300000.0,768100000.0,,,897900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,639700000.0,,,,,929800000.0,,929800000.0,,1.12,,268100000.0,,897900000.0,103700000.0,1472700000.0,-7700000.0,418900000.0,200000.0,,,,,53000000.0,,,915700000.0,-203600000.0,-42100000.0,,33900000.0,,,,,,,3856300000.0,,,,,,-225100000.0,-197400000.0,,,67600000.0,,,246100000.0,,31900000.0,,,,270400000.0,,463300000.0,0.0,,,1478800000.0,,-156500000.0,,,,,,,,,557800000.0,,,20000000.0,,12900000.0,,,,,,,4254100000.0,,5326500000.0,-67000000.0,,,,85900000.0,,3400000.0,,,,,639700000.0,,,,6266900000.0,6465200000.0,,,,,,3542900000.0,,,1.13,,,,,,10719300000.0,204000000.0,,,306000000.0,,,11832900000.0,,17159400000.0,306000000.0,,315200000.0,,976300000.0,1302600000.0,,,,,228600000.0,,,,2449400000.0,5527600000.0,2439900000.0,,1388900000.0,5000000.0,1379100000.0,30300000.0,,,,6382300000.0,,,2646500000.0,,1241700000.0,,,-12000000.0,274200000.0,1103000000.0,,,929800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,618000000.0,,,,,936700000.0,,936700000.0,,1.07,,265800000.0,,929800000.0,94100000.0,1465700000.0,0.0,397300000.0,-2500000.0,,,,,52300000.0,,,881000000.0,-232800000.0,-58100000.0,,19900000.0,,,,,,,3819400000.0,,,,,,-160100000.0,-413700000.0,,,66300000.0,,,377500000.0,,6900000.0,,,,267900000.0,,440000000.0,0.0,,,1380500000.0,,-33500000.0,,,,,,,,,531900000.0,,,8800000.0,,12900000.0,,,,,,,4130000000.0,,5170100000.0,-66400000.0,,,,82300000.0,,17000000.0,,,,,618000000.0,,,,6351200000.0,6401900000.0,,,,,,3385000000.0,,,1.09,,,,,,10531900000.0,319400000.0,,,291300000.0,,,11695500000.0,,16865600000.0,291300000.0,,303200000.0,,963400000.0,1269800000.0,,,,,208800000.0,,,,2302600000.0,5447000000.0,2327000000.0,,1419000000.0,6600000.0,1348300000.0,0.0,,,,6274100000.0,,,2646600000.0,,1264700000.0,,,-56800000.0,271600000.0,1058000000.0,,,936700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,11590600000.0,1477000000.0,633100000.0,,1705200000.0,3783900000.0,30000000.0,1705200000.0,973200000.0,1705200000.0,3908600000.0,0.95,1767100000.0,266300000.0,-859500000.0,936700000.0,71200000.0,1477000000.0,-500200000.0,288100000.0,-900000.0,,-230000000.0,,3004200000.0,68000000.0,,-1527200000.0,482700000.0,428500000.0,-82800000.0,1937200000.0,-81000000.0,274300000.0,-10200000.0,3.4,,,3845300000.0,3783900000.0,,-197000000.0,3004200000.0,,,-202000000.0,-714300000.0,2503900000.0,,,,-1527200000.0,475600000.0,,768500000.0,,-233500000.0,-119900000.0,262899321.0,,346300000.0,0.0,,,1290000000.0,1174300000.0,227500000.0,262899321.0,,,,,79900000.0,,0.0,356100000.0,1358900000.0,,80800000.0,-232000000.0,,225300000.0,-508000000.0,,266300000.0,5389800000.0,,3666100000.0,-714300000.0,5707900000.0,-65500000.0,1404700000.0,,,81900000.0,12891400000.0,-40700000.0,7587000000.0,157200000.0,1290000000.0,-256400000.0,633100000.0,524800000.0,293700000.0,11253100000.0,6540800000.0,7587000000.0,,1705200000.0,,,,3240500000.0,,915700000.0,0.971855,,36500000.0,1705200000.0,-264700000.0,1209400000.0,11253100000.0,392800000.0,,8982800000.0,255500000.0,931700000.0,739700000.0,11590600000.0,482700000.0,17298500000.0,255500000.0,939900000.0,216900000.0,2503900000.0,939900000.0,3845300000.0,3741700000.0,-35100000.0,-1374900000.0,5707900000.0,524800000.0,17298500000.0,6045400000.0,1893400000.0,2119000000.0,5389800000.0,2261100000.0,931700000.0,1358900000.0,9800000.0,1893400000.0,0.0,332400000.0,,3.543942,6045400000.0,6540800000.0,3666100000.0,3741700000.0,,1174300000.0,2119000000.0,,-76000000.0,269500000.0,979400000.0,,113100000.0,1705200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,630000000.0,,,,,733900000.0,,733900000.0,,0.19,,268000000.0,,1705200000.0,26900000.0,1564100000.0,-16100000.0,89600000.0,-941700000.0,,,,,55100000.0,,,802300000.0,256800000.0,-55700000.0,,19500000.0,,,,,,,4031300000.0,,,,,,0.0,-994600000.0,,,,,,-125200000.0,,-971300000.0,,,,265400000.0,,171100000.0,0.0,,,1356100000.0,,-329700000.0,,,,,,,,,232600000.0,,,,,,,,,,,,3977500000.0,,5104800000.0,-73800000.0,,,,87900000.0,,63900000.0,,,,,630000000.0,,,,6515600000.0,7645000000.0,,,,,,2887800000.0,,,0.19,,,,,,11622500000.0,-180900000.0,,,51300000.0,,,12304200000.0,,17409000000.0,51300000.0,,62700000.0,,973900000.0,1242800000.0,,,,,271100000.0,,,,2190200000.0,5734900000.0,2086700000.0,,1613000000.0,-29300000.0,1469500000.0,0.0,,,,5724200000.0,,,3741700000.0,,1229900000.0,,,-993400000.0,268500000.0,801100000.0,,,733900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,653500000.0,,,,,779600000.0,,779600000.0,,0.29,,268700000.0,,733900000.0,331400000.0,1586000000.0,-7600000.0,418400000.0,0.0,,,,,55800000.0,,,659700000.0,-207000000.0,-59600000.0,,20600000.0,,,,,,,4008600000.0,,,,,,0.0,-933100000.0,,,,,,295200000.0,,45700000.0,,,,266500000.0,,452200000.0,0.0,,,1470900000.0,,96100000.0,,,,,,,,,567000000.0,,,,,,,,,,,,4457700000.0,,5528600000.0,-77500000.0,,,,92800000.0,,23000000.0,,,,,653500000.0,,,,6517600000.0,7541600000.0,,,,,,3600200000.0,,,0.29,,,,,,11999300000.0,235600000.0,,,78900000.0,,,12358200000.0,,17886800000.0,78900000.0,,87000000.0,,991100000.0,1234200000.0,,,,,291100000.0,,,,2463100000.0,5772500000.0,2494500000.0,,1634500000.0,19600000.0,1947600000.0,0.0,,,,5827600000.0,,,3734600000.0,,1137800000.0,,,-57900000.0,269400000.0,1105700000.0,,,779600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,632100000.0,,,,,651500000.0,,651500000.0,,1.12,,268800000.0,,779600000.0,113800000.0,1579600000.0,0.0,431800000.0,-10300000.0,,,,,55800000.0,,,837000000.0,-125900000.0,-58000000.0,,5500000.0,,,,,,,3968900000.0,,,,,,-233400000.0,-1035400000.0,,,,,,83000000.0,,-128100000.0,,,,265600000.0,,475400000.0,0.0,,,1340800000.0,,-317200000.0,,,,,,,,,576100000.0,,,,,,,,,,,,4536000000.0,,5534800000.0,-76100000.0,,,,88500000.0,,7200000.0,,,,,632100000.0,,,,6741700000.0,7491400000.0,,,,,,3486900000.0,,,1.13,,,,,,12027400000.0,25000000.0,,,300900000.0,,,12289300000.0,,17824100000.0,300900000.0,,318000000.0,,977900000.0,1212600000.0,,,,,684100000.0,,,,2342400000.0,5762900000.0,2379400000.0,,1577900000.0,9700000.0,1929500000.0,0.0,,,,5738400000.0,,,3734600000.0,,1115100000.0,,,-59200000.0,268300000.0,1107500000.0,,,651500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,12129400000.0,1575100000.0,625500000.0,,736800000.0,3926100000.0,12900000.0,736800000.0,851100000.0,736800000.0,3999100000.0,0.88,1835000000.0,269000000.0,-490300000.0,651500000.0,68700000.0,1575100000.0,-200000.0,308100000.0,-9800000.0,,-6300000.0,,3233800000.0,56300000.0,,-1658700000.0,504200000.0,-414200000.0,-76300000.0,1705200000.0,-50200000.0,267800000.0,-943300000.0,2.48,,,3476400000.0,3926100000.0,,-1192900000.0,3233800000.0,,,-16700000.0,-1120900000.0,2541100000.0,,,,-1658700000.0,598100000.0,,85300000.0,,-249600000.0,-79800000.0,261251517.0,,359300000.0,0.0,,,1249300000.0,896100000.0,208100000.0,261251517.0,,,,,56700000.0,,0.0,364400000.0,1410700000.0,,,-968400000.0,,223000000.0,-23900000.0,,269000000.0,5730200000.0,,3648400000.0,-1120900000.0,4609400000.0,-75900000.0,1458000000.0,,,94900000.0,13300700000.0,63600000.0,7211200000.0,-41000000.0,1249300000.0,-185000000.0,625500000.0,311300000.0,540800000.0,10859600000.0,6897900000.0,7211200000.0,,736800000.0,,,,3325800000.0,,707100000.0,0.893775,,0.0,736800000.0,-303300000.0,1247900000.0,10859600000.0,521800000.0,,9301600000.0,233500000.0,664600000.0,601500000.0,12129400000.0,504200000.0,16738800000.0,233500000.0,898000000.0,239400000.0,2541100000.0,898000000.0,3476400000.0,3734800000.0,157700000.0,-250100000.0,4609400000.0,311300000.0,16738800000.0,5879200000.0,1894900000.0,2150600000.0,5730200000.0,2341000000.0,664600000.0,1410700000.0,5100000.0,1894900000.0,0.0,364100000.0,,2.543909,5879200000.0,6897900000.0,3648400000.0,3734800000.0,,896100000.0,2150600000.0,,-82400000.0,265200000.0,984800000.0,,61300000.0,736800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
