,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualBasicEPS,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualChangesInAccountReceivables,annualInterestExpense,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRetainedEarnings,annualDilutedAverageShares,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualBasicAverageShares,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsReceivable,annualCurrentAssets,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1451520000,,513800000.0,,,,134400000.0,-1.32,,-800000.0,-354100000.0,,,,49000000.0,,,,,658000000.0,-952000000.0,,233500000.0,-107000000.0,133400000.0,,71400000.0,402300000.0,,,49000000.0,,-16100000.0,-95900000.0,,245700000.0,,,,,,,-280200000.0,,,,,-624500000.0,61500000.0,,,334200000.0,,2200000.0,,-22400000.0,183300000.0,-338600000.0,,,,,445600000.0,-125300000.0,1073700000.0,,0.0,1148000000.0,,-44500000.0,,,449200000.0,0.0,-90900000.0,573700000.0,11700000.0,2200000.0,,,,,,-354700000.0,,433000000.0,203100000.0,1755100000.0,1579400000.0,,206400000.0,,,2727400000.0,,,,,,,,,1503600000.0,,,,,,123900000.0,,,-80800000.0,,,,,-81300000.0,,-1.32,18100000.0,,,,251500000.0,,,,28800000.0,,16300000.0,,-10400000.0,,42600000.0,49000000.0,-16800000.0,,42600000.0,,759200000.0,-4300000.0,-81300000.0,,,2200700000.0,,39200000.0,,,,,,138500000.0,-28900000.0,,,,61500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,675400000.0,,,,-969000000.0,3.42,,-73200000.0,129800000.0,,,,57300000.0,,,,,646800000.0,-210100000.0,,293800000.0,-106600000.0,160100000.0,,49000000.0,401900000.0,,,57300000.0,,-8300000.0,322000000.0,,1245200000.0,,,,,,,-526700000.0,,,,,-614500000.0,62200000.0,,,379300000.0,,0.0,,8300000.0,489200000.0,-289200000.0,,,,,985900000.0,350100000.0,1050800000.0,,0.0,2208800000.0,,124300000.0,,,436300000.0,-42800000.0,387900000.0,756400000.0,9900000.0,9100000.0,,,,,,-297500000.0,,284900000.0,723600000.0,2011800000.0,1476800000.0,,954700000.0,,,3685600000.0,,,,,,,,,1764800000.0,,,,,,187300000.0,,,225800000.0,,,,,210100000.0,,3.38,18700000.0,,,,247000000.0,,,,202900000.0,,19100000.0,,4100000.0,,62400000.0,57300000.0,-81400000.0,,521600000.0,,619600000.0,47200000.0,210100000.0,,,2997700000.0,,108800000.0,,,,,,199600000.0,-28800000.0,,,,61400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,812900000.0,,,,386800000.0,3.49,,-18000000.0,171700000.0,,,,77200000.0,,,,,750600000.0,-803100000.0,,249500000.0,-117500000.0,139200000.0,,57300000.0,401100000.0,,,77200000.0,,-11300000.0,211100000.0,,994100000.0,,,,,,,506200000.0,,,,,-623500000.0,61900000.0,,,-560700000.0,,0.0,,19900000.0,359200000.0,598900000.0,,,,,991200000.0,196500000.0,1073100000.0,,-185600000.0,1481100000.0,,69500000.0,,,449600000.0,-38400000.0,230900000.0,938600000.0,12500000.0,2400000.0,,,,,,587600000.0,,346000000.0,636700000.0,1436300000.0,1778600000.0,,359700000.0,,,3259700000.0,,,,,,,,,1130300000.0,,,,,,135200000.0,,,127000000.0,,,,,213100000.0,,3.44,17500000.0,,,-18000000.0,306000000.0,,,,382500000.0,,16900000.0,,-600000.0,,-53900000.0,77200000.0,-16600000.0,,357400000.0,,469900000.0,2300000.0,213100000.0,94400000.0,,2427500000.0,,138000000.0,,,,,,146300000.0,-28700000.0,,,,61100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,715200000.0,36400000.0,315300000.0,103800000.0,418000000.0,-0.36,50100000.0,0.0,23200000.0,-21300000.0,,-2353200000.0,50100000.0,,,71400000.0,,750900000.0,-388000000.0,535100000.0,165900000.0,-116900000.0,0.0,1817100000.0,77200000.0,401700000.0,54300000.0,1104100000.0,50100000.0,,-22600000.0,-27800000.0,-182600000.0,402300000.0,,-5400000.0,-29400000.0,,5.24,15600000.0,180500000.0,219100000.0,-122200000.0,-134400000.0,,-633300000.0,60600000.0,-58300000.0,586500000.0,-275000000.0,253300000.0,0.0,2836100000.0,-27100000.0,103800000.0,266300000.0,83600000.0,401700000.0,-29800000.0,65600000.0,593100000.0,-31100000.0,1104100000.0,,3000000.0,991700000.0,448200000.0,-10900000.0,,-633300000.0,470800000.0,-49600000.0,1400000.0,881800000.0,12200000.0,1900000.0,,995400000.0,-120200000.0,,45500000.0,243700000.0,-90000000.0,373200000.0,302600000.0,1481400000.0,1817100000.0,138400000.0,196400000.0,,373200000.0,2808800000.0,2808800000.0,2074500000.0,5.17,881800000.0,62000000.0,315300000.0,,-116900000.0,1131100000.0,-90000000.0,,1840700000.0,114000000.0,,113700000.0,408900000.0,1131100000.0,-20200000.0,392700000.0,-116600000.0,50100000.0,185000000.0,-26600000.0,179100000.0,-0.36,19200000.0,,,0.0,36400000.0,165900000.0,61100000.0,2200000.0,185000000.0,50100000.0,13300000.0,73500000.0,1500000.0,715200000.0,-96400000.0,50100000.0,-19600000.0,101000000.0,99700000.0,139400000.0,448200000.0,6100000.0,-26600000.0,101000000.0,138400000.0,2074500000.0,219100000.0,14500000.0,,1481400000.0,-45300000.0,196400000.0,991700000.0,127500000.0,-30200000.0,,,,60600000.0,-130800000.0,750900000.0,593100000.0,470800000.0,531800000.0,14500000.0,237400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,579800000.0,,,,139600000.0,-1.09,,-100000.0,-308300000.0,,,,88700000.0,,,,,793000000.0,-288800000.0,,255700000.0,-117100000.0,130700000.0,,50100000.0,402400000.0,,,88700000.0,,-16100000.0,-69500000.0,,246800000.0,,,,,,,-182500000.0,,,,,-626000000.0,60100000.0,,,345200000.0,,-1100000.0,,38600000.0,145400000.0,-209800000.0,,,,,442900000.0,-99700000.0,1088000000.0,,-77900000.0,1205100000.0,,-35400000.0,,,462000000.0,-43600000.0,-64000000.0,786400000.0,2300000.0,2300000.0,,,,,,-225900000.0,,398600000.0,202600000.0,2025300000.0,1855300000.0,,229400000.0,,,3060400000.0,,,,,,,,,1677200000.0,,,,,,111100000.0,,,-64300000.0,,,,,-65300000.0,,-1.09,20100000.0,,,-100000.0,348100000.0,,,,41800000.0,,15600000.0,,-2700000.0,,100800000.0,88700000.0,-94000000.0,,44200000.0,,756300000.0,-14600000.0,-65300000.0,83900000.0,,2468200000.0,,117800000.0,,,,,,113700000.0,-30000000.0,,,,60100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,678900000.0,,,,-889500000.0,2.76,,-100000.0,100400000.0,,,,74300000.0,,,,,785700000.0,-119400000.0,,322600000.0,-113700000.0,155500000.0,,88700000.0,399800000.0,,,74300000.0,,-16700000.0,305200000.0,,1203500000.0,,,,,,,-510600000.0,,,,,-636200000.0,60600000.0,,,284600000.0,,1200000.0,,-14400000.0,390000000.0,-288000000.0,,,,,744700000.0,256300000.0,1097100000.0,,0.0,2009600000.0,,91000000.0,,,460900000.0,-46800000.0,297600000.0,921000000.0,11700000.0,12800000.0,,,,,,-304700000.0,,401900000.0,701100000.0,2402300000.0,1828800000.0,,1121300000.0,,,3838400000.0,,,,,,,,,2055100000.0,,,,,,180200000.0,,,165300000.0,,,,,165100000.0,,2.73,19800000.0,,,-100000.0,347200000.0,,,,32100000.0,,21500000.0,,-5300000.0,,66300000.0,74300000.0,-12100000.0,,502400000.0,,658500000.0,-27400000.0,165100000.0,59900000.0,,3147000000.0,,120400000.0,,,,,,197200000.0,-29900000.0,,,,59800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,730400000.0,,,,381300000.0,2.57,,0.0,202400000.0,,,,119100000.0,,,,,806600000.0,-825800000.0,,224000000.0,-108300000.0,146500000.0,,74300000.0,405700000.0,,,119100000.0,,-9200000.0,249700000.0,,1078000000.0,,,,,,,412000000.0,,,,,-653200000.0,60000000.0,,,-518800000.0,,800000.0,,44800000.0,327400000.0,580200000.0,,,,,840500000.0,231000000.0,1114000000.0,,-11300000.0,1484300000.0,,79100000.0,,,460800000.0,-83400000.0,272700000.0,1043100000.0,12600000.0,5400000.0,,,,,,571000000.0,,408700000.0,662800000.0,1764000000.0,1863200000.0,,474300000.0,,,3347500000.0,,,,,,,,,1419700000.0,,,,,,153700000.0,,,151900000.0,,,,,151900000.0,,2.53,19900000.0,,,0.0,344300000.0,,,,289100000.0,,21800000.0,,100000.0,,-105800000.0,119100000.0,-20300000.0,,415200000.0,,466600000.0,3100000.0,151900000.0,65700000.0,,2604500000.0,,121400000.0,,,,,,165500000.0,-29500000.0,,,,59200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,648800000.0,34100000.0,218300000.0,114000000.0,417200000.0,-0.57,120500000.0,27900000.0,9100000.0,70400000.0,,-1647000000.0,120500000.0,,,50100000.0,,748900000.0,-413000000.0,489100000.0,153100000.0,-69200000.0,67100000.0,1865300000.0,119100000.0,407600000.0,-48100000.0,1058800000.0,120500000.0,,-27600000.0,-56300000.0,-121700000.0,113900000.0,,-4600000.0,3600000.0,12600000.0,3.68,25200000.0,329600000.0,157500000.0,-307600000.0,22400000.0,,-591100000.0,58400000.0,-69600000.0,543500000.0,-418600000.0,198300000.0,1200000.0,2642100000.0,1400000.0,114000000.0,271600000.0,-17400000.0,407600000.0,48600000.0,76100000.0,544500000.0,-72700000.0,1058800000.0,,-32500000.0,881700000.0,407500000.0,-18100000.0,,-591100000.0,467700000.0,-72200000.0,-35200000.0,978200000.0,4700000.0,4700000.0,,972600000.0,48500000.0,,39900000.0,244000000.0,-29700000.0,441600000.0,103000000.0,1540800000.0,1865300000.0,134300000.0,197700000.0,,441600000.0,2747000000.0,2747000000.0,2085300000.0,3.63,978200000.0,60200000.0,218300000.0,,-69200000.0,1258000000.0,-29700000.0,,1669500000.0,67100000.0,,52900000.0,429100000.0,1258000000.0,-54600000.0,314900000.0,-120300000.0,120500000.0,143100000.0,-33500000.0,284400000.0,-0.57,20300000.0,12600000.0,,-29700000.0,34100000.0,153100000.0,59400000.0,1200000.0,143100000.0,120500000.0,17200000.0,80100000.0,3300000.0,648800000.0,-52300000.0,120500000.0,148800000.0,31100000.0,10900000.0,116600000.0,407500000.0,-9200000.0,-33500000.0,31100000.0,134300000.0,2085300000.0,157500000.0,27500000.0,,1540800000.0,9000000.0,197700000.0,881700000.0,67200000.0,-30900000.0,,,,58400000.0,-246000000.0,748900000.0,544500000.0,467700000.0,471100000.0,27500000.0,354000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,502800000.0,,,,117600000.0,-0.37,,-5300000.0,-282700000.0,,,,54500000.0,,,,,783400000.0,-139000000.0,,223200000.0,-68200000.0,61700000.0,,120500000.0,407900000.0,,,54500000.0,,-19400000.0,-72100000.0,,221500000.0,,,,,,,-166500000.0,,,,,-602000000.0,57600000.0,,,308700000.0,,-400000.0,,-66000000.0,161800000.0,-210500000.0,,,,,471100000.0,-86600000.0,1066100000.0,,-140100000.0,982900000.0,,-66600000.0,-47600000.0,,464100000.0,-96200000.0,-49000000.0,925900000.0,9400000.0,6000000.0,,,,,,-229900000.0,,464800000.0,187500000.0,1931900000.0,1927900000.0,,128400000.0,,,2910800000.0,,,,,,,,,1697000000.0,,,,,,92200000.0,,,-20000000.0,,,,,-21200000.0,,-0.37,19800000.0,,,-5300000.0,234900000.0,,,,86100000.0,,17800000.0,,0.0,,84000000.0,54500000.0,-164800000.0,,34000000.0,,696100000.0,3300000.0,-21200000.0,31700000.0,,2403000000.0,,183900000.0,,,,,,106100000.0,-30500000.0,,,,57600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,490800000.0,,,,-760600000.0,2.64,,-2400000.0,98600000.0,,,,33000000.0,,,,,777600000.0,-107400000.0,,253500000.0,-51300000.0,,,54500000.0,409000000.0,,,33000000.0,,-13700000.0,242500000.0,,1013300000.0,,,,,,,-466400000.0,,,,,-614200000.0,57400000.0,,,304200000.0,,200000.0,,-21500000.0,316800000.0,-272300000.0,,,,,906100000.0,202000000.0,1077800000.0,,-39400000.0,1639300000.0,,49300000.0,1700000.0,,463600000.0,-160600000.0,244400000.0,1044500000.0,10500000.0,9700000.0,,,,,,-286000000.0,,466800000.0,604100000.0,2173500000.0,1936200000.0,,598000000.0,,,3575500000.0,,,,,,,,,1937700000.0,,,,,,148800000.0,,,152700000.0,,,,,148900000.0,,2.59,19800000.0,,,-2400000.0,235800000.0,,,,335800000.0,,22600000.0,,,,29900000.0,33000000.0,-55300000.0,,409200000.0,,596900000.0,-17900000.0,148900000.0,33200000.0,,3079600000.0,,195000000.0,,,,,,166700000.0,-29800000.0,,,,56500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,526400000.0,,,,245200000.0,1.5,,13100000.0,179000000.0,,,,29600000.0,,,,,879600000.0,-431100000.0,,195600000.0,-55000000.0,,,33000000.0,411400000.0,,,29600000.0,,-7600000.0,205000000.0,,994600000.0,,,,,,,341800000.0,,,,,-629500000.0,56300000.0,,,-137100000.0,,22400000.0,,-3400000.0,315200000.0,479400000.0,,,,,825300000.0,166200000.0,1147100000.0,,-348700000.0,1319000000.0,,40700000.0,-2000000.0,,517600000.0,-56800000.0,210600000.0,1097500000.0,10900000.0,14300000.0,,,,,,471800000.0,,621200000.0,647000000.0,2207300000.0,2244900000.0,,387800000.0,,,3563900000.0,,,,,,,,,1975400000.0,,,,,,126200000.0,,,125500000.0,,,,,82900000.0,,1.47,21200000.0,,,2400000.0,231900000.0,,,,314500000.0,,23200000.0,,,,-67600000.0,29600000.0,-342200000.0,,347600000.0,,500500000.0,-15600000.0,82900000.0,34400000.0,,3032600000.0,,192100000.0,,,,,,142600000.0,-29300000.0,,,,55400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,354600000.0,42400000.0,63700000.0,85900000.0,395100000.0,-2.65,33900000.0,5300000.0,19400000.0,-86600000.0,,-2321800000.0,33900000.0,,,120500000.0,,857300000.0,-1644300000.0,468700000.0,150500000.0,-46000000.0,,2168800000.0,29600000.0,420300000.0,-130000000.0,1141300000.0,33900000.0,,-27500000.0,-43400000.0,-528200000.0,433900000.0,,-76800000.0,14300000.0,10700000.0,1.13,40400000.0,405300000.0,69600000.0,151200000.0,-580700000.0,,-610500000.0,55400000.0,-68200000.0,532500000.0,-324600000.0,127600000.0,98100000.0,2663400000.0,4300000.0,85900000.0,345900000.0,-87600000.0,420300000.0,-2700000.0,86400000.0,612700000.0,-165900000.0,1141300000.0,,0.0,885700000.0,481400000.0,-35300000.0,-39700000.0,-610500000.0,530800000.0,-14100000.0,-120500000.0,919900000.0,11800000.0,10400000.0,,864600000.0,114200000.0,,42500000.0,318400000.0,10700000.0,543000000.0,360200000.0,2082200000.0,2168800000.0,232400000.0,226000000.0,,543000000.0,3054500000.0,3054500000.0,2694900000.0,1.12,919900000.0,57100000.0,63700000.0,,-46000000.0,1883800000.0,,,1798800000.0,,,101400000.0,332100000.0,1883800000.0,-130600000.0,115700000.0,-120000000.0,33900000.0,132600000.0,-147000000.0,274300000.0,-2.65,22600000.0,10700000.0,,,42400000.0,150500000.0,56200000.0,121500000.0,132600000.0,33900000.0,22800000.0,83400000.0,-7600000.0,354600000.0,-50200000.0,33900000.0,-18400000.0,36100000.0,73700000.0,-11900000.0,481400000.0,-99700000.0,-147000000.0,36100000.0,232400000.0,2694900000.0,69600000.0,4700000.0,,2082200000.0,-3900000.0,226000000.0,885700000.0,117100000.0,-30400000.0,,,,55400000.0,-327700000.0,857300000.0,612700000.0,530800000.0,285500000.0,4700000.0,342500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,248300000.0,,,,100700000.0,-1.44,,2200000.0,-267100000.0,,,,22600000.0,,,,,846800000.0,-117100000.0,,237000000.0,-75300000.0,,,33900000.0,425900000.0,,,22600000.0,,-12700000.0,-81400000.0,,298100000.0,,,,,,,-180400000.0,,,,,-624000000.0,55300000.0,,,239900000.0,,500000.0,,-11300000.0,262500000.0,-233400000.0,,,,,594600000.0,-105900000.0,1143800000.0,,-6600000.0,1078700000.0,,-23300000.0,-1300000.0,,519800000.0,-500000.0,-58400000.0,835400000.0,9200000.0,6600000.0,,,,,,-246100000.0,,539700000.0,263600000.0,2377400000.0,2146500000.0,,163800000.0,,,3225200000.0,,,,,,,,,2186200000.0,,,,,,98900000.0,,,-82600000.0,,,,,-79600000.0,,-1.44,22300000.0,,,,191200000.0,,,,95100000.0,,25200000.0,,,,93100000.0,22600000.0,-17100000.0,,34500000.0,,745400000.0,700000.0,-79600000.0,37300000.0,,2972000000.0,,202900000.0,,,,,,115900000.0,-30400000.0,,,,55300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,617200000.0,,,,-824600000.0,7.16,,17200000.0,70600000.0,,,,37500000.0,,,,,837900000.0,-277900000.0,,298700000.0,-79200000.0,,,22600000.0,426200000.0,,,37500000.0,,-8200000.0,290400000.0,,1189900000.0,,,,,,,-452400000.0,,,,,,55900000.0,,,80700000.0,,0.0,,14900000.0,503500000.0,-312700000.0,,,,,1159900000.0,523400000.0,,,0.0,1839400000.0,,126500000.0,-36200000.0,,513900000.0,-2500000.0,574700000.0,1199200000.0,9400000.0,10400000.0,,,,,,-320900000.0,,539600000.0,717800000.0,2174500000.0,2117100000.0,,699600000.0,,,3956500000.0,,,,,,,,,2039100000.0,,,,,,162000000.0,,,396900000.0,,,,,396500000.0,,7.09,22400000.0,,,,135400000.0,,,,357700000.0,,28900000.0,,,,61400000.0,37500000.0,246800000.0,,472100000.0,,675300000.0,261900000.0,396500000.0,34500000.0,,3334400000.0,,191200000.0,,,,,,181700000.0,-31200000.0,,,,55400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,800400000.0,,,,287900000.0,3.63,,5000000.0,143100000.0,,,,36400000.0,,,,,831100000.0,-634800000.0,,222600000.0,-78600000.0,,,37500000.0,437000000.0,,,36400000.0,,-7900000.0,258800000.0,,1170300000.0,,,,,,,229900000.0,,,,,-649900000.0,56600000.0,,,-503500000.0,,0.0,,-1100000.0,369600000.0,468400000.0,,,,,955400000.0,237400000.0,1156600000.0,,0.0,1389900000.0,,59400000.0,5700000.0,,506700000.0,0.0,285600000.0,1369300000.0,10200000.0,11400000.0,,,,,,460500000.0,,541900000.0,746900000.0,1706800000.0,2077500000.0,,395800000.0,,,3467400000.0,,,,,,,,,1563500000.0,,,,,,148000000.0,,,178000000.0,,,,,201700000.0,,3.56,22300000.0,,,,143300000.0,,,,363200000.0,,25900000.0,,,,-74800000.0,36400000.0,33800000.0,,423400000.0,,533700000.0,4500000.0,201700000.0,0.0,,2662200000.0,,197800000.0,,,,,,164600000.0,-30500000.0,,,,55500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,718700000.0,38300000.0,460700000.0,71700000.0,436600000.0,-1.04,18800000.0,3400000.0,-11600000.0,-15100000.0,,-1446300000.0,18800000.0,,,33900000.0,,707500000.0,-416500000.0,528800000.0,214200000.0,-93900000.0,,1987000000.0,36400000.0,442200000.0,266400000.0,1174000000.0,18800000.0,,-13600000.0,-50800000.0,-6600000.0,497700000.0,,-200000.0,-65000000.0,0.0,8.3,38400000.0,331800000.0,36300000.0,-496500000.0,255200000.0,,-628000000.0,55700000.0,-42400000.0,602600000.0,-313600000.0,436700000.0,200000.0,3156000000.0,-17600000.0,71700000.0,304500000.0,-33300000.0,442200000.0,600000.0,101800000.0,620500000.0,-73400000.0,1174000000.0,,0.0,1041700000.0,540300000.0,-17800000.0,-1500000.0,-628000000.0,546000000.0,-100000.0,-29300000.0,1274700000.0,10800000.0,10000000.0,,1019600000.0,-71100000.0,,39600000.0,290900000.0,27800000.0,538700000.0,408200000.0,1685000000.0,1987000000.0,184100000.0,223900000.0,,538700000.0,3028700000.0,3028700000.0,2305500000.0,8.18,1274700000.0,56300000.0,460700000.0,,-93900000.0,1523500000.0,,,2136400000.0,,,119900000.0,417000000.0,1523500000.0,-55600000.0,581600000.0,-124500000.0,18800000.0,128100000.0,-57900000.0,184400000.0,-1.04,22300000.0,0.0,,,38300000.0,214200000.0,55500000.0,,128100000.0,18800000.0,21800000.0,89300000.0,,718700000.0,-25400000.0,18800000.0,-8300000.0,0.0,89500000.0,144900000.0,540300000.0,-800000.0,-57900000.0,0.0,184100000.0,2305500000.0,36300000.0,13200000.0,,1685000000.0,54300000.0,223900000.0,1041700000.0,140300000.0,-32400000.0,,,,55700000.0,-3100000.0,707500000.0,620500000.0,546000000.0,772700000.0,13200000.0,226800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577750400,468900000.0,629300000.0,,,,,-1.28,,,,,1039300000.0,,27400000.0,270800000.0,,,96600000.0,701700000.0,,,309400000.0,,,,,,,,27400000.0,,,-65100000.0,,365800000.0,448000000.0,,,,,,,,,,549700000.0,,55800000.0,,,,,,,,206500000.0,,,,,,609700000.0,-95100000.0,,2184400000.0,,1332800000.0,,-23800000.0,,,545400000.0,,-75100000.0,,,,606000000.0,,,,,,,540900000.0,311600000.0,2217000000.0,2123200000.0,,236000000.0,468900000.0,,3456000000.0,,,,,,,592400000.0,,1969900000.0,,433300000.0,,,3223700000.0,119800000.0,,,-71300000.0,,,,,-71400000.0,,-1.28,,,144400000.0,,247100000.0,,,,93800000.0,,20000000.0,,,,,,,,54200000.0,,866100000.0,5100000.0,-71400000.0,0.0,,2826700000.0,,335200000.0,,,,,,119300000.0,,,,,55800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
