date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,9614000000.0,,-22000000.0,0.45,,,-110000000.0,,,,,81000000.0,,,,4864000000.0,,,,,1830000000.0,0.0,-1030000000.0,,1937000000.0,4328000000.0,4307000000.0,,4421000000.0,,220000000.0,,,5052000000,,,-147000000.0,1438000000,,,,,1250000000,,,,,,-891000000.0,,,-3605000000.0,,,,,,,,,,,,1149000000.0,1165000000.0,,,,,,9021000000.0,,8430000000.0,10659000000.0,,,,55000000.0,19415000000.0,,,248000000.0,,,,5416000000.0,,1234000000.0,,-21000000.0,530000000.0,,114000000.0,24000000.0,7000000.0,1826000000.0,,15257000000.0,,3211000000.0,,3354000000.0,1796000000.0,,,,,1942000000.0,25916000000.0,,,,,1002000000.0,,6422000000.0,,,,,,878000000,,878000000.0,,,1476000000.0,,,,,,,,188000000.0,7872000000.0,,,1450000000.0,,,0.45,,,,1902000000.0,,-173000000.0,123000000.0,4307000000.0,,-299000000.0,,,,,878000000.0,3151000000.0,,0.0,,3256000000.0,,1701000000.0,,,-19000000.0,,,110000000.0,16302000000.0,,,,2006000000.0,,-542000000.0,,,,,,,,,,,,,,,,
,,,,,10065000000.0,,-18000000.0,0.45,,,-11000000.0,,,,,219000000.0,,,,1782000000.0,,,,,1663000000.0,0.0,-935000000.0,,1937000000.0,4307000000.0,4953000000.0,,5039000000.0,,220000000.0,,,5337000000,,,-201000000.0,1559000000,,,,,1368000000,,,,,,-92000000.0,,,-3713000000.0,,,,,,,,,,,,948000000.0,1292000000.0,,,,,,9193000000.0,,7612000000.0,11366000000.0,,,,-206000000.0,19756000000.0,,,317000000.0,,,,5480000000.0,,1037000000.0,,646000000.0,568000000.0,,86000000.0,42000000.0,15000000.0,4829000000.0,,15162000000.0,,3588000000.0,,3541000000.0,1908000000.0,,,,,1944000000.0,26528000000.0,,,,,747000000.0,,7421000000.0,,,,,,884000000,,884000000.0,,,1493000000.0,,,,,,,,191000000.0,8851000000.0,,,1430000000.0,,,0.46,,,,1288000000.0,,-190000000.0,106000000.0,4953000000.0,,-208000000.0,,,,,884000000.0,3071000000.0,,0.0,,3429000000.0,,1721000000.0,,,-43000000.0,,,83000000.0,16463000000.0,,,,2061000000.0,,-542000000.0,,,,,,,,,,,,,,,,
,,9442000000.0,3106000000.0,1633000000.0,9786000000.0,1250000000.0,40000000.0,,,,188000000.0,2367000000.0,,77000000.0,,22147000000.0,,-990000000.0,,1732000000.0,1950000000.0,,,,1893000000.0,0.0,-910000000.0,6076000000.0,,4953000000.0,2444000000.0,15553000000.0,5457000000.0,-41000000.0,220000000.0,,,5794000000,,,-452000000.0,1407000000,,,127000000.0,0.0,1175000000,,,-1052000000.0,127000000.0,,-514000000.0,,,-3730000000.0,3106000000.0,76000000.0,8355000000.0,,2279000000.0,20894000000.0,249000000.0,,220000000.0,,1937000000.0,1252000000.0,1162000000.0,,277000000.0,,,,9442000000.0,,7530000000.0,11918000000.0,,,,1080000000.0,19439000000.0,,-3730000000.0,356000000.0,,,1601000000.0,5712000000.0,128000000.0,1250000000.0,13302000000.0,-898000000.0,705000000.0,,3013000000.0,-681000000.0,10000000.0,4836000000.0,0.0,15553000000.0,,3646000000.0,4836000000.0,4184000000.0,2203000000.0,27471000000.0,3106000000.0,,17685000000.0,,27471000000.0,,19439000000.0,1.6,3646000000.0,800000000.0,-23918000000.0,8522000000.0,-910000000.0,1893000000.0,,7592000000.0,,583000000,-2419000000.0,583000000.0,4947000000.0,,1711000000.0,-2169000000.0,2522000000.0,,4694000000.0,,,2444000000.0,232000000.0,10155000000.0,,8522000000.0,1633000000.0,,0.0,,-603000000.0,789000000.0,2444000000.0,127000000.0,7530000000.0,-23486000000.0,-73000000.0,2444000000.0,9786000000.0,-1649000000.0,,,,1215000000.0,583000000.0,2039000000.0,,0.0,,3591000000.0,,1601000000.0,,4184000000.0,39000000.0,,1.59,76000000.0,17685000000.0,,10155000000.0,3512000000.0,2416000000.0,1732000000.0,-543000000.0,5457000000.0,44000000.0,22448000000.0,3013000000.0,,5736000000.0,2039000000.0,11918000000.0,5712000000.0,,,,,,,
,,,,,10533000000.0,,-250000000.0,0.49,,,-20000000.0,,,,,,,,,1933000000.0,,,,,1687000000.0,0.0,-644000000.0,,1939000000.0,2444000000.0,3065000000.0,,6617000000.0,,220000000.0,,,5181000000,,,-163000000.0,1353000000,,,,,1149000000,,,,,,118000000.0,,,-3874000000.0,,,,,,,,,,,,1081000000.0,1469000000.0,,,,,,9593000000.0,,7550000000.0,12732000000.0,,,48000000.0,116000000.0,19859000000.0,,,398000000.0,,,,5719000000.0,,1177000000.0,,621000000.0,583000000.0,,3552000000.0,44000000.0,63000000.0,4831000000.0,,15628000000.0,,3106000000.0,,3861000000.0,1899000000.0,,,,,1976000000.0,28360000000.0,,,,,918000000.0,,8635000000.0,,,,,,964000000,,964000000.0,,,1550000000.0,,,,,,,,204000000.0,10277000000.0,,,1642000000.0,,,0.5,,,,776000000.0,,-539000000.0,69000000.0,3065000000.0,,-603000000.0,,,,,964000000.0,2077000000.0,,0.0,,3282000000.0,,1645000000.0,,,372000000.0,,,49000000.0,17827000000.0,,,,2133000000.0,,-543000000.0,,,,,,,,,,,,,,,,
,,,,,10431000000.0,,-25000000.0,0.27,,,-74000000.0,,,,,,,,,1909000000.0,,,,,1718000000.0,0.0,-764000000.0,,1942000000.0,3065000000.0,3158000000.0,,6844000000.0,,220000000.0,,,5430000000,,,-140000000.0,1364000000,,,,,1152000000,,,,,,-289000000.0,,,-3954000000.0,,,,,,,,,,,,831000000.0,775000000.0,,,,,,9612000000.0,,8443000000.0,13168000000.0,,,-293000000.0,-94000000.0,19842000000.0,,,120000000.0,,,,5658000000.0,,1243000000.0,,93000000.0,625000000.0,,3686000000.0,496000000.0,17000000.0,4897000000.0,,15817000000.0,,3508000000.0,,4425000000.0,2095000000.0,,,,,1976000000.0,28985000000.0,,,,,691000000.0,,8376000000.0,,,,,,527000000,,527000000.0,,,1558000000.0,,,,,,,,212000000.0,10111000000.0,,,1735000000.0,,,0.27,,,,1009000000.0,,-135000000.0,70000000.0,3158000000.0,,-426000000.0,,,,,527000000.0,1869000000.0,,0.0,,3335000000.0,,1674000000.0,,,-329000000.0,,,48000000.0,18554000000.0,,,,2183000000.0,,-543000000.0,,,,,,,,,,,,,,,,
,,,,,10663000000.0,,-4000000.0,0.38,,,-72000000.0,,,,,,,,,1921000000.0,,,,,1812000000.0,0.0,-754000000.0,,1942000000.0,3158000000.0,3381000000.0,,7253000000.0,,220000000.0,,,5427000000,,,-303000000.0,1416000000,,,,,1178000000,,,,,,114000000.0,,,-4091000000.0,,,,,,,,,,,,581000000.0,1151000000.0,,,,,,9746000000.0,,9085000000.0,13883000000.0,,,-209000000.0,-331000000.0,20056000000.0,,,241000000.0,,,,5655000000.0,,1742000000.0,,223000000.0,615000000.0,,3872000000.0,128000000.0,15000000.0,4908000000.0,,16293000000.0,,3808000000.0,,3844000000.0,2100000000.0,,,,,1975000000.0,30176000000.0,,,,,278000000.0,,8540000000.0,,,,,,758000000,,758000000.0,,,1534000000.0,,,,,,,,238000000.0,10428000000.0,,,1888000000.0,,,0.39,,,,1650000000.0,,-183000000.0,80000000.0,3381000000.0,,-480000000.0,,,,,758000000.0,2017000000.0,,0.0,,3327000000.0,,1765000000.0,,,25000000.0,,,37000000.0,19513000000.0,,,,2149000000.0,,-544000000.0,,,,,,,,,,,,,,,,
,,10009000000.0,2388000000.0,1927000000.0,10202000000.0,1568000000.0,-4000000.0,,,,33000000.0,2549000000.0,,1131000000.0,,,,-809000000.0,,1866000000.0,1976000000.0,,,,2127000000.0,0.0,-849000000.0,6427000000.0,,3381000000.0,3680000000.0,15634000000.0,7474000000.0,159000000.0,220000000.0,,,3342000000,,,-203000000.0,1240000000,,,-133000000.0,0.0,985000000,,,-463000000.0,1883000000.0,,-406000000.0,,,-4244000000.0,2378000000.0,32000000.0,8927000000.0,,2500000000.0,19380000000.0,286000000.0,,220000000.0,,1942000000.0,683000000.0,1023000000.0,,310000000.0,,,,10009000000.0,,9843000000.0,14801000000.0,,,740000000.0,-299000000.0,19651000000.0,,-4244000000.0,760000000.0,,,1830000000.0,5765000000.0,-608000000.0,1568000000.0,13391000000.0,194000000.0,677000000.0,,3794000000.0,-165000000.0,46000000.0,4905000000.0,-283000000.0,15634000000.0,,4373000000.0,4905000000.0,4233000000.0,-105000000.0,30435000000.0,2388000000.0,,20233000000.0,,30435000000.0,,19651000000.0,1.23,4373000000.0,480000000.0,-779000000.0,8463000000.0,-849000000.0,2127000000.0,,5989000000.0,,129000000,-1622000000.0,139000000.0,4464000000.0,,1785000000.0,-2174000000.0,2367000000.0,,4418000000.0,,,3680000000.0,255000000.0,10390000000.0,,8463000000.0,1927000000.0,,0.0,,503000000.0,909000000.0,3680000000.0,1883000000.0,9843000000.0,78000000.0,91000000.0,3680000000.0,10202000000.0,-113000000.0,,,,1519000000.0,139000000.0,1969000000.0,,0.0,,3447000000.0,,1830000000.0,,4233000000.0,91000000.0,,1.21,32000000.0,20233000000.0,,10390000000.0,3176000000.0,2462000000.0,1866000000.0,-544000000.0,7474000000.0,141000000.0,,3794000000.0,,5373000000.0,1969000000.0,14801000000.0,5765000000.0,,,,,,,
,,,,,10381000000.0,,0.0,0.27,,,-125000000.0,,,,,1121000000.0,,,,2170000000.0,,,,,1873000000.0,0.0,-770000000.0,,1949000000.0,3680000000.0,3311000000.0,,5982000000.0,,220000000.0,,,4532000000,,,-181000000.0,1254000000,,,,,1011000000,,,,,,-2065000000.0,,,-4181000000.0,,,,,,,,,,,,774000000.0,928000000.0,,,,,,9854000000.0,,7849000000.0,12656000000.0,,,-425000000.0,200000000.0,19638000000.0,,,268000000.0,,,,5673000000.0,,1670000000.0,,-369000000.0,653000000.0,,2671000000.0,219000000.0,118000000.0,4905000000.0,,15751000000.0,,3647000000.0,,4051000000.0,1367000000.0,,,,,1981000000.0,28407000000.0,,,,,593000000.0,,8326000000.0,,,,,,538000000,,533000000.0,,,1501000000.0,,,,,,,,243000000.0,10177000000.0,,,1851000000.0,,,0.27,,,,244000000.0,,-27000000.0,97000000.0,3311000000.0,,929000000.0,,,,,533000000.0,1470000000.0,,0.0,,3165000000.0,,1925000000.0,,,-31000000.0,,,11000000.0,18026000000.0,,,,2154000000.0,,-545000000.0,,,,,,,,,,,,,,,,
,,,,,10801000000.0,,197000000.0,0.5,,,-120000000.0,,,,,1424000000.0,,,,2083000000.0,,,,,1320000000.0,0.0,-847000000.0,,1952000000.0,3311000000.0,1798000000.0,,3040000000.0,,220000000.0,,,4889000000,,,-171000000.0,1354000000,,,,,1124000000,,,,,,-2991000000.0,,,-4260000000.0,,,,,,,,,,,,-14000000.0,1130000000.0,,,,,,9902000000.0,,6627000000.0,9352000000.0,,,-297000000.0,-901000000.0,20096000000.0,,,-21000000.0,,,,5642000000.0,,1151000000.0,,-1513000000.0,649000000.0,,1242000000.0,18000000.0,21000000.0,4825000000.0,,15881000000.0,,3315000000.0,,3864000000.0,1483000000.0,,,,,1984000000.0,25233000000.0,,,,,-185000000.0,,6008000000.0,,,,,,991000000,,1004000000.0,,,1633000000.0,,,,,,,,230000000.0,7805000000.0,,,1797000000.0,,,0.51,,,,292000000.0,,0.0,73000000.0,1798000000.0,,1503000000.0,,,,,1004000000.0,1562000000.0,,0.0,,3406000000.0,,1993000000.0,,,56000000.0,,,,14432000000.0,,,,2282000000.0,,-545000000.0,,,,,,,,,,,,,,,,
,,,,,11268000000.0,,0.0,0.49,,,-99000000.0,,,,,-405000000.0,,,,1988000000.0,,,,,1342000000.0,0.0,-810000000.0,,1953000000.0,1798000000.0,2129000000.0,,3781000000.0,,220000000.0,,,4767000000,,,-185000000.0,1197000000,,,,,980000000,,,,,,-506000000.0,,,-4263000000.0,,,,,,,,,,,,751000000.0,1626000000.0,,,,,,9912000000.0,,6622000000.0,10145000000.0,,,161000000.0,-112000000.0,20512000000.0,,,507000000.0,,,,5649000000.0,,1033000000.0,,331000000.0,669000000.0,,1652000000.0,93000000.0,15000000.0,4824000000.0,,15464000000.0,,3305000000.0,,3970000000.0,1483000000.0,,,,,1984000000.0,25609000000.0,,,,,566000000.0,,5895000000.0,,,,,,964000000,,964000000.0,,,1635000000.0,,,,,,,,217000000.0,7719000000.0,,,1824000000.0,,,0.49,,,,277000000.0,,-1000000.0,79000000.0,2129000000.0,,82000000.0,,,,,964000000.0,1367000000.0,,0.0,,3284000000.0,,2053000000.0,,,697000000.0,,,,14341000000.0,,,,2304000000.0,,-549000000.0,,,,,,,,,,,,,,,,
,,9984000000.0,3000000000.0,1676000000.0,11208000000.0,1085000000.0,0.0,,,,-26000000.0,3680000000.0,,-630000000.0,,-1097000000.0,,-738000000.0,,1921000000.0,1983000000.0,,,,1579000000.0,0.0,-836000000.0,6582000000.0,,2129000000.0,3050000000.0,15855000000.0,5799000000.0,766000000.0,220000000.0,,,5019000000,,,-201000000.0,1075000000,,,-370000000.0,0.0,836000000,,,-3637000000.0,231000000.0,,1925000000.0,,,-4291000000.0,2992000000.0,,9328000000.0,,2746000000.0,19207000000.0,-812000000.0,,220000000.0,,1952000000.0,325000000.0,832000000.0,,349000000.0,,,,9984000000.0,,6890000000.0,12283000000.0,,,-251000000.0,-91000000.0,20464000000.0,,-4291000000.0,178000000.0,,,2060000000.0,5693000000.0,-904000000.0,1085000000.0,13279000000.0,921000000.0,775000000.0,,2749000000.0,-111000000.0,12000000.0,4823000000.0,0.0,15855000000.0,,3378000000.0,4823000000.0,3995000000.0,1595000000.0,28138000000.0,3000000000.0,,16930000000.0,,28138000000.0,,20464000000.0,1.53,3378000000.0,124000000.0,-30000000.0,8364000000.0,-836000000.0,1579000000.0,,5928000000.0,,499000000,1191000000.0,499000000.0,3951000000.0,,1813000000.0,-2186000000.0,1098000000.0,,4516000000.0,,,3050000000.0,239000000.0,10040000000.0,,8364000000.0,1676000000.0,,0.0,,219000000.0,929000000.0,3050000000.0,231000000.0,6890000000.0,-2000000.0,100000000.0,3050000000.0,11208000000.0,-1323000000.0,,,,932000000.0,499000000.0,1610000000.0,,0.0,,3424000000.0,,2060000000.0,,3995000000.0,44000000.0,,1.52,,16930000000.0,,10040000000.0,1836000000.0,2588000000.0,1921000000.0,-547000000.0,5799000000.0,166000000.0,1043000000.0,2749000000.0,,4880000000.0,1610000000.0,12283000000.0,5693000000.0,,,,,,,
,,,,,11556000000.0,,-250000000.0,0.36,,,-75000000.0,,,,,,,,,2061000000.0,,,,,1244000000.0,0.0,-775000000.0,,1957000000.0,3050000000.0,2477000000.0,,5281000000.0,,220000000.0,,,4676000000,,,-202000000.0,1143000000,,,,,917000000,,,,,,-385000000.0,,,-4363000000.0,,,,,,,,,,,,83000000.0,1193000000.0,,,,,,10032000000.0,,6000000000.0,11584000000.0,,,68000000.0,-814000000.0,20627000000.0,,,328000000.0,,,,5669000000.0,,924000000.0,,-573000000.0,750000000.0,,2804000000.0,49000000.0,158000000.0,4822000000.0,,15877000000.0,,3236000000.0,,3598000000.0,1476000000.0,,,,,1988000000.0,27461000000.0,,,,,-119000000.0,,8278000000.0,,,,,,714000000,,714000000.0,,,1533000000.0,,,,,,,,226000000.0,9905000000.0,,,1627000000.0,,,0.36,,,,234000000.0,,-55000000.0,116000000.0,2477000000.0,,-277000000.0,,,,,714000000.0,1495000000.0,,0.0,,3200000000.0,,2147000000.0,,,330000000.0,,,,15905000000.0,,,,2283000000.0,,-549000000.0,,,,,,,,,,,,,,,,
,,,,,11712000000.0,,-30000000.0,0.34,,,-26000000.0,,,,,,,,,2029000000.0,,,,,1263000000.0,0.0,-774000000.0,,1960000000.0,2477000000.0,2602000000.0,,5357000000.0,,220000000.0,,,4871000000,,,-165000000.0,1267000000,,,,,1030000000,,,,,,-587000000.0,,,-4494000000.0,,,,,,,,,,,,845000000.0,1110000000.0,,,,,,10195000000.0,,5829000000.0,11804000000.0,,,254000000.0,-344000000.0,20743000000.0,,,256000000.0,,,,5701000000.0,,724000000.0,,125000000.0,740000000.0,,2755000000.0,58000000.0,6000000.0,4829000000.0,,15598000000.0,,3326000000.0,,3653000000.0,1568000000.0,,,,,1994000000.0,27402000000.0,,,,,680000000.0,,8239000000.0,,,,,,667000000,,667000000.0,,,1533000000.0,,,,,,,,237000000.0,9861000000.0,,,1384000000.0,,,0.34,,,,189000000.0,,49000000.0,124000000.0,2602000000.0,,-145000000.0,,,,,667000000.0,1435000000.0,,0.0,,3303000000.0,238000000.0,2205000000.0,,,139000000.0,,,,15690000000.0,,,,2273000000.0,,-549000000.0,,,,,,,,,,,,,,,,
,,,,,11589000000.0,,0.0,0.17,,,-71000000.0,,,,,,,,,1933000000.0,,,,,1174000000.0,0.0,-710000000.0,,1961000000.0,2602000000.0,2834000000.0,,5505000000.0,,220000000.0,,,4154000000,,,-200000000.0,688000000,,,,,458000000,,,,,,-604000000.0,,,-4433000000.0,,,,,,,,,,,,944000000.0,617000000.0,,,,,,10148000000.0,,6165000000.0,11648000000.0,,,-84000000.0,296000000.0,20531000000.0,,,193000000.0,,,,5715000000.0,,758000000.0,,232000000.0,756000000.0,,2671000000.0,81000000.0,4000000.0,4828000000.0,,15567000000.0,,2945000000.0,,3603000000.0,1465000000.0,,,,,1992000000.0,27215000000.0,,,,,744000000.0,,7837000000.0,,,,,,338000000,,338000000.0,,,1475000000.0,,,,,,,,230000000.0,9461000000.0,,,1624000000.0,,,0.17,,,,630000000.0,,,130000000.0,2834000000.0,,-112000000.0,,,,,338000000.0,1416000000.0,,0.0,,2689000000.0,,2297000000.0,,,215000000.0,,,,15626000000.0,,,,2231000000.0,,-551000000.0,,,,,,,,,,,,,,,,
,,10144000000.0,1585000000.0,1486000000.0,9991000000.0,996000000.0,0.0,,,,250000000.0,3050000000.0,,-1032000000.0,,683000000.0,,-793000000.0,,1852000000.0,1963000000.0,,,,1239000000.0,0.0,-1645000000.0,6270000000.0,,2834000000.0,2018000000.0,15273000000.0,4013000000.0,238000000.0,220000000.0,,,4213000000,,,-226000000.0,450000000,,,78000000.0,-158000000.0,216000000,,,-3351000000.0,187000000.0,,-1775000000.0,,,-4471000000.0,1585000000.0,411000000.0,9337000000.0,,3067000000.0,17914000000.0,-236000000.0,,220000000.0,,1960000000.0,211000000.0,-285000000.0,,498000000.0,,,,10144000000.0,354000000.0,6496000000.0,10302000000.0,,,-474000000.0,222000000.0,19845000000.0,,-4471000000.0,-167000000.0,,,2079000000.0,5673000000.0,-640000000.0,996000000.0,11958000000.0,-816000000.0,821000000.0,,1995000000.0,440000000.0,2000000.0,4829000000.0,-280000000.0,15273000000.0,,3247000000.0,4829000000.0,3663000000.0,1447000000.0,25575000000.0,1585000000.0,,15584000000.0,,25575000000.0,,19845000000.0,0.81,3247000000.0,-15000000.0,,7248000000.0,-1645000000.0,1239000000.0,,5956000000.0,,-134000000,206000000.0,-134000000.0,2621000000.0,,1729000000.0,-2199000000.0,1290000000.0,,2635000000.0,,,2018000000.0,234000000.0,9088000000.0,,7248000000.0,1486000000.0,,0.0,,628000000.0,927000000.0,2018000000.0,187000000.0,6496000000.0,,128000000.0,2018000000.0,9991000000.0,740000000.0,,,,610000000.0,-134000000.0,342000000.0,,-158000000.0,,2766000000.0,354000000.0,2079000000.0,,3663000000.0,-446000000.0,,0.81,411000000.0,15584000000.0,,9088000000.0,2083000000.0,2550000000.0,1852000000.0,-550000000.0,4013000000.0,170000000.0,762000000.0,1995000000.0,,3548000000.0,342000000.0,10302000000.0,5673000000.0,,,,,,,
,,,,,10261000000.0,,0.0,0.35,,,-1000000.0,,,,,198000000.0,,,,1775000000.0,,,,,1315000000.0,0.0,-1594000000.0,,1962000000.0,2018000000.0,2214000000.0,,4012000000.0,,220000000.0,,,4476000000,,,-202000000.0,1066000000,,,,,850000000,,,,,,-581000000.0,,,-4577000000.0,,,,,,,,,,,,765000000.0,917000000.0,,,,,,10286000000.0,,6307000000.0,10558000000.0,,,-169000000.0,-75000000.0,20011000000.0,,,86000000.0,,,,5709000000.0,,710000000.0,,196000000.0,807000000.0,,1798000000.0,68000000.0,21000000.0,4831000000.0,,15533000000.0,,3381000000.0,,3654000000.0,1392000000.0,,,,,1997000000.0,26091000000.0,,,,,563000000.0,,7132000000.0,,,,,,690000000,,690000000.0,,,1427000000.0,,,,,,,,216000000.0,9523000000.0,,,2391000000.0,,,0.35,,,,241000000.0,,-2000000.0,109000000.0,2214000000.0,,7000000.0,,,,,690000000.0,383000000.0,,0.0,,3084000000.0,,2096000000.0,,,123000000.0,,,387000000.0,15830000000.0,,,,2234000000.0,,-551000000.0,,,,,,,,,,,,,,,,
,,,,,10762000000.0,,0.0,0.36,,,-142000000.0,,,,,,,,,1707000000.0,,,,,1406000000.0,0.0,-1554000000.0,,1968000000.0,2214000000.0,2379000000.0,,4646000000.0,,220000000.0,,,4928000000,,,-206000000.0,1233000000,,,,,1024000000,,,,,,-264000000.0,,,-4679000000.0,,,,,,,,,,,,1061000000.0,1157000000.0,,,,,,10447000000.0,,6689000000.0,11544000000.0,,,-38000000.0,136000000.0,20161000000.0,,,257000000.0,,,,5768000000.0,,613000000.0,,165000000.0,778000000.0,,2267000000.0,160000000.0,274000000.0,4831000000.0,,15631000000.0,,3632000000.0,,3971000000.0,1549000000.0,,,,,2006000000.0,27175000000.0,,,,,855000000.0,,6978000000.0,,,,,,706000000,,706000000.0,,,1577000000.0,,,,,,,,209000000.0,9724000000.0,,,2746000000.0,,,0.36,,,,256000000.0,,-269000000.0,107000000.0,2379000000.0,,-637000000.0,,,,,706000000.0,379000000.0,,0.0,,3379000000.0,,2224000000.0,,,178000000.0,,,443000000.0,16413000000.0,,,,2355000000.0,,-552000000.0,,,,,,,,,,,,,,,,
