date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:00.915062400,84372000.0,42343000.0,3000.0,401093000.0,-3358000.0,,,591000.0,-8000.0,22313000.0,10710000.0,-163426000.0,10710000.0,-7730000.0,,-19462000.0,31173000.0,,-8897000.0,,,99984000.0,-2812000.0,133764000.0,248770000.0,,,67500000.0,42343000.0,5696000.0,99984000.0,131203000.0,20620000.0,178298000.0,74658000.0,248770000.0,26017000.0,187026000.0,132157000.0,11475000.0,,,146901000.0,133764000.0,,49479000.0,67500000.0,,0.306667,60636000.0,,111577000.0,-1488000.0,14583000.0,-7571000.0,26191000.0,-9307000.0,,20620000.0,80404000.0,-108230000.0,37666000.0,37666000.0,,0.315,,69774000.0,767432000.0,10710000.0,,,37666000.0,37666000.0,,,507033000.0,,57429000.0,,,,,,480043000.0,4629000.0,,1696000.0,,9422000.0,,,,366339000.0,2367000.0,-33241000.0,57429000.0,-258263000.0,,,,106622000.0,106622000.0,84372000.0,-1488000.0,44491000.0,46382000.0,,,,224680000.0,,37666000.0,-27846000.0,49479000.0,507033000.0,,25283000.0,,20365000.0,,,6887000.0,,,287389000.0,917569000.0,,44491000.0,,29787000.0,-111000.0,234182000.0,,37666000.0,,139513116.0,3000.0,-7480000.0,224000.0,-2794000.0,168000.0,,234182000.0,,-1845000.0,499954000.0,139513116.0,,16406000.0,499954000.0,,287389000.0,26017000.0,401093000.0,,,132157000.0,146901000.0,767432000.0,366339000.0,67000.0,4629000.0,,4599000.0,44491000.0,-258263000.0,-11051000.0,60636000.0,131203000.0,145896000.0,730543000.0,4599000.0,480043000.0,,46812000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,89709000.0,,4000.0,,-5108000.0,,,,42000.0,-3672000.0,11402000.0,,11402000.0,-10395000.0,,,,,,,0.081667,,-1955000.0,,253106000.0,,,,44501000.0,6475000.0,100830000.0,131535000.0,34581000.0,207003000.0,,,28510000.0,,,-20114000.0,,,,171441000.0,,34115000.0,67500000.0,,,,,,,-14067000.0,,37666000.0,,,,,,,,,,,,795180000.0,11402000.0,142454076.0,,17552000.0,17552000.0,,,,,,,,,,,489417000.0,4629000.0,,2331000.0,,9003000.0,,,,388618000.0,-22637000.0,,77244000.0,,,,,,,,-2230000.0,,50333000.0,,,,257336000.0,,,,,518680000.0,0.08,,,21823000.0,,,,,,,,,,,30826000.0,-139000.0,,,17552000.0,,,-2691000.0,-11334000.0,,-2795000.0,,139347480.0,238049000.0,,,508561000.0,,,17877000.0,,,305763000.0,28510000.0,406562000.0,,,150569000.0,146602000.0,,,-408000.0,,,5058000.0,,-265574000.0,,62013000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,92250000.0,,46000.0,,-3024000.0,,,,36000.0,26571000.0,13915000.0,,13915000.0,-8980000.0,,,,,,,0.1,,-1584000.0,,254482000.0,,,,47286000.0,8017000.0,102392000.0,131212000.0,31358000.0,208844000.0,,,28456000.0,,,14151000.0,,,,165335000.0,,34318000.0,67484000.0,,,,,,,17591000.0,,17552000.0,,,,,,,,,,,,807988000.0,13915000.0,139326462.0,,31703000.0,31703000.0,,,,,,,,,,,492283000.0,4629000.0,,2168000.0,,9239000.0,,,,390373000.0,3435000.0,,83223000.0,,,,,,,,-2461000.0,,53926000.0,,,,262770000.0,,,,,525509000.0,0.098333,,,25470000.0,,,,,,,,,,,34709000.0,-163000.0,,,31703000.0,,,0.0,-9396000.0,,-2783000.0,,139326462.0,236845000.0,,,519693000.0,,,21932000.0,,,315705000.0,28456000.0,417615000.0,,,153528000.0,145551000.0,,,-416000.0,,,5932000.0,,-271027000.0,,58347000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,95146000.0,,-50000.0,,211470000.0,,,,1218000.0,25850000.0,12366000.0,,12366000.0,-7220000.0,,,,,,,0.088333,,-2073000.0,,331533000.0,,,,50377000.0,5977000.0,162225000.0,344354000.0,52316000.0,258445000.0,,,35578000.0,,,-21624000.0,,,,226120000.0,,44461000.0,67445000.0,,,,,,,18630000.0,,31703000.0,,,,,,,,,,,,1096881000.0,12366000.0,140365626.0,,10079000.0,10079000.0,,,,,,,,,,,680063000.0,4629000.0,253384000.0,4380000.0,,11772000.0,,,,668383000.0,2270000.0,,102443000.0,,,,,,,,-2272000.0,,59862000.0,,,,318307000.0,,,,,617258000.0,0.086667,,,24284000.0,,,,,,,,,,,36056000.0,47000.0,,,10079000.0,,,-54000.0,-258944000.0,,-2786000.0,,140365626.0,464534000.0,,,529273000.0,,,18343000.0,,,416818000.0,35578000.0,428498000.0,,,203849000.0,,,,-363000.0,,,8084000.0,,-285725000.0,,69803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,140781000.0,48675000.0,1797000.0,431084000.0,10711000.0,,,856000.0,-147000.0,-738000.0,12587000.0,-284965000.0,4739000.0,-6212000.0,,214049000.0,37315000.0,,-20158000.0,,,163443000.0,-2166000.0,183442000.0,283493000.0,,,67441000.0,48675000.0,6353000.0,163443000.0,351251000.0,18017000.0,158077000.0,48011000.0,283493000.0,18069000.0,206912000.0,168440000.0,4682000.0,,251085000.0,,183442000.0,,59573000.0,67441000.0,,0.296667,64536000.0,,133614000.0,-3238000.0,-6950000.0,-7778000.0,10079000.0,-1767000.0,,18017000.0,96299000.0,-22905000.0,14761000.0,14761000.0,,0.305,,77092000.0,1063986000.0,4739000.0,,,14761000.0,14761000.0,,,518741000.0,,81221000.0,,,,,,675359000.0,9629000.0,251085000.0,3942000.0,,7301000.0,,,,632902000.0,-23724000.0,-2773000.0,81221000.0,-235248000.0,,,,110613000.0,110613000.0,140781000.0,-3238000.0,50270000.0,42791000.0,,,,200868000.0,,14761000.0,-32807000.0,59573000.0,518741000.0,,26822000.0,,24722000.0,,,12821000.0,,,388627000.0,1039281000.0,,42422000.0,,32023000.0,1111000.0,464462000.0,,14761000.0,,140405262.0,-28000.0,-5291000.0,1149000.0,-2808000.0,1797000.0,,464462000.0,,-40656000.0,531204000.0,140405262.0,,18940000.0,531204000.0,,388627000.0,18069000.0,431084000.0,,,168440000.0,,1063986000.0,632902000.0,-580000.0,9629000.0,,15658000.0,42422000.0,-235248000.0,-11172000.0,64536000.0,351251000.0,37666000.0,832369000.0,15658000.0,675359000.0,,15204000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,146709000.0,,43000.0,,11452000.0,,,,38000.0,-9061000.0,14155000.0,,14611000.0,-11660000.0,,,,,,,0.105,,-4030000.0,,284216000.0,,,,51966000.0,8224000.0,170002000.0,364785000.0,20012000.0,267648000.0,,,35652000.0,,,-9629000.0,,,,224351000.0,,57276000.0,67441000.0,,,,,,,-20721000.0,,14761000.0,,,,,,,,,,,,1113894000.0,14611000.0,142190184.0,,5132000.0,5132000.0,,,,,,,,,,,680696000.0,10273000.0,249771000.0,5431000.0,,11320000.0,,,,671702000.0,-29610000.0,,101346000.0,,,,,,,,-4228000.0,,67395000.0,,,,335043000.0,,,,,527826000.0,0.103333,,,31743000.0,,,,,,,,,,,43063000.0,414000.0,,,5132000.0,,,,-12020000.0,,-2807000.0,,140168358.0,482795000.0,,,543008000.0,,,22379000.0,,,433198000.0,35652000.0,442192000.0,,,188907000.0,,,,-360000.0,,,22666000.0,,-243610000.0,,66044000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,148987000.0,,0.0,,-23439000.0,,,,0.0,35886000.0,17593000.0,,17561000.0,-9073000.0,,,,,,,0.125,,-1523000.0,,283698000.0,,,,56330000.0,9634000.0,165745000.0,344800000.0,15625000.0,264323000.0,,,32782000.0,,,3176000.0,,,,221247000.0,,61222000.0,67441000.0,,,,,,,26813000.0,,5132000.0,,,,,,,,,,,,1110784000.0,17561000.0,142406910.0,,8308000.0,8308000.0,,,,,,,,,,,680725000.0,9629000.0,248040000.0,5733000.0,,11449000.0,,,,654181000.0,4633000.0,,103296000.0,,,,,,,,-4627000.0,,66958000.0,,,,331281000.0,,,,,535993000.0,0.123333,,,34176000.0,,,,,,,,,,,45625000.0,248000.0,,,8308000.0,,,,-9271000.0,,-2810000.0,,140183838.0,464409000.0,,,557759000.0,,,27227000.0,,,430059000.0,32782000.0,456603000.0,,,189772000.0,,,,-198000.0,,,24199000.0,,-252295000.0,,63279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,153015000.0,,359000.0,,-25253000.0,,,,570000.0,35026000.0,7343000.0,,8836000.0,-9381000.0,,,,,,,0.063333,,-2127000.0,,281210000.0,,,,62596000.0,4131000.0,171547000.0,321662000.0,12245000.0,233196000.0,,,29281000.0,,,188000.0,,,,186891000.0,,58400000.0,67441000.0,,,,,,,25645000.0,,8308000.0,,,,,,,,,,,,1091978000.0,8836000.0,141755400.0,,8496000.0,8496000.0,,,,,,,,,,,680780000.0,9629000.0,246555000.0,5595000.0,,11379000.0,,,,630127000.0,22230000.0,,97986000.0,,,,,,,,-6098000.0,,48389000.0,,,,281585000.0,,,,,541323000.0,0.061667,,,19108000.0,,,,,,,,,,,30487000.0,485000.0,,,8496000.0,,,,-9585000.0,,-3044000.0,,140229744.0,451867000.0,,,563551000.0,,,11474000.0,,,411198000.0,29281000.0,461851000.0,,,178260000.0,,,,-204000.0,,,32800000.0,,-260113000.0,,67609000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,125421000.0,62122000.0,-402000.0,448395000.0,-7043000.0,,,1680000.0,208000.0,24913000.0,2565000.0,-41955000.0,-11255000.0,-10402000.0,,-44283000.0,45059000.0,,-6187000.0,,,169630000.0,7373000.0,169117000.0,282835000.0,,,67441000.0,62122000.0,1443000.0,169630000.0,316372000.0,13269000.0,234654000.0,86764000.0,282835000.0,62912000.0,248124000.0,170431000.0,6791000.0,,244821000.0,,169117000.0,,54253000.0,67441000.0,,0.21,61856000.0,,132556000.0,-5438000.0,14511000.0,-307000.0,8496000.0,-1439000.0,,13269000.0,87497000.0,526000.0,15287000.0,15287000.0,,0.211667,,65088000.0,1059176000.0,-11255000.0,,,15287000.0,15287000.0,,,542018000.0,,91780000.0,,,,,,653077000.0,11129000.0,244821000.0,5343000.0,,10911000.0,,,,610781000.0,-9033000.0,,91780000.0,-259183000.0,,,,153695000.0,160627000.0,125421000.0,-5438000.0,41656000.0,65382000.0,,,,300036000.0,,15287000.0,-40516000.0,54253000.0,542018000.0,,23432000.0,,2470000.0,,,22102000.0,,,406099000.0,1247945000.0,,29753000.0,,13381000.0,533000.0,440350000.0,,15287000.0,,142146852.0,,-11079000.0,816000.0,-3059000.0,0.0,,440350000.0,,-11780000.0,549237000.0,140377260.0,,4008000.0,549237000.0,,406099000.0,55980000.0,448395000.0,,,170431000.0,,1059176000.0,610781000.0,-677000.0,11129000.0,,44850000.0,29753000.0,-259183000.0,-11720000.0,61856000.0,316372000.0,14761000.0,999821000.0,44850000.0,653077000.0,,46248000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,112254000.0,,0.0,,-23626000.0,,,,101000.0,31005000.0,8529000.0,,8529000.0,-9520000.0,,,,,,,0.06,,-599000.0,,282305000.0,,,,64742000.0,5010000.0,169809000.0,295706000.0,14431000.0,259440000.0,,,39856000.0,,,-2229000.0,,,,202718000.0,,53245000.0,67421000.0,,,,,,,21485000.0,,15287000.0,,,,,,,,,,,,1052151000.0,8529000.0,142969314.0,,13058000.0,13058000.0,,,,,,,,,,,637647000.0,11129000.0,243088000.0,4801000.0,,11411000.0,,,,599444000.0,-33443000.0,,97682000.0,,,,,,,,-6929000.0,,58795000.0,,,,318235000.0,,,,,549851000.0,0.06,,,18939000.0,,,,,,,,,,,30350000.0,307000.0,,,13058000.0,,,,-9608000.0,,-3061000.0,,141067524.0,422957000.0,,,554705000.0,,,13539000.0,,,414504000.0,38123000.0,452707000.0,,,176487000.0,,,,-88000.0,,,22431000.0,,-267546000.0,,62509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,115099000.0,,0.0,,-21951000.0,,,,945000.0,30515000.0,10693000.0,,10693000.0,-5978000.0,,,,,,,0.075,,-349000.0,,278831000.0,,,,69687000.0,5570000.0,158864000.0,275888000.0,11830000.0,249663000.0,,,38072000.0,,,2129000.0,,,,198226000.0,,54500000.0,67381000.0,,,,,,,24537000.0,,13058000.0,,,,,,,,,,,,1048092000.0,10693000.0,143473068.0,,15187000.0,15187000.0,,,,,,,,,,,635351000.0,11129000.0,241421000.0,3901000.0,,11569000.0,,,,583771000.0,8091000.0,,101588000.0,,,,,,,,-4826000.0,,58585000.0,,,,308248000.0,,,,,555366000.0,0.075,,,20513000.0,,,,,,,,,,,32082000.0,189000.0,,,15187000.0,,,,-6435000.0,,-3078000.0,,141869334.0,404724000.0,,,562320000.0,,,16263000.0,,,412741000.0,36338000.0,464321000.0,,,179047000.0,,,,-457000.0,,,38896000.0,,-276535000.0,,59149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,116447000.0,,0.0,,-16134000.0,,,,192000.0,21840000.0,386000.0,,386000.0,-7897000.0,,,,,,,0.003333,,-763000.0,,277022000.0,,,,73097000.0,213000.0,158012000.0,260508000.0,11955000.0,226496000.0,,,37109000.0,,,-2346000.0,,,,175258000.0,,59065000.0,67337000.0,,,,,,,13943000.0,,15187000.0,,,,,,,,,,,,1026330000.0,386000.0,143552142.0,,12841000.0,12841000.0,,,,,,,,,,,633323000.0,13272000.0,239854000.0,4165000.0,,11854000.0,,,,568905000.0,9747000.0,,96333000.0,,,,,,,,-9328000.0,,42636000.0,,,,269132000.0,,,,,563053000.0,0.003333,,,5527000.0,,,,,,,,,,,17381000.0,700000.0,,,12841000.0,,,,-8052000.0,,-3089000.0,,142247844.0,388280000.0,,,559617000.0,,,599000.0,,,393007000.0,35376000.0,457425000.0,,,180625000.0,,,,-155000.0,,,42941000.0,,-286031000.0,,54675000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,159127000.0,62154000.0,0.0,451878000.0,130235000.0,,,-258000.0,169000.0,-33532000.0,-5106000.0,-153306000.0,-5106000.0,-11923000.0,,68524000.0,47076000.0,,,,,194706000.0,-9028000.0,209871000.0,355298000.0,,,67295000.0,62154000.0,-2809000.0,194706000.0,390385000.0,20357000.0,213216000.0,49828000.0,355298000.0,37661000.0,202341000.0,255950000.0,-32508000.0,,301924000.0,,209871000.0,,87968000.0,67295000.0,,0.101667,133556000.0,,96719000.0,-6858000.0,-45455000.0,-10739000.0,12841000.0,0.0,,20357000.0,49643000.0,-34954000.0,20759000.0,20759000.0,,0.101667,,22486000.0,1293923000.0,-5106000.0,,,20759000.0,20759000.0,,,637503000.0,,131073000.0,,,,,,816349000.0,16552000.0,301924000.0,3551000.0,,12242000.0,,,,842045000.0,4113000.0,,131073000.0,-282205000.0,,,,145742000.0,152698000.0,159127000.0,-6858000.0,14502000.0,42325000.0,,,,255541000.0,,20759000.0,-35318000.0,87968000.0,637503000.0,,7984000.0,,4664000.0,,,16418000.0,,,477574000.0,1151156000.0,,14502000.0,,16906000.0,-1454000.0,586095000.0,,20759000.0,,143488692.0,,-129211000.0,1407000.0,-3091000.0,0.0,,586095000.0,,-11492000.0,551420000.0,141888816.0,,-7915000.0,551420000.0,,477574000.0,35905000.0,451878000.0,,,255950000.0,,1293923000.0,842045000.0,-117288000.0,16552000.0,,29835000.0,14502000.0,-282205000.0,-12319000.0,133556000.0,390385000.0,55713000.0,948815000.0,29835000.0,816349000.0,,14510000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,166579000.0,,0.0,,-17077000.0,,,,815000.0,27299000.0,12122000.0,,12122000.0,-7080000.0,,,,,,,0.085,,-789000.0,,348987000.0,,,,66577000.0,6528000.0,192578000.0,378867000.0,24476000.0,295026000.0,,,53285000.0,,,1092000.0,,,,237690000.0,,87413000.0,67236000.0,,,,,,,20219000.0,,20759000.0,,,,,,,,,,,,1305222000.0,12122000.0,143142006.0,,21851000.0,21851000.0,,,,,,,,,,,817769000.0,13272000.0,302203000.0,4177000.0,,12297000.0,,,,839073000.0,-2492000.0,,138191000.0,,,,,,,,-2815000.0,,76901000.0,,,,371927000.0,,,,,641804000.0,0.083333,,,23616000.0,,,,,,,,,,,35913000.0,927000.0,,,21851000.0,,,,-9130000.0,,-3094000.0,,143142006.0,575721000.0,,,560448000.0,,,18650000.0,,,487453000.0,53204000.0,466149000.0,,,263352000.0,,,,0.0,,,16456000.0,,-292817000.0,,130277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,172561000.0,,0.0,,-13215000.0,,,,127510000.0,27209000.0,17992000.0,,17992000.0,-9283000.0,,,,,,,0.113333,,193000.0,,346097000.0,,,,73896000.0,9688000.0,191135000.0,242044000.0,24618000.0,304856000.0,,,50258000.0,,,4592000.0,,,,239030000.0,,87585000.0,67220000.0,,,,,,,17926000.0,,21851000.0,,,,,,,,,,,,1311116000.0,17992000.0,163392510.0,,26443000.0,26443000.0,,,,,,,,,,,820761000.0,12472000.0,302103000.0,3683000.0,,12833000.0,,,,706104000.0,-2562000.0,,136010000.0,,,,,,,,-6427000.0,,81428000.0,,,,386284000.0,,,,,652266000.0,0.11,,,31170000.0,,,,,,,,,,,44003000.0,,,,26443000.0,,,,-9402000.0,,-3102000.0,,158918442.0,445419000.0,,,575338000.0,,,27680000.0,,,490355000.0,50198000.0,605012000.0,,,260685000.0,,,,0.0,,,11373000.0,,-306169000.0,,129479000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,177615000.0,,5344000.0,,-22012000.0,,,,-845000.0,47550000.0,10022000.0,,10022000.0,-9451000.0,,,,,,,0.058333,,183000.0,,351538000.0,,,,78764000.0,4924000.0,196696000.0,220360000.0,22256000.0,286054000.0,,,48398000.0,,,6499000.0,,,,208258000.0,,101263000.0,66944000.0,,,,,,,38099000.0,,26443000.0,,,,,,,,,,,,1307438000.0,10022000.0,176705748.0,,32942000.0,32942000.0,,,,,,,,,,,831201000.0,11671000.0,302048000.0,3184000.0,,12598000.0,,,,693445000.0,26357000.0,,130059000.0,,,,,,,,-9885000.0,,66345000.0,,,,352399000.0,,,,,668150000.0,0.056667,,,17947000.0,,,,,,,,,,,30545000.0,,,,32942000.0,,,,-19039000.0,,-4026000.0,,172513314.0,428196000.0,,,581334000.0,,,14946000.0,,,476237000.0,48327000.0,613993000.0,,,265249000.0,,,,0.0,,,13634000.0,,-316612000.0,,129072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,64725000.0,7512000.0,-5344000.0,511052000.0,15078000.0,,,-341000.0,5754000.0,13109000.0,11209000.0,-65853000.0,11209000.0,-16658000.0,,-37226000.0,50693000.0,,-619000.0,,,200351000.0,-580000.0,215481000.0,362730000.0,,,66931000.0,7512000.0,5905000.0,200351000.0,239084000.0,21264000.0,283404000.0,115167000.0,362730000.0,54510000.0,299760000.0,261679000.0,-95000.0,,309151000.0,,215481000.0,,97321000.0,66931000.0,,0.31,205530000.0,,144002000.0,-121877000.0,-3549000.0,-993000.0,32942000.0,0.0,,21264000.0,93309000.0,12088000.0,32847000.0,32847000.0,,0.316667,,78390000.0,1224857000.0,11209000.0,,,32847000.0,32847000.0,,,686180000.0,,131423000.0,,,,,,736606000.0,11671000.0,309151000.0,2882000.0,,12965000.0,,,,713805000.0,-10803000.0,,131423000.0,-323450000.0,,,,206169000.0,206451000.0,64725000.0,-121877000.0,51345000.0,75086000.0,,,,358490000.0,,32847000.0,-42472000.0,97321000.0,686180000.0,,27045000.0,,20576000.0,,,13926000.0,,,488251000.0,1469100000.0,,51345000.0,,33541000.0,420000.0,452126000.0,,32847000.0,,165894396.0,,-28282000.0,133234000.0,-4056000.0,0.0,,452126000.0,,10500000.0,588487000.0,162012612.0,,17114000.0,588487000.0,,488251000.0,54440000.0,511052000.0,,,261679000.0,,1224857000.0,713805000.0,0.0,11671000.0,,12858000.0,51345000.0,-323450000.0,-14278000.0,205530000.0,239084000.0,20759000.0,1169340000.0,12858000.0,736606000.0,,72695000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,65840000.0,,0.0,,10295000.0,,,,,-10218000.0,13706000.0,,13706000.0,-5423000.0,,,,,,,0.078333,,-336000.0,,355107000.0,,,,10496000.0,7220000.0,217689000.0,253438000.0,23169000.0,309719000.0,,,54023000.0,,,-5346000.0,,,,246129000.0,,92446000.0,66894000.0,,,,,,,-15641000.0,,32847000.0,,,,,,,,,,,,1265647000.0,13706000.0,177134112.0,,27501000.0,27501000.0,,,,,,,,,,,730031000.0,11671000.0,309084000.0,2908000.0,,12789000.0,,,,743605000.0,-36167000.0,,150870000.0,,,,,,,,-120739000.0,,78193000.0,,,,387912000.0,,,,,691745000.0,0.076667,,,24170000.0,,,,,,,,,,,36959000.0,-1007000.0,,,27501000.0,,,,-5423000.0,,-4059000.0,,173654142.0,465449000.0,,,598134000.0,,,20926000.0,,,535616000.0,54023000.0,522042000.0,,,278156000.0,,,,0.0,,,18289000.0,,-336638000.0,,201515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
