date,annualFreeCashFlow,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualInvestingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingChangeInWorkingCapital,annualInterestExpense,annualChangeInInventory,quarterlyOtherCurrentAssets,annualGoodwill,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualInventory,trailingChangesInAccountReceivables,annualDilutedEPS,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,annualOtherCurrentAssets
1970-01-01 00:00:01.404086400,,2500074000.0,,-1872250000.0,,,,134318000.0,452641000.0,-157302000.0,,,,-16407000.0,,44568000.0,,206917000.0,,,,13085784000.0,,,,,666606000.0,,0.0,,,382789000.0,,,138512000.0,,,,20736779000.0,76642000.0,,,18236705000.0,,,405153000.0,,13538425000.0,163535000.0,97008000.0,686448000.0,,,,,,,,1371226000.0,,51889000.0,-149275000.0,968495000.0,,,76643000.0,,,,,,,,,10868795000.0,2049687000.0,261453000.0,173593000.0,,-29397000.0,-46261000.0,167134000.0,,289475000.0,,,1284510000.0,,,,1371226000.0,,,6454144000.0,,1371226000.0,1156727000.0,,-279130000.0,,5269000.0,,,-3527372000.0,,-123962000.0,,,108924000.0,,,,,-142981000.0,,-59000.0,92221000.0,,18253595000.0,,,,,,138512000.0,0.0,,,,225262000.0,231560000.0,,,0.0,,,-254603000.0,,452641000.0,,,,,,501384000.0,,14726223000.0,410376000.0,3599000.0,,,,,,214499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,2836527000.0,,-1878125000.0,,,,135772000.0,498565000.0,-157395000.0,,,,-25464000.0,,44547000.0,,184154000.0,,,,13277031000.0,,,,,670909000.0,,0.0,,,380843000.0,,,380926000.0,,,,21000515000.0,131159000.0,,,18163988000.0,,,402459000.0,,13775596000.0,111066000.0,151524000.0,492355000.0,,,,,,,,1683142000.0,,1255000.0,-130625000.0,992537000.0,,,-11530000.0,,,,,,,,,11153337000.0,1947612000.0,268450000.0,174755000.0,,34792000.0,-28803000.0,114243000.0,,280207000.0,,,1284513000.0,,,,1683142000.0,,,6516506000.0,,1683142000.0,1371226000.0,,-29910000.0,,-420000.0,,,-3613098000.0,,-153956000.0,,,107828000.0,,,,,-69693000.0,,0.0,69580000.0,,18555925000.0,,,,,,380926000.0,0.0,,,,61615000.0,227704000.0,,,0.0,,,65414000.0,,498565000.0,,,,,,489250000.0,,14942827000.0,357843000.0,3177000.0,,,,,,311916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,311917000.0,,206323000.0,-1505385000.0,,,93267000.0,159449000.0,,-157473000.0,12421158000.0,,,-453507000.0,,306899000.0,,206323000.0,-96142000.0,1198477000.0,505185000.0,,,,,,571902000.0,125407000.0,-104428000.0,,1198477000.0,,494183000.0,,23579000.0,1966792000.0,864852000.0,505185000.0,21248320000.0,513238000.0,,-629299000.0,,,,,388776000.0,12421158000.0,122943000.0,533603000.0,,1250677000.0,,-335109000.0,10898859000.0,583408000.0,-3811000.0,6745426000.0,1198477000.0,-1505385000.0,,-377326000.0,124144000.0,21248320000.0,11002000.0,-80819000.0,,783388000.0,,,124144000.0,,1146000.0,,10898859000.0,1966792000.0,,,,,-28942000.0,125587000.0,276239000.0,276239000.0,,1404800000.0,1284519000.0,,1135310000.0,15216257000.0,1198477000.0,,,6745426000.0,1556308000.0,1404800000.0,1683142000.0,,-968904000.0,,-5507000.0,18845392000.0,,-3629135000.0,,-283162000.0,,-120639000.0,126102000.0,583290000.0,,,,-5036000.0,,-3174000.0,93267000.0,,18845392000.0,-574465000.0,,,,,306741000.0,388776000.0,,-3629135000.0,-823393000.0,-414080000.0,154517000.0,,,,,,30471000.0,,,1146000.0,-8282000.0,636564000.0,,,636564000.0,,15216257000.0,411138000.0,2644000.0,-447820000.0,54342000.0,,615187000.0,,-484665000.0,-1312258000.0,1284519000.0,-211354000.0,2383614000.0,,467715000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,2193378000.0,,-2006439000.0,,,,131112000.0,432970000.0,-137931000.0,,,,-26363000.0,,58492000.0,,184991000.0,,,,11784433000.0,,,,,606802000.0,,-49878000.0,,,436608000.0,,,194516000.0,,,,19261051000.0,84593000.0,,,17067673000.0,,,352309000.0,,12217403000.0,109405000.0,104077000.0,379691000.0,,,,,,,,1067568000.0,,30681000.0,149871000.0,927138000.0,,,18045000.0,,,,,,,,,9564125000.0,2147631000.0,254493000.0,182614000.0,,-12691000.0,-23912000.0,110376000.0,,229579000.0,,,1284523000.0,,,,1067568000.0,,,6285898000.0,,1067568000.0,1198477000.0,,-907431000.0,,975000.0,,,-3248078000.0,,-88052000.0,,,84218000.0,,,,,-239013000.0,,-2939000.0,72609000.0,,17080343000.0,,,,,,194516000.0,,,,,-475296000.0,169695000.0,,,,,,-74480000.0,,432970000.0,,,,,,346026000.0,,13832265000.0,325706000.0,971000.0,,,,,,-130909000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,1611137000.0,,-1958546000.0,,,,141830000.0,437813000.0,-139078000.0,,,,-37321000.0,,39189000.0,,159991000.0,,,,11842784000.0,,,,,616288000.0,,-331123000.0,,,417935000.0,,,-9900000.0,,,,19585907000.0,165651000.0,,,17974770000.0,,,373598000.0,,12280597000.0,216174000.0,186016000.0,671019000.0,,,,,,,,516337000.0,,21607000.0,-624473000.0,966943000.0,,,-74000.0,,,,,,,,,9809777000.0,2203057000.0,242690000.0,176146000.0,,-13749000.0,-113553000.0,128102000.0,,245846000.0,,,1284527000.0,,,,516337000.0,,,6537744000.0,,516337000.0,1067568000.0,,-700143000.0,,-6026000.0,,,-3303014000.0,,-112918000.0,,,84595000.0,,,,,-25762000.0,,0.0,50613000.0,,17629683000.0,,,,,,-9900000.0,,,,,83142000.0,197452000.0,,,,,,-253974000.0,,437813000.0,,,,,,390636000.0,,14326669000.0,354527000.0,-88072000.0,,,,,,-551231000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,1889548000.0,,-1878716000.0,,,,147552000.0,465045000.0,-139149000.0,,,,-55573000.0,,36157000.0,,152927000.0,,,,12062380000.0,,,,,627596000.0,,-7564000.0,,,434980000.0,,,258909000.0,,,,19971926000.0,198870000.0,,,18082378000.0,,,371035000.0,,12527425000.0,200777000.0,219234000.0,619292000.0,,,,,,,,788137000.0,,104865000.0,-5781000.0,993446000.0,,,174860000.0,,,,,,,,,10007007000.0,2168519000.0,256561000.0,178077000.0,,20641000.0,-7425000.0,203633000.0,,241814000.0,,,1284504000.0,,,,788137000.0,,,6682147000.0,,788137000.0,516337000.0,,-932103000.0,,6943000.0,,,-3364932000.0,,-138616000.0,,,87480000.0,,,,,-39705000.0,,-1961000.0,43593000.0,,17844716000.0,,,,,,258909000.0,41125000.0,,,,18672000.0,192958000.0,,,,,,43057000.0,,465045000.0,,,,,0.0,377951000.0,,14479784000.0,438665000.0,2856000.0,,,,,,271800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,196272000.0,,150997000.0,-1766780000.0,,,46921000.0,145713000.0,,-139171000.0,12437994000.0,,-25231000.0,156978000.0,,15418000.0,,150997000.0,-263962000.0,1943515000.0,760248000.0,,,,,,105584000.0,200229000.0,-89650000.0,,1835707000.0,,635919000.0,,-247253000.0,2276180000.0,760434000.0,550907000.0,21143293000.0,230742000.0,,-555329000.0,,,,,786924000.0,12437994000.0,110311000.0,251107000.0,,149256000.0,,37721000.0,11091010000.0,566207000.0,-7473000.0,6697595000.0,1943515000.0,-1766780000.0,,-252041000.0,98062000.0,21143293000.0,-85012000.0,-1666000.0,,679856000.0,,,98062000.0,,,,11091010000.0,2276180000.0,,,,-19432000.0,-90549000.0,109544000.0,227901000.0,227901000.0,,1986704000.0,1284475000.0,,672091000.0,14671870000.0,1835707000.0,,,6697595000.0,1397077000.0,1986704000.0,788137000.0,,-411901000.0,,6474000.0,18090137000.0,,-3418267000.0,,-136233000.0,,-235439000.0,23670000.0,1384989000.0,,,,-47932000.0,,-2573000.0,46921000.0,,18090137000.0,-732424000.0,,,,,228566000.0,411074000.0,-90030000.0,-3418267000.0,-475819000.0,992341000.0,207703000.0,,,,,,21435000.0,,,,8366000.0,463594000.0,,0.0,463594000.0,,14671870000.0,278927000.0,-767000.0,-352412000.0,618859000.0,,558526000.0,,968866000.0,-2951578000.0,1284475000.0,-793923000.0,1956270000.0,,279963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,2853767000.0,,-1999994000.0,,,,150648000.0,447700000.0,-139231000.0,,,,-43885000.0,,48704000.0,,162091000.0,,,,13126118000.0,,,,,613037000.0,,-938000.0,,,433863000.0,,,276645000.0,,,,20873374000.0,-114163000.0,,,18019607000.0,,,356688000.0,,13573818000.0,-92324000.0,-93799000.0,448333000.0,,,,,,,,1673566000.0,,-154779000.0,-241598000.0,1071054000.0,,,-1337000.0,,,,,,,,,11059832000.0,2282037000.0,256349000.0,191661000.0,,12774000.0,-63188000.0,-89493000.0,,218388000.0,,,1284483000.0,,,,1673566000.0,,,6524924000.0,,1673566000.0,1835707000.0,,-909617000.0,,800000.0,,,-3352986000.0,,-127283000.0,,,91224000.0,,,,,-38178000.0,,-185000.0,53399000.0,,17938552000.0,,,,,,276645000.0,,,,,-197188000.0,165027000.0,,,,,,59339000.0,,447700000.0,,,,,,325013000.0,,14585566000.0,152379000.0,2831000.0,,,,,,-162141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,2826271000.0,,-1898505000.0,,,,148893000.0,480094000.0,-139328000.0,,,,-46760000.0,,45564000.0,,194489000.0,,,,13246061000.0,,,,,621708000.0,,-50248000.0,,,480030000.0,,,46648000.0,,,,21073730000.0,220463000.0,,,18247459000.0,,,376570000.0,,13726155000.0,265907000.0,240826000.0,621670000.0,,,,,,,,1644067000.0,,183151000.0,-190661000.0,1087576000.0,,,-17824000.0,,,,,,,,,11078771000.0,2218431000.0,245138000.0,186877000.0,,-6140000.0,-27471000.0,268016000.0,,210010000.0,,,1284485000.0,,,,1644067000.0,,,6594107000.0,,1644067000.0,1673566000.0,,-122498000.0,,1558000.0,,,-3374867000.0,,-149931000.0,,,97068000.0,,,,,-62692000.0,,-1000.0,72556000.0,,18109566000.0,,,,,,46648000.0,,,,,114514000.0,189693000.0,,,,,,-220690000.0,,480094000.0,,,,,,314367000.0,,14734699000.0,513977000.0,2109000.0,,,,,,-29499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,2586014000.0,,-1951411000.0,,,,146499000.0,461234000.0,-142310000.0,,,,-35858000.0,,40442000.0,,198165000.0,,,,13329149000.0,,,,,633197000.0,,0.0,,,457928000.0,,,250954000.0,,,,20859369000.0,66125000.0,,,18273355000.0,,,372371000.0,,13790383000.0,97635000.0,92580000.0,557520000.0,,,,,,,,1352697000.0,,7150000.0,-259762000.0,1121376000.0,,,-17302000.0,,,,,,,,,11200238000.0,2215476000.0,260826000.0,179410000.0,,-104000.0,-22138000.0,102500000.0,,201450000.0,,,1045648000.0,,,,1352697000.0,,,6315831000.0,,1352697000.0,1644067000.0,,-559439000.0,,-2936000.0,,,-3430832000.0,,-149427000.0,,,89826000.0,,,,,-13131000.0,,-246250000.0,82374000.0,,18267562000.0,,,,,,250954000.0,7785000.0,,,,-282562000.0,192961000.0,,,,,,29279000.0,,461234000.0,,,,,0.0,301017000.0,,14836730000.0,338825000.0,4865000.0,,,,,,-291370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,995080000.0,,203704000.0,-1419382000.0,,,118972000.0,149230000.0,,-135229000.0,11917905000.0,458694000.0,13278000.0,-34080000.0,12737657000.0,8933000.0,,203704000.0,-75962000.0,1599331000.0,585059000.0,,,,,,135800000.0,-11655000.0,0.0,,1501027000.0,,577010000.0,844566000.0,420833000.0,2093855000.0,906917000.0,584933000.0,20814847000.0,651181000.0,,-556098000.0,,,521007000.0,53547000.0,3937000.0,11917905000.0,305792000.0,667310000.0,,143643000.0,2726525000.0,-160583000.0,10611685000.0,595270000.0,-246436000.0,8176965000.0,1599331000.0,-1419382000.0,287080000.0,-201089000.0,61069000.0,20814847000.0,7923000.0,24808000.0,,823606000.0,,458694000.0,1127203000.0,,,,1333422000.0,2093855000.0,82253000.0,16169000.0,,6748000.0,-14811000.0,303910000.0,189668000.0,189668000.0,322602000.0,1501027000.0,2324043000.0,,995080000.0,11606306000.0,1501027000.0,18088322000.0,1159176000.0,8176965000.0,1478258000.0,1501027000.0,1352697000.0,,-303436000.0,,-3693000.0,14187820000.0,,-2581514000.0,,-179924000.0,,-127608000.0,19937000.0,1943515000.0,435436000.0,,,-46796000.0,574117000.0,0.0,118972000.0,,14187820000.0,-893110000.0,,,,,420833000.0,,0.0,-2581514000.0,-606565000.0,-80918000.0,37378000.0,,,,,,56110000.0,,397134000.0,,-4271000.0,287846000.0,,0.0,276276000.0,,11606306000.0,473077000.0,-1882000.0,-160797000.0,-446154000.0,,-344184000.0,,138826000.0,-1894990000.0,2324043000.0,-4379000.0,2003742000.0,,298055000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,2718698000.0,,-1506236000.0,,,,145886000.0,451156000.0,-150461000.0,,,,-9446000.0,,56658000.0,,188695000.0,,,,12716965000.0,,,,,620848000.0,,-1171000.0,,,433374000.0,,,301285000.0,,,,20731448000.0,47752000.0,,,18012750000.0,,,359941000.0,,13168121000.0,71419000.0,63881000.0,455179000.0,,,,,,,,1583005000.0,,2694000.0,-156654000.0,1135693000.0,,,14000.0,,,,,,,,,10615437000.0,2059388000.0,260907000.0,195469000.0,,8315000.0,-6679000.0,73624000.0,,184009000.0,,,1045600000.0,,,,1484814000.0,,,6841707000.0,,1484814000.0,1599322000.0,,-6987000.0,,6947000.0,,,-3604348000.0,,-98227000.0,,,85304000.0,,,,,-14249000.0,,-264000.0,119019000.0,,18466335000.0,,,,,,301285000.0,,,,,-160948000.0,164472000.0,,,,,,70039000.0,,451156000.0,,,,,,274477000.0,,14861987000.0,304814000.0,2205000.0,,,,,,-16317000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,2703913000.0,,-1524806000.0,,,,144012000.0,427401000.0,-150614000.0,,,,-13456000.0,,42470000.0,,187489000.0,,,,12817659000.0,,,,,626039000.0,,-10670000.0,,,431983000.0,,,14932000.0,,,,20889290000.0,115972000.0,,,18185377000.0,,,369352000.0,,13245060000.0,146821000.0,132101000.0,649300000.0,,,,,,,,1557689000.0,,51401000.0,-94875000.0,1146224000.0,,,15000.0,,,,,,,,,10837585000.0,1997270000.0,256687000.0,179485000.0,,-9639000.0,-21041000.0,146573000.0,,176506000.0,,,1045567000.0,,,,1471303000.0,,,6916434000.0,,1471303000.0,1583005000.0,,-6984000.0,,1499000.0,,,-3682903000.0,,-92846000.0,,,88444000.0,,,,,-13296000.0,,-21000.0,115839000.0,,18595490000.0,,,,,,14932000.0,,,,,54627000.0,189867000.0,,,,,,-242639000.0,,427401000.0,,,,,,264035000.0,,14912587000.0,379029000.0,-248000.0,,,,,,-25316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,2358379000.0,,-4098127000.0,,,,117641000.0,412100000.0,-129863000.0,,,,-6375000.0,,36261000.0,,193145000.0,,,,11142447000.0,,,,,528755000.0,,0.0,,,469919000.0,,,345408000.0,,,,16842120000.0,-29026000.0,,,14483741000.0,,,303529000.0,,11554547000.0,37176000.0,-12898000.0,575554000.0,,,,,,,,1385783000.0,,-39618000.0,197234000.0,972596000.0,,,116251000.0,,,,,,,,,9351601000.0,1609877000.0,225226000.0,141233000.0,,28933000.0,-5858000.0,38364000.0,,166198000.0,,,1045582000.0,,,,1282230000.0,,,4571079000.0,,1282230000.0,1557689000.0,,-163138000.0,,-2961000.0,,,-2805160000.0,,-83643000.0,,,77091000.0,,,,,-438921000.0,,-133000.0,121801000.0,,14582699000.0,,,,,,345408000.0,4363000.0,,,,-714557000.0,162296000.0,,,,,,91769000.0,,412100000.0,,,,,,240377000.0,,11777539000.0,233096000.0,1188000.0,,,,,,-171915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,504290000.0,,182752000.0,-4183253000.0,,,128682000.0,122287000.0,,-130068000.0,11405296000.0,415794000.0,3760000.0,85757000.0,,36838000.0,,182752000.0,-101853000.0,1914812000.0,,,,,,,266172000.0,,-71144000.0,,1817655000.0,,277356000.0,,-157335000.0,1594385000.0,227416000.0,318446000.0,17397934000.0,27319000.0,,-561006000.0,,,,,9543000.0,11405296000.0,52278000.0,44332000.0,,158999000.0,,56480000.0,1592348000.0,529826000.0,-418000.0,5322589000.0,1914812000.0,-4183253000.0,,-152022000.0,58700000.0,17397934000.0,41090000.0,51966000.0,,162017000.0,,,58700000.0,,,,1592348000.0,1594385000.0,,,,-23849000.0,,90939000.0,159260000.0,159260000.0,,1817655000.0,1884502000.0,,860142000.0,11871012000.0,1817655000.0,,,5322589000.0,1159860000.0,1817655000.0,1385783000.0,,-457789000.0,,-4302000.0,14756295000.0,,-2885283000.0,,-81136000.0,,,83530000.0,1599331000.0,,,,-70749000.0,,0.0,128682000.0,,14756295000.0,-206317000.0,,,,,198517000.0,0.0,34800000.0,-2885283000.0,-355852000.0,482534000.0,159508000.0,,,,,,-21022000.0,,415794000.0,,1183000.0,227069000.0,,,227069000.0,,11871012000.0,296756000.0,38661000.0,-537215000.0,-338344000.0,,315481000.0,,529029000.0,-634898000.0,1884502000.0,-71144000.0,1814072000.0,,311588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,2416990000.0,,-4198088000.0,,,,115337000.0,431094000.0,-136392000.0,,,,-16944000.0,,42533000.0,,149766000.0,,,,11408511000.0,,,,,536437000.0,,-51614000.0,,,465659000.0,,,265418000.0,,,,16864483000.0,-17841000.0,,,14447493000.0,,,298835000.0,,11839605000.0,645000.0,9680000.0,406550000.0,,,,,,,,1418068000.0,,-18711000.0,-190620000.0,998922000.0,,,,,,,,,,,200648000.0,9774477000.0,1519546000.0,237602000.0,164375000.0,,19835000.0,-7519000.0,3199000.0,,152834000.0,,,4360092000.0,,,,1327384000.0,,,4360092000.0,,1327384000.0,1914812000.0,,-145640000.0,,-5702000.0,,,-2962983000.0,,-86808000.0,,,88166000.0,,,,,-8196000.0,,-470784000.0,30258000.0,,14926337000.0,,,,,,265418000.0,0.0,,,,-571542000.0,134460000.0,,,,,,73748000.0,,431094000.0,,,,,,200648000.0,,11963354000.0,206702000.0,2554000.0,,,,,13669000.0,-496744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,2214346000.0,,-4206381000.0,,,,118411000.0,394079000.0,-133249000.0,,,,10035000.0,,34427000.0,,165650000.0,,,,11528417000.0,,,,,541818000.0,,,,,520331000.0,,,-24158000.0,,,,16866083000.0,111534000.0,,,14651737000.0,,,305837000.0,,11922496000.0,104655000.0,124068000.0,550595000.0,,,,,,,,1211959000.0,,28027000.0,-64286000.0,1002387000.0,,,,,,,,,,,187934000.0,9781529000.0,1498490000.0,235981000.0,147290000.0,,,-19144000.0,105122000.0,,,,,898912000.0,,,,1090791000.0,,,4281875000.0,,1090791000.0,1418068000.0,,-3586000.0,,,,,-3035523000.0,,,,,79623000.0,,,,,15127000.0,,0.0,33351000.0,,15047946000.0,,,,,,-24158000.0,,,,,-117665000.0,158547000.0,,,,,,-256353000.0,,394079000.0,,,,,,187934000.0,,12012423000.0,303156000.0,467000.0,,,,,,-206109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,1926900000.0,,-4135602000.0,,,,120013000.0,415531000.0,-132397000.0,,,,-6418000.0,,31977000.0,,157951000.0,,,,11224980000.0,,,,,542048000.0,,,,,229042000.0,,,246778000.0,,,,16678020000.0,190645000.0,,,14751120000.0,,,306473000.0,,11640511000.0,219101000.0,203179000.0,763829000.0,,,,,,,,919810000.0,,144868000.0,-397400000.0,1007090000.0,,,,,,,,,,,,9792659000.0,1437158000.0,235575000.0,147656000.0,,7226000.0,-6065000.0,221044000.0,,,,,898883000.0,,,,772524000.0,,,4377917000.0,,772524000.0,1211959000.0,,-116074000.0,,-4151000.0,,,,,-89108000.0,,,80603000.0,,,,,-17568000.0,,0.0,34173000.0,,,,,,,,246778000.0,,,,,-141527000.0,158817000.0,,,,,,35731000.0,,415531000.0,,,,,,176211000.0,,,421660000.0,1943000.0,,,,,,-292149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
