date,annualLongTermDebt,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,quarterlyBasicEPS,trailingCashDividendsPaid,quarterlyLongTermDebt,annualPretaxIncome,annualPurchaseOfInvestment,quarterlyTotalAssets,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,trailingInvestingCashFlow,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualRetainedEarnings,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualBasicEPS,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualEndCashPosition,trailingOperatingIncome,annualOperatingIncome,quarterlyInventory,trailingTotalRevenue,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyInvestingCashFlow,annualNetPPE,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingEndCashPosition,quarterlyCurrentDebt,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualCashCashEquivalentsAndMarketableSecurities,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualBeginningCashPosition,annualInterestExpense,annualCurrentAssets,annualDilutedAverageShares,trailingInterestExpense,trailingCapitalExpenditure,trailingBeginningCashPosition,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,trailingGrossProfit,trailingDeferredIncomeTax,annualTaxProvision,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualCapitalStock,quarterlyTaxProvision,annualBasicAverageShares,quarterlyNetPPE,annualNetOtherFinancingCharges,annualGrossProfit,annualStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualFreeCashFlow,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingDepreciationAndAmortization,annualInventory,quarterlyEbitda,trailingTaxProvision,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,annualChangeInInventory,quarterlyPretaxIncome,quarterlyGrossPPE,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2015-12-31,6106000000.0,-1272000000.0,,-24000000.0,36000000.0,380000000.0,2281000000.0,0.92,,6106000000.0,1335000000.0,-146000000.0,14842000000.0,1013000000.0,9416000000.0,2281000000.0,2913000000.0,1750000000.0,1446000000.0,164000000.0,,,-174000000.0,1090000000.0,247000000.0,,8453000000.0,4994000000.0,,0.0,,14842000000.0,-1298000000.0,746000000.0,344000000.0,1446000000.0,-1050000000.0,333000000.0,857000000.0,2.78,,619000000.0,619000000.0,766000000.0,333000000.0,364500000.0,619000000.0,,1613000000.0,1909000000.0,,996000000.0,,94000000.0,619000000.0,6349000000.0,94000000.0,0.0,-227000000.0,7104000000.0,,-320000000.0,8453000000.0,44000000.0,2306000000.0,,1669000000.0,2612000000.0,181000000.0,-46000000.0,76000000.0,,619000000.0,,407000000.0,14802000000.0,2376000000.0,247000000.0,-861000000.0,380000000.0,-10000000.0,619000000.0,-3278000000.0,,619000000.0,-39000000.0,789000000.0,295000000.0,5426000000.0,366300000.0,,,,,60000000.0,617000000.0,-358000000.0,619000000.0,,16547000000.0,1013000000.0,-9443000000.0,64000000.0,3443000000.0,-255000000.0,-553000000.0,643000000.0,0.91,473000000.0,2.77,,,1626000000.0,-3278000000.0,2612000000.0,-170000000.0,1750000000.0,12000000.0,,,418000000.0,,-1056000000.0,,36000000.0,-174000000.0,,-9443000000.0,-204000000.0,617000000.0,11967000000.0,18591000000.0,1669000000.0,473000000.0,252000000.0,364388489.0,7104000000.0,-155000000.0,6624000000.0,75000000.0,9416000000.0,7000000.0,1250000000.0,,97000000.0,,1909000000.0,816000000.0,,,,0.0,630000000.0,-439000000.0,361956522.0,,1066000000.0,,-445000000.0,123000000.0,-129000000.0,4994000000.0,-28000000.0,559000000.0,16547000000.0,,,,,5011000000.0,,5426000000.0,766000000.0,6349000000.0,14802000000.0,4539000000.0,-258000000.0,665000000.0,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,16000000.0,0.0,371000000.0,,1.51,,6904000000.0,,,14820000000.0,,9669000000.0,2255000000.0,2837000000.0,1618000000.0,,,,,,,284000000.0,,9100000000.0,,,0.0,,,,,560000000.0,1498000000.0,,545000000.0,825000000.0,,,635000000.0,635000000.0,594000000.0,545000000.0,363400000.0,,,,1902000000.0,,835000000.0,,,635000000.0,,,,-229000000.0,,,-318000000.0,,,,,999000000.0,,172000000.0,-59000000.0,76000000.0,,699000000.0,,333000000.0,14491000000.0,,,,,-7000000.0,,,,,,,,,,,,,,,359000000.0,-140000000.0,,,,,,42000000.0,,,,619000000.0,1.5,,,,,1639000000.0,,2442000000.0,,,8000000.0,,,,,,,,109000000.0,,-9571000000.0,-2000000.0,,,,,,207000000.0,,7188000000.0,,,,,15000000.0,,,-25000000.0,,,980000000.0,,,,,804000000.0,-315000000.0,360700000.0,,,,,-34000000.0,-105000000.0,,,732000000.0,16759000000.0,,,,,,,5151000000.0,,5391000000.0,,4476000000.0,-220000000.0,553000000.0,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,21000000.0,0.0,331000000.0,,1.57,,6905000000.0,,,14770000000.0,,9656000000.0,2249000000.0,2924000000.0,1677000000.0,,,,,,,287000000.0,,9118000000.0,,,0.0,,,,,578000000.0,1507000000.0,,566000000.0,847000000.0,,,656000000.0,656000000.0,626000000.0,566000000.0,362400000.0,,,,1807000000.0,,826000000.0,,,656000000.0,,,,-155000000.0,,,-332000000.0,,,,,772000000.0,,177000000.0,-14000000.0,81000000.0,,674000000.0,,683000000.0,14346000000.0,,,,,6000000.0,,,,,,,,,,,,,,,402000000.0,-153000000.0,,,,,,28000000.0,,,,635000000.0,1.56,,,,,1664000000.0,,2448000000.0,,,8000000.0,,,,,,,,196000000.0,,-9601000000.0,-589000000.0,,,,,,217000000.0,,7188000000.0,,,,,30000000.0,,,-19000000.0,,,1018000000.0,,,,,838000000.0,-688000000.0,360509554.0,,,,,37000000.0,57000000.0,,,760000000.0,16789000000.0,,,,,,,5114000000.0,,5228000000.0,,4588000000.0,-177000000.0,860000000.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,228000000.0,0.0,332000000.0,,1.53,,6443000000.0,,,14899000000.0,,9639000000.0,2222000000.0,2924000000.0,1731000000.0,,,,,,,289000000.0,,8628000000.0,,,0.0,,,,,563000000.0,1518000000.0,,550000000.0,833000000.0,,,884000000.0,884000000.0,594000000.0,550000000.0,361500000.0,,,,1736000000.0,,834000000.0,,,884000000.0,,,,-192000000.0,,,-331000000.0,,,,,1205000000.0,,179000000.0,-60000000.0,81000000.0,,634000000.0,,763000000.0,14348000000.0,,,,,3000000.0,,,,,,,,,,,,,,,418000000.0,-219000000.0,,,,,,22000000.0,,,,656000000.0,1.52,,,,,1670000000.0,,2454000000.0,,,31000000.0,,,,,,,,299000000.0,,-9729000000.0,-5000000.0,,,,,,227000000.0,,7198000000.0,,,,,19000000.0,,,7000000.0,,,1017000000.0,,,,,836000000.0,-534000000.0,359477124.0,,,,,-16000000.0,197000000.0,,,757000000.0,16927000000.0,,,,,,,5260000000.0,,5720000000.0,,4594000000.0,-185000000.0,948000000.0,,,,,,,,,,,,,,,,,,,
2016-12-31,6439000000.0,-1311000000.0,,39000000.0,44000000.0,309000000.0,2176000000.0,1.41,,6439000000.0,3009000000.0,-221000000.0,14602000000.0,2166000000.0,9487000000.0,2176000000.0,2866000000.0,1775000000.0,1480000000.0,216000000.0,259000000.0,,-102000000.0,-84000000.0,257000000.0,,8639000000.0,5831000000.0,,0.0,,14602000000.0,-2185000000.0,705000000.0,518000000.0,1480000000.0,-732000000.0,505000000.0,821000000.0,6.03,,923000000.0,923000000.0,532000000.0,505000000.0,359600000.0,923000000.0,,3317000000.0,1679000000.0,,839000000.0,,83000000.0,923000000.0,5846000000.0,83000000.0,0.0,-156000000.0,7169000000.0,,-330000000.0,8639000000.0,-61000000.0,3232000000.0,,1133000000.0,2609000000.0,177000000.0,-88000000.0,81000000.0,,581000000.0,,682000000.0,14485000000.0,4033000000.0,257000000.0,-739000000.0,309000000.0,-31000000.0,923000000.0,-3474000000.0,,923000000.0,44000000.0,619000000.0,319000000.0,5115000000.0,361700000.0,,,,,-23000000.0,337000000.0,-227000000.0,581000000.0,,16854000000.0,2166000000.0,-9685000000.0,124000000.0,3326000000.0,-15000000.0,-598000000.0,884000000.0,1.4,473000000.0,5.99,,,1678000000.0,-3474000000.0,2609000000.0,304000000.0,1775000000.0,-3000000.0,,,922000000.0,,-771000000.0,,44000000.0,-102000000.0,,-9685000000.0,-2000000.0,337000000.0,11551000000.0,18202000000.0,1133000000.0,473000000.0,271000000.0,359203980.0,7169000000.0,-29000000.0,6651000000.0,77000000.0,9487000000.0,13000000.0,2461000000.0,,-47000000.0,,1679000000.0,1018000000.0,,,,,839000000.0,-648000000.0,358156028.0,,2219000000.0,,334000000.0,-2000000.0,185000000.0,5831000000.0,230000000.0,760000000.0,16854000000.0,,,,259000000.0,3334000000.0,,5115000000.0,532000000.0,5846000000.0,14485000000.0,4544000000.0,-189000000.0,871000000.0,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,-88000000.0,0.0,314000000.0,,1.58,,6425000000.0,,,14758000000.0,,9646000000.0,2224000000.0,2831000000.0,1620000000.0,,,,,,,284000000.0,,8532000000.0,,,0.0,,,,,575000000.0,1528000000.0,,563000000.0,813000000.0,,,835000000.0,835000000.0,457000000.0,563000000.0,358600000.0,,,,1728000000.0,,818000000.0,,,835000000.0,,,,-178000000.0,,,-329000000.0,,,,,1328000000.0,,178000000.0,-37000000.0,83000000.0,,583000000.0,,221000000.0,14396000000.0,,,,,-9000000.0,,,,,,,,,,,,,,,325000000.0,-295000000.0,,,,,,70000000.0,,,,923000000.0,1.57,,,,,1652000000.0,,2571000000.0,,,4000000.0,,,,,,,,136000000.0,,-9940000000.0,-8000000.0,,,,,,207000000.0,,7251000000.0,,,,,20000000.0,,,-22000000.0,,,1014000000.0,,,,,834000000.0,-367000000.0,356000000.0,,,,,-25000000.0,-264000000.0,,,753000000.0,17191000000.0,,,,,,,5112000000.0,,5864000000.0,,4483000000.0,-215000000.0,436000000.0,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,216000000.0,0.0,296000000.0,,1.5,,6777000000.0,,,15070000000.0,,9680000000.0,2221000000.0,2910000000.0,1671000000.0,,,,,,,283000000.0,,8850000000.0,,,0.0,,,,,540000000.0,1527000000.0,,531000000.0,842000000.0,,,1051000000.0,1051000000.0,441000000.0,531000000.0,356700000.0,,,,1738000000.0,,845000000.0,,,1051000000.0,,,,-209000000.0,,,-345000000.0,,,,,1246000000.0,,180000000.0,-24000000.0,85000000.0,,624000000.0,,654000000.0,14739000000.0,,,,,-37000000.0,,,,,,,,,,,,,,,380000000.0,-302000000.0,,,,,,0.0,,,,835000000.0,1.49,,,,,1644000000.0,,2629000000.0,,,-14000000.0,,,,,,,,102000000.0,,-10143000000.0,-4000000.0,,,,,,202000000.0,,7246000000.0,,,,,30000000.0,,,7000000.0,,,981000000.0,,,,,799000000.0,-397000000.0,354400000.0,,,,,-9000000.0,73000000.0,,,716000000.0,17389000000.0,,,,,,,5390000000.0,,5889000000.0,,4554000000.0,-171000000.0,825000000.0,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,-396000000.0,0.0,305000000.0,,1.61,,7057000000.0,,,15049000000.0,,9823000000.0,2360000000.0,2981000000.0,1752000000.0,,,,,,,272000000.0,,9139000000.0,,,0.0,,,,,579000000.0,1581000000.0,,567000000.0,813000000.0,,,655000000.0,655000000.0,434000000.0,567000000.0,354800000.0,,,,1748000000.0,,805000000.0,,,655000000.0,,,,-290000000.0,,,-343000000.0,,,,,589000000.0,,182000000.0,-62000000.0,78000000.0,,653000000.0,,596000000.0,14551000000.0,,,,,-3000000.0,,,,,,,,,,,,,,,463000000.0,-207000000.0,,,,,,0.0,,,,1051000000.0,1.6,,,,,1659000000.0,,2729000000.0,,,-19000000.0,,,,,,,,259000000.0,,-10306000000.0,-960000000.0,,,,,,224000000.0,,7317000000.0,,,,,14000000.0,,,-10000000.0,,,1039000000.0,,,,,854000000.0,-916000000.0,352700000.0,,,,,-7000000.0,37000000.0,,,779000000.0,17623000000.0,,,,,,,5226000000.0,,5412000000.0,,4640000000.0,-209000000.0,805000000.0,,,,,,,,,,,,,,,,,,,
2017-12-31,6472000000.0,-1359000000.0,,-39000000.0,45000000.0,299000000.0,2315000000.0,1.76,,6472000000.0,2991000000.0,-214000000.0,15151000000.0,2278000000.0,9940000000.0,2315000000.0,2984000000.0,1730000000.0,1576000000.0,183000000.0,249000000.0,,629000000.0,1000000.0,233000000.0,,8411000000.0,6730000000.0,,0.0,,15151000000.0,-2421000000.0,724000000.0,625000000.0,1576000000.0,-851000000.0,617000000.0,759000000.0,6.44,,616000000.0,616000000.0,395000000.0,617000000.0,353400000.0,616000000.0,,3299000000.0,1790000000.0,,786000000.0,,,616000000.0,5858000000.0,,,-174000000.0,7436000000.0,,-342000000.0,8411000000.0,174000000.0,2929000000.0,,953000000.0,2834000000.0,184000000.0,-91000000.0,72000000.0,,695000000.0,,673000000.0,14269000000.0,4033000000.0,233000000.0,-911000000.0,299000000.0,-39000000.0,616000000.0,-2919000000.0,,616000000.0,-35000000.0,923000000.0,318000000.0,5211000000.0,355900000.0,,,,,-44000000.0,490000000.0,-107000000.0,695000000.0,,17915000000.0,2278000000.0,-10479000000.0,113000000.0,3227000000.0,-69000000.0,-1481000000.0,655000000.0,1.75,473000000.0,6.4,,,1598000000.0,-2919000000.0,2834000000.0,-307000000.0,1730000000.0,-6000000.0,,,776000000.0,,-785000000.0,,45000000.0,629000000.0,,-10479000000.0,-509000000.0,490000000.0,11706000000.0,18259000000.0,953000000.0,473000000.0,143000000.0,353726708.0,7436000000.0,-88000000.0,6553000000.0,76000000.0,9940000000.0,12000000.0,2144000000.0,,26000000.0,,1790000000.0,999000000.0,,,,,812000000.0,-741000000.0,350568182.0,,2319000000.0,,-148000000.0,-28000000.0,6000000.0,6730000000.0,-33000000.0,743000000.0,17915000000.0,,,,249000000.0,3254000000.0,,5211000000.0,395000000.0,5858000000.0,14269000000.0,4582000000.0,-190000000.0,863000000.0,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,10000000.0,,359000000.0,,0.27,,6081000000.0,,,15303000000.0,,9931000000.0,2470000000.0,3407000000.0,1899000000.0,,,,,,,260000000.0,,8074000000.0,,,-9000000.0,,,,,97000000.0,1576000000.0,,93000000.0,1079000000.0,,,626000000.0,626000000.0,421000000.0,93000000.0,352600000.0,,,,1778000000.0,,1077000000.0,,,626000000.0,,,,-256000000.0,,,-341000000.0,,,,,1599000000.0,,211000000.0,-83000000.0,66000000.0,,767000000.0,,353000000.0,14748000000.0,,,,,-6000000.0,,,,,,,,,,,,,,,498000000.0,-197000000.0,,,,,,19000000.0,,,,616000000.0,0.26,,,,,1324000000.0,,2826000000.0,,,-3000000.0,,,,,,,,317000000.0,,-10635000000.0,-2000000.0,,,,,,104000000.0,,7328000000.0,,,,,18000000.0,,,57000000.0,,,451000000.0,,,,,247000000.0,-283000000.0,344444444.0,,,,,-27000000.0,103000000.0,,,174000000.0,17963000000.0,,,,,,,5372000000.0,,6674000000.0,,4731000000.0,-189000000.0,542000000.0,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,-142000000.0,,366000000.0,,1.3,,5746000000.0,,,14564000000.0,,9536000000.0,2286000000.0,3149000000.0,1764000000.0,,,,,,,257000000.0,,7731000000.0,,,-36000000.0,,,,,465000000.0,1504000000.0,,455000000.0,771000000.0,,,484000000.0,484000000.0,467000000.0,455000000.0,350300000.0,,,,1750000000.0,,781000000.0,,,484000000.0,,,,-156000000.0,,,-350000000.0,,,,,1741000000.0,,224000000.0,-64000000.0,68000000.0,,729000000.0,,629000000.0,14386000000.0,,,,,-35000000.0,,,,,,,,,,,,,,,508000000.0,-223000000.0,,,,,,75000000.0,,,,626000000.0,1.3,,,,,1455000000.0,,2802000000.0,,,-9000000.0,,,,,,,,-57000000.0,,-10417000000.0,-2000000.0,,,,,,138000000.0,,7046000000.0,,,,,8000000.0,,,37000000.0,,,865000000.0,,,,,674000000.0,-747000000.0,348800000.0,,,,,44000000.0,-10000000.0,,,573000000.0,17463000000.0,,,,,,,5028000000.0,,6655000000.0,,4604000000.0,-158000000.0,787000000.0,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,10000000.0,,369000000.0,,1.3,,5739000000.0,,,14583000000.0,,9475000000.0,2308000000.0,3166000000.0,1735000000.0,,,,,,,251000000.0,,7666000000.0,,,-30000000.0,,,,,462000000.0,1480000000.0,,451000000.0,749000000.0,,,494000000.0,494000000.0,504000000.0,451000000.0,348800000.0,,,,1770000000.0,,747000000.0,,,494000000.0,,,,-220000000.0,,,-348000000.0,,,,,1786000000.0,,217000000.0,-71000000.0,64000000.0,,714000000.0,,473000000.0,14471000000.0,,,,,0.0,,,,,,,,,,,,,,,536000000.0,-176000000.0,,,,,,45000000.0,,,,484000000.0,1.29,,,,,1416000000.0,,2937000000.0,,,25000000.0,,,,,,,,-133000000.0,,-10469000000.0,-306000000.0,,,,,,138000000.0,,7030000000.0,,,,,19000000.0,,,-68000000.0,,,858000000.0,,,,,669000000.0,-453000000.0,347200000.0,,,,,27000000.0,24000000.0,,,577000000.0,17499000000.0,,,,,,,5108000000.0,,6805000000.0,,4582000000.0,-219000000.0,692000000.0,,,,,,,,,,,,,,,,,,,
2018-12-31,6247000000.0,-1386000000.0,,45000000.0,14000000.0,328000000.0,2164000000.0,1.19,,6247000000.0,1813000000.0,-353000000.0,14518000000.0,1410000000.0,9477000000.0,2164000000.0,3167000000.0,1793000000.0,1474000000.0,272000000.0,,,-287000000.0,67000000.0,224000000.0,,8028000000.0,5947000000.0,,-88000000.0,,14518000000.0,-2115000000.0,882000000.0,421000000.0,1474000000.0,-902000000.0,411000000.0,768000000.0,4.05,,539000000.0,539000000.0,458000000.0,411000000.0,347300000.0,539000000.0,,2229000000.0,1813000000.0,,763000000.0,,,539000000.0,6536000000.0,,-163000000.0,-270000000.0,7159000000.0,,-347000000.0,8028000000.0,392000000.0,2970000000.0,,1208000000.0,3190000000.0,230000000.0,-135000000.0,65000000.0,,620000000.0,,638000000.0,14564000000.0,2958000000.0,224000000.0,-800000000.0,328000000.0,-16000000.0,539000000.0,-3299000000.0,,539000000.0,5000000.0,616000000.0,263000000.0,5041000000.0,349600000.0,,,,,33000000.0,525000000.0,-204000000.0,620000000.0,,17714000000.0,1410000000.0,-10555000000.0,133000000.0,3367000000.0,2000000.0,-407000000.0,494000000.0,1.18,473000000.0,4.03,,,1402000000.0,-3299000000.0,3190000000.0,-77000000.0,1793000000.0,8000000.0,,,471000000.0,,-877000000.0,,14000000.0,-287000000.0,,-10555000000.0,-97000000.0,525000000.0,12889000000.0,18486000000.0,1208000000.0,473000000.0,91000000.0,348148148.0,7159000000.0,-57000000.0,5597000000.0,41000000.0,9477000000.0,-4000000.0,2093000000.0,,41000000.0,,1813000000.0,784000000.0,,,,,639000000.0,-632000000.0,345000000.0,,1445000000.0,,389000000.0,-42000000.0,272000000.0,5947000000.0,-127000000.0,489000000.0,17714000000.0,,,,,3368000000.0,,5041000000.0,458000000.0,6536000000.0,14564000000.0,4569000000.0,-311000000.0,949000000.0,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,-48000000.0,,617000000.0,,1.32,,5990000000.0,,,15204000000.0,,9949000000.0,2377000000.0,3205000000.0,1916000000.0,,,,,,,246000000.0,,8089000000.0,,,-11000000.0,,,,,466000000.0,1476000000.0,,454000000.0,769000000.0,,,491000000.0,491000000.0,496000000.0,454000000.0,346000000.0,,,,1857000000.0,,773000000.0,,,491000000.0,,,,-324000000.0,,,-345000000.0,,,,,1900000000.0,,234000000.0,-80000000.0,65000000.0,,1088000000.0,,1000000.0,15286000000.0,,,,,-8000000.0,,,,,,,,,,,,,,,530000000.0,-164000000.0,,,,,,72000000.0,,,,539000000.0,1.31,,,,,1428000000.0,,3027000000.0,,,,,,,,,,,-305000000.0,,-10685000000.0,-402000000.0,,,,,,143000000.0,,7139000000.0,,,,,16000000.0,,,-14000000.0,,,881000000.0,,,,,655000000.0,-42000000.0,344300000.0,,,,,11000000.0,-375000000.0,,,582000000.0,17824000000.0,,,,,,,5255000000.0,,7197000000.0,,4633000000.0,-316000000.0,317000000.0,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,43000000.0,,571000000.0,,1.41,,6701000000.0,,,15347000000.0,,10026000000.0,2397000000.0,3108000000.0,1946000000.0,,,,,,,249000000.0,,8712000000.0,,,-11000000.0,,,,,495000000.0,1478000000.0,,485000000.0,811000000.0,,,534000000.0,534000000.0,513000000.0,485000000.0,346000000.0,,,,1856000000.0,,816000000.0,,,534000000.0,,,,-198000000.0,,,-355000000.0,,,,,1291000000.0,,236000000.0,-106000000.0,67000000.0,,1092000000.0,,356000000.0,15297000000.0,,,,,-71000000.0,,,,,,,,,,,,,,,534000000.0,-166000000.0,,,,,,157000000.0,,,,491000000.0,1.4,473000000.0,,,,1486000000.0,-3269000000.0,2993000000.0,,,,,,,,,,,-178000000.0,,-10765000000.0,-301000000.0,,,,,,132000000.0,,7207000000.0,,,,,32000000.0,,,-27000000.0,,,897000000.0,,,,,670000000.0,-371000000.0,344200000.0,,,,,15000000.0,-150000000.0,6170000000.0,,594000000.0,17972000000.0,,,,,,,5321000000.0,,6585000000.0,,4594000000.0,-253000000.0,609000000.0,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,-118000000.0,,540000000.0,,1.95,,6198000000.0,,,15033000000.0,,9969000000.0,2306000000.0,3085000000.0,1931000000.0,,,,,,,294000000.0,,8163000000.0,,,-11000000.0,,,,,680000000.0,1438000000.0,,671000000.0,815000000.0,,,416000000.0,416000000.0,506000000.0,671000000.0,345900000.0,,,,1779000000.0,,640000000.0,,,416000000.0,,,,-245000000.0,,,-354000000.0,,,,,1555000000.0,,230000000.0,-167000000.0,66000000.0,,1079000000.0,,588000000.0,14945000000.0,,,,,-13000000.0,,,,,,,,,,,,,,,563000000.0,-214000000.0,,,,,,58000000.0,,,,534000000.0,1.94,473000000.0,,,,1555000000.0,-3412000000.0,2942000000.0,,,-44000000.0,,,,,,,,-141000000.0,,-10462000000.0,-2000000.0,,,,,,192000000.0,,7158000000.0,,,,,26000000.0,,,15000000.0,,,1137000000.0,,,,,915000000.0,-747000000.0,343800000.0,,,,,-18000000.0,126000000.0,6485000000.0,,841000000.0,17620000000.0,,,,,,,5064000000.0,,6782000000.0,,4640000000.0,-298000000.0,886000000.0,,,,,,,,,,,,,,,,,,,
2019-12-31,6213000000.0,,,26000000.0,,520000000.0,2263000000.0,1.6,,6213000000.0,,,15283000000.0,,10226000000.0,2263000000.0,3017000000.0,1978000000.0,1467000000.0,,,,-33000000.0,,268000000.0,,8170000000.0,,,-58000000.0,,15283000000.0,,,556000000.0,1467000000.0,,547000000.0,859000000.0,,,442000000.0,442000000.0,511000000.0,547000000.0,344400000.0,,,,1790000000.0,,815000000.0,,,442000000.0,6919000000.0,,,-275000000.0,7450000000.0,,-354000000.0,8170000000.0,,,,1534000000.0,3055000000.0,217000000.0,-215000000.0,63000000.0,,1041000000.0,,582000000.0,15089000000.0,,268000000.0,,520000000.0,-22000000.0,442000000.0,,,442000000.0,,,,5057000000.0,,,,,,,562000000.0,-256000000.0,1041000000.0,,,,,255000000.0,,,,416000000.0,1.59,,,,,1566000000.0,,3055000000.0,,1978000000.0,-9000000.0,,,,,,,,-33000000.0,,,-2000000.0,562000000.0,,,1534000000.0,,109000000.0,,7450000000.0,,,,10226000000.0,22000000.0,,,10000000.0,,1790000000.0,913000000.0,,,,,751000000.0,-632000000.0,341400000.0,,,,,21000000.0,111000000.0,,,633000000.0,,,,,,,,5057000000.0,511000000.0,6919000000.0,15089000000.0,4583000000.0,-342000000.0,924000000.0,,,,,,,,,,,,,,,,,,,
