date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
2002-09-30,,,,,,-5836000.0,,,77637000.0,85580000.0,,,,,,10490000.0,,235234000.0,,-13574000.0,,,,,26687000.0,,,,,,,,,-3198000.0,,,19468000.0,79430000.0,,149000.0,490250000.0,-1653000.0,,575830000.0,,,,,340596000.0,,,,,,,,,,,8920000.0,,,237218000.0,,235234000.0,,35996000.0,,18493000.0,,29586000.0,,1508000.0,,49844000.0,,27969000.0,-2414000.0,0.4,26059500.0,1319000.0,,10490000.0,,10490000.0,157136000.0,,62750000.0,,,1508000.0,,,30376000.0,17699000.0,,7209000.0,,426718000.0,,,,,746000.0,,,,,,1508000.0,,-11160000.0,3460000.0,33500000.0,,,3088000.0,,0.0,,,,-358957000.0,6374000.0,30648000.0,,,7962000.0,33500000.0,,,,,,785675000.0,,,0.4,,,,25644000.0,,,,,,,762000.0,26059500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,12851000.0,347096000.0,,,156229000.0,-5878000.0,,58130000.0,80547000.0,96971000.0,,13597000.0,34298000.0,-21553000.0,2998000.0,3262000.0,,73039000.0,1.126667,-40075000.0,,,,,16804000.0,,,32039000.0,1047000.0,,29193000.0,,25966500.0,-29931000.0,,,9203000.0,95390000.0,,2613000.0,531924000.0,-7542000.0,,628895000.0,29193000.0,401525000.0,,-9425000.0,401525000.0,-8095000.0,132737000.0,2998000.0,2421000.0,96971000.0,192149000.0,36275000.0,-23170000.0,,,12851000.0,29193000.0,35493000.0,315571000.0,,227370000.0,,36275000.0,25966500.0,14210000.0,,48013000.0,227370000.0,2998000.0,628895000.0,47377000.0,18727000.0,26308000.0,-1793000.0,,,-312000.0,,3262000.0,14210000.0,3262000.0,192149000.0,73039000.0,67857000.0,,17575000.0,2998000.0,,,38174000.0,5439000.0,,2177000.0,,460328000.0,26308000.0,,2335000.0,80547000.0,1508000.0,460328000.0,17575000.0,190867000.0,87492000.0,56729000.0,2998000.0,531924000.0,-38282000.0,3294000.0,34298000.0,315571000.0,,3452000.0,,0.0,67857000.0,2998000.0,2375000.0,-365243000.0,33214000.0,35493000.0,,,8351000.0,34298000.0,,,47920000.0,,,825571000.0,,,,12545000.0,1.126667,-365243000.0,32039000.0,,-9425000.0,,3629000.0,,,1490000.0,,825571000.0,0.0,30225000.0,,-78282000.0,-86377000.0,34298000.0,,,577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,-5923000.0,,,93628000.0,103893000.0,,,,,,9375000.0,,,,-29832000.0,,,,,23163000.0,,,,,,,,,16830000.0,,,17451000.0,128494000.0,,855000.0,550037000.0,26207000.0,,653930000.0,,,,,419103000.0,,,,,,,,,,,7830000.0,,,320197000.0,,234827000.0,,43965000.0,,20039000.0,,75760000.0,,17995000.0,,52734000.0,,14404000.0,-54000.0,0.353333,26449500.0,894000.0,,9375000.0,,9375000.0,192163000.0,,68583000.0,,,17995000.0,,,35283000.0,15416000.0,,6041000.0,,481534000.0,,,,,2998000.0,,234827000.0,,,,17995000.0,,-29778000.0,4006000.0,34436000.0,,,2929000.0,,0.0,,,,-365243000.0,-1779000.0,30792000.0,,,46608000.0,34436000.0,,,,,,846777000.0,,,0.353333,,,,39153000.0,,,,,,,14997000.0,26449500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,-11858000.0,,,93987000.0,85131000.0,,,,,,5833000.0,,,,3021000.0,,,,,17682000.0,,,,,,,,,12528000.0,,,11633000.0,82648000.0,,266000.0,567372000.0,-2254000.0,,652503000.0,,,,,413338000.0,,,,,,,,,,,10361000.0,,,314202000.0,,239165000.0,,28484000.0,,18049000.0,,35296000.0,,9682000.0,,47352000.0,,23096000.0,-48000.0,0.22,26680500.0,934000.0,,5833000.0,,5833000.0,187176000.0,,68720000.0,,,10319000.0,,,35719000.0,9642000.0,,3809000.0,,500114000.0,,,,,17995000.0,,239165000.0,,,,10319000.0,,3069000.0,,51234000.0,,,2925000.0,,5170000.0,,,,-365243000.0,-20326000.0,31267000.0,,,9459000.0,51234000.0,,,,,,865357000.0,,,0.22,,,,24704000.0,,,,,,,-7846000.0,26680500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,-197000.0,,,78098000.0,89316000.0,,,,,,10108000.0,,,,-57585000.0,,,,,25488000.0,,,,,,,,,-43965000.0,,,19693000.0,87931000.0,,384000.0,589607000.0,-2168000.0,,678923000.0,,,,,428728000.0,,,,,,,,,,,9293000.0,,,345610000.0,,250195000.0,,28574000.0,,20186000.0,,33684000.0,,4720000.0,,54247000.0,,33205000.0,-58000.0,0.373333,26935500.0,115000.0,,10108000.0,,10108000.0,217190000.0,,68975000.0,,,4720000.0,,,34554000.0,16896000.0,,6788000.0,,517967000.0,,,,,9682000.0,,,,,,4720000.0,,-57527000.0,,29180000.0,,,2912000.0,,-10078000.0,,,,-370238000.0,38594000.0,31319000.0,,,13562000.0,29180000.0,,,,,,888205000.0,,,0.373333,,,,28732000.0,,250195000.0,,,,,-5429000.0,26935500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,16219000.0,401547000.0,,,195144000.0,-6159000.0,,59831000.0,105565000.0,112463000.0,,23162000.0,51680000.0,-14368000.0,2020000.0,5324000.0,,79542000.0,1.14,-9078000.0,,,,,17229000.0,,,35043000.0,-1380000.0,,30640000.0,,26841000.0,239000.0,,,11054000.0,102474000.0,,11570000.0,609224000.0,-23165000.0,,721687000.0,30640000.0,458617000.0,,-3390000.0,458617000.0,-10504000.0,146572000.0,5384000.0,685000.0,112463000.0,202204000.0,37713000.0,-24137000.0,,,16219000.0,30640000.0,31293000.0,348161000.0,,263070000.0,,37713000.0,26841000.0,18842000.0,,50404000.0,263070000.0,2020000.0,721687000.0,52070000.0,19901000.0,31503000.0,-10344000.0,,,543000.0,,5324000.0,18842000.0,5324000.0,202204000.0,79542000.0,80416000.0,,18344000.0,5384000.0,,,41016000.0,8587000.0,,3263000.0,,537511000.0,31503000.0,,2486000.0,105565000.0,4720000.0,537511000.0,18344000.0,206403000.0,83175000.0,68602000.0,5384000.0,609224000.0,1266000.0,7675000.0,51680000.0,348161000.0,,3010000.0,,702000.0,80416000.0,5384000.0,-5195000.0,-365243000.0,9718000.0,31293000.0,,,-1027000.0,51680000.0,,,50541000.0,,,902754000.0,,,,11776000.0,1.14,-365243000.0,35043000.0,,-3390000.0,,13075000.0,,,-387000.0,,902754000.0,-200000.0,26207000.0,,-82970000.0,-93474000.0,51680000.0,,,1335000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,-6239000.0,,,85954000.0,95519000.0,,,,,,13644000.0,,,,-18456000.0,,,,,29886000.0,,,,,1277000.0,,,,18147000.0,,,23825000.0,135281000.0,,430000.0,621231000.0,15104000.0,,716750000.0,,,,,439465000.0,,,,,,,,,,,10907000.0,,,318850000.0,,277285000.0,,40966000.0,,19011000.0,,74950000.0,,10042000.0,,60331000.0,,16635000.0,-196000.0,0.493333,27639000.0,1579000.0,,13644000.0,,13644000.0,202217000.0,,80721000.0,,,10042000.0,,,36506000.0,22553000.0,,8909000.0,,546464000.0,,,,,2020000.0,,,,,,10042000.0,,-18260000.0,6810000.0,41180000.0,,,2851000.0,,0.0,,,,-365243000.0,-9929000.0,32615000.0,,,36407000.0,41180000.0,,,,,,911707000.0,,,0.493333,,,,25763000.0,,277285000.0,,,,,8022000.0,27639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,-6318000.0,,,103556000.0,91619000.0,,,,,,5680000.0,,,,-34169000.0,,,,,16979000.0,,,,,-2085000.0,,,,-12892000.0,,,10695000.0,85414000.0,,3628000.0,655008000.0,6975000.0,,746627000.0,,,,,462946000.0,,,,,,,,,,,14567000.0,,,325151000.0,,283681000.0,,32749000.0,,16273000.0,,37460000.0,,2890000.0,,47954000.0,,27686000.0,-3006000.0,0.2,27985500.0,1190000.0,,5680000.0,,5680000.0,202230000.0,,84223000.0,,,2890000.0,,,37259000.0,9161000.0,,3481000.0,,575061000.0,,,,,10042000.0,,,,,,2890000.0,,-31775000.0,6752000.0,48880000.0,,,2724000.0,,0.0,,,,-365243000.0,8134000.0,52060000.0,,,18883000.0,48880000.0,,,,,,940304000.0,,,0.2,,,,38403000.0,,283681000.0,,,,,-7152000.0,27985500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,-6445000.0,,,77529000.0,113652000.0,,,,,,9108000.0,,,,-20391000.0,,,,,22572000.0,,,,,3985000.0,,,,-12288000.0,,,16306000.0,86840000.0,,-908000.0,659533000.0,-11584000.0,,773185000.0,,,,,442249000.0,,,,,,,,,,,24570000.0,,,328223000.0,,330936000.0,,33112000.0,,19905000.0,,33537000.0,,4467000.0,,53303000.0,,40048000.0,-768000.0,0.32,28620000.0,706000.0,,9108000.0,,9108000.0,202244000.0,,83538000.0,,,4467000.0,,,36997000.0,14239000.0,,5131000.0,,587535000.0,,,,,2890000.0,,,,,,4467000.0,,-19623000.0,44060000.0,26500000.0,,,2773000.0,,-602000.0,,,,-365243000.0,14633000.0,40746000.0,,,7335000.0,26500000.0,,,,,,952778000.0,,,0.32,,,,31124000.0,,330936000.0,,,,,1577000.0,28620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,20415000.0,424881000.0,,,210111000.0,-6941000.0,,61953000.0,115561000.0,142238000.0,,63154000.0,53275000.0,-36908000.0,3561000.0,5114000.0,,87439000.0,1.18,-27199000.0,,,,,17278000.0,,,42488000.0,-18491000.0,11505000.0,33840000.0,,28678500.0,-29875000.0,,,10833000.0,117346000.0,,5682000.0,685133000.0,-28986000.0,,827371000.0,33840000.0,489174000.0,,686000.0,489174000.0,-2585000.0,152817000.0,3561000.0,2020000.0,142238000.0,202257000.0,57040000.0,-25943000.0,,,20415000.0,33840000.0,40557000.0,340460000.0,14682000.0,338197000.0,,57040000.0,28678500.0,19798000.0,,64164000.0,338197000.0,3561000.0,827371000.0,53182000.0,20656000.0,36342000.0,1385000.0,,,502000.0,,5114000.0,19798000.0,5114000.0,202257000.0,87439000.0,94016000.0,,20390000.0,3561000.0,,,42349000.0,8249000.0,,3135000.0,,607398000.0,36342000.0,,3977000.0,115561000.0,4467000.0,607398000.0,20390000.0,214770000.0,86884000.0,62314000.0,3561000.0,685133000.0,-29564000.0,5532000.0,53275000.0,340460000.0,,3086000.0,,1238000.0,94016000.0,3561000.0,-4839000.0,-374604000.0,26604000.0,40557000.0,,,-311000.0,53275000.0,,,54496000.0,,,982002000.0,,,,11434000.0,1.18,-374604000.0,42488000.0,,686000.0,,8832000.0,,,-906000.0,,982002000.0,636000.0,39442000.0,,-99222000.0,-100215000.0,53275000.0,,,1541000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,-6436000.0,,,91839000.0,107871000.0,,,,,,8215000.0,,,,-6512000.0,,,,,21696000.0,,,,,,,,,17213000.0,,,15062000.0,138909000.0,,-2850000.0,696031000.0,25485000.0,,803902000.0,,,,,462679000.0,,,,,,,,,,,13373000.0,,,336907000.0,,341223000.0,,49275000.0,,23655000.0,,84951000.0,,2176000.0,,53958000.0,,21594000.0,13076000.0,0.266667,30631500.0,1244000.0,,8215000.0,,8215000.0,202271000.0,,90265000.0,,,4570000.0,,,38896000.0,13488000.0,,5273000.0,,620742000.0,,,,,970000.0,,,,,,4570000.0,,-19588000.0,6349000.0,28750000.0,,,2818000.0,,-932000.0,,,,-374604000.0,-29083000.0,40294000.0,,,36801000.0,28750000.0,,,,,,995346000.0,,,0.266667,,,,39434000.0,,341223000.0,,,,,1206000.0,30631500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,-7529000.0,,,101158000.0,111404000.0,,,,,,5442000.0,,,,-13576000.0,,,,,18157000.0,,,,,,,,,-4003000.0,,,10742000.0,100467000.0,,2823000.0,703463000.0,-8403000.0,,814867000.0,,,,,475452000.0,,,,,,,,,,,14921000.0,,,340225000.0,,339415000.0,,40048000.0,,41673000.0,,49281000.0,,3958000.0,,51186000.0,,36579000.0,373000.0,0.18,30661500.0,1181000.0,,5442000.0,,5442000.0,202284000.0,,91883000.0,,,3958000.0,,,40444000.0,8695000.0,,3253000.0,,628095000.0,,,,,2176000.0,,,,,,3958000.0,,-13949000.0,-4089000.0,29850000.0,,,3228000.0,,-147000.0,,,,-374604000.0,2821000.0,40618000.0,,,9946000.0,29850000.0,,,,,,1002699000.0,,,0.18,,,,29635000.0,,339415000.0,,,,,-809000.0,30661500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,-7044000.0,,,103540000.0,121111000.0,,,,,,9899000.0,,,,-11794000.0,,,,,26121000.0,,,,,,,,,2359000.0,,,18574000.0,114398000.0,,3018000.0,708156000.0,-9840000.0,,829267000.0,,,,,486777000.0,,,,,,,,,,,13707000.0,,,349852000.0,,342490000.0,,39952000.0,,21958000.0,,56471000.0,,2889000.0,,57927000.0,,50100000.0,-42000.0,0.32,30657000.0,1281000.0,,9899000.0,,9899000.0,202298000.0,,98278000.0,,,2889000.0,,,39353000.0,16330000.0,,6431000.0,,633599000.0,,,,,3958000.0,,,,,,2889000.0,,-11752000.0,0.0,42350000.0,,,3525000.0,,1302000.0,,,,-374604000.0,-3386000.0,39893000.0,,,14111000.0,42350000.0,,,,,,1008203000.0,,,0.32,,,,39232000.0,106000.0,342490000.0,,,,,-1069000.0,30657000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,19981000.0,513370000.0,,,292802000.0,-7045000.0,,60472000.0,152980000.0,160905000.0,,2259000.0,82500000.0,-35944000.0,3331000.0,8535000.0,,91476000.0,1.046667,-40301000.0,,,,,23806000.0,,,49502000.0,-21728000.0,-2475000.0,32091000.0,,30654000.0,-51513000.0,,,16094000.0,159596000.0,,7909000.0,756002000.0,-28970000.0,,916907000.0,32091000.0,573024000.0,,195000.0,573024000.0,13588000.0,160096000.0,3331000.0,3504000.0,160905000.0,222312000.0,58351000.0,-28054000.0,,-119000.0,19981000.0,32091000.0,43201000.0,394367000.0,3432000.0,343883000.0,,58351000.0,30654000.0,20978000.0,,102312000.0,343883000.0,3331000.0,916907000.0,57284000.0,19871000.0,48810000.0,181000.0,,,1232000.0,,8535000.0,20978000.0,8535000.0,222312000.0,91476000.0,103258000.0,,20454000.0,3331000.0,,,41190000.0,13449000.0,,4914000.0,,667657000.0,48810000.0,,4938000.0,152980000.0,2889000.0,667657000.0,20454000.0,220568000.0,89780000.0,49827000.0,3331000.0,756002000.0,-40482000.0,-1000.0,82500000.0,394367000.0,,3877000.0,,-1351000.0,103258000.0,3331000.0,-12468000.0,-294925000.0,51831000.0,43201000.0,,,-11031000.0,82500000.0,,,51962000.0,,,962582000.0,,,,13448000.0,1.046667,-294925000.0,49502000.0,78000.0,195000.0,,10900000.0,,,499000.0,,962582000.0,-1128000.0,22183000.0,,-85771000.0,-72183000.0,82500000.0,,,-173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,-7056000.0,,,133396000.0,134061000.0,,,,,,11516000.0,,,,-15218000.0,,,,,28580000.0,-661000.0,,,,117000.0,,,,23362000.0,,,20859000.0,158585000.0,,-3116000.0,765594000.0,20371000.0,,899655000.0,,,,,551153000.0,,,,,,,,,,,27876000.0,,,392814000.0,,348502000.0,,53784000.0,,34485000.0,,95472000.0,,4944000.0,,63113000.0,,23051000.0,2803000.0,0.373333,30681000.0,1698000.0,,11516000.0,,11516000.0,222325000.0,,101980000.0,,,4944000.0,,,42254000.0,18727000.0,,7211000.0,,677285000.0,,,,,3331000.0,,,,,,4944000.0,,-17360000.0,119000.0,65000000.0,,,3830000.0,,0.0,,,,-294925000.0,-23891000.0,44314000.0,,,40722000.0,65000000.0,,,,,,972210000.0,,,0.373333,,,,33911000.0,,348502000.0,,,,,1613000.0,30681000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,-7057000.0,,,130666000.0,122867000.0,,,,,,7051000.0,,,,-23613000.0,,,,,21754000.0,,,,,6055000.0,,,,1768000.0,,,13839000.0,99721000.0,,484000.0,778840000.0,322000.0,,901707000.0,,,,,550638000.0,,,,,,,,,,,23255000.0,,,394897000.0,,351069000.0,,33377000.0,,35734000.0,,42720000.0,,3474000.0,,57001000.0,,44719000.0,-2145000.0,0.226667,30702000.0,1339000.0,,7051000.0,,7051000.0,222339000.0,,100588000.0,,,3474000.0,,,43162000.0,11310000.0,,4259000.0,,688396000.0,,,,,4944000.0,,,,,,3474000.0,,-22129000.0,2349000.0,68500000.0,,,3868000.0,,0.0,,,,-294925000.0,-1754000.0,45553000.0,,,23897000.0,68500000.0,,,,,,983321000.0,,,0.226667,,,,26432000.0,,351069000.0,,,,,-1470000.0,30702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,-7166000.0,,,156740000.0,125823000.0,,,,,,12703000.0,,,,-24346000.0,,,,,30670000.0,,,,,15516000.0,,,,7183000.0,,,22758000.0,110629000.0,,-1588000.0,807054000.0,3094000.0,,932877000.0,,,,,572296000.0,,,,,,,,,,,53864000.0,,,390634000.0,,360581000.0,,30856000.0,,36832000.0,,45473000.0,,2074000.0,,65156000.0,,22317000.0,-3821000.0,0.413333,30862500.0,1625000.0,,12703000.0,,12703000.0,207352000.0,,102744000.0,,,2074000.0,,,42398000.0,20851000.0,,8148000.0,,712838000.0,,,,,3474000.0,,,,,,2074000.0,,-20525000.0,3904000.0,82000000.0,,,3532000.0,,0.0,,,,-294925000.0,-4762000.0,47087000.0,,,27708000.0,82000000.0,,,,,,1007763000.0,,,0.413333,,,,37908000.0,,360581000.0,,,,,-1400000.0,30862500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,29940000.0,507546000.0,,,255722000.0,-7234000.0,,78994000.0,143861000.0,149413000.0,,17169000.0,72000000.0,8464000.0,3003000.0,11153000.0,,105386000.0,1.373333,-31264000.0,,,,,29495000.0,,,45063000.0,8743000.0,-2782000.0,42423000.0,,30846000.0,-23849000.0,,,21538000.0,138611000.0,,9461000.0,832819000.0,-15044000.0,,982232000.0,42423000.0,606884000.0,,581000.0,606884000.0,-1866000.0,172830000.0,3003000.0,3331000.0,149413000.0,237284000.0,37905000.0,-28513000.0,,,29940000.0,42423000.0,47681000.0,435319000.0,18906000.0,375348000.0,,37905000.0,30846000.0,26798000.0,,72057000.0,375348000.0,3003000.0,982232000.0,66554000.0,25899000.0,52527000.0,1297000.0,,,-333000.0,,11153000.0,26798000.0,11153000.0,237284000.0,105386000.0,105197000.0,,20975000.0,3003000.0,,,45016000.0,17434000.0,,6281000.0,,728423000.0,52527000.0,,4329000.0,143861000.0,2074000.0,728423000.0,20975000.0,251824000.0,110499000.0,101039000.0,3003000.0,832819000.0,-32561000.0,10797000.0,72000000.0,435319000.0,,3771000.0,,-82000.0,105197000.0,3003000.0,-3717000.0,-405391000.0,23481000.0,47681000.0,,,8712000.0,72000000.0,,,68322000.0,,,1133814000.0,,,,15001000.0,1.373333,-405391000.0,45063000.0,,581000.0,,5241000.0,,,929000.0,,1133814000.0,-82000.0,-6926000.0,,-92575000.0,-94441000.0,72000000.0,,,-328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,-7317000.0,,,129610000.0,128849000.0,,,,,,12302000.0,,,,-22530000.0,,,,,29690000.0,,,,,2704000.0,,,,11453000.0,,,21633000.0,167886000.0,,-2188000.0,849174000.0,15926000.0,,978023000.0,,,,,592005000.0,,,,,,,,,,,16416000.0,,,433214000.0,,386018000.0,,52427000.0,,30039000.0,,102584000.0,,4520000.0,,65302000.0,,31691000.0,621000.0,0.393333,31539000.0,1315000.0,,12302000.0,,12302000.0,237299000.0,,105004000.0,,,6476000.0,,,43669000.0,19408000.0,,7106000.0,,786147000.0,,,,,3003000.0,,386018000.0,,,,6476000.0,,-23875000.0,6036000.0,62000000.0,,,3540000.0,,0.0,,,,-405391000.0,-11281000.0,6164000.0,,,35328000.0,62000000.0,,,,,,1191538000.0,,,0.393333,,,,37571000.0,,,,,,,1517000.0,31539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,-7476000.0,,,121452000.0,128424000.0,,,,,,9966000.0,,,,-25106000.0,,,,,24825000.0,,,,,-339000.0,,,,-8085000.0,,,16723000.0,110545000.0,,-34000.0,866217000.0,-4811000.0,,994641000.0,,,,,586096000.0,,,,,,,,,,,21801000.0,,,435230000.0,,408545000.0,,36911000.0,,28901000.0,,50062000.0,,4464000.0,,60483000.0,,44056000.0,-576000.0,0.313333,32062500.0,1745000.0,,9966000.0,,9966000.0,237315000.0,,104620000.0,,,6708000.0,,,43760000.0,15293000.0,,5327000.0,,760693000.0,,,,,4520000.0,,408545000.0,,,,6708000.0,,-24530000.0,19581000.0,58500000.0,,,3175000.0,,0.0,,,,-405391000.0,8605000.0,49145000.0,,,16445000.0,58500000.0,,,,,,1166084000.0,,,0.313333,,,,34051000.0,,,,,,,-56000.0,32062500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
