date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualDilutedEPS,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingResearchAndDevelopment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualOtherNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualDeferredIncomeTax,trailingOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,annualChangeInInventory,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,trailingPretaxIncome,annualAccountsReceivable,quarterlyTaxProvision,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
2015-03-31,27178000,,,,,63879000.0,28132000.0,,-328000.0,,-23781000.0,,,,,,4816000.0,134966000,,201994000.0,,,,,,,,,,,,194721000.0,-17234000.0,,,30891000,,,,,,,278423000.0,,,,,,,4258000.0,0.48,700000.0,,366388000.0,,,4340000.0,,-325000.0,,,327775000.0,36701000.0,197654000.0,0.0,124142000.0,164706000.0,,,,,,28545000.0,,,,,,17590000.0,,,,,,,,0.0,,0.51,,3558000.0,7004000.0,,,,,,,17273000.0,,,,17273000,,,181000.0,,33562000.0,-2095000.0,-1909000.0,,7883000.0,,15738000.0,4340000.0,,,0.0,,,,10086000.0,,,,,105790000.0,,,27359000.0,71087000.0,67301000.0,22759000.0,,,900000.0,,,-11446000.0,,,,481000.0,,,-4004000.0,206167000.0,,35895000.0,157257000.0,,240607000.0,,,,,,,,,,,,,568382000.0,,17273000.0,,,-46000.0,8320000.0,-15000000.0,,,,3713000.0,,,194721000.0,,194721000.0,,,,,,,,,,,,,,,,
2015-06-30,29596000,,,,,68253000.0,4385000.0,,-43000.0,,-5033000.0,,,,,,,146295000,,245417000.0,,,,,,,,,,,,204103000.0,-16797000.0,,,33367000,,,,,,,297259000.0,,,,,,,4603000.0,0.52,-666000.0,,400617000.0,,,4673000.0,,-6122000.0,,,395524000.0,38657000.0,240744000.0,-21458000.0,131960000.0,201549000.0,,,,,,30396000.0,,,,,,10590000.0,,,,,,,,0.0,,0.56,,5269000.0,7110000.0,15000000.0,,,,,,18836000.0,,,,18836000,,,185000.0,,33751000.0,16908000.0,-4217000.0,,9271000.0,,3744000.0,4673000.0,,,0.0,,,,10945000.0,,,,,152178000.0,,,29781000.0,78042000.0,67908000.0,34810000.0,,,1343000.0,,,9382000.0,,,,481000.0,,,12691000.0,194721000.0,,36097000.0,31507000.0,,250510000.0,,,,,,,,,,,,,646034000.0,,18836000.0,,,-46000.0,-44944000.0,-6449000.0,,,,3771000.0,,,204103000.0,,204103000.0,,,,,,,,,,,,,,,,
2015-09-30,31489000,,,,,71833000.0,4385000.0,,2000.0,,27232000.0,,,,,,,150845000,,247287000.0,,,,,,,,,,,,238614000.0,-25327000.0,,0.0,35591000,,,,,,,317401000.0,,,,,,,5598000.0,0.55,3624000.0,,431095000.0,,,4813000.0,,0.0,,,411505000.0,40344000.0,242474000.0,14000.0,125932000.0,200890000.0,,,,,,31869000.0,,,,,,6821000.0,,,,,,,,0.0,,0.59,,1974000.0,7193000.0,36080000.0,,,,,,20142000.0,,,,20142000,,,255000.0,,33900000.0,55100000.0,-2399000.0,,4738000.0,,21080000.0,4813000.0,,,0.0,,,,11602000.0,,,,,129228000.0,,,31744000.0,79012000.0,68092000.0,37199000.0,,,1124000.0,,33989000.0,34511000.0,,,,481000.0,,,52701000.0,204103000.0,,36349000.0,161633000.0,,266877000.0,,,,,,,,,,,,,678382000.0,,20142000.0,,,-46000.0,22268000.0,-22942000.0,,,,4102000.0,0.0,,238614000.0,,272603000.0,,,,,,,,,,,,,,,,
2015-12-31,19780000,-645000.0,,-8599000.0,35422000.0,73222000.0,6789000.0,3115000.0,1021000.0,,38127000.0,144324000.0,49156000.0,169144000.0,,36552000.0,,158916000,33087000.0,497713000.0,-12501000.0,64869000.0,,1.77,,-28172000.0,,268215000.0,,,,33087000.0,-339101000.0,,0.0,27768000,20422000.0,34137000.0,43180000.0,,37688000.0,64869000.0,326019000.0,-7956000.0,,29922000.0,160141000.0,652000.0,-43212000.0,5723000.0,0.23,-28790000.0,35902000.0,858857000.0,497713000.0,76512000.0,160141000.0,4671000.0,-333514000.0,,326019000.0,268215000.0,53442000.0,337572000.0,5000.0,653666000.0,281627000.0,,,281627000.0,66000000.0,,42507000.0,206167000.0,313835000.0,43555000.0,1356570000.0,64869000.0,1931000.0,,,,1931000.0,,-25132000.0,133317000.0,0.0,1088355000.0,0.24,858857000.0,32379000.0,8615000.0,35422000.0,-339961000.0,91026000.0,900000.0,,,8618000.0,-398459000.0,,,8618000,,19574000.0,-240000.0,,35334000.0,19100000.0,-3976000.0,-46907000.0,114474000.0,-43212000.0,20422000.0,91026000.0,66000000.0,481000.0,0.0,,,176360000.0,10922000.0,,653666000.0,20182000.0,277187000.0,176360000.0,337572000.0,101112000.0,19540000.0,85694000.0,101112000.0,49156000.0,295378000.0,89013000.0,1304000.0,,37688000.0,-205527000.0,,,127617000.0,481000.0,0.0,,15124000.0,238614000.0,1.9,37864000.0,295378000.0,-173080000.0,1088355000.0,-46000.0,0.0,70775000.0,591022000.0,10000.0,,108424000.0,,,3115000.0,136366000.0,,1356570000.0,33087000.0,8618000.0,,381000.0,-46000.0,-13816000.0,-2516000.0,108043000.0,,,7988000.0,900000.0,,33087000.0,,70775000.0,,,,144324000.0,6789000.0,,,,,,,,,,,
2016-03-31,28041000,,,,,82118000.0,6316000.0,4561000.0,-473000.0,,5586000.0,,,,,,,179293000,,526020000.0,,,,,,,,,,,,35341000.0,-22156000.0,,-93930000.0,40217000,,,,,,,343098000.0,,,,,,,6480000.0,0.44,5429000.0,,791989000.0,,,236336000.0,,-2000000.0,,,225536000.0,54077000.0,289684000.0,-49000.0,655167000.0,250108000.0,,,,,,40759000.0,,,,,,1749000.0,,,,,,,,0.0,,0.47,,1051000.0,9956000.0,33442000.0,,,,,,17079000.0,,,,17079000,,,-467000.0,,36549000.0,40270000.0,-16722000.0,,-15860000.0,,0.0,91775000.0,140000000.0,,0.0,,,,10495000.0,,,,,137332000.0,,,27574000.0,97175000.0,114291000.0,33260000.0,,,1238000.0,,18332000.0,2254000.0,,,,481000.0,,,23548000.0,33087000.0,,38557000.0,286475000.0,,1092473000.0,,,,,,,,,,,,,1318009000.0,,17079000.0,,,-46000.0,35750000.0,-6410000.0,,,,12176000.0,3025000.0,,35341000.0,,53673000.0,,,,,,,,,,,,,,,,
2016-06-30,30915000,,,,,86936000.0,6574000.0,3704000.0,237000.0,,-19238000.0,,,,,,,188972000,,583744000.0,,,,,,,,,,,,41327000.0,-13559000.0,,-567000.0,43589000,,,,,,,361970000.0,,,,,,,7212000.0,0.49,1569000.0,,829308000.0,,,230814000.0,,-7394000.0,,,323951000.0,56021000.0,352930000.0,-232000.0,655393000.0,296481000.0,,,,,,42232000.0,,,,,,3529000.0,,,,,,,,0.0,,0.52,,5643000.0,10336000.0,29752000.0,,,,,,18872000.0,,,,18872000,,,-720000.0,,36160000.0,13877000.0,-5237000.0,,5668000.0,,0.0,92110000.0,135000000.0,,0.0,,,,11323000.0,,,,,209483000.0,,,30195000.0,102036000.0,115886000.0,49875000.0,,,,,22642000.0,5986000.0,,,,481000.0,,,8640000.0,35341000.0,,38196000.0,285491000.0,,1089101000.0,,,,,,,,,,,,,1413052000.0,,18872000.0,,,-46000.0,-71280000.0,-4197000.0,,,,12674000.0,3501000.0,,41327000.0,,63969000.0,,,,,,,,,,,,,,,,
2016-09-30,36945000,,,,,93480000.0,5992000.0,2924000.0,-681000.0,,47911000.0,,,,,,,194497000,,470511000.0,,,,,,,,,,,,23314000.0,-7131000.0,,-2000.0,49616000,,,,,,,384234000.0,,,,,,,7656000.0,0.58,-4466000.0,,882255000.0,,,122019000.0,,0.0,,,277327000.0,56535000.0,348492000.0,229000.0,647525000.0,288316000.0,,,,,,42007000.0,,,,,,2756000.0,,,,,,,,0.0,,0.61,,12122000.0,11070000.0,27881000.0,,,,,,22264000.0,,,,22264000,,,-526000.0,,36433000.0,67091000.0,-7570000.0,,-77973000.0,,0.0,85095000.0,34000000.0,,0.0,,,,14155000.0,,,,,188429000.0,,,36419000.0,101017000.0,120963000.0,54184000.0,,,,,23764000.0,-18013000.0,,,,481000.0,,,59521000.0,41327000.0,,38506000.0,276326000.0,,1075439000.0,,,,,,,,,,,,,1352766000.0,,22264000.0,,,-46000.0,20889000.0,-2520000.0,,,,12671000.0,2730000.0,,23314000.0,,47078000.0,,,,,,,,,,,,,,,,
2016-12-31,35404000,-111838000.0,,-17650000.0,30741000.0,92817000.0,7295000.0,2140000.0,1304000.0,,12596000.0,180853000.0,55989000.0,224046000.0,,38961000.0,,193281000,36151000.0,442420000.0,-37726000.0,109857000.0,,2.82,,-30227000.0,,282960000.0,,,,36151000.0,-7874000.0,,-17339000.0,48184000,15741000.0,36448000.0,6236000.0,,43580000.0,109857000.0,435876000.0,-28939000.0,,43154000.0,80919000.0,387000.0,-56585000.0,8399000.0,0.8,8399000.0,26409000.0,915525000.0,442420000.0,154133000.0,80919000.0,6236000.0,0.0,,435876000.0,282960000.0,57413000.0,361501000.0,-69000.0,650237000.0,298217000.0,,,298217000.0,10000000.0,,42162000.0,33087000.0,400692000.0,19450000.0,1357945000.0,109857000.0,2268000.0,,,,2268000.0,,29747000.0,167161000.0,0.0,1074985000.0,0.85,915525000.0,1807000.0,11793000.0,30741000.0,-9394000.0,68779000.0,16837000.0,,,31196000.0,-50720000.0,,,31196000,,50301000.0,-285000.0,,36653000.0,51805000.0,-8197000.0,-20316000.0,-31094000.0,-56585000.0,15741000.0,68779000.0,10000000.0,481000.0,0.0,,,200334000.0,3923000.0,,650237000.0,29747000.0,355351000.0,200334000.0,361501000.0,124268000.0,35119000.0,100464000.0,124268000.0,55989000.0,267259000.0,191859000.0,,,43580000.0,12837000.0,,,181606000.0,481000.0,0.0,,43608000.0,23314000.0,3.01,38975000.0,267259000.0,3064000.0,1074985000.0,-46000.0,0.0,79731000.0,756043000.0,-121000.0,,129307000.0,,,2140000.0,-138075000.0,,1357945000.0,36151000.0,31196000.0,,-1998000.0,-46000.0,-15586000.0,-7189000.0,131305000.0,,,12780000.0,7581000.0,,36151000.0,,79731000.0,,,,180853000.0,7295000.0,,,,,,,,,,,
2017-03-31,36149000,,,-4089000.0,,94348000.0,6130000.0,1908000.0,-1166000.0,,-1813000.0,,,,,,4681000.0,199542000,,388844000.0,,,,,,,,,,,,63731000.0,-20068000.0,,-7032000.0,49248000,,,,,,,468182000.0,,,,,,,8676000.0,0.83,8676000.0,,966837000.0,,,66599000.0,,0.0,,,271575000.0,58199000.0,322245000.0,-16000.0,650237000.0,270208000.0,,,,,,43142000.0,,,,,,2620000.0,,,,,,,,0.0,,0.88,,1650000.0,11599000.0,30903000.0,,,,,,32306000.0,,,,32306000,,,-190000.0,,36845000.0,48179000.0,-19820000.0,,-531000.0,,30903000.0,64691000.0,0.0,,0.0,,,,3653000.0,,,,,163723000.0,,,35959000.0,105194000.0,142109000.0,41226000.0,,,1650000.0,,20056000.0,27580000.0,,,,481000.0,,,28359000.0,36151000.0,,38932000.0,258280000.0,,1084106000.0,,,,,,,,,,,,,1355681000.0,,32306000.0,,,-46000.0,36514000.0,-7128000.0,,,,13099000.0,6896000.0,,63731000.0,,83787000.0,,,,,,,,,,,,,,,,
2017-06-30,37075000,,,-5008000.0,,95863000.0,9448000.0,1643000.0,3318000.0,,-47342000.0,,,,,,,209123000,,420907000.0,,,,,,,,,,,,55072000.0,-20341000.0,,0.0,50342000,,,,,,,499760000.0,,,,,,,8901000.0,0.81,8901000.0,,1017602000.0,,,61325000.0,,-5855000.0,,,352278000.0,58788000.0,359582000.0,-52000.0,651721000.0,304128000.0,,,,,,43451000.0,,,,,,2784000.0,,,,,,,,0.0,,0.85,,1777000.0,11874000.0,31347000.0,,,,,,31578000.0,,,,31578000,,,-101000.0,,37154000.0,1396000.0,-10303000.0,,10286000.0,,31347000.0,59682000.0,0.0,,0.0,,,,5396000.0,,,,,233831000.0,,,36974000.0,113260000.0,147956000.0,46006000.0,,,1777000.0,,51169000.0,-8659000.0,,,,481000.0,,,-8907000.0,63731000.0,,39201000.0,252874000.0,,1086231000.0,,,,,,,,,,,,,1438509000.0,,31578000.0,,,-46000.0,-69862000.0,-14264000.0,,,,13267000.0,10133000.0,,55072000.0,,106241000.0,,,,,,,,,,,,,,,,
2017-09-30,43447000,,,-5119000.0,,103429000.0,4563000.0,1468000.0,-4885000.0,,36141000.0,,,,,,,214146000,,415340000.0,,,,,,,,,,,,124603000.0,-35398000.0,,0.0,57177000,,,,,,,538023000.0,,,,,,,9791000.0,0.97,9791000.0,,1077778000.0,,,56031000.0,,-3906000.0,,,399721000.0,59982000.0,359309000.0,486000.0,655068000.0,297163000.0,,,,,,44656000.0,,,,,,2182000.0,,,,,,,,0.0,,1.02,,1915000.0,11834000.0,39800000.0,,,,,,38263000.0,,,,38263000,,,75000.0,,37391000.0,92806000.0,-7611000.0,,12123000.0,,0.0,54563000.0,0.0,,0.0,,,,5259000.0,,,,,206444000.0,,,43522000.0,110717000.0,149142000.0,57583000.0,,,,,39911000.0,69531000.0,,,,481000.0,,,85195000.0,55072000.0,,39342000.0,245520000.0,,1093397000.0,,,,,,,,,,,,,1493118000.0,,38263000.0,,,-46000.0,26251000.0,-28513000.0,,,,13730000.0,4146000.0,,124603000.0,,164514000.0,,,,,,,,,,,,,,,,
2017-12-31,44259000,-7474000.0,,-15649000.0,38510000.0,105500000.0,8174000.0,1274000.0,3611000.0,,-20694000.0,224013000.0,64675000.0,238210000.0,,39246000.0,,217851000,185926000.0,422498000.0,-43057000.0,163945000.0,,4.18,,-35558000.0,,496800000.0,,,,185926000.0,-9588000.0,,-442000.0,58088000,0.0,37273000.0,,,72408000.0,163945000.0,599821000.0,-29865000.0,,47324000.0,40188000.0,878000.0,-71698000.0,9980000.0,1.56,9980000.0,-33708000.0,1167094000.0,422498000.0,152698000.0,40188000.0,7044000.0,-1583000.0,,599821000.0,496800000.0,61241000.0,382310000.0,-419000.0,657987000.0,309461000.0,,,309461000.0,0.0,,45725000.0,36151000.0,441522000.0,-2317000.0,1589592000.0,163945000.0,1997000.0,,,,1997000.0,,,176974000.0,0.0,1092792000.0,1.64,1167094000.0,0.0,12017000.0,38510000.0,-11344000.0,38914000.0,28786000.0,,,61798000.0,-85395000.0,,,61798000,,53925000.0,914000.0,,37694000.0,53374000.0,-5323000.0,-59779000.0,17537000.0,-71698000.0,0.0,38914000.0,0.0,481000.0,0.0,,,227127000.0,-16625000.0,,657987000.0,37348000.0,399140000.0,227127000.0,382310000.0,152315000.0,45173000.0,112351000.0,152315000.0,64675000.0,236444000.0,195755000.0,1702000.0,,72408000.0,61323000.0,,-10000000.0,214855000.0,481000.0,0.0,,48051000.0,124603000.0,4.4,39499000.0,236444000.0,149775000.0,1092792000.0,-46000.0,0.0,258334000.0,840662000.0,-1000.0,,161628000.0,,,1274000.0,39415000.0,,1589592000.0,185926000.0,61798000.0,,698000.0,-46000.0,-28461000.0,-9874000.0,160930000.0,,,13829000.0,7611000.0,,185926000.0,,258334000.0,,,,224013000.0,8174000.0,,,,,,,,,,,
2018-03-31,38838000,,,-2658000.0,,102805000.0,6421000.0,641000.0,-1752000.0,,-15205000.0,,,,,,,221174000,,364410000.0,,,,,,,,,,,,210616000.0,-41037000.0,,0.0,52950000,,,,,,,662288000.0,,,,,,,10557000.0,0.95,,,1261214000.0,,,44861000.0,,,,,532636000.0,63967000.0,319549000.0,743000.0,657727000.0,268132000.0,,,,,,47604000.0,,,,,,2098000.0,,,,,,,,,,1.0,,,13048000.0,48388000.0,,,,,,37825000.0,,,,37825000,,,599000.0,,38002000.0,44631000.0,-8895000.0,,21096000.0,,,44220000.0,,,,,,,1612000.0,,,,,216516000.0,,,39437000.0,118369000.0,154254000.0,44996000.0,,,1798000.0,,98218000.0,24690000.0,,,,481000.0,,,35736000.0,185926000.0,,39836000.0,221069000.0,,1092988000.0,,,,,,,,,,,,,1625624000.0,,37825000.0,,,-46000.0,30227000.0,-43962000.0,,,,14112000.0,11077000.0,,210616000.0,,308834000.0,,,,,,,,,,,,,,,,
2018-06-30,37142000,,,-2538000.0,,109276000.0,4839000.0,785000.0,-2847000.0,,-42494000.0,,,,,,,236060000,,419470000.0,,,,,,,,,,,,93247000.0,-166949000.0,,,52679000,,,,,,,701449000.0,,,,,,,12933000.0,0.97,-42494000.0,,1340289000.0,,,45588000.0,,-157152000.0,,,501988000.0,72134000.0,373882000.0,-929000.0,740146000.0,316084000.0,,,,,,52262000.0,,,,,,1944000.0,,,,,,,,,,1.02,,,15831000.0,57580000.0,,,,,,39161000.0,,,,39161000,,,558000.0,,38390000.0,22599000.0,-6057000.0,,26981000.0,,57580000.0,44803000.0,,,,,,,-1461000.0,,,,,299253000.0,,,37700000.0,126784000.0,154464000.0,52959000.0,,,1962000.0,,96388000.0,-117369000.0,,,,481000.0,,,16542000.0,210616000.0,,40224000.0,293194000.0,,1257771000.0,,,,,,,,,,,,,1759759000.0,,39161000.0,,,-46000.0,-79097000.0,-30888000.0,,,,15537000.0,28077000.0,,93247000.0,,189635000.0,,,,,,,,,,,,,,,,
2018-09-30,37585000,,,162000.0,,111626000.0,4597000.0,493000.0,-130000.0,,42583000.0,,,,,,,236067000,,442496000.0,,,,,,,,,,,,219452000.0,-14355000.0,,,53563000,,,,,,,740373000.0,,,,,,,14476000.0,0.96,,,1422126000.0,,,45458000.0,,-10156000.0,,,601694000.0,74041000.0,397038000.0,1043000.0,749502000.0,326421000.0,,,,,,52605000.0,,,,,,2299000.0,,,,,,,,,,1.0,,,17050000.0,61156000.0,,,,,,38924000.0,,,,38924000,,,1041000.0,,38761000.0,112123000.0,-8508000.0,,28437000.0,,,44965000.0,,,,,,,-298000.0,,,,,281523000.0,,,38626000.0,124441000.0,156498000.0,66020000.0,,,,,52349000.0,126205000.0,,,,481000.0,,,103615000.0,93247000.0,,40528000.0,282806000.0,,1262928000.0,,,,,,,,,,,,,1864622000.0,,38924000.0,,,-46000.0,17477000.0,-17788000.0,,,,15978000.0,21054000.0,,219452000.0,,271801000.0,,,,,,,,,,,,,,,,
2018-12-31,38927000,-146553000.0,,-35000.0,70338000.0,115871000.0,6910000.0,424000.0,2313000.0,,6141000.0,244524000.0,66480000.0,287086000.0,,40123000.0,,241981000,134279000.0,466117000.0,-27424000.0,147462000.0,,3.68,,-53771000.0,,518858000.0,,,,134279000.0,-15914000.0,,-146553000.0,55059000,,38445000.0,,,80970000.0,147462000.0,771925000.0,-5069000.0,,63264000.0,42215000.0,-2416000.0,-89347000.0,14774000.0,0.79,6141000.0,-8975000.0,1324846000.0,466117000.0,222779000.0,42215000.0,,-10785000.0,,771925000.0,518858000.0,76944000.0,423902000.0,825000.0,753718000.0,350512000.0,,,350512000.0,,,55134000.0,185926000.0,495704000.0,8408000.0,1790963000.0,147462000.0,3406000.0,,,,3406000.0,,-8975000.0,207605000.0,,1272105000.0,0.82,1324846000.0,,17335000.0,70338000.0,-178093000.0,41791000.0,81205000.0,,,31552000.0,-238255000.0,,,31552000,,61759000.0,1180000.0,,38614000.0,70850000.0,-3964000.0,-115625000.0,-140109000.0,-89347000.0,,41791000.0,,481000.0,,,,298912000.0,8555000.0,,753718000.0,52740000.0,439578000.0,298912000.0,423902000.0,155177000.0,40107000.0,126110000.0,155177000.0,66480000.0,276852000.0,250203000.0,,,80970000.0,-85173000.0,,,214251000.0,481000.0,,,66886000.0,219452000.0,3.84,39891000.0,276852000.0,-51647000.0,1272105000.0,-46000.0,,215249000.0,935282000.0,1682000.0,,155870000.0,,,424000.0,-63595000.0,,1790963000.0,134279000.0,31552000.0,,3378000.0,-46000.0,-22378000.0,-22987000.0,152492000.0,,,16132000.0,20997000.0,,134279000.0,,215249000.0,,,,244524000.0,6910000.0,,,,,,,,,,,
2019-03-31,34491000,,,-4785000.0,,116048000.0,69835000.0,442000.0,-1501000.0,,-30330000.0,184684000.0,,,,,7868000.0,247066000,,550557000.0,,,,,,,,,,,,39437000.0,-194890000.0,,-17786000.0,51799000,,,,,,,798157000.0,,,,,,,14416000.0,0.69,-30330000.0,,1358745000.0,,,147177000.0,,-199130000.0,,,402274000.0,81557000.0,403380000.0,564000.0,834572000.0,319900000.0,,,,,,57766000.0,,,,,,3060000.0,,,,,,,,18956000.0,,0.71,,,18941000.0,75318000.0,,,,,,27348000.0,,,,27348000,,,586000.0,,38308000.0,23957000.0,-13010000.0,,76091000.0,,20067000.0,42779000.0,85000000.0,,5777000.0,,,,7729000.0,,,,,298980000.0,,,35077000.0,131018000.0,184684000.0,63824000.0,,,,,63857000.0,-94842000.0,,,,481000.0,,,10947000.0,134279000.0,,39585000.0,389633000.0,,1507028000.0,,,,,,,,,,,,,1909302000.0,,27348000.0,,,-46000.0,9622000.0,-3590000.0,,,,17308000.0,20276000.0,,39437000.0,,103294000.0,,,,,,,,,,,,,,,,
2019-06-30,36666000,,,-2655000.0,,127860000.0,78956000.0,551000.0,2051000.0,,-39349000.0,190499000.0,,,,,249000.0,275124000,,527801000.0,,,,,,,,,,,,11187000.0,-611000.0,,0.0,56102000,,,,,,,830156000.0,,,,,,,15066000.0,0.8,-39349000.0,,1421630000.0,,,74069000.0,,-90000.0,,,453570000.0,91194000.0,453732000.0,-132000.0,835911000.0,368488000.0,,,,,,65827000.0,,,,,,2939000.0,,,,,,,,18769000.0,,0.83,,,20101000.0,71462000.0,,,,,,31999000.0,,,,31999000,,,-247000.0,,38402000.0,24497000.0,-13274000.0,,-52136000.0,,20349000.0,39749000.0,15000000.0,,6039000.0,,,,4420000.0,,,,,381379000.0,,,36419000.0,147264000.0,190499000.0,70894000.0,,,,,61004000.0,-28250000.0,,,,481000.0,,,11223000.0,39437000.0,,39813000.0,377478000.0,,1495861000.0,,,,,,,,,,,,,1949431000.0,,31999000.0,,,-46000.0,-78680000.0,-6527000.0,,,,19436000.0,19412000.0,,11187000.0,,72191000.0,,,,,,,,,,,,,,,,
