date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2008-12-31,-1439000000.0,,10070000000.0,2977000000.0,0.0,,4544000000.0,,639000000.0,-500000000.0,2286000000.0,8865000000.0,2329000000.0,,-52000000.0,3745000000.0,771000000.0,1222000000.0,,,7426000000.0,8209000000.0,,-791000000.0,13103000000.0,40825000000.0,,20780000000.0,12000000.0,6081000000.0,,-605000000.0,8664000000.0,,2199000000.0,0.0,1538000000.0,,1780000000.0,2181000000.0,2.4,,,19683000000.0,123000000.0,,-288000000.0,-193000000.0,2977000000.0,74000000.0,-534000000.0,-2363000000.0,,12000000.0,-3813000000.0,61839000000.0,1456000000.0,305000000.0,-179000000.0,19347000000.0,4544000000.0,,14990000000.0,1124000000.0,14084000000.0,19761000000.0,-166000000.0,20782000000.0,2.464792,,1601000000.0,-2363000000.0,,1345000000.0,115000000.0,,263000000.0,-219000000.0,508000000.0,3956000000.0,,1650000000.0,,35035000000.0,398000000.0,,,,,,-67000000.0,593000000.0,1929000000.0,40825000000.0,20782000000.0,15430000000.0,,20088000000.0,-653000000.0,783000000.0,,-37000000.0,4624000000.0,11338000000.0,,1408000000.0,1929000000.0,2977000000.0,3447000000.0,299000000.0,,20088000000.0,55815000000.0,726000000.0,-5072000000.0,5263000000.0,726000000.0,259000000.0,81186000000.0,13061000000.0,-9251000000.0,2286000000.0,,8664000000.0,20780000000.0,11338000000.0,,,1241000000.0,,,1647000000.0,55815000000.0,15274000000.0,7426000000.0,20190000000.0,,-883000000.0,,,981000000.0,0.0,7426000000.0,1456000000.0,155000000.0,1220000000.0,1650000000.0,8000000.0,,13366000000.0,8598000000.0,13366000000.0,4253000000.0,,,278000000.0,7426000000.0,,,726000000.0,27459000000.0,2181000000.0,-52000000.0,0.0,783000000.0,8209000000.0,2329000000.0,4238000000.0,14845000000.0,-41000000.0,35035000000.0,2861000000.0,6244000000.0,14990000000.0,-2684000000.0,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,-337000000.0,,,0.0,,,,,,,,2300000000.0,0.82,6000000.0,234000000.0,,2106000000.0,,1078000000.0,7887000000.0,8845000000.0,,,,,,21375000000.0,12000000.0,7426000000.0,1198000000.0,,,,2187000000.0,-939000000.0,1902000000.0,,,2106000000.0,,,,22004000000.0,173000000.0,,,-160000000.0,,95000000.0,-495000000.0,,,,,,,,-689000000.0,,,,16123000000.0,1537000000.0,,19549000000.0,,21357000000.0,,,1112000000.0,,1210000000.0,461000000.0,-10000000.0,,,,1668000000.0,2988000000.0,,,4000000.0,,553000000.0,,,,,,,-195000000.0,2300000000.0,39962000000.0,,20102000000.0,,20078000000.0,,958000000.0,,,,11223000000.0,,952000000.0,,,,,0.81,,56085000000.0,984000000.0,,,984000000.0,234000000.0,,,,2291000000.0,,,,,,,,,,,,15161000000.0,,,,-2102000000.0,,,,0.0,,514000000.0,131000000.0,,1647000000.0,960000000.0,,13250000000.0,,,1902000000.0,,,-156000000.0,7887000000.0,,,984000000.0,,,,,,,,,,,34710000000.0,2228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,-383000000.0,,,3931000000.0,,,,,,,,2397000000.0,0.746308,94000000.0,249000000.0,,,,976000000.0,7247000000.0,8155000000.0,,,,,,21545000000.0,11000000.0,7887000000.0,1198000000.0,,,,12979000000.0,0.0,1689000000.0,,,2080000000.0,,,,21655000000.0,10000000.0,,,-151000000.0,,85000000.0,-798000000.0,,,,,,,,-815000000.0,,,,15684000000.0,1301000000.0,,19652000000.0,,21440000000.0,,,492000000.0,,1198000000.0,-640000000.0,17000000.0,,,,1440000000.0,9107000000.0,,,110000000.0,,442000000.0,,,,,,,-828000000.0,2705000000.0,40206000000.0,,19966000000.0,,20358000000.0,,908000000.0,,,,10707000000.0,,341000000.0,,,,,0.73,,55890000000.0,859000000.0,,,859000000.0,249000000.0,,,,2296000000.0,,,,,,,,,,,,14693000000.0,,,,-1608000000.0,,,,0.0,,1012000000.0,139000000.0,,1690000000.0,43000000.0,,13163000000.0,,,1689000000.0,,,-334000000.0,7247000000.0,,,859000000.0,,,,,,,,,,,34345000000.0,27043000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,747000000.0,,,0.0,,,,,,,,2330000000.0,0.897658,329000000.0,250000000.0,,550000000.0,,1051000000.0,9535000000.0,10501000000.0,,,,,,22898000000.0,12000000.0,7247000000.0,1184000000.0,,,,15347000000.0,-510000000.0,1926000000.0,,,2054000000.0,,,,21695000000.0,64000000.0,,,-172000000.0,,79000000.0,-829000000.0,,,,,,,,-64000000.0,,,,17304000000.0,1539000000.0,,19745000000.0,,22476000000.0,,,2741000000.0,,1184000000.0,2288000000.0,7000000.0,,,,1676000000.0,9953000000.0,,,-41000000.0,,504000000.0,,,,,,-2000000.0,1418000000.0,1957000000.0,40145000000.0,,19769000000.0,,20362000000.0,,966000000.0,,,,10690000000.0,,2569000000.0,,,,,0.89,,57449000000.0,1035000000.0,,,1035000000.0,250000000.0,,,,2307000000.0,,,,,,,,,,,,14806000000.0,,,,-1151000000.0,,,,0.0,,500000000.0,137000000.0,,1809000000.0,-255000000.0,,13231000000.0,,,1926000000.0,,,376000000.0,9535000000.0,,,1035000000.0,,,,0.0,,,,,,,34551000000.0,26914000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2374000000.0,73000000.0,10637000000.0,3822000000.0,0.0,,2433000000.0,,551000000.0,-1449000000.0,1942000000.0,7426000000.0,3575000000.0,,253000000.0,258000000.0,0.0,1083000000.0,,1217000000.0,9800000000.0,11039000000.0,,-739000000.0,,40845000000.0,,23606000000.0,11000000.0,9535000000.0,,-2275000000.0,,,2383000000.0,0.0,1833000000.0,,975000000.0,946000000.0,3.24,,,21784000000.0,35000000.0,,23000000.0,-256000000.0,3822000000.0,75000000.0,-153000000.0,-1487000000.0,1217000000.0,11000000.0,-486000000.0,79788000000.0,1315000000.0,334000000.0,-233000000.0,7350000000.0,2433000000.0,,18200000000.0,1431000000.0,991000000.0,22163000000.0,7000000.0,23342000000.0,3.332171,,1280000000.0,-1487000000.0,,265000000.0,9000000.0,,471000000.0,100000000.0,1575000000.0,3137000000.0,,1942000000.0,-22000000.0,35439000000.0,487000000.0,,2325000000.0,,,,-84000000.0,16000000.0,1954000000.0,40845000000.0,23342000000.0,19951000000.0,,20727000000.0,0.0,1239000000.0,,-36000000.0,5808000000.0,9009000000.0,,1024000000.0,1954000000.0,3822000000.0,4886000000.0,282000000.0,,20727000000.0,59045000000.0,944000000.0,-976000000.0,6359000000.0,944000000.0,258000000.0,87138000000.0,16246000000.0,-6466000000.0,1942000000.0,,,23606000000.0,12183000000.0,,,1179000000.0,,2325000000.0,1986000000.0,59045000000.0,13276000000.0,9800000000.0,21314000000.0,,-1605000000.0,,,991000000.0,0.0,9800000000.0,2164000000.0,144000000.0,1173000000.0,,45000000.0,,13311000000.0,249000000.0,13311000000.0,1833000000.0,,,-862000000.0,9800000000.0,,,944000000.0,27534000000.0,946000000.0,253000000.0,0.0,1239000000.0,11039000000.0,3575000000.0,5625000000.0,14125000000.0,,35439000000.0,2286000000.0,7350000000.0,18200000000.0,-1801000000.0,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,-318000000.0,,,0.0,,,,,,,,2297000000.0,1.051192,252000000.0,248000000.0,,1700000000.0,,1144000000.0,9920000000.0,11075000000.0,,,,,,24319000000.0,11000000.0,9800000000.0,1133000000.0,,,,16070000000.0,-608000000.0,2264000000.0,,,2070000000.0,,,,23193000000.0,95000000.0,,,-132000000.0,,100000000.0,-502000000.0,,,,,,,,-626000000.0,,,,18379000000.0,1891000000.0,,22942000000.0,,24056000000.0,,,1205000000.0,,1156000000.0,120000000.0,-8000000.0,,,,2016000000.0,11139000000.0,,,75000000.0,,700000000.0,,,,,,-78000000.0,-409000000.0,2309000000.0,41162000000.0,,20929000000.0,,20830000000.0,,1155000000.0,,,,10324000000.0,,1073000000.0,,,,,1.03,,59541000000.0,1191000000.0,,,1191000000.0,248000000.0,,,,4279000000.0,,,,,,,,,,,,12280000000.0,,,,-373000000.0,,,,0.0,,2522000000.0,125000000.0,,1956000000.0,732000000.0,,13835000000.0,,,2264000000.0,,,-583000000.0,9920000000.0,,,1191000000.0,,,,,,,,,,,35222000000.0,27327000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,-471000000.0,,,0.0,,,,,,,,2257000000.0,1.007175,353000000.0,249000000.0,,1248000000.0,,992000000.0,9983000000.0,11073000000.0,,,,,,24829000000.0,11000000.0,9920000000.0,1145000000.0,,,,16216000000.0,155000000.0,2150000000.0,,,2069000000.0,,,,23264000000.0,11000000.0,,,-211000000.0,,67000000.0,-425000000.0,,,,,,,,-615000000.0,,,,18982000000.0,1782000000.0,,23103000000.0,,24465000000.0,,,723000000.0,,1145000000.0,63000000.0,17000000.0,,,,1901000000.0,11005000000.0,,,-7000000.0,,659000000.0,,,,,,-87000000.0,-709000000.0,2766000000.0,41442000000.0,,21114000000.0,,20985000000.0,,1090000000.0,,,,10360000000.0,,512000000.0,,,,,0.99,,60424000000.0,1123000000.0,,,1123000000.0,249000000.0,,,,4456000000.0,,,,,,,,,,,,12492000000.0,,,,63000000.0,,,,0.0,,2676000000.0,119000000.0,,2132000000.0,35000000.0,,14019000000.0,,,2150000000.0,,,-235000000.0,9983000000.0,,,1123000000.0,,,,,,,,,,,35595000000.0,27423000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,754000000.0,,,0.0,,,,,,,,3008000000.0,1.161965,491000000.0,247000000.0,,1215000000.0,,1110000000.0,9577000000.0,11003000000.0,,,,,,25611000000.0,11000000.0,9983000000.0,1099000000.0,,,,16174000000.0,251000000.0,2392000000.0,,,2033000000.0,,,,23668000000.0,83000000.0,,,-205000000.0,,83000000.0,-494000000.0,,,,,,,,-651000000.0,,,,18256000000.0,2026000000.0,,24442000000.0,,25109000000.0,,,2904000000.0,,1124000000.0,-406000000.0,16000000.0,,,,2145000000.0,12336000000.0,,,-47000000.0,,749000000.0,,2341000000.0,,,,-1907000000.0,1344000000.0,2082000000.0,44767000000.0,,21276000000.0,,22855000000.0,,1426000000.0,,,,8076000000.0,,2699000000.0,,,,,1.14,,63023000000.0,1277000000.0,,,1277000000.0,247000000.0,,,,4894000000.0,,,,,,,,,,,,12970000000.0,,,,-704000000.0,,,,0.0,,2929000000.0,119000000.0,,2553000000.0,219000000.0,,14749000000.0,,,2392000000.0,,,-2816000000.0,9577000000.0,,,1277000000.0,,,,-139000000.0,,,,,,,37412000000.0,30018000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-677000000.0,19000000.0,12000000000.0,4634000000.0,0.0,,4979000000.0,,481000000.0,-1583000000.0,0.0,9800000000.0,2910000000.0,,252000000.0,14590000000.0,609000000.0,1535000000.0,,1533000000.0,9123000000.0,11195000000.0,,-878000000.0,14270000000.0,44670000000.0,,25825000000.0,11000000.0,9577000000.0,,-1611000000.0,9220000000.0,,2550000000.0,-250000000.0,2122000000.0,,1261000000.0,2200000000.0,4.1,,,23421000000.0,83000000.0,,203000000.0,-330000000.0,4634000000.0,76000000.0,-190000000.0,-2779000000.0,1533000000.0,11000000.0,-2304000000.0,85227000000.0,2480000000.0,326000000.0,-625000000.0,8928000000.0,4979000000.0,,18393000000.0,1684000000.0,1064000000.0,23700000000.0,248000000.0,25562000000.0,4.267035,,1441000000.0,-2779000000.0,,-454000000.0,178000000.0,,1000000.0,-16000000.0,1193000000.0,3979000000.0,,2515000000.0,49000000.0,37238000000.0,641000000.0,,,,,,-251000000.0,-225000000.0,2061000000.0,44670000000.0,25562000000.0,7638000000.0,,22745000000.0,0.0,2072000000.0,,-449000000.0,7383000000.0,11023000000.0,,1111000000.0,2061000000.0,4634000000.0,5395000000.0,272000000.0,,22745000000.0,63063000000.0,1043000000.0,-5339000000.0,7864000000.0,1043000000.0,320000000.0,94155000000.0,16332000000.0,-2157000000.0,0.0,,9220000000.0,25825000000.0,8662000000.0,,,1131000000.0,,2361000000.0,2749000000.0,63063000000.0,13538000000.0,9123000000.0,23700000000.0,,-2678000000.0,,,1064000000.0,0.0,9123000000.0,2480000000.0,118000000.0,1086000000.0,2515000000.0,-29000000.0,,14707000000.0,5698000000.0,14707000000.0,15783000000.0,,,-1705000000.0,9123000000.0,,,1043000000.0,29963000000.0,2200000000.0,252000000.0,-136000000.0,2072000000.0,11195000000.0,2910000000.0,6273000000.0,13538000000.0,,37238000000.0,2108000000.0,8928000000.0,18393000000.0,-2517000000.0,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,-385000000.0,,,0.0,,,,,,,,2893000000.0,1.249768,207000000.0,270000000.0,,2133000000.0,,1382000000.0,9790000000.0,12150000000.0,,,,,,26571000000.0,11000000.0,9123000000.0,1077000000.0,,9543000000.0,,17323000000.0,-955000000.0,2491000000.0,,,2189000000.0,,,,25432000000.0,96000000.0,,,-213000000.0,,123000000.0,780000000.0,,,,,,,,-620000000.0,,,,19818000000.0,2103000000.0,,24527000000.0,,26353000000.0,,,1224000000.0,,1099000000.0,667000000.0,-23000000.0,,,,2221000000.0,12698000000.0,,,142000000.0,,757000000.0,,,,,,-541000000.0,-657000000.0,2495000000.0,45517000000.0,,22941000000.0,,23393000000.0,,2360000000.0,,,,9359000000.0,,1011000000.0,,,,,1.22,,65335000000.0,1346000000.0,,,1346000000.0,270000000.0,,,,2442000000.0,,,,,3617000000.0,,,,,,,14237000000.0,,,,-583000000.0,,,,182000000.0,,2286000000.0,118000000.0,,2436000000.0,984000000.0,,14932000000.0,,,2491000000.0,,,-1337000000.0,9790000000.0,,,1346000000.0,,,,-135000000.0,,,,,,,38764000000.0,30585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,-458000000.0,,,378000000.0,,,,,,,,2878000000.0,1.18522,332000000.0,270000000.0,,1753000000.0,,1474000000.0,9775000000.0,12307000000.0,,,,,,27363000000.0,11000000.0,9790000000.0,1069000000.0,,9521000000.0,,17578000000.0,0.0,2369000000.0,,,2302000000.0,,,,25074000000.0,129000000.0,,,-303000000.0,,95000000.0,-989000000.0,,,,,,,,-635000000.0,,,,20429000000.0,1980000000.0,,24374000000.0,,27020000000.0,,,1195000000.0,,1094000000.0,-15000000.0,-39000000.0,,,,1939000000.0,13164000000.0,,,60000000.0,,713000000.0,,,,,,-286000000.0,-497000000.0,2851000000.0,45686000000.0,,22865000000.0,,23423000000.0,,2532000000.0,,,,9442000000.0,,892000000.0,,,,,1.16,,66115000000.0,1267000000.0,,,1267000000.0,270000000.0,,,,0.0,,,,,3733000000.0,,,,,,,14378000000.0,,,,-1763000000.0,,,,160000000.0,,1689000000.0,119000000.0,,2488000000.0,425000000.0,,14935000000.0,,,2209000000.0,,,-221000000.0,9775000000.0,,,1267000000.0,,,,-174000000.0,,,,,,,38752000000.0,30751000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,628000000.0,,,-378000000.0,,,,,,,,2855000000.0,1.205882,397000000.0,294000000.0,,2074000000.0,,3631000000.0,13679000000.0,16377000000.0,,,,,,27872000000.0,11000000.0,9775000000.0,1054000000.0,,9448000000.0,,22274000000.0,0.0,2364000000.0,,,2388000000.0,,,,25280000000.0,86000000.0,,,-290000000.0,,98000000.0,305000000.0,,,,,,,,-839000000.0,,,,24508000000.0,1941000000.0,,28618000000.0,,27464000000.0,,,4964000000.0,,1083000000.0,3904000000.0,1271000000.0,,,,2070000000.0,16806000000.0,,,-370000000.0,,670000000.0,,,,,,-651000000.0,3671000000.0,2234000000.0,46402000000.0,,22916000000.0,,23723000000.0,,2698000000.0,,,,9555000000.0,,4674000000.0,,,,,1.17,,70910000000.0,1271000000.0,,,1271000000.0,294000000.0,,,,2443000000.0,,,,,3899000000.0,,,,,,,14420000000.0,,,,-2505000000.0,,,,170000000.0,,2364000000.0,129000000.0,,2422000000.0,650000000.0,,15398000000.0,,,2364000000.0,,,-1365000000.0,13679000000.0,,,1271000000.0,,,,-172000000.0,,,,,,,43038000000.0,31004000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,306000000.0,-52000000.0,13141000000.0,5142000000.0,0.0,,4955000000.0,,505000000.0,-955000000.0,2445000000.0,9123000000.0,2795000000.0,,461000000.0,4598000000.0,654000000.0,2240000000.0,,1225000000.0,9429000000.0,12006000000.0,,-1018000000.0,15557000000.0,47539000000.0,,28292000000.0,10000000.0,13679000000.0,,-2490000000.0,9799000000.0,,2708000000.0,0.0,2364000000.0,,677000000.0,2515000000.0,4.73,,,25774000000.0,70000000.0,,5142000000.0,-261000000.0,5142000000.0,85000000.0,-2586000000.0,-2440000000.0,1225000000.0,10000000.0,-1844000000.0,92274000000.0,982000000.0,401000000.0,-900000000.0,9588000000.0,4955000000.0,,20350000000.0,1935000000.0,1124000000.0,23922000000.0,-8000000.0,27821000000.0,4.948989,,-415000000.0,-2440000000.0,,-4250000000.0,13000000.0,,309000000.0,-267000000.0,1932000000.0,5063000000.0,,2574000000.0,147000000.0,39597000000.0,677000000.0,,,,,,-366000000.0,-2208000000.0,2294000000.0,47539000000.0,27821000000.0,19244000000.0,,23975000000.0,0.0,2577000000.0,,-651000000.0,7959000000.0,13101000000.0,,-676000000.0,2294000000.0,5142000000.0,5950000000.0,381000000.0,,23975000000.0,67889000000.0,1258000000.0,-4172000000.0,8464000000.0,1258000000.0,290000000.0,101862000000.0,18056000000.0,-9895000000.0,0.0,,9799000000.0,28292000000.0,10656000000.0,4308000000.0,,1087000000.0,,,2817000000.0,67889000000.0,15675000000.0,9429000000.0,23922000000.0,,-2911000000.0,,,1124000000.0,142000000.0,9429000000.0,982000000.0,139000000.0,1039000000.0,2574000000.0,-1320000000.0,,16166000000.0,8200000000.0,16166000000.0,6530000000.0,,,-1249000000.0,9429000000.0,,,1258000000.0,31373000000.0,2515000000.0,461000000.0,-170000000.0,2577000000.0,12006000000.0,2795000000.0,6968000000.0,15675000000.0,,39597000000.0,2088000000.0,9588000000.0,20350000000.0,-2994000000.0,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,-316000000.0,,,0.0,,,,,,,,3103000000.0,1.343659,458000000.0,296000000.0,,2132000000.0,,3816000000.0,11661000000.0,14326000000.0,,,,,,28856000000.0,10000000.0,9429000000.0,1033000000.0,,10221000000.0,,20002000000.0,0.0,2613000000.0,,,2560000000.0,,,,27282000000.0,257000000.0,,,-269000000.0,,140000000.0,1044000000.0,,,,,,,,-991000000.0,,,,22690000000.0,2169000000.0,,27462000000.0,,28388000000.0,,,3586000000.0,,1060000000.0,2232000000.0,1388000000.0,,,,2317000000.0,15470000000.0,,,38000000.0,,781000000.0,,,,,,-1935000000.0,1724000000.0,2688000000.0,50000000000.0,,24669000000.0,,25754000000.0,,2665000000.0,,,,11083000000.0,,3317000000.0,,,,,1.31,,72690000000.0,1388000000.0,,,1388000000.0,296000000.0,,,,0.0,,,,,4096000000.0,,,,,,,16372000000.0,,,,-2326000000.0,,,,172000000.0,,1771000000.0,148000000.0,,2845000000.0,964000000.0,,16492000000.0,,,2613000000.0,,,-2398000000.0,11661000000.0,,,1388000000.0,,,,-168000000.0,,,,,,,43834000000.0,33508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,128000000.0,,,0.0,,,,,,,,3141000000.0,1.305664,469000000.0,326000000.0,,2280000000.0,,3853000000.0,11578000000.0,14430000000.0,,,,,,29375000000.0,10000000.0,11661000000.0,1024000000.0,,10491000000.0,,20079000000.0,0.0,2552000000.0,,,2589000000.0,,,,27265000000.0,153000000.0,,,-196000000.0,,102000000.0,-1263000000.0,,,,,,,,-818000000.0,,,,22727000000.0,2073000000.0,,28108000000.0,,28896000000.0,,,2185000000.0,,1049000000.0,-83000000.0,1337000000.0,,,,2226000000.0,15671000000.0,,,-93000000.0,,736000000.0,,,,,,-469000000.0,513000000.0,2648000000.0,50738000000.0,,24713000000.0,,26191000000.0,,2852000000.0,,,,10671000000.0,,1989000000.0,,,,,1.27,,73465000000.0,1337000000.0,,,1337000000.0,326000000.0,,,,0.0,,,,,4080000000.0,,,,,,,15982000000.0,,,,-2620000000.0,,,,178000000.0,,1946000000.0,153000000.0,,2870000000.0,17000000.0,,16698000000.0,,,2552000000.0,,,-1005000000.0,11578000000.0,,,1337000000.0,,,,-218000000.0,,,,,,,44090000000.0,34040000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,281000000.0,,,0.0,,,,,,,,3049000000.0,1.538538,575000000.0,317000000.0,,1896000000.0,,1186000000.0,8916000000.0,11954000000.0,,,,,,30223000000.0,10000000.0,11578000000.0,1012000000.0,,10393000000.0,,17928000000.0,-631000000.0,2927000000.0,,,2619000000.0,,,,27302000000.0,98000000.0,,,-321000000.0,,87000000.0,-1307000000.0,,,,,,,,-785000000.0,,,,20331000000.0,2452000000.0,,24853000000.0,,29638000000.0,,,-298000000.0,,1039000000.0,-2662000000.0,1557000000.0,,,,2610000000.0,12608000000.0,,,82000000.0,,895000000.0,,,,,,-146000000.0,-2341000000.0,2403000000.0,51369000000.0,,24375000000.0,,26339000000.0,,3038000000.0,,,,11146000000.0,,-619000000.0,,,,,1.5,,71700000000.0,1557000000.0,,,1557000000.0,317000000.0,,,,0.0,,,,,4277000000.0,,,,,,,16624000000.0,,,,-2486000000.0,,,,145000000.0,,1852000000.0,158000000.0,,3033000000.0,-699000000.0,,17227000000.0,,,2927000000.0,,,-1057000000.0,8916000000.0,,,1557000000.0,,,,-217000000.0,,,,,,,41477000000.0,34142000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
