date,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,quarterlyCommonStockIssuance,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualOperatingIncome,quarterlyOperatingExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,trailingGrossProfit,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherShortTermInvestments,annualCommonStockIssuance,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,trailingTotalRevenue,annualEbitda,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentAssets,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualInterestExpense,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentLiabilities,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCapitalExpenditure,trailingNetIncome,trailingTaxProvision,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualCostOfRevenue,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualBasicEPS,annualSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,trailingBasicEPS,quarterlyBasicEPS,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyDilutedEPS,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,trailingOtherNonCashItems,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
2017-06-30,,44130000.0,-7612000.0,-7659000.0,,-5949000.0,,,,,9628000.0,,,,0.0,,35390000.0,4836000.0,184357000.0,,,,,,,,4838000.0,180551000.0,,2317000.0,,360179000.0,54486000.0,,48792000.0,1066680000.0,,50011000.0,,,64581000.0,,,,,,,,,,,15255000.0,,,,,99436000.0,,10122000.0,10122000.0,,,,,17913000.0,0.0,,,312209000.0,3385398000.0,,,10979000.0,,,,93443000.0,2462611000.0,,0.0,-7659000.0,,3741860000.0,-30621000.0,,,,,,,,3361026000.0,,,33870000.0,246688000.0,,,,,-25859000.0,,,,,,,22309000.0,,,,1279249000.0,11964000.0,-90164000.0,,,-1854000.0,,,,60017000.0,,734119000.0,,,,-13226000.0,-13559000.0,,356462000.0,,,,13561000.0,1728492000.0,,,497854000.0,-5544000.0,2707769000.0,,,-74751000.0,,,,-4564000.0,244374000.0,,,40085000.0,-653257000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,3423000.0,-37548000.0,-37593000.0,,7362000.0,,,,,9447000.0,,,,0.0,,36188000.0,6841000.0,173430000.0,,,,,,,,4838000.0,150607000.0,,2253000.0,,335420000.0,62096000.0,,58098000.0,1180319000.0,,54169000.0,,,108952000.0,,,-21677000.0,,,,,,,,14973000.0,,,,,99436000.0,,13681000.0,13681000.0,,,,,11964000.0,-691000.0,,,291009000.0,3416603000.0,,,10567000.0,,,,98491000.0,2518716000.0,,0.0,-37593000.0,,3740066000.0,-60152000.0,,,,,,,,3371377000.0,,,33931000.0,208021000.0,,,,,-25852000.0,,,,,,,-28088000.0,,,,1221350000.0,19326000.0,-66500000.0,,,-441000.0,,,,53697000.0,,684170000.0,,,,-63569000.0,-2973000.0,,323463000.0,,,,-32684000.0,1834546000.0,,,438584000.0,-24765000.0,2698147000.0,,,-63575000.0,,,,-55255000.0,227127000.0,,,70439000.0,-673230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,-287264000.0,63240000.0,4009000.0,4045000.0,,20369000.0,,,280746000.0,,4934000.0,921433000.0,-39860000.0,758052000.0,0.0,,16686000.0,7615000.0,216044000.0,585838000.0,4254000.0,353654000.0,,2865974000.0,15757000.0,104728000.0,,79559000.0,123486000.0,-86060000.0,5848000.0,280746000.0,15757000.0,0.0,41656000.0,758052000.0,79559000.0,2912000.0,,95709000.0,41852000.0,2154083000.0,-25997000.0,-43955000.0,,,190321000.0,,1590887000.0,60370000.0,1707000.0,,,0.0,,,5848000.0,39695000.0,1707000.0,1707000.0,,,143370000.0,-75825000.0,19326000.0,-415000.0,11790000.0,,115809000.0,2669447000.0,2652244000.0,1707000.0,15728000.0,,,,20284000.0,1944541000.0,-34135000.0,0.0,4045000.0,2912000.0,2865974000.0,-4121000.0,4934000.0,,10082000.0,20284000.0,-272965000.0,-498161000.0,,2652244000.0,,,12670000.0,60370000.0,21000.0,,,,-25997000.0,,196527000.0,,,-3490000.0,16686000.0,28707000.0,,7615000.0,7785000.0,921433000.0,39695000.0,-57847000.0,-24937000.0,-751000.0,16716000.0,,-307513000.0,54019000.0,129694000.0,1243068000.0,353654000.0,377114000.0,2669447000.0,,-13946000.0,-7202000.0,-82644000.0,196527000.0,,,1944541000.0,4631000.0,1590887000.0,,12670000.0,585838000.0,-16498000.0,2154083000.0,,2257000.0,-67361000.0,,,5589000.0,87842000.0,345738000.0,-3490000.0,-87308000.0,14976000.0,-498161000.0,115809000.0,-29636000.0,-3404000.0,281405000.0,41656000.0,31910000.0,865954000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,95201000.0,111306000.0,111240000.0,,-16670000.0,,,,,9090000.0,,,,,,22797000.0,7790000.0,289930000.0,,,,,,,,3578000.0,243395000.0,,2761000.0,,123239000.0,37655000.0,,29618000.0,974749000.0,,67006000.0,,,74145000.0,,,,,,,,,,,12240000.0,,,,,99516000.0,,6312000.0,6312000.0,,,,,39695000.0,-279000.0,,,511909000.0,3476574000.0,,,13972000.0,,,,117193000.0,2608583000.0,,-776000.0,111240000.0,,3890080000.0,36385000.0,,,,,,,,3441913000.0,,,29602000.0,259684000.0,,,,,-36756000.0,,,,,,,185293000.0,,,,1281497000.0,23025000.0,-61531000.0,,,1260000.0,,,,232015000.0,,924180000.0,,,,146659000.0,-3975000.0,,413506000.0,,,,-99564000.0,1684403000.0,,,509255000.0,36415000.0,2731747000.0,,,-58816000.0,,,,157870000.0,521945000.0,,,-50340000.0,-710166000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,57627000.0,-93793000.0,-93819000.0,,1750439000.0,,,,,28759000.0,,,,,,32595000.0,13016000.0,152608000.0,,,,,,,,3578000.0,196601000.0,,-98259000.0,,91690000.0,48286000.0,,29242000.0,1403802000.0,,72462000.0,,,84021000.0,,,,,,,,,,,12000000.0,,,,,106882000.0,,22420000.0,22420000.0,,,,,23025000.0,-295000.0,,,1705209000.0,3084961000.0,,,19561000.0,,,,107418000.0,4205780000.0,,-6554000.0,-93819000.0,,5509497000.0,-9530000.0,,,,,,,,2920059000.0,,,19907000.0,262090000.0,,,,,-36748000.0,,,,,,,-82787000.0,,,,1303717000.0,1773464000.0,-70335000.0,,,1260000.0,,,,74722000.0,,2114818000.0,,,,-127119000.0,-4438000.0,,2424536000.0,,,,85743000.0,2090962000.0,,,391538000.0,-31972000.0,2361308000.0,,,-67157000.0,,,,-9299000.0,227330000.0,,,1763147000.0,-558751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,20568000.0,-45642000.0,-45685000.0,,-1760148000.0,,,,,28995000.0,,,,0.0,,45861000.0,12125000.0,241714000.0,,,,,,,,759826000.0,220561000.0,,1406000.0,,85840000.0,88947000.0,,35516000.0,1281000000.0,,74847000.0,,,99358000.0,,,-23941000.0,,,,,,,,,,,,,106883000.0,,3314000.0,3314000.0,,,,,1773464000.0,-574000.0,,,1904134000.0,5177203000.0,,,26534000.0,,,,134227000.0,4679690000.0,,0.0,-45685000.0,,5914522000.0,-54229000.0,,,,,,,0.0,4361815000.0,,,26703000.0,383465000.0,,,,,-36740000.0,,,,,,,-14836000.0,,,,1234832000.0,13316000.0,-1828682000.0,,,-1061000.0,,,,60766000.0,,2471154000.0,,,,-63720000.0,-1741486000.0,,737319000.0,,,,-13093000.0,2208536000.0,,,321912000.0,-16649000.0,3530103000.0,,,-74797000.0,,,,-38592000.0,302480000.0,,,47966000.0,-831712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,-1788785000.0,-29813000.0,46032000.0,45927000.0,,18363000.0,,,85836000.0,,26645000.0,1267022000.0,-59307000.0,2106863000.0,0.0,,60824000.0,14208000.0,403318000.0,343258000.0,4144000.0,1580838000.0,734607000.0,5956577000.0,62168000.0,1637186000.0,734607000.0,337502000.0,132914000.0,6595000.0,106883000.0,85836000.0,62168000.0,-11339000.0,33830000.0,2106863000.0,337502000.0,76163000.0,,190646000.0,105598000.0,3653473000.0,-26095000.0,-48523000.0,,,143583000.0,,3108717000.0,410463000.0,30030000.0,,,173750000.0,,,106883000.0,31679000.0,30030000.0,30030000.0,,,236063000.0,-87497000.0,13316000.0,50000.0,2839000.0,,1004409000.0,5293385000.0,4493345000.0,30030000.0,30229000.0,,,,117768000.0,4689555000.0,12853000.0,-595000.0,45927000.0,76163000.0,5956577000.0,-170163000.0,26645000.0,,10392000.0,117768000.0,-341120000.0,-839872000.0,-595000.0,4493345000.0,,-7149000.0,,410463000.0,-106283000.0,,,,-26095000.0,,663192000.0,,,17663000.0,60824000.0,112202000.0,,14208000.0,-8016000.0,1267022000.0,31679000.0,171763000.0,561000.0,-7925000.0,1380000.0,,-790483000.0,90296000.0,186265000.0,1641338000.0,1580838000.0,553768000.0,5293385000.0,,57033000.0,90000.0,-197537000.0,663192000.0,,,4689555000.0,-763569000.0,3108717000.0,,,343258000.0,12767000.0,3653473000.0,,-13380000.0,-140350000.0,,,566000.0,80667000.0,589583000.0,17663000.0,-94756000.0,-123587000.0,-839872000.0,1004409000.0,-1749809000.0,17903000.0,363122000.0,33830000.0,39695000.0,1087570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,212252000.0,85699000.0,85637000.0,,-13670000.0,,,,,25307000.0,,,,189032000.0,,49815000.0,13962000.0,412017000.0,,,,,,,,734607000.0,317917000.0,,2575000.0,,111614000.0,28357000.0,,28206000.0,2117903000.0,,79284000.0,,,90728000.0,,,,,,,,,,,,,,,,115486000.0,,10360000.0,10360000.0,,,,,31679000.0,0.0,,,689030000.0,5342655000.0,,,28653000.0,,,,122802000.0,4348808000.0,,,85637000.0,,5863362000.0,90365000.0,,,,,,,,4579708000.0,,,,332876000.0,,,,,-26087000.0,,,,,,,160813000.0,,,,1514554000.0,18009000.0,-108777000.0,,,-942000.0,,,,225281000.0,,1205055000.0,,,,108475000.0,-2078000.0,,520707000.0,,,,-400798000.0,3143753000.0,,,402333000.0,24949000.0,3726079000.0,,,-121887000.0,,,,134553000.0,637298000.0,,,-117145000.0,-853629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,3827000.0,-13304000.0,-13399000.0,,13203000.0,,,,,21780000.0,,,,0.0,,63087000.0,13895000.0,174614000.0,,,,,,,,683269000.0,223314000.0,,29000.0,,68855000.0,51182000.0,,35199000.0,1798551000.0,,81800000.0,,,83454000.0,,,,,,,,,,,,,,,,115488000.0,,12193000.0,12193000.0,,,,,18009000.0,,,,1158911000.0,5578707000.0,,,28434000.0,,,,135250000.0,4531195000.0,,,-13399000.0,,6007667000.0,-130873000.0,,,,,,,,4812473000.0,,,,288881000.0,,,,,-26079000.0,,,,,,,33024000.0,,,,1476472000.0,31212000.0,-113466000.0,,,-660000.0,,,,92320000.0,,1646068000.0,,,,-19539000.0,-1868000.0,,428960000.0,,,,-175477000.0,2885127000.0,,,362372000.0,-4646000.0,3941641000.0,,,-134700000.0,,,,8866000.0,266934000.0,,,122842000.0,-870832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,-94663000.0,-34746000.0,-34805000.0,,-10339000.0,,,,,19354000.0,,,,0.0,,71529000.0,18242000.0,199447000.0,,,,,,,,705707000.0,179108000.0,,1614000.0,,80736000.0,66202000.0,,37975000.0,2022780000.0,,84203000.0,,,81777000.0,,,-26562000.0,,,,,,,,,,,,,115491000.0,,4602000.0,4602000.0,,,,,31212000.0,,,,1151209000.0,5724957000.0,,,28857000.0,,,,133108000.0,4713266000.0,,,-34805000.0,,6130053000.0,-195920000.0,,,,,,,,4927840000.0,,,,245813000.0,,,,,-26070000.0,,,,,,,6538000.0,,,,1416787000.0,20873000.0,-105238000.0,,,-39000.0,,,,61756000.0,,1607750000.0,,,,-47264000.0,-6010000.0,,405096000.0,,,,-150831000.0,3105516000.0,,,301007000.0,-10925000.0,4028885000.0,,,-101257000.0,,,,-20021000.0,261203000.0,,,189562000.0,-898955000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
