,trailingCapitalExpenditure,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualGrossPPE,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyBasicEPS,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInAccountPayable,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCapitalStock,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualFreeCashFlow,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingTaxProvision,quarterlyEbitda,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualChangeInInventory,quarterlyOperatingIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingNetIncome,annualBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingInvestingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualCashDividendsPaid,trailingCashDividendsPaid,annualPretaxIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyDilutedEPS,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,annualDilutedEPS,trailingSaleOfInvestment,quarterlyInventory,quarterlyNetIncome,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,trailingOperatingCashFlow,trailingTotalRevenue,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualOperatingIncome,annualCommonStockIssuance,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualEndCashPosition,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingBasicAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingDilutedAverageShares
1317340800,,,49600000.0,813400000.0,59500000.0,1720500000.0,,,,31000000.0,46500000.0,1461200000.0,-298700000.0,-1159100000.0,181500000.0,-76000000.0,455100000.0,-992900000.0,,2694000000.0,,1720500000.0,858900000.0,,,1748000000.0,697800000.0,279600000.0,,37800000.0,0.0,988900000.0,-43300000.0,,170500000.0,-22000000.0,26600000.0,663200000.0,15600000.0,175500000.0,-120100000.0,0.0,,,,9900000.0,3610000000.0,181500000.0,6000400000.0,181400000.0,388100000.0,1329900000.0,256100000.0,,,523600000.0,,,0.0,3075100000.0,641700000.0,561400000.0,2207000000.0,3382800000.0,54300000.0,,305400000.0,2590900000.0,2390400000.0,10200000.0,-100900000.0,,-44100000.0,1654300000.0,,-45900000.0,,-41900000.0,273000000.0,,23300000.0,,4.917548,,3536900000.0,697800000.0,,,189000000.0,-1159100000.0,-133200000.0,697100000.0,1463300000.0,,,-32900000.0,184600000.0,-160900000.0,201800000.0,905000000.0,-211000000.0,,867600000.0,31000000.0,,,,,279600000.0,242700000.0,4500000.0,,131300000.0,,,952600000.0,,1748000000.0,15600000.0,39500000.0,991100000.0,952600000.0,5284900000.0,-297900000.0,145200000.0,,57200000.0,4.8,,641700000.0,201800000.0,905000000.0,,3382800000.0,0.0,,,189000000.0,643700000.0,3081800000.0,455100000.0,,,15000000.0,,390200000.0,927100000.0,,,988900000.0,218000000.0,988900000.0,-60700000.0,,34700000.0,,218000000.0,,141900000.0,59500000.0,455100000.0,1021800000.0,988900000.0,181400000.0,1058400000.0,988900000.0,561400000.0,988900000.0,140500000.0,,2176800000.0,0.0,,14600000.0,,2209800000.0,,201800000.0,,5284900000.0,300000.0,-992900000.0,137300000.0,3536900000.0,,,,,,,,,,,,,
1325289600,,,,,,1717300000.0,,,,26600000.0,0.0,,,,155600000.0,-9700000.0,447100000.0,-1027900000.0,,,,,,,,1854800000.0,,,1.287273,,0.0,884000000.0,-190700000.0,,,3100000.0,-45100000.0,618700000.0,,,,,,,,195700000.0,,,,,362400000.0,797100000.0,242900000.0,,,,,,-10900000.0,2756100000.0,,559100000.0,2627200000.0,3495500000.0,59600000.0,,290500000.0,,,11400000.0,,150000000.0,-31600000.0,1473900000.0,143900000.0,,,,256300000.0,,-134300000.0,,,,,,,,,-1158200000.0,294900000.0,,,,,-104900000.0,-189000000.0,,183300000.0,,,,,,,1.27,,,147100000.0,1722200000.0,,,,,,942100000.0,,,139200000.0,,855200000.0,,,,,,1600000.0,,,677300000.0,183300000.0,905000000.0,,,,,,215300000.0,,,,,,,,362400000.0,,,,,212800000.0,,-60300000.0,142394050.0,32600000.0,,,,,,,988900000.0,1034000000.0,181400000.0,,884000000.0,,,-220600000.0,350000000.0,,,-150000000.0,15000000.0,,2523000000.0,,183300000.0,,5279100000.0,9700000.0,,809000000.0,3424300000.0,,,,,,,,,,,,,
1333152000,,,,,,1761200000.0,,,,10400000.0,500000.0,,,,123800000.0,-35800000.0,450700000.0,-973500000.0,,,,,,,,2030600000.0,,,1.175687,,0.0,811800000.0,-197900000.0,,,-7100000.0,30000000.0,618300000.0,,,,,,,,164600000.0,,,,,373100000.0,709700000.0,223300000.0,,,,,,-5000000.0,2938400000.0,,565700000.0,2694300000.0,3602100000.0,55500000.0,,273500000.0,,,10900000.0,,312500000.0,-30900000.0,1561100000.0,146300000.0,,,,245200000.0,,36600000.0,,,,,,,,,-1195500000.0,-143800000.0,,,,,-72200000.0,253500000.0,,167800000.0,,,,,,,1.16,,,223100000.0,1789300000.0,,,,,,952800000.0,,,74900000.0,,942800000.0,,,,,,-6900000.0,,,664100000.0,167800000.0,905000000.0,,,,,,244900000.0,,,,,,,,373100000.0,,,,,215900000.0,,-60700000.0,142725121.0,35200000.0,,,,,,,884000000.0,1124300000.0,181400000.0,,811800000.0,,,222600000.0,259000000.0,,,-162500000.0,15000000.0,,2496200000.0,,167800000.0,,5434600000.0,6900000.0,,761800000.0,3404000000.0,,,,,,,,,,,,,
1341014400,,,,,,1755300000.0,,,,3800000.0,200000.0,,,,135800000.0,-122800000.0,486300000.0,-1038100000.0,,,,,,,,1922500000.0,,,1.351062,,0.0,805600000.0,-70100000.0,,,48700000.0,5800000.0,631500000.0,,,,,,,,10200000.0,,,,,369800000.0,756300000.0,244800000.0,,,,,,-300000.0,2929500000.0,,563900000.0,2703600000.0,3665200000.0,54100000.0,,295100000.0,,,10500000.0,,350000000.0,-32400000.0,1560400000.0,143500000.0,,,,261700000.0,,31500000.0,,,,,,,,,-1191400000.0,-169500000.0,,,,,-6200000.0,264100000.0,,190700000.0,,,,,,,1.33,,,226300000.0,1798600000.0,,,,,,933800000.0,,,72000000.0,,928900000.0,,,,,,-1700000.0,,,634800000.0,190700000.0,905000000.0,,,,,,226000000.0,,,,,,,,369800000.0,,,,,209900000.0,,-60500000.0,141148269.0,35100000.0,,,,,,,811800000.0,1155600000.0,181400000.0,,805600000.0,,,231700000.0,270000000.0,,,-87500000.0,15200000.0,,2452900000.0,,190700000.0,,5382400000.0,400000.0,,745300000.0,3459900000.0,,,,,,,,,,,,,
1348963200,,87500000.0,82900000.0,988900000.0,60100000.0,1798600000.0,-135700000.0,,,14700000.0,82200000.0,1491700000.0,-259400000.0,-1211500000.0,118700000.0,-91100000.0,547600000.0,-1225300000.0,,3060200000.0,,1798600000.0,830900000.0,,,1851700000.0,737000000.0,140400000.0,1.39628,18100000.0,0.0,903900000.0,-44500000.0,,228900000.0,45500000.0,30700000.0,654200000.0,15600000.0,-85000000.0,-139600000.0,,,,,9500000.0,3736700000.0,118700000.0,6259400000.0,181400000.0,386400000.0,704600000.0,254900000.0,,,579100000.0,157000000.0,,0.0,3060200000.0,619000000.0,587100000.0,3080200000.0,3858800000.0,59700000.0,,305500000.0,2576300000.0,2522700000.0,10700000.0,78300000.0,350000000.0,-44700000.0,1664000000.0,141500000.0,-16200000.0,,21400000.0,267800000.0,,144500000.0,,5.271817,,3784800000.0,737000000.0,,,204100000.0,-1211500000.0,-264300000.0,737000000.0,1491700000.0,,1187300000.0,98300000.0,390100000.0,-503200000.0,195200000.0,905000000.0,-247400000.0,,965900000.0,14700000.0,137500000.0,1.38,,,140400000.0,2175200000.0,25700000.0,,138600000.0,,1187300000.0,948800000.0,,1851700000.0,15600000.0,43500000.0,1009800000.0,948800000.0,5636500000.0,-282700000.0,143400000.0,,2000000.0,5.13,,619000000.0,195200000.0,905000000.0,,3858800000.0,-487500000.0,,,204100000.0,718700000.0,3080200000.0,547600000.0,,,90200000.0,,386400000.0,1031000000.0,,350000000.0,1253900000.0,209500000.0,903900000.0,-65900000.0,139800000.0,35700000.0,,209500000.0,,139800000.0,-5000000.0,704600000.0,805600000.0,1253900000.0,181400000.0,1164600000.0,903900000.0,587100000.0,903900000.0,345400000.0,157000000.0,2175200000.0,0.0,-87500000.0,14900000.0,,2576300000.0,,195200000.0,,5636500000.0,1100000.0,-1225300000.0,830900000.0,3784800000.0,,,,,,,,,,,,,
1356912000,,87500000.0,,,,1820800000.0,,,,27500000.0,500000.0,,,,115500000.0,-92900000.0,481200000.0,-1180100000.0,,,,,,,,1967800000.0,,,1.154476,,0.0,954300000.0,-105800000.0,,,-60700000.0,-22400000.0,607300000.0,,,,,,,,7800000.0,,,,,373500000.0,734200000.0,217200000.0,,,,,,-84400000.0,3076600000.0,,579500000.0,3009100000.0,3949500000.0,55800000.0,,267800000.0,,,11200000.0,,350000000.0,-21600000.0,1489200000.0,141200000.0,,,,233800000.0,,-62800000.0,,,,,,,,,-1241300000.0,-13700000.0,,,,,50400000.0,167300000.0,,161400000.0,,,,,,,1.14,,,119400000.0,2104100000.0,,,,,1125700000.0,1025300000.0,,,15000000.0,,881900000.0,,,,,,-1200000.0,,,646600000.0,161400000.0,905000000.0,,,,,,224000000.0,,,,,,,,373500000.0,,,,,216800000.0,,-65500000.0,139803729.0,35200000.0,,,,,,,903900000.0,1304300000.0,181400000.0,,954300000.0,,,145700000.0,253000000.0,,,-87500000.0,15400000.0,69300000.0,2634500000.0,,161400000.0,,5711100000.0,10600000.0,,812900000.0,3743300000.0,,,,,,,,,,,,,
1364688000,,87500000.0,,,,1781000000.0,,,,6300000.0,1400000.0,,,,122300000.0,-118200000.0,474200000.0,-1197100000.0,,,,,,,,2020500000.0,,,1.259493,,0.0,967100000.0,-49300000.0,,,-13000000.0,2600000.0,616400000.0,,,,,,,,-48700000.0,,,,,376800000.0,710200000.0,227100000.0,,,,,,-400000.0,3109800000.0,,585000000.0,2989200000.0,4059200000.0,51200000.0,,278600000.0,,,10000000.0,,363600000.0,-33400000.0,1522800000.0,141800000.0,,,,239600000.0,,-41200000.0,,,,,,,,,-1196000000.0,-124600000.0,,,,,12800000.0,202600000.0,,175900000.0,,,,,,,1.24,,,106600000.0,2084200000.0,,,,,1139100000.0,1005300000.0,,,15600000.0,,906400000.0,,,,,,2800000.0,,,640000000.0,175900000.0,905000000.0,,,,,,243000000.0,,,,,,,,376800000.0,,,,,210400000.0,,-66100000.0,139659336.0,36200000.0,,,,,,,954300000.0,1330700000.0,181400000.0,,967100000.0,,,169200000.0,236000000.0,,,-101100000.0,15300000.0,-29600000.0,2610100000.0,,175900000.0,,5719900000.0,10400000.0,,809400000.0,3699400000.0,,,,,,,,,,,,,
1372550400,,87500000.0,,,,1799400000.0,,,,11000000.0,100000.0,,,,121900000.0,-108200000.0,499300000.0,-1187700000.0,,,,,,,,2007800000.0,,,1.468962,,-2200000.0,1024700000.0,-42500000.0,,,34800000.0,10100000.0,652900000.0,,,,,,,,9500000.0,,,,,383700000.0,719300000.0,257400000.0,,,,,,0.0,3171100000.0,,581400000.0,3044200000.0,4118500000.0,53700000.0,,310400000.0,,,10100000.0,,372300000.0,-31900000.0,1624200000.0,140400000.0,,,,269200000.0,,19800000.0,,,,,,,,,-1218000000.0,-185300000.0,,,,,57600000.0,293900000.0,,203700000.0,,,,,,,1.45,,,106700000.0,2139100000.0,,,,,1155100000.0,1010700000.0,,,15000000.0,,971300000.0,,,,,,3500000.0,,,619000000.0,203700000.0,905100000.0,,,,,,225100000.0,,,,,,,,383700000.0,,,,,208700000.0,,-72300000.0,138669309.0,37700000.0,,,,,,,967100000.0,1397000000.0,181400000.0,,1024700000.0,,,262000000.0,220000000.0,,,-96000000.0,15300000.0,-34400000.0,2600200000.0,,203700000.0,,5771300000.0,-200000.0,,799400000.0,3763500000.0,,,,,,,,,,,,,
1380499200,,87500000.0,-4400000.0,903900000.0,60900000.0,1828800000.0,-12300000.0,,,35900000.0,-6400000.0,1537700000.0,-402700000.0,-1212800000.0,115300000.0,-83400000.0,546700000.0,-817700000.0,,3375100000.0,,1828800000.0,617700000.0,,,2585500000.0,756300000.0,107000000.0,1.550036,30100000.0,0.0,1200900000.0,-59200000.0,,224600000.0,42200000.0,10500000.0,697200000.0,15600000.0,297000000.0,-146200000.0,,,,,600000.0,3778100000.0,115300000.0,6351900000.0,181400000.0,403700000.0,725700000.0,279200000.0,,,868600000.0,179000000.0,,0.0,3375100000.0,615400000.0,616000000.0,2533400000.0,4333400000.0,63900000.0,,330200000.0,2469500000.0,2573800000.0,9800000.0,-15800000.0,372700000.0,-59300000.0,1715700000.0,140500000.0,-84800000.0,,800000.0,293500000.0,,68400000.0,,5.444924,,3259100000.0,756300000.0,,,210900000.0,-1212800000.0,-131000000.0,756300000.0,1537700000.0,,1186100000.0,176200000.0,351000000.0,-256800000.0,215300000.0,905100000.0,-276300000.0,,980900000.0,35900000.0,350000000.0,1.53,,,107000000.0,1628300000.0,11300000.0,,145200000.0,,1186100000.0,1023000000.0,,2585500000.0,15600000.0,41100000.0,1018500000.0,1023000000.0,5844600000.0,-454600000.0,140900000.0,,600000.0,5.36,,615400000.0,215300000.0,905100000.0,,4333400000.0,-372200000.0,,,210900000.0,1014800000.0,2533400000.0,546700000.0,,,3300000.0,,403700000.0,1036100000.0,,372700000.0,1573600000.0,212800000.0,1200900000.0,-72400000.0,138900000.0,36100000.0,,212800000.0,,138900000.0,5700000.0,725700000.0,1024700000.0,1573600000.0,181400000.0,1187000000.0,1200900000.0,616000000.0,1200900000.0,291700000.0,179000000.0,1628300000.0,-4100000.0,-87600000.0,14900000.0,-17600000.0,2469500000.0,,215300000.0,,5844600000.0,9300000.0,-817700000.0,617700000.0,3259100000.0,,,,,,,,,,,,,
1388448000,,95500000.0,,,,1846600000.0,,,,48800000.0,0.0,,,,136500000.0,-110000000.0,513600000.0,-793200000.0,,,,,,,,2687800000.0,,,1.427426,,-3400000.0,1246000000.0,-98900000.0,,,-18300000.0,-33600000.0,663700000.0,,,,,,,,800000.0,,,,,385400000.0,764600000.0,272800000.0,,,,,,-68100000.0,3425600000.0,,610300000.0,2488400000.0,4451000000.0,74700000.0,,323600000.0,,,11500000.0,,364600000.0,-35600000.0,1591700000.0,140400000.0,,,,278300000.0,,-52600000.0,,,,,,,,,-1236300000.0,-59700000.0,,,,,45100000.0,203500000.0,,198100000.0,,,,,,,1.41,,,106400000.0,1583300000.0,,,,,1169400000.0,1052800000.0,,,15000000.0,,928000000.0,,,,,,9400000.0,,,645600000.0,198100000.0,905100000.0,,,,,,222600000.0,,,,,,,,385400000.0,,,,,240800000.0,,-80500000.0,138781301.0,35900000.0,,,,,,,1200900000.0,1610600000.0,181400000.0,,1246000000.0,,,167900000.0,251000000.0,,,-87500000.0,14900000.0,27400000.0,2515200000.0,,198100000.0,,5940800000.0,10700000.0,,611300000.0,3253000000.0,,,,,,,,,,,,,
1396224000,,102300000.0,,,,1872400000.0,,,,15700000.0,100000.0,,,,170600000.0,-107800000.0,552400000.0,-775600000.0,,,,,,,,2750200000.0,,,1.302313,,0.0,1239800000.0,-157100000.0,,,30400000.0,-23500000.0,655800000.0,,,,,,,,2600000.0,,,,,392500000.0,894900000.0,248400000.0,,,,,,-13400000.0,3597500000.0,,610300000.0,2513000000.0,4550900000.0,68100000.0,,301800000.0,,,10400000.0,,485800000.0,-22700000.0,1600500000.0,140200000.0,,,,263300000.0,,-35200000.0,,,,,,,,,-1262100000.0,-53000000.0,,,,,-6200000.0,202800000.0,,180300000.0,,,,,,,1.28,,,107600000.0,1607600000.0,,,,,1204400000.0,1063800000.0,,,15600000.0,,944700000.0,,,,,,100000.0,,,667500000.0,180300000.0,905400000.0,,,,,,248100000.0,,,,,,,,392500000.0,,,,,248500000.0,,-80400000.0,138445988.0,38400000.0,,,,,,,1246000000.0,1725600000.0,181400000.0,,1239800000.0,,,180100000.0,342500000.0,,,-223300000.0,15000000.0,-38300000.0,2560600000.0,,180300000.0,,6158100000.0,7900000.0,,638000000.0,3407900000.0,,,,,,,,,,,,,
1404086400,,87500000.0,,,,1899200000.0,,,,15100000.0,0.0,,,,167200000.0,-127400000.0,564100000.0,-760600000.0,,,,,,,,2721900000.0,,,1.448441,,0.0,1175100000.0,-126700000.0,,,19300000.0,14800000.0,681500000.0,,,,,,,,-300000.0,,,,,394400000.0,844000000.0,274000000.0,,,,,,0.0,3582700000.0,,610400000.0,2579200000.0,4590500000.0,74300000.0,,328500000.0,,,10200000.0,,574400000.0,-38100000.0,1649500000.0,139600000.0,,,,287100000.0,,35400000.0,,,,,,,,,-1288800000.0,-238700000.0,,,,,-64700000.0,301100000.0,,199700000.0,,,,,,,1.43,,,98400000.0,1673800000.0,,,,,1177800000.0,1069300000.0,,,15000000.0,,968000000.0,,,,,,1300000.0,,,655400000.0,199700000.0,905400000.0,,,,,,235000000.0,,,,,,,,394400000.0,,,,,248800000.0,,-80000000.0,137872386.0,40100000.0,,,,,,,1239800000.0,1749500000.0,181400000.0,,1175100000.0,,,263000000.0,279900000.0,,,-176200000.0,14400000.0,26000000.0,2562400000.0,,199700000.0,,6145100000.0,10500000.0,,633900000.0,3423200000.0,,,,,,,,,,,,,
1412035200,,162500000.0,-7100000.0,1200900000.0,59300000.0,1888400000.0,-53700000.0,,,41000000.0,-7200000.0,1570100000.0,-485700000.0,-1255500000.0,146700000.0,-140500000.0,520600000.0,-948000000.0,,3624000000.0,,1888400000.0,675800000.0,,,2658100000.0,826800000.0,94500000.0,1.819312,29900000.0,0.0,1191300000.0,-100700000.0,,307400000.0,-52100000.0,55200000.0,752900000.0,15600000.0,-9600000.0,-141000000.0,,,,,9600000.0,3869600000.0,146700000.0,6623500000.0,181400000.0,397800000.0,845600000.0,339000000.0,,,892300000.0,325000000.0,,0.0,3624000000.0,588400000.0,632900000.0,2725800000.0,4839600000.0,90300000.0,,392100000.0,2605500000.0,2753900000.0,10400000.0,-36800000.0,628500000.0,-44600000.0,1781800000.0,138500000.0,-81500000.0,,12900000.0,355100000.0,,15600000.0,,6.048281,,3571400000.0,826800000.0,,,196500000.0,-1255500000.0,-170400000.0,826800000.0,1570100000.0,,1215800000.0,16200000.0,325900000.0,-483400000.0,248700000.0,905600000.0,-320500000.0,,1134200000.0,41000000.0,447800000.0,1.79,,,94500000.0,1820200000.0,12700000.0,,152500000.0,,1215800000.0,1050600000.0,,2658100000.0,15600000.0,42500000.0,1028900000.0,1050600000.0,6229500000.0,-521800000.0,139700000.0,,-1100000.0,5.91,,588400000.0,248700000.0,905600000.0,,4839600000.0,-705700000.0,,,196500000.0,1033300000.0,2725800000.0,520600000.0,,,-20700000.0,,397800000.0,1183800000.0,,628500000.0,1819800000.0,246200000.0,1191300000.0,-79600000.0,136700000.0,38100000.0,,246200000.0,,136700000.0,9700000.0,845600000.0,1175100000.0,1819800000.0,181400000.0,1346000000.0,1191300000.0,632900000.0,1191300000.0,281300000.0,325000000.0,1820200000.0,-3400000.0,-218700000.0,15000000.0,-68800000.0,2605500000.0,,248700000.0,,6229500000.0,800000.0,-948000000.0,675800000.0,3571400000.0,,,,,,,,,,,,,
1419984000,,175700000.0,,,,1869800000.0,,,,85600000.0,,,,,161300000.0,-168400000.0,479600000.0,-1015900000.0,,,,,,,,2569100000.0,,,1.581465,,0.0,1291900000.0,-57000000.0,,,-10400000.0,-24300000.0,687500000.0,,,,,,,,-7800000.0,,,,,386900000.0,987600000.0,287500000.0,,,,,,-21200000.0,3612900000.0,,612400000.0,2645300000.0,4965700000.0,73300000.0,,343000000.0,,,10800000.0,,620800000.0,-40000000.0,1574400000.0,136900000.0,,,,300600000.0,,-6300000.0,,,,,,,,,-1257400000.0,-64400000.0,,,,,100600000.0,268200000.0,,214200000.0,,,,,,,1.56,,,103600000.0,1739700000.0,,,,,1106700000.0,1046700000.0,,,15000000.0,,886900000.0,,,,,,1800000.0,,,593500000.0,214200000.0,905600000.0,,,,,,198800000.0,,,,,,,,386900000.0,,,,,250300000.0,,-88100000.0,135444053.0,40600000.0,,,,,,,1191300000.0,1912700000.0,181400000.0,,1291900000.0,,,228200000.0,508000000.0,,,-171600000.0,14900000.0,73200000.0,2589100000.0,,214200000.0,,6202000000.0,4400000.0,,679700000.0,3632900000.0,,,,,,,,,,,,,
1427760000,,148100000.0,,,,1869800000.0,,,,33900000.0,,,,,199700000.0,-124600000.0,515400000.0,-1040700000.0,,,,,,,,2566500000.0,,,1.530746,,0.0,1402900000.0,-36200000.0,,,37100000.0,-10300000.0,673200000.0,,,,,,,,-2300000.0,,,,,382400000.0,515400000.0,276500000.0,,,,,,0.0,3693500000.0,,598000000.0,3198300000.0,5083800000.0,70500000.0,,331300000.0,,,10400000.0,,634700000.0,-18000000.0,1550800000.0,136000000.0,,,,290800000.0,,19900000.0,,,,,,,,,-1271800000.0,-107500000.0,,,,,111000000.0,285200000.0,,206000000.0,,,,,,,1.51,,,103300000.0,1692900000.0,,,,,1060300000.0,1028600000.0,,,17400000.0,,877600000.0,,,,,,1400000.0,,,595600000.0,206000000.0,1505400000.0,,,,,,209800000.0,,,,,,,,382400000.0,,,,,246900000.0,,-87800000.0,134574906.0,39100000.0,,,,,,,1291900000.0,2037600000.0,181400000.0,,1402900000.0,,,267200000.0,0.0,,,-166400000.0,15700000.0,8000000.0,2586700000.0,,206000000.0,,6280200000.0,600000.0,,713200000.0,3713700000.0,,,,,,,,,,,,,
1435622400,,178000000.0,,,,1895900000.0,,,,34100000.0,0.0,,,,181600000.0,-111800000.0,547100000.0,-1015400000.0,,,,,,,,2556000000.0,,,1.536849,,0.0,1567200000.0,21800000.0,,,26700000.0,-10400000.0,678200000.0,,,,,,,,2600000.0,,,,,376400000.0,547100000.0,284600000.0,,,,,,0.0,3841500000.0,,590700000.0,3303400000.0,5115300000.0,78500000.0,,342200000.0,,,10200000.0,,590600000.0,-25200000.0,1575200000.0,135500000.0,,,,301800000.0,,10900000.0,,,,,,,,,-1305200000.0,-160800000.0,,,,,164300000.0,286300000.0,,206100000.0,,,,,,,1.52,,,105600000.0,1811200000.0,,,,,1084300000.0,1043300000.0,,,16200000.0,,897000000.0,,,,,,-800000.0,,,599400000.0,206100000.0,1492200000.0,,,,,,212000000.0,,,,,,,,376400000.0,,,,,241200000.0,,-87400000.0,134105606.0,41200000.0,,,,,,,1402900000.0,2157800000.0,181400000.0,,1567200000.0,,,261100000.0,0.0,,,-132800000.0,16400000.0,-20500000.0,2565000000.0,,206100000.0,,6406500000.0,5600000.0,,689800000.0,3850500000.0,,,,,,,,,,,,,
