date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2012-03-31,,,,,,,,2637000.0,,4661000.0,,,248144000.0,,17978000.0,-55000.0,,,1385000.0,0.74,-19071000.0,,,,-141189000.0,2047000.0,2047000.0,,,,,,,23852000.0,,2291000.0,3044000.0,9760000.0,5373000.0,11120000.0,,48721000.0,-22387000.0,-4460000.0,,,,,,,120914000.0,,-14744000.0,,,,,34550000.0,,20073000.0,,620466000.0,,,,,,,14356905.0,,7251000.0,,479277000.0,,,-590000.0,7558000.0,-7000.0,,,,345000.0,,27428000.0,-327000.0,,,,,,,7159000.0,98691000.0,,315121000.0,0.746667,,,0.0,19806000.0,,4090000.0,,,,,,,,129862000.0,,103349000.0,,,,,10727000.0,693127000.0,,,18105000.0,,,,,,,-124000.0,589778000.0,,,,,,,,,4264000.0,18086000.0,,50649000.0,0.0,,14500327.0,444983000.0,,,,10727000.0,10727000.0,,,5830000.0,119688000.0,,10353000.0,,,196000.0,,,,30509000.0,110236000.0,,,,,,30576000.0,,2047000.0,-12753000.0,-2989000.0,11308000.0,68975000.0,,,,70265000.0,,,,,,,,,,,,,,,,,
2012-06-30,,,,,,,,2047000.0,,4668000.0,,,250407000.0,,8367000.0,-139000.0,,,2530000.0,0.346667,-3527000.0,,,,-146027000.0,1737000.0,1737000.0,,,,,,,21749000.0,,2241000.0,2961000.0,27343000.0,3189000.0,9957000.0,,37018000.0,-6817000.0,-4394000.0,,,,,,,83897000.0,,-19590000.0,,,,,25963000.0,,10455000.0,,655563000.0,,,,,,,14379238.0,,3307000.0,,509536000.0,,,-310000.0,34238000.0,15780000.0,,,,352000.0,,17781000.0,,,,,,,,7173000.0,100225000.0,,317225000.0,0.353333,,,0.0,6373000.0,,4090000.0,,,,,,,,112068000.0,,78570000.0,,,,,5060000.0,679700000.0,,,17812000.0,,,,,,,0.0,601130000.0,,,,,,,,,4692000.0,3088000.0,,40603000.0,-292000.0,,14522395.0,429293000.0,,,,5060000.0,5060000.0,,,-414000.0,123751000.0,,9208000.0,,,153000.0,,,,,108755000.0,,,,,,30148000.0,,1737000.0,-19456000.0,-2998000.0,10474000.0,41619000.0,,,,43294000.0,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,,,1737000.0,,4669000.0,,,250484000.0,,5302000.0,-151000.0,,,2866000.0,0.22,17187000.0,,,,-150859000.0,2046000.0,2046000.0,,,,,,,38952000.0,,2126000.0,2879000.0,-580000.0,3540000.0,-10850000.0,,35478000.0,13687000.0,-4327000.0,,,,,,,78175000.0,,-16648000.0,,,,,3583000.0,,7564000.0,,674050000.0,,,,,,,14388625.0,,2083000.0,,523191000.0,,,309000.0,33029000.0,-15794000.0,,,,414000.0,,13195000.0,,,,,,,,7160000.0,99912000.0,,318867000.0,0.226667,,,0.0,-13065000.0,,4090000.0,,,,,,,,130601000.0,,86489000.0,,,,,3219000.0,699952000.0,,,18432000.0,,,,,,,0.0,613463000.0,,,,,,,,,4670000.0,2999000.0,,38471000.0,-327000.0,,14514987.0,449468000.0,,,,3219000.0,3219000.0,,,-1694000.0,127389000.0,,9540000.0,,,-136000.0,,,,29832000.0,108721000.0,,,,,,30907000.0,,2046000.0,-16961000.0,-3173000.0,13224000.0,42107000.0,,,,39704000.0,,,,,,,,,,,,,,,,,
2012-12-31,,14507260.0,84963000.0,89333000.0,-8202000.0,541781000.0,633149000.0,2046000.0,271000.0,4671000.0,,,256598000.0,1908000.0,16512000.0,2017000.0,,3361000.0,2868000.0,,-2791000.0,1.993333,,2637000.0,-155378000.0,3361000.0,3361000.0,,,,,697159000.0,,69395000.0,1558000.0,2090000.0,2798000.0,-14974000.0,1779000.0,-17017000.0,-155378000.0,41992000.0,20198000.0,-5062000.0,,,14379216.0,28863000.0,32698000.0,,109515000.0,,-21025000.0,-72007000.0,,,-69829000.0,1776000.0,603000.0,18543000.0,,697159000.0,,125318000.0,,4681000.0,,,,,6655000.0,21549000.0,541781000.0,13453000.0,724000.0,1315000.0,1908000.0,-6000.0,,392502000.0,4671000.0,308000.0,13881000.0,25167000.0,-327000.0,,597000.0,8747000.0,1419000.0,4090000.0,477148000.0,6565000.0,106239000.0,,314982000.0,,-6790000.0,,0.0,-19249000.0,-5062000.0,4090000.0,56635000.0,1672000.0,,,,,,162166000.0,733746000.0,100597000.0,28863000.0,,3361000.0,69395000.0,9857000.0,733746000.0,,101907000.0,1558000.0,2868000.0,29271000.0,,,303169000.0,41992000.0,,633149000.0,-12335000.0,-6135000.0,48159000.0,,4168000.0,,-1273000.0,2.006667,4168000.0,2904000.0,,-40391000.0,597000.0,2904000.0,,477148000.0,-27000.0,28057000.0,3361000.0,9857000.0,9857000.0,256598000.0,19296000.0,-3119000.0,125318000.0,106239000.0,13453000.0,8663000.0,,59000.0,100597000.0,53787000.0,,29271000.0,101907000.0,314982000.0,-19936000.0,65872000.0,28863000.0,162166000.0,-58934000.0,2798000.0,3361000.0,-20659000.0,-3175000.0,8663000.0,53787000.0,,,0.0,149906000.0,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,3361000.0,,4679000.0,,,267772000.0,,24767000.0,14000.0,,,2027000.0,1.026667,-13662000.0,,,,-160199000.0,2608000.0,2608000.0,,,,,,,56728000.0,,2072000.0,3017000.0,-8657000.0,2208000.0,10580000.0,,38835000.0,-17081000.0,-5013000.0,,,,,,,140729000.0,,-16217000.0,,,,,34968000.0,,26550000.0,4196000.0,712932000.0,,,,,,,14402293.0,,9898000.0,,552733000.0,,,-753000.0,7661000.0,-3000.0,,,,381000.0,,32659000.0,-326000.0,,,,,,,7296000.0,117579000.0,,317000000.0,1.033333,,,0.0,18751000.0,,4543000.0,,,,,,,,153685000.0,,93915000.0,,,,,14869000.0,738457000.0,,,1580000.0,,,,,,,-2437000.0,644542000.0,,,,,,1510000.0,,,4526000.0,3363000.0,,35548000.0,0.0,,14518425.0,470685000.0,,,,14869000.0,14869000.0,,,5064000.0,127594000.0,,8813000.0,,,289000.0,,,,26788000.0,100952000.0,,,,,,8998000.0,,2608000.0,-18640000.0,-3176000.0,11265000.0,62891000.0,,,,105181000.0,,,,,,,,,,,,,,,,,
2013-06-30,,,,,,,,2608000.0,,4684000.0,,,269304000.0,,7160000.0,-178000.0,,,1249000.0,0.3,3852000.0,,,,-165646000.0,2210000.0,2210000.0,,,,,,,83487000.0,,2016000.0,3175000.0,2389000.0,3588000.0,2882000.0,,45789000.0,22792000.0,-4958000.0,,,,,,,94146000.0,,-25003000.0,,,,,19095000.0,,9152000.0,1896000.0,758853000.0,,,,,,,14432370.0,,2804000.0,,593207000.0,,,-398000.0,5403000.0,-19000.0,,,,480000.0,,16707000.0,-329000.0,,,,,,,7531000.0,118187000.0,,328857000.0,0.3,,,0.0,-5908000.0,,4716000.0,,,,,,,,181497000.0,,95543000.0,,,,,4356000.0,779658000.0,,,1625000.0,,,,,,,-17104000.0,684115000.0,,,,,,6564000.0,,,4917000.0,2769000.0,,18616000.0,0.0,,14543205.0,510354000.0,,,,4356000.0,4356000.0,,,-2884000.0,131292000.0,,9736000.0,,,24000.0,,,,25532000.0,107674000.0,,,,,,9464000.0,,2210000.0,-42285000.0,-3180000.0,10247000.0,66933000.0,,,,75530000.0,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,2210000.0,,4685000.0,,,269788000.0,,6795000.0,42000.0,,,2223000.0,0.266667,-1491000.0,,,,-171060000.0,1792000.0,1792000.0,,,,,,,99531000.0,,2026000.0,3075000.0,5701000.0,4151000.0,-3627000.0,,41013000.0,12061000.0,-4903000.0,,,,,,,86545000.0,,-27359000.0,,,,,12364000.0,,8720000.0,,780979000.0,,,,,,,14438152.0,,2916000.0,,609919000.0,,,-418000.0,4521000.0,-62000.0,,,,385000.0,,16569000.0,-346000.0,,,,,,,7748000.0,118330000.0,,332755000.0,0.266667,,,0.0,-14995000.0,,4716000.0,,,,,,,,195014000.0,,97982000.0,,,,,3879000.0,797557000.0,,,2102000.0,,,,,,,,699575000.0,,,,,,100000.0,,,2788000.0,2898000.0,,18713000.0,0.0,,14553501.0,527769000.0,,,,3879000.0,3879000.0,,,-3113000.0,135389000.0,,10835000.0,,,101000.0,,,,26943000.0,107344000.0,,,,,,9993000.0,,1792000.0,-24843000.0,-3360000.0,12833000.0,60578000.0,,,,67832000.0,,,,,,,,,,,,,,,,,
2013-12-31,,14543445.0,93194000.0,100510000.0,-16857000.0,631246000.0,711113000.0,1792000.0,372000.0,4691000.0,,,278773000.0,4284000.0,16151000.0,362000.0,-834000.0,3356000.0,2596000.0,,-5556000.0,2.26,,3361000.0,-174148000.0,3356000.0,3356000.0,,,,0.0,805394000.0,,117019000.0,2477000.0,2120000.0,2975000.0,-20677000.0,4913000.0,-15801000.0,-174148000.0,53482000.0,24073000.0,-2533000.0,-20201000.0,,14430961.0,32787000.0,37776000.0,,122887000.0,,-28541000.0,-97120000.0,,,-114781000.0,6504000.0,-4492000.0,18312000.0,,805394000.0,,142671000.0,,41845000.0,,,,,6468000.0,-21244000.0,631246000.0,15336000.0,-5000.0,1564000.0,4284000.0,56000.0,,444306000.0,4691000.0,385000.0,14860000.0,25784000.0,-341000.0,,-8000.0,8234000.0,1631000.0,4354000.0,558749000.0,7513000.0,124274000.0,,336807000.0,,-5966000.0,,0.0,-22037000.0,-2533000.0,4354000.0,62734000.0,240000.0,,,,,,221942000.0,837522000.0,126409000.0,32787000.0,,3356000.0,117019000.0,9683000.0,837522000.0,,117592000.0,2477000.0,2596000.0,26140000.0,,,343796000.0,53482000.0,,711113000.0,-13081000.0,-24189000.0,54872000.0,,3098000.0,10650000.0,-1342000.0,2.273333,3098000.0,2856000.0,,27634000.0,-8000.0,2856000.0,,558749000.0,-28000.0,30088000.0,3356000.0,9683000.0,9683000.0,278773000.0,22085000.0,-3559000.0,142671000.0,124274000.0,15336000.0,8913000.0,,-41000.0,126409000.0,75293000.0,,26140000.0,117592000.0,336807000.0,18824000.0,72931000.0,32787000.0,221942000.0,9322000.0,2975000.0,3356000.0,-29013000.0,-3365000.0,8913000.0,75293000.0,2300000.0,,0.0,95253000.0,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,3356000.0,,4715000.0,,,293251000.0,,29474000.0,3000.0,0.0,,4540000.0,1.213333,-22393000.0,,,,-179918000.0,4791000.0,4791000.0,,,,,,,94425000.0,,2155000.0,2875000.0,-3647000.0,-231000.0,19309000.0,,58183000.0,-26103000.0,-2502000.0,,,,,,,186337000.0,,-18464000.0,,,,,45999000.0,,31623000.0,8955000.0,823020000.0,,,,,,,14487646.0,,11793000.0,,643102000.0,,,1435000.0,7071000.0,-1000.0,,,,638000.0,,40047000.0,-341000.0,,,,,,,8418000.0,138176000.0,,336134000.0,1.22,,,0.0,27535000.0,,4625000.0,,,,,,,,213176000.0,,119932000.0,,,,,17681000.0,842561000.0,,,2484000.0,,,,,,,,722629000.0,,,,,,4821000.0,,,2951000.0,2681000.0,,41931000.0,-21696000.0,,14540151.0,549310000.0,,,,17681000.0,17681000.0,,,8243000.0,142479000.0,,9816000.0,,,6000.0,,,,24405000.0,117195000.0,,,,,,10308000.0,,4791000.0,-18461000.0,-3369000.0,11470000.0,80313000.0,,,,144406000.0,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,4791000.0,,4727000.0,,,296223000.0,,8559000.0,377000.0,0.0,,6025000.0,0.353333,-37137000.0,,,,-186663000.0,2529000.0,2529000.0,,,,,,,58987000.0,,2303000.0,2775000.0,40360000.0,397000.0,-1759000.0,,30184000.0,9427000.0,-2473000.0,,,,,,,100497000.0,,-24289000.0,,,,,12223000.0,,10457000.0,695000.0,847352000.0,,,,,,,14556241.0,,3425000.0,,660689000.0,,,-2262000.0,5907000.0,0.0,,,,427000.0,,19262000.0,-51000.0,,,,,,,8400000.0,139350000.0,,384849000.0,0.353333,,,0.0,-12066000.0,,4625000.0,,,,,,,,140013000.0,,80414000.0,,,,,5134000.0,821085000.0,,,3491000.0,,,,,,,,740671000.0,,,,,,-27312000.0,,,3542000.0,2740000.0,,20311000.0,21696000.0,,14606778.0,524862000.0,,,,5134000.0,5134000.0,,,-2169000.0,142823000.0,,10218000.0,,,405000.0,,,,23482000.0,165370000.0,,,,,,9854000.0,,2529000.0,-23912000.0,-3385000.0,11330000.0,44858000.0,,,,80186000.0,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,2529000.0,,7095000.0,,,296221000.0,,5265000.0,-9000.0,0.0,,7991000.0,0.22,23313000.0,,,,-192515000.0,2285000.0,2285000.0,,,,,,,82282000.0,,2495000.0,2675000.0,1591000.0,-322000.0,-5844000.0,,33371000.0,19855000.0,-2469000.0,,,,,,,91619000.0,,-26228000.0,,,,,6138000.0,,7792000.0,,871964000.0,,,,,,,14574678.0,,2085000.0,,679449000.0,,,-244000.0,2938000.0,3000.0,,,,454000.0,,16240000.0,132000.0,,,,,,,8480000.0,136188000.0,,382266000.0,0.22,,,0.0,-20090000.0,,4625000.0,,,,,,,,169063000.0,,88333000.0,,,,,3180000.0,847550000.0,,,3775000.0,,,,,,,,759217000.0,,,,,,3787000.0,,,3481000.0,2746000.0,,17717000.0,0.0,,14616665.0,551329000.0,,,,3180000.0,3180000.0,,,-1937000.0,142556000.0,,10294000.0,,,-32000.0,,,,24970000.0,165044000.0,,,,,,9925000.0,,2285000.0,-26237000.0,-3565000.0,14297000.0,43270000.0,,,,73902000.0,,,,,,,,,,,,,,,,,
2014-12-31,,14604944.0,95835000.0,108815000.0,-27403000.0,689762000.0,782096000.0,2285000.0,359000.0,7100000.0,,,300322000.0,4286000.0,16739000.0,10193000.0,0.0,4574000.0,9162000.0,0.69,8814000.0,2.47,,3356000.0,-193369000.0,4574000.0,4574000.0,,,,0.0,883131000.0,,97340000.0,8923000.0,2528000.0,2404000.0,-17621000.0,22391000.0,-26376000.0,-193369000.0,44610000.0,5341000.0,-5676000.0,0.0,,14551308.0,36092000.0,39655000.0,,120380000.0,,-28183000.0,-97164000.0,,,-86586000.0,14924000.0,4177000.0,19289000.0,,883131000.0,,164057000.0,,8520000.0,,,14585336.0,,6642000.0,20683000.0,689762000.0,10949000.0,1218000.0,2289000.0,4286000.0,1000.0,,498834000.0,7100000.0,439000.0,22235000.0,25438000.0,95000.0,,-921000.0,9482000.0,1958000.0,4952000.0,604147000.0,7595000.0,142317000.0,,409912000.0,0.69,-14670000.0,,0.0,-13259000.0,-5676000.0,4952000.0,69160000.0,10564000.0,,,,,,194235000.0,904469000.0,122373000.0,36092000.0,,4574000.0,97340000.0,10097000.0,904469000.0,,158486000.0,8923000.0,9162000.0,25197000.0,,,390019000.0,44610000.0,,782096000.0,-13887000.0,-17880000.0,60037000.0,,3678000.0,10657000.0,-165000.0,2.48,3678000.0,3164000.0,,28857000.0,-921000.0,3164000.0,14643069.0,604147000.0,3000.0,32893000.0,4574000.0,10097000.0,10097000.0,300322000.0,23945000.0,40000.0,164057000.0,142317000.0,10949000.0,7955000.0,,-22000.0,122373000.0,53300000.0,,25197000.0,158486000.0,409912000.0,-8047000.0,79284000.0,36092000.0,194235000.0,9568000.0,2404000.0,4574000.0,-17976000.0,-3568000.0,7955000.0,53300000.0,0.0,,0.0,91523000.0,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,4574000.0,,7119000.0,,,317746000.0,,35193000.0,149000.0,,,7766000.0,1.44,-21536000.0,,,,-198181000.0,16170000.0,16170000.0,,,,,,,75888000.0,,2448000.0,2316000.0,-8014000.0,-496000.0,34738000.0,,46284000.0,-25082000.0,-5568000.0,,,,,,27000.0,170081000.0,,-27508000.0,,,,,64037000.0,,37508000.0,2946000.0,907376000.0,,,,,,,14604841.0,,14084000.0,,709195000.0,,,11596000.0,18641000.0,4000.0,,,,537000.0,,46305000.0,27000.0,,,,,,,8664000.0,159446000.0,,409608000.0,1.45,,,0.0,36529000.0,,4952000.0,,,,,,,,186353000.0,,113294000.0,,,,,21109000.0,913707000.0,,,9147000.0,,,,,,,,800413000.0,,,,,,2376000.0,,,3770000.0,2067000.0,,48070000.0,0.0,,14656310.0,595961000.0,,,,21109000.0,21109000.0,,,5337000.0,164062000.0,,8961000.0,,,133000.0,,,,22307000.0,158083000.0,,,,,,10562000.0,,16170000.0,-27359000.0,-3573000.0,10906000.0,62062000.0,,,,122011000.0,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,16170000.0,,7419000.0,,,351176000.0,,10514000.0,-173000.0,,,7872000.0,0.41,17602000.0,,,,-205030000.0,2104000.0,2104000.0,,,,,,,103840000.0,,2485000.0,2415000.0,28208000.0,-870000.0,8309000.0,,38173000.0,20514000.0,-5479000.0,,,,,,390000.0,92682000.0,,-37211000.0,,,,,23734000.0,,11670000.0,,995479000.0,,,,,,,15235860.0,,4220000.0,,790449000.0,,,-14066000.0,15252000.0,4000.0,,,,410000.0,,22339000.0,,,,,,,,9340000.0,161333000.0,,419852000.0,0.41,,,0.0,-13477000.0,,16048000.0,,,,,,,,199608000.0,,78518000.0,,,,,6294000.0,970636000.0,,,9043000.0,,,,,,,,892118000.0,,,,,,-11366000.0,,,3665000.0,1884000.0,,22369000.0,0.0,,15280657.0,619460000.0,,,,6294000.0,6294000.0,,,-932000.0,177641000.0,,8456000.0,,,1329000.0,,,,21449000.0,156247000.0,,,,,,10699000.0,,2104000.0,-58314000.0,-3959000.0,10012000.0,42270000.0,,,,70313000.0,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,2104000.0,,7429000.0,,,353315000.0,,8453000.0,20000.0,0.0,,7992000.0,0.33,-328000.0,,,,-210979000.0,3781000.0,3781000.0,,,,,,,136232000.0,,2492000.0,2317000.0,1704000.0,211000.0,-5172000.0,,41129000.0,28076000.0,-5471000.0,,,,,,216000.0,91913000.0,,-37332000.0,,,,,10913000.0,,10909000.0,,1030169000.0,,,,,,,15258819.0,,3334000.0,,819190000.0,,,1677000.0,9500000.0,5000.0,,,,498000.0,,18581000.0,,,,,,,,9431000.0,162036000.0,,418264000.0,0.34,,,0.0,-26419000.0,,16048000.0,,,,,,,,236863000.0,,87690000.0,,,,,5119000.0,1008442000.0,,,9003000.0,,,,,,,,920752000.0,,,,,,3845000.0,,,3412000.0,2453000.0,,21802000.0,2964000.0,,15306843.0,655127000.0,,,,5119000.0,5119000.0,,,-1239000.0,177377000.0,,8354000.0,,,36000.0,,,,24020000.0,155909000.0,,,,,,10893000.0,,3781000.0,-37312000.0,-4193000.0,12685000.0,39861000.0,,,,70111000.0,,,,,,,,,,,,,,,,,
2015-12-31,,15143373.0,108023000.0,119837000.0,-10820000.0,854950000.0,956048000.0,3781000.0,1793000.0,7432000.0,,,358138000.0,7798000.0,13886000.0,-6000.0,0.0,2855000.0,9312000.0,0.56,-6558000.0,2.72,,4574000.0,-215313000.0,2855000.0,2855000.0,,,,,1070263000.0,,182548000.0,8942000.0,2582000.0,2222000.0,-4801000.0,21675000.0,-34318000.0,-215313000.0,39300000.0,35189000.0,-5840000.0,-20930000.0,,15094423.0,41140000.0,43579000.0,180000.0,104567000.0,,-42567000.0,-144618000.0,,,-165558000.0,6458000.0,1527000.0,16171000.0,,1070263000.0,,196028000.0,,58697000.0,,,15269068.0,,5267000.0,17097000.0,854950000.0,10422000.0,-1719000.0,-926000.0,7798000.0,34000.0,,459244000.0,7432000.0,492000.0,20520000.0,24285000.0,,,0.0,10006000.0,1937000.0,14548000.0,710448000.0,9515000.0,166235000.0,,430855000.0,0.56,3557000.0,,0.0,-36109000.0,-5840000.0,14548000.0,76258000.0,-10000.0,,,,,,279593000.0,1068586000.0,112538000.0,41140000.0,,2855000.0,182548000.0,8619000.0,1068586000.0,,149340000.0,8942000.0,9312000.0,27173000.0,,,339407000.0,39300000.0,,956048000.0,-15924000.0,-39476000.0,68045000.0,,3644000.0,-5752000.0,,2.73,3644000.0,3165000.0,,27595000.0,-2964000.0,3165000.0,15320587.0,710448000.0,47000.0,36950000.0,2855000.0,8619000.0,8619000.0,358138000.0,26905000.0,-1639000.0,196028000.0,166235000.0,10422000.0,8370000.0,,297000.0,112538000.0,41007000.0,,27173000.0,149340000.0,430855000.0,-10897000.0,105142000.0,41140000.0,279593000.0,11424000.0,2222000.0,2855000.0,-42573000.0,-4199000.0,8370000.0,41007000.0,,813000.0,0.0,76972000.0,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,2855000.0,,7449000.0,,,374252000.0,,33696000.0,-48000.0,,,8139000.0,1.33,-1903000.0,,,,-222650000.0,3315000.0,3315000.0,,,,,,,181905000.0,,2650000.0,2128000.0,-3738000.0,4326000.0,7036000.0,,36299000.0,-5073000.0,-5751000.0,,,,,,195000.0,146296000.0,,-36847000.0,,,,,42428000.0,,36380000.0,,1103879000.0,,,,,,,15286842.0,,13329000.0,,881229000.0,,,460000.0,9736000.0,24000.0,,,,649000.0,,45495000.0,,,,,,,,9149000.0,182165000.0,,433283000.0,1.33,,,0.0,5581000.0,,15070000.0,,,,,,,,274449000.0,,100375000.0,,,,,20367000.0,1081984000.0,,,11471000.0,,,,,,,,981609000.0,,,,,,-1604000.0,,,3674000.0,2574000.0,,47729000.0,0.0,,15331912.0,707732000.0,,,,20367000.0,20367000.0,,,3073000.0,200044000.0,,9701000.0,,,-34000.0,,,,27039000.0,148602000.0,,,,,,11349000.0,,3315000.0,-36895000.0,-4204000.0,10963000.0,44434000.0,,,,98567000.0,,,,,,,,,,,,,,,,,
