,timestamp,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,trailingInterestExpense,annualBasicAverageShares,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,trailingResearchAndDevelopment,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualCurrentDebt,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyEbitda,annualResearchAndDevelopment,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyBasicEPS,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualOperatingExpense,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,annualLongTermDebt,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredRevenue,annualNetIncome,annualGoodwill,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualNetPPE,annualOperatingIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualEbitda,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingChangeInAccountPayable,trailingOtherNonCashItems,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
93,1135987200,220000000.0,,10053000000.0,,1600591264.0,45661000000.0,0.0,,,,,9628000000.0,2185000000.0,7934000000.0,,,-2016000000.0,1056000000.0,,-20505000000.0,21314000000.0,34261000000.0,-3522000000.0,28926000000.0,8252000000.0,10765000000.0,7349000000.0,,5233000000.0,6711000000.0,,,0.0,-191000000.0,,,7319000000.0,4.96,33098000000.0,3344000000.0,-4634000000.0,7319000000.0,1627632662.0,5252000000.0,,0.0,4232000000.0,54602000000.0,1348000000.0,28926000000.0,13756000000.0,1043000000.0,,,7216000000.0,60087000000.0,0.0,8453000000.0,5842000000.0,2841000000.0,,,,,36532000000.0,,,56000000.0,4054000000.0,-1482000000.0,,1459000000.0,72650000000.0,44734000000.0,1616000000.0,-1225000000.0,2437000000.0,10280000000.0,4568000000.0,,,35152000000.0,34261000000.0,,45661000000.0,27156000000.0,202000000.0,24427000000.0,,4.87,7994000000.0,5428000000.0,-20505000000.0,-2179000000.0,496000000.0,15425000000.0,-1250000000.0,12226000000.0,15425000000.0,10678000000.0,,0.0,2437000000.0,7934000000.0,9441000000.0,105748000000.0,,60087000000.0,105748000000.0,10678000000.0,13662000000.0,5233000000.0,1118000000.0,,5145000000.0,,2423000000.0,33000000.0,,4974000000.0,4180000000.0,,37498000000.0,33098000000.0,3187000000.0,-4423000000.0,9441000000.0,2841000000.0,3220000000.0,562000000.0,,5188000000.0,91134000000.0,-4526000000.0,44734000000.0,1616000000.0,,-7147000000.0,,3187000000.0,,-1431000000.0,,12568000000.0,12568000000.0,-2108000000.0,-316000000.0,13756000000.0,9376000000.0,1118000000.0,1663000000.0,3070000000.0,,1329000000.0,14914000000.0,12568000000.0,37498000000.0,,13686000000.0,48000000.0,-536000000.0,7349000000.0,7216000000.0,35152000000.0,17634000000.0,0.0,,72650000000.0,3249000000.0,4974000000.0,,2423000000.0,1663000000.0,-2016000000.0,13686000000.0,,0.0,9628000000.0,12568000000.0,,,,,,,,,,,,,,,,,,
94,1143763200,,,,,,,0.0,,,,,,,,,,-1758000000.0,4523000000.0,,,,,,29431000000.0,12568000000.0,8088000000.0,22213000000.0,,,6058000000.0,,,,0.0,1587200000.0,,,,32731000000.0,,,,,4602000000.0,,,,,732000000.0,,13712000000.0,,-297000000.0,,,,,3714000000.0,,,-1000000.0,,,,,200000000.0,1.09,,2030000000.0,,,1456000000.0,,46096000000.0,,4000000.0,,,2440000000.0,-748000000.0,,33268000000.0,34378000000.0,,41583000000.0,,,20659000000.0,,,,3106000000.0,-20666000000.0,-976000000.0,-2553000000.0,15325000000.0,,,,,,0.0,,,,,,60885000000.0,102468000000.0,9789000000.0,12571000000.0,,3167000000.0,1564500000.0,-3433000000.0,,8252000000.0,,,4975000000.0,,,36469000000.0,,1708000000.0,,10121000000.0,2952000000.0,1708000000.0,475000000.0,,,,,,,,,,1708000000.0,,-4008000000.0,,,9135000000.0,-6807000000.0,-313000000.0,,,,,,,1208000000.0,,9135000000.0,,,12302000000.0,66000000.0,,,7160000000.0,,,0.0,,69737000000.0,2130000000.0,,1.08,,1715000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
95,1151625600,,,,,,,0.0,,,,,,,,,,-354000000.0,7068000000.0,,,,,,29823000000.0,9135000000.0,9014000000.0,22395000000.0,,,6438000000.0,,,,0.0,1560100000.0,,,,33549000000.0,,,,,4916000000.0,,,,,867000000.0,,13963000000.0,,-991000000.0,,,,,4208000000.0,,,0.0,,,,,209000000.0,1.31,,2576000000.0,,,1522000000.0,,47647000000.0,,-875000000.0,,,2889000000.0,-61000000.0,,34118000000.0,35237000000.0,,39591000000.0,,,21890000000.0,,,,2564000000.0,-21274000000.0,-1126000000.0,-3693000000.0,13872000000.0,,,,,,0.0,,,,,,63786000000.0,103377000000.0,10273000000.0,12876000000.0,,2890000000.0,1538100000.0,-2035000000.0,,8789000000.0,,,5046000000.0,,,35710000000.0,,2022000000.0,,10324000000.0,3111000000.0,2022000000.0,384000000.0,,,,,,,,,,2022000000.0,,-963000000.0,,,7100000000.0,-6844000000.0,-463000000.0,,,,,,,1247000000.0,,7100000000.0,,,9990000000.0,72000000.0,,,7907000000.0,,,0.0,,69828000000.0,1438000000.0,,1.3,,1657000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
96,1159574400,,,,,,,-1000000.0,,,,,,,,,,-315000000.0,7124000000.0,,,,,,30257000000.0,7100000000.0,9492000000.0,22249000000.0,,,6664000000.0,,,,0.0,1534300000.0,,,,34248000000.0,,,,,5121000000.0,,,,,952000000.0,,14059000000.0,,-160000000.0,,,,,4472000000.0,,,212000000.0,,,,,212000000.0,1.47,,2827000000.0,,,1543000000.0,,49402000000.0,,388000000.0,,,3174000000.0,-73000000.0,,34929000000.0,35645000000.0,,40668000000.0,,,22617000000.0,,,,4006000000.0,-21586000000.0,-1259000000.0,-1655000000.0,13436000000.0,,,,,,0.0,,,,,,63487000000.0,104155000000.0,10283000000.0,13126000000.0,,2417000000.0,1513200000.0,1384000000.0,,8530000000.0,,,4855000000.0,,,34978000000.0,,2222000000.0,,10337000000.0,3134000000.0,2222000000.0,416000000.0,,,,,,,,,,2222000000.0,,-945000000.0,,,8484000000.0,-6737000000.0,-455000000.0,,,,,,,1228000000.0,,8484000000.0,,,10901000000.0,70000000.0,,,8555000000.0,,,0.0,,69907000000.0,2747000000.0,,1.45,,1599000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
97,1167523200,278000000.0,,12568000000.0,,1530806987.0,44660000000.0,-10628000000.0,,,,,10629000000.0,1724000000.0,9492000000.0,,,-8901000000.0,6827000000.0,,-22082000000.0,20259000000.0,36521000000.0,-3400000000.0,31271000000.0,8484000000.0,11701000000.0,7964000000.0,,5372000000.0,7207000000.0,,,1000000.0,-220000000.0,,,8587000000.0,6.2,28506000000.0,-4734000000.0,-5166000000.0,8587000000.0,1553535384.0,5620000000.0,,-10628000000.0,3901000000.0,53129000000.0,1350000000.0,31271000000.0,14439000000.0,846000000.0,-1952000000.0,,8902000000.0,58574000000.0,0.0,6185000000.0,6107000000.0,2810000000.0,225000000.0,,,,38295000000.0,225000000.0,,-1780000000.0,4495000000.0,-3799000000.0,,1587000000.0,74728000000.0,52432000000.0,665000000.0,-1297000000.0,2502000000.0,9853000000.0,4814000000.0,-2917000000.0,,40091000000.0,36521000000.0,,44660000000.0,26366000000.0,112000000.0,26258000000.0,,6.11,9416000000.0,5343000000.0,-22082000000.0,-1805000000.0,-303000000.0,13780000000.0,-1683000000.0,13317000000.0,13780000000.0,11753000000.0,,1000000.0,2502000000.0,9492000000.0,12854000000.0,103234000000.0,,58574000000.0,103234000000.0,11753000000.0,14556000000.0,5372000000.0,2634000000.0,,-650000000.0,,2563000000.0,-71000000.0,,8381000000.0,25542000000.0,,34637000000.0,28506000000.0,3540000000.0,-11549000000.0,12854000000.0,2810000000.0,3464000000.0,391000000.0,,4983000000.0,91424000000.0,-28555000000.0,52432000000.0,665000000.0,,-8204000000.0,,3540000000.0,,-5633000000.0,,8022000000.0,8022000000.0,-8167000000.0,-452000000.0,14439000000.0,11929000000.0,2634000000.0,2203000000.0,1666000000.0,,1300000000.0,15019000000.0,8022000000.0,34637000000.0,,10656000000.0,71000000.0,355000000.0,7964000000.0,8902000000.0,40091000000.0,18578000000.0,0.0,,74728000000.0,3538000000.0,8381000000.0,,2563000000.0,2203000000.0,-8901000000.0,10656000000.0,,-1000000.0,10629000000.0,8022000000.0,,,,,,,,,,,,,,,,,,
98,1175299200,,,,,,,-1000000.0,,,,,,,,,,-8607000000.0,7362000000.0,,,,,,32264000000.0,8022000000.0,8245000000.0,6859000000.0,,,6598000000.0,,,,0.0,1522800000.0,,9380000000.0,,27809000000.0,,,,,5089000000.0,,,,,735000000.0,,14414000000.0,,-104000000.0,,,,,3892000000.0,,,-1000000.0,,,,,178000000.0,1.23,,1647000000.0,,,1509000000.0,,53878000000.0,,-157000000.0,,,2579000000.0,-205000000.0,,36763000000.0,36722000000.0,,42446000000.0,,,21408000000.0,,,,3013000000.0,-22308000000.0,-1132000000.0,-1717000000.0,14285000000.0,,,,,,0.0,,,,,,59173000000.0,101619000000.0,11070000000.0,13163000000.0,5152000000.0,3829000000.0,1499500000.0,-1070000000.0,,9611000000.0,,,8383000000.0,,,37047000000.0,,1844000000.0,,13103000000.0,2912000000.0,1844000000.0,385000000.0,,,,,,,,,,1844000000.0,,-2418000000.0,,,6953000000.0,-8443000000.0,-452000000.0,,,,,,,1240000000.0,,6953000000.0,,,10782000000.0,73000000.0,,,9661000000.0,,,1000000.0,,73810000000.0,1881000000.0,,1.21,,2157000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
99,1183161600,,,,,,,0.0,,,,,,,,,,-7997000000.0,9240000000.0,,,,,,33374000000.0,6953000000.0,9336000000.0,6653000000.0,,,7165000000.0,,,,0.0,1460800000.0,,9359000000.0,,16756000000.0,,,,,5631000000.0,,,,,881000000.0,,14479000000.0,,-1858000000.0,,,,,4556000000.0,,,183000000.0,,,,,183000000.0,1.57,,2171000000.0,,,1534000000.0,,55503000000.0,,-117000000.0,2907000000.0,,3142000000.0,-36000000.0,,48084000000.0,37126000000.0,,42293000000.0,,,23170000000.0,,,,3440000000.0,-22647000000.0,-1110000000.0,-3291000000.0,14179000000.0,,,,,,0.0,,,,,,60255000000.0,102548000000.0,10897000000.0,13834000000.0,5392000000.0,3179000000.0,1437200000.0,58000000.0,,7405000000.0,,,8865000000.0,,,37708000000.0,,2260000000.0,,13201000000.0,2848000000.0,2261000000.0,499000000.0,,,,,,,,,,2260000000.0,,-151000000.0,,,7010000000.0,-8555000000.0,-592000000.0,,,,,,,1284000000.0,,7010000000.0,,,10189000000.0,130000000.0,,,20543000000.0,,,-2000000.0,,85792000000.0,2330000000.0,,1.55,,2090000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
100,1191110400,,,,,,,0.0,,,,,,,,-152000000.0,,-7513000000.0,5922000000.0,,,,,,34705000000.0,7010000000.0,9327000000.0,6732000000.0,,,6848000000.0,,,,0.0,1405800000.0,,8826000000.0,,20546000000.0,,,,,5324000000.0,,,,,918000000.0,,14837000000.0,,-2064000000.0,,,,,4813000000.0,,,178000000.0,,1466000000.0,,,178000000.0,1.72,,2479000000.0,,,1524000000.0,,57298000000.0,,650000000.0,2980000000.0,,3280000000.0,-477000000.0,,45011000000.0,38316000000.0,,46588000000.0,,,23490000000.0,,,,4481000000.0,-23479000000.0,-1297000000.0,889000000.0,18775000000.0,,,,,,1000000.0,,,,,,62021000000.0,108609000000.0,11272000000.0,14163000000.0,5948000000.0,4528000000.0,1371400000.0,2285000000.0,,7678000000.0,,,9007000000.0,,,43052000000.0,,2361000000.0,,13843000000.0,2855000000.0,2362000000.0,365000000.0,,,,,,,,,,2361000000.0,,-3204000000.0,,,9295000000.0,-7352000000.0,-549000000.0,,,,,,,1340000000.0,,9295000000.0,,,13823000000.0,193000000.0,,,16546000000.0,,,1000000.0,,88063000000.0,3184000000.0,,1.68,,2162000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
101,1199059200,611000000.0,,8022000000.0,,1423039793.0,53177000000.0,0.0,,,,,11603000000.0,740000000.0,10418000000.0,-471000000.0,,-3414000000.0,8917000000.0,,-23503000000.0,22060000000.0,38584000000.0,-11306000000.0,35188000000.0,9295000000.0,14821000000.0,8054000000.0,,5901000000.0,7601000000.0,,,0.0,-206000000.0,,,9802000000.0,7.32,28470000000.0,6679000000.0,-5505000000.0,9802000000.0,1450570579.0,6016000000.0,,0.0,4071000000.0,57057000000.0,1537000000.0,35188000000.0,15081000000.0,713000000.0,-7280000000.0,,12235000000.0,67254000000.0,0.0,7040000000.0,6153000000.0,2664000000.0,2000000.0,,690000000.0,,41729000000.0,174000000.0,,-890000000.0,7220000000.0,-1009000000.0,,1585000000.0,91961000000.0,60640000000.0,1064000000.0,-1266000000.0,3060000000.0,10589000000.0,5488000000.0,-291000000.0,,44310000000.0,38584000000.0,,53177000000.0,28213000000.0,182000000.0,30718000000.0,,7.18,10418000000.0,5160000000.0,-23503000000.0,-1966000000.0,-621000000.0,23039000000.0,-2147000000.0,14489000000.0,23039000000.0,12500000000.0,,0.0,3060000000.0,10418000000.0,14285000000.0,120431000000.0,,67254000000.0,120431000000.0,12500000000.0,15897000000.0,5901000000.0,1155000000.0,,5406000000.0,,2705000000.0,1000000.0,,6761000000.0,31441000000.0,4123000000.0,47651000000.0,28470000000.0,3952000000.0,-4675000000.0,14285000000.0,2664000000.0,3951000000.0,335000000.0,,5201000000.0,98786000000.0,-30449000000.0,60640000000.0,1064000000.0,,-4740000000.0,,3952000000.0,,1098000000.0,,14991000000.0,14991000000.0,-6099000000.0,-554000000.0,15081000000.0,13516000000.0,1155000000.0,2107000000.0,1584000000.0,,1337000000.0,16094000000.0,14991000000.0,47651000000.0,,16146000000.0,215000000.0,-142000000.0,8054000000.0,12235000000.0,44310000000.0,20301000000.0,0.0,-18828000000.0,91961000000.0,3194000000.0,6761000000.0,,2705000000.0,2107000000.0,-3414000000.0,16146000000.0,,0.0,11603000000.0,14991000000.0,,,,,,,,,,,,,,,,,,
102,1206921600,,,,,,,0.0,,,,,,,,-2427000000.0,,-3282000000.0,4076000000.0,,,,,,36252000000.0,14991000000.0,9526000000.0,7329000000.0,,,7189000000.0,,,,1000000.0,1404300000.0,,11079000000.0,,28728000000.0,,,,,5620000000.0,,,,,879000000.0,,15470000000.0,,-4894000000.0,,,,,4723000000.0,,,-1000000.0,,965000000.0,,,171000000.0,1.68,,2337000000.0,,,1569000000.0,,62378000000.0,,251000000.0,3235000000.0,,3198000000.0,-4962000000.0,,47048000000.0,40009000000.0,,48425000000.0,,,23862000000.0,,,,4202000000.0,-24539000000.0,-1212000000.0,-2796000000.0,19951000000.0,,,,,,0.0,,,,,,73398000000.0,121823000000.0,12151000000.0,14336000000.0,6553000000.0,1241000000.0,1383000000.0,-4205000000.0,,8600000000.0,,,6262000000.0,,,46047000000.0,,2319000000.0,,18624000000.0,2976000000.0,2319000000.0,265000000.0,,,,,,,,,,2319000000.0,,-5778000000.0,,,10786000000.0,-3710000000.0,-554000000.0,,,,,,,1347000000.0,,10786000000.0,,,12027000000.0,178000000.0,,,15235000000.0,,,0.0,,93095000000.0,2990000000.0,,1.65,,3122000000.0,,,,,11460000000.0,,,,,,,,,,,,,,,,,,,
103,1214784000,,,,,,,2000000.0,,,,,,,,-4737000000.0,,-3006000000.0,5541000000.0,,,,,,37882000000.0,10786000000.0,10957000000.0,7531000000.0,,,7949000000.0,,,,-1000000.0,1395800000.0,,10815000000.0,,28264000000.0,,,,,6289000000.0,,,,,1049000000.0,,15386000000.0,,-1030000000.0,,,,,5362000000.0,,,2000000.0,,1739000000.0,,,169000000.0,2.02,,3008000000.0,,,1660000000.0,,64456000000.0,,102000000.0,3171000000.0,,3814000000.0,-929000000.0,,44683000000.0,40320000000.0,,46312000000.0,,,26178000000.0,,,,4251000000.0,-24934000000.0,-1168000000.0,-4287000000.0,21522000000.0,,,,,,0.0,,,,,,74616000000.0,120928000000.0,11986000000.0,15221000000.0,6508000000.0,221000000.0,1366300000.0,-1160000000.0,,9045000000.0,,,5829000000.0,,,47981000000.0,,2765000000.0,,19624000000.0,2915000000.0,2765000000.0,232000000.0,,,,,,,,,,2765000000.0,,-1131000000.0,,,9626000000.0,-4574000000.0,-685000000.0,,,,,,,1403000000.0,,9626000000.0,,,9847000000.0,145000000.0,,,12710000000.0,,,0.0,,92664000000.0,3083000000.0,,1.98,,3277000000.0,,,,,11473000000.0,,,,,,,,,,,,,,,,,,,
104,1222732800,,,,,,,0.0,,,,,,,,-2674000000.0,,-4384000000.0,-4514000000.0,,,,,,38874000000.0,9626000000.0,10960000000.0,6770000000.0,,,7223000000.0,,,,204000000.0,1379100000.0,,9555000000.0,,27519000000.0,,,,,5644000000.0,,,,,1071000000.0,,14659000000.0,,-1673000000.0,,,,,5433000000.0,,,161000000.0,,954000000.0,,,161000000.0,2.09,,3737000000.0,,,1579000000.0,,66600000000.0,,-346000000.0,2881000000.0,,3895000000.0,-126000000.0,,44752000000.0,39012000000.0,,44187000000.0,,,25302000000.0,,,,3738000000.0,-24353000000.0,-1126000000.0,-1881000000.0,18232000000.0,,,,,,-1000000.0,,,,,,71723000000.0,115910000000.0,11027000000.0,14342000000.0,5324000000.0,1000000.0,1350700000.0,187000000.0,,8944000000.0,,,5526000000.0,,,43639000000.0,,2824000000.0,,18861000000.0,3000000000.0,2824000000.0,244000000.0,,,,,,,,,,2824000000.0,,-1496000000.0,,,9755000000.0,4024000000.0,-677000000.0,,,,,,,1379000000.0,,9755000000.0,,,9756000000.0,159000000.0,,,16181000000.0,,,1000000.0,,88391000000.0,2612000000.0,,2.05,,3050000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
105,1230681600,673000000.0,,14991000000.0,,1359769923.0,49004000000.0,0.0,,,,,2000000.0,1900000000.0,12334000000.0,-740000000.0,,-21845000000.0,997000000.0,,-24140000000.0,23386000000.0,38444000000.0,-10248000000.0,39129000000.0,9755000000.0,12936000000.0,7014000000.0,,6580000000.0,7361000000.0,,,2742000000.0,-220000000.0,,,10239000000.0,9.07,13465000000.0,-2307000000.0,-4887000000.0,10239000000.0,1381773136.0,5833000000.0,,0.0,4381000000.0,57969000000.0,1382000000.0,39129000000.0,14304000000.0,659000000.0,-2651000000.0,,11237000000.0,60520000000.0,3773000000.0,7320000000.0,6337000000.0,2701000000.0,158000000.0,,,,45661000000.0,158000000.0,,-1193000000.0,5575000000.0,-6313000000.0,,1528000000.0,96059000000.0,70353000000.0,270000000.0,-1200000000.0,3171000000.0,13925000000.0,5808000000.0,-296000000.0,,42435000000.0,38444000000.0,,49004000000.0,29723000000.0,-102000000.0,27007000000.0,,8.93,12334000000.0,6621000000.0,-24140000000.0,-1381000000.0,-2870000000.0,22689000000.0,-2585000000.0,16715000000.0,22689000000.0,12078000000.0,,2742000000.0,3171000000.0,12334000000.0,18226000000.0,109524000000.0,,60520000000.0,109524000000.0,12078000000.0,14071000000.0,6580000000.0,166000000.0,,2871000000.0,,2369000000.0,659000000.0,,5058000000.0,6100000000.0,,53624000000.0,13465000000.0,4427000000.0,-9285000000.0,18226000000.0,2701000000.0,4427000000.0,710000000.0,,5450000000.0,103630000000.0,-4590000000.0,70353000000.0,270000000.0,,-11834000000.0,,4427000000.0,,-880000000.0,,12741000000.0,12741000000.0,-330000000.0,-669000000.0,14304000000.0,15938000000.0,166000000.0,2876000000.0,1450000000.0,,1321000000.0,18812000000.0,12741000000.0,53624000000.0,,12907000000.0,191000000.0,-860000000.0,7014000000.0,11237000000.0,42435000000.0,22838000000.0,3772000000.0,-10578000000.0,96059000000.0,5240000000.0,5058000000.0,,2369000000.0,2876000000.0,-21845000000.0,12907000000.0,,-16000000.0,2000000.0,12741000000.0,,,,,,,,,,,,,,,,,,
106,1238457600,,,,,,,0.0,,,,,,,,-1765000000.0,,-21649000000.0,912000000.0,,,,,,39430000000.0,12741000000.0,9431000000.0,5878000000.0,,,6744000000.0,,,,387000000.0,1349500000.0,,10407000000.0,,13601000000.0,,,,,5094000000.0,,,,,827000000.0,,13727000000.0,,-3478000000.0,,,,,4487000000.0,,,-1000000.0,,242000000.0,,,137000000.0,1.71,,2687000000.0,,,1480000000.0,,71968000000.0,,1024000000.0,3230000000.0,,3122000000.0,-21000000.0,,37425000000.0,37592000000.0,,43995000000.0,,,21711000000.0,,,,4386000000.0,-23865000000.0,-760000000.0,-4583000000.0,21106000000.0,,,,,,0.0,,,,,,57949000000.0,101944000000.0,10511000000.0,12280000000.0,5870000000.0,1000000.0,1344300000.0,-447000000.0,,8214000000.0,,,4928000000.0,,,50826000000.0,,2295000000.0,,18070000000.0,2759000000.0,2295000000.0,546000000.0,,,,,,,,,,2295000000.0,,-48000000.0,,,12294000000.0,-922000000.0,-675000000.0,,,,,,,1229000000.0,,12294000000.0,,,12295000000.0,136000000.0,,,9870000000.0,,,-1000000.0,,88251000000.0,3626000000.0,,1.7,,2721000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,
107,1246320000,,,,,,,1000000.0,,,,,,,,-1671000000.0,,-21043000000.0,402000000.0,,,,,,39774000000.0,12294000000.0,10581000000.0,5869000000.0,,,6548000000.0,,,,99000000.0,1336900000.0,,10335000000.0,,15379000000.0,,,,,5017000000.0,,,,,1159000000.0,,13948000000.0,,-1562000000.0,,,,,5605000000.0,,,0.0,,280000000.0,,,132000000.0,2.34,,4033000000.0,,,1434000000.0,,74328000000.0,,306000000.0,3283000000.0,,4262000000.0,-79000000.0,,36430000000.0,38669000000.0,,44435000000.0,,,23250000000.0,,,,4741000000.0,-24721000000.0,-863000000.0,-3743000000.0,20868000000.0,,,,,,0.0,,,,,,59220000000.0,103655000000.0,10740000000.0,12669000000.0,5562000000.0,848000000.0,1326100000.0,-616000000.0,,9142000000.0,,,4813000000.0,,,51752000000.0,,3103000000.0,,18737000000.0,2691000000.0,3103000000.0,311000000.0,,,,,,,,,,3103000000.0,,-1849000000.0,,,11678000000.0,-1408000000.0,-732000000.0,,,,,,,1242000000.0,,11678000000.0,,,12526000000.0,101000000.0,,,8504000000.0,,,1000000.0,,88182000000.0,3878000000.0,,2.32,,2580000000.0,,,,,1000000.0,,,,,,,,,,,,,,,,,,,
