date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.204243200,,227769000.0,,,,0.0,,,,,127950000.0,,1155372000.0,,24436000.0,24436000.0,45876000.0,,,65932000.0,,,,,-563100000.0,,-17280000.0,119861000.0,,,14757000.0,,,0.0,,,282220000.0,1049748000.0,,,0.39,24269000.0,,,,,,,46307000.0,6015000.0,,,81025000.0,0.0,-47904000.0,,251356000.0,,,,,,,486648000.0,,131067000.0,,19873000.0,,,,,,,103474000.0,,,,,-21440000.0,,,,,,,,,951344000.0,360358000.0,,737726000.0,22449000.0,,,-28148000.0,,,,3730000.0,,,,204725000.0,,,,,,956052000.0,,,,,723950000.0,,,,,279387000.0,,,6989000.0,,,,,,2858276000.0,51423000.0,,1906932000.0,,,285750000.0,,1693778000.0,244768000.0,51423000.0,51423000.0,,,,,,,0.0,,,5093000.0,24436000.0,-93574000.0,0.4,449383000.0,,,0.0,366509000.0,423761000.0,,947747000.0,,,,,,,,,676665000.0,,438200000.0,,204725000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.212192000,,228000000.0,,,,0.0,,,,,128700000.0,,1234500000.0,,47300000.0,47300000.0,24436000.0,,,70800000.0,,,,,-574400000.0,,-22920000.0,136300000.0,,,12700000.0,,,0.0,,,315400000.0,1063800000.0,,,0.41,68431000.0,,,,,,,-42107000.0,12685000.0,,,75900000.0,0.0,-21396000.0,,260200000.0,,,,,,,489400000.0,,131500000.0,,21800000.0,,,,,,,97551000.0,,,,,22840000.0,,,,,,,,,982800000.0,380500000.0,,756700000.0,21651000.0,,,-28352000.0,,,,19370000.0,,,,222000000.0,,,,,,899700000.0,,,,,764100000.0,,,,,272800000.0,,,45511000.0,,,,,,2900400000.0,53300000.0,,1917600000.0,,,297900000.0,,1656400000.0,234900000.0,53300000.0,53300000.0,,,,,,,0.0,,,12100000.0,47300000.0,-9626000.0,0.41,459600000.0,,,0.0,360200000.0,416500000.0,,965300000.0,,,,,,,,,626900000.0,,466200000.0,,222000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.220140800,,419700000.0,,,,0.0,,,,,129300000.0,,1215200000.0,,30300000.0,30300000.0,47300000.0,,,90100000.0,,,,,-574900000.0,,-16500000.0,473500000.0,,,12800000.0,,,0.0,,,233800000.0,1051500000.0,,,0.52,22600000.0,,,,,,,577700000.0,28900000.0,,,95500000.0,0.0,-64800000.0,,249200000.0,,,,,,,476600000.0,,132300000.0,,26800000.0,,,,,,,116000000.0,,,,,-17000000.0,,,,,,,,,980000000.0,403300000.0,,1057100000.0,20500000.0,,,-29000000.0,,,,-8100000.0,,,,212900000.0,,,,,,1158000000.0,,,,,781600000.0,,,,,279800000.0,,,6100000.0,,,,,,3430300000.0,68600000.0,,2450300000.0,,,308400000.0,,2215100000.0,225700000.0,68600000.0,68600000.0,,,,,,,0.0,,,12700000.0,30300000.0,-621500000.0,0.53,462300000.0,,,14000000.0,334400000.0,429800000.0,,1328300000.0,,,,,,,,,878200000.0,,473200000.0,,212900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.228003200,,374800000.0,374800000.0,-23100000.0,38900000.0,0.0,,314600000.0,461100000.0,2252000000.0,,1288200000.0,1055300000.0,474200000.0,38900000.0,38900000.0,30300000.0,,,110900000.0,,-27400000.0,1010300000.0,,-549200000.0,,-29100000.0,354000000.0,,245700000.0,16400000.0,45900000.0,,0.0,899600000.0,-1700000.0,48100000.0,1010300000.0,,,,199300000.0,,-747000000.0,-8800000.0,,-549200000.0,-85800000.0,-148500000.0,1200000.0,,,136100000.0,0.0,97000000.0,,266100000.0,,,,,,,461100000.0,,,1230200000.0,32100000.0,0.0,433400000.0,,,0.0,,157100000.0,1.98,439000000.0,-7000000.0,,8600000.0,0.0,,3176600000.0,,,56700000.0,48800000.0,228800000.0,968300000.0,425400000.0,,1034100000.0,21000000.0,,48100000.0,-28000000.0,2165000000.0,1.94,266100000.0,32200000.0,1130900000.0,,,231000000.0,-37100000.0,,65600000.0,38900000.0,388600000.0,1130900000.0,,,,,906900000.0,0.0,,,38900000.0,245700000.0,237200000.0,1888400000.0,170200000.0,354000000.0,,255800000.0,337800000.0,,3220300000.0,82400000.0,129191919.0,2252000000.0,-113500000.0,185900000.0,396100000.0,,2165000000.0,185900000.0,63800000.0,82400000.0,870600000.0,968300000.0,47200000.0,131855670.0,885200000.0,85600000.0,65600000.0,-11000000.0,1055300000.0,-52800000.0,38900000.0,-22300000.0,,439000000.0,3220300000.0,100600000.0,-14000000.0,414000000.0,414700000.0,255800000.0,1230200000.0,,425400000.0,414000000.0,1034100000.0,,414700000.0,,,885200000.0,,510800000.0,,260000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.235779200,,369400000.0,,,,0.0,,,,,130300000.0,,1094400000.0,,23400000.0,23400000.0,38900000.0,,,75900000.0,,,,,-561000000.0,,-15400000.0,395800000.0,,,14400000.0,,,0.0,,,24100000.0,1012700000.0,,,0.44,-13300000.0,,,,,,,14500000.0,4200000.0,,,90300000.0,0.0,-91300000.0,,253100000.0,,,,,,,451700000.0,,131900000.0,,21400000.0,,,,,,,110300000.0,,,,,-15500000.0,,,,,,,,,921000000.0,481600000.0,,932300000.0,20000000.0,,,-31200000.0,,,,2700000.0,,,,193900000.0,,,,,,1134300000.0,,,,,718500000.0,,,,,249900000.0,,,-28700000.0,,,,,,3161000000.0,57700000.0,,2240000000.0,,,284200000.0,,2066600000.0,191200000.0,57700000.0,57700000.0,,,,,,,0.0,,,3200000.0,23400000.0,-15400000.0,0.44,447800000.0,,,0.0,283400000.0,342000000.0,,1227700000.0,,,,,,,,,884400000.0,,434300000.0,,193900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.243728000,,374600000.0,,,,598200000.0,,,,,130600000.0,,1259400000.0,,12900000.0,12900000.0,23400000.0,,,70700000.0,,,,,-607300000.0,,-21200000.0,321000000.0,,,13000000.0,,,3000000.0,,,161700000.0,1080300000.0,,,0.38,110000000.0,,,,,,,-102800000.0,,,,89300000.0,0.0,22600000.0,,239600000.0,,,,,,,473000000.0,,131800000.0,,23800000.0,,,,,,,110800000.0,,,,,-10500000.0,,,,,,,,,885500000.0,499500000.0,,856700000.0,27100000.0,,,-31400000.0,,,,5100000.0,,,,212900000.0,,,,,,1120000000.0,,,,,757300000.0,,,,,234600000.0,,,88800000.0,,,,,,3236100000.0,50700000.0,,2350600000.0,,,302200000.0,,1976700000.0,0.0,46900000.0,50700000.0,,,,,,,0.0,,,-5600000.0,12900000.0,-20800000.0,0.39,450000000.0,,,-36600000.0,296100000.0,316800000.0,,1300900000.0,,,,,,,,,885400000.0,164400000.0,455100000.0,,212900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.251676800,,235700000.0,,,,608200000.0,,,,,130900000.0,,1331700000.0,,27900000.0,27900000.0,12900000.0,-29300000.0,,104100000.0,,,,,-630100000.0,,-17200000.0,288600000.0,,,12800000.0,,,0.0,,,181200000.0,1102800000.0,,,0.57,98400000.0,,,,,,,-71400000.0,,,,117500000.0,0.0,400000.0,,238500000.0,,,,,,,472700000.0,,132400000.0,,32100000.0,,,,,,,116900000.0,,,,2700000.0,15000000.0,,,,,,,,,920400000.0,542300000.0,,854300000.0,22500000.0,,,-31400000.0,,,,2700000.0,,,,201500000.0,,,,,,1120400000.0,,,,,791700000.0,,,,,249500000.0,,,81200000.0,,,,,,3306400000.0,75100000.0,,2386000000.0,,,319000000.0,,1974700000.0,0.0,72000000.0,75100000.0,,,,,,,0.0,,,-600000.0,27900000.0,-17100000.0,0.57,447400000.0,,,0.0,327200000.0,328600000.0,,1450200000.0,,,,,,,,,870900000.0,190900000.0,472700000.0,,201500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.259539200,,237300000.0,237300000.0,-11300000.0,39500000.0,0.0,,415800000.0,489800000.0,2417300000.0,,1327200000.0,1334600000.0,563600000.0,39500000.0,39500000.0,27900000.0,-172800000.0,,165900000.0,,17700000.0,1128400000.0,,-638600000.0,,-28600000.0,116100000.0,0.0,360000000.0,12600000.0,38900000.0,,0.0,846600000.0,,109100000.0,1128400000.0,,,,220700000.0,,-81800000.0,24000000.0,,-638600000.0,-82400000.0,-182100000.0,,,,183400000.0,0.0,58400000.0,,283600000.0,,,45800000.0,,,,489800000.0,12700000.0,,1479700000.0,55800000.0,0.0,-341800000.0,,,0.0,,203200000.0,2.29,445900000.0,600000.0,2200000.0,11600000.0,0.0,-252200000.0,3192100000.0,,,52800000.0,,333400000.0,970500000.0,591500000.0,,818200000.0,24700000.0,,109100000.0,-31400000.0,2053200000.0,2.27,283600000.0,2200000.0,1235000000.0,4800000.0,,238300000.0,14100000.0,,0.0,39500000.0,480600000.0,1235000000.0,,,,,924600000.0,0.0,,,39500000.0,360000000.0,283500000.0,1864900000.0,192100000.0,116100000.0,183900000.0,299800000.0,416500000.0,,3387800000.0,116300000.0,130800000.0,2417300000.0,-125400000.0,0.0,421700000.0,,2053200000.0,0.0,110100000.0,116300000.0,846600000.0,970500000.0,300000.0,132300000.0,875000000.0,94300000.0,0.0,0.0,1334600000.0,-4900000.0,39500000.0,-28500000.0,,445900000.0,3387800000.0,133000000.0,0.0,418500000.0,365300000.0,299800000.0,1479700000.0,,591500000.0,418500000.0,818200000.0,,365300000.0,,,875000000.0,183900000.0,502900000.0,,238300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.267315200,,234500000.0,,,,0.0,,,,,132300000.0,,1322400000.0,,21900000.0,21900000.0,39500000.0,-100000.0,,89100000.0,,,,,-626600000.0,,-9000000.0,144400000.0,,,12300000.0,,,0.0,,,13000000.0,1096300000.0,,,0.51,-5100000.0,,,,,,,8400000.0,,,,100800000.0,0.0,-92600000.0,,237200000.0,,,,,,,469700000.0,,134000000.0,,27500000.0,,,,,,,124500000.0,,,,2000000.0,-17600000.0,,,,,,,,,901800000.0,653400000.0,,715500000.0,23100000.0,,,-34400000.0,,,,-6300000.0,,,,209400000.0,,,,,,1198300000.0,,,,,764500000.0,,,,,326000000.0,,,-14100000.0,,,,,,3245400000.0,67900000.0,,2343600000.0,,,310200000.0,,1913800000.0,0.0,61600000.0,67900000.0,,,,,,,0.0,,,600000.0,21900000.0,-8800000.0,0.51,434800000.0,,,0.0,333900000.0,325300000.0,,1424100000.0,,,,,,,,,872300000.0,215300000.0,454300000.0,,209400000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.275264000,,231900000.0,,,,685700000.0,,,,,133100000.0,,1279100000.0,,23100000.0,23100000.0,21900000.0,-14100000.0,,85200000.0,,,,,-626200000.0,,-23400000.0,129500000.0,,,12300000.0,,,-6400000.0,,,-76700000.0,1090100000.0,,,0.49,70300000.0,,,,,,,-40200000.0,,,,97500000.0,0.0,-24400000.0,,254600000.0,,,,,,,463900000.0,,134800000.0,,25700000.0,,,,,,,120300000.0,,,,5500000.0,1200000.0,,,,,,,,,907800000.0,670100000.0,,709300000.0,22800000.0,,,-34600000.0,,,,5500000.0,,,,229200000.0,,,,,,1195700000.0,,,,,798300000.0,,,,,321100000.0,,,46900000.0,,,,,,3192400000.0,66200000.0,,2284600000.0,,,326700000.0,,1905000000.0,0.0,59500000.0,66200000.0,,,,,,,0.0,,,0.0,23100000.0,-23400000.0,0.5,448800000.0,,,0.0,325200000.0,310800000.0,,1372600000.0,,,,,,,,,874600000.0,216200000.0,471600000.0,,229200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.283212800,,231900000.0,,,,700400000.0,,,,,133300000.0,,1373000000.0,,23600000.0,23600000.0,23100000.0,-2500000.0,,114100000.0,,,,,-654400000.0,,-20100000.0,197700000.0,,,12400000.0,,,0.0,,-31800000.0,-37000000.0,1119200000.0,,,0.76,80000000.0,,,,,,,-80900000.0,,,,126000000.0,0.0,-43200000.0,,248900000.0,,,,,,,464800000.0,,134900000.0,,18300000.0,,,,,,,150700000.0,,,,2200000.0,500000.0,,,,,,,,,955600000.0,709600000.0,,798500000.0,24200000.0,,,-34700000.0,,,,2200000.0,,,,208800000.0,,,,,,1084400000.0,,,,,794600000.0,,,,,304900000.0,,,59900000.0,,,,,,3264700000.0,102400000.0,,2309100000.0,,,334800000.0,,1882900000.0,0.0,95800000.0,102400000.0,,,,,,,0.0,,,500000.0,23600000.0,-14200000.0,0.77,480100000.0,,,0.0,351900000.0,319700000.0,,1392100000.0,,,,,,,,,779500000.0,220300000.0,459800000.0,,208800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.291075200,,232500000.0,232500000.0,2200000.0,50800000.0,0.0,,387500000.0,488000000.0,2403800000.0,,1417700000.0,1453700000.0,512000000.0,50800000.0,50800000.0,23600000.0,-97300000.0,,174300000.0,,-26800000.0,1163300000.0,,-675300000.0,,-36500000.0,100400000.0,-46900000.0,342300000.0,12300000.0,39500000.0,,0.0,907900000.0,-44300000.0,-3700000.0,1163300000.0,,,,242300000.0,,-129700000.0,10500000.0,,-675300000.0,-89000000.0,-148400000.0,,,,185400000.0,0.0,67600000.0,,302700000.0,,,-38200000.0,,,,488000000.0,11900000.0,,1417400000.0,46600000.0,0.0,-261100000.0,,,0.0,,211600000.0,2.79,477600000.0,11300000.0,2200000.0,27200000.0,756500000.0,-114000000.0,3336800000.0,,,49300000.0,,298500000.0,1015900000.0,700900000.0,,834800000.0,25000000.0,,-3700000.0,-34500000.0,1957000000.0,2.75,302700000.0,2200000.0,1122200000.0,10500000.0,,260600000.0,-92600000.0,,0.0,50800000.0,509800000.0,1122200000.0,,,,,979400000.0,0.0,,,50800000.0,342300000.0,344700000.0,1919100000.0,205800000.0,100400000.0,265900000.0,370200000.0,462700000.0,,3419700000.0,133700000.0,132900000.0,2403800000.0,-138200000.0,0.0,446000000.0,,1957000000.0,0.0,127700000.0,133700000.0,907900000.0,1015900000.0,18000000.0,134700000.0,779900000.0,95100000.0,0.0,-82500000.0,1453700000.0,1200000.0,50800000.0,-83300000.0,,477600000.0,3419700000.0,118000000.0,-46900000.0,431700000.0,386700000.0,370200000.0,1417400000.0,,700900000.0,431700000.0,834800000.0,,386700000.0,,,779900000.0,265900000.0,533400000.0,,260600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.298851200,,234100000.0,,,,0.0,,,,,132900000.0,,1567400000.0,,40600000.0,40600000.0,50800000.0,93600000.0,,98900000.0,,,,,-707600000.0,,-14200000.0,194500000.0,,,12200000.0,,,0.0,,-50300000.0,64100000.0,1199000000.0,,,0.57,-23100000.0,,,,,,,23200000.0,,,,110600000.0,0.0,-119100000.0,,286800000.0,,,,,,,491400000.0,,134600000.0,,30000000.0,,,,,,,134800000.0,,,,2100000.0,-10200000.0,,,,,,,,,1015600000.0,731300000.0,,806700000.0,23700000.0,,,-37200000.0,,,,2100000.0,,,,217600000.0,,,,,,1094400000.0,,,,,782800000.0,,,,,318700000.0,,,-37300000.0,,,,,,3477600000.0,76800000.0,,2462000000.0,,,328200000.0,,1901100000.0,0.0,68900000.0,76800000.0,,,,,,,0.0,,,500000.0,40600000.0,-14200000.0,0.58,544900000.0,,,0.0,325400000.0,326800000.0,,1455100000.0,,,,,,,,,775700000.0,281400000.0,454600000.0,,217600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.306800000,,234700000.0,,,,0.0,,,,,132400000.0,,1632900000.0,,47900000.0,47900000.0,40600000.0,14300000.0,,97900000.0,,,,,-734000000.0,,-19200000.0,208500000.0,,,12300000.0,,,0.0,,-38900000.0,112400000.0,1228800000.0,,,0.55,59400000.0,,,,,,,-45600000.0,,,,109300000.0,0.0,-47600000.0,,301800000.0,,,,,,,494800000.0,,134100000.0,,30400000.0,,,,,,,135000000.0,,,,5500000.0,7300000.0,,,,,,,,,1079600000.0,732700000.0,,846500000.0,24800000.0,,,-37100000.0,,,,5500000.0,,,,241400000.0,,,,,,1100800000.0,,,,,883700000.0,,,,,319600000.0,,,40200000.0,,,,,,3589400000.0,73600000.0,,2509800000.0,,,350700000.0,,1947300000.0,0.0,67500000.0,73600000.0,,,,,,,0.0,,,900000.0,47900000.0,-18900000.0,0.56,577300000.0,,,0.0,336200000.0,342600000.0,,1480300000.0,,,,,,,,,781200000.0,300000000.0,533000000.0,,241400000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.314748800,,236000000.0,,,,806800000.0,,,,,132600000.0,,1711300000.0,,52200000.0,52200000.0,47900000.0,-207900000.0,,116400000.0,,,,,-746700000.0,,-25400000.0,300000.0,,,13100000.0,,,0.0,,0.0,118800000.0,1244300000.0,,,0.69,49400000.0,,,,,,,18500000.0,,,,128400000.0,0.0,-66300000.0,,303200000.0,,,,,,,497600000.0,,134100000.0,,31200000.0,,,,,,,154200000.0,,,,2800000.0,4300000.0,,,,,,,,,1163300000.0,785700000.0,,639500000.0,24700000.0,,,-37100000.0,,,,92000000.0,,,,236100000.0,,,,,,1354700000.0,,,,,920400000.0,,,,,323000000.0,,,24000000.0,,,,,,3714600000.0,92000000.0,,2551300000.0,,,364500000.0,,1994200000.0,0.0,85200000.0,92000000.0,,,,,,,0.0,,,1100000.0,52200000.0,-64200000.0,0.69,600300000.0,,,-39200000.0,336000000.0,391700000.0,,1511200000.0,,,,,,,,,1031700000.0,306500000.0,555900000.0,,236100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.322611200,-402200000.0,350000000.0,350000000.0,2300000.0,53900000.0,821900000.0,,340000000.0,523100000.0,2864900000.0,132900000.0,1522500000.0,1601700000.0,640900000.0,53900000.0,53900000.0,52200000.0,-1100000.0,,178300000.0,,-111300000.0,1269200000.0,,-746100000.0,,-37900000.0,222400000.0,-441400000.0,446300000.0,13600000.0,50800000.0,,0.0,982200000.0,-100000.0,-59000000.0,1269200000.0,71500000.0,,0.98,254300000.0,,-537500000.0,38000000.0,,-746100000.0,-96700000.0,191700000.0,,,,192000000.0,0.0,96700000.0,,366600000.0,,,-8600000.0,,,,523100000.0,13000000.0,134300000.0,1694200000.0,51100000.0,0.0,187800000.0,,,0.0,,217000000.0,2.82,613700000.0,3100000.0,2600000.0,1700000.0,821900000.0,-101100000.0,3697600000.0,,,51200000.0,,243300000.0,1222900000.0,838800000.0,,993300000.0,25100000.0,,-59000000.0,-37100000.0,2469300000.0,2.79,366600000.0,131800000.0,1476000000.0,49300000.0,,287100000.0,-136300000.0,,110500000.0,53900000.0,540300000.0,1476000000.0,,,,,1110700000.0,0.0,,,53900000.0,446300000.0,348800000.0,2175100000.0,216400000.0,222400000.0,297600000.0,374200000.0,491400000.0,,4087800000.0,131700000.0,132700000.0,2864900000.0,-148500000.0,0.0,479100000.0,,2469300000.0,0.0,127200000.0,131700000.0,982200000.0,1222900000.0,374200000.0,134300000.0,1029700000.0,98300000.0,110500000.0,-89300000.0,1601700000.0,-100000.0,53900000.0,-440200000.0,0.99,613700000.0,4087800000.0,142600000.0,0.0,404300000.0,427000000.0,374200000.0,1694200000.0,,838800000.0,404300000.0,993300000.0,,427000000.0,,71500000.0,1029700000.0,297600000.0,631600000.0,,287100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.330473600,,355000000.0,,,,840900000.0,,,,,133100000.0,,1674300000.0,,54400000.0,54400000.0,53900000.0,-4200000.0,,99900000.0,,,,,-770600000.0,,-15100000.0,283100000.0,,,13500000.0,,,0.0,,-42300000.0,-35600000.0,1294000000.0,,,0.55,22500000.0,,,,,,,-9300000.0,,,,112500000.0,0.0,-76300000.0,,342300000.0,,,,,,,523400000.0,,134500000.0,,30000000.0,,,,,,,139200000.0,,,,2600000.0,500000.0,,,,,,,,,1192800000.0,869000000.0,,959900000.0,25800000.0,,,-41400000.0,,,,74500000.0,,,,242800000.0,,,,,,1427200000.0,,,,,906700000.0,,,,,398500000.0,,,7400000.0,,,,,,4079700000.0,74500000.0,,2886900000.0,,,355300000.0,,2387100000.0,0.0,69900000.0,74500000.0,,,,,,,0.0,,,900000.0,54400000.0,-14900000.0,0.56,640400000.0,,,0.0,334500000.0,381100000.0,,1697400000.0,,,,,,,,,1028700000.0,311100000.0,551400000.0,,242800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.338422400,,341100000.0,,,,862700000.0,,,,,132600000.0,,1621300000.0,,61400000.0,61400000.0,54400000.0,0.0,,107300000.0,,,,,-773800000.0,,-20100000.0,244400000.0,,,13900000.0,,,0.0,,-26300000.0,-127300000.0,1281300000.0,,,0.6,121900000.0,,,,,,,-91000000.0,,,,121300000.0,0.0,3700000.0,,321900000.0,,,,,,,507500000.0,,134100000.0,,30800000.0,,,,,,,146000000.0,,,,6100000.0,7000000.0,,,,,,,,,1167200000.0,885900000.0,,900300000.0,24800000.0,,,-41000000.0,,,,80400000.0,,,,267100000.0,,,,,,1426500000.0,,,,,984000000.0,,,,,398800000.0,,,101800000.0,,,,,,3965700000.0,80400000.0,,2798500000.0,,,388400000.0,,2326800000.0,0.0,76500000.0,80400000.0,,,,,,,0.0,,,-100000.0,61400000.0,-20000000.0,0.61,611000000.0,,,0.0,334000000.0,378000000.0,,1651800000.0,,,,,,,,,1027700000.0,298100000.0,595600000.0,,267100000.0,,,,,,,,,,,,,,,,,,,,,,,
