,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1388448000,62595000.0,3.66,,-194607000.0,940103000.0,940103000.0,,125115000.0,199311000.0,0.0,200419000.0,17695673000.0,-36378000.0,,1325376000.0,2068000.0,1772851000.0,10536000.0,-160509000.0,-262811000.0,166752000.0,725160000.0,-71694000.0,,-949261000.0,0.0,3144480000.0,-128702000.0,444047000.0,67351000.0,,822000.0,,258436000.0,-156964000.0,3447341000.0,1218813000.0,-230336000.0,,-71927000.0,767823000.0,-5740000.0,940103000.0,,,4343857000.0,1674490000.0,4826801000.0,87123000.0,3896444000.0,3447341000.0,,10056739000.0,0.0,735842000.0,3144480000.0,0.32,201234000.0,962684000.0,962684000.0,212612000.0,1757699000.0,708802000.0,3896444000.0,,-645920000.0,158490000.0,708802000.0,4411959000.0,733088000.0,125115000.0,846143000.0,146888000.0,414842000.0,3.64,,1772851000.0,-296848000.0,127963000.0,6160295000.0,327719000.0,-172042000.0,0.0,,,35828000.0,5999620000.0,5999620000.0,2331922000.0,62902000.0,,69794000.0,391576000.0,303446000.0,5300000.0,4911000.0,1354247000.0,,35775000.0,3394596000.0,-70261000.0,-949261000.0,616842000.0,1354247000.0,,-1201000.0,940103000.0,0.0,,2560000.0,869174000.0,1665263000.0,12982000.0,,,1674490000.0,,175341000.0,,616842000.0,198371000.0,0.0,74705000.0,175341000.0,258436000.0,2464887000.0,,,-8105000.0,1530895000.0,3394596000.0,-14301000.0,67011000.0,-138938000.0,-226785000.0,,1665263000.0,-15929000.0,10056739000.0,,,2331922000.0,,-817596000.0,,6160295000.0,-68832000.0,,0.0,,725160000.0,158490000.0,4343857000.0,-354381000.0,,41570000.0,68050000.0,-42010000.0,1159399000.0,114404000.0,199842000.0,79065000.0,0.31,1325376000.0,-669573000.0,,,1246074000.0,822000.0,,2560000.0,-24181000.0,20160560000.0,1294484000.0,-935512000.0,,,-425127000.0,0.0,,-526735000.0,,-1160035000.0,,,,,,,,,,,,,,
1396224000,151595000.0,,,-113049000.0,1074635000.0,,,,198924000.0,,,,4924000.0,,,,,6186000.0,-158614000.0,-244030000.0,344471000.0,,,,,,3136871000.0,152682000.0,,-5679000.0,,,,,,3732057000.0,,,,270648000.0,,,,,,4442736000.0,1916510000.0,4791053000.0,270996000.0,4185509000.0,,,,0.0,,,0.76,,988620000.0,,-236045000.0,,,,,,148157000.0,688338000.0,4219168000.0,,121003000.0,,,571885000.0,,,1815547000.0,260834000.0,,,300889000.0,,6050000.0,,,26923000.0,6045086000.0,,2331922000.0,152061000.0,,163962000.0,,,2586000.0,87614000.0,,,,3442299000.0,-402788000.0,-1000437000.0,644333000.0,1590292000.0,,-8478000.0,1074635000.0,0.0,,,,1784103000.0,12347000.0,,,,,,,,198297000.0,-1000000.0,251576000.0,175355000.0,239423000.0,,,,7078000.0,,,,394929000.0,-124281000.0,-147348000.0,,,,10380558000.0,,,,,,,6195049000.0,,,0.0,,709468000.0,,,134532000.0,,17878000.0,,-14324000.0,,,253676000.0,80548000.0,0.76,1570973000.0,,,,,54064000.0,,2560000.0,,,940103000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,175954000.0,,,-81175000.0,1118302000.0,,,,198380000.0,,,,-9909000.0,,,,,7660000.0,-164474000.0,-254050000.0,398011000.0,,,,,,3149849000.0,37344000.0,,-7839000.0,,,,,,3791764000.0,,,,206062000.0,,,,,,4562824000.0,1967695000.0,5372600000.0,296345000.0,4236131000.0,,,,0.0,,,0.89,,993859000.0,,85460000.0,,,,,,138719000.0,780180000.0,4776236000.0,,125761000.0,,,596364000.0,,,1824069000.0,46639000.0,,,300019000.0,,,,,28365000.0,6073532000.0,,2331922000.0,176429000.0,,185153000.0,,,7435000.0,101332000.0,,,,3492743000.0,-50500000.0,-1070081000.0,657465000.0,1504832000.0,,-908000.0,1118302000.0,0.0,,,,1797970000.0,10136000.0,,,,,,,,198139000.0,-4000000.0,286485000.0,174658000.0,222929000.0,,,,-36317000.0,,,,326550000.0,-120488000.0,-201708000.0,,,,10458383000.0,,,,,,,6222252000.0,,,0.0,,679668000.0,,,43667000.0,,-99277000.0,,-6217000.0,,,289928000.0,101390000.0,0.89,1624953000.0,,,,,75440000.0,,2560000.0,,,1074635000.0,,,,,,,,,,,,,,,,,,,,,,,
1412035200,174535000.0,,,-53632000.0,856026000.0,,,,197535000.0,,,,-23589000.0,,,,,6882000.0,-162678000.0,-264144000.0,382757000.0,,,,,,3162173000.0,-168748000.0,,11349000.0,,,,,,3620922000.0,,,,-39910000.0,,,,,,4680470000.0,1786749000.0,5317555000.0,302611000.0,3893733000.0,,,,0.0,,,0.88,,1005793000.0,,-75113000.0,,,,,,135111000.0,690251000.0,4706838000.0,,122933000.0,,,610717000.0,,,1834173000.0,-197561000.0,,,308106000.0,,,,,27149000.0,5974157000.0,,2331781000.0,175006000.0,,187558000.0,,,0.0,103216000.0,,,,3560265000.0,-49500000.0,-1120205000.0,659666000.0,1579465000.0,,-1803000.0,856026000.0,0.0,,,,1479506000.0,11038000.0,,,,,,,,197261000.0,0.0,290774000.0,178195000.0,217796000.0,,,,-28747000.0,,,,84454000.0,-124364000.0,-293098000.0,,,,10181770000.0,,,,,,,6288037000.0,,,0.0,,623480000.0,,,-262276000.0,,89929000.0,,-113673000.0,,,320165000.0,80945000.0,0.88,1441115000.0,,,,,70011000.0,,2560000.0,,,1118302000.0,,,,,,,,,,,,,,,,,,,,,,,
1419984000,-221608000.0,1.42,,-44466000.0,567985000.0,567985000.0,,106214000.0,195310000.0,0.0,197243000.0,17591766000.0,-55070000.0,,1108138000.0,-217541000.0,1878518000.0,8870000.0,-161431000.0,-263378000.0,-250712000.0,474110000.0,-84160000.0,,-1181902000.0,,2778577000.0,-85373000.0,193775000.0,-191493000.0,,27894000.0,,257153000.0,-64095000.0,3129921000.0,1259549000.0,-158847000.0,,-243025000.0,326328000.0,5021000.0,567985000.0,,,4852441000.0,1251403000.0,4283119000.0,43060000.0,2782998000.0,3129921000.0,19642000.0,9230640000.0,0.0,281292000.0,2778577000.0,-1.13,197428000.0,1021723000.0,1021723000.0,146856000.0,940103000.0,589905000.0,2782998000.0,,-647197000.0,176758000.0,589905000.0,3889524000.0,280472000.0,106214000.0,1276447000.0,0.0,393595000.0,1.42,,1878518000.0,-327453000.0,114609000.0,6447642000.0,350535000.0,-83644000.0,,,,32172000.0,5523584000.0,5523584000.0,2331781000.0,-222204000.0,,-210345000.0,141172000.0,363381000.0,-5000000.0,-150990000.0,1035131000.0,,29598000.0,3670539000.0,-87700000.0,-1181902000.0,646870000.0,1035131000.0,,-395107000.0,567985000.0,0.0,,2560000.0,758596000.0,1042095000.0,10125000.0,,,1251403000.0,,188169000.0,19642000.0,646870000.0,195310000.0,5000000.0,-361335000.0,188169000.0,257153000.0,2172561000.0,,,-26174000.0,874527000.0,3670539000.0,0.0,-47337000.0,-195688000.0,-196238000.0,,1042095000.0,-78842000.0,9230640000.0,,,2331781000.0,,-372118000.0,,6447642000.0,108876000.0,,0.0,,474110000.0,176758000.0,4852441000.0,-288041000.0,,100346000.0,43646000.0,-24633000.0,467500000.0,-193662000.0,412678000.0,100498000.0,-1.13,1108138000.0,-590488000.0,,,913012000.0,27894000.0,,2560000.0,-406296000.0,19764327000.0,856026000.0,-1025602000.0,,,-564821000.0,0.0,,-292322000.0,,-838392000.0,,,,,,,,,,,,,,
1427760000,226232000.0,,,-112097000.0,594092000.0,,,,195121000.0,,,,-23918000.0,,,,,7225000.0,-62335000.0,-118816000.0,462555000.0,,,,,,2942707000.0,-53086000.0,,-9470000.0,,,,,,3062624000.0,,,,74273000.0,,,,,,5011673000.0,1172403000.0,3006626000.0,382076000.0,2715778000.0,,112016000.0,,0.0,,,1.16,,1044650000.0,,-74001000.0,,,,,,181822000.0,526853000.0,2331385000.0,,112975000.0,,,675241000.0,,,1890221000.0,-165839000.0,,,293165000.0,,,,,29569000.0,5626846000.0,,2331781000.0,226876000.0,,242661000.0,,,814000.0,129728000.0,,,,3781160000.0,-130500000.0,-1230513000.0,631030000.0,1115678000.0,,-495000.0,594092000.0,,,,,1008599000.0,10154000.0,,,,,,,,195069000.0,,372389000.0,178769000.0,254639000.0,,,,-14288000.0,,,,246892000.0,-172619000.0,-108688000.0,,,,9262127000.0,,,,,,,6546349000.0,,,0.0,,414507000.0,,,26107000.0,,63517000.0,,-55065000.0,,,178524000.0,80012000.0,1.16,930909000.0,,,,,16372000.0,,2560000.0,,,567985000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,359788000.0,,,-121282000.0,233359000.0,,,,191454000.0,,,,-8512000.0,,,,,6997000.0,-62857000.0,-127192000.0,678539000.0,,,,,,3241085000.0,-51699000.0,,51613000.0,,,,,,2977331000.0,,,,178754000.0,,,,,,5156745000.0,1240491000.0,3701912000.0,454352000.0,2519539000.0,,7569000.0,,0.0,,,1.88,,900905000.0,,61240000.0,,,,,,176141000.0,626107000.0,2975278000.0,,113246000.0,,,726634000.0,,,1736840000.0,105391000.0,,,272282000.0,,,,,26117000.0,5603059000.0,,2331781000.0,360824000.0,,373187000.0,,,1418000.0,206990000.0,,,,3868395000.0,-245756000.0,-1288350000.0,627537000.0,1189918000.0,,135616000.0,233359000.0,,,,,626218000.0,10559000.0,,,,,,,,191355000.0,,580177000.0,173670000.0,251901000.0,,,,-89419000.0,,,,323048000.0,-144294000.0,-562499000.0,,,,9145286000.0,,,,,,,6625747000.0,,,0.0,,392859000.0,,,-360733000.0,,-99254000.0,,-265067000.0,,,148786000.0,87803000.0,1.88,1050392000.0,,,,,12690000.0,,2560000.0,,,594092000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,195755000.0,,,-192061000.0,239731000.0,,,,187344000.0,,,,-18398000.0,,,,,7706000.0,-62180000.0,-156976000.0,419539000.0,,,,,,3375226000.0,-78997000.0,,-105315000.0,,,,,,2889953000.0,,,,176417000.0,,,,,,5309079000.0,1092453000.0,3585823000.0,548056000.0,2307673000.0,,39536000.0,,0.0,,,1.05,,951067000.0,,-72557000.0,,,,,,178217000.0,522349000.0,2741623000.0,,126292000.0,,,844200000.0,,,1797500000.0,-142841000.0,,,296144000.0,,,,,30746000.0,5621168000.0,,2331781000.0,196322000.0,,210607000.0,,,-41042000.0,110066000.0,,,,3977258000.0,-138900000.0,-1331821000.0,636437000.0,1037024000.0,,-216954000.0,239731000.0,,,,,626784000.0,11102000.0,,,,,,,,187208000.0,,320673000.0,222601000.0,232324000.0,,,,38846000.0,,,,333401000.0,-156984000.0,-134968000.0,,,,9071637000.0,,,,,,,6763964000.0,,,0.0,,387053000.0,,,6372000.0,,103758000.0,,-161634000.0,,,162941000.0,87764000.0,1.04,926625000.0,,,,,7167000.0,,2560000.0,,,233359000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,-43982000.0,3.91,,43692000.0,66533000.0,66533000.0,,135983000.0,181460000.0,0.0,188731000.0,10585369000.0,-69010000.0,,716490000.0,-406339000.0,1717911000.0,8439000.0,-59536000.0,-106354000.0,37558000.0,144019000.0,-95443000.0,,-1374527000.0,,3271189000.0,-11296000.0,303471000.0,-82964000.0,,-4155000.0,,231873000.0,-195078000.0,2578526000.0,1181219000.0,-742823000.0,,-125973000.0,802508000.0,19264000.0,66533000.0,,,5490189000.0,860615000.0,2943559000.0,86848000.0,1448065000.0,2578526000.0,8142000.0,8388299000.0,0.0,740101000.0,3271189000.0,-0.24,188940000.0,1008752000.0,1008752000.0,51601000.0,567985000.0,351978000.0,1448065000.0,,-246908000.0,179965000.0,351978000.0,2537083000.0,737795000.0,135983000.0,839513000.0,0.0,406476000.0,3.9,,1717911000.0,-203050000.0,120846000.0,6940234000.0,319628000.0,-119838000.0,,,,34414000.0,5253415000.0,5253415000.0,2331781000.0,-43921000.0,,-23947000.0,406060000.0,346151000.0,3433000.0,-40724000.0,841869000.0,,30367000.0,4115662000.0,-472900000.0,-1374527000.0,497906000.0,841869000.0,,-140850000.0,66533000.0,,,2560000.0,979626000.0,210552000.0,11657000.0,,,860615000.0,,260918000.0,8142000.0,497906000.0,181460000.0,-391000.0,-64671000.0,260918000.0,231873000.0,2652551000.0,,,-30582000.0,1598189000.0,4115662000.0,-55032000.0,76285000.0,-202258000.0,-293175000.0,,210552000.0,-33717000.0,8388299000.0,,,2331781000.0,,-501452000.0,,6940234000.0,238392000.0,,0.0,,144019000.0,179965000.0,5490189000.0,-173198000.0,,170371000.0,43470000.0,-261057000.0,1208568000.0,-146136000.0,349262000.0,90572000.0,-0.24,716490000.0,-988056000.0,,,1471332000.0,-4155000.0,,2560000.0,-222685000.0,13237920000.0,239731000.0,-509338000.0,,,-676155000.0,0.0,,-381748000.0,,-1099330000.0,,,,,,,,,,,,,,
1459382400,21037000.0,,,-5193000.0,111021000.0,,,,176784000.0,,,,-36498000.0,,,,,3226000.0,-58602000.0,-4082000.0,165665000.0,,,,,,3234040000.0,-93522000.0,,46662000.0,,,,,,2951089000.0,,,,-142937000.0,,,,,,5625455000.0,885608000.0,2018724000.0,27477000.0,1499270000.0,,0.0,,0.0,,,0.12,,1308168000.0,,7276000.0,,,,,,213005000.0,430914000.0,1713043000.0,,154337000.0,,,305681000.0,,,2065481000.0,2401000.0,,,278204000.0,,,,,25621000.0,5086824000.0,,2331781000.0,21253000.0,,43390000.0,,,0.0,22308000.0,,,,4196257000.0,-823500000.0,-1429198000.0,544308000.0,891938000.0,,50233000.0,111021000.0,,,,,111021000.0,12087000.0,,,,,,,,176737000.0,,65698000.0,303206000.0,263773000.0,,,,-25113000.0,,,,6636000.0,-149573000.0,43045000.0,,,,8594287000.0,,,,,,,7095017000.0,,,0.0,,0.0,,,44488000.0,,-78936000.0,,-133430000.0,,,148204000.0,87880000.0,0.12,731271000.0,,,,,-4566000.0,,2560000.0,,,66533000.0,,,,,,,,,,,,,,,,,,,,,,,
1467244800,-409584000.0,,,-264143000.0,451990000.0,,,,175865000.0,,,,-32917000.0,,,,,6548000.0,-58193000.0,-82716000.0,-325841000.0,,,,,,2766278000.0,160771000.0,,-20033000.0,,,,,,3461807000.0,,,,163218000.0,,,,,,5367849000.0,1048554000.0,2714638000.0,95069000.0,2118098000.0,,0.0,,0.0,,,-2.33,,1678123000.0,,8255000.0,,,,,,202469000.0,481508000.0,2338578000.0,,135098000.0,,,376060000.0,,,2413253000.0,207738000.0,,,280991000.0,,,,,29655000.0,4636374000.0,,2022463000.0,-409368000.0,,-392470000.0,,,408000.0,-38045000.0,,,,3954044000.0,304000000.0,-1413805000.0,532661000.0,1021023000.0,,-511860000.0,451990000.0,,,,,533318000.0,14251000.0,,,,,,,,175865000.0,,-430515000.0,336758000.0,228354000.0,,,,-25075000.0,,,,303690000.0,-140472000.0,301422000.0,,,,8659717000.0,,,,,,,6541619000.0,,,0.0,,81328000.0,,,340969000.0,,-49335000.0,,0.0,,,1395000.0,90423000.0,-2.33,913456000.0,,,,,5853000.0,,2560000.0,,,111021000.0,,,,,,,,,,,,,,,,,,,,,,,
1475193600,74222000.0,,,-127818000.0,366321000.0,,,,175993000.0,,,,-25275000.0,,,,,6922000.0,-58399000.0,-68293000.0,220547000.0,,,,,,2782373000.0,-44142000.0,,12102000.0,,,,,,3376047000.0,,,,36466000.0,,,,,,5461362000.0,966818000.0,2847270000.0,125077000.0,2031466000.0,,0.0,,0.0,,,0.42,,1665602000.0,,-70174000.0,,,,,,196718000.0,395937000.0,2432967000.0,,163787000.0,,,414303000.0,,,2409229000.0,-95368000.0,,,289226000.0,,,,,32994000.0,4662214000.0,,2022463000.0,74497000.0,,87671000.0,,,-42352000.0,22196000.0,,,,3984341000.0,-477500000.0,-1477021000.0,546909000.0,1090794000.0,,3562000.0,366321000.0,9101000.0,,,,478163000.0,19550000.0,,,,,,,,175871000.0,-50000.0,109867000.0,336565000.0,221613000.0,,,,-30451000.0,,,,133898000.0,-97432000.0,-91749000.0,,,,8596448000.0,,,,,,,6564982000.0,,,0.0,,111842000.0,,,-85669000.0,,84312000.0,,0.0,,,37759000.0,91130000.0,0.42,803031000.0,,,,,7627000.0,,2560000.0,,,451990000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,52809000.0,-1.48,,-404443000.0,710579000.0,710579000.0,,147842000.0,,0.0,176101000.0,9128954000.0,-33569000.0,,935387000.0,247603000.0,3050447000.0,8865000.0,-58810000.0,-391541000.0,203314000.0,424148000.0,-103114000.0,,-1538408000.0,,2776728000.0,51590000.0,122481000.0,59861000.0,,10612000.0,,217340000.0,74697000.0,4133676000.0,1144487000.0,-133430000.0,,65734000.0,-190945000.0,849000.0,710579000.0,,,5546856000.0,1083229000.0,2955068000.0,14636000.0,2851009000.0,4133676000.0,0.0,9435661000.0,0.0,-260453000.0,2776728000.0,,176101000.0,2235137000.0,2235137000.0,52774000.0,66533000.0,479199000.0,2851009000.0,,-234004000.0,194896000.0,479199000.0,2644366000.0,-261456000.0,147842000.0,266603000.0,125870000.0,310702000.0,-1.48,,3050447000.0,132832000.0,125648000.0,6584652000.0,296066000.0,-128259000.0,,,,37378000.0,4681394000.0,4681394000.0,2022463000.0,53165000.0,,70464000.0,19411000.0,363027000.0,243000.0,12952000.0,1135676000.0,,25561000.0,4008448000.0,-420500000.0,-1538408000.0,620414000.0,1135676000.0,,93973000.0,710579000.0,103079000.0,,2560000.0,602271000.0,1134727000.0,26304000.0,,,1083229000.0,,336401000.0,0.0,620414000.0,,-77000.0,83416000.0,336401000.0,217340000.0,1406746000.0,,,-22475000.0,263685000.0,4008448000.0,-42627000.0,158047000.0,-92313000.0,590654000.0,,1134727000.0,-1869000.0,9435661000.0,,,2022463000.0,,644046000.0,,6584652000.0,-127221000.0,,0.0,,424148000.0,194896000.0,5546856000.0,344258000.0,,-83262000.0,72192000.0,0.0,-171534000.0,98592000.0,79245000.0,93594000.0,,935387000.0,-1417500000.0,,,262259000.0,10612000.0,,2560000.0,-364092000.0,10535700000.0,366321000.0,-546632000.0,,,-479790000.0,0.0,,-801597000.0,,843372000.0,,,,,,,,,,,,,,
1490918400,-45847000.0,,,-473016000.0,129512000.0,,,,176210000.0,,,,-33748000.0,,,,,7410000.0,-58992000.0,-41565000.0,68627000.0,,,,,,2672269000.0,-87911000.0,,7527000.0,,,,,,4319158000.0,,,,-99141000.0,,,,,,6059216000.0,1141656000.0,3080483000.0,-20901000.0,2168839000.0,,288000.0,,0.0,,,-0.26,,2231542000.0,,14005000.0,,,,,,208787000.0,601117000.0,2737197000.0,,187440000.0,,,343286000.0,,,3177502000.0,-122744000.0,,,364187000.0,,,,,57070000.0,4593471000.0,,2198330000.0,-45468000.0,,-37782000.0,,,3022000.0,-16789000.0,,,,4453675000.0,-421750000.0,-1605541000.0,737173000.0,1317497000.0,,-7331000.0,129512000.0,37563000.0,,,,129512000.0,27158000.0,,,,,,,,176210000.0,-840432000.0,-54571000.0,455549000.0,265959000.0,,,,-31184000.0,,,,-39384000.0,-59757000.0,-68363000.0,,,,9542352000.0,,,,,,,7373513000.0,,,0.0,,0.0,,,-581067000.0,,-200000.0,,0.0,,,465716000.0,96040000.0,-0.26,953928000.0,,,,,8124000.0,,2560000.0,,,710579000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,57394000.0,,,-107493000.0,460326000.0,,,,176302000.0,,,,-43564000.0,,,,,9147000.0,-58762000.0,0.0,240996000.0,,,,,,2671276000.0,263976000.0,,-255000.0,,,,,,4400951000.0,,,,435489000.0,,,,,,6118506000.0,1220448000.0,3458864000.0,224914000.0,2293763000.0,,24427000.0,,0.0,,,0.33,,2227951000.0,,46958000.0,,,,,,207502000.0,602350000.0,2858722000.0,,186886000.0,,,600142000.0,,,3180503000.0,123239000.0,,,375228000.0,,,,,59576000.0,4613903000.0,,2205490000.0,57767000.0,,74073000.0,,,-5000.0,31996000.0,,,,4443558000.0,-103000000.0,-1674948000.0,745050000.0,1191973000.0,,-89376000.0,460326000.0,15071000.0,,,,460326000.0,29645000.0,,,,,,,,176147000.0,-30195000.0,106069000.0,448887000.0,251337000.0,,,,-27412000.0,,,,512782000.0,-77293000.0,-75103000.0,,,,9643035000.0,,,,,,,7349272000.0,,,0.0,,0.0,,,330814000.0,,-5345000.0,,0.0,,,0.0,105282000.0,0.33,1009135000.0,,,,,18785000.0,,2560000.0,,,129512000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,270279000.0,,,-56787000.0,630742000.0,,,,176530000.0,,,,-29982000.0,,,,,9873000.0,-58765000.0,0.0,577718000.0,,,,,,2884524000.0,-41181000.0,,86079000.0,,,,,,4682578000.0,,,,255948000.0,,,,,,6175414000.0,1401015000.0,3719247000.0,338152000.0,2797061000.0,,64255000.0,,0.0,,,1.53,,2236514000.0,,-104785000.0,,,,,,202927000.0,714348000.0,2991414000.0,,235092000.0,,,727833000.0,,,3281563000.0,87515000.0,,,389681000.0,,,,,68013000.0,4848864000.0,,2213805000.0,272014000.0,,287717000.0,,,-720000.0,158386000.0,,,,4436831000.0,-242000000.0,-1738583000.0,842122000.0,1419842000.0,,135608000.0,630742000.0,-349000.0,,,,630742000.0,28731000.0,,,,,,,,176149000.0,0.0,446103000.0,461781000.0,238877000.0,,,,-36622000.0,,,,312015000.0,-56067000.0,-86986000.0,,,,10148355000.0,,,,,,,7351294000.0,,,0.0,,0.0,,,170416000.0,,-111441000.0,,0.0,,,0.0,102884000.0,1.53,1101668000.0,,,,,31440000.0,,2560000.0,,,460326000.0,,,,,,,,,,,,,,,,,,,,,,,
