date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
2012-12-31,105200000.0,-55466000.0,-648400000.0,,548300000.0,844200000.0,13857100000.0,713100000.0,2545300000.0,18517000.0,-59200000.0,1546300000.0,-458300000.0,,4975200000.0,4103200000.0,,6319100000.0,2299300000.0,1678700000.0,2604300000.0,,123373000.0,157500000.0,,-942067000.0,18260400000.0,1678700000.0,,7587800000.0,,0.89,-79700000.0,30481000.0,2392200000.0,,3.36,,858000000.0,0.0,1137900000.0,-34362000.0,-1962300000.0,30481000.0,-389920000.0,9651000000.0,864100000.0,57000000.0,9651000000.0,693400000.0,13857100000.0,278500000.0,212000000.0,15379900000.0,-823977000.0,2956700000.0,823300000.0,1701100000.0,,15462000000.0,,691400000.0,0.0,4206100000.0,730000000.0,7587800000.0,,,15379900000.0,1406500000.0,19016500000.0,55500000.0,-58065000.0,-1962300000.0,711500000.0,730000000.0,32941000000.0,0.0,8846100000.0,0.0,5287600000.0,2392200000.0,537000000.0,-86400000.0,25353200000.0,,,5181200000.0,4363400000.0,548300000.0,,294600000.0,858000000.0,,109900000.0,-1796800000.0,19016500000.0,0.0,630400000.0,,-1887600000.0,839800000.0,69800000.0,0.91,-124921000.0,,277334000.0,630400000.0,799673000.0,0.0,,,5287600000.0,7700000.0,,15462000000.0,192900000.0,109900000.0,3267300000.0,,18900000.0,1813400000.0,2140900000.0,2429900000.0,2140900000.0,2604300000.0,4206100000.0,3415000000.0,68734000.0,3267300000.0,,6344000000.0,9414300000.0,137366000.0,1813400000.0,,,1541335000.0,,-61500000.0,4008100000.0,7700000.0,674752000.0,4363400000.0,6344000000.0,,0.0,-59200000.0,1678700000.0,1141700000.0,,0.0,3010800000.0,,1678700000.0,-388400000.0,,32941000000.0,630400000.0,,25353200000.0,,105200000.0,,3.45,,,69900000.0,3095200000.0,4103200000.0,,,1546300000.0,-214198000.0,,,1678700000.0,,55500000.0,1678700000.0,219372000.0,709600000.0,40800000.0,,,,,,,,,,,,,,
2013-03-31,,-136800000.0,,,,730900000.0,12720100000.0,,2325700000.0,10100000.0,-268000000.0,1534500000.0,,,4444700000.0,4149000000.0,,,,,,,-89400000.0,,,554700000.0,,2150700000.0,,,,0.98,,27800000.0,,,,,,,,0.0,,27800000.0,,,1178400000.0,,8793600000.0,,,,,16054500000.0,-12100000.0,,922400000.0,1594800000.0,,15359400000.0,,692000000.0,-8900000.0,3926500000.0,,7910000000.0,,,,1298400000.0,19681100000.0,,-500000.0,-2039100000.0,,,,,,0.0,,,,,,,,,4389300000.0,0.0,,296400000.0,941600000.0,,,,,0.0,691900000.0,,,,,1.0,-116300000.0,,-710500000.0,691900000.0,636500000.0,0.0,,,4404300000.0,,,,230500000.0,,,,229800000.0,1866500000.0,2109900000.0,2119000000.0,,2325000000.0,,,54300000.0,3118300000.0,,,,472000000.0,,,,1678700000.0,,,,7800000.0,520200000.0,,6148400000.0,,,,,,,,,,,,,32469300000.0,691900000.0,,24559300000.0,,,,,,,,,,,,,105900000.0,,,2150700000.0,,67000000.0,2150700000.0,216800000.0,708400000.0,39200000.0,,,,,,,,,,,,,,
2013-06-30,,34500000.0,,,,843600000.0,12744400000.0,,2495500000.0,71900000.0,-378600000.0,1621400000.0,,,4737500000.0,4295600000.0,,,,,,,-23100000.0,,,-443700000.0,,2324900000.0,,,,0.87,,28300000.0,,,,,,,,-17300000.0,,28300000.0,,,845200000.0,,8611900000.0,,,,,16653900000.0,-310500000.0,,805800000.0,1651900000.0,,15535200000.0,,695200000.0,3000000.0,4132500000.0,,8231000000.0,,,,1339700000.0,20296100000.0,,-309900000.0,-2146700000.0,,,,,,0.0,,,,,,,,,4511000000.0,0.0,,312200000.0,998400000.0,,,,,0.0,616800000.0,,,,,0.89,-136200000.0,,-275200000.0,616800000.0,899200000.0,0.0,,,4100900000.0,,,,189000000.0,,,,0.0,1911000000.0,2148900000.0,2242000000.0,,2457200000.0,,,55700000.0,3281400000.0,,,,174200000.0,,,,2150700000.0,,,,7800000.0,763000000.0,,6195500000.0,,,,,,,,,,,,,33109000000.0,616800000.0,,24878000000.0,,,,,,,,,,,,,-134800000.0,,,2324900000.0,,53900000.0,2324900000.0,219600000.0,709800000.0,39400000.0,,,,,,,,,,,,,,
2013-09-30,,119500000.0,,,,812400000.0,12350400000.0,,2424700000.0,17700000.0,-25200000.0,1683600000.0,,,4669100000.0,4441300000.0,,,,,,,-6500000.0,,,-683000000.0,,1995600000.0,,,,0.84,,29600000.0,,,,,,,,-17400000.0,,29600000.0,,,1039100000.0,,8071000000.0,,,,,17233500000.0,-546000000.0,,778800000.0,1612300000.0,,16024400000.0,,697700000.0,2300000.0,4279400000.0,,8023700000.0,,,,1303200000.0,21304600000.0,,-656500000.0,-2262100000.0,,,,,,0.0,,,,,,,,,4625500000.0,0.0,,309100000.0,1149400000.0,,,,,0.0,597000000.0,,,,,0.86,-139300000.0,,-635200000.0,597000000.0,971400000.0,0.0,,,3445500000.0,,,,181800000.0,,,,0.0,1965700000.0,2179200000.0,2244400000.0,,2539300000.0,,,38700000.0,3372700000.0,,,,-329300000.0,,,,2324900000.0,,,,7800000.0,832100000.0,,6344500000.0,,,,,,,,,,,,,33721200000.0,597000000.0,,25697500000.0,,,,,,,,,,,,,23500000.0,,,1995600000.0,,56500000.0,1995600000.0,225300000.0,711900000.0,35000000.0,,,,,,,,,,,,,,
2013-12-31,170200000.0,225100000.0,0.0,,0.0,888000000.0,12220800000.0,711000000.0,2711700000.0,82900000.0,214500000.0,1778200000.0,-551500000.0,,5266700000.0,4510800000.0,,6682700000.0,2695000000.0,3115200000.0,2716900000.0,,181900000.0,145900000.0,,19500000.0,19118000000.0,3115200000.0,,9113700000.0,,1.11,-48700000.0,32000000.0,2695000000.0,254600000.0,3.8,,1061300000.0,0.0,1249900000.0,-17400000.0,-2299500000.0,32000000.0,0.0,7663400000.0,1091300000.0,182600000.0,7663400000.0,696000000.0,12220800000.0,242300000.0,177400000.0,18005300000.0,-88600000.0,3033800000.0,1059000000.0,1823700000.0,,16038200000.0,,699000000.0,1200000.0,4557400000.0,686500000.0,9113700000.0,,,18005300000.0,1491500000.0,22385300000.0,62300000.0,-900000.0,-2299500000.0,871000000.0,686500000.0,34672200000.0,0.0,9160400000.0,0.0,3436700000.0,2695000000.0,1678700000.0,-52100000.0,25558500000.0,,,5432800000.0,4226700000.0,0.0,,332200000.0,1061300000.0,251200000.0,254600000.0,-957200000.0,22385300000.0,0.0,789300000.0,,-552500000.0,895000000.0,62900000.0,1.13,-159700000.0,,15100000.0,789300000.0,1078200000.0,883600000.0,,,3436700000.0,7900000.0,,16038200000.0,269700000.0,117700000.0,3451600000.0,,201500000.0,1783500000.0,2211300000.0,2555000000.0,2211300000.0,2716900000.0,4557400000.0,3585300000.0,28700000.0,3451600000.0,,6247700000.0,9957600000.0,1119600000.0,1783500000.0,,,1995600000.0,,-967800000.0,4606900000.0,7900000.0,918500000.0,4226700000.0,6247700000.0,,883600000.0,214500000.0,3115200000.0,1436500000.0,,-2400000.0,3566000000.0,,3115200000.0,-1605800000.0,,34672200000.0,789300000.0,,25558500000.0,,170200000.0,,3.87,,,431300000.0,3274900000.0,4510800000.0,,,1778200000.0,-43300000.0,,,3115200000.0,,62300000.0,3115200000.0,233300000.0,713800000.0,32300000.0,,,,,,,,,,,,,,
2014-03-31,,-322200000.0,,,,788900000.0,12013800000.0,,2452900000.0,-96800000.0,218600000.0,1685400000.0,,,4662700000.0,4593700000.0,,,,,,,-67000000.0,,,-284700000.0,,3346500000.0,,,,0.81,,29000000.0,,,,,,,,-17400000.0,,29000000.0,,,1018500000.0,,7709400000.0,,,,,18515100000.0,-162800000.0,,761300000.0,1664000000.0,,16148300000.0,,700100000.0,9000000.0,4304400000.0,,9404300000.0,,,,1350600000.0,22961700000.0,,-1000000.0,-2411100000.0,,,,,,0.0,,,,,,,,,4286500000.0,,,313400000.0,1094800000.0,,,,,0.0,579700000.0,,,,,0.83,-130900000.0,,14700000.0,579700000.0,511200000.0,0.0,,,3422900000.0,,,,181600000.0,,,,0.0,1871300000.0,2182600000.0,2209800000.0,,2554900000.0,,,30000000.0,3467600000.0,,,,231300000.0,,,,3115200000.0,,,,7900000.0,380300000.0,,6212600000.0,,,,,,,,,,,,,35042600000.0,579700000.0,,25638300000.0,,,,,,,,,,,,,-5900000.0,,,3346500000.0,,64100000.0,3346500000.0,224700000.0,714800000.0,32500000.0,,,,,,,,,,,,,,
2014-06-30,,73100000.0,,,,889300000.0,11863200000.0,,2620200000.0,45800000.0,305800000.0,1734800000.0,,,4963600000.0,4756400000.0,,,,,,,8200000.0,,,-564400000.0,,3321100000.0,,,,0.95,,26000000.0,,,,,,,,-70000000.0,,26000000.0,,,1147600000.0,,7456500000.0,,,,,19121400000.0,-443900000.0,,879000000.0,1730900000.0,,16398400000.0,,701200000.0,2200000.0,4406700000.0,,9507300000.0,,,,1394500000.0,23720500000.0,,-402600000.0,-2524300000.0,,,,,,0.0,,,,,,,,,4436500000.0,,,336400000.0,1145200000.0,,,,,0.0,676400000.0,,,,,0.96,-147700000.0,,-458200000.0,676400000.0,991700000.0,0.0,,,3020000000.0,,,,202600000.0,,,,19200000.0,1894200000.0,2232100000.0,2343400000.0,,2622900000.0,,,30900000.0,3631800000.0,,,,-25400000.0,,,,3346500000.0,,,,7900000.0,844000000.0,,6369100000.0,,,,,,,,,,,,,35652100000.0,676400000.0,,26144800000.0,,,,,,,,,,,,,-152800000.0,,,3321100000.0,,49000000.0,3321100000.0,235400000.0,715600000.0,33200000.0,,,,,,,,,,,,,,
2014-09-30,,99200000.0,,,,865800000.0,11725800000.0,,2565700000.0,-11900000.0,-379800000.0,1684000000.0,,,4870300000.0,4680600000.0,,,,,,,-18200000.0,,,-149100000.0,,4025300000.0,,,,0.95,,33900000.0,,,,,,,,-70000000.0,,33900000.0,,,1148200000.0,,7254700000.0,,,,,19731700000.0,-28200000.0,,877100000.0,1699900000.0,,15978700000.0,,702600000.0,9500000.0,4471100000.0,,9989500000.0,,,,1371600000.0,23740700000.0,,-1300000.0,-2519000000.0,,,,,,0.0,,,,,,,,,4290000000.0,,,328300000.0,1192200000.0,,,,,0.0,680600000.0,,,,,0.97,-142800000.0,,-55100000.0,680600000.0,1016100000.0,0.0,,,2964700000.0,,,,196500000.0,,,,38200000.0,1874000000.0,2161600000.0,2304600000.0,,2715700000.0,,,14100000.0,3498100000.0,,,,704200000.0,,,,3321100000.0,,,,7900000.0,873300000.0,,6213900000.0,,,,,,,,,,,,,35535900000.0,680600000.0,,25546400000.0,,,,,,,,,,,5700000.0,,61000000.0,,,4025300000.0,,71400000.0,4025300000.0,240600000.0,716200000.0,30500000.0,,,,,,,,,,,,,,
2014-12-31,186800000.0,406800000.0,0.0,,,887300000.0,13541900000.0,716100000.0,2803700000.0,181300000.0,-1433700000.0,1875000000.0,-597500000.0,,5417200000.0,4797100000.0,,7011200000.0,2598400000.0,3005600000.0,3449500000.0,,127600000.0,122700000.0,,-2446100000.0,19913800000.0,3005600000.0,,9431300000.0,,0.92,-142200000.0,32200000.0,2598400000.0,177300000.0,3.63,,1024000000.0,-20900000.0,1314200000.0,-70300000.0,-2594100000.0,32200000.0,,8145500000.0,990900000.0,118400000.0,8145500000.0,702200000.0,13541900000.0,256900000.0,132900000.0,20323000000.0,-2496000000.0,3160900000.0,964400000.0,1916400000.0,,16964200000.0,,704800000.0,9600000.0,5396400000.0,766500000.0,9431300000.0,,,20323000000.0,1580300000.0,23378100000.0,71900000.0,-9800000.0,-2594100000.0,883400000.0,766500000.0,36991700000.0,0.0,9471300000.0,0.0,3401500000.0,2598400000.0,3115200000.0,-227700000.0,27560400000.0,,,5697000000.0,4744000000.0,,,336100000.0,1024000000.0,253800000.0,121100000.0,-3130900000.0,23378100000.0,-20900000.0,661700000.0,,-3444300000.0,938500000.0,50600000.0,0.94,-176100000.0,,280400000.0,661700000.0,1239400000.0,0.0,,,3401500000.0,7900000.0,,16964200000.0,302700000.0,121100000.0,3633800000.0,,99100000.0,1831500000.0,2203000000.0,2613500000.0,2203000000.0,3449500000.0,5396400000.0,3758400000.0,57900000.0,3633800000.0,,7369200000.0,10442500000.0,-1019700000.0,1831500000.0,,,4025300000.0,,-414700000.0,4543000000.0,7900000.0,1063300000.0,4744000000.0,7369200000.0,,0.0,-1433700000.0,3005600000.0,-109600000.0,,30300000.0,3481800000.0,,3005600000.0,-218200000.0,,36991700000.0,661700000.0,,27560400000.0,,186800000.0,,3.7,,,156500000.0,3431300000.0,4797100000.0,,223100000.0,1875000000.0,-44500000.0,,,3005600000.0,,71900000.0,3005600000.0,237800000.0,717600000.0,26500000.0,,,,,,,,,,,,,,
2015-03-31,,-325000000.0,,,,774200000.0,12681600000.0,,2600000000.0,-91300000.0,-2107900000.0,1732300000.0,,,4873300000.0,4713300000.0,,,,,,,-119000000.0,,,-690700000.0,,2511000000.0,,,,0.79,,31400000.0,,,,,,,,-70400000.0,,31400000.0,,,1023900000.0,,7728900000.0,,,,,20797300000.0,-487600000.0,,746300000.0,1825800000.0,,16711500000.0,,707200000.0,3200000.0,4952700000.0,,8774400000.0,,,,1486700000.0,23321000000.0,,-1200000.0,-2577400000.0,,,,,,0.0,,,,,,,,,4675100000.0,,,339100000.0,1092100000.0,,,,,-3300000.0,569800000.0,,,,,0.81,-119200000.0,,-260800000.0,569800000.0,523600000.0,0.0,,,3053800000.0,,,,176500000.0,,,,0.0,1897200000.0,2135900000.0,2273300000.0,,3096700000.0,,,61600000.0,3446900000.0,,,,-494600000.0,,,,3005600000.0,,,,8000000.0,404400000.0,,7358400000.0,,,,,,,,,,,,,36072300000.0,569800000.0,,27297900000.0,,,,,-87100000.0,,,,,,,,125600000.0,,,2511000000.0,,123700000.0,2511000000.0,247400000.0,718700000.0,30200000.0,,,,,,,,,,,,,,
2015-06-30,,120700000.0,,,,931100000.0,12814800000.0,,2760200000.0,-10500000.0,-2032100000.0,1744100000.0,,,5127100000.0,4840800000.0,,,,,,,10500000.0,,,-246900000.0,,3342000000.0,,,,0.97,,29400000.0,,,,,,,,-95500000.0,,29400000.0,,,1181700000.0,,7759200000.0,,,,,21397200000.0,-111300000.0,,903600000.0,1829100000.0,,16935100000.0,,709500000.0,3300000.0,5055600000.0,,9654500000.0,,,,1484200000.0,24101200000.0,,-600000.0,-2679500000.0,,,,,,0.0,,,,,,,,,4706500000.0,,,344900000.0,1138600000.0,,,,,0.0,695600000.0,,,,,0.98,-138900000.0,,-38600000.0,695600000.0,1094000000.0,0.0,,,3052700000.0,,,,208000000.0,,,,0.0,1912200000.0,2161300000.0,2366900000.0,,3201400000.0,,,69900000.0,3565200000.0,,,,831000000.0,,,,2511000000.0,,,,8000000.0,955100000.0,,7097300000.0,,,,,,,,,,,,,36986800000.0,695600000.0,,27332300000.0,,,,,0.0,,,,,,,,-80900000.0,,,3342000000.0,,110100000.0,3342000000.0,248300000.0,719600000.0,29800000.0,,,,,,,,,,,,,,
2015-09-30,,23000000.0,,,,800800000.0,26524100000.0,,2637000000.0,-40800000.0,-2199000000.0,1819400000.0,,,5023400000.0,5466600000.0,,,,,,,12000000.0,,,-13753000000.0,,1833500000.0,,,,2.01,,40400000.0,,,,,,,,-95700000.0,,40400000.0,,,1054400000.0,,17898500000.0,,,,,20416400000.0,-13608200000.0,,768500000.0,1836200000.0,,25128700000.0,,688500000.0,31600000.0,8625600000.0,,8931800000.0,,,,1528300000.0,23112700000.0,,-300000.0,-2675000000.0,,,,,,0.0,,,,,,,,,6375800000.0,,,307900000.0,1165300000.0,,,,,0.0,590000000.0,,,,,2.04,-180600000.0,,11329300000.0,1403300000.0,952600000.0,42400000.0,,,11522700000.0,,,,178500000.0,,,,12400000.0,2340600000.0,2791600000.0,2386400000.0,,3274500000.0,,,66600000.0,3906100000.0,,,,-1508500000.0,,,,3342000000.0,,,,8000000.0,772000000.0,,11690500000.0,,,,,,,,,,,,,49707900000.0,1403300000.0,,40776100000.0,,,,,0.0,,,,,,43000000.0,,4800000.0,,,1833500000.0,,3489300000.0,1833500000.0,240600000.0,698700000.0,45300000.0,,,,,,,,,,,,,,
2015-12-31,160400000.0,232700000.0,,,,978800000.0,24458200000.0,708500000.0,3013300000.0,246500000.0,-2311200000.0,2049000000.0,-633000000.0,,5884800000.0,5497700000.0,,7293400000.0,2598700000.0,790800000.0,3276200000.0,,216200000.0,162800000.0,,-260400000.0,20563100000.0,790800000.0,,7836700000.0,,0.99,-52100000.0,37800000.0,3357400000.0,,4.74,,1219300000.0,-3300000.0,1239100000.0,-92500000.0,-2672100000.0,37800000.0,,18287800000.0,978800000.0,103900000.0,18287800000.0,698100000.0,24458200000.0,51400000.0,249000000.0,21012300000.0,-97900000.0,3168800000.0,919700000.0,2034500000.0,,25070300000.0,,687400000.0,31800000.0,6170400000.0,633700000.0,7836700000.0,,,21012300000.0,1707400000.0,23690300000.0,845200000.0,-33400000.0,-2672100000.0,725300000.0,633700000.0,48222200000.0,0.0,9800600000.0,0.0,12025200000.0,3357400000.0,3005600000.0,-354100000.0,40385500000.0,,,6054300000.0,6262600000.0,,,327100000.0,1219300000.0,43000000.0,139000000.0,-14305000000.0,23690300000.0,0.0,735200000.0,,-14951000000.0,1051300000.0,119700000.0,1.0,-194300000.0,,-1979700000.0,688600000.0,1231600000.0,617400000.0,,-87100000.0,12025200000.0,8000000.0,,25070300000.0,184500000.0,139000000.0,3964100000.0,,0.0,2095400000.0,2825600000.0,2871500000.0,2825600000.0,3276200000.0,6170400000.0,3801800000.0,50900000.0,3964100000.0,,11270300000.0,10762500000.0,-1042700000.0,2095400000.0,,,1833500000.0,,-35500000.0,4538100000.0,8000000.0,1037300000.0,6262600000.0,11270300000.0,,617400000.0,-2311200000.0,790800000.0,-2214800000.0,,69900000.0,3324000000.0,,790800000.0,9050200000.0,,48222200000.0,688600000.0,,40385500000.0,,160400000.0,,4.81,0.0,,12400000.0,3469100000.0,5497700000.0,,0.0,2049000000.0,-101600000.0,,,790800000.0,,845200000.0,790800000.0,315000000.0,697100000.0,59100000.0,,,,,,,,,,,,,,
2016-03-31,,-113400000.0,,,,882100000.0,23808500000.0,,2862600000.0,-155000000.0,-2236500000.0,1918800000.0,,,5387200000.0,5734300000.0,,,,,,,-110600000.0,,,8300000.0,,664300000.0,,,,1.09,,41100000.0,,,,,,,,-92700000.0,,41100000.0,,,1415600000.0,,18487200000.0,,,,,21660600000.0,-107500000.0,,1043800000.0,1980500000.0,,25485400000.0,,688600000.0,2000000.0,5321300000.0,,7747200000.0,,,,1660700000.0,24504700000.0,,-300000.0,-2861800000.0,,,,,,0.0,,,,,,,,,6292500000.0,,,319800000.0,1016700000.0,,,,,-26700000.0,758400000.0,,,,,1.1,-151000000.0,,-890600000.0,758400000.0,772800000.0,0.0,,,12194700000.0,,,,285400000.0,,,,223400000.0,2237700000.0,2872500000.0,2524600000.0,,3205500000.0,,,43900000.0,3871200000.0,,,,-126500000.0,,,,790800000.0,,,,8000000.0,621800000.0,,11263800000.0,,,,,,,,,,,,,48385600000.0,758400000.0,,40638400000.0,,,,,0.0,,,,,,264800000.0,,144200000.0,,,664300000.0,,197000000.0,664300000.0,310100000.0,697100000.0,61700000.0,,,,,,,,,,,,,,
2016-06-30,,258100000.0,,,,1034500000.0,26383400000.0,,3149400000.0,100300000.0,-2391200000.0,1993200000.0,,,5785000000.0,5708400000.0,,,,,,,-31200000.0,,,-174200000.0,,4097600000.0,,,,0.94,,46200000.0,,,,,,,,-110100000.0,,46200000.0,,,1355300000.0,,18357500000.0,,,,,22206800000.0,2100000.0,,968100000.0,2114900000.0,,25378300000.0,,690900000.0,7600000.0,8025900000.0,,11231000000.0,,,,1778300000.0,25045100000.0,,-503800000.0,-2923600000.0,,,,,,0.0,,,,,,,,,6349800000.0,,,336600000.0,1026100000.0,,,,,0.0,656700000.0,,,,,0.95,-183900000.0,,2364700000.0,656700000.0,1281800000.0,0.0,,,12007700000.0,,,,311400000.0,,,,0.0,2240200000.0,2784800000.0,2635600000.0,,3388200000.0,,,100900000.0,3994800000.0,,,,3433300000.0,,,,664300000.0,,,,8100000.0,1097900000.0,,11083500000.0,,,,,,,,,,,,,51503700000.0,656700000.0,,40272700000.0,,,,,0.0,,,,,,0.0,,-176100000.0,,,4097600000.0,,2644500000.0,4097600000.0,320800000.0,698900000.0,66400000.0,,,,,,,,,,,,,,
2016-09-30,,13200000.0,,,,699100000.0,18033100000.0,,2286000000.0,16600000.0,-2122300000.0,1354500000.0,,,4132100000.0,4242600000.0,,,,,,,3300000.0,,,-153600000.0,,971400000.0,,,,0.56,,9000000.0,,,,,,,,-110500000.0,,9000000.0,,,712000000.0,,13269700000.0,,,,,20043100000.0,5800000.0,,476700000.0,1586900000.0,,21580900000.0,,692200000.0,-2400000.0,4763400000.0,,6493200000.0,,,,1345800000.0,23191600000.0,,-2038200000.0,-1987500000.0,,,,,,0.0,,,,,,,,,5766600000.0,,,241100000.0,660400000.0,,,,,0.0,402600000.0,,,,,0.57,-87200000.0,,-3293100000.0,391600000.0,818200000.0,0.0,,,7503100000.0,,,,74100000.0,,,,-178800000.0,1712200000.0,2255100000.0,1846100000.0,,2599800000.0,,,11800000.0,3081800000.0,,,,-3126200000.0,,,,4097600000.0,,,,8100000.0,731000000.0,,10307900000.0,,,,,,,,,,,,,41297500000.0,391600000.0,,34804300000.0,,,,,0.0,,,,,,0.0,,-62900000.0,,,971400000.0,,809100000.0,971400000.0,191600000.0,701300000.0,43700000.0,,,,,,,,,,,,,,
