date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2008-11-30,,160580000.0,,16673569.0,,,,0.0,,,,,,,,,,,,38998000.0,,,7689000.0,18365000.0,-5484000.0,,,41983000.0,,18000.0,26340000.0,,26340000.0,,,-1172000.0,640000.0,12078000.0,,,0.47,83597000.0,,,,,519000.0,,-7018000.0,,,,,-13067000.0,,,,,16495678.0,,-14194000.0,,,,-15643000.0,3650000.0,2946000.0,,,,51625000.0,,24283000.0,,,104750000.0,,,,,,132178000.0,,11216000.0,,11859000.0,,12987000.0,4174000.0,,,,,,,611000.0,1774000.0,,44860000.0,18896000.0,46377000.0,41605000.0,149060000.0,,,253810000.0,,,,95182000.0,,,21429000.0,,,,,26530000.0,,,,,,,,7685000.0,,,,,,909000.0,,,,3032000.0,10714000.0,,440000.0,,14000.0,,,,,26340000.0,,38737000.0,,20332000.0,221000.0,,3664000.0,7685000.0,,7685000.0,93230000.0,,17144000.0,,0.46,,,,,-4134000.0,26659000.0,-2903000.0,,-1112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-28,,158483000.0,,16649840.0,,,,-2019000.0,,,,,,,,,,,,35807000.0,,,8078000.0,15200000.0,-8475000.0,,,26340000.0,,18000.0,28494000.0,,28494000.0,,,-847000.0,0.0,8095000.0,,,0.25,61837000.0,,,,,594000.0,,-673000.0,,,,,-13243000.0,,,,,16500749.0,,-4137000.0,,,,2154000.0,0.0,8761000.0,,,,45874000.0,,24420000.0,,1893000.0,101187000.0,,,,,,132124000.0,,11177000.0,,5305000.0,,6777000.0,1222000.0,,,,,,,-625000.0,7914000.0,,31192000.0,18067000.0,42067000.0,42123000.0,145293000.0,,,246480000.0,,,,94910000.0,,,21429000.0,,,,,22440000.0,,,,,,,,4083000.0,,,,,,871000.0,,,,0.0,10714000.0,,601000.0,,0.0,,,,,28494000.0,,30645000.0,,18542000.0,-2280000.0,0.0,3399000.0,4083000.0,,4083000.0,87997000.0,,17686000.0,,0.25,,,,,-4137000.0,22550000.0,1579000.0,,-781000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,167086000.0,,16646416.0,248000.0,,,0.0,,,,,,,,,0.0,,0.0,36180000.0,,,5666000.0,11175000.0,-3228000.0,,,28494000.0,,18000.0,36225000.0,,36225000.0,,,-647000.0,0.0,11155000.0,,,0.42,68816000.0,,,,,503000.0,,993000.0,,,,,-14203000.0,,,,,16501046.0,,-4138000.0,,,,7731000.0,0.0,10541000.0,,,,44007000.0,,25561000.0,,2409000.0,107219000.0,,,,,,134883000.0,,11358000.0,,10430000.0,,11980000.0,3533000.0,,,,597000.0,,,625000.0,9894000.0,,33821000.0,19709000.0,44003000.0,42875000.0,146749000.0,,,253968000.0,,,,95338000.0,,,21429000.0,,,,,23733000.0,,,,,,,,6897000.0,,,,,,953000.0,,,,0.0,10714000.0,,597000.0,,0.0,,,-58000.0,,36225000.0,,34995000.0,,17299000.0,-157000.0,0.0,3873000.0,6897000.0,,6897000.0,86882000.0,,18369000.0,,0.41,,,,,-4138000.0,23840000.0,1872000.0,,-565000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,0.0,172947000.0,1.59,,-3141000.0,16503265.0,45956000.0,0.0,,0.0,-10714000.0,3973000.0,,,,41983000.0,0.0,,0.0,32205000.0,,97510000.0,6533000.0,12529000.0,-2101000.0,,-6167000.0,36225000.0,,18000.0,45956000.0,25240000.0,45956000.0,141840000.0,26287000.0,-342000.0,656000.0,15227000.0,,,,77752000.0,,,16655699.0,101000.0,-1882000.0,16868000.0,2059000.0,2688000.0,2034000.0,-25864000.0,-2753000.0,-14310000.0,,-3008000.0,,,,97978000.0,-3395000.0,18000.0,,292002000.0,9731000.0,0.0,12380000.0,1.58,,,48214000.0,-1349000.0,25240000.0,,2570000.0,120777000.0,,,2492000.0,,-14310000.0,138367000.0,95424000.0,10930000.0,15858000.0,10730000.0,,12321000.0,3108000.0,,-266000.0,,514000.0,144533000.0,-4639000.0,-908000.0,12038000.0,,37596000.0,22401000.0,48061000.0,41456000.0,141840000.0,,262617000.0,262617000.0,138367000.0,26287000.0,89670000.0,95424000.0,,,21429000.0,-2101000.0,0.0,6533000.0,,24807000.0,21429000.0,147469000.0,46555000.0,10714000.0,38324000.0,-16547000.0,,7622000.0,31620000.0,45956000.0,,,2570000.0,994000.0,,,12529000.0,0.0,10714000.0,-297000.0,597000.0,3727000.0,87000.0,0.0,172947000.0,867000.0,0.0,45956000.0,,40156000.0,12037000.0,15858000.0,-3951000.0,0.0,3281000.0,7622000.0,22401000.0,7622000.0,89670000.0,45956000.0,16868000.0,,,41456000.0,120777000.0,48061000.0,,-4138000.0,24929000.0,1486000.0,1296000.0,-295000.0,,,32205000.0,10930000.0,26287000.0,48214000.0,547000.0,44543000.0,3281000.0,34628000.0,,,,,,,,,,,,,,,,,
2009-11-30,,180506000.0,,16651944.0,3798000.0,,,0.0,,,,,,,,,,,-10714000.0,32081000.0,,,5836000.0,15277000.0,-1124000.0,,,45956000.0,,18000.0,48876000.0,,48876000.0,,,-314000.0,859000.0,14729000.0,,,0.57,77721000.0,,,,,501000.0,,5235000.0,,,,,-15143000.0,,,,,16556206.0,,-13896000.0,,,,2920000.0,0.0,16317000.0,,,,50764000.0,,25646000.0,,4133000.0,121724000.0,,,,,,143631000.0,,10503000.0,,14354000.0,,15960000.0,4941000.0,,,,665000.0,,,-469000.0,16003000.0,,37808000.0,20640000.0,45059000.0,31522000.0,141068000.0,,,262792000.0,,,,95484000.0,,,10714000.0,,,,,24999000.0,,,,,,,,9413000.0,,,,,,1082000.0,,,,0.0,10714000.0,,524000.0,,108000.0,,,0.0,,48876000.0,,39913000.0,,17573000.0,114000.0,,3000000.0,9413000.0,,9413000.0,82286000.0,,17658000.0,,0.56,,,,,-4149000.0,25184000.0,-1629000.0,,-297000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,183908000.0,,16688000.0,-11967000.0,,,0.0,,,,,,,,,,,0.0,31571000.0,,,6019000.0,20037000.0,-5253000.0,,,48876000.0,,18000.0,48949000.0,,48949000.0,,,-446000.0,37000.0,16612000.0,,,0.64,80553000.0,,,,,370000.0,,-6332000.0,,,,,-15593000.0,,,,,16585000.0,,-4122000.0,,,,73000.0,0.0,7106000.0,,,,53187000.0,,25493000.0,,2335000.0,129334000.0,,,,,,150147000.0,,9900000.0,,16215000.0,,17720000.0,5538000.0,,,,976000.0,,,332000.0,6660000.0,,38320000.0,20101000.0,55062000.0,31875000.0,139636000.0,,,268970000.0,,,,95177000.0,,,10714000.0,,,,,25436000.0,,,,,,,,10677000.0,,,,,,1104000.0,,,,0.0,10714000.0,,401000.0,,2000.0,,,0.0,,48949000.0,,42233000.0,,14934000.0,-36000.0,,2988000.0,10677000.0,,10677000.0,85062000.0,,17968000.0,,0.64,,,,,-4161000.0,25621000.0,2386000.0,,-401000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,,188417000.0,,16752000.0,4054000.0,,,0.0,,,,,,,,,,,0.0,31195000.0,,,6378000.0,16095000.0,-8070000.0,,,48949000.0,,18000.0,59141000.0,,59141000.0,,,-566000.0,1665000.0,13044000.0,,,0.55,82561000.0,,,,,216000.0,,3125000.0,,,,,-15912000.0,,,,,16613000.0,,-2446000.0,,,,10192000.0,0.0,15327000.0,,,,52171000.0,,25332000.0,,420000.0,134035000.0,,,,,,155098000.0,,9420000.0,,12733000.0,,14228000.0,3616000.0,,,,634000.0,,,1233000.0,14761000.0,,40306000.0,24942000.0,49450000.0,32009000.0,138562000.0,,,272597000.0,,,,94983000.0,,,10714000.0,,,,,29033000.0,,,,,,,,9117000.0,,,,,,1093000.0,,,,0.0,10714000.0,,402000.0,,55000.0,,,0.0,,59141000.0,,42255000.0,,14705000.0,42000.0,,2964000.0,9117000.0,,9117000.0,84180000.0,,18187000.0,,0.54,,,,,-4166000.0,29211000.0,31000.0,,-436000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,0.0,196524000.0,2.17,,2392000.0,16606000.0,75928000.0,0.0,,0.0,-10714000.0,29972000.0,,,,45956000.0,,,0.0,31272000.0,,109384000.0,8850000.0,18943000.0,-4334000.0,,-89000.0,59141000.0,,18000.0,75928000.0,25298000.0,75928000.0,138700000.0,36095000.0,-443000.0,1011000.0,10813000.0,,,,80681000.0,,,16725000.0,224000.0,-1239000.0,17414000.0,10574000.0,2864000.0,2702000.0,-23575000.0,-1553000.0,-15976000.0,,-1769000.0,,,,110108000.0,-3111000.0,18000.0,,321516000.0,16787000.0,0.0,17674000.0,2.15,,,59820000.0,-1723000.0,25298000.0,,1516000.0,150408000.0,,,1726000.0,,-15976000.0,157805000.0,95235000.0,9322000.0,13037000.0,10255000.0,,11623000.0,3367000.0,,-152000.0,,589000.0,165306000.0,12602000.0,-62000.0,17231000.0,,39776000.0,28647000.0,47846000.0,32764000.0,138700000.0,,289108000.0,289108000.0,157805000.0,36095000.0,92584000.0,95235000.0,,,10715000.0,-4334000.0,0.0,8850000.0,,29916000.0,10715000.0,156210000.0,55198000.0,10714000.0,53557000.0,-16657000.0,,6888000.0,54655000.0,75928000.0,,,1516000.0,969000.0,,,18943000.0,0.0,10714000.0,1034000.0,399000.0,4248000.0,59000.0,,196524000.0,0.0,,75928000.0,,40905000.0,17462000.0,13037000.0,-209000.0,,2871000.0,6888000.0,28647000.0,6888000.0,92584000.0,75928000.0,17414000.0,,,32764000.0,150408000.0,47846000.0,,-4181000.0,30092000.0,1914000.0,3572000.0,-419000.0,,,31272000.0,9322000.0,36095000.0,59820000.0,0.0,59531000.0,2871000.0,56424000.0,,,,,,,,,,,,,,,,,
2010-11-30,,210407000.0,,16991000.0,514000.0,,,0.0,,,,,,,,,,,-10714000.0,31110000.0,,,1547000.0,18859000.0,-3835000.0,,,75928000.0,,19000.0,73249000.0,,73249000.0,,,-774000.0,8124000.0,13322000.0,,,0.54,80927000.0,,,,,35000.0,,-6595000.0,,,,,-16543000.0,,,,,16796000.0,,-6550000.0,,,,-2679000.0,0.0,4312000.0,,,,52396000.0,,25943000.0,,364000.0,147070000.0,,,,,,162350000.0,,9400000.0,,13252000.0,,14552000.0,4173000.0,,,,806000.0,,,566000.0,3538000.0,,39705000.0,15351000.0,46939000.0,22929000.0,138662000.0,,,285732000.0,,,,95255000.0,,,0.0,,,,,27718000.0,,,,,,,,9079000.0,,,,,,978000.0,,,,0.0,10715000.0,,322000.0,,574000.0,,,,,73249000.0,,41222000.0,,15830000.0,197000.0,,2897000.0,9079000.0,,9079000.0,75325000.0,,18260000.0,,0.53,,,,,-4534000.0,27900000.0,-2737000.0,,-717000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,212358000.0,,17172000.0,-7650000.0,,,0.0,,,,,,,,,,,0.0,31055000.0,,,5549000.0,20609000.0,-1467000.0,,,73249000.0,,19000.0,67525000.0,,67525000.0,,,-512000.0,3407000.0,13861000.0,,,0.53,79206000.0,,,,,209000.0,,-6881000.0,,,,,-17238000.0,,,,,16994000.0,,-10638000.0,,,,-5724000.0,0.0,3647000.0,,,,54841000.0,,26441000.0,,2324000.0,152061000.0,,,,,,166833000.0,,9203000.0,,13576000.0,,14661000.0,4468000.0,,,,1098000.0,,,-699000.0,3135000.0,,38160000.0,21193000.0,56004000.0,23380000.0,138518000.0,,,290579000.0,,,,95394000.0,,,0.0,,,,,27004000.0,,,,,,,,9108000.0,,,,,,866000.0,,,,0.0,10715000.0,,219000.0,,132000.0,,,,,67525000.0,,41046000.0,,18208000.0,-119000.0,,2866000.0,9108000.0,,9108000.0,78221000.0,,18688000.0,,0.53,,,,,-4625000.0,27185000.0,-2143000.0,,-469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,211731000.0,,17027000.0,3314000.0,,,1286000.0,,,,,,,,,,,0.0,30549000.0,,,4038000.0,21785000.0,107000.0,,,67525000.0,,19000.0,70281000.0,,70281000.0,,,-718000.0,4987000.0,11843000.0,,,0.48,85536000.0,,,,,222000.0,,2986000.0,,,,,-17577000.0,,,,,16851000.0,,-11134000.0,,,,2756000.0,0.0,13614000.0,,,,55041000.0,,25920000.0,,942000.0,153449000.0,,,,,,170304000.0,,8343000.0,,11744000.0,-11750000.0,13307000.0,3684000.0,,,,767000.0,,,26706000.0,12896000.0,,43397000.0,14232000.0,52797000.0,23905000.0,137228000.0,,,290677000.0,,,,95484000.0,,,0.0,,,,,29709000.0,,,,,,,,8060000.0,,,,,,1286000.0,,,,0.0,10715000.0,,277000.0,,218000.0,,,,,70281000.0,,42139000.0,,20667000.0,119000.0,,2852000.0,8060000.0,,8060000.0,78946000.0,,19146000.0,,0.47,,,,,-4589000.0,30296000.0,-747000.0,,-691000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,0.0,201226000.0,2.16,,-5954000.0,16803000.0,56926000.0,-515000.0,,0.0,-15714000.0,-19535000.0,,,,75928000.0,,,-5000000.0,29933000.0,,112443000.0,4574000.0,19373000.0,-358000.0,,247000.0,70281000.0,,19000.0,56926000.0,24751000.0,56393000.0,136621000.0,36433000.0,-871000.0,3697000.0,15106000.0,,,,90740000.0,,,16982000.0,1195000.0,2365000.0,21813000.0,-5774000.0,3033000.0,-2654000.0,-48933000.0,-3220000.0,-16269000.0,,-2875000.0,,,,113980000.0,-20611000.0,19000.0,-515000.0,336409000.0,-13888000.0,0.0,8436000.0,2.14,,,54230000.0,-9776000.0,24751000.0,,1413000.0,143156000.0,,,1076000.0,,-16269000.0,176008000.0,95452000.0,8482000.0,17604000.0,14959000.0,-20097000.0,16473000.0,4773000.0,,2831000.0,,362000.0,168112000.0,-16264000.0,10329000.0,7565000.0,533000.0,47035000.0,15258000.0,58324000.0,24321000.0,136621000.0,,279777000.0,279777000.0,176008000.0,36433000.0,78551000.0,95452000.0,,,0.0,-358000.0,0.0,4574000.0,,28012000.0,0.0,168297000.0,54132000.0,10715000.0,53531000.0,-18230000.0,,10186000.0,27134000.0,56393000.0,,,1413000.0,1256000.0,,,19373000.0,0.0,10715000.0,36902000.0,258000.0,4386000.0,271000.0,,201226000.0,,,56393000.0,,43705000.0,17098000.0,17604000.0,50000.0,,2754000.0,10186000.0,15258000.0,10186000.0,78551000.0,56393000.0,21813000.0,,,24321000.0,143156000.0,58324000.0,,-4482000.0,28599000.0,2973000.0,20215000.0,-1343000.0,533000.0,-41399000.0,29933000.0,8482000.0,36433000.0,54230000.0,0.0,58993000.0,2754000.0,30009000.0,,,,,,,,,,,,,,,,,
2011-11-30,,181982000.0,,16205000.0,6985000.0,,,0.0,,,,,,,,,,,-48265000.0,29183000.0,,,5325000.0,22168000.0,-4088000.0,,,56393000.0,,19000.0,67142000.0,,66644000.0,,,-777000.0,901000.0,10300000.0,,,0.42,84945000.0,,,,,261000.0,,3635000.0,,,,,-16239000.0,,,,,16074000.0,,-447000.0,,,,10251000.0,0.0,12785000.0,,,,77965000.0,,24606000.0,,2274000.0,149636000.0,,,,,,178470000.0,,8367000.0,,9930000.0,-18601000.0,11390000.0,3138000.0,,,,745000.0,,,7166000.0,12008000.0,498000.0,43607000.0,13577000.0,49346000.0,25274000.0,135585000.0,,,285221000.0,,,,95248000.0,,,,,,,,30453000.0,,,,,,,,6792000.0,,,,,,1218000.0,,,,0.0,32000000.0,,242000.0,,298000.0,,,,,66644000.0,,41338000.0,,22996000.0,-180000.0,,2787000.0,6792000.0,,6792000.0,103239000.0,,22777000.0,,0.42,,,,,-4330000.0,31038000.0,-5698000.0,,143000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,,186532000.0,,16069000.0,-9850000.0,,,-15000.0,,,,,,,,,,,-12050000.0,28659000.0,,,4509000.0,24063000.0,-2419000.0,,,66644000.0,,19000.0,68249000.0,,67695000.0,,,-1537000.0,83000.0,14709000.0,,,0.66,85966000.0,,,,,122000.0,,-10950000.0,,,,,-16746000.0,,,,,15953000.0,,-635000.0,,,,1051000.0,0.0,2389000.0,,,,87454000.0,,25973000.0,,1771000.0,163091000.0,,,,,,184398000.0,,9227000.0,,14703000.0,-4084000.0,16043000.0,4119000.0,,,,933000.0,,,11030000.0,852000.0,554000.0,43823000.0,15255000.0,59599000.0,25008000.0,135903000.0,,,298994000.0,,,,95324000.0,,,,,,,,26854000.0,,,,,,,,10584000.0,,,,,,1257000.0,,,,0.0,40000000.0,,83000.0,,22000.0,,,,,67695000.0,,42143000.0,,25884000.0,8000.0,,2693000.0,10584000.0,,10584000.0,112462000.0,,23017000.0,,0.65,,,,,-4656000.0,27434000.0,-2710000.0,,-1439000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,183800000.0,,16008000.0,5246000.0,,,0.0,,,,,,,,,-2000.0,,-4950000.0,28103000.0,,,5696000.0,20331000.0,-4195000.0,,,67695000.0,,19000.0,72212000.0,,71709000.0,,,-729000.0,2128000.0,13140000.0,,,0.57,87022000.0,,,,,281000.0,,-86000.0,,,,,-17039000.0,,,,,15872000.0,,-5598000.0,,,,4014000.0,0.0,11227000.0,,,,87565000.0,,26114000.0,,1044000.0,161561000.0,,,,,,188895000.0,,9075000.0,,12872000.0,-8216000.0,14247000.0,3736000.0,,,,491000.0,,,8316000.0,10498000.0,503000.0,43940000.0,13844000.0,53086000.0,25329000.0,135133000.0,,,296694000.0,,,,95253000.0,,,,,,,,29438000.0,,,,,,,,9136000.0,,,,,,1216000.0,2000.0,,,0.0,45000000.0,,159000.0,,129000.0,,,,,71709000.0,,43082000.0,,25744000.0,-170000.0,,2702000.0,9136000.0,,9136000.0,112894000.0,,23372000.0,,0.57,,,,,-4639000.0,29942000.0,-43000.0,,-629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,61000.0,185462000.0,2.22,15905000.0,-2155000.0,15914000.0,70752000.0,514000.0,,3441000.0,-80265000.0,13326000.0,,,,56393000.0,0.0,,-15000000.0,27685000.0,,114620000.0,4526000.0,21242000.0,-2727000.0,,-348000.0,71709000.0,,19000.0,70752000.0,26407000.0,69719000.0,134753000.0,35485000.0,-722000.0,3918000.0,13580000.0,,,0.57,84851000.0,,,16046000.0,671000.0,-297000.0,24007000.0,-3505000.0,2769000.0,-12347000.0,-16082000.0,-3113000.0,-17344000.0,,-3765000.0,,,15760000.0,116753000.0,-9402000.0,19000.0,-1029000.0,342784000.0,-1990000.0,3441000.0,7848000.0,2.2,,,89445000.0,226000.0,26407000.0,,807000.0,166117000.0,,,729000.0,,-17344000.0,193265000.0,95318000.0,9063000.0,29797000.0,13408000.0,-8939000.0,14831000.0,4435000.0,,367000.0,,600000.0,168482000.0,-10906000.0,378000.0,7126000.0,1033000.0,42932000.0,15981000.0,55491000.0,25963000.0,134753000.0,,300870000.0,300870000.0,193265000.0,35485000.0,115408000.0,95318000.0,,,,-2727000.0,514000.0,4526000.0,,27875000.0,,174302000.0,51729000.0,45000000.0,50913000.0,-18228000.0,,8821000.0,30484000.0,69719000.0,,,807000.0,1178000.0,-500000.0,,21242000.0,61000.0,45000000.0,2098000.0,245000.0,4869000.0,222000.0,,185462000.0,,514000.0,69719000.0,,41919000.0,15428000.0,29797000.0,-6000.0,,2687000.0,8973000.0,15981000.0,8973000.0,115408000.0,69719000.0,24007000.0,,0.56,25963000.0,166117000.0,55491000.0,,-4603000.0,28339000.0,-3896000.0,7030000.0,-1188000.0,1033000.0,-39840000.0,27685000.0,9063000.0,35333000.0,89445000.0,3206000.0,56511000.0,2687000.0,34249000.0,,,,,,,,,,,,,,,,,
2012-11-30,,185616000.0,,15807000.0,-1111000.0,,,0.0,,,,,,,,,,,0.0,27257000.0,,,5096000.0,23315000.0,-1692000.0,,,69719000.0,,19000.0,74318000.0,,52435000.0,,,-527000.0,944000.0,15865000.0,,,0.69,95264000.0,,,,,183000.0,,2269000.0,,,,,-17882000.0,,,,,15693000.0,,-12101000.0,,,,-17284000.0,2736000.0,15595000.0,,,,94510000.0,,26728000.0,,2886000.0,172854000.0,,,,,,199630000.0,,8846000.0,,15854000.0,-8091000.0,17182000.0,4910000.0,,,,619000.0,,,994000.0,15068000.0,21883000.0,47537000.0,17826000.0,57117000.0,26979000.0,134251000.0,,,307105000.0,,,,95368000.0,,,,,,,,31396000.0,,,,,,,,10897000.0,,,,,,1203000.0,-20928000.0,,,0.0,45000000.0,,125000.0,,-375000.0,,,646000.0,,52435000.0,,47727000.0,,30767000.0,52000.0,,2780000.0,10944000.0,,10944000.0,121489000.0,,24963000.0,,0.69,,,,,-4579000.0,31862000.0,-890000.0,,-21391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,184505000.0,,15679000.0,-1092000.0,,,0.0,,,,,,,,,,,0.0,26628000.0,,,6875000.0,24337000.0,-6504000.0,,,52435000.0,,19000.0,75426000.0,,45614000.0,,,-624000.0,1507000.0,14435000.0,,,0.67,86712000.0,,,,,80000.0,,-4448000.0,,,,,-18317000.0,,,,,15585000.0,,-1775000.0,,,,-6821000.0,3932000.0,6728000.0,,,,100417000.0,,26807000.0,,2029000.0,178887000.0,,,,,,205229000.0,,8490000.0,,14989000.0,-4323000.0,16400000.0,4528000.0,,,,750000.0,,,-153000.0,6104000.0,29812000.0,42586000.0,17463000.0,57461000.0,27038000.0,133073000.0,,,311960000.0,,,,95139000.0,,,,,,,,29226000.0,,,,,,,,10409000.0,,,,,,1235000.0,-10351000.0,,,153000.0,50000000.0,,176000.0,,903000.0,,,2124000.0,,45614000.0,,44126000.0,,33579000.0,535000.0,,2816000.0,10461000.0,,10461000.0,127455000.0,,25032000.0,,0.66,,,,,-4862000.0,29691000.0,-3185000.0,,-9932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
