date,annualInvestingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,trailingNetIncome,trailingCashDividendsPaid,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyNetPPE,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherIncomeExpense,annualChangeInWorkingCapital,annualBasicEPS,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,annualInventory,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,trailingOtherIncomeExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualCapitalStock,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingGrossProfit,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyBasicEPS,annualEndCashPosition,trailingTotalRevenue,quarterlyBasicAverageShares,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPretaxIncome,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingOperatingIncome,trailingEndCashPosition,quarterlyTotalAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOperatingExpense,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyOperatingIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingInterestExpense,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyEndCashPosition,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualEbitda,annualInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInInventory,trailingTaxProvision,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualOtherNonCashItems,annualBasicAverageShares,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyDilutedEPS,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualNetIncome,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.483142400,-2153681273.714753,33076342.193377,,21982814.500235,87476999.158775,,141104084.517521,41242467.078342,-258835652.109218,3170864519.009002,,,1431115988.393721,3170864519.009002,1519616843.984823,1350446696.604327,-123920232.51378,214373186.51886,6137534409.64214,,,,145637229.372815,,141104084.517521,406628227.066439,228138531.359274,3638081987.947325,16088832.67614,4401458.224834,-413677553.753441,340504.278493,8133935.64027,,,7350434.318746,2755747.340228,0.327357,78441336.210103,,47725758.425415,16088832.67614,319160000.0,228138531.359274,1135332.192545,,63458794.903148,229386206.383454,189663715.497359,3638081987.947325,48351313.146343,174431961.907596,,18245666.245071,3881400193.437988,815428911.53932,82149393.646306,1626373037.720408,67399747.042631,213717729.335615,82149393.646306,,,11959675.619374,1626373037.720408,36143753.565317,-50906182.575701,,82149393.646306,,,274077032.0,1930909902.537014,82149393.646306,4327302284.056246,-1271537088.014285,,5771600327.356595,-1668129.766567,7495722.044491,82149393.646306,,-36443233.355005,96354437.913846,0.327357,172940257.421323,9944939.224999,27245890.34816,36966379.401337,,,,6137534409.64214,78441336.210103,31271509.48617,48351313.146343,-39457981.194326,4327302284.056246,,,1519616843.984823,21333978.126627,,,34483297.373707,189663715.497359,-301869652.555613,-689220296.10892,154302118.917975,,,365934082.285544,421284874.637304,,4288028420.504427,4919276.839521,,40904444.81123,67399747.042631,,49816977.90343,,7847003.416607,47040442.607349,-1272102214.46418,217760913.821123,,,229386206.383454,1295924.853471,94329019.890001,82149393.646306,41242467.078342,,89668923.443196,-10713488.579719,,339895097.09099,97903429.80433,48992196.00358,2091440.963903,-1391440543.537914,15498846.811993,-22888054.119856,,406628227.066439,,107261676.310626,5771600327.356595,6870119.931015,595716836.5449,30116750.140505,219712074.99442,,-413677553.753441,-584465.834847,,214373186.51886,49816977.90343,-689220296.10892,-14360071.147673,1431115988.393721,8726309.353171,,3881400193.437988,365934082.285544,4288028420.504427,27628896.659475,5631277.434715,,68725541.254371,-321924707.983037,-2063834.536121,271832430.0,,-95636485.380552,,92862882.226025,172940257.421323,7495722.044491,97406442.972993,,-88151923.219999,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,19465648.854962,,4113738.958293,62856371.571259,346652753.0,,49015432.145053,,3564512065.267925,,,,,29357068.942246,112206241.845259,-151298759.72945,,,,,,,,219032229.037628,,972369861.575609,6148156840.984418,68522323.370177,,,35993.341232,14526312.632163,,,-46390917.680229,,,67081089.99835,,-24501717.182321,,,,,,122738793.323235,301924893.894629,,,,,,,,,58295715.292671,,,,58295715.292671,,,,2492308672.895514,82797432.474992,,0.05249,,,343549831.0,,,,,,,7719411658.843114,-14917740.21806,15046716.357474,,,-88442388.158191,,,,51257517.359289,48412543.679419,67495763.283792,,,,8159008833.365827,,17516009.538235,47811904.797612,9892919.809835,,,,,,0.0,,,171031359.198548,,,295621560.011398,,,,,,5494157080.940026,,,-34716327.479416,56093372.726046,,50059239.040777,,12588671.095847,110983218.104651,1503782300.274449,418360353.334633,,,,1765923.304189,134548358.553668,58295715.292671,,,,,,,,-63963166.814139,7771562.260982,-198720736.663717,,-24412483.690517,,517357038.947795,,184638341.906747,,-1535266725.655754,,18640051.590456,,,-445422846.773347,-411673.84034,,660655528.727185,,,-1442989546.933817,2243890880.187165,10983967.965926,,4976800041.992231,439597174.522713,,,,,,,,,,,0.05249,,239109014.832256,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,36688042.074183,,22647936.273605,102540444.116381,389169224.0,,60574675.524389,,3374678599.987698,,,,,28036384.326752,-58356400.319862,-155820569.600787,,,,,,,,182600572.061266,,940071968.99797,6156360337.085563,77443562.772959,,,52285.169465,17720059.051486,,,6731715.568678,,,74891585.163314,,-35280955.895922,,,,,,75936519.653073,269380113.182014,,,,,,,,,24494832.995018,,,,24494832.995018,,,,2565383373.31611,59775788.890939,,0.092268,,,385486772.0,,,,,,,7694270929.445777,-10982192.2864,22341145.352771,,,-53280125.484407,,,,176785384.757335,38477271.329274,62513840.191917,,,,8095430429.968629,,34688903.241681,47750199.913883,39517592.421726,,,,,,0.0,,,112366980.377683,,,272546441.532878,,,,,,5282627483.54555,,,11842590.883927,68226763.85557,,62094021.037092,,13887863.689488,69977548.133112,1520114.412253,348482961.185951,,,,1696192.409424,143671187.796026,24494832.995018,,,,,,,,2781878.575383,-4995540.382604,-78556160.423202,,-42668542.781571,,499073476.04109,,202568893.399766,,0.0,,40367995.325091,,,-469385495.478871,-450575.136864,,678847573.353017,,,-368163714.092391,2236759549.732423,12809866.519038,,4783554007.50446,401159500.522852,,,,,,,,,,,0.092268,,233638586.455066,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,47915004.070841,,39413798.940775,96044432.621541,390254550.0,,61415685.231312,,3568334502.188581,,,,,24445196.81104,87843905.427519,-133357516.545348,,,,,,,,182136667.392163,,945574069.147864,6279913424.100989,87512595.422924,,,54815.280566,11916680.77354,,,-3623451.266797,,,88998250.747664,,35956405.729809,,,,,,83723892.207363,268699668.689995,,,,,,,,,61636558.567709,,,,61636558.567709,,,,2702349802.100715,25680152.8379,,0.120916,,,386816307.0,,,,,,,7860907031.671947,-12245572.456934,6792258.147727,,,-37313083.923807,,,,9699886.338904,36768961.653487,64524840.189274,,,,8308333534.8601,,45819125.696275,48478472.910772,-6612496.271755,,,,,,0.0,,,38713291.89943,,,273636268.369165,,,,,,5442706746.310045,,,-5445253.238535,57075604.781827,,69302636.776217,,9366964.120174,89743899.784769,4191756.749131,357360160.576528,,,,2112000.515909,152624281.557076,61636558.567709,,,,,,,,-2644031.180221,-9493522.929716,-139441206.581058,,-37758055.024868,,475705545.210515,,183892368.584395,,0.0,,51330479.714316,,,-492645079.119409,-573142.124737,,706267482.447019,,,-65148767.059241,2280457546.371309,11638573.835377,,4967001201.09953,447426503.188153,,,,,,,,,,,0.120916,,218609787.752009,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-601787673.956262,46249740.604201,,36472499.115726,131933955.106311,,244033399.602386,55155467.196819,-65565805.168986,3060837375.745527,,,2710958250.497018,3060837375.745527,33114910.536779,10243921.799666,-129121720.189532,397470377.733598,8376648111.332008,,,,261847316.10338,,244033399.602386,562707753.479125,951279522.862823,6289855268.389662,89275546.719682,8453280.318091,-491320874.751491,442502968.546167,29590863.688273,0.0,,-2197204.385434,-58867594.4334,0.38171,67170576.540755,,-17055672.308599,89275546.719682,0.0,951279522.862823,442651292.246521,0.0,110604448.727015,279475944.333996,45184890.656064,6289855268.389662,50980516.898608,379990457.256461,,-18431809.145129,4501783697.813121,1572810337.972167,43379721.66998,3122737176.93837,119623061.630219,364052485.089463,43379721.66998,,,-48633001.988072,3122737176.93837,61636558.567709,-2490431013.916501,,43379721.66998,,,385986148.0,196529622.266402,43379721.66998,7108370576.540755,1592112922.465209,,7879467196.819085,-25769911.478386,12334791.252485,43379721.66998,,2812234.916779,179753479.125249,0.373757,226724453.280318,38923470.9419,31985110.083856,59225049.813971,,,,8376648111.332008,67170576.540755,44266997.9943,50980516.898608,-60165667.060249,7108370576.540755,,,33114910.536779,67821868.787276,0.0,,51265208.747515,45184890.656064,-588487475.149105,-818515308.151093,289758628.80002,,,497180914.512922,786935188.866799,,5064491451.292247,-14713320.079523,,10481796.552711,119623061.630219,,73500596.421471,,30362073.37725,97574876.819068,-30250905.898475,400363077.527035,,,279475944.333996,2664625.468954,165454813.726045,43379721.66998,55155467.196819,,145283499.005964,-44427037.77336,,602738767.395626,161137972.166998,50056659.493275,5917470.861032,-166362492.783699,328065208.747515,-34882518.850285,,562707753.479125,,192183751.980952,7879467196.819085,22272526.702858,1166925646.12326,66063362.803999,405884691.848907,,-491320874.751491,-908745.439545,,397470377.733598,73500596.421471,-818515308.151093,-488077181.28045,2710958250.497018,14389034.854098,,4501783697.813121,497180914.512922,5064491451.292247,75700994.035785,-459642.147117,,104052485.089463,-1628151888.667992,-2396819.085487,382323434.0,,-143617495.029821,,87806759.44334,226724453.280318,12334791.252485,153553876.739563,,-224434990.059642,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,17598000.0,,-61814000.0,97012000.0,436689453.0,,56527000.0,,3819348000.0,,,,,30668000.0,737764000.0,-158174000.0,,,,,,,,245382000.0,,954282000.0,6304991000.0,75285000.0,,,329000.0,33056000.0,,,-123680000.0,,,601467000.0,,24739000.0,,,,,,172290000.0,184440000.0,,,,,,,,,67914000.0,,,,67914000.0,,,,3220428000.0,59423000.0,,0.04,,,432821235.0,,,,,,,8428437000.0,-655187000.0,13327000.0,,,-61162000.0,,,,7685000.0,35500000.0,69340000.0,,,,8941765000.0,,15542000.0,50123000.0,-16037000.0,,,,,,,,,890000.0,,,322547000.0,,,,,,5717126000.0,,,-62968000.0,62791000.0,,79300000.0,,30170000.0,119761000.0,3601000.0,494837000.0,,,,1578000.0,76082000.0,84162000.0,,,,,,,,-40055000.0,14273000.0,-809760000.0,,-41536000.0,,409380000.0,,202786000.0,,0.0,,-28758000.0,,,-569466000.0,-1870000.0,,431157000.0,,,-62805000.0,2689488000.0,13015000.0,,5307746000.0,513328000.0,,,,,,,,,,,0.04,,228282000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,65462000.0,,54640000.0,133253000.0,466782516.0,,66245000.0,,3434341000.0,,,,,32564000.0,-64996000.0,-83096000.0,,,,,,,,205122000.0,,954282000.0,6307525000.0,85357000.0,,,346956000.0,6826000.0,,,15578000.0,,,640532000.0,,-27764000.0,,,,,,93592000.0,167569000.0,,,,,,,,,37808000.0,,,,37808000.0,,,,3581405000.0,84162000.0,,0.14,,,462608870.0,,,,,,,8484951000.0,-13122000.0,13148000.0,,,50157000.0,,,,-2998000.0,38429000.0,68371000.0,,,,8920674000.0,,61434000.0,51157000.0,45821000.0,,,,,,,,,-5116000.0,,,272647000.0,,,,,,5343113000.0,,,22977000.0,55530000.0,,71230000.0,,4328000.0,73425000.0,412000.0,366239000.0,,,,2037000.0,168266000.0,56398000.0,,,,,,,,-10457000.0,-10282000.0,-95806000.0,,-36582000.0,,404544000.0,,199222000.0,,,,61466000.0,,,-566758000.0,-916000.0,,421427000.0,,,-539928000.0,3050679000.0,14179000.0,,4938569000.0,435723000.0,,,,,,,,,,,0.14,,229244000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,57930000.0,,52699000.0,131506000.0,478225345.0,,103050000.0,,3553743000.0,,,,,36766000.0,49719000.0,-101254000.0,,,,,,,,205841000.0,,954282000.0,6353231000.0,97048000.0,,,-104000.0,10734000.0,,,6069000.0,,,678524000.0,,50224000.0,,,,,,87299000.0,202449000.0,,,,,,,,,88162000.0,,,,88162000.0,,,,3596565000.0,56398000.0,,0.12,,,473774957.0,,,,,,,8579808000.0,-30069000.0,7043000.0,,,30252000.0,,,,-2877000.0,37905000.0,70183000.0,,,,9072550000.0,,55941000.0,50957000.0,-12296000.0,,,-104000.0,,,,,,6103000.0,,,279156000.0,,,,,,5477032000.0,,,4653000.0,46910000.0,,65345000.0,,7516000.0,83841000.0,92000.0,366455000.0,,,,2209000.0,171521000.0,106622000.0,,,,,,,,7642000.0,-11341000.0,-131231000.0,,-47725000.0,,422227000.0,,195315000.0,,,,63433000.0,,,-571837000.0,-563000.0,,433378000.0,,,-188656000.0,3074453000.0,13015000.0,,5054805000.0,492742000.0,,,,,,,,,,,0.12,,222702000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-1455333000.0,43998000.0,,33564000.0,168615000.0,,245728000.0,97994000.0,-1005072000.0,3323747000.0,,,3177626000.0,3323747000.0,28584000.0,209416000.0,-123845000.0,444145000.0,9388968000.0,,,,281163000.0,,245728000.0,498981000.0,954282000.0,6393558000.0,95600000.0,7495000.0,-595259000.0,126730000.0,2756000.0,,,-39914000.0,-8126000.0,0.38,948901000.0,,-40849000.0,95600000.0,1158000.0,954282000.0,473911000.0,,130957000.0,235586000.0,-19385000.0,6393558000.0,54994000.0,373387000.0,,-22915000.0,5192465000.0,1647387000.0,46819000.0,3746717000.0,89740000.0,530352000.0,46819000.0,,,-141947000.0,3746717000.0,106622000.0,-1699592000.0,,65773000.0,,,466045618.0,931937000.0,46819000.0,7406319000.0,14950000.0,,8897363000.0,-306694000.0,13048000.0,46819000.0,,44770000.0,132461000.0,0.38,263582000.0,312236000.0,40284000.0,73269000.0,,,,9388968000.0,948901000.0,42030000.0,54994000.0,,7406319000.0,,,28584000.0,42025000.0,,,56624000.0,-19385000.0,-466369000.0,-1012761000.0,288899000.0,,,491605000.0,789862000.0,,5691446000.0,3005000.0,,27246000.0,89740000.0,,66559000.0,,11000.0,96360000.0,10845000.0,419856000.0,,,235586000.0,1671000.0,149873000.0,65773000.0,97994000.0,,176961000.0,6350000.0,,565742000.0,152118000.0,,,-418536000.0,314080000.0,-48568000.0,,498981000.0,,192539000.0,8897363000.0,,1163249000.0,36320000.0,484138000.0,,-595259000.0,-3465000.0,,444145000.0,66559000.0,-1012761000.0,-908203000.0,3177626000.0,16415000.0,,5192465000.0,491605000.0,5691446000.0,53372000.0,-5838000.0,,79089000.0,0.0,-6814000.0,461818023.0,,-174411000.0,,59423000.0,263582000.0,13048000.0,184988000.0,,63983000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,86406000.0,,73920000.0,122121000.0,495546887.0,,89457000.0,,3644253000.0,,,,,27989000.0,246086000.0,-107386000.0,,,,,,,,260264000.0,,955230000.0,6422677000.0,78167000.0,,,393000.0,14831000.0,,,-8045000.0,,,1160317000.0,,38395000.0,,,,,,157527000.0,202587000.0,,,,,,,,,85320000.0,,,,85320000.0,,,,3774650000.0,65773000.0,,0.17,,,490538243.0,,,,,,,9136915000.0,-230800000.0,7164000.0,,,14735000.0,,,,-13664000.0,42621000.0,71047000.0,,,,9671305000.0,,84300000.0,54855000.0,-28675000.0,,,,,,,,,-3193000.0,,,319698000.0,,,,,,5938534000.0,,,-45898000.0,50645000.0,,67351000.0,,9856000.0,114127000.0,9565000.0,477225000.0,,,,1543000.0,202419000.0,104168000.0,,,,,,,,-28537000.0,17504000.0,-329971000.0,,-46816000.0,,414904000.0,,205571000.0,,-1350000.0,,88751000.0,,,-583992000.0,443000.0,,459771000.0,,,-316368000.0,3228470000.0,14411000.0,,5523630000.0,534390000.0,,,,,,,,,,,0.17,,272266000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,156625000.0,,147336000.0,133592000.0,497728099.0,,94532000.0,,3773477000.0,,,,,40572000.0,149527000.0,-105664000.0,,,,,,,,212300000.0,,955230000.0,6811277000.0,90606000.0,,,5974000.0,20805000.0,,,114533000.0,,,1159044000.0,,-18841000.0,,,,,,76127000.0,197885000.0,,,,,,,,,65337000.0,,,,65337000.0,,,,3798319000.0,104168000.0,,0.31,,,493071189.0,,,,,,,9568185000.0,-184887000.0,8429000.0,,,27928000.0,,,,79610000.0,45840000.0,69813000.0,,,,10034328000.0,,154516000.0,54749000.0,40396000.0,,,,,,,,,3636000.0,,,267451000.0,,,,,,6117158000.0,,,5669000.0,81628000.0,,51484000.0,,15831000.0,60180000.0,-11975000.0,343578000.0,,,,3672000.0,283794000.0,85327000.0,,,,,,,,18429000.0,-12364000.0,-302526000.0,,-47504000.0,,454255000.0,,207271000.0,,0.0,,168141000.0,,,-499344000.0,-1080000.0,,471827000.0,,,-1372856000.0,3348025000.0,17271000.0,,5662903000.0,466143000.0,,,,,,,,,,,0.31,,261127000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,115754000.0,,111386000.0,188087000.0,501056649.0,,95580000.0,,4065649000.0,,,,,302964000.0,441388000.0,-190247000.0,,,,,,,,197993000.0,,955230000.0,6889963000.0,95220000.0,,,15856000.0,21968000.0,,,74949000.0,,,1375769000.0,,307297000.0,,,,,,85201000.0,226119000.0,,,,,,,,,114459000.0,,,,114459000.0,,,,3839556000.0,85327000.0,,0.23,,,495912305.0,,,,,,,10122361000.0,-130616000.0,210565000.0,,,-2160000.0,,,,-21991000.0,45668000.0,65782000.0,,,,10618890000.0,,113617000.0,47757000.0,19317000.0,,,,,,,,,-12992000.0,,,280365000.0,,,,,,6654577000.0,,,70764000.0,76074000.0,,48873000.0,,16927000.0,78412000.0,-903000.0,365566000.0,,,,2681000.0,244804000.0,392624000.0,,,,,,,,-13153000.0,-4548000.0,-321766000.0,,-55805000.0,,678365000.0,,201953000.0,,0.0,,133354000.0,,,-462867000.0,8546000.0,,473807000.0,,,-229591000.0,3410753000.0,19923000.0,,5976212000.0,496529000.0,,,,,,,,,,,0.23,,268358000.0,,,,,,,,,,,,,,,,,,
