date,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualInterestExpense,quarterlyChangeInInventory,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,trailingGrossProfit,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualBasicEPS,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,trailingChangeInInventory,trailingDepreciationAndAmortization,annualStockBasedCompensation,quarterlyOperatingIncome,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualOperatingExpense,annualCapitalStock,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingOperatingExpense,annualDeferredIncomeTax,annualGrossProfit,quarterlyPretaxIncome,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,annualTotalAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualRetainedEarnings,annualAccountsReceivable,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyBasicAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,trailingOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,trailingSaleOfInvestment,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherNonCashItems,annualOtherCurrentAssets,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,annualIncomeTaxPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets
1970-01-01 00:00:01.483142400,45118000000.0,780000000.0,-6177000000.0,,6241000000.0,68000000.0,-54000000.0,426000000.0,23000000.0,,1054000000.0,-4000000.0,11589000000.0,-2331000000.0,131000000.0,,,317000000.0,,-3067000000.0,,2766000000.0,1136000000.0,-1314000000.0,,431000000.0,,147000000.0,174000000.0,199000000.0,40198000000.0,551000000.0,199000000.0,-10581000000.0,-14.49,,44000000.0,,3375000000,,426000000.0,,-8358000000,-716000000.0,,,,294000000,41000000.0,-22000000.0,-31000000.0,4360000000.0,-15731000000.0,-338000000.0,-13.44,6680000000.0,44000000.0,,,-6177000000.0,5479000000.0,14562000000.0,791000000.0,4000000.0,,-3063000000.0,9083000000.0,-9185000000.0,2950000000.0,,,,45118000000.0,7126000000.0,,3765000000.0,,89000000.0,-3381000000.0,564000000.0,-3389000000.0,-4532000000.0,,919000000.0,-11000000.0,-15731000000.0,780000000.0,-352000000.0,187000000.0,29387000000.0,-14.49,,,0.0,-103000000.0,5618000000.0,40198000000.0,,5618000000.0,1615000000.0,43148000000.0,363000000.0,1218000000.0,-6177000000.0,36907000000.0,,,43148000000.0,-611000000.0,-4532000000.0,1615000000.0,-1789000000.0,174000000.0,791000000.0,18192000000.0,431000000.0,2766000000.0,,2403000000.0,,-3281000000.0,-5796000000,-5796000000,147000000.0,3371000000.0,,,557000000.0,-9232000000.0,199000000.0,,29781000000.0,919000000.0,11589000000.0,,18192000000.0,,-47000000.0,1136000000.0,1997000000.0,4360000000.0,7126000000.0,363000000.0,199000000.0,270000000.0,-352000000.0,6241000000.0,-805000000.0,199000000.0,,-3055000000.0,-20000000.0,-5796000000,1153000000.0,3026000000.0,3026000000.0,2157000000.0,-26000000.0,564000000.0,,3765000000.0,-9209000000.0,,36907000000.0,3371000000.0,1863000000.0,-37000000.0,29781000000.0,-13.44,,-153000000.0,1678000000.0,199000000.0,0.0,,2950000000.0,-6181000000.0,1153000000.0,29387000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,6139000000.0,,-19000000.0,,68000000.0,,,11000000.0,,,,,,738000000.0,,,,977000000.0,269000000.0,-211000000.0,,444000000.0,,,175000000.0,164000000.0,,199000000.0,164000000.0,,,,44000000.0,,3552000000,,,,990000000,-720000000.0,,,,574000000,,,,,-15769000000.0,-58000000.0,0.46,,,,,,,,785000000.0,194000000.0,,,,331000000.0,2760000000.0,,,,44564000000.0,7657000000.0,,,,-177000000.0,114000000.0,,126000000.0,-4333000000.0,,905000000.0,,,921000000.0,-35000000.0,,28795000000.0,,,,0.0,,5618000000.0,40452000000.0,,,1396000000.0,,307000000.0,1231000000.0,,,,,43212000000.0,,,,,,65000000.0,17762000000.0,443000000.0,,,,,,205000000,205000000,1142000000.0,,,,392000000.0,,,,29416000000.0,,1606000000.0,,,,,,,4897000000.0,,,,267000000.0,-761000000.0,,-762000000.0,164000000.0,,,45000000.0,205000000,1949000000.0,3090000000.0,,2321000000.0,-13000000.0,531000000.0,,3882000000.0,24000000.0,,37073000000.0,,1747000000.0,,,0.46,,-159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,6320000000.0,,-56000000.0,,15000000.0,,,-21000000.0,,,,,,519000000.0,,,,932000000.0,280000000.0,-524000000.0,,445000000.0,,,163000000.0,114000000.0,,164000000.0,114000000.0,,,,44000000.0,,3309000000,,,,961000000,-668000000.0,,,,675000000,,,,,-15999000000.0,2000000.0,0.39,,,,,,,,697000000.0,-51000000.0,,,,291000000.0,2755000000.0,,,,45178000000.0,4647000000.0,,,,-87000000.0,110000000.0,,117000000.0,-4159000000.0,,892000000.0,,,664000000.0,-50000000.0,,29179000000.0,,,,0.0,,5618000000.0,40572000000.0,,,1375000000.0,,293000000.0,1078000000.0,,,,,43327000000.0,,,,,,29000000.0,20582000000.0,444000000.0,,,,,,174000000,174000000,957000000.0,,,,400000000.0,,,,32360000000.0,,1584000000.0,,,,,,,2240000000.0,,,,270000000.0,-544000000.0,,-749000000.0,114000000.0,,,-45000000.0,174000000,1686000000.0,3095000000.0,,2231000000.0,-39000000.0,553000000.0,,3992000000.0,-114000000.0,,37007000000.0,,1556000000.0,,,0.39,,-160000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,6406000000.0,,-31000000.0,,-10000000.0,,,4000000.0,,,,,,666000000.0,,,,924000000.0,289000000.0,-976000000.0,,446000000.0,,,151000000.0,399000000.0,,114000000.0,399000000.0,,,,44000000.0,,3714000000,,,,1377000000,-615000000.0,,,,915000000,,,,,-16086000000.0,-325000000.0,0.89,,,,,,,,1280000000.0,58000000.0,,,,635000000.0,2931000000.0,,,,45584000000.0,4255000000.0,,,,85000000.0,229000000.0,,239000000.0,-3763000000.0,,875000000.0,,,898000000.0,285000000.0,,29498000000.0,,,,0.0,,5618000000.0,40718000000.0,,,1370000000.0,,337000000.0,1224000000.0,,,,,43649000000.0,,,,,,665000000.0,21089000000.0,444000000.0,,,,,,396000000,396000000,942000000.0,,,,456000000.0,,,,32988000000.0,,1435000000.0,,,,,,,1576000000.0,,,,286000000.0,-690000000.0,,-670000000.0,399000000.0,,,-22000000.0,396000000,1530000000.0,3143000000.0,,2490000000.0,-15000000.0,543000000.0,,4225000000.0,6000000.0,,37243000000.0,,1575000000.0,,,0.89,,-159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,40804000000.0,761000000.0,-1724000000.0,,3925000000.0,390000000.0,329000000.0,444000000.0,-112000000.0,,1099000000.0,0.0,1718000000.0,-2291000000.0,199000000.0,,,247000000.0,,-2841000000.0,,1027000000.0,365000000.0,-580000000.0,,445000000.0,,141000000.0,142000000.0,589000000.0,39149000000.0,399000000.0,589000000.0,-2308000000.0,-3.88,,44000000.0,,3442000000,,444000000.0,,-1358000000,-838000000.0,,,,414000000,-6000000.0,-702000000.0,-72000000.0,1382000000.0,-11925000000.0,-321000000.0,-5.62,6862000000.0,44000000.0,,,-1724000000.0,4577000000.0,14017000000.0,1101000000.0,8000000.0,,839000000.0,9440000000.0,-2086000000.0,3108000000.0,,,,40804000000.0,4077000000.0,,1359000000.0,,411000000.0,386000000.0,463000000.0,413000000.0,-6262000000.0,,853000000.0,-39000000.0,-11925000000.0,761000000.0,245000000.0,68000000.0,28879000000.0,-3.88,,,0.0,223000000.0,5618000000.0,39149000000.0,,5618000000.0,1654000000.0,42257000000.0,336000000.0,989000000.0,-1724000000.0,38332000000.0,,,42257000000.0,-639000000.0,-6262000000.0,1654000000.0,-2268000000.0,142000000.0,1101000000.0,21115000000.0,445000000.0,1027000000.0,,2578000000.0,,-2716000000.0,-2499000000,-2499000000,141000000.0,967000000.0,,,452000000.0,-829000000.0,589000000.0,,34255000000.0,853000000.0,1718000000.0,,21115000000.0,,318000000.0,365000000.0,1700000000.0,1382000000.0,4077000000.0,336000000.0,589000000.0,276000000.0,-273000000.0,3925000000.0,-535000000.0,589000000.0,,895000000.0,94000000.0,-2499000000,1428000000.0,3184000000.0,3184000000.0,2453000000.0,-5000000.0,463000000.0,,1359000000.0,-2224000000.0,,38332000000.0,3808000000.0,2039000000.0,72000000.0,34255000000.0,-5.62,,-161000000.0,2170000000.0,589000000.0,0.0,,3108000000.0,270000000.0,1428000000.0,28879000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,7375000000.0,,-538000000.0,,32000000.0,,,36000000.0,,,,,,300000000.0,,,,1005000000.0,578000000.0,-1476000000.0,,478000000.0,,,86000000.0,248000000.0,,643000000.0,248000000.0,,,,210000000.0,,2976000000,,,,664000000,-583000000.0,,,,597000000,,,,,-10267000000.0,1679000000.0,2.55,,,,,,,,-880000000.0,-7000000.0,,,,429000000.0,2308000000.0,,,,38837000000.0,5065000000.0,,,,-255000000.0,278000000.0,,252000000.0,-4858000000.0,,124000000.0,,,1703000000.0,-344000000.0,,28570000000.0,,,850000000.0,,,5618000000.0,36487000000.0,,,1482000000.0,,,1012000000.0,,,,,38795000000.0,,,,,,-1463000000.0,16740000000.0,476000000.0,,,,,,1369000000,177000000,,,,,280000000.0,,,,26355000000.0,,9615000000.0,,,,,,,2357000000.0,,,,235000000.0,-322000000.0,,-1143000000.0,299000000.0,,,96000000.0,1213000000,355000000.0,1303000000.0,,1964000000.0,-19000000.0,273000000.0,,2505000000.0,67000000.0,,31420000000.0,,1367000000.0,,,2.54,,-192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,7699000000.0,,313000000.0,,-12000000.0,,,-8000000.0,,,,,,175000000.0,,,,909000000.0,,-864000000.0,,479000000.0,,,73000000.0,256000000.0,,299000000.0,256000000.0,,,,210000000.0,,2704000000,,,,1059000000,-724000000.0,,,,687000000,,,,,-10463000000.0,-145000000.0,0.28,,,,,,,,592000000.0,62000000.0,,,,382000000.0,2363000000.0,,,,39484000000.0,5068000000.0,,,,-91000000.0,49000000.0,,115000000.0,-4559000000.0,,113000000.0,,,591000000.0,25000000.0,,29021000000.0,,,0.0,,,5618000000.0,36608000000.0,,,1231000000.0,,,875000000.0,,,,,38971000000.0,,,,,,-132000000.0,16461000000.0,477000000.0,,,,,,299000000,267000000,,,,,324000000.0,,,,26204000000.0,,1165000000.0,,,,,,,2796000000.0,,,,353000000.0,-186000000.0,,-422000000.0,324000000.0,,,-46000000.0,134000000,572000000.0,1313000000.0,,1829000000.0,-2000000.0,281000000.0,,2622000000.0,48000000.0,,31272000000.0,,1142000000.0,,,0.28,,-193000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,6873000000.0,,-26000000.0,,-274000000.0,,,15000000.0,,,,,,261000000.0,,,,997000000.0,33000000.0,-27000000.0,,505000000.0,,,61000000.0,436000000.0,,324000000.0,436000000.0,,,,121000000.0,,3064000000,,,,1158000000,-635000000.0,,,,710000000,,,,,-10468000000.0,-11000000.0,-1.02,,,,,,,,846000000.0,106000000.0,,,,520000000.0,2596000000.0,,,,39875000000.0,5800000000.0,,,,-159000000.0,135000000.0,,133000000.0,-5017000000.0,,99000000.0,,,1039000000.0,163000000.0,,29407000000.0,,,0.0,,,5618000000.0,36847000000.0,,,1317000000.0,,24000000.0,1013000000.0,,,,,39443000000.0,,,,,,211000000.0,16608000000.0,503000000.0,,,,,,-458000000,387000000,,,,,399000000.0,,,,26770000000.0,,1591000000.0,,,,,,,2828000000.0,,,,239000000.0,-272000000.0,,-672000000.0,487000000.0,,,75000000.0,-512000000,413000000.0,1329000000.0,,2051000000.0,0.0,240000000.0,,2427000000.0,49000000.0,,32570000000.0,,1341000000.0,,,-1.02,,-194000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,40704000000.0,1065000000.0,981000000.0,,6814000000.0,-214000000.0,-38000000.0,492000000.0,6000000.0,,1051000000.0,-19000000.0,10864000000.0,-2697000000.0,643000000.0,,,173000000.0,,-2675000000.0,,2881000000.0,427000000.0,-330000000.0,,514000000.0,,144000000.0,41000000.0,367000000.0,37696000000.0,487000000.0,367000000.0,205000000.0,1.99,,122000000.0,,2710000000,,494000000.0,,790000000,-733000000.0,,,,368000000,24000000.0,1394000000.0,-27000000.0,1753000000.0,-10793000000.0,-129000000.0,0.25,5256000000.0,122000000.0,,,1022000000.0,3647000000.0,11261000000.0,852000000.0,42000000.0,,485000000.0,7614000000.0,169000000.0,2367000000.0,,,,40704000000.0,4634000000.0,,2502000000.0,,187000000.0,23000000.0,252000000.0,-13000000.0,-4879000000.0,,89000000.0,-248000000.0,-10793000000.0,1065000000.0,-58000000.0,-157000000.0,29911000000.0,1.99,,0.0,,-289000000.0,5618000000.0,37696000000.0,,5618000000.0,1511000000.0,40063000000.0,,850000000.0,1348000000.0,33249000000.0,,,40063000000.0,-772000000.0,-4879000000.0,1511000000.0,-963000000.0,41000000.0,852000000.0,17751000000.0,512000000.0,2881000000.0,,2358000000.0,,-3018000000.0,138000000,182000000,144000000.0,1410000000.0,,,381000000.0,1512000000.0,429000000.0,,28615000000.0,89000000.0,10864000000.0,,17751000000.0,,42000000.0,427000000.0,1384000000.0,1753000000.0,4634000000.0,,367000000.0,240000000.0,-183000000.0,6814000000.0,-781000000.0,429000000.0,,490000000.0,-16000000.0,128000000,25000000.0,1299000000.0,1299000000.0,1860000000.0,-6000000.0,252000000.0,,2502000000.0,41000000.0,,33249000000.0,1410000000.0,1492000000.0,109000000.0,28615000000.0,0.25,850000000.0,-193000000.0,909000000.0,367000000.0,,,2367000000.0,3947000000.0,25000000.0,29911000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,,6932000000.0,,-67000000.0,,92000000.0,,,-12000000.0,,,,,,153000000.0,,,,892000000.0,,-628000000.0,,533000000.0,,,36000000.0,174000000.0,,429000000.0,174000000.0,,,,74000000.0,,2883000000,,,,1028000000,-554000000.0,,,,629000000,,,,,-10961000000.0,593000000.0,0.59,,,,,,,,-182000000.0,1000000.0,,,,448000000.0,2314000000.0,,,,41227000000.0,4324000000.0,,,,-424000000.0,91000000.0,,93000000.0,-4559000000.0,,85000000.0,,,1081000000.0,-219000000.0,,30266000000.0,,,0.0,,,5618000000.0,38176000000.0,,,1263000000.0,,,912000000.0,,,,,40490000000.0,,,,,,-736000000.0,18814000000.0,530000000.0,,,,,,320000000,355000000,,,,,345000000.0,,,,29234000000.0,,1902000000.0,,,,,,,1506000000.0,,,,235000000.0,-162000000.0,,-630000000.0,210000000.0,,,-143000000.0,315000000,831000000.0,1359000000.0,,1971000000.0,-25000000.0,268000000.0,,2620000000.0,54000000.0,,33558000000.0,,1342000000.0,,,0.59,,-204000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,7269000000.0,,-21000000.0,,125000000.0,,,-17000000.0,,,,,,149000000.0,,,,810000000.0,,-129000000.0,,533000000.0,,,31000000.0,422000000.0,,210000000.0,422000000.0,,,,74000000.0,,2516000000,,,,1022000000,-674000000.0,,,,585000000,,,,,-11139000000.0,163000000.0,0.58,,,,,,,,807000000.0,13000000.0,,,,422000000.0,2386000000.0,,,,41817000000.0,3983000000.0,,,,53000000.0,71000000.0,,81000000.0,-4247000000.0,,79000000.0,,,870000000.0,264000000.0,,30678000000.0,,,0.0,,,5618000000.0,38498000000.0,,,1109000000.0,,,740000000.0,,,,,40884000000.0,,,,,,133000000.0,19053000000.0,532000000.0,,,,,,312000000,341000000,,,,,357000000.0,,,,29632000000.0,,1909000000.0,,,,,,,1631000000.0,,,,243000000.0,-160000000.0,,-706000000.0,474000000.0,,,-40000000.0,308000000,705000000.0,1403000000.0,,1776000000.0,-3000000.0,261000000.0,,2760000000.0,80000000.0,,33615000000.0,,1191000000.0,,,0.58,,-205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,,7272000000.0,,-51000000.0,,,,,15000000.0,,,,,,204000000.0,,,,893000000.0,,-27000000.0,,542000000.0,,,27000000.0,716000000.0,,474000000.0,716000000.0,,,,54000000.0,,2963000000,,,,1105000000,-684000000.0,,,,681000000,,,,,-11234000000.0,-91000000.0,0.73,,,,,,,,1112000000.0,55000000.0,,,,496000000.0,2616000000.0,,,,42386000000.0,4239000000.0,,,,261000000.0,89000000.0,,107000000.0,-3856000000.0,,66000000.0,,,1114000000.0,276000000.0,,31152000000.0,,,0.0,,,5618000000.0,38890000000.0,,,1130000000.0,,,920000000.0,,,,,41506000000.0,,,,,,428000000.0,19422000000.0,538000000.0,,,,,,391000000,389000000,,,,,367000000.0,,,,29995000000.0,,1755000000.0,,,,,,,1381000000.0,,,,242000000.0,-214000000.0,,-745000000.0,750000000.0,,,81000000.0,391000000,618000000.0,1425000000.0,,2043000000.0,-8000000.0,258000000.0,,2900000000.0,57000000.0,,34234000000.0,,1362000000.0,,,0.72,,-206000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
