,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualPretaxIncome,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,annualNetIncome,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyEndCashPosition,annualCurrentAssets,quarterlyInventory,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCommonStockIssuance,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyBasicEPS,annualOtherIncomeExpense,annualGrossPPE,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,quarterlyAccountsPayable,annualCapitalExpenditure,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualInvestingCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualTotalRevenue,annualBasicEPS,annualStockBasedCompensation,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1333152000,1669017000.0,,,,132487000.0,2202122000.0,,1929063000.0,,750142000.0,1152861000.0,,0.453333,,,95036000.0,,,,,,,,,,4608592000.0,110150000.0,,3455731000.0,,,,,,,,,24989000.0,126827000.0,,,,141962000.0,0.0,,,2419159000.0,,,,290869000.0,240186000.0,,,10366000.0,110150000.0,,,,,110150000.0,535852000.0,1133165000.0,-183463000.0,,-2240000.0,,219304000.0,,393259000.0,,,174560000.0,468321000.0,,,,,536283000.0,-9588000.0,,,,,170392000.0,,,,1696000.0,-179356000.0,1192299000.0,161699000.0,,108093000.0,,4291000.0,,,,,,2189433000.0,-170000.0,,,,291281000.0,,,0.46,,,,,,,,227176000.0,224459000.0,,219304000.0,18837000.0,,,,9343000.0,,,182776000.0,,-2300000.0,-135846000.0,,291026000.0,,,,57380000.0,,827152000.0,,,,,-8398000.0,,,87193000.0,140885000.0,,,0.0,,243307500.0,,,,,51549000.0,,,,,,334369000.0,4058000.0,,,,,5155000.0,,4058000.0,,,48912000.0,193593000.0,,,,,,,,,,,,,,,,,,,,
1341014400,1698270000.0,,,,103632000.0,2301259000.0,,2052547000.0,,896380000.0,1132010000.0,,0.47,,,95646000.0,,,,,,,,,,4885204000.0,113687000.0,,3753194000.0,,,,,,,,,25746000.0,141562000.0,,,,142165000.0,0.0,,,2594650000.0,,,,294145000.0,241168000.0,,,24526000.0,113687000.0,,,,,113687000.0,433815000.0,1122893000.0,-334189000.0,,-1848000.0,,163595000.0,,415610000.0,,,183999000.0,482799000.0,,,,,531753000.0,-14467000.0,,,,,219304000.0,,,,2555000.0,-318429000.0,1196997000.0,164287000.0,,109167000.0,,-3643000.0,,,,,,2290554000.0,-48000.0,,,,36199000.0,,,0.47,,,,,,,,388708000.0,168472000.0,,163595000.0,18843000.0,,,,-36806000.0,,,184978000.0,,3518000.0,-160950000.0,,299731000.0,,,,23942000.0,,825898000.0,,,,,-12117000.0,,,168076000.0,115749000.0,,,0.0,,243121000.0,,,,,50600000.0,,,,,,361485000.0,6155000.0,,,,,4877000.0,,6155000.0,,,-55709000.0,208876000.0,,,,,,,,,,,,,,,,,,,,
1348963200,1707250000.0,,,,149799000.0,2402092000.0,,2065772000.0,,762393000.0,1135832000.0,,0.47,,,96021000.0,,,,,,,,,,4893511000.0,115397000.0,,3757679000.0,,,,,,,,,27110000.0,145070000.0,,,,142074000.0,0.0,,,2469643000.0,,,,297919000.0,242138000.0,,,8166000.0,115397000.0,,,,,115397000.0,577867000.0,1129383000.0,-12740000.0,,-3518000.0,,162851000.0,,407898000.0,,,196674000.0,492864000.0,,,,,541454000.0,-14501000.0,,,,,163595000.0,,,,2561000.0,0.0,1330227000.0,165688000.0,,109755000.0,,1000.0,,,,,,2423868000.0,-760000.0,,,,235070000.0,,,0.48,,,,,,,,242781000.0,168104000.0,,162851000.0,18958000.0,,,,19221000.0,,,188164000.0,,-2632000.0,-141285000.0,,288221000.0,,,,34717000.0,,839373000.0,,,,,-12741000.0,,,-153826000.0,162540000.0,,,0.0,,244229000.0,,,,,50291000.0,,,,,,361680000.0,4362000.0,,,,,5253000.0,,4362000.0,,0.0,-744000.0,198380000.0,,,,,,,,,,,,,,,,,,,,
1356912000,1774638000.0,,2647975000.0,24561000.0,169119000.0,2507419000.0,555037000.0,2208180000.0,,873337000.0,1157974000.0,-151330000.0,0.49,,2507419000.0,93829000.0,1371000.0,662475000.0,157984000.0,320654000.0,203343000.0,,5184625000.0,64962000.0,,5184625000.0,119898000.0,2154132000.0,4026651000.0,459132000.0,1133121000.0,-53083000.0,,745872000.0,552683000.0,,,27626000.0,158963000.0,,243986000.0,,123864000.0,0.0,123864000.0,40598000.0,2647975000.0,,364000.0,,297148000.0,242559000.0,2536650000.0,-4642000.0,-28088000.0,119898000.0,241512000.0,105471000.0,156227000.0,115231000.0,119898000.0,641517000.0,1133121000.0,-273339000.0,,-319000.0,507850000.0,157984000.0,1157974000.0,428935000.0,380796000.0,459132000.0,115231000.0,507850000.0,873337000.0,0.0,612464000.0,39407000.0,544642000.0,-14527000.0,,,1774638000.0,1437675000.0,162851000.0,,-1539000.0,791624000.0,2565000.0,-249890000.0,1437675000.0,170801000.0,158963000.0,107194000.0,0.0,722000.0,,,156227000.0,,-12408000.0,2536650000.0,-561000.0,-596400000.0,174539000.0,,64962000.0,,170392000.0,0.49,-7925000.0,979883000.0,4026651000.0,,,,,320654000.0,156227000.0,380532000.0,156227000.0,18834000.0,,,,32803000.0,,641517000.0,189954000.0,-747675000.0,4966000.0,-151330000.0,1.88,552683000.0,-57427000.0,,,40598000.0,-803731000.0,841790000.0,29555000.0,979883000.0,434209000.0,,-24171000.0,459132000.0,,73096000.0,193290000.0,,75472000.0,0.0,,245286000.0,,2565000.0,,2208180000.0,50903000.0,3334213000.0,1.9,19384000.0,,-4225000.0,380796000.0,4809000.0,3552000.0,,14970000.0,,,-596400000.0,4809000.0,1180081000.0,-743000.0,-4867000.0,203000000.0,428935000.0,,,,,,,,,,,,,,,,,,,
1364688000,1753227000.0,,,,145897000.0,2617998000.0,,2177533000.0,,799137000.0,1214164000.0,,0.51,,,97608000.0,,,,,,,,,,5174475000.0,125146000.0,,3960311000.0,,,,,,,,,28838000.0,157062000.0,,,,124134000.0,0.0,,,2552364000.0,,,,308779000.0,243285000.0,,,4861000.0,125146000.0,,,,,125146000.0,637624000.0,1115603000.0,-6999000.0,,-2524000.0,,177335000.0,,434044000.0,,,187870000.0,529182000.0,,,,,574074000.0,-14567000.0,,,,,157984000.0,,,,2568000.0,0.0,1407118000.0,176388000.0,,111544000.0,,3922000.0,,,,,,2622111000.0,-486000.0,,,,73603000.0,,,0.51,,,,,,,,208092000.0,177335000.0,,177335000.0,18323000.0,,,,-1553000.0,,,197235000.0,,1316000.0,-183219000.0,,591045000.0,,,,60610000.0,,882853000.0,,,,,-10921000.0,,,-126247000.0,156818000.0,,,0.0,,245411000.0,,,,,51242000.0,,,,,,375660000.0,6770000.0,,,,,,,-3699000.0,,-7650000.0,19351000.0,208647000.0,,,,,,,,,,,,,,,,,,,,
1372550400,1755935000.0,,,,117466000.0,2731732000.0,,2181997000.0,,679456000.0,1243801000.0,,0.52,,,94912000.0,,,,,,,,,,5192534000.0,128321000.0,,3948733000.0,,,,,,,,,28558000.0,155362000.0,,,,120910000.0,0.0,,,2435391000.0,,,,311211000.0,243666000.0,,,2554000.0,128321000.0,,,,,128321000.0,482487000.0,1118086000.0,-10182000.0,,-2667000.0,,207614000.0,,438912000.0,,,188941000.0,521547000.0,,,,,567598000.0,-14588000.0,,,,,177335000.0,,,,2571000.0,0.0,1273111000.0,181792000.0,,108598000.0,,510000.0,,,,,,2757143000.0,0.0,,,,39839000.0,,,0.53,,,,,,,,125658000.0,207614000.0,,207614000.0,18154000.0,,,,-32632000.0,,,202613000.0,,-211000.0,-174820000.0,,332038000.0,,,,32819000.0,,878809000.0,,,,,-10692000.0,,,-87830000.0,128158000.0,,,0.0,,246104000.0,,,,,53471000.0,,,,,,372715000.0,4738000.0,,,,,,,-616000.0,,-802000.0,30279000.0,228504000.0,,,,,,,,,,,,,,,,,,,,
1380499200,1794773000.0,,,,150597000.0,2844992000.0,,2300466000.0,,732221000.0,1308557000.0,,0.52,,,98969000.0,,,,,,,,,,5461222000.0,127864000.0,,4152665000.0,,,,,,,,,29545000.0,161115000.0,,,,125670000.0,0.0,,,2526994000.0,,,,317881000.0,244049000.0,,,5446000.0,127864000.0,,,,,127864000.0,659609000.0,1135164000.0,-166308000.0,,-6291000.0,,254878000.0,,449133000.0,,,208216000.0,532092000.0,,,,,572125000.0,-14604000.0,,,,,207614000.0,,,,2577000.0,-163978000.0,1468605000.0,180152000.0,,113195000.0,,405000.0,,,,,,2934228000.0,0.0,,,,72454000.0,,,0.52,,,,,,,,164926000.0,254878000.0,,254878000.0,18243000.0,,,,20453000.0,,,204686000.0,,-2761000.0,-130924000.0,,567295000.0,,,,28278000.0,,890006000.0,,,,,-15534000.0,,,39394000.0,166131000.0,,,0.0,,245930000.0,,,,,52288000.0,,,,,,383594000.0,5018000.0,,,,,,,-2398000.0,,0.0,47264000.0,212621000.0,,,,,,,,,,,,,,,,,,,,
1388448000,1877705000.0,,2734574000.0,21110000.0,183385000.0,2966015000.0,597345000.0,2408363000.0,,856869000.0,1365020000.0,-65239000.0,0.55,,2966015000.0,106688000.0,4497000.0,724795000.0,295203000.0,273315000.0,207796000.0,,5869841000.0,80268000.0,,5869841000.0,135668000.0,2323642000.0,4504821000.0,516999000.0,1141750000.0,-58405000.0,,815079000.0,583554000.0,,,31716000.0,166931000.0,,246065000.0,,223694000.0,0.0,223694000.0,40007000.0,2734574000.0,,-7522000.0,,332623000.0,244659000.0,3135267000.0,-8467000.0,3324000.0,135668000.0,243915000.0,118657000.0,295203000.0,125929000.0,135668000.0,735955000.0,1141750000.0,-276844000.0,,-5230000.0,536701000.0,295203000.0,1365020000.0,452848000.0,402790000.0,516999000.0,125929000.0,536701000.0,856869000.0,0.0,660659000.0,25334000.0,609845000.0,-14646000.0,,,1877705000.0,1693668000.0,254878000.0,,-617000.0,855605000.0,2581000.0,-250337000.0,1693668000.0,186463000.0,166931000.0,122078000.0,0.0,-340000.0,,,295203000.0,,137219000.0,3135267000.0,-131000.0,-641507000.0,-70284000.0,,80268000.0,,157984000.0,0.55,-16712000.0,1044297000.0,4504821000.0,,,,,273315000.0,295203000.0,398177000.0,295203000.0,18852000.0,,,,34842000.0,,735955000.0,210545000.0,-414315000.0,3070000.0,-65239000.0,2.1,583554000.0,-63314000.0,,,40007000.0,-460333000.0,942468000.0,-1790000.0,1044297000.0,455415000.0,,-26167000.0,516999000.0,,104399000.0,209552000.0,,73572000.0,0.0,,246816000.0,,2581000.0,,2408363000.0,50795000.0,3594136000.0,2.12,21591000.0,,5247000.0,402790000.0,5065000.0,1414000.0,,16185000.0,,,-641507000.0,-809000.0,1270494000.0,-15000.0,40325000.0,220705000.0,452848000.0,,,,,,,,,,,,,,,,,,,
1396224000,1884406000.0,,,,146501000.0,3091938000.0,,2476845000.0,,931805000.0,1434171000.0,,0.57,,,112625000.0,,,,,,,,,,6088843000.0,140586000.0,,4654672000.0,,,,,,,,,33250000.0,165201000.0,,,,225592000.0,0.0,,,2816211000.0,,,,350122000.0,244911000.0,,,2558000.0,140586000.0,,,,,140586000.0,576387000.0,1142818000.0,-173585000.0,,-3877000.0,,265335000.0,,483448000.0,,,214348000.0,592407000.0,,,,,625170000.0,-14662000.0,,,,,295203000.0,,,,2583000.0,-161489000.0,1546322000.0,198916000.0,,128491000.0,,2364000.0,,,,,,3272632000.0,-221000.0,,,,51551000.0,,,0.57,,,,,,,,265069000.0,265335000.0,,265335000.0,18838000.0,,,,-13734000.0,,,221631000.0,,-698000.0,-65526000.0,,370047000.0,,,,82341000.0,,975292000.0,,,,,-14460000.0,,,-14914000.0,160961000.0,,,0.0,,247229000.0,,,,,58330000.0,,,,,,405913000.0,4166000.0,,,,,,,-2609000.0,,-9000.0,-29868000.0,251004000.0,,,,,,,,,,,,,,,,,,,,
1404086400,1941260000.0,,,,140250000.0,3219978000.0,,2610381000.0,,1121825000.0,1530670000.0,,0.61,,,113316000.0,,,,,,,,,,6485003000.0,150063000.0,,4954333000.0,,,,,,,,,32929000.0,169920000.0,,,,226557000.0,0.0,,,3063085000.0,,,,360073000.0,245201000.0,,,2741000.0,150063000.0,,,,,150063000.0,793012000.0,1148248000.0,-312140000.0,,-4326000.0,,282771000.0,,538287000.0,,,239301000.0,594151000.0,,,,,630645000.0,-22024000.0,,,,,265335000.0,,,,2586000.0,-297194000.0,1884765000.0,208421000.0,,128345000.0,,-118000.0,,,,,,3421918000.0,0.0,,,,115461000.0,,,0.61,,,,,,,,454418000.0,282771000.0,,282771000.0,18981000.0,,,,-33087000.0,,,231728000.0,,-332000.0,-58060000.0,,667407000.0,,,,45532000.0,,990718000.0,,,,,-14828000.0,,,173045000.0,155078000.0,,,0.0,,247403000.0,,,,,58358000.0,,,,,,459187000.0,6142000.0,,,,,,,-637000.0,,-1727000.0,17436000.0,242431000.0,,,,,,,,,,,,,,,,,,,,
1412035200,2271545000.0,,,,178624000.0,3339749000.0,,2633188000.0,,831709000.0,1590130000.0,,0.57,,,119205000.0,,,,,,,,,,6571061000.0,141811000.0,,4980931000.0,,,,,,,,,36621000.0,163452000.0,,,,231159000.0,0.0,,,3103254000.0,,,,354072000.0,245439000.0,,,980000.0,141811000.0,,,,,141811000.0,798063000.0,1473482000.0,-131859000.0,,-8639000.0,,369613000.0,,526674000.0,,,251246000.0,593452000.0,,,,,677739000.0,-22040000.0,,,,,282771000.0,,,,2587000.0,-114964000.0,1896192000.0,189961000.0,,135929000.0,,146000.0,,,,,,3467807000.0,-312000.0,,,,100391000.0,,,0.58,,,,,,,,163202000.0,369613000.0,,369613000.0,19543000.0,,,,14101000.0,,,218143000.0,,684000.0,-141471000.0,,668507000.0,,,,35441000.0,,1031811000.0,,,,,-17991000.0,,,35804000.0,196615000.0,,,0.0,,247643000.0,,,,,48150000.0,,,,,,451551000.0,4747000.0,,,,,,,-480000.0,,-149000.0,86842000.0,226228000.0,,,,,,,,,,,,,,,,,,,,
1419984000,2228307000.0,,3172702000.0,-33418000.0,189260000.0,3469923000.0,654635000.0,2611270000.0,,944395000.0,1587826000.0,-266894000.0,0.62,,3469923000.0,117491000.0,2391000.0,804832000.0,377615000.0,286201000.0,220372000.0,,6414518000.0,128853000.0,,6414518000.0,152000000.0,2597017000.0,4826692000.0,584460000.0,1427825000.0,-80551000.0,,898586000.0,658194000.0,,,35784000.0,199048000.0,,247102000.0,,154322000.0,0.0,154322000.0,27157000.0,3172702000.0,,-3245000.0,,360680000.0,243990000.0,3241816000.0,-245283000.0,1610000.0,152000000.0,244885000.0,138584000.0,377615000.0,142101000.0,152000000.0,800482000.0,1427825000.0,-24049000.0,,3016000.0,585462000.0,377615000.0,1587826000.0,495896000.0,448446000.0,584460000.0,142101000.0,585462000.0,944395000.0,0.0,725962000.0,15493000.0,663463000.0,-21825000.0,,,2228307000.0,1766976000.0,369613000.0,,-914000.0,948484000.0,2589000.0,0.0,1766976000.0,207534000.0,199048000.0,133596000.0,0.0,-1000.0,,,377615000.0,,82412000.0,3241816000.0,-381000.0,-664810000.0,24139000.0,,128853000.0,,295203000.0,0.62,-13826000.0,1113256000.0,4826692000.0,,,,,286201000.0,377615000.0,462637000.0,377615000.0,22566000.0,,,,-698000.0,,800482000.0,227084000.0,-573647000.0,20925000.0,-266894000.0,2.37,658194000.0,-71327000.0,,,27157000.0,-641633000.0,1024143000.0,11626000.0,1113256000.0,526361000.0,,-24048000.0,584460000.0,,-169796000.0,213308000.0,,79928000.0,0.0,,246132000.0,,2589000.0,,2611270000.0,55534000.0,4021964000.0,2.39,19871000.0,,-35258000.0,448446000.0,4816000.0,20579000.0,,7889000.0,,,-664810000.0,481000.0,1424947000.0,-243398000.0,8002000.0,246205000.0,495896000.0,,,,,,,,,,,,,,,,,,,
1427760000,2172876000.0,,,,107554000.0,3590387000.0,,2566962000.0,,919920000.0,1630172000.0,,0.59,,,110884000.0,,,,,,,,,,6356658000.0,142107000.0,,4726486000.0,,,,,,,,,35260000.0,146691000.0,,,,146071000.0,0.0,,,3092796000.0,,,,348094000.0,240947000.0,,,6082000.0,142107000.0,,,,,142107000.0,754238000.0,1418638000.0,-14372000.0,,-1480000.0,,406587000.0,,506086000.0,,,232451000.0,592301000.0,,,,,635965000.0,-21642000.0,,,,,377615000.0,,,,2595000.0,0.0,1725123000.0,196786000.0,,127142000.0,,0.0,,,,,,3263862000.0,-450000.0,,,,125198000.0,,,0.59,,,,,,,,254038000.0,406587000.0,,406587000.0,22686000.0,,,,-8491000.0,,,220952000.0,,-1267000.0,-361696000.0,,665882000.0,,,,30959000.0,,984059000.0,,,,,-14372000.0,,,-53245000.0,121926000.0,,,0.0,,242797000.0,,,,,54679000.0,,,,,,434401000.0,4862000.0,,,,,,,-50545000.0,,-25660000.0,28972000.0,235730000.0,,,,,,,,,,,,,,,,,,,,
1435622400,2274346000.0,,,,151847000.0,3724314000.0,,2668625000.0,,830131000.0,1599342000.0,,0.64,,,112702000.0,,,,,,,,,,6557811000.0,155513000.0,,4958469000.0,,,,,,,,,37057000.0,159549000.0,,,,147644000.0,0.0,,,3104477000.0,,,,369801000.0,241498000.0,,,12634000.0,155513000.0,,,,,155513000.0,632891000.0,1481906000.0,-210426000.0,,-2493000.0,,326588000.0,,541919000.0,,,239790000.0,619080000.0,,,,,633925000.0,-21701000.0,,,,,406587000.0,,,,2605000.0,-198806000.0,1657268000.0,215148000.0,,129482000.0,,-426000.0,,,,,,3453334000.0,0.0,,,,70103000.0,,,0.64,,,,,,,,183903000.0,326588000.0,,326588000.0,22678000.0,,,,-40042000.0,,,240319000.0,,4420000.0,-312519000.0,,384254000.0,,,,22184000.0,,1003726000.0,,,,,-11615000.0,,,-44960000.0,163462000.0,,,0.0,,243621000.0,,,,,59635000.0,,,,,,484932000.0,7217000.0,,,,,,,-703000.0,,-31567000.0,-79999000.0,274883000.0,,,,,,,,,,,,,,,,,,,,
1443571200,2403278000.0,,,,168448000.0,3859394000.0,,2722871000.0,,925477000.0,1590740000.0,,0.65,,,112116000.0,,,,,,,,,,6644024000.0,156398000.0,,5053284000.0,,,,,,,,,37714000.0,154090000.0,,,,148132000.0,0.0,,,3328755000.0,,,,366737000.0,239959000.0,,,1101000.0,156398000.0,,,,,156398000.0,781466000.0,1621812000.0,-177098000.0,,-2325000.0,,328034000.0,,541994000.0,,,234360000.0,610019000.0,,,,,631790000.0,-21318000.0,,,,,326588000.0,,,,2607000.0,-157660000.0,1847384000.0,211606000.0,,129122000.0,,-132000.0,,,,,,3315269000.0,-146440000.0,,,,110693000.0,,,0.65,,,,,,,,295259000.0,328034000.0,,328034000.0,23684000.0,,,,-3037000.0,,,237615000.0,,-8353000.0,-349213000.0,,630218000.0,,,,20671000.0,,998527000.0,,,,,-19306000.0,,,-2914000.0,187754000.0,,,0.0,,241238000.0,,,,,55208000.0,,,,,,483029000.0,5600000.0,,,,,,,-568000.0,,-249298000.0,1446000.0,252296000.0,,,,,,,,,,,,,,,,,,,,
1451520000,2384732000.0,,3409904000.0,-38796000.0,175608000.0,3974793000.0,603457000.0,2706633000.0,,1025172000.0,1619613000.0,-405631000.0,0.57,,3974793000.0,112890000.0,-429000.0,806380000.0,381005000.0,386075000.0,215521000.0,,6664530000.0,120862000.0,,6664530000.0,136841000.0,2549280000.0,5044917000.0,590859000.0,1556045000.0,-85988000.0,,907716000.0,639097000.0,,,39429000.0,204641000.0,,241586000.0,,180775000.0,0.0,180775000.0,32738000.0,3409904000.0,,-59203000.0,,340383000.0,237220000.0,3254626000.0,-435400000.0,661000.0,136841000.0,239906000.0,149460000.0,381005000.0,147772000.0,136841000.0,828687000.0,1556045000.0,-23661000.0,,-3243000.0,603295000.0,381005000.0,1619613000.0,514451000.0,484548000.0,590859000.0,147772000.0,603295000.0,1025172000.0,0.0,672540000.0,,647600000.0,-21327000.0,,,2384732000.0,1853736000.0,328034000.0,,-182007000.0,966882000.0,2608000.0,0.0,1853736000.0,182840000.0,204641000.0,131553000.0,0.0,129000.0,,,381005000.0,,3390000.0,3254626000.0,-35117000.0,-700063000.0,-216964000.0,,120862000.0,,377615000.0,0.58,-9541000.0,1184611000.0,5044917000.0,,,,,386075000.0,381005000.0,448592000.0,381005000.0,22747000.0,,,,12774000.0,,828687000.0,208830000.0,-356466000.0,11658000.0,-405631000.0,2.45,639097000.0,-69083000.0,,,32738000.0,-425557000.0,987983000.0,-12007000.0,1184611000.0,517299000.0,,-23790000.0,590859000.0,,-115845000.0,199398000.0,,91795000.0,0.0,,238689000.0,,2608000.0,,2706633000.0,45999000.0,3974295000.0,2.46,23762000.0,,-6995000.0,484548000.0,6083000.0,6458000.0,,20478000.0,,,-700063000.0,-7387000.0,1425015000.0,-128875000.0,52971000.0,224250000.0,514451000.0,,,,,,,,,,,,,,,,,,,
1459382400,2407462000.0,,,,140504000.0,4087956000.0,,2857999000.0,,1290554000.0,1662590000.0,,0.57,,,112194000.0,,,,,,,,,,6994702000.0,134170000.0,,5332112000.0,,,,,,,,,40086000.0,205652000.0,,,,179172000.0,0.0,,,3698016000.0,,,,339042000.0,234983000.0,,,1966000.0,134170000.0,,,,,134170000.0,854788000.0,1552674000.0,-305726000.0,,-2080000.0,,386940000.0,,548777000.0,,,214507000.0,606888000.0,,,,,605356000.0,-21006000.0,,,,,381005000.0,,,,2610000.0,-294611000.0,1985782000.0,183042000.0,,130519000.0,,0.0,,,,,,3296686000.0,0.0,,,,119985000.0,,,0.57,,,,,,,,665686000.0,386940000.0,,386940000.0,23401000.0,,,,-31847000.0,,,208523000.0,,5063000.0,-370525000.0,,624868000.0,,,,44125000.0,,944398000.0,,,,,-11115000.0,,,149638000.0,151619000.0,,,0.0,,236216000.0,,,,,48872000.0,,,,,,488331000.0,5079000.0,,,,,,,-932000.0,,-116659000.0,5935000.0,224768000.0,,,,,,,,,,,,,,,,,,,,
1467244800,2391741000.0,,,,174804000.0,4205199000.0,,2827460000.0,,1207462000.0,1707622000.0,,0.59,,,118959000.0,,,,,,,,,,6955780000.0,138193000.0,,5248158000.0,,,,,,,,,40851000.0,196848000.0,,,,177762000.0,0.0,,,3599203000.0,,,,356122000.0,233285000.0,,,2230000.0,138193000.0,,,,,138193000.0,652070000.0,1542823000.0,-12493000.0,,-4769000.0,,456195000.0,,536971000.0,,,224589000.0,596589000.0,,,,,621584000.0,-20950000.0,,,,,386940000.0,,,,2612000.0,1143000.0,1767465000.0,190561000.0,,137086000.0,,500000.0,,,,,,3356577000.0,0.0,,,,64681000.0,,,0.59,,,,,,,,599329000.0,456195000.0,,456195000.0,23706000.0,,,,5516000.0,,,219036000.0,,-681000.0,-423309000.0,,358423000.0,,,,25121000.0,,977706000.0,,,,,-14136000.0,,,-93131000.0,188940000.0,,,0.0,,234790000.0,,,,,52368000.0,,,,,,475471000.0,5956000.0,,,,,,,-895000.0,,-18636000.0,69255000.0,255118000.0,,,,,,,,,,,,,,,,,,,,
