,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualStockholdersEquity,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualDilutedEPS,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualInterestExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1498780800,,18062537000000.0,17184636000000.0,,,-329693000000.0,,17883709000000.0,400618000000.0,,,,,1000000.0,,,720249000000.0,,,,,13734069000000.0,,31393494000000.0,-865643000000.0,,,7047606000000.0,,,,,,199875000000.0,,,,,,49456031000000.0,613056000000.0,,613056000000.0,,631752000000.0,,30918705000000.0,,535860000000.0,1165965000000.0,,,,,,405.68,,1057514000000.0,8345165000000.0,,,,5753063000000.0,3178003000000.0,,2456712000000.0,-221792000000.0,,42682000000.0,,,1482910000000.0,10320161000000.0,,10753471000000.0,,,1294543000000.0,,2940829000000.0,,-1017778000000.0,,,,720249000000.0,679348000000.0,,,2940829000000.0,5926611000000.0,,,,,17874283000000.0,,0.0,,2995075000000.0,,185398000000.0,-1083297000000.0,,,1511141500.0,,,,4388000000.0,,,-872490000000.0,-109722000000.0,9257422000000.0,-13596211000000.0,,-21681000000.0,,,,,,,,23833954000000.0,,714983000000.0,,,237223000000.0,,,635292000000.0,,,1072365000000.0,,,-54246000000.0,,,,574294000000.0,1324386000000.0,,,,24607000000.0,2329333000000.0,,,,,128920000000.0,1084354000000.0,,,10237743000000.0,410.1,,,653000000.0,,2985782000000.0,,,,1487374754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,18125724000000.0,17322490000000.0,,,0.0,,18338719000000.0,433657000000.0,,,,,326000000.0,,,758335000000.0,,,,,14013904000000.0,,32127307000000.0,-770605000000.0,,,7143601000000.0,,,,,,66309000000.0,,,,,,50253031000000.0,458272000000.0,,458272000000.0,,481217000000.0,,31336394000000.0,,544988000000.0,1164500000000.0,,,,,,305.74,,1100145000000.0,8425198000000.0,,,,5863019000000.0,3070811000000.0,,2491575000000.0,-285094000000.0,,33729000000.0,,,1565025000000.0,10502824000000.0,,10990802000000.0,,,1280582000000.0,,2814337000000.0,,-918532000000.0,,,,758335000000.0,572825000000.0,,,2814337000000.0,5886531000000.0,,,,,18253494000000.0,,0.0,,2940829000000.0,,188849000000.0,-1217396000000.0,,,1498894486.0,,,,9153000000.0,,,-899582000000.0,-192289000000.0,9393193000000.0,-13827496000000.0,,-27274000000.0,,,,,,,,24211655000000.0,,888244000000.0,,,326457000000.0,,,729403000000.0,,,965891000000.0,,,-126492000000.0,,,,522247000000.0,1305107000000.0,,,,16605000000.0,2403751000000.0,,,,,92039000000.0,1015635000000.0,,,10384159000000.0,308.56,,,,,3072194000000.0,,,,1485195748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,18504632000000.0,17792506000000.0,,,-297199000000.0,,18984330000000.0,446648000000.0,,,,,62000000.0,,,733972000000.0,,,,,13742467000000.0,,32711830000000.0,-553762000000.0,,,7605767000000.0,,,,,,-43720000000.0,,,,,,51216462000000.0,941849000000.0,,941849000000.0,,970686000000.0,,31534973000000.0,,550768000000.0,1152631000000.0,,,,,,629.98,,1201816000000.0,8675035000000.0,,,,6198150000000.0,3044969000000.0,,2542307000000.0,-454548000000.0,,27904000000.0,,,1291030000000.0,10491838000000.0,,11235681000000.0,,,1407617000000.0,,2746661000000.0,,-973434000000.0,,,,733972000000.0,750940000000.0,,,2746661000000.0,5790801000000.0,,,,,18996488000000.0,,0.0,,2814337000000.0,,-95938000000.0,-1015080000000.0,,,1495053500.0,,,,6508000000.0,,,-849345000000.0,88228000000.0,9872638000000.0,-14036690000000.0,,-14772000000.0,,,,,,,15161000000.0,24500014000000.0,,970779000000.0,,,305934000000.0,,,562693000000.0,,,805625000000.0,,,-67676000000.0,,,,673645000000.0,1358981000000.0,,,,-241430000000.0,2308305000000.0,,,,,-280576000000.0,1204096000000.0,,,10463324000000.0,638.02,,,,,3044140000000.0,,,,1471368500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,18152656000000.0,17796891000000.0,435699000000.0,2669604000000.0,0.0,2399862000000.0,19473464000000.0,453110000000.0,13081256000000.0,29379510000000.0,46648000000.0,,,2586657000000.0,,877939000000.0,481424000000.0,,504406000000.0,30878147000000.0,13081256000000.0,3052269000000.0,32155593000000.0,-862906000000.0,,,7582536000000.0,3052269000000.0,-814523000000.0,2586106000000.0,-626892000000.0,2620429000000.0,388838000000.0,23889153000000.0,11162240000000.0,2493983000000.0,9341190000000.0,611302000000.0,50308249000000.0,468515000000.0,,480806000000.0,1221500000000.0,502451000000.0,,30878147000000.0,3090495000000.0,533561000000.0,1221500000000.0,10006374000000.0,18735982000000.0,18152656000000.0,-447818000000.0,,,50308249000000.0,,8567868000000.0,17796891000000.0,3104260000000.0,19473464000000.0,6074921000000.0,3104260000000.0,2481692000000.0,2539789000000.0,146911000000.0,1734033000000.0,-35703000000.0,,,1118165000000.0,10006374000000.0,8567868000000.0,11162240000000.0,,2523538000000.0,1507615000000.0,0.0,3052269000000.0,,-750348000000.0,5490357000000.0,68612000000.0,10267673000000.0,877939000000.0,617316000000.0,5721873000000.0,4210009000000.0,3052269000000.0,5721873000000.0,,1665.56,32155593000000.0,4382048000000.0,18735982000000.0,,0.0,1473682500.0,2746661000000.0,-449135000000.0,226097000000.0,-1136565000000.0,,-171148000000.0,,,1684.0,,7537000000.0,,,-977290000000.0,-235352000000.0,9341190000000.0,-13776316000000.0,24043989000000.0,-37000000.0,533561000000.0,2995075000000.0,-576000000.0,462327000000.0,,,-214558000000.0,24043989000000.0,-3660092000000.0,435699000000.0,3090495000000.0,,462327000000.0,-237961000000.0,,596150000000.0,,-13776316000000.0,1366128000000.0,-3052916000000.0,-3598707000000.0,305608000000.0,,,-105435000000.0,629676000000.0,1254241000000.0,,,1118165000000.0,-37743000000.0,2586657000000.0,,,,,541041000000.0,1077963000000.0,57194000000.0,-63764000000.0,10267673000000.0,,1254241000000.0,,,2539789000000.0,2669604000000.0,-4452338000000.0,,0.0,,1497383000.0,27586000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,18026945000000.0,17833175000000.0,,,-352912000000.0,,20875348000000.0,413454000000.0,,,,,,,,691895000000.0,,,,,13585028000000.0,,33022204000000.0,-669345000000.0,,,7362733000000.0,,,,,,-203717000000.0,,,,,,51049149000000.0,657306000000.0,,657306000000.0,,684236000000.0,,31418203000000.0,,568705000000.0,1264557000000.0,,,,,,444.66,,,8592596000000.0,,,,5988151000000.0,3208430000000.0,,2536944000000.0,-299617000000.0,,46728000000.0,,,1174705000000.0,10415555000000.0,,11451863000000.0,,,1374582000000.0,,3167619000000.0,,-1042627000000.0,,,,691895000000.0,813864000000.0,,,3027064000000.0,5545087000000.0,,,,,18946917000000.0,,0.0,,3219639000000.0,,246163000000.0,-907349000000.0,,,1478211000.0,,,,3439000000.0,,,-1027733000000.0,157004000000.0,9824895000000.0,-13914573000000.0,,-28520000000.0,,,,,,,-128861000000.0,24399890000000.0,,-626973000000.0,,,211097000000.0,,,602713000000.0,,,824016000000.0,,,-52020000000.0,,,,682687000000.0,1317546000000.0,,,,34913000000.0,2390623000000.0,,,,,-187598000000.0,1230757000000.0,,,10485317000000.0,449.34,,,,,2518023000000.0,,,,1454595000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,18525993000000.0,17981907000000.0,,,0.0,,21456737000000.0,451853000000.0,,,,,,,,736109000000.0,,,,,14320556000000.0,,33990012000000.0,-420382000000.0,,,7311273000000.0,,,,,,107668000000.0,,,,,,52516005000000.0,581389000000.0,,585086000000.0,,613569000000.0,,32302463000000.0,,576548000000.0,1297069000000.0,,,,,,400.42,,,8730647000000.0,,,,5996006000000.0,3153891000000.0,,2583535000000.0,-552363000000.0,,127061000000.0,,,1240865000000.0,11064495000000.0,,11730241000000.0,,,1315267000000.0,,3382865000000.0,,-811639000000.0,,,,736109000000.0,734945000000.0,,,3246746000000.0,5869949000000.0,,,,,19511392000000.0,,0.0,,3167619000000.0,,227428000000.0,-1294516000000.0,,,1461203000.0,,,,8164000000.0,,,-894504000000.0,-2633000000.0,9821001000000.0,-14178045000000.0,,-13720000000.0,,,,,,,-170734000000.0,24858964000000.0,,-472865000000.0,,,381199000000.0,,,687016000000.0,,,1002172000000.0,,,215246000000.0,,,,579158000000.0,1365705000000.0,,,,30138000000.0,2380962000000.0,,,,,93431000000.0,1194962000000.0,,,10680919000000.0,404.4,,,,,2623203000000.0,,,,1437639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,17791194000000.0,17771273000000.0,,,-291895000000.0,,21531645000000.0,456305000000.0,,,,,,,,777252000000.0,,,,,13533615000000.0,,33294798000000.0,-474036000000.0,,,7801542000000.0,,,,,,110410000000.0,,,,,,51085992000000.0,180915000000.0,,180915000000.0,,203100000000.0,,31304888000000.0,,574673000000.0,1317710000000.0,,,,,,123.7,,,8567284000000.0,,,,6348161000000.0,3059104000000.0,,2555133000000.0,-58243000000.0,,-555879000000.0,,,1073947000000.0,10433541000000.0,,11263882000000.0,,,1453381000000.0,,3293927000000.0,,-488402000000.0,,,,777252000000.0,176970000000.0,,,3162040000000.0,5265020000000.0,,,,,19089239000000.0,,0.0,,3382865000000.0,,6148000000.0,-1049792000000.0,,,1456145500.0,,,,8905000000.0,,,-930172000000.0,-590481000000.0,9794576000000.0,-14113708000000.0,,-26892000000.0,,,,,,,-151825000000.0,24670167000000.0,,-818100000000.0,,,230376000000.0,,,604068000000.0,,,1040582000000.0,,,-88938000000.0,,,,676129000000.0,1434597000000.0,,,,-150666000000.0,2345483000000.0,,,,,13083000000.0,642180000000.0,,,10556459000000.0,123.7,,,,,2102980000000.0,,,,1432595500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,18879237000000.0,18226938000000.0,-916650000000.0,2253512000000.0,1000000.0,2467545000000.0,21987515000000.0,470763000000.0,13642874000000.0,30225681000000.0,94887000000.0,,,2645984000000.0,,771095000000.0,-51789000000.0,,659944000000.0,31869812000000.0,13642874000000.0,3706515000000.0,33057712000000.0,-276592000000.0,,,7750133000000.0,3574704000000.0,-1272318000000.0,1985587000000.0,-644806000000.0,2285465000000.0,13349000000.0,24781785000000.0,10793649000000.0,1882873000000.0,9599233000000.0,27710000000.0,51936949000000.0,444778000000.0,,459566000000.0,1275768000000.0,484682000000.0,,31869812000000.0,2976351000000.0,615599000000.0,1275768000000.0,10550945000000.0,19348152000000.0,18879237000000.0,-549637000000.0,,,51936949000000.0,,9020505000000.0,18226938000000.0,3222446000000.0,21987515000000.0,6449467000000.0,3222446000000.0,1868085000000.0,2656396000000.0,-362095000000.0,1792375000000.0,2593000000.0,,,1014851000000.0,10550945000000.0,9020505000000.0,10793649000000.0,,2698798000000.0,1300666000000.0,,3706515000000.0,,-354573000000.0,5443896000000.0,-379497000000.0,10685494000000.0,771095000000.0,559686000000.0,5828216000000.0,3766597000000.0,3574704000000.0,5828216000000.0,,1290.22,33057712000000.0,4105918000000.0,19348152000000.0,,0.0,1435767000.0,3293927000000.0,-540839000000.0,180205000000.0,-1190575000000.0,,-166902000000.0,,,1301.1,,7570000000.0,,,-886478000000.0,-104729000000.0,9599233000000.0,-14151290000000.0,24836784000000.0,-235000000.0,615599000000.0,3219639000000.0,,320998000000.0,,,-98217000000.0,24836784000000.0,-2697241000000.0,-916650000000.0,2976351000000.0,,320998000000.0,-86594000000.0,,805001000000.0,,-14151290000000.0,899827000000.0,-1840355000000.0,-3738887000000.0,412588000000.0,,,-246845000000.0,529571000000.0,1335475000000.0,,,1014851000000.0,-979000000.0,2645984000000.0,,,,,29295000000.0,1038019000000.0,486876000000.0,-69367000000.0,10685494000000.0,,1335475000000.0,,,2656396000000.0,2253512000000.0,-4442232000000.0,,0.0,,1459337000.0,28078000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,19286535000000.0,17901744000000.0,,,-344862000000.0,,22326275000000.0,398352000000.0,,,,,,,,694050000000.0,,,,,13974588000000.0,,32830901000000.0,-292512000000.0,,,7646091000000.0,,,,,,-90122000000.0,,,,,,52117436000000.0,678653000000.0,,682974000000.0,,701674000000.0,,31876332000000.0,,910964000000.0,1618292000000.0,,,,,,474.44,,,8883201000000.0,,,,6210090000000.0,3236485000000.0,,2738140000000.0,-698346000000.0,,29759000000.0,,,1049355000000.0,10549161000000.0,,10383764000000.0,,,1436001000000.0,,3890487000000.0,,-731072000000.0,,,,694050000000.0,841750000000.0,,,3761800000000.0,6200737000000.0,,,,,19527680000000.0,,0.0,,3706515000000.0,,249629000000.0,-1183674000000.0,,,1439546500.0,,,,4351000000.0,,,-998492000000.0,40646000000.0,9600079000000.0,-13929933000000.0,,-18660000000.0,,,,,,,-54308000000.0,24470458000000.0,,-1022489000000.0,,,208238000000.0,,,885676000000.0,,,908370000000.0,,,183972000000.0,,,,741951000000.0,1475975000000.0,,,,56043000000.0,2464104000000.0,,,,,-79361000000.0,1244453000000.0,,,10540525000000.0,479.28,,,,,2438937000000.0,,,,1415996500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,274431000000.0,18976916000000.0,17932260000000.0,,,0.0,,22913956000000.0,385705000000.0,,,,,,,25292119000000.0,692718000000.0,,30837270000000.0,,,13807245000000.0,,33263162000000.0,-587635000000.0,661001000000.0,4246401000000.0,7639504000000.0,,,,,,240794000000.0,,,,,,52240078000000.0,587681000000.0,2610036000000.0,592002000000.0,,613115000000.0,2650593000000.0,31739505000000.0,,903352000000.0,1636237000000.0,,,,,2320141000000.0,415.1,,,8786544000000.0,,,,6284401000000.0,3064629000000.0,,2576968000000.0,16709000000.0,,38015000000.0,-1433293000000.0,1899421000000.0,1092125000000.0,10340214000000.0,,10613525000000.0,4007974000000.0,,1355103000000.0,,4099810000000.0,-550196000000.0,-760399000000.0,,,,692718000000.0,741735000000.0,,,3979764000000.0,6190820000000.0,5545151000000.0,,,,19795642000000.0,-4402984000000.0,0.0,,3890487000000.0,,225019000000.0,-978943000000.0,,,1426167500.0,-809992000000.0,,1711125000000.0,10495000000.0,716945000000.0,,-918401000000.0,-155428000000.0,9651791000000.0,-13907954000000.0,,-19971000000.0,,,,,-485512000000.0,,-245846000000.0,24503355000000.0,,-1099428000000.0,,2935115000000.0,277766000000.0,,2935115000000.0,355848000000.0,-3733543000000.0,,1159195000000.0,,,209323000000.0,-2334446000000.0,-33838000000.0,,662385000000.0,1454390000000.0,2002571000000.0,-1299457000000.0,,61764000000.0,2546545000000.0,31321000000.0,-636756000000.0,3382865000000.0,1915457000000.0,218834000000.0,1137935000000.0,,,10595401000000.0,418.98,,-65758000000.0,,,2211056000000.0,,181851000000.0,,1402617500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
