,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyCostOfRevenue,annualTotalAssets,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingInvestingCashFlow,annualAccountsPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualCashDividendsPaid,annualBasicAverageShares,annualCurrentDebt,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsReceivable,trailingOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherShortTermInvestments,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedAverageShares,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,quarterlyBasicEPS,annualCurrentLiabilities,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualNetPPE,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingGrossProfit,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyCapitalExpenditure,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,quarterlyDilutedEPS,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,annualChangeInInventory,trailingStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,annualStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,annualBasicEPS,annualNetIncomeContinuousOperations,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,trailingCostOfRevenue,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingChangesInAccountReceivables,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyNetPPE,quarterlyPretaxIncome,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,trailingOperatingExpense,annualGrossProfit,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1451520000,107700000.0,3200000.0,1812600000.0,675800000.0,1294800000.0,387700000.0,,675800000.0,6504000000.0,4549400000.0,,4549400000.0,2628000000.0,1588600000.0,,186900000.0,746700000.0,-113200000.0,2.64,-2400000.0,,29519200000.0,209800000.0,,1349600000.0,,157700000.0,247200000.0,746700000.0,51500000.0,-144700000.0,-15300000.0,70200000.0,25500000.0,582500000.0,396500000.0,219300000.0,,18500000.0,,865200000.0,,118500000.0,-18100000.0,25500000.0,63400000.0,582500000.0,9400000.0,-1500000.0,1911400000.0,582500000.0,-30700000.0,,5300000.0,51800000.0,36300000.0,,-268100000.0,-6900000.0,-600000.0,359100000.0,227900000.0,387700000.0,51800000.0,,182500000.0,2628000000.0,,,118300000.0,447500000.0,865200000.0,1812600000.0,,-481500000.0,160000000.0,,,582500000.0,70700000.0,-4200000.0,-77800000.0,210900000.0,0.75,1762800000.0,3254600000.0,310600000.0,,182500000.0,225600000.0,,69500000.0,1911400000.0,186900000.0,5600000.0,118500000.0,223100000.0,-1200000.0,58800000.0,280200000.0,-4755400000.0,,582500000.0,,,,,302300000.0,-774400000.0,210900000.0,,605800000.0,209800000.0,1349600000.0,,-113200000.0,1294800000.0,-27900000.0,609600000.0,,365900000.0,582500000.0,700000.0,,-14600000.0,6731900000.0,-96900000.0,,0.74,,,-81000000.0,81400000.0,,,57600000.0,67900000.0,17000000.0,,-17100000.0,69900000.0,118300000.0,,,-140300000.0,-117000000.0,-51000000.0,2.66,183000000.0,613300000.0,30379700000.0,-11400000.0,-27100000.0,700000.0,122300000.0,-7200000.0,483200000.0,1762800000.0,34900000.0,365900000.0,,,,,,-14900000.0,3254600000.0,,359100000.0,9500000.0,-6500000.0,225600000.0,61000000.0,-140300000.0,1588600000.0,-500000.0,86400000.0,,860500000.0,,3800000.0,5600000.0,194700000.0,,,,,,,,,,,,,,
1459382400,124400000.0,,1673200000.0,680600000.0,1309100000.0,368100000.0,,,4968800000.0,,,4419700000.0,,,,,776500000.0,,,,,,,,,,159000000.0,,,52300000.0,,,,,,,,,18400000.0,,891500000.0,,115000000.0,,28800000.0,,,8900000.0,,,689700000.0,-52500000.0,,,52400000.0,,,-191200000.0,-6300000.0,-1100000.0,333700000.0,223800000.0,,52400000.0,,33500000.0,2446500000.0,,,94600000.0,,,,,,160500000.0,,,,,-4200000.0,,,0.75,,,,,,,,69500000.0,1962000000.0,,,,142900000.0,6900000.0,26100000.0,,,,689700000.0,,,,,,-664600000.0,365800000.0,,,-100000.0,1158200000.0,,-113900000.0,,,582500000.0,,,689700000.0,700000.0,,-14100000.0,5192600000.0,,,0.75,,,,,,,53000000.0,63300000.0,,,,70000000.0,,,,,19700000.0,,,,,,9200000.0,107200000.0,,138500000.0,,,1555000000.0,,,,,,,,-45300000.0,3110600000.0,,,4800000.0,3400000.0,229200000.0,57100000.0,,1636800000.0,-900000.0,81700000.0,,,,4100000.0,-100000.0,,,,,,,,,,,,,,,
1467244800,53500000.0,,2030700000.0,672200000.0,1233900000.0,260500000.0,,,6414500000.0,,,4748700000.0,,,,,767700000.0,,,,,,,,,,170500000.0,,,29800000.0,,,,,,,,,18300000.0,,883500000.0,,22700000.0,,28800000.0,,,8100000.0,,,737400000.0,15700000.0,,,30000000.0,,,381200000.0,-600000.0,900000.0,373500000.0,218500000.0,,30000000.0,,0.0,2795200000.0,,,102300000.0,,,,,,173000000.0,,,,,-4100000.0,,,0.43,,,,,,,,69500000.0,1935900000.0,,,,-373000000.0,0.0,-36300000.0,,,,737200000.0,,,,,,-892700000.0,340800000.0,,,282700000.0,1520100000.0,,-112600000.0,,,689700000.0,,,737200000.0,700000.0,,-9200000.0,6633000000.0,,,0.43,,,,,,,22200000.0,45500000.0,,,,70000000.0,,,,,-30300000.0,,,,,,-6400000.0,47700000.0,,62700000.0,,,1911700000.0,,,,,,,,-4400000.0,3514800000.0,,,7100000.0,-3200000.0,220900000.0,36900000.0,,1642900000.0,-21400000.0,63300000.0,,,,4700000.0,0.0,,,,,,,,,,,,,,,
1475193600,13700000.0,,2062600000.0,720000000.0,1400000000.0,254300000.0,,,7163100000.0,,,5152500000.0,,,,,1110100000.0,,,,,,,,,,176900000.0,,,43000000.0,,,,,,,,,21700000.0,,1227500000.0,,31400000.0,,28800000.0,,,11000000.0,,,872300000.0,-222400000.0,,,42700000.0,,,23200000.0,500000.0,1500000.0,484500000.0,236700000.0,,42700000.0,,0.0,3175700000.0,,,106500000.0,,,,,,178400000.0,,,,,-4200000.0,,,0.62,,,,,,,,69100000.0,1961600000.0,,,,17800000.0,-100000.0,-79100000.0,,,,872300000.0,,,,,,-893800000.0,419700000.0,,,241100000.0,1558600000.0,,-138300000.0,,,737200000.0,,,872300000.0,700000.0,,-5600000.0,7399800000.0,,,0.61,,,,,,,-20100000.0,58300000.0,,,,69500000.0,,,,,336400000.0,,,,,,-300000.0,135200000.0,,19300000.0,,,1948200000.0,,,,,,,,-216700000.0,3752500000.0,,,5400000.0,-14700000.0,260300000.0,48400000.0,,1681200000.0,-300000.0,81100000.0,,,,5700000.0,0.0,,,,,,,,,,,,,,,
1483142400,-22300000.0,9400000.0,2344000000.0,835800000.0,1576100000.0,306000000.0,,835800000.0,7569900000.0,5412600000.0,,5412600000.0,3472600000.0,1679300000.0,,126500000.0,1170800000.0,-154800000.0,1.81,-1000000.0,,26116800000.0,230600000.0,,1770400000.0,,188200000.0,188900000.0,1170800000.0,2100000.0,-428500000.0,-16600000.0,69300000.0,15400000.0,698600000.0,169100000.0,142100000.0,,23900000.0,,1289900000.0,,34500000.0,3400000.0,15400000.0,82300000.0,698600000.0,13300000.0,,1925000000.0,698600000.0,-169300000.0,,,2200000.0,15700000.0,,210200000.0,-8700000.0,0.0,458000000.0,222300000.0,306000000.0,2200000.0,,146800000.0,3472600000.0,,,90800000.0,205200000.0,1289900000.0,2344000000.0,,423400000.0,198200000.0,,,698600000.0,69800000.0,-4100000.0,-45800000.0,429100000.0,0.03,2182700000.0,3836600000.0,263600000.0,,146800000.0,311200000.0,,69100000.0,1925000000.0,126500000.0,100000.0,34500000.0,-294500000.0,2300000.0,39800000.0,116100000.0,-4286000000.0,,698600000.0,,,,,582500000.0,-1834900000.0,429100000.0,,694700000.0,230600000.0,1770400000.0,,-154800000.0,1576100000.0,-7500000.0,872300000.0,,488300000.0,698600000.0,700000.0,,-7200000.0,7792100000.0,-430800000.0,,0.03,,,1300000.0,-49500000.0,,,-39800000.0,24100000.0,19200000.0,,340900000.0,69500000.0,90800000.0,,,-177100000.0,15200000.0,-36100000.0,1.82,126400000.0,710100000.0,27015800000.0,800000.0,-173800000.0,700000.0,-15100000.0,-36000000.0,-506800000.0,2182700000.0,39200000.0,488300000.0,,,,,,-164400000.0,3836600000.0,,458000000.0,0.0,-21500000.0,311200000.0,2100000.0,-177100000.0,1679300000.0,-23200000.0,39300000.0,,899000000.0,,4700000.0,100000.0,17100000.0,,,,,,,,,,,,,,
1490918400,127000000.0,,2209100000.0,883400000.0,1674300000.0,249600000.0,,,7962900000.0,,,5263600000.0,,,,,1065800000.0,,,,,,,,,,178600000.0,,,31100000.0,,,,,,,,,22600000.0,,1193300000.0,,39000000.0,,17100000.0,,,12700000.0,,,619300000.0,-97900000.0,,,31300000.0,,,-44700000.0,-1600000.0,-100000.0,460000000.0,231400000.0,,31300000.0,,0.0,3288000000.0,,,98500000.0,,,,,,181100000.0,,,,,-4100000.0,,,0.46,,,,,,,,68700000.0,1960800000.0,,,,129500000.0,200000.0,700000.0,,,,619300000.0,,,,,,-922500000.0,473600000.0,,,204400000.0,1729500000.0,,-138100000.0,,,698600000.0,,,619300000.0,700000.0,,-10000000.0,8194300000.0,,,0.45,,,,,,,86900000.0,50300000.0,,,,69200000.0,,,,,-120200000.0,,,,,,100000.0,-79300000.0,,137000000.0,,,2094700000.0,,,,,,,,-88100000.0,3589200000.0,,,5000000.0,-6300000.0,317300000.0,36100000.0,,1706500000.0,-12300000.0,71400000.0,,,,4100000.0,0.0,,,,,,,,,,,,,,,
1498780800,-2700000.0,,2241400000.0,887900000.0,1697300000.0,221400000.0,,,7855200000.0,,,5286000000.0,,,,,1046100000.0,,,,,,,,,,178300000.0,,,30300000.0,,,,,,,,,20800000.0,,1163200000.0,,40800000.0,,21700000.0,,,15500000.0,,,575600000.0,-22500000.0,,,30000000.0,,,57500000.0,-2600000.0,-300000.0,441800000.0,231000000.0,,30000000.0,,0.0,3291700000.0,,,91100000.0,,,,,,179800000.0,,,,,-4100000.0,,,0.44,,,,,,,,68400000.0,1978600000.0,,,,-20800000.0,-700000.0,14500000.0,,,,575600000.0,,,,,,-1188600000.0,481400000.0,,,236000000.0,1794400000.0,,-127800000.0,,,619300000.0,,,575600000.0,700000.0,,-21500000.0,8086200000.0,,,0.44,,,,,,,-32700000.0,51200000.0,,,,68700000.0,,,,,-43500000.0,,,,,,400000.0,-43700000.0,,18800000.0,,,2128500000.0,,,,,,,,-300000.0,3588800000.0,,,4600000.0,-1700000.0,328000000.0,34900000.0,,1732400000.0,-23500000.0,71200000.0,,,,5100000.0,-100000.0,,,,,,,,,,,,,,,
1506729600,-116900000.0,,2583400000.0,901100000.0,1697800000.0,302200000.0,,,8303100000.0,,,5723100000.0,,,,,1128100000.0,,,,,,,,,,176200000.0,,,-38000000.0,,,,,,,,,20700000.0,,1321000000.0,,43200000.0,,23600000.0,,,15800000.0,,,546000000.0,-12600000.0,,,-38500000.0,,,241000000.0,-900000.0,-1600000.0,522700000.0,239900000.0,,-38500000.0,,0.0,3787300000.0,,,99400000.0,,,,,,178600000.0,,,,,-4100000.0,,,-0.57,,,,,,,,67900000.0,1919000000.0,,,,-364900000.0,-200000.0,-84700000.0,,,,546000000.0,,,,,,-1381500000.0,464600000.0,,,287300000.0,2041000000.0,,-124800000.0,,,575600000.0,,,546000000.0,700000.0,,-6300000.0,8543000000.0,,,-0.57,,,,,,,-200200000.0,61300000.0,,,,68200000.0,,,,,91000000.0,,,,,,-600000.0,-29600000.0,,-110600000.0,,,2466300000.0,,,,,,,,-6100000.0,4025300000.0,,,82600000.0,84100000.0,332100000.0,44600000.0,,1693900000.0,-30100000.0,81100000.0,,,,6000000.0,100000.0,,,,,,,,,,,,,,,
1514678400,143900000.0,-5400000.0,2705600000.0,845500000.0,1647400000.0,344900000.0,,845500000.0,8642100000.0,5587800000.0,,5587800000.0,3849800000.0,1492800000.0,,-170200000.0,884600000.0,-126500000.0,-2.5,,,32763300000.0,242000000.0,,2239700000.0,,195700000.0,197100000.0,884600000.0,-193700000.0,-180100000.0,-16300000.0,68100000.0,25600000.0,372300000.0,151200000.0,-21100000.0,,21900000.0,,1131200000.0,,44200000.0,-1200000.0,25600000.0,86000000.0,372300000.0,18100000.0,,1721900000.0,372300000.0,-47100000.0,,,-193100000.0,149200000.0,,197500000.0,-152800000.0,-400000.0,505000000.0,229900000.0,344900000.0,-193100000.0,,192400000.0,3849800000.0,,,108300000.0,205200000.0,1131200000.0,2705600000.0,,451200000.0,195700000.0,,,372300000.0,68100000.0,-4000000.0,-61900000.0,472100000.0,-2.86,2718600000.0,3940400000.0,125200000.0,,192400000.0,329800000.0,,67400000.0,1721900000.0,-170200000.0,100000.0,44200000.0,-105700000.0,-4900000.0,25600000.0,-326200000.0,-4749700000.0,,372300000.0,,,,,698600000.0,-1257100000.0,472100000.0,,735100000.0,242000000.0,2239700000.0,,-126500000.0,1647400000.0,-157900000.0,546000000.0,,546600000.0,372300000.0,700000.0,,-16100000.0,8872000000.0,-120700000.0,,-2.86,,,-6400000.0,-43900000.0,,,281500000.0,34200000.0,21200000.0,,-361500000.0,67400000.0,108300000.0,,,-216800000.0,-288800000.0,-54000000.0,-2.5,-170300000.0,735100000.0,33695500000.0,-76000000.0,-173600000.0,700000.0,160000000.0,13200000.0,-362000000.0,2718600000.0,60300000.0,546600000.0,,,,,,-26100000.0,3940400000.0,,505000000.0,57000000.0,34400000.0,329800000.0,-136700000.0,-216800000.0,1492800000.0,0.0,-96700000.0,,932200000.0,,6000000.0,100000.0,155700000.0,,,,,,,,,,,,,,
1522454400,-244200000.0,,2666300000.0,866900000.0,1701500000.0,334700000.0,,,8937900000.0,,,5472100000.0,,,,,800800000.0,,,,,,,,,,186200000.0,,,31300000.0,,,,,,,,,18800000.0,,1031000000.0,,51700000.0,,33600000.0,,,16300000.0,,,152900000.0,86100000.0,,,31200000.0,,,-50900000.0,-2300000.0,-600000.0,590200000.0,243400000.0,,31200000.0,,,3701100000.0,,,104200000.0,,,,,,186200000.0,,,,,-4000000.0,,,0.46,,,,,,,,67500000.0,1755200000.0,,,,-71200000.0,123500000.0,-84800000.0,,,,152900000.0,,,,,,-1545100000.0,499200000.0,,,250300000.0,2197700000.0,,-125700000.0,,,372300000.0,,,152900000.0,700000.0,,-15400000.0,9181300000.0,,,0.46,,,,,,,-281100000.0,57200000.0,,,,67900000.0,,,,,-80700000.0,,,,,,700000.0,-219400000.0,,-228800000.0,,,2670100000.0,,,,,,,,-22000000.0,3770700000.0,,,7300000.0,-7100000.0,335400000.0,38600000.0,,1521600000.0,0.0,73700000.0,,,,4200000.0,-100000.0,,,,,,,,,,,,,,,
1530316800,-13100000.0,,2951900000.0,856700000.0,1680300000.0,348800000.0,,,9904700000.0,,,5757000000.0,,,,,731600000.0,,,,,,,,,,185100000.0,,,29200000.0,,,,,,,,,19600000.0,,968200000.0,,49400000.0,,33700000.0,,,17900000.0,,,187600000.0,113400000.0,,,28700000.0,,,351800000.0,-1600000.0,100000.0,559200000.0,246200000.0,,28700000.0,,,3981700000.0,,,95000000.0,,,,,,185100000.0,,,,,-4000000.0,,,0.42,,,,,,,,67700000.0,1760000000.0,,,,-428500000.0,125800000.0,28000000.0,,,,187600000.0,,,,,,-1474500000.0,488600000.0,,,247700000.0,2536000000.0,,-146300000.0,,,152900000.0,,,187600000.0,700000.0,,-13400000.0,10150800000.0,,,0.42,,,,,,,-53800000.0,61100000.0,,,,68000000.0,,,,,-74000000.0,,,,,,-200000.0,34700000.0,,300000.0,,,3013500000.0,,,,,,,,1000000.0,4076800000.0,,,12400000.0,6000000.0,335000000.0,41600000.0,,1546300000.0,-1600000.0,79100000.0,,,,2200000.0,,,,,,,,,,,,,,,,
1538265600,-103200000.0,,3106900000.0,855600000.0,1680100000.0,357100000.0,,,10162800000.0,,,6014800000.0,,,,,706600000.0,,,,,,,,,,188500000.0,,,38800000.0,,,,,,,,,20600000.0,,949100000.0,,49900000.0,,35700000.0,,,18300000.0,,,142100000.0,99500000.0,,,38200000.0,,,253100000.0,1900000.0,,679300000.0,266700000.0,,38200000.0,,,4233600000.0,,,105900000.0,,,,,,188500000.0,,,,,-4100000.0,,,0.57,,,,,,,,67500000.0,1765200000.0,,,,-275800000.0,115300000.0,-120400000.0,,,,142100000.0,,,,,,-1821600000.0,485700000.0,,,265700000.0,2785900000.0,,-156700000.0,,,187600000.0,,,142100000.0,700000.0,,-15800000.0,10429500000.0,,,0.56,,,,,,,-157400000.0,78200000.0,,,,67700000.0,,,,,-57300000.0,,,,,,-1100000.0,-45500000.0,,-87400000.0,,,3284500000.0,,,,,,,,0.0,4334700000.0,,,23000000.0,-700000.0,338800000.0,61800000.0,,1580400000.0,-20100000.0,100700000.0,,,,1600000.0,-100000.0,,,,,,,,,,,,,,,
1546214400,108300000.0,379600000.0,2751300000.0,852700000.0,1700800000.0,376900000.0,,852700000.0,9726300000.0,5687500000.0,,5687500000.0,3855900000.0,1606100000.0,,127700000.0,659100000.0,-131700000.0,1.89,,,38731800000.0,279700000.0,,2404500000.0,,194100000.0,276800000.0,659100000.0,29700000.0,287600000.0,-16200000.0,67400000.0,40700000.0,211700000.0,-252100000.0,184900000.0,,22200000.0,,908600000.0,,54900000.0,-3400000.0,40700000.0,81500000.0,211700000.0,18500000.0,,1815400000.0,211700000.0,-11400000.0,,,29600000.0,55900000.0,,-376300000.0,-6700000.0,100000.0,523100000.0,262200000.0,376900000.0,29600000.0,,253600000.0,3855900000.0,,,125200000.0,-181400000.0,908600000.0,2751300000.0,,177700000.0,194100000.0,,,211700000.0,67700000.0,-4000000.0,-20000000.0,499000000.0,0.44,2947300000.0,3986700000.0,337400000.0,,253600000.0,349100000.0,,67100000.0,1815400000.0,127700000.0,,54900000.0,318600000.0,14800000.0,165300000.0,-160600000.0,-6408800000.0,,211700000.0,,,,,372300000.0,-1567600000.0,499000000.0,,741700000.0,279700000.0,2404500000.0,,-131700000.0,1700800000.0,-20900000.0,142100000.0,,600300000.0,211700000.0,700000.0,,-26000000.0,9988600000.0,-21300000.0,,0.44,,,-2000000.0,-11800000.0,,,64800000.0,68100000.0,8300000.0,,-259900000.0,67400000.0,125200000.0,,,-249900000.0,-47700000.0,-70700000.0,1.89,129000000.0,741700000.0,39750300000.0,-2600000.0,69700000.0,700000.0,134300000.0,-3200000.0,-456900000.0,2947300000.0,71000000.0,600300000.0,,,,,,-200000.0,3986700000.0,,523100000.0,13200000.0,-1500000.0,349100000.0,42900000.0,-249900000.0,1606100000.0,0.0,83600000.0,,1018500000.0,,300000.0,,-427400000.0,,,,,,,,,,,,,,
1553990400,100000.0,,2728700000.0,853300000.0,1834200000.0,365200000.0,,,8427700000.0,,,5739400000.0,,,,,649700000.0,,,,,,,,,,180700000.0,,,42900000.0,,,,,,,,,22300000.0,,996700000.0,,162000000.0,,45800000.0,,,19400000.0,,,204400000.0,-19000000.0,,,42800000.0,,,-24200000.0,400000.0,-1400000.0,598700000.0,251100000.0,,42800000.0,,,3877900000.0,,,93500000.0,,,,,,180700000.0,,,,,-4000000.0,,,0.64,,,,,,,,67100000.0,1846000000.0,,,,11200000.0,2800000.0,-83400000.0,,,,204400000.0,,,,,,-1550100000.0,624800000.0,,,270800000.0,2376600000.0,,-142600000.0,,,211700000.0,,,204400000.0,700000.0,,-21800000.0,8678800000.0,,,0.64,,,,,,,-58100000.0,70400000.0,,,,67400000.0,,,,,-11100000.0,,,,,,8300000.0,-7300000.0,,21900000.0,,,2881200000.0,,,,,,,,0.0,3905200000.0,,,8400000.0,-4500000.0,356100000.0,51300000.0,,1644900000.0,,93000000.0,,,,4200000.0,100000.0,,,,,,,,,,,,,,,
1561852800,109400000.0,,2747900000.0,850600000.0,1826300000.0,306200000.0,,,9190800000.0,,,5751200000.0,,,,,666500000.0,,,,,,,,,,193400000.0,,,37600000.0,,,,,,,,,20800000.0,,1033300000.0,,164100000.0,,16800000.0,,,21700000.0,,,218100000.0,-15100000.0,,,37000000.0,,,81000000.0,2600000.0,-1200000.0,555800000.0,268600000.0,,37000000.0,,,3935600000.0,,,137800000.0,,,,,,193400000.0,,,,,-4000000.0,,,0.56,,,,,,,,66700000.0,1799400000.0,,,,-23600000.0,500000.0,43000000.0,,,,218100000.0,,,,,,-1671100000.0,616400000.0,,,288900000.0,2441400000.0,,-151600000.0,,,194000000.0,,,218100000.0,700000.0,,-15600000.0,9459400000.0,,,0.55,,,,,,,60400000.0,75200000.0,,,,67000000.0,,,,,-86200000.0,,,,,,-8700000.0,24100000.0,,125000000.0,,,2902300000.0,,,,,,,,0.0,3925000000.0,,,20000000.0,9300000.0,359300000.0,57600000.0,,1669700000.0,-65400000.0,96000000.0,,,,3500000.0,100000.0,,,,,,,,,,,,,,,
1569801600,10800000.0,,2688800000.0,846900000.0,1828000000.0,394100000.0,152000000.0,,9017000000.0,,222700000.0,5797500000.0,,,10600000.0,,671000000.0,,,,319400000.0,,,-68100000.0,,37449500000.0,212000000.0,,,49400000.0,,,,,,,,,21100000.0,227900000.0,1028400000.0,68700000.0,152000000.0,,16400000.0,,,21200000.0,,,218500000.0,-21500000.0,,,48200000.0,,-65400000.0,-33400000.0,-3300000.0,-4400000.0,582100000.0,305700000.0,,48200000.0,,,3938900000.0,-346100000.0,,113200000.0,,,,302200000.0,,212000000.0,,,,,-6600000.0,,,0.74,,,,19300000.0,,,152000000.0,65300000.0,1842100000.0,,,,33600000.0,700000.0,-13000000.0,,,1087500000.0,218500000.0,-87100000.0,0.0,,-19200000.0,,-1249800000.0,614600000.0,83000000.0,,344100000.0,2386900000.0,-148300000.0,-154300000.0,,,218100000.0,-6034500000.0,,218500000.0,700000.0,76400000.0,-22200000.0,9322700000.0,,86700000.0,0.73,111900000.0,-6900000.0,,,12700000.0,-300000.0,-50500000.0,93700000.0,,,,65700000.0,,768100000.0,-2300000.0,,-6100000.0,,,,,,500000.0,400000.0,,33000000.0,,,2910500000.0,,,36362000000.0,142100000.0,215100000.0,-18700000.0,,0.0,3969500000.0,351400000.0,,21500000.0,-3300000.0,366500000.0,70900000.0,,1711400000.0,0.0,114800000.0,768100000.0,,154000000.0,4600000.0,-100000.0,,,,,,,,,,,,,,,
