date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
2011-03-31,,,15354300000.0,,13785300000.0,340900000.0,,,,,,,,244500000.0,,1785700000.0,,206700000.0,,10109300000.0,0.95,,7651800000.0,,,,,-238300000.0,,1886200000.0,,657100000.0,,,,,1055900000.0,,,,31695300000.0,,16341000000.0,,4659100000.0,,1743300000.0,17761100000.0,1112003000.0,1055900000.0,1055900000.0,,,,,,,,,0.0,,-40700000.0,-445200000.0,6506400000.0,2767200000.0,,,3694300000.0,-34300000.0,,,,,,,,5132400000.0,,1898700000.0,1180100000.0,1489500000.0,2909700000.0,-543200000.0,4731300000.0,,,,,724100000.0,,,,,,,6713100000.0,13938100000.0,6506400000.0,,5993200000.0,-54600000.0,1273900000.0,,0.95,1539900000.0,,-6572400000.0,-519000000.0,45800000.0,,,,200000.0,,,-2188800000.0,,,14540100000.0,,750900000.0,,,1176100000.0,,,,-713800000.0,,,,1124000000.0,1749400000.0,2600000000.0,5839200000.0,315200000.0,,1183200000.0,92500000.0,-595600000.0,1112026000.0,218000000.0,,,7967700000.0,,,,,1749400000.0,,37900000.0,513200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,14950300000.0,,13888200000.0,355600000.0,,,,,,,,22900000.0,,2043000000.0,,216300000.0,,9881800000.0,1.07,,8620500000.0,,,,,-1397800000.0,,1550100000.0,,1498100000.0,,,,,1197300000.0,,,,32779300000.0,,17829000000.0,,5024800000.0,,1976900000.0,18502300000.0,1113933000.0,1197300000.0,1197300000.0,,,,,,,,,0.0,,-1898600000.0,-162600000.0,6113500000.0,2870200000.0,,,3833600000.0,-162100000.0,,,,,,,,5200100000.0,,2943000000.0,1228000000.0,1807600000.0,3303600000.0,-552100000.0,,,,,,724100000.0,,,,,,,6329800000.0,14276800000.0,6113500000.0,,6506400000.0,0.0,1531300000.0,,1.07,1528500000.0,,-6716400000.0,-542200000.0,45100000.0,,,,100000.0,,,-2009900000.0,,,14670100000.0,,203500000.0,,,2040300000.0,,,,-564300000.0,,,,1260600000.0,1721200000.0,2786700000.0,6252800000.0,183100000.0,,1187600000.0,-78000000.0,506200000.0,1113957000.0,334000000.0,,,7953700000.0,,,,,1721200000.0,,36300000.0,-392900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,14572700000.0,,15125900000.0,358200000.0,,,,,,,,3407300000.0,,1917800000.0,,186600000.0,,9765000000.0,1.11,,8219300000.0,,,,,-1023200000.0,,1449000000.0,,1724800000.0,,,,,1236300000.0,,,,33042200000.0,,18469500000.0,,4809800000.0,,2215800000.0,17984300000.0,1113820000.0,1236300000.0,1236300000.0,,,,,,,,,0.0,,-1008300000.0,-25200000.0,6597700000.0,2513300000.0,,,3533200000.0,-1900000.0,,,,,,,,5451300000.0,,3219600000.0,1338100000.0,1882300000.0,3198700000.0,-540900000.0,,,-307800000.0,,,724100000.0,,,,,,,6784300000.0,15060600000.0,6597700000.0,,6113500000.0,0.0,1502500000.0,,1.11,1628700000.0,,-6806300000.0,-348600000.0,83400000.0,,,,100000.0,,,-2505400000.0,,,14618500000.0,,673200000.0,,,2073400000.0,,,,-440900000.0,,,,1280900000.0,1611100000.0,2720300000.0,6147900000.0,144400000.0,,1154300000.0,207500000.0,166100000.0,1113841000.0,266200000.0,,,7812200000.0,,,,,1585900000.0,,36500000.0,484200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,974600000.0,5541600000.0,14248200000.0,,14897800000.0,318900000.0,20124200000.0,-3858600000.0,5020800000.0,11193300000.0,,1125200000.0,0.0,907400000.0,,2133400000.0,1248400000.0,974600000.0,6317900000.0,11193300000.0,0.77,5922500000.0,8930900000.0,,,,,-2051000000.0,-277200000.0,1573800000.0,5922500000.0,1661600000.0,4347700000.0,5067900000.0,4347700000.0,5349500000.0,858200000.0,-2180100000.0,,4029800000.0,33659800000.0,1113967000.0,19411600000.0,1522300000.0,4724900000.0,2138500000.0,2493400000.0,20124200000.0,1115846000.0,858200000.0,858200000.0,2493400000.0,7879900000.0,4582100000.0,5464700000.0,1113923000.0,14248200000.0,1373600000.0,,0.0,13541700000.0,-1876800000.0,-168800000.0,5922500000.0,2299800000.0,33659800000.0,1001800000.0,3597700000.0,-78900000.0,4347700000.0,1434700000.0,,8930900000.0,14897800000.0,1771300000.0,,5464700000.0,3597700000.0,4029800000.0,1321700000.0,1771300000.0,3488700000.0,-543900000.0,3693400000.0,6897100000.0,0.0,3693400000.0,-862300000.0,0.0,,19411600000.0,7760300000.0,-54600000.0,7234500000.0,19218600000.0,6897100000.0,13541700000.0,5922500000.0,6317900000.0,6597700000.0,0.0,1041800000.0,203100000.0,0.77,1522300000.0,14594100000.0,-6833800000.0,-283100000.0,50100000.0,-307800000.0,1573800000.0,5993200000.0,5600000.0,,-6833800000.0,-3858600000.0,12900700000.0,,14594100000.0,261600000.0,510900000.0,,-4824400000.0,1944700000.0,-268500000.0,,3.9,-650900000.0,-1692900000.0,,,1355300000.0,1236200000.0,2903500000.0,6046600000.0,261600000.0,,1125200000.0,-490500000.0,1171700000.0,1115883000.0,183600000.0,2299800000.0,1434700000.0,7760300000.0,-2369900000.0,6000000.0,3.9,2903500000.0,1236200000.0,-70700000.0,36700000.0,-675200000.0,0.0,-4710300000.0,24286500000.0,,147400000.0,186000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,12602600000.0,,15906700000.0,385900000.0,,,,,,,,-6100000.0,,1847500000.0,,802400000.0,,10861900000.0,0.91,,6553700000.0,,,,,-2156100000.0,,1533900000.0,,721800000.0,,,,,1011100000.0,,,,32238200000.0,,19635600000.0,,4404100000.0,,2093200000.0,17415600000.0,1116962000.0,1011100000.0,1011100000.0,,,,,,,,,0.0,,-652300000.0,-50600000.0,4122200000.0,2424200000.0,,,3402100000.0,-50900000.0,,,,,,,,5403200000.0,,4521100000.0,1197900000.0,1619800000.0,2999000000.0,-544600000.0,,,-195400000.0,,,725800000.0,,,,,,,4924600000.0,14834100000.0,4122200000.0,,5922500000.0,-1500000000.0,1335300000.0,,0.91,10600000.0,,-7011100000.0,-130700000.0,45300000.0,,,,0.0,,,-3549200000.0,,,14765700000.0,,1880800000.0,,,852500000.0,,,,-2057000000.0,,,,1151500000.0,1405100000.0,2754400000.0,5602000000.0,388800000.0,,1246300000.0,132100000.0,-698700000.0,1116983000.0,324200000.0,,,7754600000.0,,,,,1405100000.0,,28200000.0,-1800300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,12307300000.0,,15736200000.0,362000000.0,,,,,,,,25300000.0,,1931100000.0,,915700000.0,,10895000000.0,0.83,,6609700000.0,,,,,-1320500000.0,,1472800000.0,,1126500000.0,,,,,923600000.0,,,,31812600000.0,,19505300000.0,,4454000000.0,,2195000000.0,17504700000.0,1118686000.0,923600000.0,923600000.0,,,,,,,,,0.0,,-385300000.0,-700000.0,4345800000.0,2320800000.0,,,3181700000.0,-60600000.0,,,,,,,,5500200000.0,,4547600000.0,1146700000.0,1628600000.0,3251800000.0,-550400000.0,,,-3900000.0,,,725800000.0,,,,,,,5261500000.0,14310400000.0,4345800000.0,,4122200000.0,0.0,1185700000.0,,0.83,9100000.0,,-7085700000.0,-179500000.0,15800000.0,,,,0.0,,,-3934200000.0,,,14705600000.0,,1179200000.0,,,1306000000.0,,,,-552700000.0,,,,1320700000.0,1202200000.0,2590400000.0,5600700000.0,33500000.0,,1201600000.0,18600000.0,-61100000.0,1118707000.0,262100000.0,,,7619900000.0,,,,,1201500000.0,,37600000.0,223600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,14038900000.0,,17062200000.0,369700000.0,,,,,,,,-746300000.0,,1757400000.0,,1580700000.0,,11303400000.0,1.18,,6960700000.0,,,,,-2030200000.0,,1815000000.0,,1260300000.0,,,,,1326600000.0,,,,34321000000.0,,20282100000.0,,4239700000.0,,2387800000.0,18264100000.0,1119617000.0,1326600000.0,1326600000.0,,,,,,,,,0.0,,-132700000.0,809800000.0,5319200000.0,2553400000.0,,,3268200000.0,1426800000.0,,,,,,,,5510900000.0,,5224300000.0,1203600000.0,772700000.0,3100200000.0,-544200000.0,5031100000.0,,0.0,,,725800000.0,,,,,,,6899900000.0,16064500000.0,5319200000.0,,4345800000.0,0.0,1874700000.0,,1.18,9100000.0,,-7305500000.0,-284000000.0,47000000.0,,,,0.0,,,-3535900000.0,,,14944400000.0,,754700000.0,,,1544300000.0,,,,-544700000.0,,,,1342800000.0,1139500000.0,4512000000.0,5443300000.0,338200000.0,,1328700000.0,55500000.0,488300000.0,1119641000.0,548100000.0,,,7638900000.0,,,,,1139500000.0,,34500000.0,973400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,1665500000.0,4260600000.0,13038700000.0,,16088200000.0,344600000.0,19625000000.0,-3797100000.0,5278100000.0,11235500000.0,-336100000.0,1188300000.0,822300000.0,59800000.0,,1977500000.0,-51200000.0,1665500000.0,5015300000.0,11235500000.0,0.721505,4018800000.0,8389500000.0,,,,,-2111800000.0,1276500000.0,1369400000.0,4018800000.0,1152000000.0,4088600000.0,4796500000.0,4088600000.0,5408200000.0,827200000.0,-2187400000.0,,6313300000.0,34398900000.0,1146493000.0,21360200000.0,11900000.0,4709000000.0,4730800000.0,2534000000.0,19625000000.0,1146493000.0,827200000.0,827200000.0,2534000000.0,7513500000.0,-667300000.0,5519400000.0,1146493000.0,13038700000.0,1462200000.0,-721100000.0,822300000.0,14765200000.0,-1662500000.0,-239500000.0,4018800000.0,2643800000.0,34398900000.0,1319600000.0,3336300000.0,-38800000.0,4088600000.0,1501300000.0,,8389500000.0,16088200000.0,1777200000.0,,5519400000.0,3336300000.0,6313300000.0,1248300000.0,1777200000.0,3440600000.0,-548200000.0,3251400000.0,5684300000.0,0.0,3251400000.0,465700000.0,0.0,,21360200000.0,7760200000.0,-1500600000.0,5304800000.0,17806900000.0,5684300000.0,14765200000.0,4018800000.0,5015300000.0,5319200000.0,-600000.0,1012400000.0,-307900000.0,0.721505,11900000.0,14918000000.0,-7157800000.0,-450000000.0,42500000.0,-199300000.0,1369400000.0,5922500000.0,-721100000.0,,-7157800000.0,-3797100000.0,12791600000.0,,14918000000.0,143500000.0,916100000.0,,-2832800000.0,1602000000.0,126000000.0,,3.56618,-1265200000.0,-1044200000.0,,,1463100000.0,1268400000.0,2738900000.0,5957300000.0,143500000.0,,1188300000.0,-80200000.0,220300000.0,1146493000.0,185200000.0,2643800000.0,1501300000.0,7760200000.0,-4419600000.0,0.0,3.56618,2738900000.0,1268400000.0,-1903700000.0,41200000.0,-1300400000.0,0.0,-7618600000.0,22603400000.0,,141500000.0,177800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,12326100000.0,,16462400000.0,381500000.0,,,,,,,,9200000.0,,1652000000.0,,795800000.0,,9750900000.0,1.370301,,7593600000.0,,,,,-2174500000.0,,1295200000.0,,221500000.0,,,,,1548000000.0,,,,32300100000.0,,19974000000.0,,4443700000.0,,2095800000.0,17344500000.0,1126561464.0,1548000000.0,1548000000.0,,,,,,,,,0.0,,1355100000.0,524200000.0,3936600000.0,2576700000.0,,,3439700000.0,-18400000.0,,,,,,,,4431600000.0,,5636200000.0,1158300000.0,1693800000.0,3000100000.0,-531100000.0,4618600000.0,,0.0,,,0.0,,,,,,,4732400000.0,14948600000.0,3936600000.0,,4018800000.0,-900000.0,1951100000.0,,1.370301,1028000000.0,,-7264200000.0,-157900000.0,40300000.0,,,,0.0,,,-4014400000.0,,,14887600000.0,,3705900000.0,,,379400000.0,,-1198100000.0,,-1730100000.0,,,,1348100000.0,1443600000.0,2274400000.0,5602000000.0,352700000.0,,974400000.0,-51000000.0,-1048100000.0,1126561464.0,403100000.0,,,7623400000.0,,,,,1443600000.0,,35200000.0,-82200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,12639300000.0,,16608600000.0,363900000.0,,,,,,,,7000000.0,,1867600000.0,,924500000.0,,9581100000.0,1.070692,,8408500000.0,,,,,-4817200000.0,,1258000000.0,,1500800000.0,,,,,1206200000.0,,,,33226000000.0,,20586700000.0,,4764500000.0,,1880100000.0,17989600000.0,1126637846.0,1206200000.0,1206200000.0,,,,,,,,,0.0,,-1251700000.0,-41000000.0,3786500000.0,2725400000.0,,,3579100000.0,-37300000.0,,,,,,,,4290800000.0,,6561400000.0,1165200000.0,1797500000.0,3198000000.0,-533000000.0,4508500000.0,,0.0,,,0.0,,,,,,,4711000000.0,15227400000.0,3786500000.0,,3936600000.0,-800000.0,1514900000.0,,1.070692,1023200000.0,,-7401200000.0,-136400000.0,40300000.0,,,,0.0,,,-3948700000.0,,,15037900000.0,,3739200000.0,,,1637200000.0,,0.0,,-533800000.0,,,,1330400000.0,1566500000.0,2297600000.0,5929700000.0,37300000.0,,1141000000.0,249900000.0,-223400000.0,1126637846.0,308700000.0,,,7636700000.0,,,,,1566500000.0,,33600000.0,-150100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,13202200000.0,,17811000000.0,349000000.0,,,,,,,,21300000.0,,1652400000.0,,1010400000.0,,8993400000.0,1.067868,,8076100000.0,,,,,-4026400000.0,,1268200000.0,,1737800000.0,,,,,1203100000.0,,,,33965600000.0,,20763400000.0,,4574500000.0,,1320700000.0,17069500000.0,1126649615.0,1203100000.0,1203100000.0,,,,,,,,,0.0,,-943800000.0,-23700000.0,4368900000.0,2974100000.0,,,3445000000.0,-35800000.0,,,,,,,,4263800000.0,,7220200000.0,1198100000.0,2014100000.0,3029800000.0,-527700000.0,4455100000.0,,-43700000.0,,,0.0,,,,,,,5379300000.0,16887100000.0,4368900000.0,,3786500000.0,-1300000.0,1513400000.0,,1.067868,1019100000.0,,-7575600000.0,-253800000.0,39800000.0,,,,0.0,,,-3564100000.0,,,15343000000.0,,3415900000.0,,,1991600000.0,,0.0,,-529000000.0,,,,1377400000.0,1544700000.0,2110900000.0,5772600000.0,37500000.0,,1247400000.0,608700000.0,-226800000.0,1126649615.0,310300000.0,,,7767400000.0,,,,,1544700000.0,,36300000.0,582400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,1567100000.0,4641700000.0,13104700000.0,,16992400000.0,351200000.0,17608000000.0,-2002700000.0,5531300000.0,8691400000.0,-70300000.0,1119300000.0,0.0,24700000.0,,1953600000.0,-393000000.0,1567100000.0,5548100000.0,8691400000.0,0.651418,3830200000.0,8916600000.0,,,,,-4554800000.0,-97400000.0,1863000000.0,3830200000.0,1181600000.0,4684800000.0,4908100000.0,4684800000.0,5889300000.0,727500000.0,-2120700000.0,,7624900000.0,35248700000.0,1116795000.0,22144000000.0,1012600000.0,4422300000.0,14555100000.0,2212500000.0,17608000000.0,1116795000.0,727500000.0,727500000.0,2212500000.0,7125600000.0,62200000.0,4200300000.0,1116795000.0,13104700000.0,1445600000.0,-1698100000.0,0.0,17631400000.0,-1232400000.0,-77900000.0,3830200000.0,2928800000.0,35248700000.0,1204500000.0,3434400000.0,-5900000.0,4684800000.0,1516800000.0,,8916600000.0,16992400000.0,1941700000.0,,4200300000.0,3434400000.0,7624900000.0,1386500000.0,1941700000.0,3429000000.0,-528900000.0,2814300000.0,5397300000.0,0.0,2814300000.0,381600000.0,0.0,,22144000000.0,7975500000.0,-10500000.0,5735000000.0,18205000000.0,5397300000.0,17631400000.0,3830200000.0,5548100000.0,4368900000.0,-7500000.0,909900000.0,-286500000.0,0.651418,1012600000.0,15646700000.0,-7671200000.0,-545200000.0,39700000.0,-43700000.0,1863000000.0,4018800000.0,0.0,,-7671200000.0,-2002700000.0,12656900000.0,,15646700000.0,254400000.0,3694100000.0,,-2072800000.0,1726800000.0,285900000.0,-500000000.0,4.194861,-1036400000.0,-1093300000.0,,,1475400000.0,993300000.0,2328400000.0,5808800000.0,254400000.0,,1119300000.0,-521700000.0,1105300000.0,1116795000.0,182400000.0,2928800000.0,1516800000.0,7975500000.0,-3829300000.0,0.0,4.194861,2328400000.0,993300000.0,-188600000.0,39800000.0,-538700000.0,0.0,-15572900000.0,23113100000.0,,144900000.0,160100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,13039300000.0,,17665300000.0,348800000.0,,,,,,,,5100000.0,,1484900000.0,,1324400000.0,,9776500000.0,0.650052,,6631700000.0,,,,,-3173000000.0,,2061500000.0,,45300000.0,,,,,727900000.0,,,,34756900000.0,,21717600000.0,,3460400000.0,,2339000000.0,16408200000.0,1119451042.0,727900000.0,727900000.0,,,,,,,,,0.0,,388400000.0,28000000.0,3888000000.0,2969000000.0,,,3002900000.0,-11900000.0,,,,,,,,5255300000.0,,7204800000.0,1222700000.0,1724200000.0,2594200000.0,-524100000.0,4203100000.0,,,,,0.0,,,,,,,5212400000.0,18338100000.0,3888000000.0,,3830200000.0,-1002000000.0,890800000.0,,0.650052,9100000.0,,-7808900000.0,-227000000.0,37800000.0,,,,-6900000.0,,,-1957300000.0,,,15779600000.0,,3800300000.0,,,272300000.0,,-55000000.0,,-595100000.0,,,,1109300000.0,866200000.0,2330800000.0,4683100000.0,102500000.0,,1149900000.0,93500000.0,-941300000.0,1119451042.0,162900000.0,,,7970700000.0,,,,,866200000.0,,38300000.0,57800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,13156700000.0,,17204300000.0,348400000.0,,,,,,,,67700000.0,,1663900000.0,,1360800000.0,,9606200000.0,0.655232,,7417400000.0,,,,,-3226200000.0,,1836600000.0,,752700000.0,,,,,733500000.0,,,,35018400000.0,,21861700000.0,,3745900000.0,,2441000000.0,17023600000.0,1117308330.0,733500000.0,733500000.0,,,,,,,,,0.0,,-468900000.0,55700000.0,3765700000.0,3190300000.0,,,3187900000.0,-19600000.0,,,,,,,,5301000000.0,,6649700000.0,1189700000.0,1875700000.0,2859300000.0,-526900000.0,4670100000.0,,,,,0.0,,,,,,,5126500000.0,17983700000.0,3765700000.0,,3888000000.0,-31800000.0,940400000.0,,0.655232,10300000.0,,-8012700000.0,-301200000.0,35500000.0,,,,-1100000.0,,,-1935300000.0,,,16113600000.0,,3629500000.0,,,1053900000.0,,-145000000.0,,-702500000.0,,,,1195400000.0,886600000.0,2036300000.0,4935600000.0,168600000.0,,1124600000.0,27700000.0,-80000000.0,1117308330.0,206900000.0,,,8100900000.0,,,,,886600000.0,,38600000.0,-122300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,12110500000.0,,17406900000.0,342400000.0,,,,,,,,91800000.0,,1672100000.0,,1644100000.0,,9391700000.0,0.448041,,7574600000.0,,,,,-3639300000.0,,1642200000.0,,1112500000.0,,,,,500600000.0,,,,34648800000.0,,22538300000.0,,3608600000.0,,2338700000.0,16966300000.0,1113429817.0,500600000.0,500600000.0,,,,,,,,,0.0,,-1649700000.0,-28500000.0,3165800000.0,2844500000.0,,,3053500000.0,-18900000.0,,,,,,,,5292600000.0,,7405500000.0,1267000000.0,1970600000.0,2915300000.0,-525000000.0,4750800000.0,,0.0,,,0.0,,,,,,,4809900000.0,17669300000.0,3165800000.0,,3765700000.0,-500000.0,655500000.0,,0.448041,313000000.0,,-8038200000.0,-578800000.0,38100000.0,,,,117000000.0,,,-2551600000.0,,,16081500000.0,,2587300000.0,,,1691300000.0,,-300000000.0,,-405900000.0,,,,1243200000.0,693300000.0,2060600000.0,4875600000.0,153500000.0,,1023300000.0,63900000.0,473000000.0,1113429817.0,154900000.0,,,8043300000.0,,,,,693300000.0,,38500000.0,-599900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,955400000.0,2801200000.0,12179800000.0,,16482700000.0,339400000.0,21790100000.0,-3991800000.0,4733600000.0,10582600000.0,-260700000.0,1128100000.0,0.0,206700000.0,,1799900000.0,-38900000.0,955400000.0,3328700000.0,10582600000.0,0.385818,3871600000.0,11207500000.0,,,,,-1402000000.0,-5430100000.0,1653500000.0,3871600000.0,890700000.0,2390500000.0,4932500000.0,2390500000.0,3000300000.0,428500000.0,-2101200000.0,,4568900000.0,37178200000.0,1110627000.0,24998400000.0,2688700000.0,3868200000.0,15063500000.0,7823300000.0,21790100000.0,1110627000.0,428500000.0,428500000.0,7823300000.0,6620800000.0,371300000.0,5367700000.0,1110627000.0,12179800000.0,1379000000.0,-800000000.0,0.0,15373200000.0,-2178900000.0,-355800000.0,3871600000.0,2740000000.0,37178200000.0,609800000.0,3234600000.0,-5379700000.0,2390500000.0,1758100000.0,,11207500000.0,16482700000.0,2068800000.0,,5367700000.0,3234600000.0,4568900000.0,1253100000.0,2068800000.0,2985600000.0,-525200000.0,2884200000.0,4827000000.0,0.0,2884200000.0,-300600000.0,0.0,,24998400000.0,7963900000.0,-1034800000.0,4367100000.0,14683100000.0,4827000000.0,15373200000.0,3871600000.0,3328700000.0,3165800000.0,-500000.0,513600000.0,-307100000.0,0.385818,2688700000.0,16029300000.0,-8065400000.0,-458900000.0,37400000.0,-551400000.0,1653500000.0,3830200000.0,78400000.0,,-8065400000.0,-3991800000.0,11354400000.0,,16029300000.0,93500000.0,5046400000.0,,-3909100000.0,1349600000.0,-36400000.0,-300000000.0,2.152388,1628400000.0,-1565900000.0,,,1185700000.0,882600000.0,2472600000.0,5121300000.0,93500000.0,,1128100000.0,-221500000.0,509400000.0,1110627000.0,85100000.0,2740000000.0,1758100000.0,7963900000.0,-75100000.0,187400000.0,2.152388,2472600000.0,882600000.0,41400000.0,40600000.0,705800000.0,0.0,-11440500000.0,19615600000.0,,156000000.0,148800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
