,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1325289600,62843000.0,1318224000.0,,4240384000.0,6772000.0,,,,-7220000.0,,135401000.0,351821000.0,5339947000.0,40293000.0,61141000.0,-912397000.0,82904000.0,232313000.0,72669000.0,-317137000.0,28598000.0,,,1195069000.0,41082000.0,3826000.0,,,28598000.0,11021098000.0,10008000.0,3503000.0,,808357000.0,0.0,135401000.0,605815000.0,59067000.0,-175051000.0,,11021098000.0,176531000.0,2666236000.0,1106887000.0,-1414000.0,88794000.0,6304000.0,,15621000.0,14207000.0,803136000.0,,1.76,3685818000.0,,2666236000.0,6304000.0,,1.77,,-84824000.0,-97677000.0,-70045000.0,562979000.0,0.0,1095000.0,40293000.0,14776391000.0,105135000.0,,,,503680000.0,14207000.0,,13378732000.0,,,14207000.0,14207000.0,8652000.0,,12959000.0,82091000.0,,,243709000.0,,14381103000.0,543908000.0,50840000.0,623716000.0,-1888000.0,10536007000.0,1863100000.0,,,-97677000.0,243709000.0,-11432000.0,,52209000.0,,14207000.0,,304929000.0,623716000.0,14381103000.0,177486000.0,59067000.0,,-977992000.0,-306396000.0,,22385000.0,323357000.0,,,,14207000.0,,,33148000.0,467801000.0,,273108000.0,-1748000.0,1154957000.0,309613000.0,3287492000.0,195494000.0,-3360005000.0,9429120000.0,37824000.0,,-1848801000.0,13866000.0,175484000.0,1397659000.0,10536007000.0,1489105000.0,446230000.0,-40392000.0,-169635000.0,-839000.0,102223000.0,9046902000.0,,0.0,,,,-3360005000.0,1318224000.0,1195069000.0,4240384000.0,-1848801000.0,14776391000.0,309613000.0,54134000.0,198751000.0,0.0,13112000.0,5361084000.0,543908000.0,-1356000.0,-157855000.0,31390000.0,453594000.0,14308590000.0,,,,1392681000.0,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,,,9849000.0,,,0.24,,,,,5350514000.0,41754000.0,49252000.0,,74059000.0,148099000.0,-382409000.0,-244293000.0,,,,,35393000.0,4974000.0,,,30355000.0,11139499000.0,,9634000.0,,,0.0,128605000.0,241763000.0,103037000.0,,,,,,,-4705000.0,92104000.0,6309000.0,,14207000.0,,,,,,,,,,,,-96194000.0,,,,,,41754000.0,14087739000.0,,,,177028000.0,,,,13498630000.0,,,9502000.0,9502000.0,12627000.0,,,82466000.0,,,,,,177338000.0,76256000.0,618554000.0,,9832303000.0,,,,-95549000.0,162414000.0,-75278000.0,,-45684000.0,,,,,618554000.0,14731998000.0,159325000.0,,,,229605000.0,,,,,0.24,,9502000.0,,,-7743000.0,,175914000.0,259215000.0,-1100000.0,,,,,,,,,-1847750000.0,,,589109000.0,,743689000.0,459229000.0,-40414000.0,,-104000.0,84645000.0,9088614000.0,,,,,,-3592499000.0,1361378000.0,1195069000.0,4255436000.0,,,,62796000.0,,0.0,,,,-6229000.0,,,,,,,,1397588000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,9119000.0,,,0.6,,,,,5203133000.0,107026000.0,116663000.0,,72281000.0,168772000.0,34581000.0,-256641000.0,,,,,80602000.0,6576000.0,,,31712000.0,11387311000.0,,2960000.0,,,0.0,174598000.0,255267000.0,57406000.0,,,,,,,3417000.0,92329000.0,6310000.0,,9502000.0,,,,,,,,,,,,-87869000.0,,,,,,107026000.0,14412761000.0,,,,177491000.0,,,,13806387000.0,,,12919000.0,12919000.0,2259000.0,,,82551000.0,,,,,,482261000.0,-18423000.0,745607000.0,,10086786000.0,,,,-93890000.0,183908000.0,-16837000.0,,2432000.0,,,,,745607000.0,11567879000.0,270419000.0,,,,-199936000.0,,,,,0.61,,12919000.0,,,-20617000.0,,176331000.0,372145000.0,0.0,,,,,,,,,-1785039000.0,,,606374000.0,,1017964000.0,475188000.0,-40529000.0,,-44189000.0,197265000.0,9068822000.0,,,,,,-180568000.0,1462869000.0,1207572000.0,4325975000.0,,,,57579000.0,,0.0,,,,-151959000.0,,,,,,,,1405155000.0,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,7167000.0,,,0.86,,,,,5184546000.0,153812000.0,154111000.0,,80851000.0,418143000.0,-197506000.0,-218029000.0,,,,,100913000.0,4031000.0,,,31925000.0,11534327000.0,,9468000.0,,,0.0,203075000.0,321024000.0,106074000.0,,,,,,,5612000.0,96219000.0,3487000.0,,12919000.0,,,,,,,,,,,,200114000.0,,,,,,153812000.0,14599535000.0,,,,177841000.0,,,,13957010000.0,,,18531000.0,18531000.0,2959000.0,,,79453000.0,,,,,,332823000.0,,831815000.0,,10150195000.0,,,,-91507000.0,202283000.0,-4655000.0,,-3869000.0,,,,,831815000.0,15315177000.0,327609000.0,,,,-215025000.0,,,,,0.87,,18531000.0,,,8447000.0,,176621000.0,430696000.0,-2827000.0,,,,,,,,,-1675678000.0,,,642525000.0,,1005874000.0,504206000.0,-44080000.0,,-40000.0,255024000.0,9144321000.0,,,,,,-3780850000.0,1563029000.0,1207572000.0,4449340000.0,,,,80888000.0,,0.0,,,,-103121000.0,,,,,,,,1412169000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,86140000.0,1499062000.0,,4444988000.0,3224000.0,,,0.31,-44560000.0,,194781000.0,381503000.0,5209370000.0,55478000.0,54224000.0,-382356000.0,2480165000.0,220584000.0,-17682000.0,-266712000.0,29772000.0,,,1207250000.0,40100000.0,3746000.0,,,29772000.0,11739364000.0,11470000.0,5798000.0,,955598000.0,357333000.0,194781000.0,608928000.0,53810000.0,-117997000.0,,11739364000.0,177671000.0,1526849000.0,994832000.0,5902000.0,100851000.0,3490000.0,,18531000.0,24433000.0,924134000.0,,2.01,4069786000.0,,2876889000.0,3490000.0,,2.03,,-46128000.0,-116191000.0,-471954000.0,608928000.0,647879000.0,10226000.0,55478000.0,14718976000.0,-563016000.0,,,178113000.0,631258000.0,24433000.0,,14219529000.0,,,24433000.0,24433000.0,68295000.0,,23276000.0,78976000.0,,,279613000.0,,15596052000.0,385904000.0,,323580000.0,-4376000.0,10273988000.0,602715000.0,,,-116191000.0,279613000.0,-21227000.0,,36549000.0,,24433000.0,,374250000.0,680913000.0,15596052000.0,166781000.0,53810000.0,,-985675000.0,-197000000.0,,29359000.0,323446000.0,-34528000.0,0.31,,24433000.0,,,30392000.0,499447000.0,176907000.0,267632000.0,-449000.0,1305637000.0,358070000.0,2480165000.0,200440000.0,-3856688000.0,9279156000.0,-10572000.0,,-1664955000.0,27860000.0,176445000.0,499447000.0,10273988000.0,994832000.0,156799000.0,-88436000.0,-30077000.0,-227000.0,94324000.0,9279156000.0,,1350040000.0,,,,-3856688000.0,1499062000.0,1207250000.0,4444988000.0,-1664955000.0,14718976000.0,358070000.0,475014000.0,257008000.0,0.0,14207000.0,5209370000.0,385904000.0,-210645000.0,-213459000.0,10479000.0,475014000.0,14219529000.0,,,,4069786000.0,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,,,5105000.0,,,0.32,,,,,5202595000.0,57643000.0,57643000.0,,2484431000.0,149625000.0,74833000.0,-223807000.0,,,,,31168000.0,4367000.0,,,31150000.0,11792935000.0,,8141000.0,,,312203000.0,182851000.0,508622000.0,101101000.0,,,,,,,-3252000.0,99649000.0,3497000.0,,24433000.0,,,,,,,,,,,,-74182000.0,,,,,,57643000.0,14769216000.0,,,18775000.0,178465000.0,,,,14277366000.0,,,21181000.0,21181000.0,,,,80949000.0,,,,,,449710000.0,29446000.0,323934000.0,,10259554000.0,,,,-114286000.0,166723000.0,-49688000.0,,-37278000.0,,,,,636137000.0,15718355000.0,164139000.0,,,,-227710000.0,,,,,0.32,,21181000.0,,,-11556000.0,,177327000.0,263788000.0,-1200000.0,,,,,,,,2042000.0,-1607321000.0,,,491850000.0,,958332000.0,159795000.0,0.0,,-2836000.0,88811000.0,9301222000.0,,,,,,-3925420000.0,1545941000.0,1207161000.0,4509662000.0,,,,470669000.0,,-1067000.0,,,,-2392000.0,,,,,,,,4098627000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,,,5756000.0,,,0.57,,,,,5180682000.0,101263000.0,101263000.0,,72839000.0,140572000.0,90290000.0,-236449000.0,,,,,66456000.0,5327000.0,,,33819000.0,11927870000.0,,6639000.0,,,323320000.0,234852000.0,198600000.0,54531000.0,,,,,,,-815000.0,101366000.0,1779000.0,,21181000.0,,,,,,,,,,,,-95877000.0,,,,,,101220000.0,14977377000.0,,,-83450000.0,178910000.0,,,,14431537000.0,,,20366000.0,20366000.0,,,,80602000.0,,,,,,580326000.0,62484000.0,400945000.0,,10405251000.0,,,,-112468000.0,178418000.0,-148613000.0,,5035000.0,,,,,724265000.0,15888633000.0,241773000.0,,,,-231677000.0,,,,,0.57,,20366000.0,,,-5392000.0,,177716000.0,349687000.0,-1720000.0,,,,,,,,4420000.0,-1555993000.0,,,545840000.0,,1049306000.0,159172000.0,-49744000.0,,-1766000.0,167719000.0,9355945000.0,,,,,,-3960763000.0,1666854000.0,1207336000.0,4572126000.0,,,,31085000.0,,6538000.0,,,,-3317000.0,,,,,,,,1048525000.0,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,1499000.0,,,0.84,,,,,5174077000.0,150665000.0,150665000.0,,62471000.0,398479000.0,-126411000.0,-254645000.0,,,,,98327000.0,3262000.0,,,35053000.0,12112567000.0,,5008000.0,,,343610000.0,256547000.0,281050000.0,101291000.0,,,,,,,12088000.0,102734000.0,1781000.0,,20366000.0,,,,,,,,,,,,143834000.0,,,,,,150605000.0,15228446000.0,,,-44697000.0,179154000.0,,,,14615226000.0,,,32454000.0,32454000.0,,,,80324000.0,,,,,,503096000.0,103310000.0,485586000.0,,10595514000.0,,,,-109901000.0,209768000.0,15141000.0,,4182000.0,,,,,829196000.0,16151638000.0,324643000.0,,,,-259980000.0,,,,,0.85,,32454000.0,,,-5047000.0,,177965000.0,432050000.0,0.0,,,,,,,,2454000.0,-1505191000.0,,,613220000.0,,1141473000.0,160943000.0,-49810000.0,,-11952000.0,248992000.0,9454041000.0,,,,,,-4039071000.0,1771113000.0,1207741000.0,4632932000.0,,,,38765000.0,,6617000.0,,,,-7440000.0,,,,,,,,1052307000.0,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,1848496000.0,,4727804000.0,2388000.0,,,0.33,-23658000.0,,210615000.0,407718000.0,5230058000.0,59693000.0,59693000.0,-1053294000.0,2127981000.0,207486000.0,120951000.0,-330078000.0,32973000.0,,,1207764000.0,40255000.0,-39493000.0,,,32973000.0,12391162000.0,12474000.0,6563000.0,,896162000.0,333591000.0,210615000.0,591052000.0,52087000.0,-234874000.0,,12391162000.0,179056000.0,1589134000.0,1235533000.0,-5490000.0,103969000.0,1784000.0,,32454000.0,26964000.0,946774000.0,,2.06,3876138000.0,,2901858000.0,1784000.0,,2.08,,-122592000.0,-34635000.0,-493095000.0,591052000.0,15343000.0,2531000.0,59693000.0,15069533000.0,159663000.0,,30066000.0,179469000.0,605470000.0,26964000.0,,14519143000.0,,,26964000.0,26964000.0,,,-26537000.0,78042000.0,,,264589000.0,,16513953000.0,644481000.0,55260000.0,378669000.0,-3370000.0,10341729000.0,642360000.0,,,-34635000.0,264589000.0,-51714000.0,,44276000.0,,26964000.0,,369264000.0,712260000.0,16513953000.0,216219000.0,52087000.0,,-1044979000.0,-333927000.0,,14748000.0,319917000.0,-79306000.0,0.33,,26964000.0,,,8629000.0,550390000.0,178237000.0,320188000.0,-450000.0,1354492000.0,369264000.0,2127981000.0,250500000.0,-4122791000.0,9106196000.0,16215000.0,3558000.0,-1495698000.0,26351000.0,177814000.0,550390000.0,10341729000.0,1235533000.0,162450000.0,-49896000.0,-148817000.0,-7104000.0,99948000.0,9106196000.0,,1312724000.0,,,,-4122791000.0,1848496000.0,1207764000.0,4727804000.0,-1495698000.0,15069533000.0,369264000.0,523426000.0,236206000.0,3255000.0,24433000.0,5230058000.0,644481000.0,-479946000.0,-149450000.0,-13366000.0,523426000.0,14519143000.0,,,,3876138000.0,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,1358000.0,,,0.38,,,,,5208668000.0,68123000.0,68123000.0,,60993000.0,244874000.0,-35883000.0,-202926000.0,,,,,44883000.0,2413000.0,,,35242000.0,12469981000.0,,8199000.0,,,329275000.0,223606000.0,212948000.0,93655000.0,,,,,,,3791000.0,106078000.0,1790000.0,,26964000.0,,,,,,,,,,,,41948000.0,,,,,,68103000.0,15274821000.0,,,3307000.0,179457000.0,,,,14586827000.0,,,30755000.0,30755000.0,,,,76937000.0,,,,,,653128000.0,44919000.0,352671000.0,,10473734000.0,,,,-35151000.0,183839000.0,2641000.0,,-59140000.0,,,,,681946000.0,16660830000.0,185826000.0,,,,-205200000.0,,,,,0.38,,30755000.0,,,7423000.0,,178539000.0,296021000.0,-1200000.0,,,,,,,,2711000.0,-1427809000.0,,,687994000.0,,1197699000.0,166845000.0,-49968000.0,,-2279000.0,113006000.0,9276035000.0,,,,,,-4190849000.0,2023732000.0,1208065000.0,4801087000.0,,,,31604000.0,,5000.0,,,,-223192000.0,,,,,,,,1084601000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,17025000.0,,,0.61,,,,,5217544000.0,109299000.0,109299000.0,,79884000.0,205741000.0,28611000.0,-230221000.0,,,,,72190000.0,3357000.0,,,36845000.0,12582511000.0,,3970000.0,,,342974000.0,239912000.0,231878000.0,55545000.0,,,,,,,1378000.0,105862000.0,1791000.0,,30755000.0,,,,,,,,,,,,-24480000.0,,,,,,109266000.0,15426447000.0,,,-57052000.0,179693000.0,,,,14718812000.0,,,32133000.0,32133000.0,,,,75794000.0,,,,,,717468000.0,64072000.0,416185000.0,,10553321000.0,,,,-34671000.0,192441000.0,-100493000.0,,3514000.0,,,,,759159000.0,16791729000.0,253429000.0,,,,-232974000.0,,,,,0.61,,32133000.0,,,8069000.0,,178863000.0,363145000.0,0.0,,,,,,,,4171000.0,-1374174000.0,,,707635000.0,,1234911000.0,162756000.0,-55422000.0,,-590000.0,181489000.0,9318410000.0,,,,,,-4209218000.0,2053194000.0,1208065000.0,4873126000.0,,,,27193000.0,,-2163000.0,,,,-36173000.0,,,,,,,,1092040000.0,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,9032000.0,,,0.85,,,,,5540648000.0,152185000.0,156608000.0,,76435000.0,389647000.0,-64485000.0,-283671000.0,,,,,107205000.0,3702000.0,,,37203000.0,12799358000.0,,3277000.0,,,341348000.0,249694000.0,284655000.0,97062000.0,,,,,,,41995000.0,106458000.0,1793000.0,,32133000.0,,,,,,,,,,,,105976000.0,,,,,,152142000.0,15715647000.0,,,-23578000.0,179948000.0,,,,14958686000.0,,,74128000.0,74128000.0,,,,78972000.0,,,,,,369560000.0,104134000.0,504821000.0,,10795995000.0,,,,-35942000.0,260713000.0,32766000.0,,25485000.0,,,,,846169000.0,17049742000.0,337225000.0,,,,-283167000.0,,,,,0.85,,74128000.0,,,-22785000.0,,178992000.0,449574000.0,0.0,,,,,,,,2788000.0,-1333164000.0,,,756961000.0,,1058935000.0,167596000.0,-55458000.0,,-3184000.0,263813000.0,9737060000.0,,,,,,-4250384000.0,2143861000.0,1208065000.0,4919652000.0,,,,28744000.0,,3700000.0,,,,-228702000.0,,,,,,,,1104114000.0,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,2145753000.0,,4915591000.0,716000.0,,,0.52,-8935000.0,,232112000.0,424084000.0,5448245000.0,93501000.0,93946000.0,-1013989000.0,2440291000.0,257025000.0,-15425000.0,-317476000.0,37190000.0,,,1208043000.0,55200000.0,4597000.0,,,37190000.0,13029296000.0,13043000.0,5467000.0,,1097287000.0,345487000.0,232112000.0,729907000.0,56523000.0,-48692000.0,,13029296000.0,179806000.0,1661464000.0,1240998000.0,-51048000.0,105686000.0,1795000.0,,74128000.0,23080000.0,1000648000.0,,2.35,4526122000.0,,3011328000.0,1795000.0,,2.36,,-60451000.0,-81868000.0,-494371000.0,729907000.0,29240000.0,-3884000.0,93501000.0,16130956000.0,-87182000.0,,15381000.0,180142000.0,709814000.0,23080000.0,,15469587000.0,,,23080000.0,23080000.0,,,14010000.0,77556000.0,,,285800000.0,,17020976000.0,511091000.0,42448000.0,385891000.0,-1650000.0,11215365000.0,660816000.0,,,-81868000.0,285800000.0,16394000.0,,4004000.0,,23080000.0,,429841000.0,731378000.0,17020976000.0,221749000.0,56523000.0,,-1034294000.0,-292648000.0,,28131000.0,309259000.0,-61942000.0,0.52,,23080000.0,,,-19874000.0,661369000.0,179150000.0,327435000.0,-450000.0,1424732000.0,423108000.0,2440291000.0,255573000.0,-3991680000.0,9974367000.0,-26137000.0,3373000.0,-1295549000.0,20913000.0,178888000.0,661369000.0,11215365000.0,1240998000.0,164142000.0,-55506000.0,62993000.0,-2882000.0,149146000.0,9974367000.0,,1349864000.0,,,,-3991680000.0,2145753000.0,1208043000.0,4915591000.0,-1295549000.0,16130956000.0,423108000.0,638289000.0,279973000.0,27698000.0,26964000.0,5448245000.0,511091000.0,-6304000.0,-216354000.0,-27167000.0,638289000.0,15469587000.0,,,,4526122000.0,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,,8254000.0,,,0.44,,,,,5428901000.0,80043000.0,80043000.0,,76053000.0,198619000.0,49111000.0,-240676000.0,,,,,53459000.0,7766000.0,,,38622000.0,13098567000.0,,6191000.0,,,323832000.0,231719000.0,267811000.0,94934000.0,,,,,,,1214000.0,107377000.0,1799000.0,,23080000.0,,,,,,,,,,,,-42057000.0,,,,,,80025000.0,16263531000.0,,,-8758000.0,180295000.0,,,,15534512000.0,,,24294000.0,24294000.0,,,,,,,,,,605680000.0,34368000.0,374246000.0,,11270593000.0,,,,-81503000.0,203409000.0,-30819000.0,,-30052000.0,,,,,698078000.0,17400083000.0,203173000.0,,,,-246516000.0,,,,,0.45,,24294000.0,,,-16204000.0,,179458000.0,310550000.0,-1200000.0,,,,,,,,2418000.0,-1224008000.0,,,729019000.0,,1227548000.0,171073000.0,-55615000.0,,-48000.0,133502000.0,10043045000.0,,,,,,-4301516000.0,2224357000.0,1208043000.0,4992938000.0,,,,63393000.0,,-5792000.0,,,,-3091000.0,,,,,,,,1117319000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,6588000.0,,,0.68,,,,,5447530000.0,123075000.0,123075000.0,,2484266000.0,219376000.0,221741000.0,-284074000.0,,,,,80552000.0,4574000.0,,,38332000.0,13357981000.0,,6617000.0,,,336624000.0,245677000.0,629244000.0,55992000.0,,,,,,,120458000.0,108923000.0,1801000.0,,24294000.0,,,,,,,,,,,,-64698000.0,,,,,,123075000.0,16732332000.0,,,-63505000.0,180371000.0,,,,15842247000.0,,,144752000.0,144752000.0,,,,,,,,,,882944000.0,93080000.0,445497000.0,,11678942000.0,,,,-80053000.0,283570000.0,-122890000.0,,20046000.0,,,,,782121000.0,17749783000.0,276352000.0,,,,-320659000.0,,,,,0.69,,144752000.0,,,-1159000.0,,179564000.0,385275000.0,-12026000.0,,,,,,,,,-1162346000.0,,,890085000.0,,1512188000.0,169145000.0,-61034000.0,,-41196000.0,203627000.0,10166754000.0,,,,,,-4391802000.0,2308408000.0,1209841000.0,5053390000.0,,,,745333000.0,,4611000.0,,,,-2603000.0,,,,,,,,4719224000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,4947000.0,,,0.96,,,,,5940615000.0,173894000.0,173894000.0,,77133000.0,437623000.0,-30344000.0,-340076000.0,,,,,113191000.0,5725000.0,,,37965000.0,13605510000.0,,19521000.0,,,363610000.0,305093000.0,338755000.0,97038000.0,,,,,,,-69528000.0,111196000.0,1807000.0,,144752000.0,,,,,,,,,,,,97547000.0,,,,,,173843000.0,17105173000.0,,,-74280000.0,180353000.0,,,,16226164000.0,,,75224000.0,75224000.0,,,,,,,,,,401967000.0,108567000.0,532596000.0,,11939721000.0,,,,-79175000.0,281291000.0,42910000.0,,30984000.0,,,,,896206000.0,18087726000.0,361108000.0,,,,-476807000.0,,,,,0.97,,75224000.0,,,-22611000.0,,179578000.0,472304000.0,-26031000.0,,,,,,,,,-1049665000.0,,,879009000.0,,1165387000.0,171488000.0,-61015000.0,,-134323000.0,287085000.0,10774334000.0,,,,,,-4482216000.0,2399857000.0,1312888000.0,5165452000.0,,,,31781000.0,,-2408000.0,,,,-212722000.0,,,,,,,,1167053000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,2334000000.0,,5049000000.0,-789000.0,,,0.55,-197000000.0,,255000000.0,440000000.0,5874000000.0,99000000.0,99000000.0,-1465000000.0,2651000000.0,323382000.0,67492000.0,-402174000.0,38000000.0,,,1302000000.0,59000000.0,5000000.0,,,38000000.0,13933000000.0,,6671000.0,,1179000000.0,380000000.0,255000000.0,851000000.0,555000000.0,-70000000.0,,13933000000.0,180000000.0,1755000000.0,1533000000.0,-30144000.0,112504000.0,2000000.0,,75224000.0,45000000.0,1072000000.0,,2.64,4785000000.0,,3159000000.0,2000000.0,,2.66,,-78792000.0,-88000000.0,-190000000.0,851000000.0,-1000000.0,22000000.0,99000000.0,17241000000.0,308000000.0,,62543000.0,180000000.0,782000000.0,45000000.0,,16584000000.0,,,45000000.0,45000000.0,,,18000000.0,,,,126000000.0,,18504000000.0,682000000.0,59985000.0,403000000.0,-126000000.0,12192000000.0,683000000.0,,,-88000000.0,126000000.0,40799000.0,,,,45000000.0,,476000000.0,783000000.0,18504000000.0,232000000.0,555000000.0,,-1267000000.0,-421018000.0,,19000000.0,321000000.0,-84000000.0,0.55,,45000000.0,,,-13026000.0,657000000.0,179000000.0,344000000.0,-86743000.0,1512000000.0,476000000.0,2651000000.0,296000000.0,-4571000000.0,10659000000.0,,,-1073000000.0,39000000.0,179000000.0,657000000.0,12192000000.0,1533000000.0,171000000.0,-61336000.0,-88000000.0,-21433000.0,158000000.0,10659000000.0,,1404000000.0,,,,-4571000000.0,2334000000.0,1302000000.0,5049000000.0,-1073000000.0,17241000000.0,476000000.0,612000000.0,306000000.0,2589000.0,23000000.0,5874000000.0,682000000.0,28416000.0,-239000000.0,-53000000.0,612000000.0,16584000000.0,,,,4785000000.0,,,,,,,,,,,,,,,,,,,,,,,
