,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1333152000,205200000.0,,,360500000.0,-353200000.0,112300000.0,-88000000.0,,,-256300000.0,,,,,,,,10400000.0,,,,324300000.0,,,937900000.0,,,,915400000.0,,,1990600000.0,,,,,743000000.0,,1883200000.0,,,,-415900000.0,,,,,,,-37700000.0,,299000000.0,,,,,299000000.0,,,64700000.0,,,112600000.0,,,-3.15,,,387000000.0,,,,,,354100000.0,,,28700000.0,-56900000.0,-1000000.0,,,,,3747600000.0,5648900000.0,,-353200000.0,213500000.0,453000000.0,3440300000.0,,0.0,152400000.0,,,,,-25200000.0,,1649900000.0,,,,73200000.0,346900000.0,-54200000.0,,,,-37500000.0,,,,11500000.0,,,,112300000.0,9800000.0,,,-109500000.0,0.0,,1901300000.0,,,,,,,,-53800000.0,,299000000.0,,-40200000.0,538100000.0,297600000.0,,245200000.0,,,13100000.0,2208600000.0,,297600000.0,1503900000.0,,,,2243700000.0,,0.0,0.0,,-202900000.0,,701700000.0,,1343600000.0,53400000.0,-3.15,1476000000.0,,-52800000.0,,240500000.0,-242400000.0,,,,-948200000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,369700000.0,,-1000000.0,239800000.0,129100000.0,112500000.0,57000000.0,-248900000.0,114200000.0,136100000.0,,,109500000.0,5592800000.0,,,1946100000.0,136200000.0,1883000000.0,-1000000.0,260300000.0,269600000.0,,,939600000.0,1414400000.0,,,750200000.0,1416600000.0,,1695300000.0,,1695300000.0,,34700000.0,617800000.0,,1883000000.0,0.26,112100000.0,,-200000.0,750200000.0,,381000000.0,,2232300000.0,-33800000.0,-37400000.0,,356000000.0,659400000.0,114800000.0,,852900000.0,356000000.0,,356000000.0,66300000.0,421700000.0,-609800000.0,112100000.0,356000000.0,1215400000.0,1.14,,11500000.0,299000000.0,941100000.0,,356000000.0,0.0,,164200000.0,1534400000.0,0.26,27300000.0,63400000.0,0.0,,,,12000000.0,3646700000.0,5592800000.0,841900000.0,129100000.0,135700000.0,421700000.0,2992400000.0,-22600000.0,0.0,311200000.0,239800000.0,12000000.0,,-233800000.0,-25100000.0,940900000.0,1534400000.0,-875000000.0,-55800000.0,,71200000.0,381000000.0,1800000.0,109500000.0,,,156700000.0,135700000.0,2600400000.0,,-22600000.0,-15200000.0,-473500000.0,,111900000.0,8300000.0,,-10900000.0,309700000.0,0.0,269600000.0,1946100000.0,0.0,30600000.0,136200000.0,,,,,-58600000.0,113200000.0,356000000.0,-34300000.0,-6500000.0,496600000.0,253200000.0,5451300000.0,221500000.0,,2992400000.0,-15500000.0,2600400000.0,1882000000.0,253200000.0,1414400000.0,,286000000.0,3646700000.0,2232300000.0,617800000.0,-30600000.0,-100000.0,1300000.0,216100000.0,,659400000.0,71200000.0,1416600000.0,80000000.0,1.13,1436200000.0,555900000.0,-58500000.0,-25200000.0,243400000.0,-247100000.0,,,30600000.0,-875000000.0,164200000.0,619100000.0,366900000.0,940900000.0,221500000.0,-139600000.0,,3569300000.0,,-14100000.0,,,,,,,,,,,,,
1348963200,120500000.0,,,256400000.0,-85800000.0,112600000.0,-29200000.0,,,128300000.0,,,,,,,,126000000.0,,,,306500000.0,,,848300000.0,,,,661500000.0,,,1709500000.0,,,,,646800000.0,,1882900000.0,,,,0.0,,,,,,,-41900000.0,,326800000.0,,,,,326800000.0,,,54800000.0,,,113000000.0,,,-0.77,,,356000000.0,,,,,,95200000.0,,,27900000.0,78400000.0,-800000.0,,,,,3501000000.0,5354300000.0,,-85800000.0,139500000.0,405900000.0,2995900000.0,,0.0,76800000.0,,43100000.0,,,-63900000.0,,1574600000.0,,,7900000.0,83100000.0,298100000.0,10300000.0,106400000.0,,,-75300000.0,,,,14800000.0,,,,111900000.0,6000000.0,,,270300000.0,0.0,,1853300000.0,,,,,,-119100000.0,,-36600000.0,,326800000.0,,-43600000.0,413200000.0,198200000.0,,218900000.0,,,-5600000.0,2358400000.0,,198200000.0,1255300000.0,,,,2245700000.0,,-81500000.0,,,187600000.0,,668600000.0,,1251300000.0,59300000.0,-0.77,1261500000.0,,-43700000.0,,215000000.0,-116100000.0,,,,-906000000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,159000000.0,,,269500000.0,48500000.0,112900000.0,1300000.0,,,138500000.0,,,,,,,,118900000.0,,,,237900000.0,,,845400000.0,,,,702500000.0,,,1709200000.0,,,,,624500000.0,,1879200000.0,,,,-1100000.0,,,,,,,-42100000.0,,328100000.0,,,,,328100000.0,,,55400000.0,,,112400000.0,,,0.43,,,326800000.0,,,,,,50700000.0,,,27600000.0,-20800000.0,0.0,,,,,3415200000.0,5241300000.0,,48500000.0,144100000.0,380300000.0,2982100000.0,,0.0,120000000.0,,0.0,,,-50300000.0,,1600100000.0,,,4000000.0,77700000.0,299000000.0,-10100000.0,103300000.0,,,-37300000.0,,,,10100000.0,,,,112300000.0,9000000.0,,,283200000.0,0.0,,1826100000.0,,,,,,-31900000.0,,-35000000.0,,328100000.0,,33700000.0,441500000.0,213100000.0,,265200000.0,,,1800000.0,2259200000.0,,213100000.0,1163200000.0,,,,2252000000.0,,-47900000.0,,,200200000.0,,666600000.0,,1222200000.0,61700000.0,0.43,1286900000.0,,-39000000.0,,228400000.0,-122700000.0,,,,-933500000.0,,,,,,,,,,,,,,,,,,,,,,,
1364688000,233700000.0,,,282200000.0,94800000.0,111200000.0,130900000.0,,,124600000.0,,,,,,,,4700000.0,,,,286900000.0,,,803500000.0,,,,672000000.0,,,1693100000.0,,,,,646300000.0,,1576100000.0,,,,-500000.0,,,,,,,-40600000.0,,459000000.0,,,,,459000000.0,,,54100000.0,,,109200000.0,,,0.85,,,328100000.0,,,,,,348900000.0,,,27600000.0,30400000.0,0.0,,,,,3400100000.0,5076300000.0,,94800000.0,163500000.0,357800000.0,2951000000.0,,0.0,184900000.0,,0.0,,,-160400000.0,,1628100000.0,,,0.0,89800000.0,298400000.0,2700000.0,100200000.0,,,35700000.0,,,,-43300000.0,,,,110600000.0,10600000.0,,,252100000.0,147400000.0,,1676200000.0,,,,,,5700000.0,,98600000.0,,459000000.0,,-21800000.0,400200000.0,202500000.0,,304000000.0,,,12700000.0,2125300000.0,,202500000.0,1441600000.0,,,,1958500000.0,,-11500000.0,0.0,,170400000.0,,666900000.0,,1163700000.0,45800000.0,0.85,1203700000.0,,-48800000.0,,197700000.0,-199500000.0,,,,-961200000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,319800000.0,,-800000.0,325900000.0,55500000.0,108600000.0,-138000000.0,-19700000.0,110500000.0,70500000.0,,,96800000.0,4858400000.0,,,1561200000.0,308000000.0,1577100000.0,10000000.0,220600000.0,255800000.0,,,887800000.0,1297400000.0,,,696800000.0,1079900000.0,,1692000000.0,11900000.0,1692000000.0,,32900000.0,668700000.0,,1577100000.0,1.01,106900000.0,,-39100000.0,696800000.0,,339500000.0,,1999800000.0,-46000000.0,-40100000.0,,321000000.0,653200000.0,111200000.0,,833000000.0,321000000.0,,321000000.0,56300000.0,308100000.0,-839700000.0,106900000.0,321000000.0,994300000.0,0.51,,-40700000.0,459000000.0,812200000.0,,321000000.0,147400000.0,,158000000.0,1565900000.0,1.01,26000000.0,-9700000.0,0.0,,,,0.0,3297200000.0,4858400000.0,664600000.0,55500000.0,132200000.0,308100000.0,2910300000.0,-58600000.0,-11600000.0,273100000.0,325900000.0,0.0,,-178200000.0,-140300000.0,914500000.0,1565900000.0,-912700000.0,-49600000.0,0.0,77200000.0,339500000.0,-52500000.0,96800000.0,,,134500000.0,132200000.0,1948100000.0,,-58600000.0,78300000.0,-414900000.0,,107800000.0,7300000.0,,-35000000.0,188700000.0,0.0,255800000.0,1561200000.0,-11600000.0,113000000.0,308000000.0,,,99300000.0,,-46700000.0,109100000.0,321000000.0,-364600000.0,-22400000.0,471800000.0,300700000.0,5111700000.0,308000000.0,,2910300000.0,1100000.0,1948100000.0,1726700000.0,300700000.0,1297400000.0,,202700000.0,3297200000.0,1999800000.0,668700000.0,-223700000.0,0.0,57600000.0,106400000.0,,653200000.0,77200000.0,1079900000.0,35900000.0,0.51,1359600000.0,461900000.0,-46700000.0,-54100000.0,171100000.0,-401400000.0,,,113000000.0,-912700000.0,158000000.0,654800000.0,356000000.0,914500000.0,308000000.0,-164700000.0,,3385000000.0,,0.0,,,,,,,,,,,,,
1380499200,172600000.0,,,343300000.0,125800000.0,107300000.0,16200000.0,,,127400000.0,,,,,,,,0.0,,,,251400000.0,,,774500000.0,,,,676100000.0,,,1703100000.0,,,,,656300000.0,,1577100000.0,,,,1300000.0,,,,,,,-45300000.0,,337200000.0,,,,,337200000.0,,,50000000.0,,,106800000.0,,,1.17,,,321000000.0,,,,,,93500000.0,,,23700000.0,20800000.0,0.0,,,,,3150600000.0,4780700000.0,,125800000.0,143600000.0,297300000.0,2891200000.0,,0.0,139200000.0,,,,,-106700000.0,,1597300000.0,,,0.0,78700000.0,315100000.0,29900000.0,93700000.0,,,-32600000.0,,,,-34200000.0,,,,106400000.0,8400000.0,,,261500000.0,27000000.0,,1630100000.0,,,,,,-81800000.0,,-6400000.0,,337200000.0,,12400000.0,417400000.0,207800000.0,,308700000.0,,,-10500000.0,1889500000.0,,207800000.0,1136500000.0,,,,2014100000.0,,-69300000.0,,,187800000.0,,651900000.0,,1090200000.0,60400000.0,1.17,1191900000.0,,-33400000.0,,209600000.0,-153900000.0,,,,-945400000.0,,,,,,,,,,,,,,,,,,,,,,,
1388448000,106900000.0,,,352500000.0,136200000.0,107300000.0,-2800000.0,,,137100000.0,,,,,,,,0.0,,,,217200000.0,,,795400000.0,,,,699500000.0,,,1702100000.0,,,,,688800000.0,,1577100000.0,,,,3200000.0,,,,,,,-45100000.0,,334400000.0,,,,,334400000.0,,,50400000.0,,,106700000.0,,,1.27,,,337200000.0,,,,,,98400000.0,,,23700000.0,-23500000.0,0.0,,,,,3170900000.0,4884100000.0,,136200000.0,155400000.0,285800000.0,2911700000.0,,0.0,55300000.0,,,,,-50100000.0,,1642000000.0,,,0.0,92200000.0,341500000.0,-4700000.0,90500000.0,,,-57000000.0,,,,-38900000.0,,,,106300000.0,10100000.0,,,277400000.0,0.0,,1713200000.0,,,,,,25400000.0,,-51600000.0,,334400000.0,,-32400000.0,427800000.0,204700000.0,,298500000.0,,,-29000000.0,1972400000.0,,204700000.0,1150800000.0,,,,2020100000.0,,6700000.0,,,203300000.0,,668900000.0,,1146900000.0,66200000.0,1.26,1223200000.0,,-51600000.0,,223100000.0,-53000000.0,,,,-973100000.0,,,,,,,,,,,,,,,,,,,,,,,
1396224000,174500000.0,,,324600000.0,141400000.0,107400000.0,15200000.0,,,137100000.0,,,,,,,,0.0,,,,261900000.0,,,841000000.0,,,,772700000.0,,,1703600000.0,,,,,674000000.0,,1575800000.0,,,,200000.0,,,,,,,-45100000.0,,349600000.0,,,,,349600000.0,,,48200000.0,,,106500000.0,,,1.32,,,334400000.0,,,,,,82700000.0,,,23200000.0,-73100000.0,0.0,,,,,3163600000.0,4958600000.0,,141400000.0,157500000.0,270800000.0,2905300000.0,,0.0,116500000.0,,,,,-65300000.0,,1679700000.0,,,0.0,89800000.0,355500000.0,4600000.0,87300000.0,,,-58200000.0,,,,-32100000.0,,,,106200000.0,10000000.0,,,272400000.0,-3300000.0,,1795000000.0,,,,,,10200000.0,,-58000000.0,,349600000.0,,14700000.0,426500000.0,203200000.0,,298200000.0,,,32800000.0,2053300000.0,,203200000.0,1175900000.0,,,,1987700000.0,,-19800000.0,,,201000000.0,,685500000.0,,1199000000.0,63900000.0,1.31,1267500000.0,,-58000000.0,,223300000.0,-93600000.0,,,,-994200000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,395200000.0,,0.0,331600000.0,131400000.0,107000000.0,211400000.0,-162600000.0,106100000.0,137600000.0,,,83800000.0,4931200000.0,,,1825400000.0,0.0,1575800000.0,-52400000.0,204300000.0,249800000.0,,,899600000.0,1114600000.0,,,566100000.0,1226300000.0,,1711200000.0,0.0,1711200000.0,,35400000.0,618700000.0,,1575800000.0,5.0,105500000.0,,-400000.0,566100000.0,,324300000.0,,1991200000.0,-50000000.0,-44800000.0,,561000000.0,728100000.0,107300000.0,,849200000.0,561000000.0,,561000000.0,55700000.0,257500000.0,-448100000.0,105500000.0,561000000.0,1093300000.0,1.23,,4300000.0,349600000.0,881900000.0,,561000000.0,42000000.0,,59700000.0,1744200000.0,4.95,23000000.0,191600000.0,0.0,,,,,3105800000.0,4931200000.0,795400000.0,131400000.0,155800000.0,257500000.0,2939900000.0,-14900000.0,0.0,325600000.0,331600000.0,,,-212600000.0,-87300000.0,819600000.0,1744200000.0,-1016100000.0,31700000.0,0.0,105200000.0,324300000.0,1900000.0,83800000.0,,,238800000.0,155800000.0,1991300000.0,,-14900000.0,115800000.0,-309400000.0,,105700000.0,6900000.0,,240000000.0,282000000.0,15000000.0,249800000.0,1825400000.0,0.0,534800000.0,0.0,,,-3800000.0,,-46600000.0,93600000.0,561000000.0,-133900000.0,55400000.0,429800000.0,203900000.0,5012000000.0,265900000.0,,2939900000.0,-45700000.0,1991300000.0,1701500000.0,203900000.0,1114600000.0,,256200000.0,3105800000.0,1991200000.0,618700000.0,-51500000.0,,91000000.0,203300000.0,,728100000.0,105200000.0,1226300000.0,65700000.0,1.22,1329400000.0,539200000.0,-69600000.0,50100000.0,225900000.0,-147600000.0,,,534800000.0,-1016100000.0,59700000.0,636600000.0,321000000.0,819600000.0,265900000.0,-180300000.0,,3310500000.0,,0.0,,,,,,,,,,,,,
1412035200,80100000.0,,,302100000.0,125100000.0,105800000.0,-111900000.0,,,125100000.0,,,,,,,,0.0,,,,260900000.0,,,762600000.0,,,,603700000.0,,,1698800000.0,,,,,648300000.0,,1575800000.0,,,,0.0,,,,,,,-50300000.0,,449100000.0,,,,,449100000.0,,,50800000.0,,,104600000.0,,,1.19,,,561000000.0,,,,,,53600000.0,,,22800000.0,-37600000.0,,,,,,3040600000.0,4836600000.0,,125100000.0,158500000.0,240500000.0,2912000000.0,,0.0,39100000.0,,32800000.0,,,-111700000.0,,1772200000.0,,,,96600000.0,302900000.0,-1500000.0,80500000.0,,,-112500000.0,,,,-35600000.0,,,,104600000.0,8000000.0,,,249100000.0,0.0,,1796000000.0,,,,,,-102300000.0,,-34000000.0,,449100000.0,,-29700000.0,392800000.0,195200000.0,,278100000.0,,,10200000.0,1924600000.0,,195200000.0,1082200000.0,,,,1958400000.0,,-8700000.0,,,175500000.0,,730500000.0,,1231400000.0,50400000.0,1.18,1155400000.0,,-41000000.0,,197600000.0,-150100000.0,,,,-1041700000.0,,,,,,,,,,,,,,,,,,,,,,,
1419984000,142100000.0,,,305800000.0,139500000.0,104900000.0,20400000.0,,,139500000.0,,,,,,,,0.0,,,,256400000.0,,,807800000.0,,,,582000000.0,,,1676500000.0,,,,,649600000.0,,1575800000.0,,,,200000.0,,,,,,,-49200000.0,,469500000.0,,,,,469500000.0,,,53500000.0,,,104100000.0,,,1.34,,,449100000.0,,,,,,75300000.0,,,22700000.0,21700000.0,,,,,,2986800000.0,4798200000.0,,139500000.0,158400000.0,223900000.0,2852200000.0,,0.0,104000000.0,,,,,-52100000.0,,1790800000.0,,,,107000000.0,292100000.0,8000000.0,77300000.0,,,-66200000.0,,,,-77900000.0,,,,103900000.0,9400000.0,,,265400000.0,0.0,,1811400000.0,,,,,,-17600000.0,,-38100000.0,,469500000.0,,-1200000.0,398500000.0,187500000.0,,253300000.0,,,-2100000.0,1946000000.0,,187500000.0,1027900000.0,,,,1958900000.0,,-8300000.0,,,189200000.0,,724500000.0,,1286500000.0,49700000.0,1.32,1206300000.0,,-38100000.0,,211000000.0,-69400000.0,,,,-1066300000.0,,,,,,,,,,,,,,,,,,,,,,,
1427760000,173000000.0,,,296700000.0,125700000.0,104800000.0,18200000.0,,,125600000.0,,,,,,,,0.0,,,,301800000.0,,,753400000.0,,,,652700000.0,,,1665000000.0,,,,,635700000.0,,1575800000.0,,,,300000.0,,,,,,,-49200000.0,,487700000.0,,,,,487700000.0,,,59600000.0,,,104200000.0,,,1.21,,,469500000.0,,,,,,27300000.0,,,34000000.0,-70700000.0,,,,,,2994100000.0,4834500000.0,,125700000.0,163500000.0,207200000.0,2812400000.0,,-24300000.0,149800000.0,,19400000.0,,,-1000000.0,,1798100000.0,,,,113800000.0,279600000.0,13500000.0,74000000.0,,,-35200000.0,,,,-139100000.0,,,,103700000.0,8600000.0,,,272600000.0,0.0,,1840400000.0,,,,,,8800000.0,,-23200000.0,,487700000.0,,13900000.0,433200000.0,220800000.0,,241000000.0,,,900000.0,2022100000.0,,220800000.0,1047600000.0,,,,1946500000.0,,-29700000.0,,,179000000.0,,705500000.0,,1363100000.0,53400000.0,1.2,1186600000.0,,-23200000.0,,212400000.0,-116400000.0,,,,-1092600000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,458800000.0,,0.0,1040900000.0,-56200000.0,110300000.0,-6600000.0,-3284500000.0,105700000.0,-56100000.0,7000000.0,,71000000.0,13128900000.0,,,3402000000.0,0.0,5216100000.0,94200000.0,244300000.0,518000000.0,,,1038200000.0,1526500000.0,,267000000.0,1139400000.0,1258000000.0,,6348000000.0,0.0,6348000000.0,,37200000.0,1044000000.0,7000000.0,5216100000.0,3.15,124000000.0,,-108600000.0,1139400000.0,,581200000.0,,8200400000.0,34500000.0,-49200000.0,,481100000.0,1165100000.0,106800000.0,,854000000.0,481100000.0,267000000.0,481100000.0,80400000.0,1775200000.0,2372900000.0,124000000.0,481100000.0,851100000.0,-0.51,,-108100000.0,487700000.0,712600000.0,,481100000.0,0.0,,163000000.0,2313000000.0,3.11,50400000.0,94400000.0,,,,,57000000.0,9726900000.0,13128900000.0,476900000.0,-56200000.0,1176100000.0,1775200000.0,10464400000.0,-16000000.0,-15000000.0,412700000.0,1040900000.0,57000000.0,,-148400000.0,-800000.0,1008600000.0,2313000000.0,-1148000000.0,39000000.0,,165000000.0,581200000.0,19000000.0,71000000.0,,,203100000.0,1176100000.0,2664500000.0,,-16000000.0,7800000.0,-165600000.0,,110300000.0,11200000.0,,-79900000.0,64000000.0,-3150100000.0,518000000.0,3402000000.0,-39300000.0,334100000.0,0.0,,,145600000.0,,-3189200000.0,129900000.0,481100000.0,-954100000.0,12000000.0,496700000.0,405100000.0,5083200000.0,433100000.0,,10464400000.0,85200000.0,2664500000.0,1721200000.0,405100000.0,1526500000.0,,142800000.0,9726900000.0,8200400000.0,1044000000.0,-907400000.0,,-10800000.0,-66800000.0,,1165100000.0,165000000.0,1258000000.0,-10700000.0,-0.51,1534900000.0,334100000.0,-46100000.0,-5000000.0,91600000.0,2708800000.0,,,334100000.0,-1148000000.0,163000000.0,705600000.0,561000000.0,1008600000.0,433100000.0,-197900000.0,,3362000000.0,,-3186100000.0,,,,,,,,,,,,,
1443571200,64000000.0,,,372000000.0,148000000.0,124700000.0,-161000000.0,,,148000000.0,,,,,,,,0.0,,,,474000000.0,,,1220000000.0,,,40000000.0,1078000000.0,,,6321000000.0,,,,,1107000000.0,14000000.0,4901000000.0,,,,1000000.0,,,,,,,-64000000.0,,320000000.0,,,,,320000000.0,,,94000000.0,,,124000000.0,,,1.2,,,481000000.0,,,,,,180000000.0,,,48000000.0,82000000.0,,,,,,9101000000.0,12564000000.0,,148000000.0,146000000.0,1729000000.0,9511000000.0,,-15000000.0,38000000.0,,70000000.0,,,0.0,,2322000000.0,,,,132000000.0,455000000.0,60000000.0,67000000.0,,,-197000000.0,,,,-48000000.0,,,,123500000.0,10000000.0,,,358000000.0,0.0,,3463000000.0,,,,,,-158000000.0,,-24000000.0,,320000000.0,,-108000000.0,591000000.0,329000000.0,,421000000.0,,,16000000.0,3053000000.0,,329000000.0,1871000000.0,,,,7230000000.0,,-173000000.0,,,216000000.0,,1150000000.0,,1342000000.0,68000000.0,1.18,1811000000.0,,-26000000.0,,262000000.0,-192000000.0,,,,-1172000000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,323000000.0,,,449000000.0,-152000000.0,123800000.0,191000000.0,,,-135000000.0,,,,,,,,43000000.0,,,,422000000.0,,,1281000000.0,,,41000000.0,935000000.0,,,5989000000.0,,,,,1070000000.0,11000000.0,4443000000.0,,,,-367000000.0,,,,,,,-63000000.0,,511000000.0,,,,,511000000.0,,,86000000.0,,,124000000.0,,,-1.23,,,320000000.0,,,,,,583000000.0,,,45000000.0,138000000.0,,,,,,8845000000.0,12097000000.0,,-152000000.0,152000000.0,1643000000.0,9262000000.0,,0.0,298000000.0,,8000000.0,,,0.0,,2299000000.0,,,,122000000.0,558000000.0,,64000000.0,,,170000000.0,,,,-66000000.0,,,,123800000.0,9000000.0,,,42000000.0,0.0,,3252000000.0,,,,,,30000000.0,,-25000000.0,,511000000.0,,17000000.0,562000000.0,239000000.0,,353000000.0,,,25000000.0,2835000000.0,,239000000.0,2139000000.0,,,,6706000000.0,,-222000000.0,,,-89000000.0,,1102000000.0,,1127000000.0,46000000.0,-1.23,1843000000.0,,-25000000.0,,323000000.0,-103000000.0,,,,-1197000000.0,,,,,,,,,,,,,,,,,,,,,,,
1459382400,120000000.0,,,478000000.0,168000000.0,125100000.0,-209000000.0,,,170000000.0,,,,,,,,86000000.0,,,,387000000.0,,,1312000000.0,,,14000000.0,1054000000.0,,,5940000000.0,,,,,992000000.0,8000000.0,4319000000.0,,,,-1000000.0,,,,,,,-62000000.0,,302000000.0,,,,,302000000.0,,,82000000.0,,,124000000.0,,,1.35,,,511000000.0,,,,,,474000000.0,,,46000000.0,-118000000.0,,,,,,8533000000.0,11900000000.0,,168000000.0,149000000.0,1576000000.0,9034000000.0,,0.0,87000000.0,,14000000.0,,,0.0,,2127000000.0,,,,139000000.0,529000000.0,,,,,-85000000.0,,,,-70000000.0,,,,124000000.0,10000000.0,,,369000000.0,-30000000.0,,3367000000.0,,,,,,-47000000.0,,-63000000.0,,302000000.0,,69000000.0,597000000.0,309000000.0,,328000000.0,,,-12000000.0,2866000000.0,,309000000.0,2012000000.0,,,,6521000000.0,,-115000000.0,,,241000000.0,,1007000000.0,,1232000000.0,71000000.0,1.34,1909000000.0,,-33000000.0,,288000000.0,-265000000.0,,,,-1120000000.0,,,,,,,,,,,,,,,,,,,,,,,
