,timestamp,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualGoodwill,annualTotalAssets,annualPretaxIncome,annualDilutedEPS,trailingNetIncome,annualBasicAverageShares,trailingInvestingCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyNetIncome,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualOperatingCashFlow,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyGrossProfit,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,trailingGrossProfit,annualOtherCurrentAssets,trailingCostOfRevenue,annualTotalRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualCurrentDebt,quarterlyRepaymentOfDebt,annualTaxProvision,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetPPE,trailingTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyEbitda,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
105,1459382400,,,-1050200000.0,0.0,0.0,,,194200000.0,,,,,,,,,,26600000.0,,,314200000.0,,315100000.0,3396200000.0,992000000.0,,,1201900000.0,,,,-29300000.0,,156600000.0,3659800000.0,933500000.0,,158400000.0,,2866200000.0,,,713600000.0,,,,,,156600000.0,,-43200000.0,-1227100000.0,,,,,61900000.0,,,,-16100000.0,,300000.0,,,,1737200000.0,,,687000000.0,,,0.51,18100000.0,153200000.0,300000.0,-2800000.0,,,315800000.0,7890000000.0,4900400000.0,,4465800000.0,,231500000.0,,,,,,,307600000.0,95800000.0,,13100000.0,,,1642200000.0,,,,,615400000.0,,140600000.0,-49200000.0,,-297400000.0,,,,,3386200000.0,,687000000.0,,,0.0,,189500000.0,459200000.0,,,,,,,,,,,,189500000.0,,,0.0,,,1069600000.0,2989600000.0,693300000.0,,-1185800000.0,222300000.0,,302300000.0,,2868800000.0,63900000.0,0.5,11600000.0,7400000.0,,,,,,,-41000000.0,269700000.0,-29800000.0,-33500000.0,,1451200000.0,,,,,,,-948900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
106,1467244800,,,107000000.0,0.0,0.0,,,243600000.0,,,,,,,,,,30700000.0,,,315400000.0,,344600000.0,3353100000.0,1050900000.0,,,1257300000.0,,,,1700000.0,,206500000.0,3641700000.0,926600000.0,,208700000.0,,2834600000.0,,,824700000.0,,,,,,206500000.0,,-43100000.0,-52200000.0,,,,,50500000.0,,,,-16900000.0,,300000.0,,,,687000000.0,,,794000000.0,,,0.67,18000000.0,195500000.0,300000.0,12200000.0,,,302800000.0,8027000000.0,4868900000.0,,4453100000.0,,231600000.0,,,,,,,308200000.0,66800000.0,,12100000.0,,,1662400000.0,,,,,645100000.0,,149500000.0,-59200000.0,,-328800000.0,,,,,3534600000.0,,794000000.0,,,0.0,,197000000.0,497300000.0,,,,,,,,,,,,197000000.0,,,0.0,,,1100000000.0,3158100000.0,692800000.0,,0.0,284000000.0,,352500000.0,,2972900000.0,75300000.0,0.65,11600000.0,-700000.0,,,,,,,-48100000.0,300300000.0,-69600000.0,-15000000.0,,1548200000.0,,,,,,,-969600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
107,1475193600,,,59600000.0,0.0,0.0,,,290900000.0,,,,,,,,,,163300000.0,,,315700000.0,,365500000.0,3101600000.0,1098600000.0,,,1319400000.0,,,,-4000000.0,,224300000.0,3707800000.0,926600000.0,,227100000.0,,2598000000.0,,,1016900000.0,,,,,,224300000.0,,-43100000.0,-265600000.0,,,,,51200000.0,,,,-140300000.0,,300000.0,,,,794000000.0,,,853600000.0,,,0.73,18100000.0,243700000.0,374500000.0,15000000.0,,,304700000.0,8369800000.0,4964600000.0,,4615100000.0,,234500000.0,,,,,,,308900000.0,79500000.0,,8100000.0,,,1721300000.0,,,,,650700000.0,,142300000.0,-121200000.0,,-297300000.0,,,,,3708000000.0,,853600000.0,,,0.0,,204700000.0,537300000.0,,,,,,,,,,,,204700000.0,,,0.0,,,1513500000.0,3405200000.0,717600000.0,,-86800000.0,310500000.0,,379800000.0,,3032800000.0,83400000.0,0.71,12300000.0,-4400000.0,,,,,,,-47200000.0,332600000.0,31400000.0,17000000.0,,1635900000.0,,,,,,,-1003700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
108,1483142400,-232400000.0,1349300000.0,181000000.0,216500000.0,0.0,-172700000.0,,348900000.0,2635500000.0,,3678800000.0,8498700000.0,1141100000.0,2.61,,308300000.0,,138600000.0,3200000.0,3674900000.0,315700000.0,2.67,407400000.0,3140400000.0,1105100000.0,217000000.0,,1349300000.0,108500000.0,,47600000.0,-8000000.0,3122700000.0,235400000.0,3678800000.0,928900000.0,-1612700000.0,238300000.0,,2635500000.0,,,1173200000.0,,3140400000.0,,1034600000.0,-133500000.0,235400000.0,,-43300000.0,-67800000.0,,138600000.0,,,53400000.0,288300000.0,1241800000.0,,-59100000.0,47800000.0,300000.0,678200000.0,-39600000.0,1635200000.0,853600000.0,1077600000.0,1430700000.0,1034600000.0,711400000.0,216500000.0,0.76,18400000.0,294400000.0,375200000.0,10200000.0,125100000.0,1173200000.0,288300000.0,8498700000.0,4907500000.0,,4775600000.0,0.0,229000000.0,1034600000.0,-469000000.0,315200000.0,3591200000.0,-165900000.0,1737200000.0,308500000.0,125100000.0,,75200000.0,,72600000.0,1718600000.0,798200000.0,-1007200000.0,,,678200000.0,-325800000.0,139800000.0,-96200000.0,822900000.0,-469000000.0,,1718600000.0,,229000000.0,3674900000.0,34600000.0,1034600000.0,,-702600000.0,0.0,407400000.0,206900000.0,546000000.0,0.0,,,-190800000.0,,,,139800000.0,,6286400000.0,4246400000.0,206900000.0,300000.0,375200000.0,,308500000.0,,1635200000.0,3591200000.0,711400000.0,,-32500000.0,324200000.0,2040000000.0,396000000.0,928900000.0,3122700000.0,85900000.0,0.75,12100000.0,900000.0,4907500000.0,24800000.0,,-1305100000.0,,,-54500000.0,339100000.0,-65500000.0,56300000.0,,1651100000.0,,4775600000.0,,886800000.0,-14200000.0,822900000.0,-1007200000.0,,832600000.0,798200000.0,,,,,,,,,,,,,,,,,,,,,,
109,1490918400,,,208300000.0,222100000.0,0.0,,,237800000.0,,,,,,,,,,36800000.0,,,316400000.0,,359200000.0,3373000000.0,1044200000.0,,,1318300000.0,,,,3600000.0,,224900000.0,3748700000.0,962300000.0,,227300000.0,,2862100000.0,,,1279700000.0,,,,,,224900000.0,,-49300000.0,8900000.0,,,,,54100000.0,,,,-18200000.0,,300000.0,,,,1034600000.0,,,1242900000.0,,,0.73,19300000.0,189100000.0,375100000.0,-4200000.0,,,279300000.0,8707400000.0,4985000000.0,,4956300000.0,,230100000.0,,,,,,,306600000.0,117700000.0,,122100000.0,,,1778900000.0,,,,,682400000.0,,162100000.0,-249200000.0,,-402300000.0,,,,,3704200000.0,,1242900000.0,,,0.0,,201800000.0,515900000.0,,,,,,,,,,,,201800000.0,,,,,,1583300000.0,3722400000.0,726900000.0,,-46600000.0,298400000.0,,371800000.0,,3049500000.0,71100000.0,0.71,12100000.0,12100000.0,,,,,,,-48700000.0,314100000.0,-53700000.0,-55700000.0,,1560100000.0,,,,,,,-1052000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
110,1498780800,,,74000000.0,226000000.0,0.0,,,280400000.0,,,,,,,,,,43200000.0,,,316100000.0,,433800000.0,3543100000.0,1113900000.0,,,1407300000.0,,,,400000.0,,251500000.0,3902400000.0,1059200000.0,,253600000.0,,3020600000.0,,,1360100000.0,,,,,,251500000.0,,-48900000.0,-209400000.0,,,,,56500000.0,,,,-15300000.0,,300000.0,,,,1242900000.0,,,1316900000.0,,,0.82,23400000.0,228900000.0,376000000.0,-20600000.0,,,273600000.0,9172900000.0,5180500000.0,,5257000000.0,,235100000.0,,,,,,,305800000.0,85300000.0,,9400000.0,,,1872000000.0,,,,,769900000.0,,165800000.0,-150700000.0,,-341000000.0,,,,,3874900000.0,,1316900000.0,,,-100200000.0,,212400000.0,552600000.0,,,,,,,,,,,,212400000.0,,,,,,1713900000.0,3992400000.0,769400000.0,,-152400000.0,317200000.0,,397100000.0,,3101400000.0,63600000.0,0.8,12300000.0,12300000.0,,,,,,,-51500000.0,340200000.0,-11000000.0,-42000000.0,,1666500000.0,,,,,,,-1102600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
111,1506729600,,,135300000.0,221100000.0,0.0,,,198200000.0,,,,,,,,,,37400000.0,,,315700000.0,,445900000.0,4065800000.0,1234700000.0,,,1575500000.0,,,,5100000.0,,277500000.0,3969300000.0,1098200000.0,,280300000.0,,3559700000.0,,,1489600000.0,,,,,,277500000.0,,-48900000.0,-92500000.0,,,,,57900000.0,,,,-2600000.0,,300000.0,,,,1316900000.0,,,1452200000.0,,,0.91,24600000.0,142600000.0,1100000.0,-2500000.0,,,260700000.0,9608800000.0,5255900000.0,,5499500000.0,,235800000.0,,,,,,,305000000.0,102000000.0,,8900000.0,,,1946500000.0,,,,,826800000.0,,189600000.0,-155700000.0,,-286200000.0,,,,,4067200000.0,,1452200000.0,,,0.0,,228200000.0,606100000.0,,,,,,,,,,,,228200000.0,,,-10900000.0,,,1433700000.0,4352900000.0,790100000.0,,-44500000.0,358400000.0,,440900000.0,,3165300000.0,78100000.0,0.88,12700000.0,12700000.0,,,,,,,-55600000.0,377900000.0,17000000.0,-152600000.0,,1840800000.0,,,,,,,-1156400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
112,1514678400,-40200000.0,1598600000.0,266900000.0,326400000.0,0.0,-205000000.0,,427800000.0,3541500000.0,,4042600000.0,10003900000.0,1352400000.0,2.06,,305700000.0,,34600000.0,,3989800000.0,317800000.0,2.13,490400000.0,4381100000.0,1308600000.0,226800000.0,,1598600000.0,148000000.0,,49700000.0,-16000000.0,2941500000.0,-103400000.0,4042600000.0,1106900000.0,-380200000.0,-100400000.0,,3541500000.0,241200000.0,,1753700000.0,,4381100000.0,,1719100000.0,-140100000.0,-103400000.0,,-57900000.0,-87200000.0,,34600000.0,,,58300000.0,441600000.0,1431600000.0,,-4100000.0,140500000.0,300000.0,875600000.0,-7100000.0,1579400000.0,1452200000.0,1144200000.0,1671500000.0,1719100000.0,816800000.0,326400000.0,-0.34,25000000.0,357000000.0,1100000.0,-2300000.0,154200000.0,1753700000.0,441600000.0,10003900000.0,5347900000.0,,5960500000.0,,46900000.0,1719100000.0,-201000000.0,316500000.0,4656000000.0,-146500000.0,1034600000.0,305400000.0,154200000.0,,7600000.0,,92300000.0,2016900000.0,878300000.0,-1200100000.0,,186300000.0,875600000.0,-618000000.0,196800000.0,-62400000.0,650500000.0,-201000000.0,,2016900000.0,,46900000.0,3989800000.0,-29600000.0,1719100000.0,,684500000.0,0.0,490400000.0,235900000.0,635300000.0,0.0,,,-226600000.0,,-375000000.0,,196800000.0,,7011300000.0,4701400000.0,235900000.0,300000.0,1100000.0,0.0,691700000.0,,1579400000.0,4656000000.0,816800000.0,,-22000000.0,378600000.0,2309900000.0,461900000.0,1106900000.0,2941500000.0,479000000.0,-0.34,12600000.0,12600000.0,5347900000.0,20700000.0,,-265500000.0,,,-70800000.0,399400000.0,-92400000.0,271000000.0,,1943900000.0,,5960500000.0,241200000.0,917600000.0,-100400000.0,650500000.0,-1200100000.0,,660700000.0,878300000.0,,,,,,,,,,,,,,,,,,,,,,
113,1522454400,,,-718900000.0,327900000.0,,,,130200000.0,,,,,,,,,,24100000.0,,,316000000.0,,412900000.0,3251100000.0,1260000000.0,,,1515800000.0,,,,2300000.0,,265600000.0,4146500000.0,1166800000.0,,268300000.0,,2489400000.0,243300000.0,,1024300000.0,,,,,,265600000.0,,-58100000.0,-142300000.0,,,,,60500000.0,,,,-6800000.0,,300000.0,,,,1719100000.0,,,1000200000.0,,,0.87,24500000.0,75300000.0,749900000.0,-3900000.0,,,434000000.0,9403700000.0,5466600000.0,,5435800000.0,,46800000.0,,,,,,,303700000.0,166300000.0,,18100000.0,,,2096700000.0,,,,,798200000.0,,230200000.0,-382000000.0,,-139700000.0,,,,,3913900000.0,,1000200000.0,,,,,230000000.0,606900000.0,,,,,,,,,,,,230000000.0,,,-304800000.0,,,2184700000.0,3937100000.0,839300000.0,,-99500000.0,354700000.0,,439700000.0,,2770900000.0,86400000.0,0.84,12700000.0,,,,,,,,-54900000.0,376900000.0,-728200000.0,-211100000.0,-200000.0,1866900000.0,,,,,,,-1257400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
114,1530316800,,,-35800000.0,306900000.0,,,,265100000.0,,,,,,,,,,26700000.0,,,312300000.0,,444600000.0,3356900000.0,1336600000.0,,,1627300000.0,,,,100000.0,,284800000.0,4128600000.0,1159800000.0,,287800000.0,,2668200000.0,205000000.0,,991100000.0,,,,,,284800000.0,,-57400000.0,-140800000.0,,,,,61700000.0,,,,-19800000.0,,300000.0,,,,1000200000.0,,,964400000.0,,,0.95,26000000.0,185900000.0,768400000.0,-3200000.0,,,421900000.0,9510300000.0,5488900000.0,,5697700000.0,,50200000.0,,,,,,,300800000.0,155700000.0,,16800000.0,,,2146000000.0,,,,,903100000.0,,243200000.0,-263400000.0,,-288700000.0,,,,,3761100000.0,,964400000.0,,,,,236600000.0,644800000.0,,,,,,,,,,,,236600000.0,,,176200000.0,,,2340800000.0,4021400000.0,888200000.0,,-59300000.0,382300000.0,,470000000.0,,2723300000.0,94500000.0,0.91,13300000.0,,,,,,,,-79200000.0,408200000.0,-117700000.0,-61000000.0,-36700000.0,1981400000.0,,,,,,,-1257800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
115,1538265600,,,33900000.0,303700000.0,,,,339200000.0,,,,,,,,,,21500000.0,,,312400000.0,,484900000.0,3146100000.0,1440800000.0,,,1737600000.0,,,,200000.0,,316600000.0,4113700000.0,1245500000.0,,319600000.0,,2468300000.0,203100000.0,,1019800000.0,,,,,,316600000.0,,-68900000.0,-67200000.0,,,,,72300000.0,,,,-8700000.0,,300000.0,,,,964400000.0,,,998300000.0,,,1.05,24800000.0,265100000.0,790200000.0,-11100000.0,,,409800000.0,9742600000.0,5461100000.0,,5689300000.0,,51200000.0,,,,,,,300500000.0,184800000.0,,13400000.0,,,2172000000.0,,,,,1014000000.0,,278600000.0,-34800000.0,,-337300000.0,,,,,4008900000.0,,998300000.0,,,,,244000000.0,688200000.0,,,,,,,,,,,,244000000.0,,,-5700000.0,,,2543200000.0,4281500000.0,886400000.0,,-100000.0,419600000.0,,516700000.0,,2935800000.0,100000000.0,1.01,14400000.0,,,,,,,,-74100000.0,444200000.0,-222700000.0,-62500000.0,-4600000.0,2129000000.0,,,,,,,-1285600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
116,1546214400,-44500000.0,1791800000.0,281000000.0,277200000.0,,-253700000.0,,378200000.0,2806400000.0,,4103200000.0,10044900000.0,1588400000.0,3.85,,301200000.0,,12400000.0,,4017000000.0,,4.0,524300000.0,3529400000.0,1509700000.0,299700000.0,,1791800000.0,67200000.0,,55600000.0,-7800000.0,3028700000.0,338100000.0,4103200000.0,1233800000.0,-441800000.0,341200000.0,,2806400000.0,255600000.0,,1291700000.0,,3529400000.0,,1279300000.0,-1070100000.0,338100000.0,,-69300000.0,-91500000.0,,12400000.0,,,105200000.0,397900000.0,1695400000.0,,-9200000.0,48800000.0,300000.0,890500000.0,-5300000.0,2451300000.0,998300000.0,1112700000.0,1989800000.0,1279300000.0,875800000.0,277200000.0,,26400000.0,275800000.0,764300000.0,-5600000.0,203500000.0,1291700000.0,397900000.0,10044900000.0,5473300000.0,,5980700000.0,,96400000.0,1279300000.0,-390200000.0,312600000.0,4571600000.0,-237900000.0,1719100000.0,,203500000.0,,18900000.0,,101700000.0,2190600000.0,959500000.0,-1314800000.0,,-12000000.0,890500000.0,-935200000.0,254300000.0,-255000000.0,1205000000.0,-390200000.0,,2190600000.0,,96400000.0,4017000000.0,-23800000.0,1279300000.0,,-439800000.0,,524300000.0,248900000.0,715000000.0,,,,-310600000.0,,-15200000.0,,254300000.0,,8202000000.0,5547100000.0,248900000.0,300000.0,764300000.0,-6500000.0,371500000.0,,2451300000.0,4571600000.0,875800000.0,,0.0,431900000.0,2654900000.0,563500000.0,1233800000.0,3028700000.0,90700000.0,,15200000.0,,5473300000.0,-447500000.0,,-158900000.0,,,-102400000.0,466100000.0,-1500000.0,-112900000.0,29500000.0,2224700000.0,,5980700000.0,255600000.0,802100000.0,-173300000.0,1205000000.0,-1314800000.0,,1216900000.0,959500000.0,,,,,,,,,,,,,,,,,,,,,,
117,1553990400,,,-309600000.0,391800000.0,,,,343600000.0,,,,,,,,,,17900000.0,,,308600000.0,,599900000.0,4388500000.0,1330700000.0,,,1661900000.0,,,,-13500000.0,,267500000.0,4439900000.0,1224400000.0,,269900000.0,,3554800000.0,255800000.0,,987600000.0,,,,,,267500000.0,,-68700000.0,-475100000.0,,,,,85600000.0,,,,-23100000.0,,300000.0,,,,1279300000.0,,,969700000.0,,,0.9,29700000.0,269100000.0,6000000.0,-10100000.0,,,708700000.0,10208100000.0,6080600000.0,,6037700000.0,,461200000.0,,,,,,,298100000.0,177700000.0,,17500000.0,,,2301000000.0,,,,,797100000.0,,253600000.0,-160000000.0,,-384800000.0,,,,,4123100000.0,,969700000.0,,,,,235100000.0,627800000.0,,,,,,,,,,,,235100000.0,,,-757200000.0,,,1649200000.0,4127500000.0,932000000.0,,-399300000.0,349500000.0,,464800000.0,,3142100000.0,79600000.0,0.87,14400000.0,,,,,,,,-74500000.0,392700000.0,-181600000.0,-25600000.0,-700000.0,1958500000.0,,,,,,,-1369000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
118,1561852800,,,12600000.0,386200000.0,,,,322400000.0,,,,,,,,,,15000000.0,,,308700000.0,,611700000.0,4377900000.0,1367700000.0,,,1685000000.0,,,,-8800000.0,,288400000.0,4706100000.0,1275300000.0,,290900000.0,,3569400000.0,237500000.0,,997300000.0,,,,,,288400000.0,,-68500000.0,-428000000.0,,,,,77800000.0,,,,-13800000.0,,300000.0,,,,969700000.0,,,982300000.0,,,0.97,30000000.0,247000000.0,403100000.0,-21700000.0,,,735800000.0,10634000000.0,6411900000.0,,6430800000.0,,462400000.0,,,,,,,298000000.0,155200000.0,,16900000.0,,,2384500000.0,,,,,814600000.0,,264500000.0,-248700000.0,,-396900000.0,,,,,4148300000.0,,982300000.0,,,,,239200000.0,647600000.0,,,,,,,,,,,,239200000.0,,,-600000.0,,,2052900000.0,4222100000.0,970000000.0,,-356900000.0,369600000.0,,477400000.0,,3104600000.0,78700000.0,0.93,15400000.0,,,,,,,,-75400000.0,408400000.0,126600000.0,-38800000.0,-22900000.0,2015300000.0,,,,,,,-1414500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
119,1569801600,,,-13000000.0,397300000.0,,,-57700000.0,412200000.0,,-274800000.0,,,,,1174400000.0,,-1202500000.0,17400000.0,,,306200000.0,,645400000.0,4349900000.0,1438700000.0,,61600000.0,1689100000.0,,63500000.0,,-9800000.0,,280300000.0,4750000000.0,1273500000.0,,282300000.0,-136500000.0,3545400000.0,231200000.0,1456400000.0,986700000.0,8299100000.0,,-39900000.0,,,280300000.0,1680900000.0,-68300000.0,-207900000.0,,,-247900000.0,1004300000.0,72000000.0,,,-1117700000.0,-11600000.0,,300000.0,,,,982300000.0,,,969300000.0,,,0.95,29700000.0,339100000.0,403700000.0,-21500000.0,,,736200000.0,10683600000.0,6451400000.0,1525100000.0,6472500000.0,,284800000.0,,,,,,,296600000.0,168800000.0,115900000.0,10200000.0,998300000.0,,2393100000.0,,,971400000.0,,830700000.0,,282900000.0,-150000000.0,,-493700000.0,-29000000.0,,-325400000.0,,4155300000.0,,969300000.0,-813700000.0,,,,248300000.0,661900000.0,,-58900000.0,-8000000.0,,1174400000.0,,2652300000.0,,5646800000.0,,,248300000.0,,,-353400000.0,,1131000000.0,2122600000.0,4232200000.0,965200000.0,340700000.0,-135000000.0,374100000.0,,475800000.0,,3158700000.0,91800000.0,0.92,16600000.0,,,,,,340600000.0,1184400000.0,-73100000.0,413600000.0,-191400000.0,40800000.0,-13900000.0,2100600000.0,-891200000.0,,,,,,-1427900000.0,971400000.0,,,,,,,,,,,,,,,,,,,,,,,,
120,1577750400,-65400000.0,1736400000.0,-78100000.0,424000000.0,,-279500000.0,,424100000.0,3203400000.0,,4867100000.0,10815500000.0,1495900000.0,3.75,,297500000.0,,17400000.0,,4530300000.0,308200000.0,3.88,660300000.0,4086600000.0,1472300000.0,312100000.0,,1736400000.0,61600000.0,,63000000.0,900000.0,3348400000.0,318700000.0,4867100000.0,1310100000.0,-1228800000.0,320800000.0,,3203400000.0,260400000.0,,908600000.0,,4086600000.0,,891200000.0,-648400000.0,318700000.0,,-74000000.0,-117800000.0,,17400000.0,,,76700000.0,442000000.0,1644600000.0,,-16900000.0,,300000.0,866800000.0,-31100000.0,2132700000.0,969300000.0,1502300000.0,1925600000.0,891200000.0,999000000.0,424000000.0,1.07,28100000.0,352100000.0,403300000.0,-18300000.0,127900000.0,908600000.0,442000000.0,10815500000.0,6604300000.0,,6219300000.0,,296200000.0,891200000.0,-430900000.0,307900000.0,4211200000.0,,1279300000.0,297200000.0,127900000.0,,17000000.0,,117600000.0,2486200000.0,971400000.0,-1487200000.0,,15200000.0,866800000.0,-601700000.0,,-43000000.0,1155000000.0,-430900000.0,,2486200000.0,,296200000.0,4530300000.0,-71600000.0,891200000.0,,-388100000.0,,660300000.0,248900000.0,678700000.0,,,,-295000000.0,,-1111500000.0,,,,8225400000.0,5609400000.0,248900000.0,300000.0,403300000.0,-300000.0,331900000.0,,2132700000.0,4211200000.0,999000000.0,,-46200000.0,402600000.0,2616000000.0,507400000.0,1310100000.0,3348400000.0,81800000.0,1.03,16600000.0,,6604300000.0,-66300000.0,,-937400000.0,,,-72000000.0,429800000.0,-402000000.0,-42700000.0,52700000.0,2151000000.0,,6219300000.0,260400000.0,1207300000.0,,1155000000.0,-1487200000.0,,1164000000.0,971400000.0,,,,,,,,,,,,,,,,,,,,,,
