,annualOperatingIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualChangeInAccountPayable,trailingOperatingIncome,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualSaleOfInvestment,trailingSaleOfInvestment,quarterlyOtherCurrentAssets,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyInventory,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualNetPPE,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyPretaxIncome,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1375228800,11301000000.0,608000000.0,-918000000.0,22192000000.0,19871000000.0,5942000000.0,164000000.0,,1029000000.0,11734000000.0,3338000000.0,42685000000.0,65521000000.0,2950000000.0,42063000000.0,1.87,,,591000000.0,19871000000.0,,7925000000.0,42685000000.0,16215000000.0,1312000000.0,196000000.0,,5437000000.0,-484000000.0,-12639000000.0,74000000.0,35670000000.0,7925000000.0,,,,2814000000.0,12417000000.0,,42063000000.0,11227000000.0,9983000000.0,2270000000.0,-3310000000.0,833000000.0,3283000000.0,101191000000.0,3669000000.0,9983000000.0,18139000000.0,9262000000.0,19167000000.0,2270000000.0,2270000000.0,743000000.0,11802000000.0,0.42,32708000000.0,,1312000000.0,5380000000.0,1034000000.0,1.86,59128000000.0,1028000000.0,12928000000.0,-3103000000.0,65521000000.0,5070000000.0,9983000000.0,3378000000.0,21919000000.0,16215000000.0,7925000000.0,3378000000.0,22192000000.0,,-1115000000.0,59128000000.0,101191000000.0,1244000000.0,5470000000.0,27000000.0,2351000000.0,-20000000.0,833000000.0,12928000000.0,73000000.0,,,1476000000.0,7347000000.0,,9262000000.0,5470000000.0,29000000.0,,-145000000.0,35670000000.0,3322000000.0,,4533000000.0,,12894000000.0,2871000000.0,29440000000.0,-480000000.0,3403000000.0,50610000000.0,3403000000.0,,42297000000.0,50610000000.0,7925000000.0,601000000.0,14161000000.0,3322000000.0,5122000000.0,,-562000000.0,,12386000000.0,3283000000.0,-317000000.0,,143000000.0,,218000000.0,743000000.0,5367000000.0,-3000000.0,-68000000.0,-9064000000.0,1034000000.0,9799000000.0,-6991000000.0,-1160000000.0,12195000000.0,,-37000000.0,192000000.0,,-11768000000.0,3986000000.0,-1300000000.0,,,-9064000000.0,,12386000000.0,192000000.0,,4161000000.0,,-1001000000.0,1029000000.0,4161000000.0,2803000000.0,1030000000.0,,-85000000.0,2145000000.0,608000000.0,,,5048000000.0,,1517000000.0,,,,5048000000.0,3605000000.0,-1874000000.0,1120000000.0,240000000.0,21919000000.0,1476000000.0,87000000.0,,-3000000000.0,0.42,,,-16000000.0,583000000.0,42297000000.0,-36608000000.0,5329000000.0,48607000000.0,,,,,,,
1383177600,,,-914000000.0,21728000000.0,,,,,,,,,62796000000.0,2926000000.0,,,,,591000000.0,20104000000.0,,,42947000000.0,15959000000.0,,254000000.0,,5430000000.0,,-8835000000.0,,37945000000.0,,,,,2692000000.0,12085000000.0,,41832000000.0,,,1996000000.0,,,,100741000000.0,2334000000.0,,,,,1996000000.0,1996000000.0,,,0.37,,,1476000000.0,,1587000000.0,,,,,,,4678000000.0,,2771000000.0,23804000000.0,,5254000000.0,,,,-2755000000.0,58909000000.0,,,5188000000.0,-4000000.0,,22000000.0,884000000.0,12947000000.0,-29000000.0,,,1466000000.0,7407000000.0,,9212000000.0,,-181000000.0,,,,,,4715000000.0,,,2540000000.0,,-2581000000.0,3835000000.0,,,,42166000000.0,48201000000.0,5254000000.0,544000000.0,,3273000000.0,7925000000.0,,361000000.0,,,3279000000.0,-315000000.0,,140000000.0,,,760000000.0,5378000000.0,87000000.0,-2565000000.0,-9086000000.0,,,,,8791000000.0,,,0.0,,,2649000000.0,-2184000000.0,,,,,12359000000.0,,,3995000000.0,,,1025000000.0,,-2671000000.0,-237000000.0,,130000000.0,444000000.0,772000000.0,,,5441000000.0,,1724000000.0,,,,,3271000000.0,,,309000000.0,,,,,,0.37,,,,,,,,,,,,,,,
1391126400,,,-896000000.0,22944000000.0,,,,,,,,,60689000000.0,2728000000.0,,,,,612000000.0,19399000000.0,,,41726000000.0,13928000000.0,,329000000.0,,5327000000.0,,-7039000000.0,,37738000000.0,,,,,1740000000.0,11155000000.0,,42343000000.0,,,1429000000.0,,,,98427000000.0,2611000000.0,,,,,1429000000.0,1429000000.0,,,0.27,,,1263000000.0,,1637000000.0,,,,,,,5204000000.0,,2406000000.0,24086000000.0,,5339000000.0,,,,565000000.0,56084000000.0,,,4378000000.0,-2000000.0,,-99000000.0,916000000.0,12385000000.0,-132000000.0,,,1548000000.0,5951000000.0,,9350000000.0,,-18000000.0,,,,,,4211000000.0,,,1755000000.0,,-466000000.0,3693000000.0,,,,41438000000.0,47065000000.0,5339000000.0,326000000.0,,3234000000.0,5254000000.0,,773000000.0,,,4762000000.0,-262000000.0,,136000000.0,,,689000000.0,5294000000.0,-23000000.0,-3353000000.0,-9223000000.0,,,,,8278000000.0,,,0.0,,,2873000000.0,-3805000000.0,,,,,12457000000.0,,,3894000000.0,,,891000000.0,,85000000.0,681000000.0,,-156000000.0,393000000.0,703000000.0,,,5535000000.0,,1412000000.0,,,,,2503000000.0,,,347000000.0,,,,,,0.27,,,,,,,,,,,,,,,
1398816000,,,-974000000.0,18515000000.0,,,,,,,,,64288000000.0,2802000000.0,,,,,608000000.0,27545000000.0,,,44228000000.0,13849000000.0,,342000000.0,,5180000000.0,,-12010000000.0,,37568000000.0,,,,,2568000000.0,11545000000.0,,46060000000.0,,,2181000000.0,,,,101856000000.0,2825000000.0,,,,,2181000000.0,2181000000.0,,,0.42,,,1273000000.0,,1678000000.0,,,,,,,4539000000.0,,2813000000.0,24076000000.0,,6241000000.0,,,,-2948000000.0,55796000000.0,,,4443000000.0,-24000000.0,,27000000.0,923000000.0,20384000000.0,159000000.0,,,1528000000.0,7006000000.0,,9198000000.0,,50000000.0,,,,,,4438000000.0,,,2642000000.0,,-52000000.0,3461000000.0,,,-3252000000.0,41241000000.0,50469000000.0,6241000000.0,461000000.0,,3310000000.0,5339000000.0,,-70000000.0,,,508000000.0,-373000000.0,,146000000.0,,,3184000000.0,5143000000.0,-14000000.0,652000000.0,-9246000000.0,,,,,9469000000.0,,,0.0,,,3198000000.0,-2321000000.0,,,,,12556000000.0,,,3953000000.0,,,1051000000.0,,902000000.0,295000000.0,,-155000000.0,216000000.0,697000000.0,,,4945000000.0,,1565000000.0,,,,,3396000000.0,,,353000000.0,,,,,,0.42,,,,,,,,,,,,,,,
1406764800,9763000000.0,677000000.0,-974000000.0,19809000000.0,28664000000.0,6294000000.0,-23000000.0,,1032000000.0,11057000000.0,1907000000.0,45348000000.0,67114000000.0,2981000000.0,48473000000.0,1.5,,,621000000.0,28664000000.0,,6726000000.0,45348000000.0,14093000000.0,1331000000.0,305000000.0,,5172000000.0,1715000000.0,-8433000000.0,24000000.0,38020000000.0,6726000000.0,,,,2763000000.0,12357000000.0,,48473000000.0,9715000000.0,7853000000.0,2247000000.0,-3758000000.0,899000000.0,508000000.0,105134000000.0,3287000000.0,7853000000.0,18006000000.0,9478000000.0,19373000000.0,2247000000.0,2247000000.0,3331000000.0,11437000000.0,0.44,33853000000.0,,1331000000.0,5281000000.0,1748000000.0,1.49,56661000000.0,1230000000.0,20401000000.0,-9843000000.0,67114000000.0,4952000000.0,7853000000.0,3181000000.0,24239000000.0,14093000000.0,6726000000.0,3181000000.0,19809000000.0,,-1505000000.0,56661000000.0,105134000000.0,1862000000.0,5157000000.0,54000000.0,2432000000.0,-59000000.0,899000000.0,20401000000.0,-21000000.0,,,1591000000.0,7405000000.0,,9478000000.0,5157000000.0,-26000000.0,,-175000000.0,38020000000.0,3252000000.0,,4642000000.0,,12332000000.0,2778000000.0,27769000000.0,-274000000.0,3280000000.0,52074000000.0,3280000000.0,-2000000.0,41884000000.0,52074000000.0,6726000000.0,531000000.0,12711000000.0,3252000000.0,6241000000.0,,-724000000.0,,12520000000.0,508000000.0,-325000000.0,,142000000.0,,-109000000.0,3331000000.0,5121000000.0,33000000.0,-1622000000.0,-9268000000.0,1748000000.0,7925000000.0,-3373000000.0,-1275000000.0,7315000000.0,,-678000000.0,159000000.0,,-6643000000.0,3612000000.0,-1533000000.0,,,-9268000000.0,,12520000000.0,159000000.0,,4664000000.0,,340000000.0,1032000000.0,4664000000.0,485000000.0,976000000.0,,-497000000.0,854000000.0,677000000.0,,,5451000000.0,,1593000000.0,,,,5451000000.0,3541000000.0,-1199000000.0,1348000000.0,339000000.0,24239000000.0,1591000000.0,83000000.0,,-6888000000.0,0.43,,,-3276000000.0,564000000.0,41884000000.0,-36317000000.0,5234000000.0,47142000000.0,,,,,,,
1414713600,,,-973000000.0,20056000000.0,,,,,,,,,66396000000.0,3019000000.0,,,,,596000000.0,27207000000.0,,,47720000000.0,14273000000.0,,298000000.0,,5156000000.0,,-9761000000.0,,37582000000.0,,,,,2660000000.0,12245000000.0,,47263000000.0,,,1828000000.0,,,,103978000000.0,2206000000.0,,,,,1828000000.0,1828000000.0,,,0.36,,,1284000000.0,,1793000000.0,,,,,,,4912000000.0,,2638000000.0,24364000000.0,,4387000000.0,,,,-2877000000.0,56715000000.0,,,4375000000.0,2000000.0,,-107000000.0,886000000.0,19615000000.0,-5000000.0,,,1676000000.0,7333000000.0,,9449000000.0,,-340000000.0,,,,,,4673000000.0,,,2360000000.0,,-234000000.0,3066000000.0,,,-3000000.0,41984000000.0,52107000000.0,4387000000.0,532000000.0,,3233000000.0,6726000000.0,,723000000.0,,,1357000000.0,-285000000.0,,139000000.0,,,3228000000.0,5112000000.0,104000000.0,-1953000000.0,-9236000000.0,,,,,7356000000.0,,,94000000.0,,,2491000000.0,-1430000000.0,,,,,12469000000.0,,,4295000000.0,,,1022000000.0,,-2339000000.0,-539000000.0,,236000000.0,353000000.0,451000000.0,,,5496000000.0,,1583000000.0,,,,,3095000000.0,,,369000000.0,,,,,,0.35,,,,,,,,,,,,,,,
1422662400,,,-974000000.0,20034000000.0,,,,,,,,,67882000000.0,2798000000.0,,,,,628000000.0,27155000000.0,,,48225000000.0,14847000000.0,,296000000.0,,5160000000.0,,-10300000000.0,,37040000000.0,,,,,2691000000.0,11936000000.0,,47189000000.0,,,2397000000.0,,,,104922000000.0,2618000000.0,,,,,2397000000.0,2397000000.0,,,0.47,,,1565000000.0,,1403000000.0,,,,,,,4846000000.0,,2694000000.0,24382000000.0,,4797000000.0,,,,-759000000.0,57733000000.0,,,4541000000.0,-111000000.0,,-233000000.0,857000000.0,19667000000.0,-27000000.0,,,1890000000.0,7090000000.0,,9369000000.0,,132000000.0,,,,,,4399000000.0,,,2873000000.0,,-74000000.0,2755000000.0,,,-503000000.0,42685000000.0,53022000000.0,4797000000.0,476000000.0,,3212000000.0,4387000000.0,,-222000000.0,,,855000000.0,-265000000.0,,139000000.0,,,3142000000.0,5117000000.0,89000000.0,-1714000000.0,-9248000000.0,,,,,9804000000.0,,,0.0,,,2883000000.0,-1135000000.0,,,,,12460000000.0,,,4652000000.0,,,988000000.0,,410000000.0,-395000000.0,,149000000.0,809000000.0,186000000.0,,,6128000000.0,,1529000000.0,,,,,3640000000.0,,,308000000.0,,,,,,0.46,,,,,,,,,,,,,,,
1430352000,,,-1070000000.0,23245000000.0,,,,,,,,,69331000000.0,2959000000.0,,,,,567000000.0,24134000000.0,,,50549000000.0,15503000000.0,,348000000.0,,5148000000.0,,-10556000000.0,,36881000000.0,,,,,2949000000.0,12137000000.0,,47379000000.0,,,2437000000.0,,,,106212000000.0,2683000000.0,,,,,2437000000.0,2437000000.0,,,0.48,,,1476000000.0,,1444000000.0,,,,,,,4612000000.0,,2726000000.0,24398000000.0,,3870000000.0,,,,-2592000000.0,58833000000.0,,,4889000000.0,-6000000.0,,105000000.0,873000000.0,16586000000.0,133000000.0,,,1760000000.0,7525000000.0,,9371000000.0,,35000000.0,,,,,,4576000000.0,,,3035000000.0,,-85000000.0,2626000000.0,,,-1000000.0,43133000000.0,54419000000.0,3870000000.0,598000000.0,,3276000000.0,4797000000.0,,-404000000.0,,,4418000000.0,-357000000.0,,139000000.0,,,3075000000.0,5102000000.0,-51000000.0,-1375000000.0,-9185000000.0,,,,,8362000000.0,,,80000000.0,,,3040000000.0,-1175000000.0,,,,,12461000000.0,,,4810000000.0,,,1118000000.0,,-927000000.0,-336000000.0,,53000000.0,422000000.0,187000000.0,,,5532000000.0,,1547000000.0,,,,,3741000000.0,,,367000000.0,,,,,,0.47,,,,,,,,,,,,,,,
1438300800,11254000000.0,61000000.0,-1069000000.0,23623000000.0,30151000000.0,6207000000.0,87000000.0,,1104000000.0,11325000000.0,2016000000.0,53539000000.0,76283000000.0,3085000000.0,53774000000.0,1.76,,,651000000.0,30151000000.0,,6877000000.0,53539000000.0,16045000000.0,1490000000.0,370000000.0,,5131000000.0,-36000000.0,-13358000000.0,-178000000.0,37198000000.0,6877000000.0,,,,2954000000.0,12843000000.0,,53774000000.0,11201000000.0,8981000000.0,2319000000.0,-4086000000.0,897000000.0,3897000000.0,113481000000.0,3818000000.0,8981000000.0,18427000000.0,9824000000.0,19480000000.0,2319000000.0,2319000000.0,3163000000.0,11861000000.0,0.46,35530000000.0,,1490000000.0,5146000000.0,1459000000.0,1.75,59707000000.0,1312000000.0,21457000000.0,-4826000000.0,76283000000.0,5110000000.0,8981000000.0,3049000000.0,24469000000.0,16045000000.0,6877000000.0,3049000000.0,23623000000.0,,-3860000000.0,59707000000.0,113481000000.0,2220000000.0,5344000000.0,-63000000.0,2442000000.0,119000000.0,897000000.0,21457000000.0,-14000000.0,,,1627000000.0,7733000000.0,,9824000000.0,5344000000.0,-83000000.0,,-256000000.0,37198000000.0,3332000000.0,,4779000000.0,,12552000000.0,2933000000.0,29681000000.0,-155000000.0,2376000000.0,60416000000.0,2376000000.0,-1000000.0,43592000000.0,60416000000.0,6877000000.0,614000000.0,14209000000.0,3332000000.0,3870000000.0,,-510000000.0,,12427000000.0,3897000000.0,-320000000.0,,149000000.0,,-116000000.0,3163000000.0,5086000000.0,-28000000.0,2729000000.0,-9095000000.0,1459000000.0,6726000000.0,-548000000.0,-1227000000.0,10008000000.0,,-23000000.0,62000000.0,,-10088000000.0,4138000000.0,-1086000000.0,,,-9095000000.0,,12427000000.0,62000000.0,,5359000000.0,,-413000000.0,1104000000.0,5359000000.0,3007000000.0,1234000000.0,,-461000000.0,432000000.0,61000000.0,,,5687000000.0,,1548000000.0,,,,5687000000.0,3733000000.0,151000000.0,1440000000.0,396000000.0,24469000000.0,1627000000.0,114000000.0,,-2313000000.0,0.45,,,-508000000.0,566000000.0,43592000000.0,-43975000000.0,5104000000.0,49161000000.0,,,,,,,
1446249600,,,-1068000000.0,22100000000.0,,,,,,,,,73946000000.0,2982000000.0,,,,,507000000.0,29688000000.0,,,53349000000.0,16586000000.0,,303000000.0,,5113000000.0,,-10823000000.0,,37827000000.0,,,,,3221000000.0,12682000000.0,,51788000000.0,,,2430000000.0,,,,111773000000.0,2504000000.0,,,,,2430000000.0,2430000000.0,,,0.48,,,1433000000.0,,1263000000.0,,,,,,,4850000000.0,,2611000000.0,24882000000.0,,5758000000.0,,,,-950000000.0,59985000000.0,,,4712000000.0,-11000000.0,,130000000.0,928000000.0,21594000000.0,4000000.0,,,1482000000.0,7832000000.0,,9821000000.0,,-150000000.0,,,,,,4611000000.0,,,3137000000.0,,-692000000.0,2292000000.0,,,-852000000.0,43643000000.0,59107000000.0,5758000000.0,707000000.0,,3346000000.0,6877000000.0,,631000000.0,,,3027000000.0,-262000000.0,,159000000.0,,,3270000000.0,5080000000.0,196000000.0,-2935000000.0,-9107000000.0,,,,,10808000000.0,,,122000000.0,,,2766000000.0,-1592000000.0,,,,,12453000000.0,,,5341000000.0,,,1119000000.0,,-1119000000.0,-670000000.0,,193000000.0,385000000.0,-252000000.0,,,5400000000.0,,1560000000.0,,,,,3803000000.0,,,376000000.0,,,,,,0.48,,,,,,,,,,,,,,,
1454198400,,,-1065000000.0,22799000000.0,,,,,,,,,75005000000.0,2462000000.0,,,,,498000000.0,28965000000.0,,,54061000000.0,17821000000.0,,321000000.0,,5097000000.0,,-8266000000.0,,37637000000.0,,,,,3390000000.0,11927000000.0,,51764000000.0,,,3147000000.0,,,,112642000000.0,3608000000.0,,,,,3147000000.0,3147000000.0,,,0.62,,,1618000000.0,,1279000000.0,,,,,,,4495000000.0,,2667000000.0,24958000000.0,,6314000000.0,,,,-1437000000.0,60878000000.0,,,4302000000.0,-76000000.0,,23000000.0,964000000.0,21591000000.0,-151000000.0,,,1362000000.0,7432000000.0,,9796000000.0,,-159000000.0,,,,,,4042000000.0,,,3306000000.0,,-563000000.0,2322000000.0,,,-10000000.0,43857000000.0,60375000000.0,6314000000.0,159000000.0,,3386000000.0,5758000000.0,,357000000.0,,,3008000000.0,-314000000.0,,162000000.0,,,3068000000.0,5070000000.0,-6000000.0,-1929000000.0,-8996000000.0,,,,,7394000000.0,,,370000000.0,,,3922000000.0,-1164000000.0,,,,,12382000000.0,,,5389000000.0,,,962000000.0,,556000000.0,107000000.0,,81000000.0,316000000.0,-807000000.0,,,5996000000.0,,1509000000.0,,,,,3966000000.0,,,330000000.0,,,,,,0.62,,,,,,,,,,,,,,,
1461974400,,,-1308000000.0,24003000000.0,,,,,,,,,78571000000.0,3013000000.0,,,,,541000000.0,32293000000.0,,,54617000000.0,18448000000.0,,374000000.0,,5065000000.0,,-17277000000.0,,40083000000.0,,,,,3001000000.0,12000000000.0,,56296000000.0,,,2349000000.0,,,,118654000000.0,2760000000.0,,,,,2349000000.0,2349000000.0,,,0.47,,,2230000000.0,,1361000000.0,,,,,,,4279000000.0,,2745000000.0,26762000000.0,,8895000000.0,,,,-2364000000.0,62358000000.0,,,4047000000.0,-108000000.0,,36000000.0,976000000.0,24431000000.0,33000000.0,,,1343000000.0,7721000000.0,,9662000000.0,,-13000000.0,,,,,,4720000000.0,,,3083000000.0,,-2108000000.0,2744000000.0,,,-3001000000.0,44137000000.0,63512000000.0,8895000000.0,734000000.0,,3529000000.0,6314000000.0,,424000000.0,,,4164000000.0,-304000000.0,,175000000.0,,,3148000000.0,5032000000.0,9000000.0,1881000000.0,-9113000000.0,,,,,17394000000.0,,,152000000.0,,,3064000000.0,-867000000.0,,,,,12642000000.0,,,5610000000.0,,,1007000000.0,,2581000000.0,-78000000.0,,-45000000.0,70000000.0,-227000000.0,,,6273000000.0,,1626000000.0,,,,,3799000000.0,,,395000000.0,,,,,,0.46,,,,,,,,,,,,,,,
1469923200,12928000000.0,-326000000.0,-1309000000.0,24911000000.0,33156000000.0,6296000000.0,-65000000.0,,1056000000.0,12424000000.0,1127000000.0,58125000000.0,78719000000.0,2976000000.0,58067000000.0,2.13,,,604000000.0,33156000000.0,,7631000000.0,58125000000.0,19396000000.0,1627000000.0,331000000.0,,5067000000.0,-128000000.0,-10394000000.0,-191000000.0,42933000000.0,7631000000.0,,,,3316000000.0,12638000000.0,,58067000000.0,12920000000.0,10739000000.0,2813000000.0,-4750000000.0,,4160000000.0,121652000000.0,3552000000.0,10739000000.0,18032000000.0,10155000000.0,18287000000.0,2813000000.0,2813000000.0,1844000000.0,11433000000.0,0.56,42893000000.0,,1627000000.0,5088000000.0,1431000000.0,2.11,63585000000.0,1329000000.0,24483000000.0,-4466000000.0,78719000000.0,4663000000.0,10739000000.0,2951000000.0,26625000000.0,19396000000.0,7631000000.0,2951000000.0,24911000000.0,,-3366000000.0,63585000000.0,121652000000.0,2181000000.0,5847000000.0,4000000.0,2150000000.0,126000000.0,,24483000000.0,49000000.0,,,1217000000.0,7975000000.0,,10155000000.0,5847000000.0,-15000000.0,,-337000000.0,42933000000.0,3506000000.0,,4659000000.0,,13570000000.0,3394000000.0,30960000000.0,-54000000.0,2501000000.0,65756000000.0,2501000000.0,0.0,44516000000.0,65756000000.0,7631000000.0,581000000.0,15746000000.0,3506000000.0,8895000000.0,,-1816000000.0,,12563000000.0,4160000000.0,-266000000.0,,180000000.0,,315000000.0,1844000000.0,5031000000.0,80000000.0,-1716000000.0,-9057000000.0,1431000000.0,6877000000.0,-3417000000.0,-1146000000.0,7297000000.0,,-194000000.0,517000000.0,,-8117000000.0,3818000000.0,-843000000.0,,,-9057000000.0,,12563000000.0,517000000.0,,6317000000.0,,-404000000.0,1056000000.0,6317000000.0,-1264000000.0,513000000.0,,-423000000.0,356000000.0,-326000000.0,,,6072000000.0,,1601000000.0,,,,6072000000.0,4178000000.0,754000000.0,1458000000.0,357000000.0,26625000000.0,1217000000.0,279000000.0,,-4699000000.0,0.56,,,-3863000000.0,676000000.0,44516000000.0,-46760000000.0,5053000000.0,49247000000.0,,,,,,,
1477872000,,,-1308000000.0,23217000000.0,,,,,,,,,83141000000.0,2973000000.0,,,,,599000000.0,39657000000.0,,,62385000000.0,19694000000.0,,281000000.0,,5066000000.0,,-18667000000.0,,43146000000.0,,,,,3288000000.0,12352000000.0,,62874000000.0,,,2322000000.0,,,,126287000000.0,2455000000.0,,,,,2322000000.0,2322000000.0,,,0.46,,,1651000000.0,,1404000000.0,,,,,,,4468000000.0,,2619000000.0,26823000000.0,,8583000000.0,,,,-5396000000.0,63413000000.0,,,4805000000.0,23000000.0,,44000000.0,,30634000000.0,-63000000.0,,,1176000000.0,7884000000.0,,10215000000.0,,-432000000.0,,,,,,4596000000.0,,,2953000000.0,,-289000000.0,2297000000.0,,,-1000000.0,44236000000.0,70968000000.0,8583000000.0,631000000.0,,3499000000.0,7631000000.0,,1049000000.0,,,4155000000.0,-275000000.0,,198000000.0,,,1686000000.0,5027000000.0,31000000.0,3618000000.0,-9169000000.0,,,,,13786000000.0,,,32000000.0,,,2730000000.0,-1424000000.0,,,,,12668000000.0,,,6736000000.0,,,996000000.0,,952000000.0,-677000000.0,,158000000.0,88000000.0,-524000000.0,,,5200000000.0,,1545000000.0,,,,,3750000000.0,,,372000000.0,,,,,,0.46,,,,,,,,,,,,,,,
