date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.191110400,,0.44,,,11509000000.0,5442000000.0,,,,,37037000000.0,59000000.0,,,29383000000.0,2180000000.0,2896000000.0,9608000000.0,,,,185619000000.0,,168582000000.0,,3605000000.0,,,,1271000000,,1271000000.0,,6349000000.0,,,,,,,80538000000.0,,715000000.0,161000000.0,-3607000000.0,,1786000000.0,,,,,2900000000.0,,2064000000.0,,,,450000000.0,14118000000.0,,,,,9954000000.0,60000000.0,1271000000.0,,,,,,,,-1186000000.0,,104696000000.0,,,,,22978000000.0,,,,,219000000.0,,,,,,,,,,,,55833000000.0,,14164000000.0,-6114000000.0,,519000000.0,297000000.0,,715000000.0,,,,,49689000000.0,,1909000000.0,,656000000.0,14244000000.0,,,,0.0,0.44,84329000000.0,,7815000000,1387000000.0,,,,23772000000,,-126823000000.0,,-4277000000.0,,,,,,,,,,,,17037000000.0,2658000000.0,-782000000.0,18049000000.0,211152000000.0,,,24158000000.0,,,,6457000000.0,,671000000.0,,,-2791000000.0,4210000000,7850000000.0,1194000000.0,,241000000.0,,,-295000000.0,,,,376000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,17884000000.0,,,5245000000.0,11736000000.0,5245000000.0,186959000000.0,2873000000.0,1267000000.0,,6402000000.0,438000000.0,11736000000.0,-763000000.0,28203000000.0,3544000000.0,,9796000000.0,5521000000.0,,14545000000.0,186959000000.0,-4773000000.0,168261000000.0,8201000000.0,3666000000.0,,4491000000.0,,6125000000,-16108000000.0,1072000000.0,4012000000.0,6955000000.0,,28203000000.0,0.0,14377000000.0,1153000000.0,15578000000.0,79349000000.0,50581000000.0,1153000000.0,132000000.0,-5624000000.0,,1729000000.0,3982000000.0,1.91,,,,1153000000.0,2954000000.0,2873000000.0,24741000000.0,,439000000.0,14784000000.0,2476000000.0,3372000000.0,3372000000.0,,10621000000.0,-32000000.0,1072000000.0,,55784000000.0,2244000000.0,18566000000.0,1274000000.0,-4506000000.0,169000000.0,-1244000000.0,3397000000.0,104090000000.0,,25739000000.0,85294000000.0,79349000000.0,18566000000.0,18698000000.0,30751000000.0,,-2843000000.0,286000000.0,213994000000.0,,3583000000.0,5521000000.0,,-2066000000.0,-5503000000.0,3219000000.0,6402000000.0,2902000000.0,1829000000.0,55784000000.0,1.9,14044000000.0,-4506000000.0,628000000.0,-1098000000.0,297000000.0,,1153000000.0,168261000000.0,,-17538000000.0,25967000000.0,50581000000.0,2898000000.0,3397000000.0,,715000000.0,4491000000.0,,,,0.0,,85294000000.0,,7885000000,759000000.0,-2000000.0,-11697000000.0,-255000000.0,23840000000,,-128700000000.0,1729000000.0,-4746000000.0,,,297000000.0,10563000000.0,37547000000.0,,2476000000.0,93469000000.0,2954000000.0,,40344000000.0,18698000000.0,6884000000.0,-1109000000.0,17884000000.0,213994000000.0,,,24741000000.0,,104090000000.0,,8290000000.0,408000000.0,1850000000.0,-128700000000.0,55922000000.0,-2228000000.0,3423000000,3583000000.0,2244000000.0,-2893000000.0,480000000.0,,,-597000000.0,14784000000.0,-1931000000.0,,-300000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,0.57,,,11048000000.0,5233000000.0,,,,,35268000000.0,4332000000.0,,,32134000000.0,1170000000.0,2863000000.0,9517000000.0,,,,191293000000.0,,168845000000.0,,3582000000.0,,,,1642000000,,1642000000.0,,6401000000.0,,,,,,,82870000000.0,,5485000000.0,65000000.0,-4818000000.0,,1672000000.0,,,,,2865000000.0,,3712000000.0,,,,459000000.0,15468000000.0,,,,,9983000000.0,48000000.0,1642000000.0,,,,,,,,-1237000000.0,,107614000000.0,,,,,23428000000.0,,,,,92000000.0,,,,,,,,,,,,55700000000.0,,14316000000.0,-4127000000.0,,241000000.0,297000000.0,,5485000000.0,,,,,50280000000.0,,7442000000.0,,1153000000.0,13661000000.0,,,,0.0,0.57,84484000000.0,,7915000000,945000000.0,,,,23833000000,,-127350000000.0,,-4220000000.0,,,,,,,,,,,,22448000000.0,2587000000.0,-1001000000.0,18301000000.0,211834000000.0,,,24744000000.0,,,,5390000000.0,,705000000.0,,,3760000000.0,4333000000,7371000000.0,1957000000.0,,9000000.0,,,-564000000.0,,,,682000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,0.66,,,11584000000.0,5218000000.0,,,,,35102000000.0,-4903000000.0,,,33778000000.0,2485000000.0,2850000000.0,9466000000.0,,,,200646000000.0,,182650000000.0,,3584000000.0,,,,1882000000,,1882000000.0,,6528000000.0,,,,,,,85226000000.0,,582000000.0,185000000.0,-17450000000.0,,2216000000.0,,,,,2851000000.0,,9331000000.0,,,,403000000.0,16346000000.0,,,,,10112000000.0,-61000000.0,1882000000.0,,,,,,,,-1227000000.0,,115126000000.0,,,,,26880000000.0,,,,,-206000000.0,,,,,,,,,,,,65397000000.0,,14658000000.0,-4068000000.0,,495000000.0,297000000.0,,582000000.0,,,,,50887000000.0,,2074000000.0,,5485000000.0,13299000000.0,,,,0.0,0.66,85155000000.0,,8130000000,981000000.0,,,,24124000000,,-127450000000.0,,-4177000000.0,,,,,,,,,,,,17996000000.0,2863000000.0,-116000000.0,18958000000.0,212605000000.0,,,29900000000.0,,,,6662000000.0,,597000000.0,,,5885000000.0,4546000000,7270000000.0,1492000000.0,,6000000.0,,,-1745000000.0,,,,1092000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,0.59,,,11724000000.0,6124000000.0,,,,,34853000000.0,114000000.0,,,37478000000.0,2848000000.0,2844000000.0,10048000000.0,,,,204861000000.0,,185730000000.0,,3652000000.0,,,,1669000000,,1669000000.0,,6879000000.0,,,,,,,89740000000.0,,696000000.0,193000000.0,-5614000000.0,,2485000000.0,,,,,2845000000.0,,7297000000.0,,,,440000000.0,17409000000.0,,,,,10531000000.0,114000000.0,1669000000.0,,,,,,,,-1223000000.0,,118015000000.0,,,,,27229000000.0,,,,,-453000000.0,,,,,,,,,,,,66688000000.0,,14704000000.0,-4114000000.0,,502000000.0,297000000.0,,696000000.0,,,,,50954000000.0,,1674000000.0,,582000000.0,13715000000.0,,,,0.0,0.59,85689000000.0,,7825000000,850000000.0,,,,24752000000,,-128687000000.0,,-4178000000.0,,,,,,,,,,,,19131000000.0,2519000000.0,-252000000.0,19322000000.0,214376000000.0,,,28275000000.0,,,,7026000000.0,,1680000000.0,,,-1298000000.0,4173000000,7263000000.0,978000000.0,,1000000.0,,,-149000000.0,,,,466000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,19250000000.0,,,6035000000.0,11703000000.0,6035000000.0,202352000000.0,2951000000.0,-114000000.0,,6301000000.0,9086000000.0,11703000000.0,,46959000000.0,2879000000.0,,9976000000.0,6428000000.0,,9759000000.0,202352000000.0,-4994000000.0,176277000000.0,9382000000.0,3747000000.0,2136000000.0,3856000000.0,,7390000000,-31579000000.0,1235000000.0,4522000000.0,7090000000.0,,46959000000.0,0.0,14565000000.0,9782000000.0,16884000000.0,97541000000.0,41706000000.0,9782000000.0,44000000.0,-3697000000.0,,2092000000.0,3331000000.0,2.26,,,,9782000000.0,4993000000.0,2951000000.0,25906000000.0,,517000000.0,11769000000.0,2651000000.0,8174000000.0,8174000000.0,,10837000000.0,-8000000.0,1235000000.0,,67173000000.0,509000000.0,-3420000000.0,16000000.0,-13372000000.0,1677000000.0,-1307000000.0,10291000000.0,123447000000.0,,26620000000.0,86546000000.0,97541000000.0,8349000000.0,26075000000.0,26143000000.0,,-1368000000.0,453000000.0,215605000000.0,,7099000000.0,6428000000.0,,8629000000.0,-4146000000.0,1153000000.0,18070000000.0,2850000000.0,1819000000.0,67173000000.0,2.26,14669000000.0,-13372000000.0,282000000.0,439000000.0,297000000.0,,9782000000.0,176277000000.0,,-17238000000.0,26898000000.0,41706000000.0,2849000000.0,10291000000.0,,696000000.0,3856000000.0,,,,0.0,,86546000000.0,,8428000000,555000000.0,93000000.0,13588000000.0,-188000000.0,24645000000,,-129059000000.0,2092000000.0,-4663000000.0,,-15904000000.0,40588000000.0,6428000000.0,39007000000.0,,2651000000.0,97354000000.0,4993000000.0,,41463000000.0,26075000000.0,7945000000.0,1000000.0,19250000000.0,215605000000.0,,,25906000000.0,,123447000000.0,2136000000.0,7542000000.0,2183000000.0,243000000.0,-129059000000.0,58347000000.0,5241000000.0,3832000000,2864000000.0,509000000.0,-3033000000.0,0.0,,,-575000000.0,11769000000.0,-1085000000.0,,-57000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,0.58,,,11989000000.0,22531000000.0,,,,,6407000000.0,-5803000000.0,,,55674000000.0,2713000000.0,2841000000.0,10308000000.0,,,,226851000000.0,,204973000000.0,,4028000000.0,,,,3210000000,,1645000000.0,,7561000000.0,,,,,,,111228000000.0,,3979000000.0,181000000.0,-8759000000.0,,2195000000.0,,,,,2841000000.0,,13459000000.0,,,,925000000.0,16998000000.0,,3574000000.0,,,11589000000.0,-252000000.0,1645000000.0,,,,,,,,-1307000000.0,,146297000000.0,,,,,10841000000.0,,,,,-14000000.0,,,,,,,,,,,,78172000000.0,,16283000000.0,-13387000000.0,,80000000.0,297000000.0,,3979000000.0,,,,,41851000000.0,,4351000000.0,,9782000000.0,,,-16865000000.0,,0.0,0.58,89855000000.0,,8903000000,740000000.0,,,,26591000000,,-131645000000.0,,-3707000000.0,,,,,,,,,,-5118000000.0,,21878000000.0,3950000000.0,0.0,19588000000.0,221500000000.0,,,35069000000.0,,,,6420000000.0,,-1414000000.0,,,-3464000000.0,4694000000,7207000000.0,372000000.0,,0.0,,,-393000000.0,,,,604000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,0.52,,,12170000000.0,22189000000.0,,,,,6442000000.0,-3159000000.0,,,59469000000.0,3330000000.0,2841000000.0,10481000000.0,,,,224999000000.0,,203535000000.0,,4091000000.0,,,,1483000000,,3160000000.0,,7871000000.0,,,,,,,115810000000.0,,820000000.0,139000000.0,-4519000000.0,,2775000000.0,,,,,2841000000.0,,5440000000.0,,,,787000000.0,17737000000.0,,3513000000.0,,,11962000000.0,-719000000.0,1483000000.0,,,,,,,,-1307000000.0,,142178000000.0,,,,,8591000000.0,,,,,78000000.0,,,,,,,,,,,,78940000000.0,,16380000000.0,-12742000000.0,,39000000.0,297000000.0,,820000000.0,,,,,42672000000.0,,1180000000.0,,3979000000.0,20928000000.0,,-1411000000.0,,0.0,0.52,90302000000.0,,8648000000,610000000.0,,,,26861000000,,-133848000000.0,,-4387000000.0,,,,,,,,,,-249000000.0,,21464000000.0,3770000000.0,0.0,19765000000.0,224150000000.0,,,26368000000.0,,,,7717000000.0,,243000000.0,,,-6357000000.0,4418000000,6243000000.0,360000000.0,,0.0,,,-1677000000.0,,,,692000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,0.41,,,12489000000.0,22190000000.0,,,,,6610000000.0,396000000.0,,,57374000000.0,4625000000.0,2841000000.0,10996000000.0,,,,226404000000.0,,204381000000.0,,4172000000.0,,,,-535000000,,1176000000.0,,8111000000.0,,,,,,,114517000000.0,,1216000000.0,179000000.0,-4670000000.0,,2554000000.0,,,,,2841000000.0,,5443000000.0,,,,704000000.0,18652000000.0,,3808000000.0,,,12283000000.0,-465000000.0,1176000000.0,,,,,,,,-1306000000.0,,141822000000.0,,,,,8702000000.0,,,,,-13000000.0,,,,,,,,,,,,78847000000.0,,16269000000.0,-12058000000.0,,-41000000.0,297000000.0,,1216000000.0,,,,,43186000000.0,,1690000000.0,,820000000.0,,,-2144000000.0,,0.0,0.41,90834000000.0,,8337000000,574000000.0,,,,27265000000,,-135636000000.0,,-4356000000.0,,,,,,,,,,-260000000.0,,22023000000.0,3461000000.0,0.0,19591000000.0,226470000000.0,,,27305000000.0,,,,8981000000.0,,-148000000.0,,,-3915000000.0,3986000000,7219000000.0,474000000.0,,0.0,,,-267000000.0,,,,1376000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,17592000000.0,-0.23,,22472000000.0,12573000000.0,22472000000.0,227251000000.0,4358000000.0,-410000000.0,,6765000000.0,793000000.0,12573000000.0,,55051000000.0,3850000000.0,2841000000.0,12514000000.0,3651000000.0,,11568000000.0,227251000000.0,-5271000000.0,204643000000.0,14518000000.0,4241000000.0,,15223000000.0,,1101000000,-23331000000.0,-653000000.0,318000000.0,9407000000.0,,55051000000.0,0.0,16532000000.0,2009000000.0,14027000000.0,113748000000.0,41606000000.0,2009000000.0,144000000.0,-5383000000.0,,2289000000.0,1210000000.0,1.29,,,2841000000.0,2009000000.0,7205000000.0,4358000000.0,29136000000.0,,686000000.0,19310000000.0,2644000000.0,3535000000.0,3535000000.0,,13648000000.0,-428000000.0,-653000000.0,,78831000000.0,490000000.0,8339000000.0,0.0,-11479000000.0,84000000.0,-1351000000.0,2499000000.0,142884000000.0,,31565000000.0,91466000000.0,113748000000.0,8339000000.0,22608000000.0,31202000000.0,,0.0,-461000000.0,228518000000.0,,6708000000.0,3651000000.0,,-7773000000.0,-20912000000.0,9782000000.0,6765000000.0,2841000000.0,3102000000.0,78831000000.0,1.29,14577000000.0,-11479000000.0,643000000.0,6000000.0,297000000.0,,2009000000.0,204643000000.0,,-17047000000.0,32950000000.0,41606000000.0,2841000000.0,2499000000.0,,1216000000.0,21931000000.0,,-492000000.0,,0.0,-0.23,91466000000.0,,5314000000,-714000000.0,-1864000000.0,-16007000000.0,235000000.0,27091000000,,-137052000000.0,2289000000.0,-4597000000.0,,-5958000000.0,297000000.0,10358000000.0,44299000000.0,,2644000000.0,107808000000.0,7205000000.0,-331000000.0,49482000000.0,22608000000.0,387000000.0,0.0,17592000000.0,228518000000.0,,,29136000000.0,,142884000000.0,,8447000000.0,1384000000.0,1637000000.0,-137052000000.0,63509000000.0,-2271000000.0,929000000,2692000000.0,490000000.0,-2511000000.0,0.0,,,-174000000.0,19310000000.0,-1393000000.0,,-1288000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,0.14,,,11969000000.0,22472000000.0,,,,,6773000000.0,1028000000.0,,,54424000000.0,3661000000.0,2836000000.0,10717000000.0,,,,227347000000.0,,204942000000.0,,4121000000.0,,,,2284000000,,409000000.0,,7724000000.0,,,,,,,114632000000.0,,3037000000.0,178000000.0,-3656000000.0,,1113000000.0,,,,-40000000.0,2837000000.0,,7129000000.0,,,,680000000.0,21665000000.0,,3685000000.0,,,11845000000.0,-470000000.0,409000000.0,,,,,,,,-1347000000.0,,142695000000.0,,,,,8185000000.0,,,,,114000000.0,,,,,,,,,,,,78766000000.0,,16196000000.0,-11442000000.0,,,297000000.0,,3037000000.0,,,,,40462000000.0,,3557000000.0,,2009000000.0,14569000000.0,,-616000000.0,,0.0,0.14,91834000000.0,,8650000000,1565000000.0,,,,26913000000,,-139937000000.0,,-3456000000.0,,,,,,,,,,-274000000.0,,22405000000.0,3849000000.0,,16658000000.0,231771000000.0,,,28063000000.0,,,,7117000000.0,,-1181000000.0,,,-2433000000.0,4351000000,6365000000.0,520000000.0,,,,,-1043000000.0,,,,2389000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,0.07,,,12058000000.0,22467000000.0,,,,,6591000000.0,1724000000.0,,,49594000000.0,5527000000.0,2827000000.0,12239000000.0,,,,226251000000.0,,205190000000.0,,4176000000.0,,,,1547000000,,1745000000.0,,8319000000.0,,,,,,,109944000000.0,,4761000000.0,138000000.0,-1953000000.0,,985000000.0,,,,23000000.0,2827000000.0,,7874000000.0,,,,679000000.0,21324000000.0,,3797000000.0,,,12495000000.0,-661000000.0,1745000000.0,,,,,,,,-1343000000.0,,141778000000.0,,,,,8066000000.0,,,,,2517000000.0,,,,,,,,,,,,78759000000.0,,14534000000.0,-11140000000.0,,,297000000.0,,4761000000.0,,,,,39254000000.0,,5225000000.0,,3037000000.0,16905000000.0,,-4075000000.0,,0.0,0.07,92101000000.0,,6353000000,-49000000.0,,,,26773000000,,-142626000000.0,,-4229000000.0,,,,,,,,,,-264000000.0,,21061000000.0,1498000000.0,,15117000000.0,234727000000.0,,,31834000000.0,,,,9756000000.0,,779000000.0,,,-6079000000.0,2039000000,7055000000.0,464000000.0,,,,,2545000000.0,,,,-1035000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,0.31,,,11973000000.0,21933000000.0,,,,,6414000000.0,633000000.0,,,47360000000.0,4182000000.0,2829000000.0,11250000000.0,,,,220852000000.0,,199511000000.0,,4022000000.0,,,,2920000000,,881000000.0,,7465000000.0,,,,,,,107461000000.0,,5394000000.0,91000000.0,-4550000000.0,,1010000000.0,,,,-17000000.0,2830000000.0,,5810000000.0,,,,597000000.0,21772000000.0,,3832000000.0,,,11487000000.0,2534000000.0,881000000.0,,,,,,,,-1344000000.0,,136228000000.0,,,,,7682000000.0,,,,,114000000.0,,,,,,,,,,,,78634000000.0,,15234000000.0,-9835000000.0,,,297000000.0,,5394000000.0,,,,,37917000000.0,,5975000000.0,,4761000000.0,22957000000.0,,-4347000000.0,,0.0,0.31,87430000000.0,,7860000000,321000000.0,,,,26484000000,,-130429000000.0,,-4158000000.0,,,,,,,,,,-489000000.0,,21341000000.0,3241000000.0,,14621000000.0,217859000000.0,,,28767000000.0,,,,8340000000.0,,-418000000.0,,,-3157000000.0,3747000000,6865000000.0,581000000.0,,,,,-862000000.0,,,,978000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,4368000000.0,0.93,,21988000000.0,11781000000.0,21988000000.0,220005000000.0,10609000000.0,2845000000.0,,6262000000.0,1274000000.0,11781000000.0,-3000000.0,45252000000.0,3535000000.0,2829000000.0,10610000000.0,2549000000.0,,12684000000.0,220005000000.0,-5412000000.0,197657000000.0,16905000000.0,4086000000.0,,3936000000.0,,4648000000,-15054000000.0,2639000000.0,-684000000.0,5291000000.0,,45252000000.0,0.0,16405000000.0,6668000000.0,14645000000.0,102496000000.0,38569000000.0,6668000000.0,156000000.0,-4895000000.0,,1131000000.0,2467000000.0,0.9,,31000000.0,2831000000.0,6668000000.0,7542000000.0,10609000000.0,30597000000.0,,567000000.0,22818000000.0,3091000000.0,3497000000.0,3497000000.0,,9374000000.0,-408000000.0,2639000000.0,,78826000000.0,548000000.0,5635000000.0,0.0,1049000000.0,0.0,-1378000000.0,7216000000.0,133093000000.0,,33363000000.0,87711000000.0,102496000000.0,5635000000.0,22348000000.0,31612000000.0,,0.0,100000000.0,211655000000.0,,7353000000.0,2549000000.0,,4659000000.0,-9233000000.0,2009000000.0,6262000000.0,2833000000.0,2523000000.0,78826000000.0,0.9,15785000000.0,1049000000.0,562000000.0,,297000000.0,,6668000000.0,197657000000.0,,-16458000000.0,31366000000.0,38569000000.0,2830000000.0,7216000000.0,,5394000000.0,23055000000.0,,-195000000.0,,0.0,0.93,87711000000.0,,10653000000,1352000000.0,995000000.0,-13650000000.0,299000000.0,26395000000,,-123944000000.0,1131000000.0,-4615000000.0,,-1438000000.0,297000000.0,10217000000.0,44149000000.0,,3091000000.0,106565000000.0,7542000000.0,-411000000.0,47771000000.0,22348000000.0,6000000000.0,,4368000000.0,211655000000.0,,,30597000000.0,,133093000000.0,,8150000000.0,3233000000.0,136000000.0,-123944000000.0,62416000000.0,-1981000000.0,6411000000,2860000000.0,548000000.0,202000000.0,,,,-438000000.0,22818000000.0,-859000000.0,,901000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,0.51,,,11028000000.0,21993000000.0,,,,,6002000000.0,7339000000.0,,,49374000000.0,672000000.0,2830000000.0,11229000000.0,,,,228108000000.0,,198185000000.0,,4024000000.0,,,,3264000000,,1439000000.0,,7284000000.0,,,,,,,106497000000.0,,14007000000.0,137000000.0,-4375000000.0,,1245000000.0,,,,0.0,2834000000.0,,11823000000.0,,,,709000000.0,23578000000.0,,3732000000.0,,,11308000000.0,-284000000.0,1439000000.0,,,,,,,,-1379000000.0,,139244000000.0,,,,,5511000000.0,,,,,68000000.0,,,,,,,,,,,,78704000000.0,,15761000000.0,1293000000.0,,24000000.0,297000000.0,,14007000000.0,,,,,38988000000.0,,14730000000.0,,6668000000.0,,,1832000000.0,,0.0,0.51,88245000000.0,,8614000000,617000000.0,,,,26990000000,,-123459000000.0,,-4363000000.0,,,,,,,,,,-104000000.0,,29923000000.0,3881000000.0,,4427000000.0,211704000000.0,,,32747000000.0,,,,5035000000.0,,1734000000.0,,,6679000000.0,4453000000,7114000000.0,723000000.0,,70000000.0,,,-2070000000.0,,,,790000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,0.57,,,11483000000.0,23480000000.0,,,,,5551000000.0,-7767000000.0,,,47927000000.0,3202000000.0,2832000000.0,11158000000.0,,,,223756000000.0,,201284000000.0,,4113000000.0,,,,3604000000,,1609000000.0,,7373000000.0,,,,,,,105670000000.0,,6240000000.0,131000000.0,-5497000000.0,,1270000000.0,,,,,2838000000.0,,6055000000.0,,,,717000000.0,24603000000.0,,3908000000.0,,,11486000000.0,-523000000.0,1609000000.0,,,,,,,,-1380000000.0,,133044000000.0,,,,,5403000000.0,,,,,599000000.0,,,,,,,,,,,,79096000000.0,,16378000000.0,1354000000.0,,,297000000.0,,6240000000.0,,,,,39348000000.0,,6828000000.0,,14007000000.0,,,-9188000000.0,,0.0,0.57,89397000000.0,,9136000000,702000000.0,,,,27536000000,,-123552000000.0,,-4555000000.0,,,,,,,,,,-1564000000.0,,22472000000.0,4306000000.0,,4656000000.0,212949000000.0,,,27374000000.0,,,,7757000000.0,,-4116000000.0,,,-10027000000.0,4892000000,7081000000.0,588000000.0,,52000000.0,,,-291000000.0,,,,711000000.0,,,,,,,,,,,,,,,,,,,,,,,,
