date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
2010-09-30,,,,,,1879000000.0,30065000000.0,,,5105000000.0,2039000000.0,,1054000000.0,725200000.0,3583000000.0,,16017000000.0,,1444000000.0,,,,3869000000.0,8837000000.0,,,579000000.0,,,1125000000.0,1106000000.0,,1361000000.0,,1.55,,5899000000.0,,,,1106000000.0,5853000000.0,0.0,,4466000000.0,3215000000.0,,,,-512000000.0,,1715000000.0,,-375000000.0,,,,,,653000000.0,,,1279000000.0,51000000.0,,498000000.0,4466000000.0,,,,,278000000.0,0.0,14232000000.0,,-97000000.0,,1095000000.0,,,,,,,,,1111000000.0,-93000000.0,,1.53,,,,,,,1256000000.0,,,,,,,-22000000.0,57000000.0,9000000.0,,1649000000.0,,-70000000.0,,-3366000000.0,3291000000.0,3022000000.0,,,,,,,,,15833000000.0,714000000.0,,-3000000.0,-89000000.0,,-12823000000.0,,,,411000000.0,6915000000.0,,,,,1865000000.0,,,,50000000.0,57000000.0,,,,,,,,,-464000000.0,-59000000.0,2000000.0,,,,25493000000.0,1387000000.0,119000000.0,,,,,354000000.0,,1323000000.0,,5395000000.0,1536000000.0,-228000000.0,-18000000.0,,14048000000.0,19738000000.0,,1576000000.0,,6874000000.0,,,,,,,,,,,,,,,,,
2010-12-31,5755000000.0,,4085000000.0,-1500000000.0,18000000.0,393000000.0,30156000000.0,4183000000.0,-3287000000.0,4183000000.0,747000000.0,3615000000.0,476000000.0,,3575000000.0,,17941000000.0,5.72,-1089000000.0,6820000000.0,3560000000.0,358000000.0,3615000000.0,8050000000.0,15663000000.0,279000000.0,686000000.0,5918000000.0,-2689000000.0,943000000.0,928000000.0,25995000000.0,1445000000.0,30156000000.0,,-2121000000.0,6820000000.0,,,3377000000.0,928000000.0,4478000000.0,0.0,198000000.0,3377000000.0,3155000000.0,,369000000.0,,-340000000.0,7279000000.0,1833000000.0,146000000.0,-376000000.0,,5174000000.0,,8050000000.0,1662000000.0,1269000000.0,6089000000.0,666000000.0,1820000000.0,50000000.0,1101000000.0,-1749000000.0,3377000000.0,,5.63,1820000000.0,,,471000000.0,14139000000.0,-854000000.0,10000000.0,686000000.0,1105000000.0,,393000000.0,7076000000.0,-3543000000.0,-66000000.0,3377000000.0,4478000000.0,,38000000.0,117000000.0,-189000000.0,,,201000000.0,,3040000000.0,12215000000.0,4085000000.0,881000000.0,-170000000.0,,471000000.0,20253000000.0,5479000000.0,-12974000000.0,-439000000.0,340000000.0,9000000.0,725500000.0,1662000000.0,-556000000.0,-27000000.0,,-3543000000.0,3134000000.0,4466000000.0,0.0,747000000.0,,,,476000000.0,337000000.0,-1091000000.0,15663000000.0,,1592000000.0,0.0,-390000000.0,,-12974000000.0,1269000000.0,9000000.0,967000000.0,319000000.0,7279000000.0,369000000.0,13831000000.0,26662000000.0,,1595000000.0,1434000000.0,12831000000.0,17941000000.0,137000000.0,46000000.0,274000000.0,4083000000.0,3155000000.0,,39000000.0,18000000.0,198000000.0,,-959000000.0,530000000.0,-190000000.0,-1830000000.0,713700000.0,4163000000.0,25995000000.0,1101000000.0,161000000.0,-143000000.0,6913000000.0,,,388000000.0,358000000.0,1631000000.0,,6089000000.0,1262000000.0,-526000000.0,-1782000000.0,,12215000000.0,20253000000.0,-404000000.0,1301000000.0,14139000000.0,6709000000.0,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,1892000000.0,31129000000.0,,,4486000000.0,2080000000.0,,479000000.0,726400000.0,3802000000.0,,18484000000.0,,-630000000.0,,,,4209000000.0,8342000000.0,,,520000000.0,,,1103000000.0,1081000000.0,,1533000000.0,,1.52,,7121000000.0,,,,1081000000.0,4032000000.0,0.0,,2747000000.0,3489000000.0,,,,-757000000.0,,1931000000.0,,-392000000.0,,,,,,1133000000.0,,,2004000000.0,43000000.0,,-757000000.0,2747000000.0,,,,,,1258000000.0,14242000000.0,,15000000.0,,502000000.0,,,,,,,,,915000000.0,-180000000.0,,1.49,,,,,,,739000000.0,,,,,,,-680000000.0,-469000000.0,9000000.0,,1815000000.0,,80000000.0,,-3237000000.0,3509000000.0,3377000000.0,,,,,,,,,16494000000.0,711500000.0,,-39000000.0,,,-13282000000.0,,,,442000000.0,7503000000.0,,,,,1877000000.0,,,,101000000.0,116000000.0,,,,,,,,,-664000000.0,-837000000.0,3000000.0,,,,26521000000.0,1285000000.0,378000000.0,,,,,398000000.0,393000000.0,733000000.0,,5900000000.0,1545000000.0,-231000000.0,-471000000.0,,12645000000.0,20785000000.0,,1578000000.0,,7311000000.0,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,1921000000.0,32282000000.0,,,4484000000.0,2285000000.0,,586000000.0,726500000.0,4040000000.0,,18745000000.0,,629000000.0,,,,4385000000.0,8337000000.0,,,573000000.0,,,1177000000.0,1160000000.0,,1581000000.0,,1.63,,7233000000.0,,,,1160000000.0,4524000000.0,0.0,,3376000000.0,3717000000.0,,,,-668000000.0,,1985000000.0,,-391000000.0,,,,,,1116000000.0,,,2025000000.0,50000000.0,,-52000000.0,3376000000.0,,,,,,1208000000.0,14540000000.0,,-17000000.0,,1156000000.0,,,,,,,,,911000000.0,-196000000.0,,1.6,,,,,,,891000000.0,,,,,,,-678000000.0,-117000000.0,9000000.0,,1851000000.0,,20000000.0,,-2961000000.0,3640000000.0,2747000000.0,,,,,,,,,17330000000.0,713400000.0,,33000000.0,,,-13564000000.0,,,,437000000.0,7624000000.0,,,,,1983000000.0,,,,22000000.0,56000000.0,,,,,,,,,-773000000.0,-138000000.0,2000000.0,,,,27110000000.0,1148000000.0,375000000.0,,,,,404000000.0,365000000.0,1451000000.0,,6203000000.0,1614000000.0,-295000000.0,-16000000.0,,13537000000.0,21188000000.0,,1655000000.0,,7680000000.0,,,,,,,,,,,,,,,,,
2011-09-30,,,,,,1879000000.0,32115000000.0,,,4955000000.0,2197000000.0,,654000000.0,715500000.0,4027000000.0,,18446000000.0,,0.0,,,,4259000000.0,8538000000.0,,,605000000.0,,,1103000000.0,1088000000.0,,1534000000.0,,1.54,,7140000000.0,,,,1088000000.0,4862000000.0,0.0,,3376000000.0,3604000000.0,,,,-1167000000.0,,1923000000.0,,-388000000.0,,,,,,1204000000.0,,,1952000000.0,48000000.0,,-775000000.0,3376000000.0,,,,,,1153000000.0,14703000000.0,,-4000000.0,,1026000000.0,,,,,,,,,944000000.0,12000000.0,,1.52,,,,,,,765000000.0,,,,,,,-849000000.0,,9000000.0,,1689000000.0,,-130000000.0,,-3339000000.0,3504000000.0,3376000000.0,,,,,,,,,16968000000.0,707700000.0,,0.0,-344000000.0,,-13529000000.0,,,,440000000.0,7509000000.0,,,,,1902000000.0,,,,35000000.0,38000000.0,,,,,,,,,-461000000.0,191000000.0,-42000000.0,,,,27784000000.0,1486000000.0,112000000.0,,,,,389000000.0,421000000.0,1362000000.0,,6165000000.0,1543000000.0,-336000000.0,-44000000.0,,13669000000.0,21038000000.0,,1581000000.0,,7531000000.0,,,,,,,,,,,,,,,,,
2011-12-31,6031000000.0,,4283000000.0,-1555000000.0,19000000.0,336000000.0,31616000000.0,4484000000.0,-4162000000.0,4484000000.0,850000000.0,3867000000.0,516000000.0,,3824000000.0,,19376000000.0,6.05,-1157000000.0,7047000000.0,3417000000.0,355000000.0,3867000000.0,10313000000.0,15420000000.0,-139000000.0,1051000000.0,6178000000.0,-2718000000.0,974000000.0,954000000.0,28348000000.0,1522000000.0,31616000000.0,,-3675000000.0,7047000000.0,,,2219000000.0,954000000.0,3680000000.0,0.0,251000000.0,2219000000.0,3416000000.0,,389000000.0,,-1570000000.0,7666000000.0,1901000000.0,-83000000.0,-384000000.0,,5284000000.0,,10313000000.0,1643000000.0,682000000.0,5441000000.0,902000000.0,1916000000.0,45000000.0,1461000000.0,-1134000000.0,2219000000.0,,5.96,1916000000.0,,,487000000.0,15754000000.0,-2701000000.0,-8000000.0,1051000000.0,1221000000.0,,336000000.0,7453000000.0,-5025000000.0,55000000.0,2219000000.0,3680000000.0,,107000000.0,168000000.0,-205000000.0,,,186000000.0,,3377000000.0,12240000000.0,4283000000.0,1022000000.0,177000000.0,,487000000.0,21166000000.0,6170000000.0,-13500000000.0,-494000000.0,,9000000.0,719000000.0,1643000000.0,-1429000000.0,-53000000.0,,-5025000000.0,3265000000.0,3376000000.0,0.0,850000000.0,,,,516000000.0,-1158000000.0,-1379000000.0,15420000000.0,,1674000000.0,6000000.0,-942000000.0,,-13500000000.0,682000000.0,9000000.0,1277000000.0,355000000.0,7666000000.0,389000000.0,15693000000.0,29611000000.0,,1691000000.0,1570000000.0,13918000000.0,19376000000.0,-19000000.0,43000000.0,253000000.0,3905000000.0,3416000000.0,,-14000000.0,19000000.0,251000000.0,,-1777000000.0,264000000.0,214000000.0,-649000000.0,708500000.0,4357000000.0,28348000000.0,1461000000.0,37000000.0,-520000000.0,7740000000.0,,,379000000.0,355000000.0,1738000000.0,,5441000000.0,1329000000.0,-517000000.0,-118000000.0,,12240000000.0,21166000000.0,-196000000.0,1364000000.0,15754000000.0,7089000000.0,,,,,,,,,,,,,,,,,
2012-03-31,,,,,,1792000000.0,32015000000.0,,,4510000000.0,2069000000.0,,473000000.0,706100000.0,3889000000.0,,19162000000.0,,113000000.0,,,,4323000000.0,9988000000.0,,,923000000.0,,,1141000000.0,1125000000.0,,1552000000.0,,1.61,,7090000000.0,,,,1125000000.0,3731000000.0,0.0,,2332000000.0,3561000000.0,,,,-900000000.0,,1963000000.0,,-410000000.0,,,,,,664000000.0,,,1865000000.0,40000000.0,,-43000000.0,2332000000.0,,,,,313000000.0,1486000000.0,15396000000.0,,26000000.0,,567000000.0,,,,,,,,,1238000000.0,-96000000.0,,1.59,,,,,,,1113000000.0,,,,,,,-524000000.0,-431000000.0,9000000.0,,1779000000.0,,118000000.0,,-4785000000.0,3597000000.0,2219000000.0,,,,,,,,,16182000000.0,696800000.0,,1000000.0,-15000000.0,,-13729000000.0,,,,462000000.0,7755000000.0,,,,,1956000000.0,,,,-326000000.0,103000000.0,,,,,,,,,-722000000.0,-262000000.0,44000000.0,,,,28858000000.0,1399000000.0,213000000.0,,,,,411000000.0,423000000.0,828000000.0,,5408000000.0,1603000000.0,-261000000.0,0.0,,12853000000.0,21484000000.0,,1634000000.0,,7486000000.0,,,,,,,,,,,,,,,,,
2012-06-30,,,,,,1747000000.0,33339000000.0,,,5657000000.0,2232000000.0,,593000000.0,702600000.0,3870000000.0,,19251000000.0,,976000000.0,,,,4364000000.0,10759000000.0,,,1183000000.0,,,1186000000.0,1167000000.0,,1528000000.0,,1.68,,7069000000.0,,,,1167000000.0,4903000000.0,0.0,,3308000000.0,3656000000.0,,,,-1411000000.0,,1936000000.0,,-410000000.0,,,,,,650000000.0,,,1842000000.0,43000000.0,,-811000000.0,3308000000.0,,,,,321000000.0,1406000000.0,16466000000.0,,15000000.0,,1031000000.0,,,,,,,,,1165000000.0,-172000000.0,,1.66,,,,,,,1095000000.0,,,,,,,-639000000.0,-122000000.0,9000000.0,,1792000000.0,,32000000.0,,-5012000000.0,3664000000.0,2332000000.0,,,,,,,,,16406000000.0,694300000.0,,3000000.0,-3000000.0,,-13737000000.0,,,,509000000.0,7706000000.0,,,,,2059000000.0,,,,237000000.0,42000000.0,,,,,,,,,451000000.0,-246000000.0,42000000.0,,,,29465000000.0,1595000000.0,266000000.0,,,,,408000000.0,440000000.0,1389000000.0,,5707000000.0,1695000000.0,-358000000.0,-144000000.0,,14088000000.0,21443000000.0,,1728000000.0,,7534000000.0,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,1777000000.0,34479000000.0,,,4852000000.0,2299000000.0,,684000000.0,703100000.0,3935000000.0,,19985000000.0,,-279000000.0,,,,4409000000.0,9743000000.0,,,1542000000.0,,,1180000000.0,1161000000.0,,1487000000.0,,1.68,,7216000000.0,,,,1161000000.0,5018000000.0,0.0,,3029000000.0,3842000000.0,,,,-2002000000.0,,1884000000.0,,-408000000.0,,,,,,1506000000.0,,,1847000000.0,44000000.0,,-1280000000.0,3029000000.0,,,,,322000000.0,1394000000.0,16338000000.0,,-6000000.0,,987000000.0,,,,,,,,,1225000000.0,-100000000.0,,1.65,,,,,,,1167000000.0,,,,,,,-327000000.0,60000000.0,9000000.0,,1805000000.0,,-9000000.0,,-4548000000.0,3562000000.0,3308000000.0,,,,,,,,,17644000000.0,693000000.0,,10000000.0,0.0,,-14103000000.0,,,,464000000.0,7939000000.0,,,,,2010000000.0,,,,178000000.0,36000000.0,,,,,,,,,-443000000.0,-271000000.0,3000000.0,,,,30150000000.0,1989000000.0,293000000.0,,,,,397000000.0,301000000.0,1345000000.0,,6595000000.0,1644000000.0,-358000000.0,-104000000.0,,14494000000.0,22042000000.0,,1678000000.0,,7497000000.0,,,,,,,,,,,,,,,,,
2012-12-31,6351000000.0,,4444000000.0,-1635000000.0,29000000.0,581000000.0,33876000000.0,4916000000.0,-5492000000.0,4916000000.0,929000000.0,4061000000.0,701000000.0,701200000.0,3991000000.0,,20246000000.0,6.4,-146000000.0,7385000000.0,5281000000.0,371000000.0,4061000000.0,9636000000.0,17575000000.0,57000000.0,1325000000.0,6483000000.0,-2686000000.0,1004000000.0,991000000.0,30679000000.0,1535000000.0,33876000000.0,1.43,-2058000000.0,7385000000.0,,1288000000.0,2883000000.0,991000000.0,4531000000.0,0.0,167000000.0,2883000000.0,3837000000.0,,471000000.0,,-1179000000.0,8378000000.0,1953000000.0,72000000.0,-407000000.0,,5300000000.0,,9636000000.0,2278000000.0,1085000000.0,6200000000.0,1012000000.0,1925000000.0,44000000.0,1648000000.0,-552000000.0,2883000000.0,,6.32,1925000000.0,,332000000.0,500000000.0,15836000000.0,-2204000000.0,12000000.0,1325000000.0,1231000000.0,,581000000.0,7810000000.0,-4750000000.0,14000000.0,2883000000.0,4531000000.0,,1201000000.0,117000000.0,-133000000.0,1.41,,171000000.0,,2219000000.0,13630000000.0,4444000000.0,1906000000.0,33000000.0,,500000000.0,22525000000.0,6102000000.0,-14147000000.0,-714000000.0,360000000.0,9000000.0,703300000.0,2278000000.0,-612000000.0,-69000000.0,,-4750000000.0,3396000000.0,3029000000.0,0.0,929000000.0,,,,701000000.0,664000000.0,-1484000000.0,17575000000.0,691500000.0,1840000000.0,0.0,-594000000.0,,-14147000000.0,1085000000.0,9000000.0,1201000000.0,405000000.0,8378000000.0,471000000.0,15685000000.0,29904000000.0,,1785000000.0,1634000000.0,14219000000.0,20246000000.0,-32000000.0,42000000.0,223000000.0,3816000000.0,3837000000.0,,47000000.0,29000000.0,167000000.0,,-1344000000.0,525000000.0,-56000000.0,-1046000000.0,693900000.0,4511000000.0,30679000000.0,1648000000.0,240000000.0,-254000000.0,7736000000.0,,,418000000.0,371000000.0,1738000000.0,,6200000000.0,1409000000.0,-507000000.0,-798000000.0,,13630000000.0,22525000000.0,-251000000.0,1443000000.0,15836000000.0,7387000000.0,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,1686000000.0,34029000000.0,,,4864000000.0,2187000000.0,,466000000.0,702100000.0,3969000000.0,,20174000000.0,,45000000.0,,,,4418000000.0,9564000000.0,,,1613000000.0,,,1147000000.0,1129000000.0,,1589000000.0,,1.63,,7247000000.0,,,,1129000000.0,4376000000.0,0.0,,2928000000.0,3819000000.0,,,,-1767000000.0,,2019000000.0,,-440000000.0,,,,,,1072000000.0,,,1840000000.0,39000000.0,,-405000000.0,2928000000.0,,,,,336000000.0,1137000000.0,15501000000.0,,30000000.0,,670000000.0,,,,,,,,,1242000000.0,-28000000.0,,1.61,,,,,,,1671000000.0,,,,,,,-805000000.0,-447000000.0,9000000.0,,1820000000.0,,97000000.0,,-5001000000.0,3665000000.0,2883000000.0,,,,,,,,,18082000000.0,691100000.0,,5000000.0,-5000000.0,,-14150000000.0,,,,470000000.0,8318000000.0,,,,,1992000000.0,,,,-402000000.0,103000000.0,,,,,,,,,-486000000.0,-287000000.0,61000000.0,,,,31073000000.0,1448000000.0,738000000.0,,,,,430000000.0,392000000.0,994000000.0,,5937000000.0,1617000000.0,-324000000.0,,,13855000000.0,22468000000.0,,1646000000.0,,7634000000.0,,,,,,,,,,,,,,,,,
2013-06-30,,,,,,1683000000.0,34130000000.0,,,4884000000.0,2304000000.0,,589000000.0,699100000.0,4013000000.0,,20147000000.0,,14000000.0,,,,4542000000.0,9476000000.0,,,1696000000.0,,,1213000000.0,1197000000.0,,1610000000.0,,1.74,,7231000000.0,,,,1197000000.0,4252000000.0,0.0,,2942000000.0,3919000000.0,,,,-1233000000.0,,2037000000.0,,-436000000.0,,,,,,1062000000.0,,,1786000000.0,41000000.0,,-335000000.0,2942000000.0,,,,,335000000.0,1083000000.0,15811000000.0,,24000000.0,,1285000000.0,,,,,,,,,1270000000.0,-139000000.0,,1.71,,,,,,,1277000000.0,,,,,,,-1190000000.0,-181000000.0,9000000.0,,1920000000.0,,102000000.0,,-5166000000.0,3739000000.0,2928000000.0,,,,,,,,,17876000000.0,688200000.0,,-1000000.0,-7000000.0,,-14088000000.0,,,,458000000.0,8329000000.0,,,,,2047000000.0,,,,215000000.0,47000000.0,,,,,,,,,-1241000000.0,-124000000.0,-24000000.0,,,,31716000000.0,1310000000.0,365000000.0,,,,,427000000.0,460000000.0,1679000000.0,,6335000000.0,1671000000.0,-394000000.0,,,13983000000.0,22417000000.0,,1702000000.0,,7752000000.0,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,1686000000.0,33604000000.0,,,3533000000.0,2416000000.0,,688000000.0,691800000.0,4148000000.0,,20322000000.0,,-602000000.0,,,,4594000000.0,7913000000.0,,,1697000000.0,,,1245000000.0,1230000000.0,,1609000000.0,,1.81,,7342000000.0,,,,1230000000.0,3311000000.0,0.0,,2340000000.0,3948000000.0,,,,-589000000.0,,2029000000.0,,-431000000.0,,,,,,2244000000.0,,,1745000000.0,33000000.0,,38000000.0,2340000000.0,,,,,343000000.0,1066000000.0,15352000000.0,,10000000.0,,747000000.0,,,,,,,,,1429000000.0,12000000.0,,1.78,,,,,,,954000000.0,,,,,,,-1543000000.0,-15000000.0,9000000.0,,1718000000.0,,-225000000.0,,-4810000000.0,3768000000.0,2942000000.0,,,,,,,,,17796000000.0,679800000.0,,9000000.0,-841000000.0,,-14421000000.0,,,,471000000.0,8448000000.0,,,,,2092000000.0,,,,50000000.0,47000000.0,,,,,,,,,-1916000000.0,-351000000.0,-91000000.0,,,,32412000000.0,971000000.0,269000000.0,,,,,420000000.0,373000000.0,1151000000.0,,7439000000.0,1716000000.0,-404000000.0,0.0,,13282000000.0,22869000000.0,,1739000000.0,,7916000000.0,,,,,,,,,,,,,,,,,
2013-12-31,6562000000.0,,4659000000.0,-1730000000.0,19000000.0,582000000.0,33550000000.0,4326000000.0,-4040000000.0,4326000000.0,875000000.0,4253000000.0,708000000.0,681300000.0,3976000000.0,,20817000000.0,6.83,241000000.0,7345000000.0,4667000000.0,417000000.0,4253000000.0,8104000000.0,17502000000.0,-167000000.0,1575000000.0,6666000000.0,-856000000.0,1116000000.0,1103000000.0,32416000000.0,1576000000.0,33550000000.0,1.65,-5246000000.0,7345000000.0,,1371000000.0,2581000000.0,1103000000.0,3337000000.0,0.0,538000000.0,2581000000.0,3864000000.0,,521000000.0,,-451000000.0,8652000000.0,2014000000.0,16000000.0,-423000000.0,,5817000000.0,,8104000000.0,2346000000.0,1683000000.0,7498000000.0,1609000000.0,1688000000.0,32000000.0,756000000.0,-154000000.0,2581000000.0,,6.72,1688000000.0,,357000000.0,524000000.0,15602000000.0,-5212000000.0,60000000.0,1575000000.0,1450000000.0,,582000000.0,8078000000.0,-3913000000.0,46000000.0,2581000000.0,3337000000.0,,1279000000.0,69000000.0,-337000000.0,1.62,,145000000.0,,2883000000.0,12733000000.0,4659000000.0,765000000.0,-167000000.0,,524000000.0,23068000000.0,6384000000.0,-14416000000.0,-1674000000.0,306000000.0,9000000.0,693600000.0,2346000000.0,-859000000.0,42000000.0,,-3913000000.0,3593000000.0,2340000000.0,0.0,875000000.0,,,,708000000.0,-302000000.0,-1665000000.0,17502000000.0,668500000.0,1841000000.0,33000000.0,-6000000.0,,-14416000000.0,1683000000.0,9000000.0,1279000000.0,442000000.0,8652000000.0,521000000.0,16106000000.0,30871000000.0,,1947000000.0,1715000000.0,14765000000.0,20817000000.0,-30000000.0,43000000.0,240000000.0,4152000000.0,3864000000.0,,124000000.0,19000000.0,538000000.0,,-1603000000.0,602000000.0,-113000000.0,0.0,681900000.0,4721000000.0,32416000000.0,756000000.0,237000000.0,-160000000.0,8099000000.0,,,438000000.0,417000000.0,1993000000.0,,7498000000.0,1558000000.0,-543000000.0,0.0,,12733000000.0,23068000000.0,-86000000.0,1579000000.0,15602000000.0,7569000000.0,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,1963000000.0,33547000000.0,,,4401000000.0,2436000000.0,,491000000.0,674500000.0,4031000000.0,,20785000000.0,,-627000000.0,,,,4598000000.0,8173000000.0,,,1480000000.0,,,1225000000.0,1207000000.0,,1632000000.0,,1.83,,7357000000.0,,,,1207000000.0,2814000000.0,0.0,,1954000000.0,3972000000.0,,,,-601000000.0,,2084000000.0,,-566000000.0,,,,,,2176000000.0,,,1631000000.0,37000000.0,,-287000000.0,1954000000.0,,,,,350000000.0,1063000000.0,15623000000.0,,34000000.0,,799000000.0,,,,,,,,,1378000000.0,-131000000.0,,1.79,,,,,,,599000000.0,,,,,,,-1708000000.0,-347000000.0,9000000.0,,1866000000.0,,84000000.0,,-3841000000.0,3800000000.0,2581000000.0,,,,,,,,,17448000000.0,661500000.0,,5000000.0,-64000000.0,,-14611000000.0,,,,463000000.0,8630000000.0,,,,,2075000000.0,,,,-243000000.0,122000000.0,,,,,,,,,-1399000000.0,-284000000.0,-83000000.0,,,,33312000000.0,860000000.0,267000000.0,,,,,452000000.0,481000000.0,1092000000.0,,7450000000.0,1688000000.0,-293000000.0,,,12762000000.0,23241000000.0,,1716000000.0,,7831000000.0,,,,,,,,,,,,,,,,,
