date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetIncome,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,annualOperatingIncome,annualDilutedEPS,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualBasicAverageShares,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingOtherIncomeExpense,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualInventory,trailingCashDividendsPaid,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingBeginningCashPosition,trailingNetIncome,annualBasicEPS,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1970-01-01 00:00:01.396224000,,14846000000.0,,,4271000000.0,,2489000000.0,2082000000.0,1927000000.0,,,,,35186000000.0,12378000000.0,,,11067000000.0,,,-1084000000.0,,,898000000.0,,,-0.238728,,-29000000,,360000000.0,77000000,,197000000.0,,,,14518000000.0,,,,,,,,,0.0,170000000.0,,97000000.0,,,,,,,-28000000,,22295000000.0,684000000.0,,1027000000.0,-296000000.0,3342000000.0,83000000.0,1964000000.0,1463000000.0,-437000000.0,117623259.0,265000000.0,-6000000.0,,,,,,,,-24000000.0,,,,,,,,,,,-105000000.0,0.0,,,-14000000.0,-0.238728,1099000000.0,,,,,328000000.0,-28000000.0,,3342000000.0,,,,18188000000.0,,,0.0,,,1435000000.0,0.0,-4625000000.0,,-627000000.0,2000000.0,,3262000000.0,,0.0,-282000000.0,,,1180000000.0,,,547000000,,,356000000,4955000000,,-3360000000.0,,,,,,,,-802000000.0,-2391000000.0,80000000.0,,,11530000000.0,22808000000.0,7777000000.0,,,,,,,103000000.0,,,,,,,117623259.0,0.0,,63000000.0,1285000000.0,180000000.0,,,8170000000.0,,,-478000000.0,898000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,17227000000.0,,,4490000000.0,,3218000000.0,2109000000.0,1918000000.0,,,,,38559000000.0,12798000000.0,,,11343000000.0,,,-341000000.0,,,929000000.0,,,4.038487,,489000000,,456000000.0,1123000000,,198000000.0,,,,14865000000.0,,,,,,,,,-78000000.0,197000000.0,,108000000.0,,,,,,,479000000,,23832000000.0,1876000000.0,,1014000000.0,-752000000.0,3333000000.0,-18000000.0,1998000000.0,1531000000.0,584000000.0,118628586.0,289000000.0,-18000000.0,,,,,,,,-48000000.0,,,,,,,,,,,-19000000.0,0.0,,,33000000.0,4.038487,1140000000.0,,,,,456000000.0,16000000.0,,3333000000.0,,,,20560000000.0,,,0.0,,,1431000000.0,0.0,-2730000000.0,,-620000000.0,2000000.0,,3342000000.0,,0.0,-305000000.0,,,773000000.0,,,1600000000,,,1420000000,6366000000,,-3458000000.0,,,,,,,,-36000000.0,-558000000.0,-9000000.0,,,11993000000.0,25761000000.0,8967000000.0,,,,,,,82000000.0,,,,,,,118628586.0,-402000000.0,,27000000.0,836000000.0,1205000000.0,,,8535000000.0,,,-483000000.0,929000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,14463000000.0,,,4384000000.0,,1788000000.0,2106000000.0,1904000000.0,,,,,36198000000.0,13363000000.0,,,11519000000.0,,,-180000000.0,,,1111000000.0,,,-2.884634,,-355000000,,431000000.0,-627000000,,206000000.0,,,,15142000000.0,,,,,,,,,0.0,226000000.0,,,,,,,,,-348000000,,22326000000.0,-7000000.0,,1337000000.0,-537000000.0,3080000000.0,,2087000000.0,1462000000.0,-96000000.0,120639240.0,,18000000.0,,,,,,,,-24000000.0,,,,,,,,,,,,0.0,,,18000000.0,-2.884634,1113000000.0,,,,,431000000.0,,,3080000000.0,,,,17543000000.0,,,0.0,,,1596000000.0,0.0,-267000000.0,,,,,3333000000.0,,0.0,-399000000.0,,,60000000.0,,,-214000000,,,-438000000,4377000000,,-3537000000.0,,,,,,,,219000000.0,2115000000.0,-253000000.0,,,12344000000.0,22835000000.0,7184000000.0,,,,,,,-19000000.0,,,,,,,120639240.0,-156000000.0,,-72000000.0,-2251000000.0,-646000000.0,,,8807000000.0,,,,1111000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,90000000.0,14500000000.0,,,3953000000.0,119633913.0,2235000000.0,2000000000.0,1691000000.0,,-373000000.0,-1801000000.0,2000000000.0,35780000000.0,13363000000.0,-125000000.0,,11588000000.0,-78000000.0,,-196000000.0,1691000000.0,,337000000.0,,1387000000.0,-3.819653,-1957000000.0,-478000000,-632000000.0,378000000.0,-1102000000,,208000000.0,,-103000000.0,35780000000.0,14571000000.0,2912000000.0,0.0,11588000000.0,,-2084000000.0,252000000.0,-3.06368,0.0,0.0,254000000.0,8819000000.0,,119633913.0,2912000000.0,2235000000.0,,,809000000.0,-469000000,,23390000000.0,-676000000.0,0.0,1320000000.0,-372000000.0,2912000000.0,,1879000000.0,1255000000.0,-48000000.0,122649894.0,,-63000000.0,,14571000000.0,-21000000.0,-390000000.0,1088000000.0,0.0,14500000000.0,-29000000.0,17412000000.0,,1320000000.0,8955000000.0,215000000.0,22417000000.0,,,12566000000.0,-350000000.0,,0.0,-366000000.0,337000000.0,53000000.0,-3.819653,1088000000.0,847000000.0,-7656000000.0,3262000000.0,337000000.0,378000000.0,,,2912000000.0,,,-1411000000.0,17412000000.0,13363000000.0,,0.0,2007000000.0,,1387000000.0,0.0,-34000000.0,1625000000.0,,,-37000000.0,3080000000.0,,0.0,-425000000.0,,-529000000.0,-6000000.0,3000000.0,82000000.0,-1117000000,,,-1054000000,3277000000,,-3611000000.0,,1625000000.0,,,-558000000.0,17098000000.0,18975000000.0,229000000.0,-1250000000.0,-168000000.0,,1877000000.0,12566000000.0,22417000000.0,8819000000.0,-191000000.0,,,23390000000.0,1879000000.0,,-269000000.0,1255000000.0,,,-3.06368,-3611000000.0,,122649894.0,0.0,,-209000000.0,2052000000.0,-1371000000.0,,103000000.0,8955000000.0,1922000000.0,,,337000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,14869000000.0,,,3280000000.0,,2713000000.0,2048000000.0,1776000000.0,,,,,37241000000.0,13786000000.0,,,12088000000.0,,,-549000000.0,,,958000000.0,,,1.263271,,161000000,,477000000.0,422000000,,207000000.0,,,,15739000000.0,,,,,,,,,,270000000.0,,,,,,,,,158000000,,24506000000.0,1258000000.0,,1404000000.0,-573000000.0,2868000000.0,,1937000000.0,1338000000.0,204000000.0,123655221.0,,-40000000.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,80000000.0,1.273218,1133000000.0,,,,,477000000.0,,,2868000000.0,,,,17737000000.0,,,,,,1427000000.0,0.0,-572000000.0,,,,,2912000000.0,,20000000.0,-363000000.0,,,702000000.0,,,741000000,,,781000000,4538000000,,-3677000000.0,,,,,,,,-186000000.0,695000000.0,-44000000.0,,,12878000000.0,23455000000.0,8767000000.0,,,,,,,49000000.0,,,,,,,124660548.0,-305000000.0,,5000000.0,-981000000.0,471000000.0,,,9201000000.0,,,,958000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,14466000000.0,,,3485000000.0,,2576000000.0,2085000000.0,2027000000.0,,,,,37278000000.0,14522000000.0,,,12120000000.0,,,-27000000.0,,,977000000.0,,,1.671098,,212000000,,528000000.0,541000000,,212000000.0,,,,15789000000.0,,,,,,,,,,287000000.0,,,,,,,,,208000000,,23836000000.0,1480000000.0,,1631000000.0,-920000000.0,2154000000.0,,2339000000.0,1327000000.0,-58000000.0,124660548.0,,-11000000.0,,,,,,,,-58000000.0,,,,,,,,,,,,0.0,,,-19000000.0,1.671098,1140000000.0,,,,,528000000.0,,,2154000000.0,,,,16620000000.0,,,,,,1549000000.0,0.0,-71000000.0,,,,,2868000000.0,,11000000.0,-366000000.0,,,-135000000.0,,,1153000000,,,952000000,4965000000,,-3848000000.0,,,,,,,,339000000.0,975000000.0,-714000000.0,,,13514000000.0,22756000000.0,8047000000.0,,,,,,,113000000.0,,,,,,,124660548.0,-481000000.0,,70000000.0,-943000000.0,654000000.0,,,9666000000.0,,,,977000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,13661000000.0,,,3392000000.0,,2057000000.0,2075000000.0,1876000000.0,,,,,36452000000.0,15115000000.0,,,12182000000.0,,,19000000.0,,,1237000000.0,,,-3.381984,,-440000000,,418000000.0,-940000000,,222000000.0,,,,16069000000.0,,,,,,,,,0.0,296000000.0,,,,,,,,,-432000000,,24166000000.0,-217000000.0,,2077000000.0,-366000000.0,2041000000.0,,2318000000.0,1338000000.0,-79000000.0,127676529.0,,13000000.0,,,,,,,,-29000000.0,,,,,,,,,,,,0.0,,,41000000.0,-3.381984,1132000000.0,,,,,418000000.0,,,2041000000.0,,,,15702000000.0,,,0.0,,,1536000000.0,0.0,-94000000.0,,,,,2154000000.0,,0.0,-338000000.0,,,-89000000.0,,,-622000000,,,-635000000,3175000000,,-3996000000.0,,,,,,,,357000000.0,-1216000000.0,-113000000.0,,,13827000000.0,21337000000.0,8097000000.0,,,,,,,22000000.0,,,,,,,127676529.0,-69000000.0,,-17000000.0,50000000.0,-918000000.0,,,9831000000.0,,,,1237000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,174000000.0,15351000000.0,,,3227000000.0,126671202.0,1828000000.0,1504000000.0,1685000000.0,,-1194000000.0,-645000000.0,1504000000.0,36442000000.0,13787000000.0,-116000000.0,,12633000000.0,-311000000.0,,-88000000.0,1685000000.0,,794000000.0,,1416000000.0,-8.514642,-2351000000.0,-1127000000,-2059000000.0,485000000.0,-2150000000,,222000000.0,,68000000.0,36442000000.0,15848000000.0,2078000000.0,0.0,12633000000.0,,-1954000000.0,-95000000.0,-9.240774,0.0,-204000000.0,301000000.0,10561000000.0,,126671202.0,2078000000.0,1828000000.0,,,863000000.0,-1104000000,,26409000000.0,-708000000.0,,1640000000.0,-492000000.0,2078000000.0,,2259000000.0,1197000000.0,-125000000.0,129687183.0,,-772000000.0,,15848000000.0,-32000000.0,714000000.0,1108000000.0,31000000.0,15351000000.0,-29000000.0,17429000000.0,,1640000000.0,9535000000.0,-905000000.0,22655000000.0,,,13644000000.0,-830000000.0,,0.0,-1170000000.0,794000000.0,72000000.0,-8.514642,1108000000.0,1154000000.0,-972000000.0,2908000000.0,794000000.0,485000000.0,,,2078000000.0,,,-1359000000.0,17429000000.0,13787000000.0,,,826000000.0,,1416000000.0,0.0,-235000000.0,1908000000.0,,,-810000000.0,2041000000.0,,0.0,-292000000.0,,-2127000000.0,348000000.0,-58000000.0,-74000000.0,-1965000000,,,-1193000000,2519000000,,-4109000000.0,,1908000000.0,,,-855000000.0,13384000000.0,15197000000.0,204000000.0,-2408000000.0,41000000.0,,1813000000.0,13644000000.0,22655000000.0,10561000000.0,-30000000.0,,,26409000000.0,2259000000.0,,-116000000.0,1197000000.0,,,-9.240774,-4109000000.0,,129687183.0,0.0,,-88000000.0,3309000000.0,-2266000000.0,,43000000.0,9535000000.0,1435000000.0,,,794000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,10026000000.0,,,3369000000.0,,2812000000.0,1194000000.0,1839000000.0,,,,,32282000000.0,14894000000.0,,,12530000000.0,,,400000000.0,,,1052000000.0,,,-6.177095,,-837000000,,518000000.0,-1609000000,,234000000.0,,,,16439000000.0,,,,,,,,,,241000000.0,,,,,,,,,-820000000,,23774000000.0,-269000000.0,,1916000000.0,-1178000000.0,1876000000.0,,2896000000.0,1627000000.0,463000000.0,132703164.0,,-565000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,-16000000.0,-6.177095,1212000000.0,,,,,518000000.0,,,1876000000.0,,,,11902000000.0,,,,,,1813000000.0,0.0,-472000000.0,,,,,2078000000.0,,1000000.0,-210000000.0,,,364000000.0,,,-1352000000,,,-787000000,3100000000,,-4329000000.0,,,,,,,,610000000.0,4848000000.0,-202000000.0,,,14901000000.0,17388000000.0,7335000000.0,,,,,,,16000000.0,,,,,,,132703164.0,-952000000.0,,-8000000.0,-3986000000.0,-1593000000.0,,,10572000000.0,,,,1052000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,9875000000.0,,,3762000000.0,,2578000000.0,1188000000.0,1796000000.0,,,,,32550000000.0,15404000000.0,,,12969000000.0,,,171000000.0,,,1306000000.0,,,-0.497351,,-69000000,,615000000.0,-285000000,,255000000.0,,,,17164000000.0,,,,,,,,,,202000000.0,,,,,,,,,-68000000,,23952000000.0,575000000.0,,1636000000.0,-304000000.0,1920000000.0,,2861000000.0,1677000000.0,-40000000.0,135719145.0,,7000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,26000000.0,-0.497351,1138000000.0,,,,,615000000.0,,,1920000000.0,,,,11795000000.0,,,,,,1763000000.0,0.0,-927000000.0,,,,,1876000000.0,,0.0,-211000000.0,,,-26000000.0,,,-33000000,,,-40000000,4337000000,,-4489000000.0,,,,,,,,382000000.0,317000000.0,44000000.0,,,15931000000.0,17146000000.0,6788000000.0,,,,,,,50000000.0,,,,,,,135719145.0,-90000000.0,,12000000.0,46000000.0,-235000000.0,,,11442000000.0,,,,1306000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,9987000000.0,,,3720000000.0,,2475000000.0,1141000000.0,1725000000.0,,,,,33085000000.0,15722000000.0,,,12971000000.0,,,136000000.0,,,1210000000.0,,,-0.119364,,-16000000,,603000000.0,238000000,,259000000.0,,,,17065000000.0,,,,,,,,,-22000000.0,222000000.0,,,,,,,,,-16000000,,24287000000.0,1166000000.0,,2028000000.0,-185000000.0,2002000000.0,,2957000000.0,1680000000.0,-10000000.0,139740453.0,,-88000000.0,,,,,,,,-27000000.0,,,,,,,,,,,,0.0,,,16000000.0,-0.119364,1107000000.0,,,,,603000000.0,,,2002000000.0,,,,11989000000.0,,,20000000.0,,,1717000000.0,0.0,-560000000.0,,,,,1920000000.0,,0.0,-194000000.0,,,-59000000.0,,,734000000,,,563000000,4886000000,,-4705000000.0,,,,,,,,330000000.0,684000000.0,82000000.0,,,16151000000.0,17363000000.0,7222000000.0,,,,,,,15000000.0,,,,,,,139740453.0,-5000000.0,,,-44000000.0,253000000.0,,,11446000000.0,,,,1210000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,57000000.0,9881000000.0,,,3720000000.0,137729799.0,2998000000.0,1136000000.0,1609000000.0,,-1128000000.0,829000000.0,1136000000.0,33335000000.0,14859000000.0,-103000000.0,,11119000000.0,-100000000.0,,122000000.0,1609000000.0,,1139000000.0,,1765000000.0,-1.412476,-1854000000.0,-206000000,-2184000000.0,606000000.0,-564000000,,286000000.0,,36000000.0,33335000000.0,15051000000.0,1833000000.0,0.0,11119000000.0,,5884000000.0,-686000000.0,-8.027239,0.0,-3000000.0,213000000.0,10267000000.0,,137729799.0,1833000000.0,2998000000.0,,,1034000000.0,-202000000,,25318000000.0,184000000.0,67000000.0,2521000000.0,-187000000.0,1833000000.0,,2983000000.0,1613000000.0,1000000.0,142756434.0,,26000000.0,,15051000000.0,18000000.0,1655000000.0,1080000000.0,1000000.0,9881000000.0,-22000000.0,11714000000.0,-72000000.0,2521000000.0,10122000000.0,-1306000000.0,18476000000.0,,,14012000000.0,-245000000.0,,0.0,-1106000000.0,1779000000.0,31000000.0,-1.412476,1080000000.0,878000000.0,-2352000000.0,2078000000.0,1139000000.0,606000000.0,,,1833000000.0,,,-826000000.0,11714000000.0,14859000000.0,,1000000.0,87000000.0,,1765000000.0,0.0,-393000000.0,2342000000.0,,,-620000000.0,2002000000.0,,0.0,-211000000.0,,-2220000000.0,-192000000.0,414000000.0,-38000000.0,-396000000,,,-422000000,3904000000,,-3890000000.0,,2342000000.0,,,-1052000000.0,14571000000.0,16227000000.0,333000000.0,35000000.0,-169000000.0,,1656000000.0,14012000000.0,18476000000.0,10267000000.0,-99000000.0,,,25318000000.0,2983000000.0,,-45000000.0,1613000000.0,,,-8.027239,-3890000000.0,,142756434.0,-5000000.0,,,656000000.0,-609000000.0,,72000000.0,10122000000.0,-3328000000.0,,,1779000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,10087000000.0,,,3991000000.0,,3775000000.0,1165000000.0,1725000000.0,,,,,34189000000.0,13449000000.0,,,11071000000.0,,,-845000000.0,,,2192000000.0,,,-0.12,,-18000000,,582000000.0,-160000000,,248000000.0,,,,16209000000.0,,,,,,,,,,223000000.0,,,,,,,,,-18000000,,25622000000.0,702000000.0,,1065000000.0,-473000000.0,2018000000.0,,3067000000.0,1617000000.0,586000000.0,149000000.0,,-31000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,53000000.0,-0.12,1083000000.0,,,,,582000000.0,,,2018000000.0,,,,12105000000.0,,,,,,1883000000.0,0.0,-2295000000.0,,,,,1833000000.0,,612000000.0,-231000000.0,,,1243000000.0,,,337000000,,,120000000,4693000000,,,,,,,,,,-614000000.0,1353000000.0,185000000.0,,,,20740000000.0,9413000000.0,,,,,,,26000000.0,,,,,,,149000000.0,-295000000.0,,1000000.0,-1578000000.0,-134000000.0,,,10136000000.0,,,,1738000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,9302000000.0,,,4001000000.0,,3440000000.0,1168000000.0,1757000000.0,,,,,32557000000.0,13008000000.0,,,11285000000.0,,,-777000000.0,,,1729000000.0,,,9.51,,1553000000,,623000000.0,1725000000,,256000000.0,,,,15882000000.0,,,,,,,,,,218000000.0,,,,,,,,,1522000000,,22027000000.0,1115000000.0,,1167000000.0,988000000.0,2389000000.0,,3142000000.0,1658000000.0,-4000000.0,160000000.0,,1467000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,1235000000.0,9.51,1063000000.0,,,,,623000000.0,,,2389000000.0,,,,11691000000.0,,,,,,2017000000.0,0.0,-917000000.0,,,,,2018000000.0,,0.0,-239000000.0,,,-170000000.0,,,2215000000,,,492000000,5116000000,,,,,,,,,,-538000000.0,939000000.0,371000000.0,,,,19549000000.0,6145000000.0,,,,,,,16000000.0,,,,,,,160000000.0,-8000000.0,,-10000000.0,-1383000000.0,1741000000.0,,,9610000000.0,,,,12000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,9748000000.0,,,3933000000.0,,3566000000.0,1199000000.0,1853000000.0,,,,,32817000000.0,13507000000.0,,,11198000000.0,,,-179000000.0,,,1258000000.0,,,3.53,,597000000,,633000000.0,829000000,,255000000.0,,,,15344000000.0,,,,,,,,,,207000000.0,,,,,,,,,586000000,,21619000000.0,1243000000.0,,1605000000.0,-181000000.0,2038000000.0,,3256000000.0,1678000000.0,-53000000.0,166000000.0,,433000000.0,,,,,,,,-21000000.0,,,,,,,,,,,,0.0,,,186000000.0,3.53,1072000000.0,,,,,572000000.0,,,2038000000.0,,,,11786000000.0,,,,,,2093000000.0,0.0,-569000000.0,,,,,2389000000.0,,0.0,-222000000.0,,,-215000000.0,,,1359000000,,,671000000,5176000000,,,,,,,,,,43000000.0,-150000000.0,-351000000.0,,,,19310000000.0,6275000000.0,,,,,,,68000000.0,,,,,,,166000000.0,-151000000.0,,16000000.0,339000000.0,897000000.0,,,9631000000.0,,,,13000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,2093000000.0,10369000000.0,,,4166000000.0,161000000.0,1743000000.0,1275000000.0,1805000000.0,,2430000000.0,-2427000000.0,1275000000.0,31801000000.0,13375000000.0,-81000000.0,,11185000000.0,-82000000.0,,-626000000.0,1805000000.0,,1023000000.0,,2064000000.0,1.72,414000000.0,298000000,2153000000.0,682000000.0,197000000,,258000000.0,,-438000000.0,31801000000.0,15566000000.0,1682000000.0,0.0,11185000000.0,,1824000000.0,959000000.0,14.8,0.0,-77000000.0,195000000.0,4867000000.0,,161000000.0,1682000000.0,1743000000.0,,,1017000000.0,292000000,,20433000000.0,419000000.0,,1264000000.0,80000000.0,1682000000.0,,3261000000.0,924000000.0,-54000000.0,170000000.0,,107000000.0,,15566000000.0,181000000.0,-1436000000.0,1135000000.0,612000000.0,10369000000.0,-20000000.0,12051000000.0,-36000000.0,1264000000.0,9701000000.0,2996000000.0,18426000000.0,,,14481000000.0,-151000000.0,,0.0,2382000000.0,3000000.0,619000000.0,1.72,1135000000.0,843000000.0,-5485000000.0,1833000000.0,1023000000.0,682000000.0,,,1682000000.0,,,-991000000.0,12051000000.0,13375000000.0,,,743000000.0,,2064000000.0,0.0,-1704000000.0,2565000000.0,,,2037000000.0,2038000000.0,,0.0,-299000000.0,,2591000000.0,-115000000.0,475000000.0,-198000000.0,-156000000,,,-263000000,4585000000,,-4780000000.0,,2565000000.0,,,-606000000.0,16046000000.0,19570000000.0,-327000000.0,-318000000.0,-356000000.0,,3524000000.0,14481000000.0,18426000000.0,4867000000.0,-592000000.0,,,20433000000.0,3261000000.0,,-548000000.0,924000000.0,,,14.8,-4780000000.0,,170000000.0,-152000000.0,,-599000000.0,746000000.0,-351000000.0,,-67000000.0,9701000000.0,-1876000000.0,,,3000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,8364000000.0,,,4111000000.0,,1991000000.0,1280000000.0,1914000000.0,,,,,30498000000.0,13594000000.0,,,11208000000.0,,,-815000000.0,,,299000000.0,,,0.77,,137000000,,656000000.0,423000000,,252000000.0,,,,14602000000.0,,,,,,,,,,197000000.0,,,,,,,,,134000000,,18743000000.0,1263000000.0,,1470000000.0,-202000000.0,1893000000.0,,3497000000.0,962000000.0,251000000.0,174000000.0,,69000000.0,,,,,,,,,,,,,,,,,,,,0.0,,,19000000.0,0.77,1111000000.0,,,,,656000000.0,,,1250000000.0,,,,9614000000.0,,,,,,2112000000.0,,-450000000.0,,,,,2468000000.0,,6000000.0,-220000000.0,,,225000000.0,,,928000000,,,607000000,5374000000,,,,,,,,,,-595000000.0,1597000000.0,-575000000.0,,,,16904000000.0,4141000000.0,,,,,,,56000000.0,,,,,,,175000000.0,-1000000.0,,36000000.0,-2596000000.0,479000000.0,,,9733000000.0,,,,299000000.0,,,,,,,,,,,,,,,,,,,,
