,timestamp,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalRevenue,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,annualRetainedEarnings,trailingCommonStockIssuance,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyDilutedEPS,annualTotalAssets,annualPretaxIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPurchaseOfInvestment,annualCostOfRevenue,annualNonCurrentDeferredRevenue,annualNetIncome,annualLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualBasicAverageShares,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,annualChangeInAccountPayable,quarterlyAccountsReceivable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualNetPPE,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingStockBasedCompensation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualPurchaseOfInvestment,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingResearchAndDevelopment,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,annualChangesInAccountReceivables,quarterlyTaxProvision,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualBasicEPS,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingBasicEPS
106,1461974400,,330046000.0,,,,,,207818000.0,1838704000.0,,,1485212000.0,,,,1403197000.0,,,2500804000.0,162479000.0,,,69376000.0,,,0.45,,,,3562066000.0,4965263000.0,,,,,,,,,,204155000.0,,,50790000.0,-44146000.0,,,1815258000.0,182457000.0,37224000.0,,,,,,,473375000.0,20480000.0,,,,,69376000.0,69376000.0,,,-49216000.0,,,,9523000.0,,827946000.0,,,255107000.0,,299076000.0,,,131630000.0,,,,,,,1523000.0,,582986000.0,,,-27159000.0,97223000.0,320076000.0,385675000.0,,,926363000.0,,3150005000.0,,0.46,,0.0,,152250000.0,-7500000.0,,,,,,0.0,,36705000.0,827946000.0,,,63254000.0,,,,848000.0,959922000.0,250000000.0,,,85131000.0,91420000.0,,216172000.0,-6029000.0,,,,,,285196000.0,-103063000.0,23653000.0,,,605005000.0,,,,,,,87700000.0,,63488000.0,-14616000.0,,222434000.0,,,,,,,258856000.0,,0.0,,,,27847000.0,,23459000.0,40508000.0,,22979000.0,154536000.0,131976000.0,,244960000.0,,,,,,,138490000.0,-16275000.0,,,,,,,,,,,
107,1469923200,,324447000.0,,,,,,231374000.0,1894333000.0,,,1663596000.0,,,,1552038000.0,,,2515091000.0,169876000.0,,,64718000.0,,,0.42,,,,3556751000.0,5108789000.0,,,,,,,,,,213273000.0,,,50588000.0,-48139000.0,,,1988043000.0,190586000.0,66256000.0,,,,,,,475527000.0,-1737000.0,,,,,64718000.0,64718000.0,,,-46922000.0,,,,8509000.0,,946317000.0,,,321390000.0,,317067000.0,,,139677000.0,,,,,,,1514000.0,,827946000.0,,,-13956000.0,85231000.0,295436000.0,398805000.0,,,1009070000.0,,3120746000.0,,0.43,,0.0,,151169000.0,-97500000.0,,,,,,0.0,,35508000.0,946317000.0,,,-16087000.0,,,,1208000.0,1089859000.0,277500000.0,,,102639000.0,77786000.0,,221874000.0,12731000.0,,,,,,347606000.0,-109555000.0,29420000.0,,,615204000.0,,,,,,,76722000.0,,-86854000.0,-20335000.0,,251709000.0,,,,,,,258794000.0,,0.0,,,,20513000.0,,25571000.0,7383000.0,,20838000.0,153890000.0,143542000.0,,118371000.0,,,,,,,127310000.0,-120000000.0,,,,,,,,,,,
108,1477872000,,330273000.0,2045219000.0,154721000.0,25581000.0,125283000.0,515595000.0,127830000.0,1947585000.0,327028000.0,0.0,1714946000.0,2422532000.0,,-104577000.0,1716938000.0,1947585000.0,,2518245000.0,173658000.0,976620000.0,62722000.0,72697000.0,205000000.0,1085802000.0,0.47,5240365000.0,329548000.0,,3523427000.0,5240365000.0,,542962000.0,79856000.0,266826000.0,,,401451000.0,,0.0,210855000.0,1.73,,49218000.0,-42496000.0,,-400000000.0,2045219000.0,185569000.0,60726000.0,22693000.0,158135000.0,100301000.0,152017000.0,3195146000.0,,491508000.0,-9933000.0,976620000.0,207032000.0,,387706000.0,72697000.0,72697000.0,,,-17056000.0,,438873000.0,,-6651000.0,,976620000.0,1716938000.0,,387706000.0,18977000.0,438873000.0,586635000.0,185569000.0,142211000.0,257035000.0,140695000.0,266661000.0,1714946000.0,330273000.0,266826000.0,1515000.0,,946317000.0,-185000000.0,534060000.0,0.0,82752000.0,266661000.0,402105000.0,210855000.0,,1085802000.0,,3195146000.0,1117315000.0,0.48,140432000.0,0.0,0.0,151681000.0,-72500000.0,,-306937000.0,-506044000.0,836188000.0,,0.0,763079000.0,45272000.0,976620000.0,2520000.0,,-120801000.0,3523427000.0,,668330000.0,1042000.0,1117315000.0,205000000.0,,,8323000.0,79856000.0,,221954000.0,-16784000.0,,-60056000.0,,,,401451000.0,-104577000.0,22693000.0,,-71040000.0,633719000.0,763079000.0,,,266826000.0,1552542000.0,-169714000.0,89403000.0,,-101316000.0,-19832000.0,-142675000.0,147662000.0,,,,3771000.0,2518245000.0,,257035000.0,97583000.0,0.0,,,-43269000.0,10055000.0,1515000.0,25540000.0,81117000.0,856705000.0,33911000.0,154331000.0,140695000.0,-32220000.0,30303000.0,1879570000.0,,-506044000.0,1.76,-14037000.0,,138621000.0,-100000000.0,,,,,,,,,,,
109,1485820800,,483014000.0,,,,,,27671000.0,2137395000.0,,,1456555000.0,,,,1484043000.0,,,2652257000.0,167377000.0,,,86588000.0,,,0.56,,,,3780211000.0,5264254000.0,,,,,,,,,,228165000.0,,,49464000.0,-35338000.0,,,1939569000.0,197952000.0,-129316000.0,,,,,,,497040000.0,-26328000.0,,,,,86588000.0,86588000.0,,142500000.0,-202789000.0,,,,-618000.0,,827709000.0,,,,,331984000.0,,,155746000.0,,,,,,,1505000.0,,976620000.0,,,-187624000.0,108361000.0,301922000.0,388061000.0,,,1018834000.0,,3324685000.0,,0.57,,2100000.0,,150782000.0,-35000000.0,,,,,,0.0,,37284000.0,827709000.0,,,122192000.0,,,,1308000.0,966357000.0,177040000.0,,,-129521000.0,74955000.0,,212648000.0,12989000.0,,,,,,251098000.0,-98994000.0,9583000.0,,,652786000.0,,,,,,,108979000.0,,15877000.0,-19211000.0,,46882000.0,,,,,,,256811000.0,,0.0,,,,21773000.0,,25834000.0,7205000.0,,27134000.0,154433000.0,138648000.0,,-148911000.0,,,,,,,158443000.0,-80000000.0,,,,,,,,,,,
110,1493510400,,495716000.0,,,,,,108925000.0,2170133000.0,,,1593347000.0,,,,1682012000.0,,,2661538000.0,220649000.0,,,53306000.0,,,0.34,,,,3784546000.0,5466558000.0,,,,,,,,,,236838000.0,,,47580000.0,-58844000.0,,,2089063000.0,206855000.0,105975000.0,,,,,,,518041000.0,-2212000.0,,,,,53306000.0,53306000.0,,139688000.0,-15666000.0,,,,-4493000.0,,991325000.0,,,317962000.0,,373770000.0,,,162028000.0,,,,,,,1506000.0,,827709000.0,,,0.0,62020000.0,274609000.0,451528000.0,,,952050000.0,,3377495000.0,,0.35,,0.0,,150384000.0,-1875000.0,,,,,,0.0,,57228000.0,991325000.0,,,-41094000.0,,,,1860000.0,1131568000.0,278001000.0,,,5727000.0,81476000.0,,223015000.0,-9650000.0,,,,,,351500000.0,-79249000.0,11796000.0,,,680069000.0,,,,,,,66513000.0,,50962000.0,-14050000.0,,122975000.0,,,,,,,259476000.0,,0.0,,,,8714000.0,,25562000.0,55049000.0,,25562000.0,154861000.0,140243000.0,,163616000.0,,,,,,,114093000.0,-100000000.0,,,,,,,,,,,
111,1501459200,,491373000.0,,,,,,259758000.0,2277499000.0,,,1764398000.0,,,,1894632000.0,,,2660680000.0,177870000.0,,,116751000.0,,,0.75,,,,3784307000.0,5678939000.0,,,,,,,,,,247014000.0,,,47068000.0,-43304000.0,,,2255771000.0,215066000.0,59470000.0,,,,,,,525835000.0,-7318000.0,,,,,116751000.0,116751000.0,,137813000.0,-26544000.0,,,,1395000.0,,1154986000.0,,,383429000.0,,411262000.0,,,169546000.0,,,,,,,1503000.0,,991325000.0,,,0.0,112791000.0,248335000.0,414439000.0,,,1046801000.0,,3423168000.0,,0.78,,0.0,,150214000.0,-1875000.0,,,,,,0.0,,36856000.0,1154986000.0,,,-38685000.0,,,,2320000.0,1302494000.0,298025000.0,,,101423000.0,83001000.0,,228663000.0,-14299000.0,,,,,,403302000.0,-67664000.0,16270000.0,,,695381000.0,,,,,,,111396000.0,,-92729000.0,-20096000.0,,279854000.0,,,,,,,262025000.0,,0.0,,,,-3960000.0,,28301000.0,16464000.0,,28301000.0,154683000.0,147508000.0,,163661000.0,,,,,,,158464000.0,-120000000.0,,,,,,,,,,,
112,1509408000,,502581000.0,2116690000.0,154874000.0,73757000.0,126337000.0,561011000.0,164657000.0,2143873000.0,384149000.0,2100000.0,1614109000.0,2724880000.0,,-65979000.0,1682593000.0,2143873000.0,,2706974000.0,180196000.0,1048356000.0,246535000.0,-120082000.0,9924000.0,1064528000.0,-0.8,5396414000.0,383098000.0,,3713821000.0,5396414000.0,,654184000.0,83252000.0,136563000.0,134063000.0,,499846000.0,,0.0,252027000.0,0.88,,45330000.0,-17612000.0,,-380000000.0,2116690000.0,222844000.0,101502000.0,39811000.0,296472000.0,108294000.0,150457000.0,3275620000.0,,529780000.0,-22974000.0,1048356000.0,189442000.0,,479892000.0,-120082000.0,-120082000.0,,134063000.0,55717000.0,,451144000.0,,2665000.0,,1048356000.0,1682593000.0,,479892000.0,137631000.0,451144000.0,634565000.0,222844000.0,166864000.0,266014000.0,0.0,253843000.0,1614109000.0,502581000.0,136563000.0,1505000.0,,1154986000.0,-380625000.0,573591000.0,-71578000.0,99926000.0,253843000.0,432519000.0,252027000.0,,1064528000.0,,3275620000.0,1048356000.0,-0.8,71736000.0,0.0,0.0,150448000.0,-341875000.0,,-373120000.0,-572035000.0,976620000.0,,0.0,838049000.0,165104000.0,1048356000.0,-1051000.0,,-40117000.0,3713821000.0,,746092000.0,1816000.0,1048356000.0,9924000.0,,,96128000.0,83252000.0,,244515000.0,134012000.0,,-259202000.0,,,,499846000.0,-65979000.0,39811000.0,,-73554000.0,696644000.0,838049000.0,,,136563000.0,1686547000.0,-155098000.0,97261000.0,,-347230000.0,-20197000.0,-189282000.0,184854000.0,,,,7303000.0,2706974000.0,,266014000.0,108294000.0,0.0,,,2296000.0,220008000.0,1505000.0,28597000.0,47619000.0,908841000.0,28597000.0,150448000.0,0.0,-58832000.0,-106630000.0,2070696000.0,,-572035000.0,0.91,123052000.0,,142591000.0,-80000000.0,,,,,,,,,,,
113,1517356800,,626502000.0,,,,,,-88488000.0,2133854000.0,,,1950414000.0,,,,1332346000.0,,,3130598000.0,206884000.0,,,-3691000.0,,,-0.02,,,,4385203000.0,5717549000.0,,,,,,,,,,279860000.0,,,43920000.0,0.0,,,2576916000.0,248444000.0,-139864000.0,,,,,,,588270000.0,-30247000.0,,,,,-3691000.0,-3691000.0,,131250000.0,-625018000.0,,,,12667000.0,,605892000.0,,,307268000.0,,499373000.0,,,181156000.0,,,,,,,1490000.0,,1048356000.0,,,-608344000.0,120103000.0,434539000.0,480834000.0,,,1121297000.0,,3136529000.0,,-0.02,,0.0,,149441000.0,-21875000.0,,,,,,0.0,,12449000.0,605892000.0,,,-34811000.0,,,,2843000.0,605892000.0,440885000.0,,,-178461000.0,119864000.0,,264411000.0,46172000.0,,,,,,349365000.0,-37192000.0,38867000.0,,,769426000.0,,,,,,,107436000.0,,230364000.0,-29123000.0,,-59365000.0,,,,,,,284441000.0,,0.0,,,,123794000.0,,32323000.0,12486000.0,,32323000.0,149441000.0,,,-442464000.0,,,,,,,151356000.0,-180000000.0,,,,,,,,,,,
114,1525046400,,556752000.0,,,,,,42181000.0,2223287000.0,,,1881922000.0,,,,1370186000.0,,,3147124000.0,205997000.0,,,102472000.0,,,0.67,,,,4328885000.0,5699071000.0,,,,,,,,,,271862000.0,,,52909000.0,0.0,,,2438674000.0,243452000.0,8101000.0,,,,,,,598057000.0,18364000.0,,,,,102472000.0,102472000.0,,127500000.0,-54780000.0,,,,-9891000.0,,570801000.0,,,330459000.0,,568434000.0,,,178779000.0,,,,,,,1490000.0,,605892000.0,,,-35193000.0,119299000.0,422195000.0,468867000.0,,,1101886000.0,,3256293000.0,,0.69,,,,149034000.0,-47812000.0,,,,,,,,0.0,570801000.0,,,-70646000.0,,,,3880000.0,570801000.0,396847000.0,,,-120524000.0,119930000.0,,252134000.0,-7294000.0,,,,,,373938000.0,-62389000.0,9251000.0,,,776836000.0,,,,,,,129190000.0,,-37959000.0,-21249000.0,,63430000.0,,,,,,,283782000.0,,,,,,16827000.0,,32965000.0,46489000.0,,,153167000.0,,,-35091000.0,,,,,,,182099000.0,-55000000.0,,,,,,,,,,,
115,1532995200,,547808000.0,,,,,,266395000.0,2296546000.0,,,2083405000.0,,,,1465583000.0,,,3138666000.0,242289000.0,,,79409000.0,,,0.52,,,,4329632000.0,5795215000.0,,,,,,,,,,273512000.0,,,53416000.0,-645000.0,,,2631213000.0,252203000.0,75272000.0,,,,,,,594333000.0,-61994000.0,,,,,79409000.0,79409000.0,,123750000.0,-26112000.0,,,,7902000.0,,741236000.0,,,399564000.0,,501331000.0,,,185381000.0,,,,,,,1486000.0,,570801000.0,,,-3150000.0,71893000.0,394485000.0,530342000.0,,,1129651000.0,,3158139000.0,,0.53,,,,148490000.0,-67813000.0,,,,,,,,494000.0,741236000.0,,,63762000.0,,,,4558000.0,741236000.0,497808000.0,,,152497000.0,113842000.0,,277402000.0,-33369000.0,,,,,,449037000.0,-94653000.0,6909000.0,,,779714000.0,,,,,,,63991000.0,,-83060000.0,-22811000.0,,289206000.0,,,,,,,290446000.0,,,,,,-7516000.0,,37252000.0,13747000.0,,,152614000.0,,,170435000.0,,,,,,,117407000.0,-132000000.0,,,,,,,,,,,
116,1540944000,,558544000.0,2660959000.0,153393000.0,-150490000.0,123829000.0,322306000.0,102218000.0,2543688000.0,373170000.0,,2102415000.0,3121058000.0,,-113177000.0,1543797000.0,2543688000.0,,3143249000.0,230368000.0,723115000.0,-68975000.0,254328000.0,343769000.0,1152862000.0,1.66,6145974000.0,363543000.0,,4602177000.0,6145974000.0,,735898000.0,116859000.0,432518000.0,125535000.0,,578326000.0,,,265560000.0,2.82,,58962000.0,-2916000.0,,-400000000.0,2660959000.0,246736000.0,105534000.0,27458000.0,12943000.0,,149036000.0,3479152000.0,,604500000.0,29864000.0,723115000.0,209207000.0,,493280000.0,254328000.0,254328000.0,,125535000.0,-37615000.0,,554217000.0,,-20305000.0,122407000.0,723115000.0,1543797000.0,,493280000.0,,554217000.0,424232000.0,246736000.0,190582000.0,309310000.0,,360404000.0,2102415000.0,558544000.0,432518000.0,1493000.0,,741236000.0,-295313000.0,582377000.0,-5956000.0,52248000.0,360404000.0,531947000.0,265560000.0,,1152862000.0,,3479152000.0,723115000.0,1.71,-325241000.0,,,149148000.0,-157813000.0,,5138000.0,-626678000.0,1048356000.0,,,935988000.0,0.0,723115000.0,-9627000.0,,-54090000.0,4602177000.0,,885538000.0,4326000.0,723115000.0,343769000.0,,,-4002000.0,116859000.0,,290875000.0,-215819000.0,,-652643000.0,,,,578326000.0,-113177000.0,27458000.0,,-101926000.0,795082000.0,935988000.0,,,432518000.0,2011990000.0,-3561000.0,72553000.0,-66509000.0,-104207000.0,-28743000.0,-743525000.0,130961000.0,,,,15607000.0,3143249000.0,,309310000.0,140032000.0,,,,-95785000.0,-202080000.0,1493000.0,37492000.0,51107000.0,1084822000.0,,153038000.0,,-44013000.0,-18121000.0,2385160000.0,122407000.0,-626678000.0,2.9,-210310000.0,,131515000.0,-33000000.0,,,,,,,,,,,
117,1548892800,,534183000.0,,,,,,-173763000.0,2820910000.0,,,2025638000.0,,,,1797630000.0,,,3145700000.0,209204000.0,,,125656000.0,,,0.82,,,,4546856000.0,6344486000.0,,,,,,,,,,296098000.0,,,51830000.0,,,,2559821000.0,358527000.0,,,,,,,,605165000.0,-11355000.0,,,,,125656000.0,125656000.0,,127140000.0,-29744000.0,,,,-324000.0,137559000.0,594206000.0,,-15827000.0,309322000.0,,762292000.0,,,192892000.0,,,,,,,1493000.0,,725001000.0,,,0.0,113527000.0,332187000.0,491314000.0,,,1262201000.0,,3778802000.0,,0.84,,,,149288000.0,-112812000.0,,,,,,,,0.0,592305000.0,,,-209049000.0,,,,4554000.0,592305000.0,414730000.0,,,-395901000.0,63013000.0,,271326000.0,-6215000.0,,,,,,335341000.0,-97852000.0,13366000.0,,,798057000.0,,,,,,,113851000.0,,38086000.0,-29744000.0,,-144019000.0,,,,,,,317896000.0,,,,,,-12129000.0,,38460000.0,6358000.0,,12793000.0,152661000.0,,,-130795000.0,,,,,,,165681000.0,-29185000.0,,,,,,,,,,,
118,1556582400,,545861000.0,,,,,,312111000.0,2912811000.0,,,1732927000.0,,,,1643883000.0,,,3143795000.0,215003000.0,,,118210000.0,,,0.77,,,,4550340000.0,6194223000.0,,,,,,,,,,324217000.0,,,51011000.0,,,,2278788000.0,380682000.0,,,,,,,,645563000.0,-22580000.0,,,,,118210000.0,118210000.0,,126152000.0,-36533000.0,,,,3972000.0,166329000.0,633048000.0,,-34531000.0,334629000.0,,526691000.0,,,190679000.0,,,,,,,1500000.0,,594206000.0,,,0.0,133917000.0,306927000.0,515618000.0,,,1194404000.0,,3909572000.0,,0.79,,,,149712000.0,-253750000.0,,,,,,,,4176000.0,631161000.0,,,232527000.0,,,,3841000.0,631161000.0,165692000.0,,,149618000.0,60825000.0,,290299000.0,-17271000.0,,,,,,365848000.0,-96720000.0,6983000.0,,,836242000.0,,,,,,,129945000.0,,-275656000.0,-40709000.0,,352820000.0,,,,,,,344176000.0,,,,,,15707000.0,,36914000.0,76994000.0,,15632000.0,153904000.0,,,38842000.0,,,,,,,180956000.0,-80000000.0,,,,,,,,,,,
119,1564531200,,583289000.0,,,,,,316313000.0,3003430000.0,,,1630450000.0,,,,1617645000.0,,,3143056000.0,224491000.0,,,99929000.0,,,0.65,,,,4535763000.0,6153408000.0,,,,,,,,,,338928000.0,,,49292000.0,,,,2213739000.0,383509000.0,,,,,,,,666338000.0,-39136000.0,,,,,99929000.0,99929000.0,,125285000.0,-51965000.0,,,,-14021000.0,155108000.0,688681000.0,,10927000.0,456783000.0,,457390000.0,,,186632000.0,,,,,,,1504000.0,,633048000.0,,,0.0,132911000.0,283305000.0,519406000.0,,,1138993000.0,,3933806000.0,,0.67,,,,150123000.0,-153750000.0,,,,,,,,2185000.0,686780000.0,,,65892000.0,,,,2214000.0,686780000.0,16653000.0,,,145471000.0,91229000.0,,284804000.0,13822000.0,,,,,,471629000.0,-96653000.0,3175000.0,,,852970000.0,,,,,,,146932000.0,,-264747000.0,-54150000.0,,370463000.0,,,,,,,372566000.0,,,,,,32982000.0,,39452000.0,24002000.0,,17805000.0,154600000.0,,,55633000.0,,,,,,,196224000.0,-100000000.0,,,,,,,,,,,
120,1572480000,-76278000.0,563831000.0,2316284000.0,,,,,143464000.0,3164144000.0,,,1752453000.0,,598125000.0,-92447000.0,1738917000.0,3164144000.0,156364000.0,3171179000.0,224594000.0,,,160714000.0,17614000.0,1212476000.0,1.04,6405160000.0,,3360694000.0,4666243000.0,6405160000.0,-3245000.0,,90102000.0,,120093000.0,-235877000.0,506459000.0,567417000.0,,323725000.0,,730527000.0,49543000.0,-3245000.0,13139000.0,,2316284000.0,380526000.0,,15904000.0,,,,4083013000.0,-329185000.0,668338000.0,15166000.0,728597000.0,,6361000.0,486644000.0,160714000.0,160714000.0,545506000.0,120093000.0,-117635000.0,,553895000.0,800513000.0,-11538000.0,141518000.0,730527000.0,1738917000.0,20188000.0,486644000.0,,553895000.0,,380526000.0,182743000.0,429532000.0,,279374000.0,1752453000.0,563831000.0,,1503000.0,-524063000.0,688681000.0,,,-36605000.0,131623000.0,279374000.0,525177000.0,323725000.0,532367000.0,1212476000.0,2607748000.0,4083013000.0,728597000.0,1.07,,,,150367000.0,-3751000.0,11659000.0,,-683348000.0,,-17111000.0,,1112880000.0,0.0,728597000.0,,-202388000.0,-97945000.0,4666243000.0,5526000.0,,1051000.0,728597000.0,17614000.0,201676000.0,-561892000.0,24534000.0,90102000.0,-36605000.0,290503000.0,-72956000.0,,,532367000.0,62750000.0,2040331000.0,506459000.0,-92447000.0,15904000.0,-82620000.0,,851081000.0,1112880000.0,862108000.0,155001000.0,,,,143161000.0,,-59575000.0,-77785000.0,,221249000.0,-57905000.0,-8575000.0,725001000.0,,3171179000.0,1136932000.0,429532000.0,,,752946000.0,532367000.0,,-29091000.0,1503000.0,40175000.0,49010000.0,,16520000.0,154532000.0,,,41846000.0,,141518000.0,-683348000.0,,,-19243000.0,192704000.0,-120000000.0,,,,,,,,,,,
