,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyBasicEPS,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,trailingOtherIncomeExpense,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualInvestingCashFlow,annualOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualAccumulatedDepreciation,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyEbitda,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualBasicEPS,annualGoodwill,annualCapitalStock,quarterlyDilutedAverageShares,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,quarterlyCurrentAssets,annualTotalRevenue,annualOtherShortTermInvestments,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyOtherNonCashItems,annualAccountsPayable,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingTaxProvision,annualNetOtherInvestingChanges,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualPretaxIncome,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualOtherNonCashItems,quarterlyBasicAverageShares,annualTotalAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualCurrentLiabilities,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1356912000,100500000.0,504800000.0,-2738500000.0,,4755600000.0,140700000.0,2590800000.0,,2590800000.0,357200000.0,2574800000.0,2564300000.0,1187300000.0,,,-500000.0,956000000.0,270300000.0,131300000.0,140500000.0,-4900000.0,476800000.0,504800000.0,,-654900000.0,388700000.0,-69900000.0,,571000000.0,1639700000.0,36600000.0,,-1134900000.0,-7600000.0,369000000.0,,2302700000.0,558600000.0,140700000.0,-145500000.0,,,103600000.0,-169200000.0,,94800000.0,-210200000.0,1886000000.0,,1639700000.0,-1134900000.0,,,802500000.0,,-149100000.0,1387500000.0,,,,,409900000.0,0.0,,,,-288000000.0,135100000.0,369900000.0,6584800000.0,-44700000.0,552300000.0,0.0,,-58900000.0,,16000000.0,272100000.0,133500000.0,,-401500000.0,,1.01,3580600000.0,270300000.0,,-28200000.0,,-288000000.0,7701700000.0,678300000.0,8738300000.0,6956200000.0,16000000.0,,38900000.0,481400000.0,48600000.0,6584800000.0,-120400000.0,-2738500000.0,3335600000.0,2574800000.0,11037300000.0,-340000000.0,332100000.0,213300000.0,738300000.0,,,3335600000.0,,2063300000.0,464600000.0,,,9700000.0,,2574800000.0,674800000.0,0.94,11037300000.0,732600000.0,,4391900000.0,13493900000.0,188000000.0,313300000.0,,4755600000.0,446700000.0,388700000.0,-115000000.0,432500000.0,337100000.0,316200000.0,369000000.0,558600000.0,1886000000.0,-350500000.0,,8738300000.0,58600000.0,,13493900000.0,2060800000.0,2420600000.0,332100000.0,7701700000.0,4391900000.0,435100000.0,3580600000.0,147700000.0,-900000.0,4496600000.0,728200000.0,,,728200000.0,2420600000.0,738300000.0,,4496600000.0,,2060800000.0,-2328600000.0,,94800000.0,95400000.0,,2574800000.0,19100000.0,732300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,453300000.0,,,,,,1651100000.0,,1645700000.0,,2574800000.0,-0.14,,-200000.0,,272400000.0,,-12400000.0,-34900000.0,-71000000.0,485600000.0,,567400000.0,161600000.0,-17800000.0,,-104100000.0,,36800000.0,,-1136600000.0,-900000.0,513200000.0,,,,,,,,,,,11100000.0,,,,1622200000.0,,,,-775100000.0,,-75800000.0,-929100000.0,,,,,-42400000.0,0.0,,,,-325400000.0,-49500000.0,-725600000.0,5650200000.0,,4000000.0,,,,,5400000.0,,,,,,,,,414200000.0,-33900000.0,,,6408200000.0,,7448200000.0,,,,38200000.0,,16500000.0,,,453300000.0,,,,,,,648700000.0,,,3327700000.0,,1543000000.0,,,,,-0.14,,,,9735900000.0,-792900000.0,,,12218300000.0,,-59200000.0,,4770100000.0,,,,,-58500000.0,-56300000.0,,555100000.0,,,,,,414200000.0,,,,400000000.0,,1132100000.0,,3588900000.0,,1800000.0,3885700000.0,596400000.0,,,,2449300000.0,,,,,2071600000.0,410900000.0,,,1800000.0,,1645700000.0,-39800000.0,-898200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,461200000.0,,,,,,1618500000.0,,1613900000.0,,1645700000.0,0.19,,-1000000.0,,272600000.0,,62000000.0,-13300000.0,147900000.0,475900000.0,,-236900000.0,780800000.0,-29000000.0,,-121900000.0,,37500000.0,,-1144600000.0,-25400000.0,497600000.0,,,,,,,,,,,500000.0,,,,1620500000.0,,,,183700000.0,,-104800000.0,-31800000.0,,,,,174800000.0,0.0,,,,-395400000.0,35200000.0,18700000.0,5891000000.0,,224600000.0,,,,,4600000.0,,,,,,,,,448300000.0,-34600000.0,,,7220400000.0,,7604100000.0,,,,39200000.0,,900000.0,,,461200000.0,,,,,,,696500000.0,,,2739900000.0,,1756200000.0,,,,,0.18,,,,9960300000.0,154700000.0,,,12336700000.0,,79900000.0,,4732600000.0,,,,,86100000.0,82800000.0,,558600000.0,,,,,,425100000.0,,,,391900000.0,,1120200000.0,,3580700000.0,,-3900000.0,4047800000.0,548600000.0,,,,2344300000.0,,,,,1478600000.0,636000000.0,,,4800000.0,,1613900000.0,-42600000.0,324800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,465300000.0,,,,,,1004500000.0,,999300000.0,,1613900000.0,0.11,,-600000000.0,,272700000.0,,28400000.0,0.0,77000000.0,490500000.0,,256400000.0,188500000.0,-44800000.0,,-729600000.0,,23700000.0,,-1160200000.0,-1400000.0,498100000.0,,,,,,,,,,,-800000.0,,,,1650700000.0,,,,161000000.0,,-100200000.0,-614600000.0,,,,,141500000.0,0.0,,,,-369300000.0,42800000.0,-4200000.0,5705600000.0,,141200000.0,,,,,5200000.0,,,,,,,,,426100000.0,-34300000.0,,,6447400000.0,,6762800000.0,,,,40500000.0,,13500000.0,,,465300000.0,,,,,,,710400000.0,,,2751100000.0,,1700400000.0,,,,,0.11,,,,9198500000.0,116200000.0,,,11532000000.0,,45400000.0,,4769200000.0,,,,,49200000.0,48300000.0,,557200000.0,,,,,,419700000.0,,,,377100000.0,,1093600000.0,,3609300000.0,,-300000.0,3830200000.0,553300000.0,,,,2302600000.0,,,,,1481000000.0,606800000.0,,,-46600000.0,,999300000.0,-45700000.0,-238100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,-92900000.0,540000000.0,538100000.0,,4821000000.0,163800000.0,1642100000.0,,1642100000.0,592900000.0,1636800000.0,2576800000.0,999300000.0,,,-1200000.0,748100000.0,53000000.0,-1212300000.0,103200000.0,-13300000.0,314100000.0,540000000.0,,-744000000.0,532700000.0,-81400000.0,,-256700000.0,1651700000.0,24700000.0,,-1111700000.0,-15600000.0,344200000.0,,2574800000.0,595700000.0,163800000.0,-61500000.0,,,69400000.0,-173000000.0,,-10800000.0,-224500000.0,1917900000.0,,1651700000.0,-1111700000.0,,,1023300000.0,,-201000000.0,637500000.0,,,,,385000000.0,0.0,,,,-411200000.0,40900000.0,705600000.0,6914200000.0,-157100000.0,378300000.0,0.0,,-43300000.0,,5300000.0,-938000000.0,122700000.0,,-602400000.0,,0.62,3629000000.0,53000000.0,,-34800000.0,,-411200000.0,8165300000.0,658900000.0,8084000000.0,7122300000.0,5300000.0,,39500000.0,429600000.0,24000000.0,6914200000.0,417700000.0,538100000.0,2488900000.0,1636800000.0,10654200000.0,-5500000.0,340100000.0,181200000.0,864500000.0,,,2488900000.0,,2122700000.0,288900000.0,,,10000000.0,,1636800000.0,468000000.0,0.61,10654200000.0,941900000.0,,4545500000.0,12905000000.0,419900000.0,193100000.0,,4821000000.0,267900000.0,532700000.0,-137600000.0,421100000.0,212100000.0,193100000.0,344200000.0,595700000.0,1917900000.0,-481800000.0,,8084000000.0,54900000.0,,12905000000.0,1129800000.0,2215200000.0,340100000.0,8165300000.0,1199600000.0,259200000.0,3629000000.0,157400000.0,12400000.0,4565400000.0,718400000.0,,,718400000.0,2215200000.0,864500000.0,,4565400000.0,,1129800000.0,923100000.0,,0.0,-52900000.0,,1636800000.0,-96400000.0,1229200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,460600000.0,,,,,,776600000.0,,771000000.0,,1636800000.0,-0.05,,,,53200000.0,,-1700000.0,-22100000.0,-24000000.0,534300000.0,,557600000.0,524300000.0,-26600000.0,,-90700000.0,,20200000.0,,-1103900000.0,-5100000.0,517700000.0,,,,,,,,,,,0.0,,,,1638200000.0,,,,-725700000.0,,-44900000.0,-865800000.0,,,,,-11700000.0,0.0,,,,-410900000.0,-22900000.0,-744800000.0,6048500000.0,,36700000.0,,,,,5600000.0,,,,,,,,,422800000.0,-40200000.0,,,7160200000.0,,6881900000.0,,,,40500000.0,,20100000.0,,,460600000.0,,,,,,,805000000.0,,,2427700000.0,,1637500000.0,,,,,-0.05,,,,9587900000.0,-752300000.0,,,11759200000.0,,-20900000.0,,4877300000.0,,,,,-22400000.0,-20900000.0,,563000000.0,,,,,,422800000.0,,,,399200000.0,,1188600000.0,,3663100000.0,,1600000.0,4013400000.0,587400000.0,,,,2138800000.0,,,,,1130700000.0,448900000.0,,,1700000.0,,771000000.0,-47100000.0,-905600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,485400000.0,,,,,,901400000.0,,895100000.0,,771000000.0,0.24,,,,53300000.0,,65300000.0,-28700000.0,168600000.0,537100000.0,,-230000000.0,128600000.0,-32100000.0,,1400000.0,,22600000.0,,-1112100000.0,-13700000.0,515200000.0,,,,,,,,,,,-500000.0,,,,1649200000.0,,,,168500000.0,,-52400000.0,124100000.0,,,,,195800000.0,0.0,,,,-383100000.0,30200000.0,-30700000.0,6414800000.0,,231400000.0,,,,,6300000.0,,,,,,,,,428100000.0,-39900000.0,,,7138200000.0,,7401600000.0,,,,40200000.0,,23300000.0,,,485400000.0,,,,,,,865500000.0,,,2979600000.0,,1851400000.0,,,,,0.23,,,,10117800000.0,136400000.0,,,12339700000.0,,99400000.0,,4938100000.0,,,,,103700000.0,99400000.0,,616400000.0,,,,,,421100000.0,,,,429300000.0,,1170200000.0,,3714800000.0,,-1200000.0,4272300000.0,594800000.0,,,,2189300000.0,,,,,1629900000.0,681200000.0,,,-11200000.0,,895100000.0,-52000000.0,321100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,474600000.0,,,,,,902400000.0,,896000000.0,,895100000.0,0.21,,0.0,,53300000.0,,65000000.0,-12100000.0,157500000.0,530200000.0,,295400000.0,130500000.0,-35700000.0,,-85500000.0,,20700000.0,,-1086100000.0,-4500000.0,500300000.0,,,,,,,,,,,0.0,,,,1616300000.0,,,,176200000.0,,-50800000.0,900000.0,,,,,171300000.0,0.0,,,,-495200000.0,41800000.0,-17600000.0,5875000000.0,,219200000.0,,,,,6400000.0,,,,,,,,,426400000.0,-39800000.0,,,6644300000.0,,6900900000.0,,,,41000000.0,,15300000.0,,,474600000.0,,,,,,,915200000.0,,,3018200000.0,0.0,1841100000.0,,,,,0.21,,,,9662500000.0,140500000.0,,,11778400000.0,,89700000.0,,4877500000.0,,,,,92800000.0,89700000.0,,660300000.0,,,,,,419200000.0,,,,402000000.0,,1195200000.0,,3686400000.0,,1500000.0,3870900000.0,638800000.0,,,,2083300000.0,,,,,1626800000.0,645900000.0,,,-600000.0,,896000000.0,-42800000.0,-431200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,-10400000.0,548200000.0,507500000.0,,4937000000.0,175000000.0,1667200000.0,,1667200000.0,669500000.0,1660600000.0,2716700000.0,896000000.0,,,-1100000.0,968600000.0,41200000.0,-343900000.0,87900000.0,-4900000.0,418600000.0,548200000.0,,-643100000.0,109300000.0,-54300000.0,,-169100000.0,1618200000.0,21400000.0,,-1070000000.0,8700000.0,351700000.0,,1636800000.0,723900000.0,175000000.0,-67800000.0,,,83500000.0,-148700000.0,,-100000.0,-200800000.0,1928100000.0,,1618200000.0,-1070000000.0,-600000.0,,1050500000.0,,-127000000.0,764600000.0,,,,,433200000.0,0.0,,,,-636700000.0,34400000.0,631400000.0,6558000000.0,-20100000.0,481300000.0,0.0,,-14600000.0,,6600000.0,23800000.0,84900000.0,,-351200000.0,,1.14,3669200000.0,41200000.0,,-39100000.0,,-636700000.0,7463300000.0,788600000.0,7810200000.0,7537100000.0,6600000.0,,41300000.0,425400000.0,13700000.0,6558000000.0,-177100000.0,507500000.0,3132700000.0,1660600000.0,10596000000.0,-161700000.0,342200000.0,216500000.0,1183300000.0,,,3132700000.0,-100000.0,2207100000.0,505400000.0,,,2100000.0,,1660600000.0,720700000.0,1.12,10596000000.0,996200000.0,,4820400000.0,12747200000.0,520800000.0,308900000.0,,4937000000.0,477100000.0,109300000.0,-159000000.0,419200000.0,331300000.0,308900000.0,351700000.0,723900000.0,1928100000.0,-275100000.0,,7810200000.0,72400000.0,,12747200000.0,1623500000.0,2116300000.0,342200000.0,7463300000.0,1266400000.0,477100000.0,3669200000.0,163000000.0,200000.0,4376600000.0,796000000.0,,,796000000.0,2116300000.0,1183300000.0,,4376600000.0,,1623500000.0,940700000.0,,-600000.0,-300000.0,,1660600000.0,-58900000.0,838600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,453000000.0,,,,,,741200000.0,,734300000.0,,1660600000.0,-0.004378,,,,41400000.0,,-1400000.0,0.0,-5600000.0,523300000.0,,460500000.0,137700000.0,-20200000.0,,-51100000.0,,20900000.0,,-1057600000.0,6000000.0,501400000.0,,,,,,,,,,,,,,,1580900000.0,,,,-796900000.0,,-51200000.0,-926300000.0,,,,,7800000.0,0.0,,,,-764700000.0,-31800000.0,-831400000.0,5468500000.0,,54000000.0,,,,,6900000.0,,,,,,,,,411100000.0,-49300000.0,,,6224900000.0,,6387500000.0,,,,38700000.0,,29100000.0,,,453000000.0,,,,,,,1126200000.0,,,3030600000.0,,1676000000.0,,,,,-0.004378,,,,9255500000.0,-817100000.0,,,11200200000.0,,-1800000.0,,4812700000.0,,,,,-4200000.0,-1800000.0,,694000000.0,,,,,,411100000.0,,,,367100000.0,,1215200000.0,,3595000000.0,,200000.0,3781400000.0,618700000.0,,,,1912700000.0,,,,,1620600000.0,460800000.0,,,300000.0,,734300000.0,-20000000.0,-946100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,455100000.0,,,,,,855600000.0,,848900000.0,,734300000.0,0.3,,,,41500000.0,,77700000.0,-500000.0,201000000.0,526400000.0,,-176400000.0,160000000.0,-29600000.0,,-109400000.0,,20300000.0,,-1069400000.0,-30500000.0,505000000.0,,,,,,,,,,,,,,,1595800000.0,,,,260300000.0,,-50800000.0,114600000.0,,,,,215800000.0,0.0,,,,-735800000.0,32000000.0,42300000.0,5669800000.0,,260800000.0,,,,,6700000.0,,,,,,,,,417600000.0,-49200000.0,,,6433600000.0,,6637400000.0,,,,39500000.0,,18700000.0,,,455100000.0,,,,,,,1201800000.0,,,3052600000.0,,1876100000.0,,,,,0.29,,,,9486200000.0,230700000.0,,,11499300000.0,,121200000.0,,4861900000.0,,,,,123800000.0,121200000.0,,719300000.0,,,,,,410500000.0,,,,352700000.0,,1205200000.0,,3626300000.0,,200000.0,3976700000.0,603800000.0,,,,1983900000.0,,,,,1622800000.0,670900000.0,,,500000.0,,848900000.0,-29900000.0,170800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,471400000.0,,,,,,881200000.0,,874300000.0,,848900000.0,0.18,,0.0,,41500000.0,,61100000.0,-9200000.0,139000000.0,519200000.0,,23900000.0,130300000.0,-30900000.0,,-151100000.0,,21300000.0,,-987200000.0,-7800000.0,490900000.0,,,,,,,,,,,,,,,1506400000.0,,,,280900000.0,,-70300000.0,25400000.0,,,,,191900000.0,0.0,,,,-826200000.0,-33900000.0,136000000.0,5753400000.0,,198400000.0,,,,,6900000.0,,,,,,,,,415500000.0,-48700000.0,,,6572600000.0,,6668800000.0,,,,38100000.0,,19100000.0,,,471400000.0,,,,,,,1226200000.0,,,3009900000.0,,1865500000.0,,,,,0.18,,,,9582500000.0,250000000.0,,,11474100000.0,,74900000.0,,4805300000.0,,,,,78000000.0,74900000.0,,699200000.0,,,,,,407600000.0,,,,349100000.0,,1202200000.0,,3591300000.0,,-500000.0,3848300000.0,688900000.0,,,,1863800000.0,,,,,1621300000.0,663300000.0,,,-37200000.0,,874300000.0,-40600000.0,219200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,-45900000.0,567200000.0,505500000.0,,4892000000.0,148300000.0,1509700000.0,,1509700000.0,674000000.0,1502900000.0,2756100000.0,874300000.0,,,-1000000.0,1005000000.0,40400000.0,-472800000.0,145400000.0,-31000000.0,427800000.0,567200000.0,,-544100000.0,152000000.0,-80400000.0,,-161200000.0,1529100000.0,23300000.0,,-961900000.0,-23700000.0,339600000.0,,1660600000.0,672600000.0,148300000.0,-40700000.0,,,49500000.0,-161100000.0,,200000.0,-202800000.0,1885000000.0,,1529100000.0,-961900000.0,,,929700000.0,,-112900000.0,628600000.0,,,,,455600000.0,0.0,,,,-845600000.0,83200000.0,478900000.0,6672000000.0,-236100000.0,491800000.0,0.0,,-56000000.0,,6800000.0,-157700000.0,85800000.0,,-2000000.0,,1.11,3608500000.0,40400000.0,,-48300000.0,,-845600000.0,7584300000.0,871100000.0,7693100000.0,7613800000.0,6800000.0,,40700000.0,415700000.0,32800000.0,6672000000.0,400900000.0,505500000.0,2999000000.0,1502900000.0,10583300000.0,-174200000.0,228000000.0,282800000.0,1437600000.0,,,2999000000.0,,2196200000.0,480500000.0,,,-1100000.0,,1502900000.0,762200000.0,1.09,10583300000.0,849300000.0,,4857700000.0,12585100000.0,512900000.0,260300000.0,,4892000000.0,454600000.0,152000000.0,-195500000.0,408100000.0,282900000.0,260300000.0,339600000.0,672600000.0,1885000000.0,-285200000.0,,7693100000.0,99700000.0,,12585100000.0,1610300000.0,1965500000.0,228000000.0,7584300000.0,1235100000.0,454600000.0,3608500000.0,157000000.0,-1100000.0,4361000000.0,760300000.0,,,760300000.0,1965500000.0,1437600000.0,,4361000000.0,,1610300000.0,961100000.0,,100000.0,-9500000.0,,1502900000.0,-112300000.0,957000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,450200000.0,,,,,,680300000.0,,673400000.0,,1502900000.0,0.01,,,,40700000.0,,-15600000.0,-27000000.0,-13000000.0,565100000.0,,686500000.0,133700000.0,-27000000.0,,-157900000.0,,22600000.0,,-969700000.0,-23600000.0,506900000.0,,,,,,,,,,,,,,,1534800000.0,,,,-649100000.0,,-53700000.0,-829500000.0,,,,,20900000.0,0.0,,,,-787500000.0,-28100000.0,-730900000.0,5785100000.0,,47600000.0,,,,,6900000.0,,,,,,,,,409300000.0,-59900000.0,,,6539400000.0,,6486000000.0,,,,38000000.0,,49700000.0,,,450200000.0,,,,,,,1379000000.0,,,3003500000.0,,1742000000.0,,,,,0.01,,,,9542900000.0,-676100000.0,,,11516800000.0,,5400000.0,,5030800000.0,,,,,2700000.0,5400000.0,,733200000.0,,,,,,400600000.0,,,,312600000.0,,1270900000.0,,3681800000.0,,-5200000.0,3718900000.0,620600000.0,,,,1941500000.0,,,,,1609900000.0,471100000.0,,,-17100000.0,,673400000.0,-59200000.0,-981100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,464100000.0,,,,,,675400000.0,,672600000.0,,673400000.0,0.39,,,,40700000.0,,43700000.0,-7300000.0,205800000.0,569700000.0,,-258300000.0,236200000.0,-36000000.0,,-67400000.0,,24500000.0,,-966200000.0,-35500000.0,502400000.0,,,,,,,,,,,,,,,1535900000.0,,,,94500000.0,,-58800000.0,-800000.0,,,,,224800000.0,0.0,,,,-797300000.0,23900000.0,-158500000.0,5857700000.0,,270100000.0,,,,,2800000.0,,,,,,,,,409800000.0,-60200000.0,,,6682300000.0,,6625400000.0,,,,39800000.0,,21000000.0,,,464100000.0,,,,,,,1475300000.0,,,2923500000.0,,1917900000.0,,,,,0.38,,,,9605800000.0,58500000.0,,,11633900000.0,,156900000.0,,5008500000.0,,,,,160200000.0,156900000.0,,685000000.0,,,,,,400100000.0,,,,294600000.0,,1229000000.0,,3662200000.0,,-500000.0,3945000000.0,588400000.0,,,,1995600000.0,,,,,1583600000.0,688900000.0,,,-100000.0,,672600000.0,-43800000.0,130600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,486200000.0,,,,,,894600000.0,,891600000.0,,672600000.0,0.32,,,,40700000.0,,63800000.0,-13600000.0,196300000.0,581600000.0,,238100000.0,157500000.0,-51500000.0,,-233700000.0,,21700000.0,,-989300000.0,-11200000.0,510700000.0,,,,,,,,,,,,,,,1570900000.0,,,,519800000.0,,-80800000.0,219000000.0,,,,,207200000.0,0.0,,,,-862800000.0,6800000.0,317000000.0,6025900000.0,,257700000.0,,,,,3000000.0,,,,,,,,,407900000.0,-59500000.0,,,6815100000.0,,6733200000.0,,,,39700000.0,,21500000.0,,,486200000.0,,,,,,,1546600000.0,,,3048900000.0,,1922200000.0,,,,,0.32,,,,9864000000.0,468300000.0,,,11839500000.0,,128600000.0,,5106300000.0,,,,,132700000.0,128600000.0,,733000000.0,,,,,,397700000.0,,,,280500000.0,,1228800000.0,,3715300000.0,,-100000.0,3714400000.0,631700000.0,,,,1941400000.0,,,,,1583300000.0,693400000.0,,,6100000.0,,891600000.0,-65200000.0,154200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,-37300000.0,622000000.0,470000000.0,,5047200000.0,148100000.0,1100600000.0,,1100600000.0,513400000.0,1097600000.0,2808500000.0,891600000.0,,,,1081000000.0,39400000.0,-666400000.0,106100000.0,-4100000.0,441100000.0,622000000.0,,-887000000.0,409600000.0,-86200000.0,,-207400000.0,1583600000.0,21800000.0,,-961600000.0,-6600000.0,382400000.0,,1502900000.0,708300000.0,148100000.0,-52000000.0,,,45700000.0,-200700000.0,,,-263900000.0,1870500000.0,,1583600000.0,-961600000.0,,,548200000.0,,-110000000.0,206000000.0,,,,,485100000.0,198800000.0,,,,-962500000.0,43100000.0,62600000.0,6303600000.0,-220700000.0,505600000.0,198800000.0,,-76900000.0,,3000000.0,-405300000.0,90600000.0,,-1800000.0,,1.53,3674400000.0,39400000.0,,-58800000.0,,-962500000.0,7706000000.0,938000000.0,7438000000.0,7846600000.0,3000000.0,,42700000.0,408000000.0,34500000.0,6303600000.0,-126100000.0,470000000.0,2722500000.0,1097600000.0,10428500000.0,-509800000.0,226400000.0,198000000.0,1804300000.0,,,2722500000.0,,2264500000.0,632500000.0,,,-11200000.0,,1097600000.0,830200000.0,1.49,10428500000.0,462000000.0,,5038100000.0,12485200000.0,312700000.0,317600000.0,,5047200000.0,608500000.0,409600000.0,-238400000.0,397900000.0,336900000.0,317600000.0,382400000.0,708300000.0,1870500000.0,-303300000.0,,7438000000.0,126700000.0,,12485200000.0,1280700000.0,2017100000.0,226400000.0,7706000000.0,1309400000.0,608500000.0,3674400000.0,160200000.0,-5400000.0,4389700000.0,794000000.0,,,794000000.0,2017100000.0,1804300000.0,,4389700000.0,,1280700000.0,955100000.0,,,-26200000.0,,1097600000.0,-95700000.0,570200000.0,,,,,,,,,,,,,,,,,,,,,,,,
