date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.172620800,,,,,,2312700000.0,7640100000.0,-93200000.0,,27400000.0,46900000.0,,,1243300000.0,,1057900000.0,,,,,,,4818200000.0,,,-280700000.0,3926900000.0,2037101449.0,,,,,,,,,3370600000.0,311200000.0,10218600000.0,,,,350800000.0,,,2578500000.0,350800000.0,,,,0.0,350800000.0,,,,,,,,0.0,2191700000.0,1310500000.0,,130800000.0,,1200000.0,2532000000.0,0.08625,,,,,6848000000.0,-10400000.0,,,638200000.0,419400000.0,388100000.0,,,1735200000.0,1879200000.0,2167800000.0,,,10300000.0,,1243300000.0,,,,,,,2269700000.0,1879200000.0,,,2015197133.0,1102900000.0,,,,2800000.0,167200000.0,1654600000.0,518000000.0,,,,,,-62000000.0,,126600000.0,40300000.0,,0.0,-1914300000.0,,,,,406100000.0,,48300000.0,,,,,,,702200000.0,,,3568900000.0,,,-85200000.0,,776300000.0,373200000.0,,,,-70900000.0,,0.085,,,491900000.0,74700000.0,,19000000.0,146100000.0,800900000.0,,,,,,,,94700000.0,390500000.0,,538800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.180569600,2131800000.0,,1040300000.0,16325900000.0,177400000.0,2584000000.0,8076500000.0,-93500000.0,990300000.0,28600000.0,81000000.0,0.7325,1078900000.0,1272000000.0,,1078900000.0,1856700000.0,3662900000.0,-64800000.0,708400000.0,0.0,2015540541.0,4885200000.0,,,-940100000.0,4383200000.0,,,1491500000.0,,1856700000.0,0.74,-4300000.0,2199900000.0,131300000.0,3662900000.0,867500000.0,10688300000.0,9165400000.0,1565200000.0,,437900000.0,1491500000.0,-343700000.0,2611800000.0,437900000.0,0.0,5028700000.0,,0.0,437900000.0,-985200000.0,,147700000.0,10688300000.0,8076500000.0,409900000.0,7025400000.0,0.0,2464200000.0,1303400000.0,1491500000.0,130800000.0,270200000.0,4900000.0,2494700000.0,,,1303400000.0,2584000000.0,4885200000.0,7025400000.0,59300000.0,2036177474.0,2516200000.0,668700000.0,409900000.0,-685100000.0,,322900000.0,1919000000.0,1856700000.0,2121900000.0,2494700000.0,,-12400000.0,,1272000000.0,,900000.0,1678300000.0,2611800000.0,1878700000.0,2847000000.0,2847000000.0,1856700000.0,409900000.0,7160500000.0,,1879200000.0,,2402000000.0,-1111500000.0,2800000.0,220900000.0,1678300000.0,658800000.0,,3619100000.0,-49500000.0,,,-96400000.0,,131300000.0,-316500000.0,,0.0,-1940800000.0,,0.0,,954200000.0,409900000.0,,7500000.0,-313500000.0,,34100000.0,92900000.0,,,346000000.0,,5028700000.0,3619100000.0,,-2133800000.0,-280600000.0,,-22500000.0,963900000.0,-1940800000.0,,,443400000.0,,,668700000.0,,647000000.0,109000000.0,,-27000000.0,177400000.0,1040300000.0,,,109000000.0,,,,55800000.0,47700000.0,990300000.0,902500000.0,728000000.0,2121900000.0,,,,,2800000.0,130800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.188518400,,,,,,2615400000.0,8341500000.0,-92800000.0,,63800000.0,71600000.0,,,1434700000.0,,1043500000.0,,,,,,,5017600000.0,,,-155900000.0,4655100000.0,2034642857.0,,,,,,,,,3658900000.0,227700000.0,11013500000.0,,,,569700000.0,,,2672000000.0,569700000.0,,,,0.0,569700000.0,,,,,,,,0.0,2568100000.0,1313900000.0,,130800000.0,,-1200000.0,2774100000.0,0.285,,,,,7354600000.0,-20000000.0,,,622300000.0,420900000.0,88700000.0,,,2087000000.0,1973900000.0,2154900000.0,,,-6600000.0,,1434700000.0,,,,,,,2791300000.0,1973900000.0,,,1998947368.0,1856700000.0,,,,2800000.0,100600000.0,1717600000.0,670300000.0,,,,,,-91800000.0,,146000000.0,-287600000.0,,0.0,-2014900000.0,,,,,409500000.0,,14900000.0,,,,,,,337400000.0,,,3732500000.0,,,-318300000.0,,117200000.0,319500000.0,,,,-280800000.0,,0.28,,,652300000.0,184000000.0,,-104800000.0,204200000.0,971500000.0,,,,,,,,96700000.0,817400000.0,,723900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.196380800,,,,,,2788900000.0,8687400000.0,-92300000.0,,26500000.0,85800000.0,,,1429500000.0,,1173500000.0,,,,,,,4972700000.0,,,-522900000.0,4339500000.0,2024788732.0,,,,,,,,,3962400000.0,520300000.0,11454600000.0,,,,359400000.0,,,2767200000.0,359400000.0,,,,0.0,359400000.0,,,,,,,,0.0,2418400000.0,1501400000.0,,130800000.0,,-9200000.0,2617100000.0,0.18,,,,,7492200000.0,-7900000.0,,,736900000.0,436300000.0,105700000.0,,,1921100000.0,2470500000.0,2223700000.0,,,900000.0,,1429500000.0,,,,,,,3071500000.0,2470500000.0,,,1996666667.0,1973900000.0,,,,2800000.0,156200000.0,1788100000.0,515600000.0,,,,,,-110100000.0,,125600000.0,-284000000.0,,0.0,-2119700000.0,,,,,409700000.0,,14300000.0,,,,,,,747700000.0,,,3907800000.0,,,-288500000.0,,496600000.0,630400000.0,,,,162300000.0,,0.1775,,,491600000.0,108400000.0,,-3600000.0,229000000.0,1053500000.0,,,,,,,,114900000.0,601000000.0,,577400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.204243200,,,,,,2943200000.0,8904700000.0,-114400000.0,,25300000.0,91500000.0,,,1403200000.0,,1231800000.0,,,,,,,4982700000.0,,,-570000000.0,4544400000.0,2016521739.0,,,,,,,,,4175000000.0,263500000.0,11788200000.0,,,,463800000.0,,,2883500000.0,463800000.0,,,,0.0,463800000.0,,,,,,,,0.0,2496500000.0,1630200000.0,,130800000.0,,300000.0,2775500000.0,0.235,,,,,7613200000.0,-156000000.0,,,784800000.0,446700000.0,-221800000.0,,,2047900000.0,2242400000.0,2390900000.0,,,5300000.0,,1403200000.0,,,,,,,2926600000.0,2242400000.0,,,1973617021.0,2470500000.0,,,,2800000.0,204900000.0,1820000000.0,668700000.0,,,,,,-90400000.0,,211900000.0,-335000000.0,,0.0,-2189700000.0,,,,,384400000.0,,7800000.0,,,,,,,489900000.0,,,4009700000.0,,,-344700000.0,,-228100000.0,353900000.0,,,,-202400000.0,,0.23,,,644700000.0,96400000.0,,4300000.0,277000000.0,1004700000.0,,,,,,,,34700000.0,684200000.0,,736200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.212192000,2433700000.0,,1287600000.0,18627000000.0,251400000.0,3321500000.0,8839300000.0,-113400000.0,642200000.0,25400000.0,72600000.0,0.935,1295900000.0,1686300000.0,,1295900000.0,2133900000.0,4617400000.0,-48400000.0,619500000.0,0.0,1982400000.0,5073300000.0,,,-616800000.0,5088000000.0,,,1883400000.0,,2133900000.0,0.95,-21800000.0,2502900000.0,184000000.0,4617400000.0,475600000.0,12442700000.0,10239600000.0,1487100000.0,,490500000.0,1883400000.0,-412900000.0,3603400000.0,490500000.0,0.0,5953700000.0,,0.0,490500000.0,-1248000000.0,,141000000.0,12442700000.0,8839300000.0,441100000.0,7825300000.0,0.0,2756600000.0,1761900000.0,1883400000.0,448800000.0,321500000.0,-11700000.0,2795300000.0,,,1761900000.0,3321500000.0,5073300000.0,7825300000.0,-65900000.0,2016400000.0,2246000000.0,854500000.0,441100000.0,-386400000.0,,343300000.0,2331400000.0,2133900000.0,2438400000.0,2795300000.0,,-7500000.0,,1686300000.0,,-7900000.0,1891100000.0,3603400000.0,1936300000.0,2776100000.0,2776100000.0,2133900000.0,743100000.0,8387400000.0,,2242400000.0,,2755200000.0,-1226100000.0,2800000.0,157800000.0,1891100000.0,648300000.0,,4103000000.0,-249800000.0,,,-156900000.0,,184000000.0,-319500000.0,,0.0,-2211900000.0,,0.0,,1856700000.0,743100000.0,,26000000.0,-449200000.0,,-300600000.0,-413800000.0,,,671000000.0,,5953700000.0,4103000000.0,,-1865600000.0,-296500000.0,,-108500000.0,632500000.0,-2211900000.0,,,272500000.0,,,854500000.0,,645100000.0,88000000.0,,-196500000.0,251400000.0,1287600000.0,,,88000000.0,,,,63000000.0,97000000.0,642200000.0,277200000.0,717700000.0,2438400000.0,,75100000.0,,,2800000.0,448800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.220140800,,,,,,3311600000.0,8944600000.0,-113000000.0,,78200000.0,85300000.0,,,1856400000.0,,1250600000.0,,,,,,,5045900000.0,,,-791700000.0,5432200000.0,1979600000.0,,,,,,,,,4562200000.0,250900000.0,12594800000.0,,,,510500000.0,,,3650200000.0,510500000.0,,,,0.0,510500000.0,,,,,,,,0.0,2870100000.0,1639800000.0,,425100000.0,,-12600000.0,3035400000.0,0.2625,,,,,8032600000.0,-57000000.0,,,843000000.0,407300000.0,-428100000.0,,,2562100000.0,1625600000.0,2453900000.0,,,-1600000.0,,1856400000.0,,,,,,,2591700000.0,1625600000.0,,,1948800000.0,2133900000.0,,,,2800000.0,203700000.0,1874800000.0,714200000.0,,,,,,-106700000.0,,251600000.0,-433900000.0,,0.0,-2236200000.0,,,,,712400000.0,,8700000.0,,,,,,,469800000.0,,,4111000000.0,,,-418800000.0,,-508300000.0,357600000.0,,,,-243400000.0,,0.2575,,,705700000.0,214300000.0,,-73000000.0,361000000.0,1205900000.0,,,,,,,,45800000.0,966100000.0,,791000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.228003200,,,,,,3089600000.0,8923400000.0,-111600000.0,,25100000.0,89600000.0,,,1546800000.0,,1428900000.0,,,,,,,5108700000.0,,,-606800000.0,4590100000.0,1959200000.0,,,,,,,,,4518500000.0,162500000.0,12634700000.0,,,,391000000.0,,,3711300000.0,391000000.0,,,,0.0,391000000.0,,,,,,,,0.0,2540100000.0,1499700000.0,,376800000.0,,171700000.0,2737200000.0,0.2025,,,,,8116200000.0,-69000000.0,,,983100000.0,445500000.0,18000000.0,,,2050000000.0,1721500000.0,2419100000.0,,,12400000.0,,1546800000.0,,,,,,,2729500000.0,1721500000.0,,,1934800000.0,1625600000.0,,,,2800000.0,129600000.0,1900900000.0,520600000.0,,,,,,-118200000.0,,348400000.0,-128400000.0,,0.0,-2208500000.0,,,,,650200000.0,,12700000.0,,,,,,,570400000.0,,,4109400000.0,,,-230400000.0,,95900000.0,280700000.0,,,,-258900000.0,,0.2,,,503200000.0,117400000.0,,33900000.0,252800000.0,1124100000.0,,,,,,,,93800000.0,1008000000.0,,592800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.235779200,,,,,,2858200000.0,8998600000.0,-121000000.0,,425000000.0,79900000.0,,,1352100000.0,,1186700000.0,,,,,,,5231500000.0,,,-350400000.0,4440800000.0,1952400000.0,,,,,,,,,4044900000.0,-86300000.0,12255700000.0,,,,243800000.0,,,3257100000.0,243800000.0,,,,0.0,243800000.0,,,,,,,,0.0,2492300000.0,1430700000.0,,187200000.0,,25400000.0,2892400000.0,0.125,,,,,8210800000.0,-56500000.0,,,748600000.0,437800000.0,208400000.0,,,1948500000.0,1892100000.0,2466600000.0,,,-358000000.0,,1352100000.0,,,,,,,2604200000.0,1892100000.0,,,1936000000.0,1721500000.0,,,,2800000.0,-8400000.0,1893900000.0,235400000.0,,,,,,-110400000.0,,363100000.0,-94800000.0,3000000.0,0.0,-2256900000.0,,,,,460700000.0,,600000.0,,,,,,,643200000.0,,,4150800000.0,,,0.0,,170600000.0,24100000.0,,,,-493400000.0,,0.125,,,596400000.0,112400000.0,,-231200000.0,191300000.0,952000000.0,,,,,,,,9400000.0,712100000.0,,676300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.243728000,2454800000.0,,1031900000.0,19176100000.0,367500000.0,3277000000.0,9734000000.0,-121100000.0,1164000000.0,43600000.0,128500000.0,0.7575,1279800000.0,1394300000.0,,1279800000.0,2291100000.0,4556800000.0,-411700000.0,469800000.0,0.0,1939600000.0,5451400000.0,,,-1159800000.0,4713000000.0,,,1486700000.0,,2291100000.0,0.7675,-47000000.0,1956500000.0,374900000.0,4556800000.0,953300000.0,13249600000.0,10571700000.0,1280400000.0,,341400000.0,1486700000.0,-466700000.0,3515600000.0,341400000.0,0.0,6149600000.0,,300000.0,341400000.0,-649200000.0,,571900000.0,13249600000.0,9734000000.0,437200000.0,8692800000.0,0.0,2669200000.0,1783900000.0,1486700000.0,193500000.0,383300000.0,-231500000.0,2883900000.0,,,1783900000.0,3277000000.0,5451400000.0,8692800000.0,214700000.0,1962800000.0,2581300000.0,842000000.0,437200000.0,-596400000.0,,,2043800000.0,2291100000.0,2357000000.0,2883900000.0,,-160600000.0,,1394300000.0,,-507800000.0,1957700000.0,3515600000.0,1736100000.0,3455100000.0,3455100000.0,2291100000.0,467400000.0,8604400000.0,,1892100000.0,,2838100000.0,-733900000.0,2800000.0,144900000.0,1957700000.0,486300000.0,,4255700000.0,32200000.0,,,-120400000.0,,374900000.0,-76800000.0,,0.0,-2298000000.0,86300000.0,300000.0,0.0,2133900000.0,467400000.0,,3100000.0,-455700000.0,86300000.0,-294100000.0,-798100000.0,,,897900000.0,,6149600000.0,4255700000.0,,-2908700000.0,0.0,,399000000.0,1073700000.0,-2298000000.0,,,584000000.0,,,842000000.0,,649500000.0,0.0,,-23800000.0,367500000.0,1031900000.0,-238000000.0,,0.0,,,,25100000.0,,1164000000.0,157200000.0,778000000.0,2357000000.0,,,-6800000.0,,2800000.0,193500000.0,170600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.251676800,,,,,,2852800000.0,9606900000.0,-121400000.0,,91400000.0,80900000.0,,,1546100000.0,,1247400000.0,,,,,,,5827700000.0,,,-640300000.0,4798500000.0,1966400000.0,,,,,,,,,4100200000.0,628500000.0,13190600000.0,,,,513000000.0,,,3583700000.0,513000000.0,,,,300000.0,513000000.0,,,,,,,,0.0,2583000000.0,1643400000.0,,194900000.0,,-30500000.0,2835300000.0,0.265,,,,,9090400000.0,94600000.0,,,803600000.0,443200000.0,-331900000.0,,,2215500000.0,2260600000.0,2288400000.0,,,13100000.0,,1546100000.0,,,,,,,3629800000.0,2260600000.0,,,1943200000.0,2291100000.0,-276100000.0,,,2800000.0,168200000.0,1980800000.0,681200000.0,,,,93500000.0,,-80500000.0,,101800000.0,-358400000.0,,0.0,-2393000000.0,,,,,471200000.0,,6700000.0,,145700000.0,,,,,419100000.0,,,4373800000.0,,,-15000000.0,,-30500000.0,709000000.0,,,,41700000.0,,0.26,,,669400000.0,0.0,,-18000000.0,244300000.0,961900000.0,,,,,91400000.0,,,,1369200000.0,,750300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.259539200,,,,,,2798300000.0,9765600000.0,-121700000.0,,23100000.0,94000000.0,,,1478600000.0,,1336300000.0,,,,,,,5879200000.0,,,-1006700000.0,4405600000.0,1978000000.0,,,,,,,,,4134600000.0,576000000.0,13358400000.0,,,,375400000.0,,,3592800000.0,375400000.0,,,,300000.0,375400000.0,,,,,,,,0.0,2444900000.0,1597700000.0,,196200000.0,,27800000.0,2716500000.0,0.1925,,,,,9223800000.0,157100000.0,,,876100000.0,459600000.0,-732900000.0,,,1960700000.0,2035200000.0,2176300000.0,,,10500000.0,,1478600000.0,,,,,,,4010000000.0,2035200000.0,,,1948800000.0,2260600000.0,2200000.0,,,2800000.0,115600000.0,2023900000.0,491000000.0,,,,191200000.0,,-92100000.0,,110700000.0,-147300000.0,,0.0,-2478600000.0,,,,,472500000.0,,18200000.0,,81200000.0,,,,,329300000.0,,,4502500000.0,,,-177700000.0,,-225400000.0,668100000.0,,,,138500000.0,,0.19,,,482100000.0,0.0,,37100000.0,156000000.0,1008700000.0,,,,,23100000.0,,,,1974800000.0,,576100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.267315200,,,,,,2846700000.0,10088000000.0,-131600000.0,,23000000.0,87400000.0,,,1563800000.0,,1300700000.0,,,,,,,5919100000.0,,,-832300000.0,4733000000.0,1969200000.0,,,,,,,,,4147400000.0,444400000.0,13576300000.0,,,,496400000.0,,,3488300000.0,496400000.0,,,,0.0,496400000.0,,,,,,,,0.0,2515000000.0,1647700000.0,,190700000.0,,-3800000.0,2833800000.0,0.255,,,,,9428900000.0,-36800000.0,,,848500000.0,451900000.0,100800000.0,,,2218000000.0,2225200000.0,2150300000.0,,,8600000.0,,1563800000.0,,,,,,,4038900000.0,2225200000.0,,,1937600000.0,2035200000.0,6000000.0,,,2800000.0,165500000.0,1962600000.0,661900000.0,,,,-195700000.0,,-67500000.0,,116300000.0,-403600000.0,,0.0,-2474600000.0,,,,,468000000.0,,11600000.0,,88000000.0,,,,,1003700000.0,,,4437200000.0,,,-333300000.0,,190000000.0,511900000.0,,,,-149800000.0,,0.2525,,,654200000.0,0.0,,54900000.0,234400000.0,994700000.0,,,,,23000000.0,,,,1813700000.0,,741600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.275264000,2474000000.0,,1254500000.0,19014000000.0,214800000.0,3364200000.0,10959200000.0,-130700000.0,2066800000.0,21500000.0,133200000.0,0.965,1301400000.0,1737900000.0,,1301400000.0,3079100000.0,4665600000.0,694700000.0,610200000.0,0.0,1942000000.0,6095500000.0,,,-1245100000.0,5076900000.0,,,1906700000.0,,3079100000.0,0.9825,-11200000.0,2516900000.0,146000000.0,4665600000.0,1180200000.0,14419300000.0,10213600000.0,2829100000.0,,521900000.0,1906700000.0,-505400000.0,3460100000.0,521900000.0,0.0,6326400000.0,,0.0,521900000.0,-741200000.0,,159000000.0,14419300000.0,10959200000.0,445800000.0,9753700000.0,0.0,2670700000.0,1174900000.0,1906700000.0,187600000.0,395500000.0,-4700000.0,2649800000.0,,,1174900000.0,3364200000.0,6095500000.0,9753700000.0,69700000.0,1975600000.0,2793100000.0,855300000.0,445800000.0,-303500000.0,,,2406200000.0,3079100000.0,2040800000.0,2649800000.0,,17000000.0,,1737900000.0,,49200000.0,1931900000.0,3460100000.0,3164200000.0,5145900000.0,5145900000.0,3079100000.0,467000000.0,8800400000.0,,2225200000.0,235700000.0,2869500000.0,-1061200000.0,2800000.0,160900000.0,1931900000.0,682800000.0,,4389800000.0,284600000.0,92700000.0,,-95000000.0,,146000000.0,-151900000.0,,0.0,-2457900000.0,59300000.0,0.0,,2291100000.0,467000000.0,,22000000.0,-335100000.0,59300000.0,8300000.0,-1267500000.0,,,1041000000.0,,6326400000.0,4389800000.0,,-3724400000.0,-215200000.0,,853900000.0,1275200000.0,-2457900000.0,,,664300000.0,,,855300000.0,,668300000.0,0.0,,-65700000.0,214800000.0,1254500000.0,181700000.0,,0.0,,21500000.0,,58500000.0,,2066800000.0,788000000.0,801500000.0,2040800000.0,,,-32200000.0,,2800000.0,187600000.0,159000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.283212800,,,,,,3142000000.0,10531000000.0,-131000000.0,,21000000.0,62000000.0,,,1673000000.0,,1249000000.0,,,,,,,6011000000.0,,,-1753000000.0,5175000000.0,1954400000.0,,,,,,,,,4391000000.0,123000000.0,14051000000.0,,,,559000000.0,,,3520000000.0,559000000.0,,,,0.0,559000000.0,,,,,,,,0.0,2741000000.0,616000000.0,,192000000.0,,19000000.0,2791000000.0,0.2925,,,,,9660000000.0,-118000000.0,,,907000000.0,342000000.0,-684000000.0,,,2434000000.0,2010000000.0,2210000000.0,,,-7000000.0,,1673000000.0,,,,,,,4688000000.0,2010000000.0,,,1918400000.0,3079000000.0,-34000000.0,,,3000000.0,196000000.0,1975000000.0,755000000.0,,,,-82000000.0,,-89000000.0,,241000000.0,-600000000.0,,0.0,-2560000000.0,,,,,470000000.0,,6000000.0,,104000000.0,,,,,1139000000.0,,,4535000000.0,,,-488000000.0,,-1069000000.0,212000000.0,,,,-430000000.0,,0.285,,,761000000.0,104000000.0,,0.0,138000000.0,1101000000.0,,,,,21000000.0,,,,2678000000.0,,823000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.291075200,,,,,,3248000000.0,10916000000.0,-129000000.0,,29000000.0,113000000.0,,,1611000000.0,,1267000000.0,,,,,,,6043000000.0,,,-1622000000.0,4842000000.0,1950400000.0,,,,,,,,,4515000000.0,333000000.0,14464000000.0,,,,457000000.0,,,3548000000.0,457000000.0,,,,0.0,457000000.0,,,,,,,,0.0,2649000000.0,1685000000.0,,192000000.0,,-23000000.0,2792000000.0,0.24,,,,,9949000000.0,-134000000.0,,,929000000.0,338000000.0,-487000000.0,,,2193000000.0,1768000000.0,2348000000.0,,,28000000.0,,1611000000.0,,,,,,,4789000000.0,1768000000.0,,,1911600000.0,2010000000.0,15000000.0,,,3000000.0,152000000.0,2003000000.0,609000000.0,,,,46000000.0,,-102000000.0,,260000000.0,-196000000.0,1000000.0,0.0,-2638000000.0,,,,,469000000.0,,34000000.0,,78000000.0,,,,,1260000000.0,,,4641000000.0,,,-297000000.0,,-242000000.0,435000000.0,,,,-161000000.0,,0.235,,,582000000.0,0.0,,-3000000.0,151000000.0,1225000000.0,,,,,29000000.0,,,,3021000000.0,,610000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
