date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyFreeCashFlow,annualFreeCashFlow,quarterlyRetainedEarnings,trailingFreeCashFlow,annualDilutedEPS,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualDilutedAverageShares,annualRetainedEarnings,trailingPretaxIncome,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualTaxProvision,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,quarterlyDilutedEPS,annualOperatingIncome,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlyDepreciationAndAmortization,annualBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyBasicAverageShares,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,quarterlyBasicEPS,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,trailingInterestExpense,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualGrossPPE,trailingCapitalExpenditure,annualTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,trailingDeferredIncomeTax,annualBasicEPS,quarterlyTotalRevenue,annualCapitalExpenditure,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyDilutedAverageShares,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualGoodwill,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,quarterlyInventory,annualCurrentAccruedExpenses,annualInventory,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualChangeInInventory,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2014-09-30,7699000000.0,,,,,486000000.0,,4718000000.0,,,14755000000.0,,13856000000.0,,,,9026000000.0,756000000.0,,,,309000000.0,,,,,,,14072000000.0,28827000000.0,,,,,,,1.04,,-5000000.0,,,,,,268000000.0,151000000.0,,251000000.0,21555000000.0,,143000000.0,,,,,,,,1173000000.0,698000000.0,,,,309000000.0,315000000.0,4840000000.0,535000000.0,-316000000.0,35000000.0,382000000.0,,,,,1707000000.0,2630000000.0,,292300000.0,,,,1.06,-73000000.0,,,,,,3000000.0,418000000.0,,,2612000000.0,-381000000.0,390000000.0,756000000.0,,,,,440000000.0,,7215000000.0,0.0,,-1328000000.0,,,,,32000000.0,,87000000.0,,,,,,105000000.0,382000000.0,11414000000.0,65000000.0,,,660000000.0,,170000000.0,,-14000000.0,59000000.0,,,,1528000000.0,-2518000000.0,,,,,,2880000000.0,,,,,,-254000000.0,417000000.0,-64000000.0,296100000.0,,550000000.0,,,,,,,,,,,11096000000.0,,,75000000.0,760000000.0,72000000.0,,,72000000.0,18000000.0,11032000000.0,,-36000000.0,,,-500000000.0,606000000.0,,,,,,,,,,,,,,,,,,
2014-12-31,8127000000.0,,23141000000.0,-532000000.0,65000000.0,682000000.0,1386000000.0,4605000000.0,,4.66,15823000000.0,-3134000000.0,15014000000.0,299600000.0,4605000000.0,,8860000000.0,816000000.0,0.0,374000000.0,783000000.0,459000000.0,408000000.0,334000000.0,1765000000.0,29772000000.0,602000000.0,7014000000.0,13949000000.0,29772000000.0,-273000000.0,,167000000.0,,1397000000.0,4799000000.0,1.56,1966000000.0,-1000000.0,1805000000.0,,,,,874000000.0,148000000.0,295348837.0,1517000000.0,23141000000.0,,143000000.0,,143000000.0,162000000.0,328000000.0,,6571000000.0,-2250000000.0,1451000000.0,-4000000.0,594000000.0,,374000000.0,459000000.0,467000000.0,4799000000.0,313000000.0,-283000000.0,10000000.0,374000000.0,15823000000.0,,2815000000.0,1397000000.0,1848000000.0,2815000000.0,15014000000.0,286875000.0,1642000000.0,1517000000.0,765000000.0,1.6,-72000000.0,12032000000.0,8127000000.0,2520000000.0,,,3000000.0,382000000.0,-3918000000.0,2614000000.0,2520000000.0,-15000000.0,581000000.0,816000000.0,874000000.0,12426000000.0,,,408000000.0,12406000000.0,6571000000.0,0.0,-103000000.0,-845000000.0,,-1546000000.0,-1133000000.0,477000000.0,602000000.0,,-190000000.0,,44000000.0,2311000000.0,,13949000000.0,-245000000.0,374000000.0,12406000000.0,67000000.0,3065000000.0,,783000000.0,,167000000.0,,278000000.0,-212000000.0,313000000.0,-479000000.0,,1805000000.0,-3134000000.0,,,,,4.73,3299000000.0,-256000000.0,2311000000.0,,1431000000.0,3065000000.0,-430000000.0,635000000.0,-77000000.0,293400000.0,-545000000.0,759000000.0,255000000.0,,8860000000.0,,,-20000000.0,3000000.0,,,328000000.0,12426000000.0,12045000000.0,-25000000.0,114000000.0,765000000.0,81000000.0,,4000000.0,81000000.0,7000000.0,12032000000.0,-1546000000.0,-8000000.0,5031000000.0,-135000000.0,-500000000.0,648000000.0,,,,,,,,,,,,,,,,,,
2015-03-31,7842000000.0,,,,,74000000.0,,4612000000.0,,,14999000000.0,,14116000000.0,,,,8548000000.0,723000000.0,,,,328000000.0,,,,,,,13390000000.0,28389000000.0,,,,,,,1.14,,-1000000.0,,,,,,210000000.0,136000000.0,,198000000.0,21958000000.0,,143000000.0,,,,,,,,1164000000.0,-6000000.0,,,,328000000.0,341000000.0,4710000000.0,307000000.0,2000000.0,42000000.0,378000000.0,,,,,1683000000.0,2672000000.0,,284200000.0,,,,1.15,-71000000.0,,,,,,3000000.0,374000000.0,,,2410000000.0,-21000000.0,421000000.0,723000000.0,,,,,410000000.0,,6365000000.0,0.0,,-686000000.0,,,,,22000000.0,,45000000.0,,,,,,49000000.0,378000000.0,11615000000.0,65000000.0,,,966000000.0,,186000000.0,,-419000000.0,7000000.0,,,,1391000000.0,-3427000000.0,,,,,,2847000000.0,,,,,,-95000000.0,441000000.0,-62000000.0,287100000.0,,136000000.0,,,,,,,,,,,11258000000.0,,,80000000.0,754000000.0,90000000.0,,,90000000.0,48000000.0,11237000000.0,,4000000.0,,,-250000000.0,622000000.0,,,,,,,,,,,,,,,,,,
2015-06-30,7908000000.0,,,,,149000000.0,,4405000000.0,,,15655000000.0,,14839000000.0,,,,8661000000.0,875000000.0,,,,178000000.0,,,,,,,13548000000.0,29203000000.0,,,,,,,0.62,,-97000000.0,,,,,,202000000.0,136000000.0,,201000000.0,22747000000.0,,142000000.0,,,,,,,,1152000000.0,-17000000.0,,,,178000000.0,188000000.0,4824000000.0,322000000.0,-203000000.0,1000000.0,367000000.0,,,,,1653000000.0,2684000000.0,,284500000.0,,,,0.63,-85000000.0,,,,,,3000000.0,378000000.0,,,2350000000.0,-2000000.0,214000000.0,875000000.0,,,,,425000000.0,,6398000000.0,0.0,,-1210000000.0,,,,,26000000.0,,-35000000.0,,,,,,10000000.0,367000000.0,12240000000.0,68000000.0,,,1237000000.0,,187000000.0,,-177000000.0,9000000.0,,,,1368000000.0,-3236000000.0,,,,,,2805000000.0,,,,,,-33000000.0,277000000.0,-80000000.0,286700000.0,,229000000.0,,,,,,,,,,,11783000000.0,,,26000000.0,782000000.0,74000000.0,,,74000000.0,4000000.0,11873000000.0,,-11000000.0,,,-300000000.0,418000000.0,,,,,,,,,,,,,,,,,,
2015-09-30,7723000000.0,,,,,627000000.0,,4015000000.0,,,13920000000.0,,13541000000.0,,,,8571000000.0,685000000.0,,,,295000000.0,,,,,,,13286000000.0,27206000000.0,,,,,,,1.04,,86000000.0,,,,,,182000000.0,134000000.0,,199000000.0,21264000000.0,,136000000.0,,,,,,,,1098000000.0,-3000000.0,,,,295000000.0,303000000.0,4799000000.0,317000000.0,15000000.0,8000000.0,398000000.0,,,,,1644000000.0,2453000000.0,,280900000.0,,,,1.05,-84000000.0,,,,,,3000000.0,367000000.0,,,2257000000.0,-3000000.0,352000000.0,685000000.0,,,,,400000000.0,,5883000000.0,0.0,,-964000000.0,,,,,14000000.0,,13000000.0,,,,,,173000000.0,398000000.0,10739000000.0,72000000.0,,,1327000000.0,,169000000.0,,306000000.0,-99000000.0,,,,1447000000.0,-3453000000.0,,,,,,2742000000.0,,,,,,-582000000.0,413000000.0,-83000000.0,283800000.0,,710000000.0,,,,,,,,,,,10357000000.0,,,49000000.0,785000000.0,75000000.0,,,75000000.0,20000000.0,10341000000.0,,31000000.0,,,-600000000.0,558000000.0,,,,,,,,,,,,,,,,,,
2015-12-31,7883000000.0,,21001000000.0,41000000.0,-30000000.0,869000000.0,1719000000.0,4117000000.0,,4.88,13972000000.0,-3423000000.0,13118000000.0,283800000.0,4117000000.0,,8448000000.0,714000000.0,0.0,384000000.0,562000000.0,584000000.0,394000000.0,267000000.0,1689000000.0,27164000000.0,566000000.0,6837000000.0,13192000000.0,27164000000.0,-323000000.0,,159000000.0,,1385000000.0,5175000000.0,2.09,1848000000.0,-254000000.0,1772000000.0,,,,,769000000.0,137000000.0,280933063.0,1658000000.0,21001000000.0,,135000000.0,,135000000.0,229000000.0,340000000.0,,6106000000.0,-1550000000.0,1431000000.0,-13000000.0,543000000.0,,384000000.0,584000000.0,590000000.0,5175000000.0,144000000.0,48000000.0,49000000.0,384000000.0,13972000000.0,,2734000000.0,1385000000.0,1857000000.0,2734000000.0,13118000000.0,275471698.0,2009000000.0,1658000000.0,765000000.0,2.12,-83000000.0,10288000000.0,7883000000.0,2180000000.0,,,3000000.0,398000000.0,-5098000000.0,2505000000.0,2180000000.0,10000000.0,702000000.0,714000000.0,769000000.0,10784000000.0,,,394000000.0,10672000000.0,6106000000.0,0.0,10000000.0,-2238000000.0,,-1616000000.0,-1689000000.0,374000000.0,566000000.0,,206000000.0,,100000000.0,2381000000.0,,13192000000.0,-315000000.0,384000000.0,10672000000.0,68000000.0,2997000000.0,,562000000.0,,159000000.0,,298000000.0,-140000000.0,144000000.0,-16000000.0,,1772000000.0,-3423000000.0,,,,,4.93,3288000000.0,-290000000.0,2381000000.0,,1422000000.0,2997000000.0,-979000000.0,717000000.0,-65000000.0,279300000.0,-138000000.0,934000000.0,273000000.0,,8448000000.0,,,-266000000.0,3000000.0,,,340000000.0,10784000000.0,11682000000.0,-83000000.0,112000000.0,765000000.0,101000000.0,,-39000000.0,101000000.0,-102000000.0,10288000000.0,-1616000000.0,-14000000.0,4845000000.0,-256000000.0,-400000000.0,770000000.0,,,,,,,,,,,,,,,,,,
2016-03-31,8673000000.0,,,,,221000000.0,,3600000000.0,,,14041000000.0,,12793000000.0,,,,8411000000.0,693000000.0,,,,315000000.0,,,,,,,12772000000.0,26813000000.0,,,,,,,1.15,,-241000000.0,,,,,,198000000.0,123000000.0,,162000000.0,21466000000.0,,131000000.0,,,,,,,,1143000000.0,-42000000.0,,,,315000000.0,327000000.0,5902000000.0,177000000.0,-199000000.0,18000000.0,465000000.0,,,,,1649000000.0,2591000000.0,,271700000.0,,,,1.16,-82000000.0,,,,,,3000000.0,384000000.0,,,2108000000.0,-16000000.0,401000000.0,693000000.0,,,,,438000000.0,,5281000000.0,0.0,,-175000000.0,,,,,8000000.0,,13000000.0,,,,,,110000000.0,465000000.0,10828000000.0,69000000.0,,,695000000.0,,165000000.0,,-250000000.0,23000000.0,,,,1420000000.0,-3710000000.0,,,,,,2792000000.0,,,,,,-4000000.0,450000000.0,-52000000.0,273700000.0,,273000000.0,,,,,,,,,,,10178000000.0,,,74000000.0,766000000.0,85000000.0,,,85000000.0,-65000000.0,10363000000.0,,81000000.0,,,-685000000.0,593000000.0,,,,,,,,,,,,,,,,,,
2016-06-30,8435000000.0,,,,,439000000.0,,3784000000.0,,,13801000000.0,,12697000000.0,,,,8473000000.0,673000000.0,,,,272000000.0,,,,,,,12892000000.0,26693000000.0,,,,,,,1.01,,212000000.0,,,,,,767000000.0,126000000.0,,576000000.0,21132000000.0,,127000000.0,,,,,,,,1078000000.0,-20000000.0,,,,272000000.0,280000000.0,5907000000.0,39000000.0,115000000.0,0.0,438000000.0,,,,,1688000000.0,2516000000.0,,269306931.0,,,,1.01,-87000000.0,,,,,,3000000.0,465000000.0,,,2107000000.0,-167000000.0,335000000.0,673000000.0,,,,,433000000.0,,5499000000.0,103000000.0,,-1457000000.0,,,,,395000000.0,,116000000.0,,,,,,65000000.0,438000000.0,10890000000.0,73000000.0,,,251000000.0,,151000000.0,,29000000.0,-8000000.0,,,,1373000000.0,-3722000000.0,,,,,,2766000000.0,,,,,,-640000000.0,405000000.0,-52000000.0,269800000.0,,491000000.0,,,,,,,,,,,11073000000.0,,,55000000.0,751000000.0,70000000.0,,,70000000.0,-22000000.0,10452000000.0,,-27000000.0,,,-65000000.0,408000000.0,,,,,,,,,,,,,,,,,,
2016-09-30,8392000000.0,,,,,662000000.0,,3702000000.0,,,12471000000.0,,11366000000.0,,,,8452000000.0,713000000.0,,,,307000000.0,,,,,,,12781000000.0,25252000000.0,,,,,,,1.14,,-126000000.0,,,,,,114000000.0,129000000.0,,179000000.0,19758000000.0,,124000000.0,,,,,,,,1135000000.0,-9000000.0,,,,307000000.0,314000000.0,5910000000.0,36000000.0,-287000000.0,9000000.0,483000000.0,,,,,1611000000.0,2391000000.0,,267500000.0,,,,1.15,-89000000.0,,,,,,3000000.0,438000000.0,,,2038000000.0,-15000000.0,362000000.0,713000000.0,,,,,413000000.0,,5434000000.0,-103000000.0,,-676000000.0,,,,,13000000.0,,-98000000.0,,,,,,114000000.0,483000000.0,9656000000.0,70000000.0,,,250000000.0,,152000000.0,,217000000.0,-22000000.0,,,,1477000000.0,-3793000000.0,,,,,,2746000000.0,,,,,,-371000000.0,422000000.0,-49000000.0,269600000.0,,711000000.0,,,,,,,,,,,9152000000.0,,,48000000.0,738000000.0,73000000.0,,,73000000.0,17000000.0,9173000000.0,,45000000.0,,,-287000000.0,561000000.0,,,,,,,,,,,,,,,,,,
2016-12-31,8588000000.0,,21083000000.0,119000000.0,-129000000.0,782000000.0,2104000000.0,3807000000.0,,5.16,13146000000.0,-3912000000.0,12495000000.0,270300000.0,3807000000.0,,8747000000.0,728000000.0,0.0,431000000.0,336000000.0,502000000.0,393000000.0,239000000.0,1669000000.0,26615000000.0,351000000.0,6914000000.0,13469000000.0,26615000000.0,-345000000.0,,140000000.0,,1396000000.0,5869000000.0,1.87,1906000000.0,91000000.0,1801000000.0,,,,,844000000.0,131000000.0,267946257.0,554000000.0,21083000000.0,,119000000.0,,119000000.0,104000000.0,331000000.0,,5475000000.0,-1257000000.0,1357000000.0,-6000000.0,509000000.0,,431000000.0,502000000.0,509000000.0,5869000000.0,101000000.0,-583000000.0,9000000.0,431000000.0,13146000000.0,,2589000000.0,1396000000.0,1966000000.0,2589000000.0,12495000000.0,265608466.0,2326000000.0,554000000.0,765000000.0,1.89,-87000000.0,9775000000.0,8588000000.0,2223000000.0,,,3000000.0,483000000.0,-2945000000.0,2460000000.0,2223000000.0,-681000000.0,571000000.0,728000000.0,844000000.0,10358000000.0,,,393000000.0,10206000000.0,5475000000.0,0.0,47000000.0,-637000000.0,,-1560000000.0,-1286000000.0,384000000.0,351000000.0,,73000000.0,,36000000.0,2325000000.0,,13469000000.0,-375000000.0,431000000.0,10206000000.0,70000000.0,2807000000.0,,336000000.0,,140000000.0,,123000000.0,-17000000.0,101000000.0,-879000000.0,,1801000000.0,-3912000000.0,,,,,5.21,3323000000.0,-222000000.0,2325000000.0,,1430000000.0,2807000000.0,-271000000.0,629000000.0,-69000000.0,268300000.0,-954000000.0,851000000.0,282000000.0,,8747000000.0,,,-64000000.0,3000000.0,,,331000000.0,10358000000.0,11627000000.0,-86000000.0,62000000.0,765000000.0,103000000.0,,-77000000.0,103000000.0,-59000000.0,9775000000.0,-1560000000.0,-52000000.0,4713000000.0,-24000000.0,-220000000.0,641000000.0,,,,,,,,,,,,,,,,,,
2017-03-31,8186000000.0,,,,,206000000.0,,3934000000.0,,,15393000000.0,,12970000000.0,,,,7544000000.0,480000000.0,,,,291000000.0,,,,,,,11589000000.0,26982000000.0,,,,,,,1.09,,-9000000.0,,,,,,171000000.0,97000000.0,,178000000.0,21156000000.0,,121000000.0,,,,,,,,920000000.0,-2000000.0,,,,291000000.0,265000000.0,5610000000.0,112000000.0,13000000.0,-10000000.0,451000000.0,,,,,1461000000.0,2103000000.0,,264800000.0,,,,1.1,-87000000.0,,,,,,3000000.0,431000000.0,,,1886000000.0,-48000000.0,265000000.0,577000000.0,,,,,338000000.0,,5754000000.0,-15000000.0,,-950000000.0,,,,,37000000.0,,119000000.0,,,,,,38000000.0,433000000.0,9795000000.0,70000000.0,,,667000000.0,,49000000.0,,-258000000.0,-2000000.0,,,,1332000000.0,-3750000000.0,,,,,,2381000000.0,,,,,,-258000000.0,343000000.0,-34000000.0,267000000.0,,240000000.0,,,,,,,,,,,10576000000.0,,,0.0,536000000.0,78000000.0,,,18000000.0,-85000000.0,9362000000.0,,20000000.0,,,-126000000.0,432000000.0,,,,,,,,,,,,,,,,,,
2017-06-30,8261000000.0,,,,,212000000.0,,3574000000.0,,,15602000000.0,,13375000000.0,,,,7745000000.0,515000000.0,,,,769000000.0,,,,,,,11587000000.0,27189000000.0,,,,,,,2.93,,-2474000000.0,,,,,,287000000.0,514000000.0,,158000000.0,21636000000.0,,122000000.0,,,,,,,,911000000.0,-8000000.0,,,,769000000.0,-43000000.0,5631000000.0,84000000.0,1476000000.0,-5000000.0,684000000.0,,,,,1457000000.0,2191000000.0,,262400000.0,,,,2.93,-95000000.0,,,,,,3000000.0,451000000.0,,,1402000000.0,-101000000.0,-186000000.0,1029000000.0,,,,,377000000.0,,5487000000.0,-4000000.0,,-1040000000.0,,,,,26000000.0,,-90000000.0,,,,,,-63000000.0,684000000.0,13012000000.0,71000000.0,,,292000000.0,,46000000.0,,-63000000.0,-225000000.0,,,,1423000000.0,-3677000000.0,,,,,,2368000000.0,,,,,,-1512000000.0,-118000000.0,-48000000.0,262400000.0,,260000000.0,,,,,,,,,,,10029000000.0,,,-143000000.0,556000000.0,70000000.0,,,-815000000.0,-54000000.0,12328000000.0,,233000000.0,,,-974000000.0,399000000.0,,,,,,,,,,,,,,,,,,
2017-09-30,8203000000.0,,,,,-190000000.0,,2914000000.0,,,14267000000.0,,12474000000.0,,,,7888000000.0,515000000.0,,,,185000000.0,,,,,,,11657000000.0,25924000000.0,,,,,,,0.72,,1084000000.0,,,,,,262000000.0,141000000.0,,166000000.0,20677000000.0,,44000000.0,,,,,,,,921000000.0,-11000000.0,,,,185000000.0,196000000.0,5662000000.0,83000000.0,1033000000.0,-5000000.0,749000000.0,,,,,1419000000.0,2068000000.0,,255600000.0,,,,0.72,-92000000.0,,,,,,3000000.0,684000000.0,,,1341000000.0,-23000000.0,200000000.0,656000000.0,,,,,331000000.0,,5175000000.0,0.0,,-8000000.0,,,,,28000000.0,,14000000.0,,,,,,169000000.0,749000000.0,11681000000.0,70000000.0,,,305000000.0,,45000000.0,,-568000000.0,19000000.0,,,,1588000000.0,-3412000000.0,,,,,,2340000000.0,,,,,,-878000000.0,265000000.0,-43000000.0,257300000.0,,-147000000.0,,,,,,,,,,,9713000000.0,,,4000000.0,545000000.0,66000000.0,,,4000000.0,21000000.0,10932000000.0,,65000000.0,,,-788000000.0,411000000.0,,,,,,,,,,,,,,,,,,
2017-12-31,8685000000.0,,21440000000.0,-984000000.0,,323000000.0,551000000.0,2302000000.0,,4.7,13677000000.0,-3496000000.0,12755000000.0,260700000.0,2302000000.0,,8358000000.0,529000000.0,,756000000.0,299000000.0,-19000000.0,311000000.0,250000000.0,685000000.0,26088000000.0,289000000.0,6089000000.0,12411000000.0,26088000000.0,-364000000.0,,49000000.0,,1226000000.0,5667000000.0,-0.08,979000000.0,1103000000.0,1961000000.0,,,,,1102000000.0,139000000.0,258500000.0,307000000.0,21440000000.0,,57000000.0,,57000000.0,68000000.0,,,4583000000.0,-2399000000.0,1157000000.0,-15000000.0,891000000.0,,756000000.0,-19000000.0,17000000.0,5667000000.0,127000000.0,265000000.0,-19000000.0,756000000.0,13677000000.0,,2478000000.0,1226000000.0,1752000000.0,2478000000.0,12755000000.0,251300000.0,734000000.0,307000000.0,564000000.0,-0.08,-90000000.0,10154000000.0,8685000000.0,1733000000.0,,,2000000.0,749000000.0,-1999000000.0,1858000000.0,1733000000.0,-857000000.0,406000000.0,668000000.0,1102000000.0,10495000000.0,,,311000000.0,10910000000.0,4583000000.0,0.0,325000000.0,-1000000.0,,-1169000000.0,-3265000000.0,431000000.0,289000000.0,,25000000.0,,-39000000.0,1733000000.0,,12411000000.0,-398000000.0,756000000.0,10910000000.0,71000000.0,2039000000.0,,299000000.0,,49000000.0,,-85000000.0,190000000.0,127000000.0,-1029000000.0,,1961000000.0,-3496000000.0,,,,,4.74,2909000000.0,-183000000.0,1733000000.0,,435000000.0,2930000000.0,-617000000.0,489000000.0,-58000000.0,254500000.0,2787000000.0,381000000.0,282000000.0,,8358000000.0,,,-296000000.0,2000000.0,,,319000000.0,10495000000.0,9998000000.0,-254000000.0,389000000.0,564000000.0,105000000.0,,-36000000.0,30000000.0,-3000000.0,10154000000.0,-1169000000.0,7000000.0,3909000000.0,-8000000.0,-511000000.0,616000000.0,,,,,,,,,,,,,,,,,,
2018-03-31,8804000000.0,,,,,95000000.0,,2747000000.0,,,15115000000.0,,13658000000.0,,,,8550000000.0,526000000.0,,,,594000000.0,,,,,,,12732000000.0,27847000000.0,,,,,,,2.37,,-11000000.0,,,,,,293000000.0,149000000.0,,154000000.0,22462000000.0,,58000000.0,,,,,,,,1474000000.0,,,,,594000000.0,604000000.0,5697000000.0,243000000.0,346000000.0,-15000000.0,597000000.0,,,,,1616000000.0,3053000000.0,,248500000.0,,,,2.39,-89000000.0,,,,,,2000000.0,756000000.0,,,1662000000.0,-30000000.0,718000000.0,675000000.0,,,,,329000000.0,,5301000000.0,,,-704000000.0,,,,,103000000.0,,432000000.0,,,,,,-269000000.0,597000000.0,11453000000.0,70000000.0,,,403000000.0,,56000000.0,,-717000000.0,26000000.0,,,,1545000000.0,-3191000000.0,,,,,,3090000000.0,,,,,,-663000000.0,799000000.0,-45000000.0,250200000.0,,140000000.0,,,,,,,,,,,11217000000.0,,,114000000.0,578000000.0,77000000.0,,,,,10856000000.0,,-159000000.0,,,-569000000.0,937000000.0,,,,,,,,,,,,,,,,,,
2018-06-30,8756000000.0,,,,,207000000.0,,2295000000.0,,,14860000000.0,,13843000000.0,,,,8291000000.0,754000000.0,,,,48000000.0,,,,,,,12357000000.0,27217000000.0,,,,,,,0.19,,-25000000.0,,,,,,281000000.0,329000000.0,,129000000.0,22599000000.0,,54000000.0,,,,,,,,1067000000.0,,,,,48000000.0,57000000.0,5659000000.0,294000000.0,-167000000.0,-3000000.0,487000000.0,,,,,1494000000.0,2992000000.0,,246000000.0,,,,0.2,-98000000.0,,,,,,2000000.0,597000000.0,,,1363000000.0,-20000000.0,-87000000.0,1083000000.0,,,,,332000000.0,,4545000000.0,,,-1323000000.0,,,,,167000000.0,,-57000000.0,,,,,,-102000000.0,487000000.0,11136000000.0,69000000.0,,,799000000.0,,60000000.0,,-64000000.0,-119000000.0,,,,1447000000.0,-3524000000.0,,,,,,2561000000.0,,,,,,-135000000.0,-16000000.0,-66000000.0,247400000.0,,273000000.0,,,,,,,,,,,11240000000.0,,,-144000000.0,575000000.0,70000000.0,,,,,10649000000.0,,-110000000.0,,,-402000000.0,311000000.0,,,,,,,,,,,,,,,,,,
