date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
2007-03-31,,,,-13000000.0,94000000.0,,,,4091000000.0,-618000000.0,1230000000.0,,0.0,-318000000.0,31000000.0,,,,,,,,,,,,,,,2937000000.0,,,291000000.0,,-3000000.0,,552000000.0,,-73000000.0,0.71,521000000.0,,,,329000000.0,,-165000000.0,,,,-36000000.0,,,,,,,283000000.0,,,2285000000.0,,4463000000.0,,,75000000.0,,2134000000.0,,1541000000.0,1973000000.0,227000000.0,,,,,,,-135000000.0,,-61000000.0,,223000000.0,2817000000.0,,,,200000000.0,0.715,,,,-2550000000.0,,,,,,1360000000.0,,-113000000.0,,-319000000.0,,,143000000.0,143000000.0,,,,,,,80000000.0,,,0.0,,2000000.0,69000000.0,,,,369000000.0,2265000000.0,,,1917000000.0,973000000.0,,,,,1563000000.0,,613000000.0,,,,,43000000.0,,,521000000.0,,,590000000.0,,,,,,-19000000.0,,,,,,68000000.0,,,,,201408451.0,,840000000.0,,,,275000000.0,,82000000.0,,,,16000000.0,,,-85000000.0,,7448000000.0,143000000.0,141000000.0,,,2985000000.0,,-6000000.0,519000000.0,4258000000.0,-174000000.0,,,,,,
2007-06-30,,,,-23000000.0,97000000.0,,,,4144000000.0,-578000000.0,1329000000.0,,0.0,-20000000.0,16000000.0,,,,,,,,,,,,,,,3159000000.0,,,415000000.0,,-5000000.0,,670000000.0,,-103000000.0,1.065,626000000.0,,,,329000000.0,,-71000000.0,,,,-5000000.0,,,,,,,314000000.0,,,2543000000.0,,4852000000.0,,,112000000.0,,2329000000.0,,1536000000.0,1872000000.0,340000000.0,,,,,,,-64000000.0,,-75000000.0,,341000000.0,3343000000.0,,,,200000000.0,1.07,,,,-2608000000.0,,,,,,1328000000.0,,269000000.0,,105000000.0,,,214000000.0,214000000.0,,,,,,,74000000.0,,,0.0,,1000000.0,105000000.0,,,,369000000.0,2673000000.0,,,2071000000.0,1092000000.0,,,,,1652000000.0,,544000000.0,,,,,65000000.0,,,626000000.0,,,731000000.0,,,,,,-19000000.0,,,,,,74000000.0,,,,,200938967.0,,521000000.0,,,,276000000.0,,122000000.0,,,,14000000.0,,,-137000000.0,,7844000000.0,214000000.0,148000000.0,,,2992000000.0,,-3000000.0,548000000.0,4415000000.0,194000000.0,,,,,,
2007-09-30,,,,-174000000.0,104000000.0,,,,4194000000.0,-526000000.0,1345000000.0,,0.0,157000000.0,22000000.0,,,,,,,,,,,,,,,3195000000.0,,,362000000.0,,-61000000.0,,652000000.0,,-147000000.0,0.92,624000000.0,,,,363000000.0,,-93000000.0,,,,-51000000.0,,,,,,,340000000.0,,,2704000000.0,,4947000000.0,,,97000000.0,,2488000000.0,,1544000000.0,1858000000.0,292000000.0,,,,,,,-228000000.0,,-92000000.0,,289000000.0,3372000000.0,,,,197849462.0,0.93,,,,-2650000000.0,,,,,,1309000000.0,,367000000.0,,-2000000.0,,,184000000.0,184000000.0,,,,,,,82000000.0,,,0.0,,0.0,120000000.0,,,,371000000.0,2720000000.0,,,2025000000.0,1244000000.0,,,,,1770000000.0,,549000000.0,,,,,65000000.0,,,624000000.0,,,744000000.0,,,,,,-25000000.0,,,,,,73000000.0,,,,,200000000.0,,626000000.0,,,,276000000.0,,115000000.0,,,,14000000.0,,,-112000000.0,,8032000000.0,184000000.0,160000000.0,,,3085000000.0,,-15000000.0,644000000.0,4562000000.0,275000000.0,,,,,,
2007-12-31,,-420000000.0,58000000.0,-125000000.0,100000000.0,60000000.0,,,4313000000.0,-377000000.0,1263000000.0,3.7,0.0,126000000.0,-9000000.0,,-2668000000.0,1296000000.0,199729730.0,,,,,926000000.0,-335000000.0,,4815000000.0,,,3409000000.0,739000000.0,,380000000.0,0.0,48000000.0,-15000000.0,682000000.0,,-192000000.0,,577000000.0,,1219000000.0,-263000000.0,377000000.0,,74000000.0,,,198655914.0,96000000.0,13048000000.0,110000000.0,10492000000.0,,329000000.0,551000000.0,359000000.0,,,2711000000.0,,4815000000.0,381000000.0,1692000000.0,97000000.0,,2660000000.0,,1645000000.0,1782000000.0,310000000.0,2556000000.0,,3380000000.0,-55000000.0,0.0,739000000.0,-149000000.0,,-192000000.0,,305000000.0,3516000000.0,4493000000.0,-255000000.0,390000000.0,,,119000000.0,739000000.0,,-2668000000.0,840000000.0,,1398000000.0,,110000000.0,1227000000.0,,287000000.0,-89000000.0,-47000000.0,-515000000.0,1169000000.0,198000000.0,198000000.0,,,8195000000.0,,,,93000000.0,,555000000.0,0.0,4000000.0,1000000.0,120000000.0,,,3409000000.0,365000000.0,2834000000.0,290000000.0,,1998000000.0,1219000000.0,395000000.0,4000000.0,365000000.0,2660000000.0,1692000000.0,,555000000.0,,,,-528000000.0,85000000.0,,1998000000.0,577000000.0,,810000000.0,697000000.0,,,1263000000.0,,1782000000.0,-26000000.0,173000000.0,120000000.0,-576000000.0,697000000.0,,75000000.0,3.72,,577000000.0,2711000000.0,,1645000000.0,624000000.0,1158000000.0,1448000000.0,,551000000.0,260000000.0,119000000.0,1227000000.0,-21000000.0,4313000000.0,14000000.0,577000000.0,,-194000000.0,,8195000000.0,198000000.0,173000000.0,,,3380000000.0,-377000000.0,9000000.0,926000000.0,4493000000.0,95000000.0,,,,,,
2008-03-31,,,,-11000000.0,69000000.0,,,,4377000000.0,-335000000.0,1454000000.0,,0.0,-197000000.0,-7000000.0,,,,,,,,,,,,,,,3608000000.0,,,394000000.0,,-9000000.0,,707000000.0,,-152000000.0,0.97,446000000.0,,,,388000000.0,,-165000000.0,,,,-25000000.0,,,,,,,351000000.0,,,2862000000.0,,5132000000.0,,,102000000.0,,2820000000.0,,1672000000.0,1842000000.0,304000000.0,,,,,,,-22000000.0,,-104000000.0,,319000000.0,3474000000.0,,,,195100000.0,0.97,,,,-2705000000.0,,,,,,1264000000.0,,37000000.0,,-131000000.0,,,190000000.0,190000000.0,,,,,,,103000000.0,,,0.0,,,108000000.0,,,,555000000.0,2767000000.0,,,2224000000.0,1289000000.0,,,,,1877000000.0,,578000000.0,,,,,58000000.0,,,446000000.0,,,554000000.0,,,,,,-25000000.0,,,,,,75000000.0,,,,,196400000.0,,577000000.0,,,,1726000000.0,,119000000.0,,,,11000000.0,,,-80000000.0,,8625000000.0,190000000.0,,,,3493000000.0,,5000000.0,588000000.0,4704000000.0,-67000000.0,,,,,,
2008-06-30,,,,-34000000.0,90000000.0,,,,4443000000.0,-355000000.0,1460000000.0,,0.0,-22000000.0,21000000.0,,,,,,,,,,,,,,,3832000000.0,,,551000000.0,,-4000000.0,,879000000.0,,-204000000.0,1.49,522000000.0,,,,411000000.0,,-37000000.0,,,,30000000.0,,,,,,,376000000.0,,,2936000000.0,,5412000000.0,,,147000000.0,,3087000000.0,,1700000000.0,1878000000.0,457000000.0,,,,,,,-89000000.0,,-133000000.0,,468000000.0,3887000000.0,,,,195200000.0,1.5,,,,-2743000000.0,,,,,,1292000000.0,,369000000.0,,76000000.0,,,293000000.0,293000000.0,,,,,,,104000000.0,,,0.0,,,107000000.0,,,,572000000.0,3008000000.0,,,2377000000.0,1405000000.0,,,,,1924000000.0,,586000000.0,,,,,66000000.0,,,522000000.0,,,629000000.0,,,,,,-26000000.0,,,,,,83000000.0,,,,,196600000.0,,446000000.0,,,,1734000000.0,,71000000.0,,,,12000000.0,,,-119000000.0,,8955000000.0,293000000.0,,,,3543000000.0,,3000000.0,629000000.0,4814000000.0,236000000.0,,,,,,
2008-09-30,,,,-78000000.0,186000000.0,,,,4484000000.0,-462000000.0,1446000000.0,,0.0,18000000.0,24000000.0,,,,,,,,,,,,,,,3892000000.0,,,458000000.0,,-10000000.0,,820000000.0,,-196000000.0,1.17,572000000.0,,,,437000000.0,,-132000000.0,,,,14000000.0,,,,,,,388000000.0,,,2978000000.0,,5448000000.0,,,123000000.0,,3281000000.0,,1740000000.0,1862000000.0,370000000.0,,,,,,,-60000000.0,,-146000000.0,,383000000.0,3693000000.0,,,,194900000.0,1.18,,,,-2744000000.0,,,,,,1275000000.0,,319000000.0,,50000000.0,,,229000000.0,229000000.0,,,,,,,113000000.0,,,0.0,,,83000000.0,,,,577000000.0,2873000000.0,,,2303000000.0,1452000000.0,,,,,1991000000.0,,587000000.0,,,,,57000000.0,,,572000000.0,,,655000000.0,,,,,,-35000000.0,,,,,,75000000.0,,,,,196500000.0,,522000000.0,,,,1784000000.0,,80000000.0,,,,10000000.0,,,-170000000.0,,8985000000.0,229000000.0,,,,3537000000.0,,-7000000.0,590000000.0,4840000000.0,173000000.0,,,,,,
2008-12-31,,-625000000.0,42000000.0,-5000000.0,64000000.0,-1000000.0,,,4539000000.0,-1075000000.0,1009000000.0,3.84,0.0,-66000000.0,-39000000.0,,-2698000000.0,1450000000.0,196530548.0,745000000.0,88000000.0,,,301000000.0,-128000000.0,,4713000000.0,,,3230000000.0,755000000.0,,131000000.0,0.0,-19000000.0,93000000.0,534000000.0,,-296000000.0,,426000000.0,,1561000000.0,-151000000.0,395000000.0,,83000000.0,-152000000.0,,194958370.0,121000000.0,14342000000.0,,11402000000.0,,422000000.0,1732000000.0,335000000.0,,,2639000000.0,,4713000000.0,360000000.0,1783000000.0,-12000000.0,,3288000000.0,,1841000000.0,2400000000.0,47000000.0,2940000000.0,,3806000000.0,-267000000.0,0.0,818000000.0,-66000000.0,,-242000000.0,,139000000.0,3288000000.0,5039000000.0,-251000000.0,362000000.0,,,69000000.0,755000000.0,,-2698000000.0,577000000.0,,1631000000.0,-231000000.0,,0.0,,262000000.0,-146000000.0,-146000000.0,-848000000.0,1178000000.0,43000000.0,106000000.0,,,8519000000.0,,,745000000.0,102000000.0,,629000000.0,0.0,140000000.0,11000000.0,77000000.0,,,3230000000.0,362000000.0,2754000000.0,314000000.0,,1551000000.0,1561000000.0,409000000.0,63000000.0,362000000.0,3288000000.0,1783000000.0,28000000.0,629000000.0,588000000.0,,,-452000000.0,-286000000.0,,1551000000.0,426000000.0,,987000000.0,503000000.0,,-174000000.0,1009000000.0,,2400000000.0,-60000000.0,223000000.0,77000000.0,-237000000.0,503000000.0,,81000000.0,3.87,,426000000.0,2639000000.0,,1841000000.0,572000000.0,1309000000.0,1534000000.0,,1732000000.0,-107000000.0,69000000.0,0.0,-42000000.0,4539000000.0,9000000.0,426000000.0,,-83000000.0,,8519000000.0,43000000.0,223000000.0,,588000000.0,3806000000.0,-1075000000.0,92000000.0,301000000.0,5039000000.0,20000000.0,,,,,,
2009-03-31,,,,0.0,83000000.0,,,,4574000000.0,-1055000000.0,912000000.0,,0.0,-128000000.0,-21000000.0,,,,,781000000.0,,,,,,,,,,3223000000.0,,,104000000.0,,-33000000.0,,445000000.0,,-90000000.0,0.04,353000000.0,-103000000.0,,,350000000.0,,44000000.0,,,,67000000.0,,,,,,,300000000.0,,,2281000000.0,-19000000.0,4434000000.0,,,7000000.0,,3260000000.0,-2000000.0,1833000000.0,2470000000.0,21000000.0,,6000000.0,,,,,-53000000.0,,-75000000.0,,95000000.0,2439000000.0,,,,196800000.0,0.04,,,,-2741000000.0,,,,,,0.0,,76000000.0,,-73000000.0,,,7000000.0,14000000.0,,,,,,,85000000.0,,,0.0,,,65000000.0,,,,,1994000000.0,,,1538000000.0,1293000000.0,,,,,1738000000.0,,651000000.0,526000000.0,,,,-69000000.0,,,353000000.0,,,418000000.0,,,,,,-44000000.0,,,,,,76000000.0,,,,,197000000.0,,426000000.0,,,,1732000000.0,,76000000.0,,,,7000000.0,,,-69000000.0,,8178000000.0,7000000.0,,,,3744000000.0,,-1000000.0,271000000.0,4751000000.0,1000000.0,,,,,,
2009-06-30,,,,0.0,51000000.0,,,,4681000000.0,-932000000.0,773000000.0,,0.0,23000000.0,41000000.0,,,,,792000000.0,,,,,,,,,,3372000000.0,,,187000000.0,,12000000.0,,448000000.0,,-19000000.0,0.28,534000000.0,-150000000.0,,,412000000.0,,238000000.0,,,,43000000.0,,,,,,,287000000.0,,,2114000000.0,-30000000.0,4373000000.0,,,29000000.0,,3280000000.0,0.0,1860000000.0,2412000000.0,99000000.0,,6000000.0,,,,,-66000000.0,,-83000000.0,,36000000.0,2431000000.0,,,,197100000.0,0.28,,,,-2821000000.0,,,,,,0.0,,245000000.0,,181000000.0,,,56000000.0,70000000.0,,,,,,,79000000.0,,,0.0,,,17000000.0,,,,362000000.0,1983000000.0,,,1533000000.0,1278000000.0,,,,,1535000000.0,,617000000.0,527000000.0,,,,-20000000.0,,,534000000.0,,,551000000.0,,,,,,-27000000.0,,,,,,78000000.0,,,,,197400000.0,,353000000.0,,,,1738000000.0,,63000000.0,,,,10000000.0,,,0.0,,8121000000.0,56000000.0,241000000.0,,,3748000000.0,,-8000000.0,259000000.0,4526000000.0,162000000.0,,,,,,
2009-09-30,,,,0.0,37000000.0,,,,4736000000.0,-863000000.0,875000000.0,,0.0,246000000.0,-31000000.0,,,,,740000000.0,,,,,,,,,,3563000000.0,,,239000000.0,,1000000.0,,503000000.0,,-255000000.0,0.48,686000000.0,98000000.0,,,454000000.0,,78000000.0,,,,2000000.0,,,,,,,304000000.0,,,2311000000.0,-15000000.0,4643000000.0,,,36000000.0,,3340000000.0,-5000000.0,1859000000.0,2241000000.0,146000000.0,,4000000.0,,,,,-1000000.0,,-70000000.0,,49000000.0,2530000000.0,,,,197400000.0,0.48,,,,-2877000000.0,,,,,,0.0,,409000000.0,,152000000.0,,,95000000.0,110000000.0,,,,,,,90000000.0,,,0.0,,,148000000.0,,,,363000000.0,2027000000.0,,,,1376000000.0,,,,,1461000000.0,,621000000.0,538000000.0,,,,-16000000.0,,,686000000.0,,,834000000.0,,,,,,-35000000.0,,,,,,84000000.0,,,,,197800000.0,,534000000.0,,,,1799000000.0,,60000000.0,,,,9000000.0,,,-219000000.0,,8355000000.0,95000000.0,229000000.0,,,3712000000.0,,-6000000.0,323000000.0,4552000000.0,339000000.0,,,,,,
2009-12-31,,-345000000.0,35000000.0,-20000000.0,164000000.0,5000000.0,,,4765000000.0,-896000000.0,957000000.0,2.16,0.0,-14000000.0,16000000.0,,-2879000000.0,1239000000.0,197700000.0,760000000.0,,,,325000000.0,-20000000.0,,5003000000.0,,,3773000000.0,428000000.0,,471000000.0,0.0,6000000.0,3000000.0,773000000.0,,-145000000.0,,930000000.0,80000000.0,1216000000.0,504000000.0,528000000.0,,122000000.0,-97000000.0,,197400000.0,83000000.0,10800000000.0,128000000.0,8631000000.0,,362000000.0,1825000000.0,348000000.0,,,2432000000.0,-33000000.0,5003000000.0,156000000.0,1341000000.0,84000000.0,,3575000000.0,5000000.0,1886000000.0,2364000000.0,374000000.0,2169000000.0,4000000.0,3813000000.0,127000000.0,0.0,484000000.0,-21000000.0,,-117000000.0,,245000000.0,3400000000.0,4796000000.0,482000000.0,792000000.0,,,37000000.0,428000000.0,,-2879000000.0,426000000.0,,1814000000.0,-2000000.0,128000000.0,0.0,,407000000.0,-175000000.0,244000000.0,-509000000.0,640000000.0,270000000.0,290000000.0,,,8816000000.0,,,760000000.0,108000000.0,,637000000.0,0.0,195000000.0,18000000.0,190000000.0,,,3773000000.0,364000000.0,2627000000.0,326000000.0,,1730000000.0,1216000000.0,335000000.0,72000000.0,364000000.0,3575000000.0,1341000000.0,20000000.0,637000000.0,574000000.0,,,-493000000.0,-9000000.0,,1730000000.0,930000000.0,,1137000000.0,1120000000.0,,-75000000.0,957000000.0,,2364000000.0,-69000000.0,228000000.0,190000000.0,-141000000.0,1120000000.0,,88000000.0,2.17,,930000000.0,2432000000.0,,1886000000.0,686000000.0,355000000.0,1001000000.0,,1825000000.0,-114000000.0,37000000.0,1727000000.0,-14000000.0,4765000000.0,9000000.0,930000000.0,,-205000000.0,,8816000000.0,270000000.0,228000000.0,,574000000.0,3813000000.0,-896000000.0,18000000.0,325000000.0,4796000000.0,290000000.0,,,,,,
2010-03-31,,,,-39000000.0,108000000.0,,,,4696000000.0,-955000000.0,1030000000.0,,0.0,26000000.0,13000000.0,,,,,719000000.0,,,,,,,,,,3791000000.0,,,345000000.0,,-11000000.0,,601000000.0,,-144000000.0,0.75,885000000.0,54000000.0,,,431000000.0,,-189000000.0,,,,-9000000.0,,144000000.0,,,,,335000000.0,,,2486000000.0,-15000000.0,4920000000.0,,,87000000.0,,3689000000.0,-71000000.0,1862000000.0,2231000000.0,257000000.0,,6000000.0,,,,,-7000000.0,,-64000000.0,,170000000.0,2478000000.0,,,,198400000.0,0.75,,,,-2834000000.0,,,,,,0.0,,126000000.0,,-45000000.0,,,149000000.0,170000000.0,,,,,,,92000000.0,,,0.0,,,217000000.0,,,,365000000.0,1877000000.0,,,1502000000.0,909000000.0,,,,,1549000000.0,,640000000.0,638000000.0,,,,93000000.0,,,885000000.0,,,1102000000.0,,,,,,-35000000.0,,,,,,79000000.0,,,,,198700000.0,,930000000.0,,,,1862000000.0,,95000000.0,,,,9000000.0,,,-155000000.0,,8769000000.0,149000000.0,239000000.0,,,3849000000.0,,12000000.0,332000000.0,4717000000.0,62000000.0,,,,,,
2010-06-30,,,,-123000000.0,170000000.0,,,,4705000000.0,-960000000.0,1213000000.0,,0.0,-73000000.0,30000000.0,,,,,743000000.0,,,,,,,,,,3883000000.0,,,483000000.0,,-9000000.0,,753000000.0,,-99000000.0,1.25,924000000.0,185000000.0,,,543000000.0,,-112000000.0,,,,11000000.0,,142000000.0,,,,,354000000.0,,,2807000000.0,-22000000.0,5445000000.0,,,122000000.0,,3900000000.0,0.0,1838000000.0,2243000000.0,392000000.0,,5000000.0,,,,,-166000000.0,,-49000000.0,,210000000.0,3208000000.0,,,,196900000.0,1.25,,,,-2867000000.0,,,,,,0.0,,301000000.0,,39000000.0,,,246000000.0,270000000.0,,,,,,,96000000.0,,,0.0,,,269000000.0,,,,363000000.0,2455000000.0,,,2052000000.0,1365000000.0,,,,,1652000000.0,,669000000.0,622000000.0,,,,0.0,,,924000000.0,,,1193000000.0,,,,,,-35000000.0,,,,,,82000000.0,,,,,197300000.0,,885000000.0,,,,1833000000.0,,87000000.0,,,,9000000.0,,,-222000000.0,,9210000000.0,246000000.0,225000000.0,,,3765000000.0,,0.0,340000000.0,5050000000.0,252000000.0,,,,,,
2010-09-30,,,,-79000000.0,174000000.0,,,,4838000000.0,-864000000.0,1339000000.0,,0.0,-156000000.0,40000000.0,,,,,765000000.0,,,,,,,,,,4199000000.0,,,527000000.0,,5000000.0,,830000000.0,,-163000000.0,1.44,937000000.0,97000000.0,,,478000000.0,,-223000000.0,,,,-151000000.0,,166000000.0,,,,,375000000.0,,,3071000000.0,-27000000.0,5978000000.0,,,129000000.0,,4135000000.0,-6000000.0,1891000000.0,2307000000.0,438000000.0,,6000000.0,,,,,-37000000.0,,-85000000.0,,352000000.0,3401000000.0,,,,195800000.0,1.45,,,,-2947000000.0,,,,,,0.0,,192000000.0,,13000000.0,,,283000000.0,309000000.0,,,,,,,103000000.0,,,0.0,,,308000000.0,,,,365000000.0,2571000000.0,,,2235000000.0,1468000000.0,,,,,1910000000.0,,732000000.0,689000000.0,,,,91000000.0,,,937000000.0,,,1245000000.0,,,,,,-50000000.0,,,,,,78000000.0,,,,,196300000.0,,924000000.0,,,,1895000000.0,,98000000.0,,,,11000000.0,,,-252000000.0,,9872000000.0,283000000.0,219000000.0,,,3894000000.0,,-8000000.0,417000000.0,5378000000.0,107000000.0,,,,,,
2010-12-31,,-407000000.0,40000000.0,0.0,238000000.0,56000000.0,,,4927000000.0,-720000000.0,1362000000.0,5.28,0.0,91000000.0,-27000000.0,,-2886000000.0,1487000000.0,197100000.0,803000000.0,,,,546000000.0,-241000000.0,,6289000000.0,,,4670000000.0,1040000000.0,,622000000.0,0.0,0.0,8000000.0,984000000.0,,-245000000.0,,1023000000.0,9000000.0,964000000.0,93000000.0,533000000.0,,-50000000.0,-143000000.0,,196700000.0,102000000.0,13226000000.0,182000000.0,10058000000.0,,414000000.0,1909000000.0,423000000.0,,,3260000000.0,-79000000.0,6289000000.0,477000000.0,1977000000.0,139000000.0,,4445000000.0,-27000000.0,2041000000.0,2146000000.0,530000000.0,3168000000.0,5000000.0,4113000000.0,-112000000.0,0.0,1140000000.0,-57000000.0,,-209000000.0,,451000000.0,4139000000.0,5406000000.0,-574000000.0,599000000.0,,,82000000.0,1040000000.0,,-2886000000.0,930000000.0,,1901000000.0,-104000000.0,182000000.0,0.0,,387000000.0,-172000000.0,86000000.0,-651000000.0,1617000000.0,362000000.0,391000000.0,,,10402000000.0,,,803000000.0,123000000.0,,709000000.0,0.0,-47000000.0,6000000.0,339000000.0,,,4670000000.0,367000000.0,3155000000.0,320000000.0,,1935000000.0,964000000.0,690000000.0,58000000.0,367000000.0,4445000000.0,1977000000.0,22000000.0,709000000.0,734000000.0,,,-885000000.0,83000000.0,,1935000000.0,1023000000.0,,1006000000.0,1362000000.0,,345000000.0,1362000000.0,,2146000000.0,-52000000.0,222000000.0,339000000.0,-267000000.0,1362000000.0,,81000000.0,5.29,,1023000000.0,3260000000.0,,2041000000.0,937000000.0,1267000000.0,1977000000.0,,1909000000.0,369000000.0,82000000.0,1437000000.0,0.0,4927000000.0,11000000.0,1023000000.0,,-256000000.0,,10402000000.0,362000000.0,222000000.0,,734000000.0,4113000000.0,-720000000.0,4000000.0,546000000.0,5406000000.0,178000000.0,,,,,,
