date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2007-06-30,-10000000.0,-1000000.0,81000000.0,501000000.0,17000000.0,2428000000.0,,,516000000.0,,192000000.0,43000000.0,,113000000.0,1116000000.0,,321000000.0,594000000.0,329000000.0,-209000000.0,159000000.0,,-11000000.0,-147000000.0,171000000.0,2634000000.0,,,182000000.0,,171000000.0,,,-456000000.0,976000000.0,,-8000000.0,322000000.0,309000000.0,,75000000.0,,-1452000000.0,,496000000.0,26000000.0,,,,,4847000000.0,,2756000000.0,159000000.0,574000000.0,0.0,562000000.0,-1452000000.0,,239000000.0,2091000000.0,,-15000000.0,185000000.0,-66000000.0,29000000.0,,108000000.0,9000000.0,-43000000.0,1224000000.0,,,-51000000.0,273000000.0,17000000.0,-222000000.0,282000000.0,,46000000.0,,8000000.0,1344000000.0,,3495000000.0,,2428000000.0,1427000000.0,1032000000.0,90000000.0,,185000000.0,3666000000.0,2634000000.0,855000000.0,,501000000.0,2000000.0,1462000000.0,460000000.0,11000000.0,231000000.0,516000000.0,-183000000.0,507000000.0,460000000.0,151445000.0,855000000.0,750000000.0,743000000.0,119000000.0,164000000.0,49000000.0,-268000000.0,867000000.0,164000000.0,,329000000.0,,3.31,,62000000.0,,81000000.0,171000000.0,292000000.0,1462000000.0,2068000000.0,182000000.0,192000000.0,,,247000000.0,3666000000.0,182000000.0,-7000000.0,,507000000.0,,309000000.0,1427000000.0,182000000.0,90000000.0,,182000000.0,27000000.0,574000000.0,2068000000.0,0.0,,,,,,164000000.0,-52000000.0,-47000000.0,182000000.0,613000000.0,613000000.0,176000000.0,-155000000.0,3495000000.0,,,709000000.0,-209000000.0,1059000000.0,176000000.0,976000000.0,1032000000.0,3.26,153935000.0,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,-2000000.0,115000000.0,,,,,,,143778000.0,,-20000000.0,,,,,296000000.0,528000000.0,318000000.0,-197000000.0,159000000.0,,,,182000000.0,,,,209000000.0,,-637000000.0,,,,966000000.0,,,280000000.0,,,63000000.0,,-1452000000.0,,,5000000.0,0.76,,,,,,,,,,,,,174000000.0,,,,219000000.0,-868000000.0,23000000.0,,,31000000.0,,,,,-26000000.0,232000000.0,116000000.0,-110000000.0,163000000.0,,-34000000.0,,,1239000000.0,,,,2418000000.0,2153000000.0,1064000000.0,,,,3673000000.0,2609000000.0,869000000.0,,,,1477000000.0,,27000000.0,137000000.0,592000000.0,,347000000.0,408000000.0,,,711000000.0,,,111000000.0,48000000.0,,,111000000.0,,,,,,,,,,273000000.0,,2157000000.0,,,146127000.0,,,,209000000.0,-25000000.0,,,,332000000.0,,,88000000.0,,209000000.0,33000000.0,1372000000.0,,0.0,,,,,,111000000.0,-28000000.0,-61000000.0,,585000000.0,,189000000.0,,4310000000.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,1000000.0,117000000.0,,,,,,,138750000.0,,-43000000.0,,,,,305000000.0,479000000.0,312000000.0,-178000000.0,159000000.0,,,,209000000.0,,,,280000000.0,,-554000000.0,,,,967000000.0,,,224000000.0,,,36000000.0,,-1452000000.0,,,21000000.0,0.65,,,,,,,,,,,,,128000000.0,,,,248000000.0,0.0,28000000.0,,,-11000000.0,,,,,-45000000.0,174000000.0,90000000.0,878000000.0,148000000.0,,-12000000.0,,,1186000000.0,,,,2419000000.0,2331000000.0,1215000000.0,,,,4853000000.0,3638000000.0,1425000000.0,,,,2223000000.0,,71000000.0,103000000.0,596000000.0,,389000000.0,397000000.0,,,707000000.0,,,92000000.0,50000000.0,,,92000000.0,,,,,,,,,,277000000.0,,3076000000.0,,,141026000.0,,,,280000000.0,2000000.0,,,,421000000.0,,,257000000.0,,280000000.0,46000000.0,1540000000.0,,0.0,,,,,,92000000.0,-957000000.0,-56000000.0,,1059000000.0,,187000000.0,,5407000000.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,1000000.0,108000000.0,,,,,,,138008000.0,,3000000.0,,,,,332000000.0,538000000.0,340000000.0,-162000000.0,159000000.0,,,,280000000.0,,,,282000000.0,,-472000000.0,,,,943000000.0,,,262000000.0,,,51000000.0,,-1452000000.0,,,4000000.0,0.71,,,,,,,,,,,,,151000000.0,,,,295000000.0,0.0,27000000.0,,,56000000.0,,,,,-32000000.0,206000000.0,70000000.0,-138000000.0,165000000.0,,-16000000.0,,7000000.0,1353000000.0,,,,2395000000.0,1775000000.0,1269000000.0,,,,4750000000.0,3481000000.0,1664000000.0,,,,2721000000.0,,2000000.0,133000000.0,596000000.0,,406000000.0,456000000.0,,,815000000.0,,,100000000.0,56000000.0,,,100000000.0,,,,,,,,,,305000000.0,,3447000000.0,,,140300000.0,,,,282000000.0,-9000000.0,,,,423000000.0,,,130000000.0,,282000000.0,46000000.0,959000000.0,,0.0,,,,,,100000000.0,-31000000.0,-56000000.0,,688000000.0,,186000000.0,,5222000000.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,32000000.0,1000000.0,146000000.0,461000000.0,48000000.0,2594000000.0,,,600000000.0,,182000000.0,34000000.0,,168000000.0,1176000000.0,,354000000.0,630000000.0,418000000.0,-179000000.0,159000000.0,,-27000000.0,-170000000.0,282000000.0,3459000000.0,,,214000000.0,,-370000000.0,,,380000000.0,960000000.0,,-26000000.0,327000000.0,384000000.0,,82000000.0,,-1634000000.0,,461000000.0,9000000.0,,,,,5273000000.0,,3098000000.0,159000000.0,755000000.0,0.0,560000000.0,-1634000000.0,,240000000.0,2175000000.0,,-42000000.0,386000000.0,0.0,33000000.0,,111000000.0,0.0,7000000.0,1287000000.0,,,-67000000.0,276000000.0,48000000.0,-250000000.0,254000000.0,,69000000.0,,-44000000.0,1495000000.0,,5078000000.0,,2594000000.0,1661000000.0,1249000000.0,97000000.0,,386000000.0,4708000000.0,3459000000.0,1658000000.0,,461000000.0,1000000.0,2720000000.0,505000000.0,-68000000.0,187000000.0,600000000.0,-228000000.0,440000000.0,505000000.0,139633000.0,1658000000.0,865000000.0,693000000.0,39000000.0,158000000.0,51000000.0,-1082000000.0,888000000.0,158000000.0,,418000000.0,,3.3,,76000000.0,,146000000.0,-370000000.0,321000000.0,2720000000.0,3417000000.0,214000000.0,205000000.0,,,232000000.0,4708000000.0,214000000.0,7000000.0,,440000000.0,,384000000.0,1661000000.0,214000000.0,97000000.0,,214000000.0,43000000.0,755000000.0,3417000000.0,0.0,,,,,,158000000.0,-66000000.0,-55000000.0,214000000.0,683000000.0,683000000.0,158000000.0,-868000000.0,5078000000.0,,,730000000.0,-179000000.0,1093000000.0,158000000.0,960000000.0,1249000000.0,3.24,142004000.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,-1000000.0,106000000.0,,,,,,,138457000.0,,-45000000.0,,,,,330000000.0,562000000.0,392000000.0,-258000000.0,159000000.0,,,,214000000.0,,,,184000000.0,,-364000000.0,,,,942000000.0,,,279000000.0,,,58000000.0,,-1634000000.0,,,16000000.0,0.91,,,,,,,,,,,,,186000000.0,,,,440000000.0,,27000000.0,,,13000000.0,,,,,-39000000.0,232000000.0,75000000.0,-75000000.0,93000000.0,,-101000000.0,,-3000000.0,1384000000.0,,,,2576000000.0,1562000000.0,1166000000.0,,,,4587000000.0,3421000000.0,1643000000.0,,,,2719000000.0,,-30000000.0,54000000.0,595000000.0,,367000000.0,455000000.0,,,822000000.0,,,128000000.0,47000000.0,,,128000000.0,,,,,,,,,,303000000.0,,3389000000.0,,,140633000.0,,,,184000000.0,-4000000.0,,,,421000000.0,,,75000000.0,,184000000.0,42000000.0,728000000.0,,0.0,,,,,,128000000.0,-40000000.0,-64000000.0,,676000000.0,,160000000.0,,4951000000.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,1000000.0,130000000.0,,,,,,,139086000.0,,8000000.0,,,,,306000000.0,486000000.0,330000000.0,-353000000.0,159000000.0,,,,184000000.0,,,,97000000.0,,-403000000.0,,,,929000000.0,,,226000000.0,,,45000000.0,,-1634000000.0,,,19000000.0,0.62,,,,,,,,,,,,,131000000.0,,,,457000000.0,,27000000.0,,,20000000.0,,,,,-45000000.0,180000000.0,32000000.0,-135000000.0,98000000.0,,-66000000.0,,-5000000.0,1216000000.0,,,,2563000000.0,1430000000.0,1041000000.0,,,,4398000000.0,3357000000.0,1611000000.0,,,,2718000000.0,,-87000000.0,53000000.0,587000000.0,,430000000.0,409000000.0,,,730000000.0,,,86000000.0,46000000.0,,,86000000.0,,,,,,,,,,279000000.0,,3371000000.0,,,141073000.0,,,,97000000.0,-5000000.0,,,,405000000.0,,,66000000.0,,97000000.0,44000000.0,638000000.0,,0.0,,,,,,86000000.0,-44000000.0,-65000000.0,,667000000.0,,150000000.0,,4801000000.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,-2000000.0,132000000.0,,,,,,,139213000.0,,-5000000.0,,,,,326000000.0,611000000.0,333000000.0,-359000000.0,159000000.0,,,,97000000.0,,,,117000000.0,,-309000000.0,,,,931000000.0,,,321000000.0,,,80000000.0,,,,,2000000.0,1.08,,,,,,,,,,,,,233000000.0,,,,542000000.0,,27000000.0,,,-14000000.0,,,,,-51000000.0,285000000.0,0.0,-157000000.0,232000000.0,,16000000.0,65000000.0,4000000.0,1350000000.0,,,,,1978000000.0,1112000000.0,,,,4465000000.0,3353000000.0,1609000000.0,,,,2141000000.0,,20000000.0,181000000.0,581000000.0,,460000000.0,,,,739000000.0,,,153000000.0,49000000.0,,,153000000.0,,,,,,,,,,299000000.0,,2796000000.0,,,140724000.0,,,,117000000.0,-13000000.0,,,,406000000.0,,,74000000.0,,117000000.0,39000000.0,1120000000.0,,0.0,,,,,,153000000.0,-53000000.0,-64000000.0,,663000000.0,,150000000.0,,4774000000.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,-8000000.0,2000000.0,122000000.0,537000000.0,0.0,2654000000.0,,,640000000.0,,214000000.0,42000000.0,,161000000.0,1214000000.0,,366000000.0,687000000.0,381000000.0,-347000000.0,159000000.0,,-46000000.0,-197000000.0,117000000.0,3396000000.0,,-334000000.0,206000000.0,,-175000000.0,,-123000000.0,-540000000.0,955000000.0,58000000.0,0.0,345000000.0,366000000.0,,91000000.0,,-1699000000.0,13000000.0,537000000.0,4000000.0,,,0.0,,5450000000.0,,3104000000.0,159000000.0,998000000.0,0.0,541000000.0,-1699000000.0,,261000000.0,2346000000.0,,-1000000.0,640000000.0,,33000000.0,,114000000.0,14000000.0,-82000000.0,1328000000.0,,,-62000000.0,321000000.0,0.0,-173000000.0,315000000.0,,69000000.0,86000000.0,3000000.0,1500000000.0,,4751000000.0,,2654000000.0,1937000000.0,1180000000.0,23000000.0,,640000000.0,4576000000.0,3396000000.0,1630000000.0,,537000000.0,0.0,2151000000.0,,89000000.0,253000000.0,640000000.0,-258000000.0,472000000.0,,139015000.0,1630000000.0,813000000.0,811000000.0,41000000.0,170000000.0,48000000.0,-197000000.0,1018000000.0,170000000.0,,381000000.0,,3.86,,33000000.0,,122000000.0,-175000000.0,333000000.0,2151000000.0,2814000000.0,206000000.0,190000000.0,,,274000000.0,4576000000.0,206000000.0,-28000000.0,,472000000.0,,366000000.0,1937000000.0,206000000.0,23000000.0,,206000000.0,36000000.0,998000000.0,2814000000.0,0.0,,,,86000000.0,,170000000.0,-60000000.0,-65000000.0,206000000.0,662000000.0,662000000.0,149000000.0,,4751000000.0,,,738000000.0,-347000000.0,972000000.0,149000000.0,955000000.0,1180000000.0,3.81,141063000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,1000000.0,114000000.0,,,,,,,139743000.0,,-21000000.0,,,,,337000000.0,619000000.0,330000000.0,-321000000.0,159000000.0,,,,206000000.0,,,,237000000.0,,-47000000.0,,-15000000.0,,947000000.0,,,280000000.0,,,87000000.0,,,13000000.0,,15000000.0,1.11,,,,,,,,,,,,,244000000.0,,,,720000000.0,,27000000.0,,,-27000000.0,,,,,-34000000.0,282000000.0,0.0,-35000000.0,94000000.0,,-99000000.0,99000000.0,2000000.0,1372000000.0,,,,,1866000000.0,1201000000.0,,,,4598000000.0,3397000000.0,1640000000.0,,,,2137000000.0,,31000000.0,60000000.0,617000000.0,,405000000.0,,,,753000000.0,,,157000000.0,48000000.0,,,157000000.0,,,,,,,,,,302000000.0,,2779000000.0,,,140861000.0,,,,237000000.0,-2000000.0,,,,392000000.0,,,25000000.0,,237000000.0,36000000.0,1032000000.0,,0.0,,,,,,157000000.0,-33000000.0,-70000000.0,,659000000.0,,151000000.0,,4645000000.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,0.0,117000000.0,,,,,,,140303000.0,,-20000000.0,,,,,343000000.0,561000000.0,301000000.0,-317000000.0,159000000.0,,,,237000000.0,,,,154000000.0,,27000000.0,,-397000000.0,,937000000.0,,,200000000.0,,,53000000.0,,,12000000.0,,16000000.0,0.77,,,,,,,,,,,,,163000000.0,,,,753000000.0,,29000000.0,,,12000000.0,,,,,-42000000.0,218000000.0,0.0,-190000000.0,152000000.0,,-32000000.0,35000000.0,3000000.0,1279000000.0,,,,,1372000000.0,1103000000.0,,,,4489000000.0,3386000000.0,1646000000.0,,,,2435000000.0,,-83000000.0,110000000.0,626000000.0,,436000000.0,,,,718000000.0,,,110000000.0,47000000.0,,,110000000.0,,,,,,,,,,314000000.0,,3090000000.0,,,141528000.0,,,,154000000.0,14000000.0,,,,409000000.0,,,29000000.0,,154000000.0,37000000.0,600000000.0,,0.0,,,,,,110000000.0,-42000000.0,-71000000.0,,657000000.0,,146000000.0,,4462000000.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,1000000.0,118000000.0,,,,,,,140764000.0,,-9000000.0,,,,,339000000.0,617000000.0,342000000.0,-307000000.0,0.0,,,,154000000.0,,,,241000000.0,,180000000.0,,-178000000.0,,935000000.0,,,277000000.0,,,78000000.0,,,21000000.0,,30000000.0,1.16,,,,,,,,,,,,,243000000.0,,,,838000000.0,,30000000.0,,,-4000000.0,,,,,-35000000.0,278000000.0,0.0,-55000000.0,197000000.0,,-45000000.0,66000000.0,16000000.0,1366000000.0,,,,,1772000000.0,1338000000.0,,,,4743000000.0,3405000000.0,1658000000.0,,,,2132000000.0,,87000000.0,162000000.0,610000000.0,,478000000.0,,,,749000000.0,,,165000000.0,44000000.0,,,165000000.0,,,,,,,,,,309000000.0,,2791000000.0,,,140764000.0,,,,241000000.0,-1000000.0,,,,423000000.0,,,49000000.0,,241000000.0,34000000.0,886000000.0,,0.0,,,,,,165000000.0,-53000000.0,-70000000.0,,665000000.0,,147000000.0,,4563000000.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,-119000000.0,-11000000.0,126000000.0,603000000.0,0.0,2784000000.0,,,677000000.0,,206000000.0,52000000.0,,139000000.0,1265000000.0,,373000000.0,680000000.0,410000000.0,-371000000.0,159000000.0,,-4000000.0,-203000000.0,241000000.0,3431000000.0,,-598000000.0,87000000.0,,83000000.0,,-8000000.0,-706000000.0,979000000.0,60000000.0,2000000.0,353000000.0,367000000.0,,104000000.0,,-1805000000.0,14000000.0,603000000.0,,,,-19000000.0,,5534000000.0,,3057000000.0,159000000.0,671000000.0,0.0,616000000.0,-1805000000.0,0.0,275000000.0,2477000000.0,,24000000.0,920000000.0,,33000000.0,,119000000.0,4000000.0,-38000000.0,1409000000.0,,,-92000000.0,307000000.0,0.0,-426000000.0,376000000.0,,138000000.0,74000000.0,3000000.0,1517000000.0,,4472000000.0,,2784000000.0,1647000000.0,1124000000.0,24000000.0,,920000000.0,4555000000.0,3431000000.0,1650000000.0,,603000000.0,-9000000.0,2124000000.0,,-154000000.0,284000000.0,677000000.0,-282000000.0,492000000.0,,140272000.0,1650000000.0,837000000.0,925000000.0,,171000000.0,46000000.0,-231000000.0,1068000000.0,171000000.0,,410000000.0,,4.28,,-15000000.0,,126000000.0,83000000.0,340000000.0,2124000000.0,2825000000.0,87000000.0,185000000.0,,,322000000.0,4555000000.0,87000000.0,0.0,,492000000.0,,367000000.0,1647000000.0,87000000.0,24000000.0,,87000000.0,32000000.0,671000000.0,2825000000.0,80000000.0,,,,74000000.0,,171000000.0,-103000000.0,-71000000.0,87000000.0,658000000.0,658000000.0,144000000.0,-150000000.0,4472000000.0,,,819000000.0,-371000000.0,1064000000.0,144000000.0,979000000.0,1124000000.0,4.24,141534000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,0.0,585000000.0,,,,,,,139475000.0,,-44000000.0,,,,,327000000.0,561000000.0,379000000.0,-337000000.0,159000000.0,,,,87000000.0,,,,286000000.0,,279000000.0,,,,965000000.0,,,234000000.0,,,62000000.0,,,12000000.0,,,1.52,,,,,,,,,,,,,202000000.0,,,,1053000000.0,-4000000.0,29000000.0,,,-3000000.0,,,,,-34000000.0,234000000.0,0.0,75000000.0,148000000.0,,-67000000.0,87000000.0,-1000000.0,1266000000.0,,,,,1697000000.0,1721000000.0,,,,4793000000.0,3072000000.0,1317000000.0,,,,2124000000.0,,199000000.0,114000000.0,669000000.0,,425000000.0,,,,705000000.0,,,216000000.0,45000000.0,,,140000000.0,,,,,,,,,,299000000.0,,2817000000.0,,,140932000.0,,,,286000000.0,1000000.0,,,,370000000.0,,,24000000.0,,286000000.0,32000000.0,806000000.0,,0.0,,,,,,216000000.0,-34000000.0,-77000000.0,,645000000.0,,145000000.0,,4514000000.0,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,772000000.0,113000000.0,,,,,,,138678000.0,,-24000000.0,,,,,325000000.0,492000000.0,326000000.0,-318000000.0,159000000.0,,,,286000000.0,,,,379000000.0,,124000000.0,,,,973000000.0,,,-36000000.0,,,51000000.0,,,2000000.0,,,0.15,,,,,,,,,,,,,-112000000.0,,,,994000000.0,-130000000.0,28000000.0,,,2000000.0,,,,,-55000000.0,167000000.0,0.0,-697000000.0,77000000.0,,-107000000.0,104000000.0,8000000.0,1179000000.0,,,,,1176000000.0,1344000000.0,,,,4158000000.0,2814000000.0,1063000000.0,,,,2125000000.0,,93000000.0,22000000.0,704000000.0,,443000000.0,,,,687000000.0,,,21000000.0,43000000.0,,,-163000000.0,,,,,,,,,,297000000.0,,2858000000.0,,,138678000.0,,,,379000000.0,-246000000.0,,,,412000000.0,,,29000000.0,,379000000.0,33000000.0,303000000.0,,-22000000.0,,,,,,21000000.0,717000000.0,-77000000.0,,641000000.0,,137000000.0,,4034000000.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,0.0,117000000.0,,,,,,,136364000.0,,-25000000.0,,,,,336000000.0,575000000.0,360000000.0,-307000000.0,159000000.0,,,,379000000.0,,,,153000000.0,,-82000000.0,,40000000.0,,1006000000.0,,,248000000.0,,,78000000.0,,,9000000.0,,35000000.0,1.09,,,,,,,,,,,,,219000000.0,,,,1059000000.0,-338000000.0,29000000.0,,,9000000.0,,,,,-70000000.0,239000000.0,0.0,-339000000.0,181000000.0,,-7000000.0,77000000.0,26000000.0,1304000000.0,,,,,1232000000.0,1204000000.0,,,,4051000000.0,2847000000.0,1066000000.0,,,,2125000000.0,,-226000000.0,111000000.0,715000000.0,,452000000.0,,,,729000000.0,,,151000000.0,42000000.0,,,141000000.0,,,,,,,,,,307000000.0,,2901000000.0,,,137689000.0,,,,153000000.0,9000000.0,,,,435000000.0,,,61000000.0,,153000000.0,29000000.0,343000000.0,,0.0,,,,,,151000000.0,-70000000.0,-76000000.0,,636000000.0,,139000000.0,,4133000000.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,172000000.0,0.0,113000000.0,557000000.0,0.0,2874000000.0,,,619000000.0,132279000.0,87000000.0,56000000.0,,123000000.0,1237000000.0,,363000000.0,645000000.0,423000000.0,-250000000.0,159000000.0,,-235000000.0,-228000000.0,153000000.0,2884000000.0,,-300000000.0,259000000.0,,-86000000.0,,29000000.0,-1078000000.0,1039000000.0,32000000.0,-37000000.0,283000000.0,382000000.0,,85000000.0,,-1835000000.0,9000000.0,287000000.0,23000000.0,1.26,,0.0,,5231000000.0,,2958000000.0,159000000.0,459000000.0,0.0,470000000.0,-1835000000.0,0.0,254000000.0,2273000000.0,,73000000.0,1143000000.0,-183000000.0,29000000.0,,115000000.0,4000000.0,-145000000.0,1352000000.0,,,-69000000.0,282000000.0,0.0,-117000000.0,292000000.0,,36000000.0,41000000.0,40000000.0,1482000000.0,,4249000000.0,,2874000000.0,1365000000.0,1279000000.0,140000000.0,,1143000000.0,4163000000.0,2884000000.0,1070000000.0,,557000000.0,25000000.0,2125000000.0,,106000000.0,223000000.0,619000000.0,-303000000.0,442000000.0,,136699000.0,1070000000.0,837000000.0,563000000.0,93000000.0,169000000.0,43000000.0,544000000.0,921000000.0,169000000.0,,423000000.0,,4.06,,10000000.0,,113000000.0,-86000000.0,334000000.0,2125000000.0,2884000000.0,259000000.0,173000000.0,133667000.0,,276000000.0,4163000000.0,259000000.0,1000000.0,,442000000.0,,382000000.0,1365000000.0,259000000.0,140000000.0,,259000000.0,29000000.0,459000000.0,2884000000.0,0.0,,,,41000000.0,,169000000.0,-69000000.0,-73000000.0,259000000.0,633000000.0,633000000.0,142000000.0,-655000000.0,4249000000.0,1.27,,698000000.0,-250000000.0,686000000.0,142000000.0,1039000000.0,1279000000.0,4.02,138101000.0,,,,,,,,,,,,,,,,,,,,,,,,
