date,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualDilutedEPS,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingOtherNonCashItems,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingResearchAndDevelopment,annualGoodwill,annualTotalRevenue,quarterlyTaxProvision,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,quarterlyBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingPretaxIncome,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualRetainedEarnings,annualPretaxIncome,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalAssets,annualCostOfRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyInventory,annualNetPPE,annualCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
2012-12-31,96095000.0,,,10826000.0,,,,246333000.0,,35774000.0,,7414000.0,,,,3990395000.0,,,,,,,,,730498000.0,,,,18102000.0,,,,40314000.0,241146000.0,40000000.0,,1.48,241146000.0,,,1308000.0,,,3353000.0,,235328000.0,,,,167106000.0,72022000.0,11638000.0,107553000.0,,,,,,,,844572000.0,,,,,-219444000.0,,341922000.0,-2943000.0,,,,,5205000.0,,,,,86722000.0,,,,105867000.0,,4491051000.0,,,,6028000.0,354240000.0,,,,,,1000.0,,,,145051000.0,,,,,122478000.0,3648872000.0,,,1.5,1516660000.0,,427233000.0,,,979432000.0,,,32421000.0,,,,,,,,,,,5934288000.0,158873000.0,,,4954856000.0,,,,,,,,,106599000.0,,,92861000.0,,107412000.0,4016000.0,441794000.0,22011000.0,,,,1943893000.0,271102000.0,,,,-54316000.0,,159611000.0,159603000.0,,,,,-1973000.0,1226216000.0,,,,195000000.0,11887000.0,241146000.0,-193928000.0,78550000.0,,,-7432000.0,573470000.0,,,,274475000.0,,580173000.0,,,,,,,,,,,
2013-03-31,241146000.0,,,10843000.0,,,,232152000.0,,36532000.0,,8737000.0,,,,4174632000.0,,,,,,,,,754910000.0,,,,0.0,,,,-26855000.0,172993000.0,40000000.0,,1.39,172993000.0,,,1186000.0,,,3696000.0,,227607000.0,,,,205054000.0,-124557000.0,8489000.0,94653000.0,,,,,,,,838309000.0,,,,,-219029000.0,,152391000.0,-10252000.0,,,,,3647000.0,,,,,81085000.0,,,,106326000.0,,4560562000.0,,,,5698000.0,345771000.0,,,,,,771000.0,,,,-68153000.0,,,,,-66638000.0,3783890000.0,,,1.41,1533283000.0,,304537000.0,,,931976000.0,,,32836000.0,,,,,,,,,,,6012452000.0,150260000.0,,,5080476000.0,,,,,,,,,112433000.0,,,85560000.0,,107786000.0,1352000.0,501383000.0,18531000.0,,,,1837820000.0,264139000.0,,,,-15684000.0,,151067000.0,151080000.0,,,,,-4175000.0,1252297000.0,,,,195000000.0,5416000.0,172993000.0,-210292000.0,82725000.0,,,-16037000.0,574170000.0,,,,166237000.0,,603238000.0,,,,,,,,,,,
2013-06-30,172993000.0,,,10848000.0,,,,390365000.0,,35463000.0,,5578000.0,,,,4295024000.0,,,,,,,,,795550000.0,,,,214119000.0,,,,-19156000.0,480480000.0,40000000.0,,2.46,480480000.0,,,2091000.0,,,4373000.0,,235954000.0,,,,105457000.0,53943000.0,-4305000.0,134153000.0,,,,,,,,840197000.0,,,,,-180077000.0,,267330000.0,-14463000.0,,,,,3969000.0,,,,,139387000.0,,,,106430000.0,,4613301000.0,,,,5745000.0,510246000.0,,,,,,384000.0,,,,307487000.0,,,,,87253000.0,3996530000.0,,,2.49,1469733000.0,,432854000.0,,,1280490000.0,,,31090000.0,,,,,,,,,,,6197611000.0,264718000.0,,,4917121000.0,,,,,,,,,117790000.0,,,80608000.0,,107826000.0,375000.0,287634000.0,16186000.0,,,,1902587000.0,271417000.0,,,,7170000.0,,250978000.0,266159000.0,,,,,-3861000.0,1193634000.0,,,,195000000.0,156161000.0,480480000.0,54620000.0,86586000.0,,,-16050000.0,568780000.0,,,,254732000.0,,622405000.0,,,,,,,,,,,
2013-09-30,480480000.0,-40000000.0,1576049000.0,10874000.0,19892000.0,,,245447000.0,,33716000.0,3210000.0,6297000.0,447868000.0,23898000.0,,4443727000.0,351773000.0,107879000.0,-2302965000.0,,96095000.0,-111593000.0,,6.79,16276000.0,,181035000.0,,0.0,5006616000.0,,106286000.0,891000.0,447868000.0,115000000.0,,1.47,447868000.0,6957373000.0,126250000.0,1544000.0,,,3813000.0,,238849000.0,,1222981000.0,0.0,132530000.0,-59634000.0,13735000.0,144379000.0,9848000.0,,-533819000.0,-809066000.0,,,-12289000.0,864536000.0,141485000.0,6957373000.0,0.0,721453000.0,-190516000.0,,235542000.0,-83935000.0,,,6129000.0,,3210000.0,,,,3387614000.0,85650000.0,10874000.0,,,106522000.0,23271000.0,4654408000.0,-4806000.0,29557000.0,,5800000.0,365792000.0,8143000.0,88866000.0,,,15235000.0,1334000.0,0.0,,1079223000.0,-32612000.0,-2302965000.0,,1821100000.0,-58226000.0,45026000.0,4102663000.0,188119000.0,,1.49,1368827000.0,132530000.0,452273000.0,,,1258211000.0,,,29903000.0,28026000.0,4102663000.0,1114297000.0,447868000.0,,392844000.0,23898000.0,16276000.0,6264827000.0,2308391000.0,6264827000.0,158927000.0,,,5006616000.0,80000000.0,736639000.0,115000000.0,-93053000.0,9848000.0,,937738000.0,,118801000.0,,,19892000.0,144379000.0,108057000.0,2400000.0,316154000.0,14359000.0,0.0,2490000.0,0.0,1821100000.0,272565000.0,232221000.0,6.89,316154000.0,10754000.0,4443727000.0,159797000.0,159797000.0,455623000.0,,447868000.0,120430000.0,-2280000.0,1222981000.0,1258211000.0,621420000.0,,80000000.0,7571000.0,447868000.0,-184219000.0,88866000.0,4654408000.0,452273000.0,-53534000.0,591971000.0,732797000.0,14359000.0,,120430000.0,,621420000.0,,997185000.0,-52076000.0,1368827000.0,,,,,,,
2013-12-31,447868000.0,,,10962000.0,,,,262945000.0,,36500000.0,,7913000.0,,,,4568612000.0,,,,,,,,,806120000.0,,,,0.0,,,,-8820000.0,581414000.0,115000000.0,,1.59,581414000.0,,,1194000.0,,,4257000.0,,258367000.0,,,,129716000.0,8150000.0,1943000.0,130490000.0,,,,,,,,889152000.0,,,,,-140643000.0,,304858000.0,-38582000.0,,,,,3249000.0,,,,,89763000.0,,,,107149000.0,,4693770000.0,,,,7010000.0,384376000.0,,,,,,7010000.0,,,,133546000.0,,,,,164215000.0,4208074000.0,,,1.61,1363238000.0,,478737000.0,,,1391290000.0,,,32243000.0,,,,,,,,,,,6410587000.0,172190000.0,,,5019297000.0,,,,,,,,,120237000.0,,,60078000.0,,108577000.0,7077000.0,312455000.0,13072000.0,,,,1841975000.0,294867000.0,,,,-25701000.0,,173182000.0,173182000.0,,,,,-8469000.0,1222653000.0,,,,80000000.0,5319000.0,581414000.0,-132730000.0,97335000.0,,,-53860000.0,594285000.0,,,,229998000.0,,630240000.0,,,,,,,,,,,
2014-03-31,581414000.0,,,11032000.0,,,,275427000.0,,38056000.0,,5408000.0,,,,4688073000.0,,,,,,,,,797026000.0,,,,23338000.0,,,,6326000.0,584979000.0,115000000.0,,1.59,584979000.0,,,1725000.0,,,3625000.0,,251244000.0,,,,113425000.0,-55338000.0,11808000.0,135300000.0,,,,,,,,893430000.0,,,,,-216110000.0,,235153000.0,-44224000.0,,,,,3341000.0,,,,,100838000.0,,,,107692000.0,,4801236000.0,,,,5794000.0,401115000.0,,,,,,5600000.0,,,,3565000.0,,,,,19043000.0,4314571000.0,,,1.61,1361720000.0,,438488000.0,,,1388984000.0,,,34431000.0,,,,,,,,,,,6488281000.0,173535000.0,,,5099297000.0,,,,,,,,,123963000.0,,,57458000.0,,109081000.0,11961000.0,284670000.0,13391000.0,,,,1800208000.0,289300000.0,,,,364000.0,,174589000.0,174570000.0,,,,,-2494000.0,1220624000.0,,,,80000000.0,25418000.0,584979000.0,-187364000.0,99829000.0,,,-67685000.0,604130000.0,,,,184847000.0,,624108000.0,,,,,,,,,,,
2014-06-30,584979000.0,,,11048000.0,,,,295078000.0,,38086000.0,,8164000.0,,,,4819087000.0,,,,,,,,,893531000.0,,,,25867000.0,,,,-81679000.0,549928000.0,115000000.0,,1.75,549928000.0,,,1435000.0,,,3864000.0,,269784000.0,,,,112445000.0,-60563000.0,14914000.0,139396000.0,,,,,,,,952087000.0,,,,,-265275000.0,,257884000.0,-61691000.0,,,,,3176000.0,,,,,102788000.0,,,,108137000.0,,4943660000.0,,,,8285000.0,425491000.0,,,,,,8286000.0,,,,-35051000.0,,,,,-7391000.0,4431974000.0,,,1.77,1371884000.0,,502111000.0,,,1450421000.0,,,34222000.0,,,,,,,,,,,6693082000.0,191145000.0,,,5242661000.0,,,,,,,,,128978000.0,,,57465000.0,,109285000.0,3637000.0,279428000.0,19573000.0,,,,1873995000.0,307870000.0,,,,-5903000.0,,192290000.0,192279000.0,,,,,-6421000.0,1230633000.0,,,,80000000.0,26356000.0,549928000.0,-231244000.0,106250000.0,,,-67997000.0,644217000.0,,,,244539000.0,,705787000.0,,,,,,,,,,,
2014-09-30,549928000.0,-115000000.0,1624517000.0,11051000.0,21511000.0,,,262864000.0,,38402000.0,3217000.0,9285000.0,360909000.0,21247000.0,,4890977000.0,-86959000.0,109141000.0,-2668525000.0,,447868000.0,-332569000.0,,6.46,19150000.0,,64183000.0,,0.0,5444495000.0,,107800000.0,579000.0,360909000.0,40000000.0,,1.53,360909000.0,7835011000.0,135139000.0,300000.0,,,4159000.0,,255807000.0,,1215259000.0,,83126000.0,3824000.0,-1541000.0,182031000.0,3818000.0,,-872917000.0,-952892000.0,,,-17375000.0,985038000.0,151044000.0,7835011000.0,10611000.0,708766000.0,-330864000.0,,320632000.0,-188072000.0,,,4654000.0,,3217000.0,,,,3719707000.0,94159000.0,11051000.0,,,108226000.0,26703000.0,5166486000.0,-83594000.0,27124000.0,,5614000.0,413535000.0,23567000.0,106241000.0,,,15905000.0,1000.0,,,1186246000.0,-189019000.0,-2668525000.0,,1830884000.0,-103927000.0,-10232000.0,4525797000.0,165635000.0,,1.55,1323358000.0,83126000.0,507526000.0,,,1277366000.0,,,34243000.0,30770000.0,4525797000.0,1096314000.0,360909000.0,,387548000.0,21247000.0,19150000.0,6721861000.0,2533461000.0,6721861000.0,167703000.0,,,5444495000.0,40000000.0,708719000.0,40000000.0,-264386000.0,3818000.0,,1035202000.0,,150371000.0,,,21511000.0,182031000.0,109300000.0,892000.0,236644000.0,19307000.0,0.0,2000.0,10611000.0,1830884000.0,294209000.0,49205000.0,6.54,236644000.0,10158000.0,4890977000.0,168705000.0,168688000.0,523549000.0,,360909000.0,199764000.0,9000.0,1215259000.0,1277366000.0,705214000.0,,40000000.0,7090000.0,360909000.0,-321579000.0,106241000.0,5166486000.0,507526000.0,-74844000.0,690829000.0,704574000.0,19307000.0,,199764000.0,,705214000.0,,1118527000.0,-21082000.0,1323358000.0,,,,,,,
2014-12-31,360909000.0,,,11083000.0,,,,331857000.0,,37065000.0,,7125000.0,,,,4921222000.0,,,,,,,,,950959000.0,,,,,,,,-29115000.0,251636000.0,41002000.0,,1.85,251636000.0,,,561000.0,,,4158000.0,,327664000.0,,,,41078000.0,-83338000.0,129548000.0,168346000.0,,,,,,,,1056585000.0,,,,,-369029000.0,,389692000.0,-137061000.0,,,,,3176000.0,,,,,128800000.0,,,,107973000.0,,5400016000.0,,,,6982000.0,470031000.0,,,,,,6982000.0,-59654000.0,,,-109273000.0,,,,,20663000.0,4654349000.0,,,1.87,1432841000.0,,447456000.0,,,1209992000.0,,,32907000.0,,,,,,,,,,,6801519000.0,201787000.0,,,5591527000.0,,,,,,,,,137613000.0,,,71356000.0,,108843000.0,-1525000.0,165581000.0,25930000.0,,,,1880297000.0,364729000.0,,,,-4373000.0,,203057000.0,203042000.0,,,,,-4532000.0,1317264000.0,,,,40000000.0,4469000.0,251636000.0,-361904000.0,110773000.0,,,-74822000.0,691856000.0,,,,234932000.0,,734329000.0,,,,,,,,,,,
2015-03-31,251636000.0,,,11085000.0,,,,227305000.0,,39759000.0,,8089000.0,,,,5002376000.0,,,,,,,,,841756000.0,,,,,,,,110623000.0,719127000.0,39207000.0,,1.37,719127000.0,,,2471000.0,,,4857000.0,,224257000.0,,,,40072000.0,115609000.0,4637000.0,172373000.0,,,,,,,,883052000.0,,,,,-394336000.0,,422892000.0,430846000.0,,,,,3309000.0,,,,,77769000.0,,,,107646000.0,,5572818000.0,,,,6097000.0,379484000.0,,,,,,6316000.0,0.0,,,467491000.0,,,,,28556000.0,4729390000.0,,,1.38,1950629000.0,,391145000.0,,,1568369000.0,,,34902000.0,,,,,,,,,,,7344150000.0,148589000.0,,,5775781000.0,,,,,,,,,149708000.0,,,93180000.0,,108370000.0,38000.0,164648000.0,38315000.0,,,,2341774000.0,264016000.0,,,,5493000.0,,149536000.0,149537000.0,,,,,-13496000.0,1320364000.0,,,,532908000.0,2970000.0,719127000.0,-386247000.0,124269000.0,,,-74525000.0,619036000.0,,,,176256000.0,,623706000.0,,,,,,,,,,,
2015-06-30,719127000.0,,,11086000.0,,,,127843000.0,,32733000.0,,2591000.0,,,,5021509000.0,,,,0.0,,,,,722951000.0,,,,0.0,,,,133519000.0,770918000.0,39157000.0,,0.83,770918000.0,,,6258000.0,,,3329000.0,,130996000.0,,,,36962000.0,81398000.0,12679000.0,128670000.0,,,,,,,,659694000.0,,,,,-208492000.0,,334955000.0,-77263000.0,,,,,3394000.0,,,,,36956000.0,,,,107652000.0,,5630311000.0,,,,6041000.0,278396000.0,,,,,,266000.0,0.0,,,51791000.0,,,,,126463000.0,4745771000.0,,,0.84,1967805000.0,,346503000.0,,,1501691000.0,,,29404000.0,,,,,,,,,,,7335817000.0,90302000.0,,,5834126000.0,,,,,,,,,144295000.0,,,105069000.0,,108469000.0,-648000.0,159976000.0,43839000.0,,,,2314308000.0,163729000.0,,,,-32585000.0,,90887000.0,90860000.0,,,,,-3948000.0,1325920000.0,,,,532388000.0,1503000.0,770918000.0,-205901000.0,128217000.0,,,-74480000.0,495965000.0,,,,175282000.0,,490224000.0,,,,,,,,,,,
2015-09-30,770918000.0,-41002000.0,1287675000.0,11099000.0,22359000.0,,,-21358000.0,,41453000.0,3377000.0,4696000.0,763520000.0,60857000.0,,4897452000.0,357068000.0,108570000.0,-2993089000.0,-40000000.0,360909000.0,94912000.0,,3.87,15265000.0,,-28427000.0,,0.0,5713005000.0,,107754000.0,34846000.0,717977000.0,39094000.0,,-0.2,763520000.0,8538184000.0,134906000.0,5746000.0,,,3760000.0,,20359000.0,,1295065000.0,,-1377000.0,82269000.0,-15284000.0,110704000.0,39469000.0,,-1156588000.0,-1133482000.0,,,-22488000.0,566110000.0,151010000.0,8538184000.0,0.0,422272000.0,-161625000.0,-45607000.0,271205000.0,-121610000.0,,,15036000.0,,3377000.0,,,,3165441000.0,-150000.0,11099000.0,,,107740000.0,25195000.0,5545095000.0,249873000.0,131580000.0,,6075000.0,159764000.0,-6842000.0,128729000.0,,45543000.0,16104000.0,-104000.0,0.0,,854286000.0,-52941000.0,-2993089000.0,,2254560000.0,195938000.0,109580000.0,4649952000.0,285262000.0,,-0.2,1903332000.0,-1377000.0,351228000.0,,,1439007000.0,,,37693000.0,22501000.0,4649952000.0,665647000.0,717977000.0,,243375000.0,60857000.0,15265000.0,7152012000.0,2311155000.0,7152012000.0,-20615000.0,,,5713005000.0,492443000.0,422225000.0,39094000.0,-298367000.0,39469000.0,,703276000.0,,175376000.0,,,22359000.0,110704000.0,107740000.0,-4707000.0,104354000.0,41416000.0,-59654000.0,381000.0,0.0,2254560000.0,61812000.0,0.0,3.9,104354000.0,-2685000.0,4897452000.0,-21208000.0,-21214000.0,606992000.0,,717977000.0,87408000.0,-512000.0,1295065000.0,1439007000.0,449344000.0,,492443000.0,-37369000.0,717977000.0,-202536000.0,128729000.0,5545095000.0,351228000.0,-74540000.0,504298000.0,420051000.0,41416000.0,,87408000.0,45543000.0,449344000.0,,1418744000.0,-34150000.0,1903332000.0,,,,,,,
2015-12-31,729384000.0,,,11130000.0,,,,34618000.0,,34993000.0,,6058000.0,,,,4830293000.0,,,,,,,,,572289000.0,,,,4600000.0,,,,72083000.0,848230000.0,39092000.0,,0.15,895938000.0,,,4524000.0,,,2919000.0,,34081000.0,,,,-12074000.0,126070000.0,20169000.0,96442000.0,,,,,,,,487847000.0,,,,,-114470000.0,,308196000.0,-78620000.0,,,,,3310000.0,,,,,18720000.0,,,,107852000.0,,5530817000.0,,,,7921000.0,181271000.0,,,,47708000.0,,488000.0,0.0,,,118846000.0,,,,,193726000.0,4589597000.0,,,0.15,1891191000.0,,408790000.0,,,1476676000.0,,,32074000.0,,,,,,,,,,,7130274000.0,15742000.0,,,5653598000.0,,,,,,-6918000.0,,,142129000.0,,,97783000.0,,108409000.0,-4001000.0,85276000.0,37505000.0,,,,2299981000.0,69074000.0,,,,-10554000.0,,15898000.0,16002000.0,,,,,1299000.0,1295601000.0,,,,492668000.0,4328000.0,848230000.0,-110730000.0,127242000.0,,,-74560000.0,418773000.0,,,,269946000.0,,373896000.0,,,,,,,,,,,
2016-03-31,848230000.0,,,11136000.0,,,,37352000.0,,36126000.0,,3657000.0,,,,4782100000.0,,,,,,,,,516608000.0,,,,17076000.0,,,,43139000.0,898013000.0,39144000.0,,0.19,943539000.0,,,5721000.0,,,2315000.0,,38937000.0,,,,-13214000.0,27923000.0,-15292000.0,91437000.0,,,,,,,,438191000.0,,,,,-66011000.0,,184321000.0,-74309000.0,,,,,82000.0,,,,,12178000.0,,,,108014000.0,,5446352000.0,,,,6066000.0,184590000.0,,,,45526000.0,,175000.0,0.0,,,49783000.0,,,,,118310000.0,4536047000.0,,,0.19,1871677000.0,,371328000.0,,,1460377000.0,,,33811000.0,,,,,,,,,,,7025105000.0,20722000.0,,,5564728000.0,,,,,,-14951000.0,,,141517000.0,,,95984000.0,,108466000.0,571000.0,83363000.0,35013000.0,,,,2243005000.0,75063000.0,,,,-3020000.0,,25174000.0,21205000.0,,,,,-2407000.0,1278664000.0,,,,492919000.0,3337000.0,898013000.0,-60229000.0,129649000.0,,,-74740000.0,363128000.0,,,,240665000.0,,330726000.0,,,,,,,,,,,
2016-06-30,898013000.0,,,11138000.0,,,,-18351000.0,,49203000.0,,3089000.0,,,,4701462000.0,,,,0.0,,,,,580995000.0,,,,11005000.0,,,,-17524000.0,907032000.0,39234000.0,,-0.2,956597000.0,,,6407000.0,,,2707000.0,,-7553000.0,,,,-3156000.0,-78255000.0,73009000.0,92692000.0,,,,,,,,366486000.0,,,,,-39068000.0,,122893000.0,-73811000.0,,,,,38000.0,,,,,2842000.0,,,,108047000.0,,5306434000.0,,,,5674000.0,126746000.0,,,,49565000.0,,471000.0,0.0,,,9019000.0,,,,,83825000.0,4438748000.0,,,-0.2,1948448000.0,,326609000.0,,,1537672000.0,,,46496000.0,,,,,,,,,,,6976519000.0,-21651000.0,,,5438847000.0,,,,,,-15089000.0,,,138690000.0,,,93221000.0,,108047000.0,247000.0,99898000.0,32515000.0,,,,2275057000.0,41650000.0,,,,-69000.0,,-21193000.0,-21200000.0,,,,,764000.0,1358093000.0,,,,493150000.0,-5169000.0,907032000.0,-40063000.0,128885000.0,,,-74740000.0,324836000.0,,,,194645000.0,,351317000.0,,,,,,,,,,,
2016-09-30,907032000.0,-40000000.0,548833000.0,11140000.0,16587000.0,,,-126286000.0,,36130000.0,59000.0,9041000.0,949709000.0,52604000.0,,4560925000.0,176177000.0,107996000.0,-3302119000.0,-40000000.0,729384000.0,-343201000.0,,-0.54,8689000.0,,-23308000.0,,25700000.0,5259333000.0,,107996000.0,-24906000.0,905561000.0,,,-0.68,949709000.0,8424700000.0,146183000.0,6261000.0,,,2328000.0,,-95077000.0,,1342456000.0,,-204000.0,21131000.0,-17798000.0,95422000.0,24781000.0,,-234219000.0,-257169000.0,,,1944000.0,331708000.0,156452000.0,8424700000.0,0.0,-52990000.0,-37620000.0,-57276000.0,138187000.0,-116461000.0,,,22913000.0,,59000.0,,,,1624232000.0,-53417000.0,11140000.0,,,108070000.0,24383000.0,5122581000.0,72792000.0,60088000.0,,4722000.0,56226000.0,-4089000.0,124325000.0,,44148000.0,10269000.0,185000.0,0.0,,126840000.0,-1471000.0,-3302119000.0,,2271094000.0,96869000.0,100567000.0,4289807000.0,496428000.0,,-0.68,1940974000.0,-204000.0,330120000.0,,,1572686000.0,,,33802000.0,21845000.0,4289807000.0,-72667000.0,905561000.0,,-19677000.0,52604000.0,8689000.0,6832019000.0,1497392000.0,6832019000.0,-73283000.0,,,5259333000.0,491847000.0,-56828000.0,,-300152000.0,24781000.0,-20318000.0,-29612000.0,,176251000.0,,,16587000.0,95422000.0,108070000.0,-906000.0,84955000.0,29645000.0,0.0,1319000.0,0.0,2271094000.0,-58947000.0,58381000.0,-0.54,84955000.0,2736000.0,4560925000.0,-72869000.0,-72835000.0,598587000.0,,905561000.0,135791000.0,2288000.0,1342456000.0,1572686000.0,286998000.0,,491847000.0,-25804000.0,905561000.0,-23197000.0,124325000.0,5122581000.0,330120000.0,-76112000.0,390655000.0,-58686000.0,29645000.0,,135791000.0,44148000.0,286998000.0,,753597000.0,-10907000.0,1940974000.0,,,,,,,
2016-12-31,905561000.0,,,11188000.0,,,,-52842000.0,,37070000.0,,1209000.0,,,,4475915000.0,,,,,,,,,574076000.0,,,,13900000.0,,,,46048000.0,825893000.0,,,-0.33,871156000.0,,,5055000.0,,,2808000.0,,-50006000.0,,,,12574000.0,-19215000.0,-17073000.0,111638000.0,,,,,,,,368590000.0,,,,,-82127000.0,,70668000.0,-68293000.0,,,,,70000.0,,,,,-18288000.0,,,,108276000.0,,5102679000.0,,,,5901000.0,86060000.0,,,,45263000.0,,273000.0,,,,-79668000.0,,,,,-11459000.0,4178235000.0,,,-0.33,1915094000.0,,286628000.0,,,1445283000.0,,,34262000.0,,,,,,,,,,,6677637000.0,-35509000.0,,,5232354000.0,,,,,,-15025000.0,,,133847000.0,,,86359000.0,,108276000.0,-1944000.0,105177000.0,24498000.0,,,,2201722000.0,-12936000.0,,,,15883000.0,,-34554000.0,-35063000.0,,,,,-1721000.0,1332269000.0,,,,492110000.0,1229000.0,825893000.0,-82043000.0,126082000.0,,,-76176000.0,381526000.0,,,,174920000.0,,326771000.0,,,,,,,,,,,
