date,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingOperatingIncome,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualCurrentDebt,trailingFreeCashFlow,annualEndCashPosition,trailingCommonStockIssuance,quarterlyNetIncomeCommonStockholders,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDilutedEPS,trailingTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualFreeCashFlow,quarterlyTotalAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualAccountsReceivable,annualLongTermDebt,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualBasicAverageShares,annualOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNetIncome,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualCurrentLiabilities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualInventory,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualDeferredIncomeTax,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,trailingOperatingExpense,annualGrossPPE,trailingInvestingCashFlow,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualBasicEPS,annualGoodwill,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingGrossProfit,annualCapitalExpenditure,trailingChangeInWorkingCapital,quarterlyDilutedAverageShares,trailingDeferredIncomeTax,annualTotalRevenue,annualRepaymentOfDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1993-09-30,,,,,,,,,,,,,,,-5300000.0,,,,,,-0.27,,,,,47500000.0,,,,,,,47500000.0,,,,47500000.0,,,,,,,,,,,,,,,,,,,-4400000.0,,,,19629630.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19629630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,,,,,,,,,,,,,,,13800000.0,,,,,,,,,,,120700000.0,,358700000.0,,,,37600000.0,120700000.0,,,,120700000.0,,,,,,1.72,19825581.0,,37600000.0,,,,,,,,,,14600000.0,,,,,,,,19597701.0,,,,,,,34100000.0,,,,,,,,,,,,,,,14600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,358700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,,9100000.0,,,,,,,,,,,,18100000.0,,91500000.0,76600000.0,-6600000.0,,0.88,,100800000.0,,,46300000.0,-2400000.0,,,,64400000.0,,37200000.0,,,,128500000.0,22700000.0,,,,828800000.0,,,752200000.0,,512200000.0,,,,,,,,,18800000.0,,,,19890110.0,13000000.0,,,,,,,,316600000.0,,,24400000.0,,,,,39100000.0,56200000.0,,-20700000.0,6700000.0,0.0,,5900000.0,100000.0,18800000.0,,,72300000.0,35100000.0,10200000.0,,128100000.0,272300000.0,,5900000.0,,,,,,,,12400000.0,31200000.0,619300000.0,,,,215800000.0,,4200000.0,,,1500000.0,5900000.0,,,6200000.0,,,,35600000.0,-42000000.0,,100000.0,0.91,,,,,32800000.0,-283800000.0,,-100000.0,1700000.0,,64400000.0,800000.0,,,,903100000.0,,,,,9200000.0,,31600000.0,,,,,,,,,,,,,,,,,,,20568182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,9000000.0,,,,,,,,,,,,1700000.0,,83100000.0,47900000.0,-6600000.0,,0.09,,96500000.0,,,13500000.0,-900000.0,,,,19900000.0,,4600000.0,,,,66500000.0,9000000.0,,,,816200000.0,,,768300000.0,,503400000.0,,,,382200000.0,,,,,2500000.0,,,,18888889.0,4200000.0,,,,,,,,312800000.0,,,19400000.0,,,,,23700000.0,29300000.0,,-19300000.0,12000000.0,0.0,,2300000.0,4900000.0,2500000.0,,,37200000.0,32600000.0,-5400000.0,,123900000.0,272200000.0,,2300000.0,,,,,,,,1100000.0,3600000.0,628400000.0,,,,216400000.0,,5900000.0,,,1500000.0,2300000.0,,,5900000.0,,,,37800000.0,-4200000.0,,-200000.0,0.09,,,,,40900000.0,-291300000.0,,37800000.0,-3600000.0,,19900000.0,,,,,919700000.0,,,,,-2500000.0,,25900000.0,,,,,,,,,,,,,,,,,,,18888889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,9900000.0,,,,,,,,,,,,-4500000.0,,86800000.0,56000000.0,-6600000.0,,-0.23,,85900000.0,,,5200000.0,-800000.0,,,,2100000.0,,-4700000.0,,,,48500000.0,-4600000.0,,,,835700000.0,,,779700000.0,,531800000.0,,,,403000000.0,,,,,-3800000.0,,,,19565217.0,9900000.0,,,,,,,,303900000.0,,,22500000.0,,,,,18600000.0,21600000.0,,-16800000.0,16500000.0,0.0,,5000000.0,3100000.0,-3800000.0,,,26900000.0,31600000.0,-4400000.0,,124800000.0,292200000.0,,5000000.0,,,,,,,,-3900000.0,-7700000.0,636600000.0,,,,218000000.0,,2300000.0,,,1600000.0,5000000.0,,,6100000.0,,,,40500000.0,17500000.0,,-200000.0,-0.23,,,,,42600000.0,-299500000.0,,100000.0,2700000.0,,2100000.0,,,,,936100000.0,,,,,1000000.0,0.0,23700000.0,,,,,,,,,,,,,,,,,,,19565217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,9100000.0,,9900000.0,,162800000.0,,,,,,54700000.0,,8100000.0,,17200000.0,20500000.0,126100000.0,95500000.0,-6600000.0,,,,97300000.0,,,45100000.0,,72200000.0,48500000.0,21400000.0,15900000.0,35500000.0,34900000.0,,8100000.0,100000.0,124800000.0,-5700000.0,572600000.0,,102300000.0,889300000.0,1.626667,20131579.0,793800000.0,35500000.0,572600000.0,133300000.0,,95500000.0,403500000.0,4200000.0,43000000.0,291100000.0,-26400000.0,18000000.0,,889300000.0,,,9100000.0,-1100000.0,37100000.0,19942500.0,37900000.0,,,316700000.0,316700000.0,,32500000.0,23000000.0,,,,,43000000.0,55800000.0,5800000.0,-28500000.0,15000000.0,-4000000.0,,8100000.0,500000.0,18000000.0,23000000.0,97300000.0,69000000.0,34100000.0,1500000.0,,125900000.0,291100000.0,84800000.0,8100000.0,,,,-20800000.0,,205500000.0,126100000.0,10900000.0,28900000.0,654300000.0,15000000.0,,,84800000.0,8600000.0,5000000.0,793800000.0,110000000.0,1200000.0,8100000.0,654300000.0,110300000.0,7000000.0,,403500000.0,,54700000.0,7900000.0,,100000.0,,125900000.0,1900000.0,,8100000.0,37100000.0,-303600000.0,,-100000.0,3100000.0,,23600000.0,,,8800000.0,25200000.0,957900000.0,,56000000.0,,,1100000.0,0.0,48500000.0,,-303600000.0,,,957900000.0,,,,,-100000.0,-200000.0,1.626667,,3900000.0,-85300000.0,,-7700000.0,,,,368300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,,9800000.0,,,,,,,,,,,,18400000.0,,86400000.0,106400000.0,-6600000.0,,0.85,,108300000.0,,,48800000.0,-700000.0,,,,57400000.0,,38900000.0,,,,125400000.0,20900000.0,,,,904700000.0,,,798300000.0,,541400000.0,,,,,,,,,19100000.0,,,,20909091.0,7200000.0,,,,,,,,363300000.0,,,27600000.0,,,,,35800000.0,51500000.0,,-13500000.0,9700000.0,0.0,,42000000.0,-1100000.0,19100000.0,,,73900000.0,35000000.0,5300000.0,,131200000.0,291100000.0,,42000000.0,,,,,,,,12200000.0,31300000.0,658800000.0,,,,255000000.0,,8100000.0,,,35600000.0,42000000.0,,,6600000.0,,,,17100000.0,-10000000.0,,-1400000.0,0.88,,,,,34900000.0,-312100000.0,,17100000.0,33900000.0,,57400000.0,800000.0,,,,970900000.0,,,,,5300000.0,,41700000.0,,,,,,,,,,,,,,,,,,,21647059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,9800000.0,,,,,,,,,,,,2800000.0,,81900000.0,64300000.0,-7300000.0,,0.13,,104600000.0,,,17300000.0,-3000000.0,,,,5300000.0,,7500000.0,,,,71000000.0,-800000.0,,,,876900000.0,,,812600000.0,,517400000.0,,,,393100000.0,,,,,3500000.0,,,,21538462.0,6200000.0,,,,,,,,359500000.0,,,21700000.0,,,,,19300000.0,29200000.0,,-21600000.0,14300000.0,0.0,,18700000.0,4300000.0,3500000.0,,,41800000.0,34300000.0,-4700000.0,,129900000.0,276100000.0,,18700000.0,,,,,,,,1900000.0,5400000.0,669100000.0,,,,254900000.0,,42000000.0,,,1300000.0,18700000.0,,,6400000.0,,,,32300000.0,-6900000.0,,100000.0,0.13,,,,,37500000.0,-319800000.0,,32300000.0,-23300000.0,,5300000.0,,,,,988900000.0,,,,,-1400000.0,,27900000.0,,,,,,,,,,,,,,,,,,,21538462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,10400000.0,,,,,,,,,,,,-5000000.0,,98600000.0,55500000.0,-7100000.0,,-0.23,,92800000.0,,,6100000.0,-600000.0,,,,100000.0,,-4300000.0,,,,48600000.0,-2300000.0,,,,879800000.0,,,824300000.0,,530700000.0,,,,387800000.0,,,,,-4300000.0,,,,21739130.0,11300000.0,,,,,,,,349100000.0,,,24200000.0,,,,,18200000.0,20600000.0,,-16700000.0,17100000.0,-100000.0,,2900000.0,3500000.0,-4300000.0,,,28000000.0,32300000.0,-2800000.0,,129800000.0,271000000.0,,2900000.0,,,,,,,,-2600000.0,-6900000.0,676500000.0,,,,256300000.0,,18700000.0,,,1300000.0,2900000.0,,,6300000.0,,,,44200000.0,700000.0,,-300000.0,-0.23,,,,,40300000.0,-325600000.0,,44200000.0,-15800000.0,,100000.0,,,,,1002100000.0,,,,,-100000.0,0.0,30200000.0,,,,,,,,,,,,,,,,,,,21739130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,11500000.0,,10500000.0,,144100000.0,,,,,,49800000.0,,7800000.0,,19200000.0,22100000.0,119700000.0,90300000.0,-7300000.0,,,,105700000.0,,,43700000.0,-14700000.0,75400000.0,41800000.0,3400000.0,21100000.0,38100000.0,33200000.0,,7800000.0,0.0,111200000.0,-14400000.0,565900000.0,,83900000.0,929300000.0,1.613333,21817500.0,839000000.0,38100000.0,565900000.0,136800000.0,,90300000.0,398600000.0,8100000.0,35200000.0,279900000.0,-28300000.0,19900000.0,,929300000.0,,,11500000.0,-1200000.0,37900000.0,21817500.0,40500000.0,,,363400000.0,363400000.0,,35300000.0,28100000.0,,,,1400000.0,35200000.0,42700000.0,39600000.0,-25100000.0,14300000.0,8000000.0,,7800000.0,3700000.0,19900000.0,28100000.0,105700000.0,68500000.0,35300000.0,2900000.0,,131200000.0,279900000.0,86800000.0,7800000.0,,,,-7200000.0,,212200000.0,119700000.0,10600000.0,30500000.0,697200000.0,14300000.0,,,86800000.0,10400000.0,2900000.0,839000000.0,83900000.0,1400000.0,7800000.0,697200000.0,116000000.0,7100000.0,,398600000.0,,49800000.0,9000000.0,,200000.0,,131200000.0,700000.0,,7800000.0,37900000.0,-325700000.0,-19000000.0,49800000.0,4900000.0,,21100000.0,1300000.0,,5200000.0,26300000.0,1022900000.0,,60200000.0,,,1400000.0,100000.0,41800000.0,,-325700000.0,,,1022900000.0,,,,,49800000.0,-1400000.0,1.613333,,-300000.0,-76900000.0,,,,,,356300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,,12700000.0,,,,,,,,,,,,22700000.0,,114900000.0,95400000.0,-7400000.0,,1.0,,121200000.0,,,55600000.0,-1000000.0,,,,54500000.0,,42900000.0,,,,137600000.0,21500000.0,,,,942600000.0,,,847200000.0,,562400000.0,,,,,,,,,23400000.0,,,,22254902.0,9300000.0,,,,,,,,380200000.0,,,35100000.0,,,,,37500000.0,54100000.0,,-17300000.0,10900000.0,0.0,,25300000.0,2500000.0,23400000.0,,,83500000.0,40600000.0,3300000.0,,134900000.0,279900000.0,,25300000.0,,,,,,,,15600000.0,39000000.0,704900000.0,,,,259000000.0,,7800000.0,,,1300000.0,25300000.0,,,6500000.0,,,,36600000.0,-19800000.0,,-400000.0,1.02,,,,,36000000.0,-335000000.0,,36600000.0,17500000.0,,54500000.0,700000.0,,,,1039900000.0,,,,,3800000.0,,43200000.0,,,,,,,,,,,,,,,,,,,22700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,10800000.0,,,,,,,,,,,,4800000.0,,113300000.0,57600000.0,-7400000.0,,0.22,,119200000.0,,,23100000.0,-2400000.0,,,,14100000.0,,12400000.0,,,,71900000.0,-3100000.0,,,,917000000.0,,,859400000.0,,538000000.0,,,,377200000.0,,,,,5500000.0,,,,21818182.0,8700000.0,,,,,,,,379000000.0,,,23800000.0,,,,,25900000.0,25700000.0,,-19600000.0,14500000.0,0.0,,3400000.0,2500000.0,5500000.0,,,46200000.0,33800000.0,-3600000.0,,135700000.0,253500000.0,,3400000.0,,,,,,,,3100000.0,8600000.0,717100000.0,,,,259800000.0,,25300000.0,,,1500000.0,3400000.0,,,6300000.0,,,,53300000.0,-16400000.0,,-200000.0,0.22,,,,,34700000.0,-336800000.0,,53300000.0,-21900000.0,,14100000.0,2200000.0,,,,1053900000.0,,,,,600000.0,,36200000.0,,,,,,,,,,,,,,,,,,,21818182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,8600000.0,,,,,,,,,,,,-400000.0,,125300000.0,56000000.0,-7400000.0,,-0.02,,88300000.0,,,13500000.0,-500000.0,,,,5700000.0,,4800000.0,,,,50600000.0,-3800000.0,,,,928800000.0,,,872800000.0,,555200000.0,,,,377200000.0,,,,,300000.0,,,,20000000.0,7000000.0,,,,,,,,373600000.0,,,24700000.0,,,,,21700000.0,16000000.0,,-18800000.0,16800000.0,0.0,,4000000.0,1900000.0,300000.0,,,34600000.0,29800000.0,-2200000.0,,136000000.0,253200000.0,,4000000.0,,,,,,,,-200000.0,100000.0,727700000.0,,,,285300000.0,,3400000.0,,,1400000.0,4000000.0,,,6600000.0,,,,73200000.0,13900000.0,,100000.0,-0.02,,,,,34500000.0,-345500000.0,,-100000.0,700000.0,,5700000.0,0.0,,,,1073200000.0,,,,,400000.0,0.0,27500000.0,,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,11500000.0,,10900000.0,,142800000.0,,,,,,76100000.0,,8200000.0,,16900000.0,27300000.0,168900000.0,98300000.0,-7400000.0,,,,98400000.0,,,43600000.0,700000.0,92700000.0,64800000.0,15600000.0,15600000.0,46800000.0,32700000.0,,8200000.0,-100000.0,120300000.0,1000000.0,603400000.0,,89900000.0,988900000.0,1.97,22666667.0,890600000.0,46800000.0,603400000.0,144800000.0,,98300000.0,395400000.0,7800000.0,41900000.0,271800000.0,-29600000.0,17600000.0,,988900000.0,,,11500000.0,-1100000.0,34800000.0,22391000.0,43000000.0,,,385500000.0,385500000.0,,44100000.0,28000000.0,,,,3700000.0,41900000.0,47000000.0,5700000.0,-27300000.0,14400000.0,-100000.0,,8200000.0,1200000.0,17600000.0,28000000.0,98400000.0,73300000.0,40600000.0,2300000.0,,135300000.0,271800000.0,110100000.0,8200000.0,,,,-6500000.0,,237500000.0,168900000.0,8900000.0,26500000.0,745300000.0,14400000.0,,,110100000.0,8200000.0,4000000.0,890600000.0,89900000.0,1500000.0,8200000.0,745300000.0,135700000.0,8100000.0,,395400000.0,,76100000.0,15800000.0,,-200000.0,,135300000.0,-200000.0,,8200000.0,34800000.0,-355500000.0,-3200000.0,76100000.0,4100000.0,,15600000.0,800000.0,,4100000.0,27500000.0,1100800000.0,,74100000.0,,,-700000.0,0.0,64800000.0,,-355500000.0,,,1100800000.0,,,,,76100000.0,-700000.0,1.97,,400000.0,-83000000.0,,,,,,380300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,10300000.0,,,,,,,,,,,,24100000.0,,150100000.0,77500000.0,,,1.04,,115600000.0,,,57700000.0,-2400000.0,,,,31000000.0,,47500000.0,,,,134300000.0,-7500000.0,,,,985600000.0,,,908100000.0,,581300000.0,,,,,,,,,24800000.0,,,,22523364.0,9500000.0,,,,,,,,404300000.0,,,38700000.0,,,,,39200000.0,50300000.0,,-20900000.0,7600000.0,0.0,,9100000.0,-700000.0,24800000.0,,,84000000.0,36500000.0,6800000.0,,145700000.0,270700000.0,,9100000.0,,,,,,,,15300000.0,40100000.0,755900000.0,,,,288700000.0,,8200000.0,,,1500000.0,9100000.0,,,6700000.0,,,,73900000.0,-9200000.0,,0.0,1.07,,,,,33900000.0,-364300000.0,,73900000.0,900000.0,,31000000.0,,,,,1120200000.0,,,,,10400000.0,-7500000.0,37500000.0,,,,,,,,,,,,,,,,,,,23173077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,10700000.0,,,,,,,,,,,,1700000.0,,122700000.0,55000000.0,,,0.07,,110400000.0,,,19500000.0,-2000000.0,,,,22000000.0,,8800000.0,,,,65900000.0,15100000.0,,,,987100000.0,,,932100000.0,,587600000.0,,,,437200000.0,,,,,2400000.0,,,,24285714.0,7600000.0,,,,,,,,399500000.0,,,26200000.0,,,,,21300000.0,22100000.0,,-25400000.0,13500000.0,0.0,,7400000.0,1500000.0,2400000.0,,,43800000.0,35000000.0,-5800000.0,,148900000.0,300600000.0,,7400000.0,,,,,,,,1100000.0,3500000.0,770800000.0,,,,289100000.0,,9100000.0,,,1600000.0,7400000.0,,,6700000.0,,,,52900000.0,1700000.0,,-15200000.0,0.07,,,,,35300000.0,-372200000.0,,52900000.0,-1700000.0,,22000000.0,,,,,1143000000.0,,,,,3200000.0,6200000.0,43600000.0,,,,,,,,,,,,,,,,,,,24285714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,10600000.0,,,,,,,,,,,,-3100000.0,,138000000.0,57800000.0,-7400000.0,,-0.14,,100700000.0,,,10500000.0,-3800000.0,,,,-11800000.0,,-400000.0,,,,46300000.0,-13500000.0,,,,1017700000.0,,,959900000.0,,626300000.0,,,,460700000.0,,,,,-2400000.0,,,,22142857.0,9000000.0,,,,,,,,391400000.0,,,29100000.0,,,,,19200000.0,13800000.0,,-33400000.0,18800000.0,0.0,,4300000.0,1600000.0,-2400000.0,,,32500000.0,32900000.0,-5300000.0,,147600000.0,325400000.0,,4300000.0,,,,,,,,-3600000.0,-6000000.0,793800000.0,,,,290800000.0,,7400000.0,,,1400000.0,4300000.0,,,7300000.0,,,,75900000.0,42100000.0,,200000.0,-0.14,,,,,36500000.0,-381000000.0,,75900000.0,-3100000.0,,-11800000.0,,,,,1174800000.0,,,,,-1300000.0,0.0,33000000.0,,,,,,,,,,,,,,,,,,,22142857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,16000000.0,,13000000.0,,129300000.0,,,,,,105300000.0,,6700000.0,,17800000.0,21100000.0,196200000.0,104700000.0,-7600000.0,,,,110900000.0,,,46900000.0,-1000000.0,90000000.0,58800000.0,-13400000.0,4600000.0,43100000.0,34100000.0,,6700000.0,0.0,115300000.0,-7500000.0,707900000.0,,45800000.0,1111600000.0,1.76,23011364.0,1006900000.0,43100000.0,707900000.0,142500000.0,,104700000.0,484300000.0,8200000.0,40700000.0,344300000.0,-30000000.0,18400000.0,,1111600000.0,,,16000000.0,-1300000.0,35000000.0,22698000.0,44600000.0,,,403700000.0,403700000.0,,40500000.0,32200000.0,,,,,40700000.0,43100000.0,6500000.0,-44400000.0,17400000.0,1000000.0,,6700000.0,300000.0,18400000.0,32200000.0,110900000.0,72200000.0,38100000.0,1400000.0,,151900000.0,344300000.0,109800000.0,6700000.0,,,,76800000.0,,232500000.0,196200000.0,8300000.0,26700000.0,827500000.0,17400000.0,,,109800000.0,2700000.0,4300000.0,1006900000.0,45800000.0,2000000.0,6700000.0,827500000.0,134600000.0,9300000.0,,484300000.0,,105300000.0,42200000.0,,-700000.0,,151900000.0,-2900000.0,,6700000.0,35000000.0,-389400000.0,-9200000.0,-100000.0,2400000.0,,4600000.0,,,16600000.0,30100000.0,1216900000.0,,64200000.0,,,4300000.0,0.0,58800000.0,,-389400000.0,,,1216900000.0,,,,,-100000.0,-700000.0,1.78,,-1500000.0,-124100000.0,,,,,,361800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,11900000.0,,,,,,,,,,,,22500000.0,,210300000.0,113700000.0,-7700000.0,,0.97,,121000000.0,,,51000000.0,-3300000.0,,,,43000000.0,,39100000.0,,,,135700000.0,15100000.0,,,,1158200000.0,,,1044500000.0,,726900000.0,,,,,,,,,23200000.0,,,,22959184.0,12800000.0,,,,,,,,413300000.0,,,51100000.0,,,,,48300000.0,57400000.0,,-22800000.0,11600000.0,0.0,,28500000.0,3100000.0,23200000.0,,,78300000.0,39200000.0,5800000.0,,153200000.0,347100000.0,,28500000.0,,,,,,,,10600000.0,33800000.0,861000000.0,,,,294600000.0,,6700000.0,,,1700000.0,28500000.0,,,8400000.0,,,,109800000.0,1500000.0,,0.0,0.98,,,,,33100000.0,-400700000.0,,-100000.0,21800000.0,,43000000.0,800000.0,,,,1261700000.0,,,,,1300000.0,,49500000.0,-2300000.0,,,,,,,,,,,,,,,,,,23195876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,12900000.0,,,,,,,,,,,,3500000.0,,133600000.0,72600000.0,-8100000.0,,0.14,,122900000.0,,,25100000.0,-6100000.0,,,,29100000.0,,12400000.0,,,,83700000.0,12900000.0,,,,1130600000.0,,,1058000000.0,,650200000.0,,,,488900000.0,,,,,4100000.0,,,,25000000.0,8400000.0,,,,,,,,462400000.0,,,32200000.0,,,,,29300000.0,33700000.0,,-24700000.0,15300000.0,0.0,,13500000.0,1600000.0,4100000.0,,,50000000.0,37600000.0,-3700000.0,,153300000.0,347000000.0,,13500000.0,,,,,,,,2400000.0,6500000.0,873600000.0,,,,341700000.0,,28500000.0,,,47800000.0,13500000.0,,,7600000.0,,,,53400000.0,-19300000.0,,-1700000.0,0.14,,,,,33600000.0,-411700000.0,,53400000.0,-15000000.0,,29100000.0,0.0,,,,1285300000.0,,,,,100000.0,,48000000.0,-2200000.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,13200000.0,,,,,,,,,,,,-6500000.0,,154900000.0,68900000.0,-8200000.0,,-0.26,,108800000.0,,,9100000.0,-8200000.0,,,,-6200000.0,,-4400000.0,,,,53800000.0,-13500000.0,,,,1140900000.0,,,1072000000.0,,673200000.0,,,,489600000.0,,,,,-5900000.0,,,,25000000.0,10100000.0,,,,,,,,450000000.0,,,32100000.0,,,,,21800000.0,19400000.0,,-26000000.0,23300000.0,0.0,,6500000.0,2600000.0,-5900000.0,,,34400000.0,38800000.0,-8000000.0,,154100000.0,347000000.0,,6500000.0,,,,,,,,-3500000.0,-9400000.0,886200000.0,,,,343300000.0,,13500000.0,,,1600000.0,6500000.0,,,7600000.0,,,,85100000.0,25100000.0,,100000.0,-0.26,,,,,34800000.0,-423000000.0,,-100000.0,-7100000.0,,-6200000.0,0.0,,,,1309200000.0,,,,,900000.0,0.0,37800000.0,-2100000.0,,,,,,,,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
