date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:00.907113600,,29400000.0,189400000.0,95200000.0,,,,71200000.0,,,,,,,,,,,,,195400000.0,0.66,,,,238500000.0,,3400000.0,,,,,,288000000.0,,43200000.0,43200000.0,,,,99600000.0,600000.0,87200000.0,,,,,,,43200000.0,,,-20400000.0,,,,12200000.0,-4200000.0,,,,,,0.0,,,87200000.0,,,,2600000.0,50400000.0,54800000.0,,0.0,,,,,,,192000000.0,720500000.0,1329800000.0,,503600000.0,67500000.0,243300000.0,,,,,9100000.0,14000000.0,,,,,573900000.0,,0.64,,,,,64000000.0,-9900000.0,33800000.0,,,,,,,826200000.0,,,,,,0.0,-9300000.0,1700000.0,,,,,,123100000.0,65500000.0,,,,,,,,,,,53300000.0,,,,,609300000.0,308200000.0,,65454545.0,69800000.0,15200000.0,,58400000.0,,433800000.0,,,285200000.0,,,,-900000.0,1000000.0,,,57600000.0,,-32500000.0,-20800000.0,,,,,361600000.0,19700000.0,-1700000.0,,,,,-288700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-31600000.0,-57100000.0,161900000.0,104100000.0,,-79700000.0,,29900000.0,99600000.0,,1390400000.0,230500000.0,,,,,,900000.0,840600000.0,,204800000.0,,48100000.0,,,234300000.0,39800000.0,4000000.0,10900000.0,,455700000.0,,,300900000.0,-196900000.0,42200000.0,42200000.0,,,1424600000.0,99600000.0,1100000.0,30100000.0,,204800000.0,,,,0.0,42200000.0,,-38600000.0,-20400000.0,,232600000.0,,10000000.0,-9900000.0,,226100000.0,,69800000.0,14300000.0,0.0,345000000.0,190400000.0,30100000.0,310100000.0,274200000.0,104100000.0,2900000.0,-49200000.0,113300000.0,30100000.0,100000.0,-40600000.0,,,2.56,,30100000.0,232600000.0,825600000.0,1390400000.0,,549800000.0,,282900000.0,,564800000.0,,75200000.0,-4800000.0,14800000.0,,,,9900000.0,608600000.0,,,212100000.0,5200000.0,-298500000.0,,69800000.0,-12000000.0,33600000.0,-82800000.0,,608600000.0,,282900000.0,,840600000.0,161900000.0,169400000.0,,,0.0,0.0,-118600000.0,-44400000.0,,2.5,,67760000.0,-45100000.0,116500000.0,61300000.0,,-164500000.0,,,,,33600000.0,,,938300000.0,51300000.0,,113300000.0,,61100000.0,564800000.0,345000000.0,,,65200000.0,14100000.0,486300000.0,56300000.0,300900000.0,455700000.0,,,310100000.0,,66171875.0,825600000.0,1000000.0,5600000.0,-26400000.0,,55200000.0,,31700000.0,-79100000.0,,,,549800000.0,350800000.0,-25300000.0,5900000.0,1100000.0,25900000.0,-2200000.0,169400000.0,-298500000.0,,169400000.0,260200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,-14600000.0,171300000.0,100800000.0,,,,20600000.0,,,,,,,,,,,,,201300000.0,0.61,,,,246300000.0,,5400000.0,,,,,,308100000.0,,39700000.0,39700000.0,,,,99600000.0,900000.0,15500000.0,,,,,,,39700000.0,,,-20400000.0,,,,14200000.0,-11100000.0,,,,,,30100000.0,,,15500000.0,,,,3600000.0,-11000000.0,148800000.0,,0.0,,,,,,,239300000.0,842200000.0,1431300000.0,,588500000.0,66166667.0,286600000.0,,,,,-4000000.0,7400000.0,,,,,621700000.0,,0.6,,,,,67100000.0,-18600000.0,37700000.0,,,,,,,842800000.0,,,,,,0.0,-33700000.0,1600000.0,,,,,,121200000.0,69400000.0,,,,,,,,,,,55200000.0,,,,,589100000.0,387200000.0,,65081967.0,66000000.0,13900000.0,,53600000.0,,475000000.0,,,316300000.0,,,,-400000.0,2000000.0,,,51800000.0,,-1500000.0,-31600000.0,,,,,367500000.0,-30100000.0,-700000.0,,,,,-305400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,4900000.0,156600000.0,95000000.0,,,,32800000.0,,,,,,,,,,,,,197900000.0,0.66,,,,243500000.0,,6500000.0,,,,,,303100000.0,,43100000.0,43100000.0,,,,99600000.0,3300000.0,20400000.0,,,,,,,43100000.0,,,-20200000.0,,,,14600000.0,-16000000.0,,,,,,0.0,,,20400000.0,,,,4100000.0,18800000.0,173100000.0,,0.0,,,,,,,236800000.0,849800000.0,1452500000.0,,597400000.0,66307692.0,295100000.0,,,,,4900000.0,7800000.0,,,,,633800000.0,,0.65,,,,,69800000.0,-12000000.0,37800000.0,,,,,,,855100000.0,,,,,,0.0,-22300000.0,-100000.0,,,,,,125100000.0,69200000.0,,,,,,,,,,,54600000.0,,,,,602700000.0,399500000.0,,65303030.0,70500000.0,15200000.0,,58300000.0,,517200000.0,,,317900000.0,,,,-300000.0,2300000.0,,,55900000.0,,-5600000.0,-14000000.0,,,,,368600000.0,-23500000.0,-500000.0,,,,,-315900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,15000000.0,155300000.0,91600000.0,,,,57500000.0,,,,,,,,,,,,,195400000.0,0.55,,,,260600000.0,,12800000.0,,,,,,284400000.0,,35800000.0,35800000.0,,,,99600000.0,4200000.0,35400000.0,,,,,,,35800000.0,,,-20800000.0,,,,14400000.0,-7000000.0,,,600000.0,,,0.0,,,35400000.0,,,,4600000.0,20400000.0,155300000.0,,0.0,,,,,,,239600000.0,841400000.0,1443100000.0,,576100000.0,66296296.0,295500000.0,,,,,18900000.0,7000000.0,,,,,607500000.0,,0.54,,,,-13700000.0,70100000.0,-4600000.0,38000000.0,,,,,,,867000000.0,,,,,,35400000.0,-600000.0,-900000.0,,,,,,111800000.0,71600000.0,,,,,,,,,,,57200000.0,,,,,601700000.0,380700000.0,,65090909.0,54600000.0,12600000.0,,48400000.0,,512500000.0,,,306300000.0,,,,,1300000.0,,,40200000.0,,-41900000.0,-37100000.0,,,,,372400000.0,16700000.0,-500000.0,,,,,-301200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,-11400000.0,140400000.0,90500000.0,,-82200000.0,,65100000.0,99600000.0,,1399200000.0,197000000.0,,,,,,-5600000.0,855800000.0,,200000000.0,,52800000.0,,,239700000.0,,2600000.0,9900000.0,,519100000.0,,,278500000.0,-66200000.0,27200000.0,27200000.0,,,1451800000.0,99600000.0,9900000.0,24000000.0,,200000000.0,,,,24000000.0,27200000.0,,-115900000.0,-20800000.0,,241300000.0,,9600000.0,,,185600000.0,600000.0,75900000.0,27300000.0,35400000.0,343400000.0,176000000.0,24000000.0,308900000.0,238400000.0,90500000.0,3600000.0,55800000.0,127100000.0,24000000.0,0.0,-11600000.0,,,2.24,,24000000.0,241300000.0,846400000.0,1399200000.0,,543400000.0,,296200000.0,-13600000.0,552800000.0,,30100000.0,5200000.0,,,,,15900000.0,605900000.0,,,223400000.0,8500000.0,-297000000.0,-13600000.0,75900000.0,-22200000.0,31600000.0,-57400000.0,,605900000.0,,296200000.0,,855800000.0,140400000.0,145800000.0,,,0.0,24000000.0,-9600000.0,-12200000.0,,2.21,,65972851.0,-6100000.0,103600000.0,65900000.0,,-92000000.0,,,,,31600000.0,600000.0,,990000000.0,56300000.0,,127100000.0,,51200000.0,552800000.0,343400000.0,,,47300000.0,9500000.0,461800000.0,36700000.0,278500000.0,519100000.0,,,308900000.0,,65089286.0,846400000.0,,4300000.0,-11300000.0,,37700000.0,,-66900000.0,-9300000.0,,,,543400000.0,343300000.0,25600000.0,10200000.0,9900000.0,84000000.0,25000000.0,145800000.0,-297000000.0,,145800000.0,276200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,31600000.0,166200000.0,86300000.0,,,,35500000.0,,,,,,,,,,,,,192700000.0,0.55,,,,243000000.0,,6900000.0,,,,,,287300000.0,,35100000.0,35100000.0,,,,99700000.0,6700000.0,55600000.0,,,,,,,35100000.0,,,-20800000.0,,,,14500000.0,-500000.0,,,600000.0,,,24000000.0,,,55600000.0,,,,4100000.0,24600000.0,156800000.0,,0.0,,,,,,,238800000.0,823400000.0,1428900000.0,,593200000.0,63818182.0,285900000.0,,,,,-8800000.0,4800000.0,,,,,604200000.0,,0.55,,,,-16400000.0,77500000.0,-32100000.0,32700000.0,,,,,,,835700000.0,,,,,,55600000.0,19300000.0,5800000.0,,,,,,117700000.0,73100000.0,,,,,,,,,,,58600000.0,,,,,605500000.0,400500000.0,,63818182.0,59100000.0,12300000.0,,47400000.0,,533900000.0,,,298700000.0,,,,-1300000.0,,,,44600000.0,,-23200000.0,-10900000.0,,,,,360700000.0,2800000.0,-3200000.0,,,,,-305500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,20400000.0,176500000.0,82400000.0,,,,13800000.0,,,,,,,,,,,,,188700000.0,0.67,,,,268900000.0,,40700000.0,,,,,,278000000.0,,41700000.0,41700000.0,,,,99700000.0,6600000.0,76000000.0,,,,,,,41700000.0,,,-20300000.0,,,,13300000.0,-1400000.0,,,600000.0,,,55600000.0,,,76000000.0,,,,4000000.0,1200000.0,171100000.0,,0.0,,,,,,,237500000.0,807100000.0,1421000000.0,,607900000.0,62238806.0,273200000.0,,,,,8000000.0,5600000.0,,,,,604930000.0,,0.67,,,,-18600000.0,71600000.0,-42500000.0,33100000.0,,,,,,,813100000.0,,,,,,76000000.0,54300000.0,-1500000.0,,,,,,87700000.0,68000000.0,,,,,,,,,,,54700000.0,,,,,613900000.0,419200000.0,,62238806.0,33000000.0,14700000.0,,56400000.0,,555200000.0,,,296400000.0,,,,-300000.0,,,,19700000.0,,-47700000.0,-12600000.0,,,,,356600000.0,1700000.0,-1700000.0,,,,,-308530000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,-28400000.0,170400000.0,91900000.0,,,,37700000.0,,,,,,,,,,,,,198400000.0,0.55,,,,246900000.0,,4200000.0,,,,,,295000000.0,,33000000.0,33000000.0,,,,99700000.0,6800000.0,47600000.0,,,,,,,33000000.0,,,-20300000.0,,,,13500000.0,-500000.0,,,600000.0,,,76000000.0,,,47600000.0,,,,5700000.0,22100000.0,211800000.0,,0.0,,,,,,,258400000.0,835000000.0,1431700000.0,,647800000.0,60000000.0,270900000.0,,,,,-8000000.0,2100000.0,,,,,623104000.0,,0.55,,,,-21400000.0,67200000.0,-40800000.0,35800000.0,,,,,,,783900000.0,,,,,,47600000.0,-46800000.0,4300000.0,,,,,,113900000.0,67800000.0,,,,,,,,,,,54300000.0,,,,,596700000.0,449400000.0,,60000000.0,59600000.0,11600000.0,,44600000.0,,568500000.0,,,305700000.0,,,,,1100000.0,,,46100000.0,,-19300000.0,-15600000.0,,,,,360800000.0,-3100000.0,-1400000.0,,,,,-317404000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-5600000.0,27200000.0,160000000.0,89900000.0,,-81200000.0,,36800000.0,99700000.0,,1454500000.0,184300000.0,,,,,,,769500000.0,,195600000.0,,54900000.0,,,241300000.0,19400000.0,4000000.0,4100000.0,,577400000.0,,,298600000.0,14500000.0,28300000.0,28300000.0,,,1424100000.0,99700000.0,6000000.0,74800000.0,,195600000.0,,,,74800000.0,28300000.0,,-87500000.0,-19800000.0,,262000000.0,,13600000.0,-3200000.0,,148200000.0,600000.0,69900000.0,55800000.0,47600000.0,489400000.0,123800000.0,74800000.0,305300000.0,203100000.0,89900000.0,5900000.0,27300000.0,259500000.0,74800000.0,0.0,8600000.0,,,2.26,,74800000.0,262000000.0,834500000.0,1454500000.0,,685000000.0,,267200000.0,-19500000.0,620000000.0,,24000000.0,-2600000.0,6900000.0,,,,19700000.0,629300000.0,,,220900000.0,2200000.0,-324000000.0,-19500000.0,69900000.0,-27400000.0,36800000.0,-142800000.0,,629300000.0,,267200000.0,,769500000.0,160000000.0,138200000.0,,,0.0,74800000.0,-12300000.0,0.0,,2.25,,61422222.0,50800000.0,104800000.0,67100000.0,,-48600000.0,,,,,36800000.0,600000.0,,1000100000.0,53500000.0,,259500000.0,,46100000.0,620000000.0,489400000.0,,,51300000.0,7500000.0,424000000.0,35800000.0,298600000.0,577400000.0,,,305300000.0,,61150442.0,834500000.0,,2200000.0,-10500000.0,,37700000.0,,2700000.0,-9500000.0,,,,685000000.0,346100000.0,-11900000.0,8500000.0,6000000.0,75200000.0,-11400000.0,138200000.0,-324000000.0,,138200000.0,275800000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,-42000000.0,19300000.0,90500000.0,,,,31600000.0,,,,,,,,,,,,89800000.0,196400000.0,0.36,,,218700000.0,243100000.0,,200000.0,,,,,259800000.0,298700000.0,,21100000.0,21100000.0,,,,99700000.0,,32800000.0,,,,,,,21100000.0,,,-19500000.0,,,,14500000.0,-1100000.0,,,600000.0,,,74800000.0,,,32800000.0,,,,5300000.0,22400000.0,217600000.0,,0.0,,,,,,,,823100000.0,1401300000.0,,642200000.0,58611111.0,261500000.0,,,,,-100000.0,6500000.0,,,,,301800000.0,,0.36,,,,-22300000.0,70500000.0,-9900000.0,0.0,,,,,,,759100000.0,,,,,,32800000.0,-2900000.0,900000.0,,,,,,101000000.0,56600000.0,,,,,,,,,,,56600000.0,,,,,578200000.0,445800000.0,,58611111.0,58900000.0,7100000.0,,28200000.0,,579100000.0,,,301800000.0,,,,-1700000.0,600000.0,,,44400000.0,,-70700000.0,-9200000.0,,,,,344100000.0,-1300000.0,200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,-18700000.0,19300000.0,90200000.0,,,,45600000.0,,,,,,,,,,,,130800000.0,196000000.0,0.37,,,211300000.0,256300000.0,,3200000.0,,,,,,289500000.0,,21800000.0,21800000.0,,,,99700000.0,6100000.0,14100000.0,,,,,,,21800000.0,,,-19300000.0,,,,14400000.0,-1300000.0,,,600000.0,,,32800000.0,,,14100000.0,,,,4200000.0,39800000.0,169900000.0,,0.0,,,,,,,258300000.0,802600000.0,1344200000.0,,580900000.0,58918919.0,252900000.0,,,,,9200000.0,9200000.0,,,,,615400000.0,,0.37,,,,-21500000.0,64900000.0,0.0,0.0,,,,,,,763300000.0,,,,,,14100000.0,1800000.0,-300000.0,,,,,,84900000.0,56400000.0,,,,,,,,,,,56400000.0,,,,,541600000.0,384900000.0,,58918919.0,42900000.0,5700000.0,,27500000.0,,581600000.0,,,291400000.0,,,,4900000.0,900000.0,,,28500000.0,,-66100000.0,-5800000.0,,,,,341200000.0,5200000.0,-100000.0,,,,,-324000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,83700000.0,19300000.0,88100000.0,,,,71700000.0,,,,,,,,,,,,138600000.0,194100000.0,0.33,,,195400000.0,245700000.0,,2900000.0,,,,,,268800000.0,,19500000.0,19500000.0,,,,99800000.0,6200000.0,97800000.0,,,,,,,19500000.0,,,-19300000.0,,,,14000000.0,-58400000.0,,,600000.0,,,14100000.0,,,97800000.0,,,,3300000.0,66100000.0,151000000.0,,0.0,,,,,,,257700000.0,744300000.0,1333000000.0,,565800000.0,59090909.0,200000000.0,,,,,20800000.0,110800000.0,,,,,610600000.0,,0.33,,,,-19200000.0,62800000.0,0.0,0.0,,,,,,,767200000.0,,,,,,97800000.0,48700000.0,1900000.0,,,,,,80000000.0,54300000.0,,,,,,,,,,,54300000.0,,,,,588700000.0,371700000.0,,59090909.0,39700000.0,5800000.0,,25300000.0,,581700000.0,,,286600000.0,,,,-200000.0,1500000.0,,,25700000.0,,-36700000.0,-5600000.0,,,,,325700000.0,40600000.0,-800000.0,,,,,-324000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-104900000.0,-64400000.0,19400000.0,85200000.0,163400000.0,-77400000.0,,50400000.0,99800000.0,267900000.0,1205400000.0,55800000.0,,,,,43100000.0,,736500000.0,141300000.0,185000000.0,,53000000.0,,163400000.0,238600000.0,162200000.0,-30300000.0,5800000.0,,548300000.0,,267900000.0,242600000.0,32600000.0,-14100000.0,-14100000.0,,,13122000000.0,99800000.0,,76500000.0,,185000000.0,,,,33400000.0,-14100000.0,,-273300000.0,-19300000.0,43100000.0,,,10100000.0,-44100000.0,,11866300000.0,600000.0,55500000.0,-20500000.0,97800000.0,283900000.0,199300000.0,33400000.0,264200000.0,11919300000.0,85200000.0,2700000.0,42400000.0,67700000.0,33400000.0,0.0,4600000.0,,,0.83,,76500000.0,,697100000.0,1205400000.0,,468900000.0,,165000000.0,-19300000.0,508300000.0,,74800000.0,28600000.0,35700000.0,,,,15500000.0,605500000.0,,,222200000.0,-16600000.0,-341300000.0,-19300000.0,55500000.0,0.0,0.0,-9900000.0,,605500000.0,,165000000.0,,736500000.0,19400000.0,48300000.0,,,0.0,33400000.0,-15000000.0,2100000.0,,0.82,141300000.0,58902439.0,-41400000.0,11872400000.0,90200000.0,,-28600000.0,,,,,0.0,600000.0,,998200000.0,54900000.0,,67700000.0,,7500000.0,508300000.0,283900000.0,,,11792300000.0,-11200000.0,12123800000.0,-25300000.0,242600000.0,548300000.0,,,264200000.0,,58192771.0,697100000.0,,2800000.0,90800000.0,,11782200000.0,,-99800000.0,-8000000.0,,,,468900000.0,12111000000.0,46300000.0,-15900000.0,,170700000.0,58500000.0,48300000.0,-341300000.0,,48300000.0,257500000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,-9500000.0,19500000.0,83900000.0,,,,34900000.0,,,,,,,,,55000000.0,,,140300000.0,183700000.0,0.33,,,171300000.0,225300000.0,,600000.0,,,,,,229100000.0,,19500000.0,19500000.0,,,,99800000.0,,78900000.0,,,,,,,19500000.0,,,-19400000.0,,,,11300000.0,-15200000.0,,,600000.0,,,33400000.0,,,23900000.0,,,,2200000.0,31000000.0,74800000.0,,0.0,,,,,,,364300000.0,713000000.0,1220000000.0,,476600000.0,59500000.0,92100000.0,,,,,14900000.0,3600000.0,,,,,597900000.0,,0.33,,,,-19500000.0,58300000.0,,27700000.0,,,,,,,743400000.0,,,,,,23900000.0,-39000000.0,2000000.0,,,,,,76400000.0,50100000.0,,,,,,,,,,,50800000.0,,,,,507000000.0,292900000.0,,59090909.0,37600000.0,5800000.0,,25300000.0,,548500000.0,,,256600000.0,,,,500000.0,6900000.0,,,26300000.0,,-5400000.0,-3900000.0,,,,,301700000.0,7800000.0,,,,,,-341300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,8700000.0,19500000.0,115200000.0,,,,35800000.0,,,,,,,,,70000000.0,,,144700000.0,413700000.0,0.52,,,271600000.0,308000000.0,,1000000.0,,,,,,291400000.0,,30800000.0,30800000.0,,,,298500000.0,,102600000.0,,,,,,,30800000.0,,,-19400000.0,,,,14600000.0,-15100000.0,,,600000.0,,,23900000.0,,,32600000.0,,,,4300000.0,29000000.0,117300000.0,,0.0,,,,,,,432800000.0,853500000.0,1549600000.0,,793500000.0,59900000.0,75300000.0,,,,,19400000.0,17000000.0,,,,,686700000.0,,0.51,,,,-18500000.0,98300000.0,,0.0,,,,,,,756100000.0,,,,,,32600000.0,-249700000.0,-1800000.0,,,,,,106100000.0,70300000.0,,,,,,,,,,,69300000.0,,,,,696100000.0,379800000.0,,59230769.0,50400000.0,2700000.0,,33500000.0,,559700000.0,,,345400000.0,,,,,800000.0,,,35800000.0,,222600000.0,-6800000.0,,,,,414100000.0,-5700000.0,,,,,,-341300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,46900000.0,132200000.0,120800000.0,,,,80000000.0,,,,,,,,,70000000.0,,,33700000.0,419400000.0,0.53,,,250100000.0,330400000.0,,3900000.0,,,,,,271900000.0,,31100000.0,31100000.0,,,,298600000.0,,149500000.0,,,,,,,31100000.0,,,-19500000.0,,,,14100000.0,-300000.0,,,600000.0,,,32600000.0,,,79500000.0,,,,5800000.0,74700000.0,106800000.0,,0.0,,,,,,,426500000.0,828800000.0,1530100000.0,,787200000.0,59600000.0,74900000.0,,,,,13900000.0,700000.0,,,,,668700000.0,,0.52,,,,-18200000.0,95100000.0,,0.0,,,,,,,742900000.0,,,,,,79500000.0,-3400000.0,1500000.0,,,,,,115400000.0,71100000.0,,,,,,,,,,,73100000.0,,,,,701300000.0,367800000.0,,58679245.0,58400000.0,9300000.0,,40400000.0,,545900000.0,,,327400000.0,,,,,300000.0,,,44300000.0,,-29700000.0,-5300000.0,,,,,445800000.0,39100000.0,,,,,,-341300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-53100000.0,-39500000.0,19500000.0,112700000.0,221200000.0,-77800000.0,,28700000.0,298700000.0,,1410300000.0,127000000.0,,,,,15000000.0,900000.0,744200000.0,149000000.0,411400000.0,,49800000.0,,221200000.0,315000000.0,97800000.0,-5800000.0,11500000.0,,553700000.0,,,258000000.0,-237500000.0,27200000.0,27200000.0,,,1587800000.0,298700000.0,,55000000.0,,411400000.0,,,,40000000.0,27200000.0,,64700000.0,-19500000.0,15000000.0,416900000.0,,9800000.0,-22500000.0,,138500000.0,600000.0,86200000.0,1000000.0,79500000.0,254700000.0,179400000.0,40000000.0,320600000.0,188300000.0,112700000.0,5500000.0,22800000.0,,40000000.0,0.0,7800000.0,,,1.4,,55000000.0,416900000.0,814000000.0,1410300000.0,,666100000.0,,76500000.0,-30700000.0,596300000.0,,33400000.0,20100000.0,76500000.0,,,,17800000.0,712400000.0,,,265300000.0,300000.0,-391800000.0,-30700000.0,86200000.0,,0.0,,,712400000.0,,76500000.0,,744200000.0,19500000.0,83200000.0,,,0.0,40000000.0,54600000.0,6100000.0,,1.38,149000000.0,59700000.0,6600000.0,111200000.0,79100000.0,,-21900000.0,,,,,0.0,600000.0,,1178700000.0,72100000.0,,,,18400000.0,596300000.0,254700000.0,,,41900000.0,600000.0,409100000.0,27800000.0,258000000.0,553700000.0,,,320600000.0,,59428571.0,814000000.0,500000.0,3500000.0,27700000.0,,32100000.0,,-122800000.0,-5900000.0,,,,666100000.0,426200000.0,-13500000.0,,,157500000.0,68300000.0,83200000.0,-391800000.0,,108600000.0,270600000.0,,,,,,,,,,,,,
