date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.412035200,,,,3470000000.0,0.0,33000000.0,,-206000000.0,1787000000.0,,,,,,35843000000.0,,,,1.195259,,,,,,,,9220000000,-36000000.0,1354000000,32301000000.0,,-648000000.0,515000000.0,,1816000000,,,41000000.0,,7000000.0,,,,,,,,0.0,,-8054000000.0,-70000000.0,,,929000000.0,2116000000.0,,,,,,4211000000.0,-7384000000.0,30211000000.0,,,-43000000.0,,,6000000.0,5632000000.0,8527000000.0,,910000000.0,,-18423000000.0,,,,,447260000.0,1045000000.0,,,,518000000,608000000.0,,,,692000000.0,,-569000000.0,,,,-623000000.0,1128000000.0,611000000,,,,,,,,,,,,318000000.0,2000000.0,1258000000.0,,13878000000.0,,,1740000000.0,0.0,,27426000000.0,,,,,,1.16,-143000000.0,,5750000000.0,2801000000.0,5524000000.0,,,,460000000.0,,5899000000.0,,,,,658000000.0,,,,,,,4000000.0,,,,,,,433378700.0,,,29825000000.0,518000000,21298000000.0,,,,559000000.0,515000000.0,,1044000000.0,515000000.0,,,427000000.0,-80000000.0,,,,,,758000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-18625000000.0,,16641000000.0,3695000000.0,-1000000000.0,-22000000.0,,-323000000.0,2035000000.0,-2176000000.0,-1750000000.0,,620000000.0,,37697000000.0,8450000000.0,,2373000000.0,1.253336,8930000000.0,,566000000.0,-3645000000.0,,,,9636000000,344000000.0,1486000000,32980000000.0,,-1406000000.0,566000000.0,152000000.0,1856000000,3107000000.0,,45000000.0,36918000000.0,25000000.0,32217000000.0,444000000.0,1875000000.0,-83000000.0,1743000000.0,-399000000.0,,0.0,,-7575000000.0,-669000000.0,2272000000.0,14015000000.0,968000000.0,2209000000.0,22269000000.0,-264000000.0,1025000000.0,,,4282000000.0,-7894000000.0,32217000000.0,,,-1639000000.0,37697000000.0,1108000000.0,3000000.0,5480000000.0,8930000000.0,,1025000000.0,1875000000.0,-18625000000.0,,22903000000.0,-766000000.0,414000000.0,443866000.0,1078000000.0,-7000000.0,338000000.0,4.459212,527000000,659000000.0,450352000.0,,,620000000.0,133000000.0,-694000000.0,,29307000000.0,-7894000000.0,-170000000.0,1627000000.0,676000000,,,-2918000000.0,1832000000.0,1820000000.0,-232000000.0,,31199000000.0,,,163000000.0,292000000.0,-89000000.0,1279000000.0,-7575000000.0,14355000000.0,1279000000.0,5480000000.0,1832000000.0,329000000.0,,29307000000.0,4000000.0,4.16,,5694000000.0,,1.19,51000000.0,,5941000000.0,3107000000.0,5694000000.0,,420477900.0,566000000.0,459000000.0,6416000000.0,6416000000.0,,,14355000000.0,-341000000.0,515000000.0,5565000000.0,,2035000000.0,-5164000000.0,7044000000.0,4448000000.0,4000000.0,-323000000.0,,10000000.0,329000000.0,566000000.0,-1378000000.0,420477900.0,,,31199000000.0,527000000,22269000000.0,,,32980000000.0,933000000.0,566000000.0,1078000000.0,338000000.0,566000000.0,,,429000000.0,-131000000.0,,3481000000.0,,659000000.0,,832000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,3640000000.0,-366000000.0,438000000.0,-312000000.0,-344000000.0,1973000000.0,,,,,,37510000000.0,,,,1.41,,,,,,,,9676000000,-667000000.0,1469000000,33293000000.0,,-432000000.0,586000000.0,,1970000000,,-106000000.0,48000000.0,,15000000.0,,,,,,,,-6000000.0,,-7280000000.0,-28000000.0,,,1078000000.0,2171000000.0,,,,,,4398000000.0,-7620000000.0,30338000000.0,,,-791000000.0,,,5000000.0,7172000000.0,9130000000.0,,1025000000.0,,-18901000000.0,,,,,435309000.0,1095000000.0,,,,591000000,616000000.0,,,,735000000.0,,-446000000.0,,,,-566000000.0,1018000000.0,720000000,,,,,,,,,,,,358000000.0,28000000.0,1287000000.0,,14392000000.0,,,,0.0,,27406000000.0,,,,,,1.36,20000000.0,,6036000000.0,3162000000.0,5928000000.0,,,,473000000.0,,6415000000.0,,,,,566000000.0,,,,,,,4000000.0,,,,,,,420148000.0,,,31288000000.0,591000000,22158000000.0,,,,572000000.0,586000000.0,,2037000000.0,586000000.0,,,419000000.0,-143000000.0,,,,,,-895000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,3735000000.0,-574000000.0,-539000000.0,195000000.0,-290000000.0,1884000000.0,,,,,,37665000000.0,,,,1.22,,,,,,,,9897000000,252000000.0,1529000000,33803000000.0,,-577000000.0,673000000.0,,1878000000,,-89000000.0,55000000.0,,25000000.0,,,,,,,,,,-7120000000.0,-67000000.0,,,984000000.0,2206000000.0,,,,,,4492000000.0,-7406000000.0,31355000000.0,,,-2853000000.0,,,-4000000.0,6310000000.0,9293000000.0,,1092000000.0,,-19243000000.0,,,,,429369000.0,1132000000.0,,,,507000000,586000000.0,,,,787000000.0,,-558000000.0,,,,-393000000.0,1057000000.0,665000000,,,,,,,,,,,,319000000.0,-120000000.0,1348000000.0,,14560000000.0,,,,0.0,,28363000000.0,,,,,,1.18,87000000.0,,6162000000.0,3052000000.0,5804000000.0,,,,469000000.0,,6484000000.0,,,,,586000000.0,,,,,,,4000000.0,,,,,,,416407000.0,,,31710000000.0,507000000,22417000000.0,,,,499000000.0,673000000.0,,1374000000.0,673000000.0,,,425000000.0,20000000.0,,,,,,-889000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,3593000000.0,-446000000.0,-47000000.0,-35000000.0,-309000000.0,1877000000.0,,,,,,37708000000.0,,,,1.08812,,,,,,,,9856000000,-79000000.0,1324000000,34207000000.0,,-622000000.0,588000000.0,,1736000000,,-10000000.0,68000000.0,,102000000.0,,,,,,,,,,-6989000000.0,-89000000.0,,,843000000.0,2269000000.0,,,,,,4619000000.0,-7294000000.0,31395000000.0,,,-58000000.0,,,2000000.0,6313000000.0,9221000000.0,,1015000000.0,,-19503000000.0,,,,,426441000.0,1117000000.0,,,,449000000,595000000.0,,,,836000000.0,,-567000000.0,,,,-564000000.0,1101000000.0,573000000,,,,,,,,,,,,270000000.0,-70000000.0,1379000000.0,,14704000000.0,,,,0.0,,28375000000.0,,,,,,1.05,-85000000.0,,6263000000.0,3059000000.0,5827000000.0,,,,482000000.0,,6540000000.0,,,,,673000000.0,,,,,,,4000000.0,,,,,,,412638300.0,,,31896000000.0,449000000,22675000000.0,,,,534000000.0,588000000.0,,1377000000.0,588000000.0,,,411000000.0,-90000000.0,,,,,,-1192000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-19600000000.0,,18115000000.0,3957000000.0,-1011000000.0,-12000000.0,344000000.0,-265000000.0,2170000000.0,-2375000000.0,-2397000000.0,,1157000000.0,,38790000000.0,8960000000.0,,2696000000.0,1.459602,9232000000.0,,741000000.0,-4114000000.0,,,,10249000000,171000000.0,1643000000,34614000000.0,,-952000000.0,741000000.0,175000000.0,1942000000,3113000000.0,-109000000.0,68000000.0,39678000000.0,96000000.0,33274000000.0,192000000.0,2129000000.0,-160000000.0,1665000000.0,-357000000.0,,,,-7338000000.0,-167000000.0,2359000000.0,14925000000.0,1052000000.0,2314000000.0,23512000000.0,-323000000.0,1163000000.0,,,4606000000.0,-7599000000.0,33274000000.0,,,-1218000000.0,38790000000.0,1261000000.0,4000000.0,5516000000.0,9232000000.0,,1163000000.0,2129000000.0,-19600000000.0,,24753000000.0,-351000000.0,566000000.0,415918000.0,1115000000.0,,233000000.0,5.339336,582000000,610000000.0,426721000.0,,,1157000000.0,238000000.0,-804000000.0,,30255000000.0,-7599000000.0,-453000000.0,1558000000.0,738000000,,,-2583000000.0,,1904000000.0,-314000000.0,,32744000000.0,,,239000000.0,314000000.0,-181000000.0,1439000000.0,-7338000000.0,15014000000.0,1439000000.0,5516000000.0,,350000000.0,,30255000000.0,4000000.0,4.99,,5889000000.0,,1.4,153000000.0,,6292000000.0,3113000000.0,5889000000.0,,398738700.0,741000000.0,480000000.0,6731000000.0,6731000000.0,,,15014000000.0,-343000000.0,588000000.0,5965000000.0,,2170000000.0,-4920000000.0,7526000000.0,4734000000.0,4000000.0,-265000000.0,,7000000.0,350000000.0,741000000.0,-1976000000.0,398738700.0,,,32744000000.0,582000000,23512000000.0,,,34614000000.0,754000000.0,741000000.0,1115000000.0,233000000.0,741000000.0,,,410000000.0,-144000000.0,,3957000000.0,,610000000.0,,-1138000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,3844000000.0,-621000000.0,360000000.0,-371000000.0,-294000000.0,1944000000.0,,,,,,38775000000.0,,,,1.762987,,,,,,,,10260000000,-356000000.0,1512000000,34978000000.0,,-496000000.0,852000000.0,,1990000000,,14000000.0,65000000.0,,39000000.0,,,,,,,,,,-7266000000.0,-9000000.0,,,1095000000.0,2332000000.0,,,,,,4702000000.0,-7556000000.0,33377000000.0,,,-2011000000.0,,,7000000.0,5398000000.0,9201000000.0,,1054000000.0,,-19921000000.0,,,,,410575000.0,1116000000.0,,,,694000000,599000000.0,,,,1206000000.0,,-509000000.0,,,,-792000000.0,1399000000.0,811000000,,,,,,,,,,,,284000000.0,-1000000.0,1415000000.0,,15057000000.0,,,,0.0,,30328000000.0,,,,,,1.69,111000000.0,,6416000000.0,3228000000.0,5880000000.0,,,,479000000.0,,6713000000.0,,,,,741000000.0,,,,,,,4000000.0,,,,,,,393650000.0,,,32776000000.0,694000000,23575000000.0,,,,890000000.0,852000000.0,,226000000.0,852000000.0,,,416000000.0,-230000000.0,,,,,,-789000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,3910000000.0,-1237000000.0,-293000000.0,269000000.0,-344000000.0,1934000000.0,,,,,,39703000000.0,,,,1.731298,,,,,,,,10319000000,266000000.0,1553000000,35873000000.0,,-1059000000.0,691000000.0,,2048000000,,-190000000.0,64000000.0,,38000000.0,,,,,,,,,,-7767000000.0,-421000000.0,,,1132000000.0,2357000000.0,,,,,,4691000000.0,-8107000000.0,34307000000.0,,,-54000000.0,,,8000000.0,5396000000.0,9095000000.0,,1254000000.0,,-20249000000.0,,,,,398659000.0,1126000000.0,,,,658000000,542000000.0,,,,1250000000.0,,-663000000.0,,,,-451000000.0,1349000000.0,791000000,,,,,,,,,,,,341000000.0,6000000.0,1481000000.0,,15624000000.0,,,,0.0,,31228000000.0,,,,,,1.65,-161000000.0,,6409000000.0,3238000000.0,5669000000.0,,,,489000000.0,,6694000000.0,,,,,852000000.0,,,,,,,4000000.0,,,,,,,380061600.0,,,33205000000.0,658000000,24110000000.0,,,,686000000.0,691000000.0,,224000000.0,691000000.0,,,427000000.0,-90000000.0,,,,,,-575000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,3831000000.0,-355000000.0,-59000000.0,-239000000.0,-341000000.0,1950000000.0,,,,,,39290000000.0,,,,1.643002,,,,,,,,10270000000,-64000000.0,1440000000,36449000000.0,,-679000000.0,677000000.0,,1945000000,,15000000.0,67000000.0,,21000000.0,,,,,,,,,,-7426000000.0,-38000000.0,,,1018000000.0,2391000000.0,,,,,,4740000000.0,-7763000000.0,34135000000.0,,,-2359000000.0,,,2000000.0,5155000000.0,8843000000.0,,1160000000.0,,-20574000000.0,,,,,389592000.0,1164000000.0,,,,618000000,570000000.0,,,,1148000000.0,,-712000000.0,,,,-541000000.0,1206000000.0,745000000,,,,,,,,,,,,273000000.0,10000000.0,1503000000.0,,15875000000.0,,,,0.0,,31225000000.0,,,,,,1.59,-14000000.0,,6439000000.0,2989000000.0,5503000000.0,,,,495000000.0,,6691000000.0,,,,,691000000.0,,,,,,,4000000.0,,,,,,,376140800.0,,,33127000000.0,618000000,24284000000.0,,,,494000000.0,677000000.0,,216000000.0,677000000.0,,,432000000.0,-157000000.0,,,,,,-680000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-20703000000.0,,18897000000.0,4075000000.0,-538000000.0,115000000.0,485000000.0,-338000000.0,2318000000.0,-2760000000.0,-2751000000.0,,1074000000.0,,39391000000.0,9462000000.0,,3432000000.0,2.48289,9086000000.0,,646000000.0,-3247000000.0,,,,10641000000,196000000.0,1693000000,37055000000.0,,-1006000000.0,646000000.0,-95000000.0,2500000000,3300000000.0,49000000.0,55000000.0,41490000000.0,-240000000.0,33557000000.0,144000000.0,2890000000.0,123000000.0,1707000000.0,-572000000.0,,,,-6968000000.0,-108000000.0,2893000000.0,15660000000.0,1565000000.0,2382000000.0,24672000000.0,42000000.0,1111000000.0,,,4764000000.0,-7302000000.0,33557000000.0,,,-51000000.0,39391000000.0,1378000000.0,-11000000.0,5834000000.0,9086000000.0,,1111000000.0,2890000000.0,-20703000000.0,,25830000000.0,-576000000.0,741000000.0,384747000.0,1148000000.0,,216000000.0,7.799514,920000000,542000000.0,395851000.0,,,1074000000.0,-142000000.0,-876000000.0,,31160000000.0,-7302000000.0,-724000000.0,1699000000.0,1085000000,,,-3240000000.0,,1966000000.0,-112000000.0,,33758000000.0,,,251000000.0,480000000.0,304000000.0,1503000000.0,-6968000000.0,16352000000.0,1503000000.0,5834000000.0,,391000000.0,,31160000000.0,4000000.0,7.3,,5826000000.0,,2.39,-31000000.0,,6566000000.0,3300000000.0,5826000000.0,,370535900.0,646000000.0,503000000.0,6704000000.0,6704000000.0,,,16352000000.0,319000000.0,677000000.0,6198000000.0,,2318000000.0,-4475000000.0,8483000000.0,5653000000.0,4000000.0,-338000000.0,,6000000.0,391000000.0,646000000.0,-2508000000.0,370535900.0,,,33758000000.0,920000000,24672000000.0,,,37055000000.0,823000000.0,646000000.0,1148000000.0,216000000.0,646000000.0,,,432000000.0,-95000000.0,,4810000000.0,,542000000.0,,-1203000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,3925000000.0,-424000000.0,292000000.0,-591000000.0,-320000000.0,2233000000.0,,,,,,39152000000.0,,,,1.787387,,,,,,,,10623000000,-420000000.0,1474000000,37588000000.0,,-669000000.0,753000000.0,,2006000000,,3000000.0,73000000.0,,38000000.0,,,,,,,,,,-6701000000.0,-90000000.0,,,1066000000.0,2451000000.0,,,,,,4901000000.0,-7017000000.0,33689000000.0,,,-43000000.0,,,7000000.0,5463000000.0,9037000000.0,,1119000000.0,,-21126000000.0,,,,,379980000.0,1134000000.0,,,,659000000,543000000.0,,,,999000000.0,,-571000000.0,,,,-504000000.0,1280000000.0,777000000,,,,,,,,,,,,289000000.0,11000000.0,1501000000.0,,16462000000.0,,,,0.0,,31302000000.0,,,,,,1.74,107000000.0,,6698000000.0,3018000000.0,5664000000.0,,,,521000000.0,,6754000000.0,,,,,646000000.0,,,,,,,4000000.0,,,,,,,368694700.0,,,33795000000.0,659000000,24758000000.0,,,,709000000.0,753000000.0,,212000000.0,753000000.0,,,419000000.0,-197000000.0,,,,,,-592000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,4042000000.0,-542000000.0,-25000000.0,293000000.0,-293000000.0,2245000000.0,,,,,,39645000000.0,,,,1.810441,,,,,,,,10733000000,25000000.0,1556000000,38306000000.0,,-922000000.0,705000000.0,,2092000000,,-181000000.0,67000000.0,,23000000.0,,,,,,,,,,-6503000000.0,-205000000.0,,,1160000000.0,2486000000.0,,,,,,4896000000.0,-6792000000.0,33874000000.0,,,-52000000.0,,,-2000000.0,5771000000.0,9337000000.0,,1306000000.0,,-21538000000.0,,,,,375338000.0,1144000000.0,,,,657000000,549000000.0,,,,1141000000.0,,-733000000.0,,,,-530000000.0,1404000000.0,795000000,,,,,,,,,,,,365000000.0,15000000.0,1544000000.0,,16768000000.0,,,,0.0,,31448000000.0,,,,,,1.75,-48000000.0,,6691000000.0,3313000000.0,5782000000.0,,,,521000000.0,,6771000000.0,,,,,753000000.0,,,,,,,4000000.0,,,,,,,362895000.0,,,34566000000.0,657000000,25229000000.0,,,,671000000.0,705000000.0,,213000000.0,705000000.0,,,411000000.0,-118000000.0,,,,,,-1160000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,3838000000.0,-509000000.0,-276000000.0,129000000.0,-268000000.0,2314000000.0,,,,,,40797000000.0,,,,1.193345,,,,,,,,10696000000,106000000.0,1224000000,39262000000.0,,-1581000000.0,718000000.0,,1744000000,,128000000.0,55000000.0,,22000000.0,,,,,,,,,,-6516000000.0,-847000000.0,,,778000000.0,2614000000.0,,,,,,5081000000.0,-6780000000.0,35186000000.0,,,-605000000.0,,,-11000000.0,5611000000.0,9448000000.0,,1204000000.0,,-21933000000.0,,,,,369834000.0,1179000000.0,,,,426000000,569000000.0,,,,1028000000.0,,-729000000.0,,,,586000000.0,1008000000.0,530000000,,,,,,,,,,,,248000000.0,-19000000.0,1546000000.0,,17329000000.0,,,,0.0,,32751000000.0,,,,,,1.15,13000000.0,,6858000000.0,3095000000.0,5980000000.0,,,,539000000.0,,7357000000.0,,,,,705000000.0,,,,,,,4000000.0,,,,,,,356979800.0,,,35731000000.0,426000000,26283000000.0,,,,279000000.0,718000000.0,,202000000.0,718000000.0,,,427000000.0,-110000000.0,,,,,,-1422000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-22189000000.0,,,4434000000.0,-576000000.0,442000000.0,543000000.0,-278000000.0,2606000000.0,-3015000000.0,-2051000000.0,,710000000.0,,41588000000.0,10182000000.0,,2743000000.0,1.353931,9977000000.0,,732000000.0,-4640000000.0,,,,11562000000,-7000000.0,1803000000,40084000000.0,,-1107000000.0,732000000.0,86000000.0,2360000000,3352000000.0,-19000000.0,75000000.0,43614000000.0,31000000.0,35430000000.0,374000000.0,2216000000.0,433000000.0,1690000000.0,-519000000.0,,,,-6532000000.0,-70000000.0,2411000000.0,16239000000.0,1377000000.0,2631000000.0,26616000000.0,-296000000.0,1171000000.0,,,5181000000.0,-6806000000.0,35430000000.0,,,-53000000.0,41588000000.0,1638000000.0,2000000.0,6158000000.0,9977000000.0,,1171000000.0,2216000000.0,-22189000000.0,,27375000000.0,-1212000000.0,646000000.0,363943000.0,1198000000.0,,200000000.0,6.329772,474000000,617000000.0,372221000.0,,,710000000.0,114000000.0,-982000000.0,,32858000000.0,-6806000000.0,-613000000.0,1734000000.0,641000000,,,-4279000000.0,,2131000000.0,-69000000.0,,36593000000.0,,,270000000.0,736000000.0,7000000.0,1573000000.0,-6532000000.0,17895000000.0,1573000000.0,6158000000.0,,429000000.0,,32858000000.0,4000000.0,5.95,,6501000000.0,,1.3,14000000.0,,7128000000.0,3352000000.0,6501000000.0,,350091600.0,732000000.0,550000000.0,7394000000.0,7394000000.0,,,17895000000.0,14000000.0,718000000.0,6057000000.0,,2606000000.0,-753000000.0,8202000000.0,5426000000.0,4000000.0,-278000000.0,,-4000000.0,429000000.0,732000000.0,-1061000000.0,350091600.0,,,36593000000.0,474000000,26616000000.0,,,40084000000.0,752000000.0,732000000.0,1198000000.0,200000000.0,732000000.0,,,433000000.0,-94000000.0,,4381000000.0,,617000000.0,,-1466000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,4219000000.0,-423000000.0,246000000.0,-246000000.0,-197000000.0,2538000000.0,,,,,,41733000000.0,,,,3.259375,,,,,,,,11423000000,-468000000.0,1556000000,40308000000.0,,-335000000.0,1086000000.0,,2523000000,,-218000000.0,60000000.0,,32000000.0,,,,,,,,-123000000.0,,-6051000000.0,-379000000.0,,,1539000000.0,2663000000.0,,,,,,,-6244000000.0,34255000000.0,,,-50000000.0,,,-40000000.0,7478000000.0,10391000000.0,,1296000000.0,,-22184000000.0,,,,,359749000.0,1244000000.0,,,,1144000000,648000000.0,,,,665000000.0,,-694000000.0,,,,-611000000.0,1300000000.0,1282000000,,,,,,,,,,,,257000000.0,414000000.0,1677000000.0,,18124000000.0,,,,,,31594000000.0,,,,,,3.18,354000000.0,,7204000000.0,3243000000.0,6332000000.0,,,,553000000.0,,,,,,,732000000.0,,,,,,,4000000.0,,,,,,,350987500.0,,,37299000000.0,1144000000,26908000000.0,,,,606000000.0,1086000000.0,,1697000000.0,1086000000.0,,,431000000.0,-285000000.0,,,,,,-4000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,4338000000.0,-470000000.0,-128000000.0,277000000.0,-261000000.0,2457000000.0,,,,,,41867000000.0,,,,2.364747,,,,,,,,11529000000,66000000.0,1658000000,41142000000.0,,-980000000.0,868000000.0,,2236000000,,18000000.0,74000000.0,,34000000.0,,,,,,,,-122000000.0,,-5731000000.0,-159000000.0,,,1238000000.0,2680000000.0,,,,,,,-5989000000.0,34242000000.0,,,-51000000.0,,,15000000.0,7625000000.0,10394000000.0,,1298000000.0,,-22598000000.0,,,,,355039000.0,1283000000.0,,,,820000000,648000000.0,,,,697000000.0,,-880000000.0,,,,-797000000.0,1565000000.0,966000000,,,,,,,,,,,,272000000.0,16000000.0,1636000000.0,,18544000000.0,,,,,,31500000000.0,,,,,,2.31,-218000000.0,,7191000000.0,3476000000.0,6592000000.0,,,,562000000.0,,,,,,,1086000000.0,,,,,,,3000000.0,,,,,,,346760200.0,,,37742000000.0,820000000,27348000000.0,,,,685000000.0,868000000.0,,1692000000.0,868000000.0,,,436000000.0,-94000000.0,,,,,,-229000000.0,,,,,,,,,,,,,,,,,,
