date,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualBasicEPS,annualLongTermDebt,annualDepreciationAndAmortization,trailingPretaxIncome,trailingCashDividendsPaid,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,annualInventory,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualOtherIncomeExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,quarterlyGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyTotalRevenue,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockBasedCompensation,annualDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyBasicAverageShares,trailingRepurchaseOfCapitalStock,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualGrossProfit,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,annualBasicAverageShares,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingDepreciationAndAmortization,annualCashDividendsPaid,annualCostOfRevenue,trailingOtherNonCashItems,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2010-06-30,,1603000000.0,1613000000.0,,2201000000.0,,1081000000.0,,-805000000.0,,1634000000.0,,-694000000.0,0.0,,,,,,,,,,,,,9000000.0,18396000000.0,,7031000000.0,,13605000000.0,,,3530000000.0,687000000.0,19586000000.0,225000000.0,,4159000000.0,,,1.0,580000000.0,1373000000.0,,,,6745000000.0,,,,,,,593000000.0,,,,,72000000.0,,,,,,,,4529000000.0,,4754000000.0,,,3949000000.0,,,,48331000000.0,,-42000000.0,,,,,4493000000.0,,172000000.0,1507000000.0,17000000.0,,,,,65074000000.0,,,1601000000.0,13876000000.0,,-4226000000.0,,31116000000.0,,8056000000.0,,,7000000.0,-2574000000.0,,,0.98,45160000000.0,,,,,,,,2461000000.0,,9843000000.0,14801000000.0,,0.0,-437000000.0,313000000.0,236000000.0,,-7000000.0,4529000000.0,,,,,,,3065000000.0,72000000.0,,,-269000000.0,,1608000000.0,,,-739000000.0,-734000000.0,2300000000.0,-19000000.0,16743000000.0,,5595000000.0,,35328000000.0,-10000000.0,,,19626000000.0,,5563000000.0,,,30588000000.0,,,14572000000.0,-35000000.0,,,,-12720000000.0,,6843000000.0,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,1922000000.0,1930000000.0,,3346000000.0,,1199000000.0,,-1626000000.0,,1618000000.0,,-702000000.0,0.0,,,,,,,,,,,,,10000000.0,18534000000.0,,7409000000.0,,13905000000.0,,,3359000000.0,729000000.0,18445000000.0,232000000.0,,3865000000.0,,,3.110483,1048000000.0,1401000000.0,,,,7008000000.0,,,,,,,611000000.0,,,,,72000000.0,,,,,,,,5577000000.0,,5809000000.0,,,4529000000.0,,,,48801000000.0,,-9000000.0,,,,,5756000000.0,,169000000.0,2644000000.0,26000000.0,,,,,66702000000.0,,,1922000000.0,13762000000.0,,-4358000000.0,,31779000000.0,,8506000000.0,,,6000000.0,-1111000000.0,,,3.06,46466000000.0,,,,,,,,2800000000.0,,10699000000.0,15514000000.0,,0.0,1085000000.0,105000000.0,662000000.0,,-2000000.0,5577000000.0,,,,,,,3439000000.0,72000000.0,,,184000000.0,,1593000000.0,,,-767000000.0,-699000000.0,2659000000.0,-10000000.0,17901000000.0,,5706000000.0,,36487000000.0,169000000.0,,,19938000000.0,,5676000000.0,,,29349000000.0,,,17117000000.0,-55000000.0,,,,-13245000000.0,,7039000000.0,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,1365000000.0,1361000000.0,-7668000000.0,2660000000.0,,1689000000.0,-704000000.0,-104000000.0,423000000.0,,21164000000.0,-1583000000.0,0.0,,3.97,19999000000.0,2327000000.0,,,,,68153000000.0,4057000000.0,,37090000000.0,7000000.0,19058000000.0,299000000.0,6323000000.0,15892000000.0,14661000000.0,,3372000000.0,3372000000.0,511000000.0,19999000000.0,426000000.0,,4057000000.0,6323000000.0,,,366000000.0,1368000000.0,,72000000.0,,8359000000.0,29000000.0,,14661000000.0,13808000000.0,426000000.0,6369000000.0,,8332000000.0,,10923000000.0,,72000000.0,30785000000.0,57838000000.0,735000000.0,19058000000.0,-3630000000.0,,8448000000.0,5943000000.0,-155000000.0,6369000000.0,,11462000000.0,5577000000.0,5943000000.0,1386000000.0,3.91,50584000000.0,,-643000000.0,,-17000000.0,33041000000.0,5943000000.0,4898000000.0,,408000000.0,1077000000.0,27000000.0,6729000000.0,,71000000.0,,68153000000.0,8232000000.0,,1362000000.0,13808000000.0,1368000000.0,-3630000000.0,22931000000.0,33041000000.0,22814000000.0,9796000000.0,,-13983000000.0,8000000.0,-562000000.0,500000000.0,-4983000000.0,,46677000000.0,,,-3253000000.0,,1689000000.0,17569000000.0,,2231000000.0,-268000000.0,10923000000.0,18155000000.0,,0.0,357000000.0,209000000.0,71000000.0,,-5000000.0,5943000000.0,-65000000.0,2000000000.0,,6314000000.0,,0.0,3027000000.0,108000000.0,1614000000.0,,52000000.0,,,,903000000.0,-760000000.0,-2224000000.0,1872000000.0,-39000000.0,17569000000.0,31263000000.0,7565000000.0,,37090000000.0,150000000.0,50584000000.0,,21164000000.0,631000000.0,7526000000.0,0.0,,30785000000.0,46677000000.0,1894000000.0,15892000000.0,-55000000.0,276000000.0,1590000000.0,,-13983000000.0,6338000000.0,6729000000.0,-3816000000.0,3943000000.0,,-2978000000.0,26575000000.0,,6320000000.0,4898000000.0,5195000000.0,,,,,,,,,,,,,,
2011-03-31,,1143000000.0,1144000000.0,,380000000.0,,1117000000.0,,226000000.0,,1605000000.0,,-433000000.0,0.0,,,,,,,,,,,,,0.0,20329000000.0,,7094000000.0,,15824000000.0,,,3831000000.0,419000000.0,20942000000.0,367000000.0,,4972000000.0,,,0.72,-2281000000.0,1408000000.0,,,,5447000000.0,,,,,,,523000000.0,,,,,72000000.0,,,,,,,,3662000000.0,,4029000000.0,,,5943000000.0,,,,56573000000.0,,-164000000.0,,,,,6256000000.0,,180000000.0,-53000000.0,24000000.0,,,,,73085000000.0,,,1141000000.0,17895000000.0,,-3035000000.0,,34797000000.0,,6490000000.0,,,63000000.0,-363000000.0,,,0.71,49411000000.0,,,,,,,,1726000000.0,,10243000000.0,11937000000.0,,0.0,-1234000000.0,-98000000.0,341000000.0,,-1000000.0,3662000000.0,,,,,,,2266000000.0,72000000.0,,,-77000000.0,,1583000000.0,,,-769000000.0,-2979000000.0,1563000000.0,-2456000000.0,16512000000.0,,4764000000.0,,37466000000.0,-62000000.0,,,21985000000.0,,4739000000.0,,,32571000000.0,,,16840000000.0,-74000000.0,,,,-14468000000.0,,6657000000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,1885000000.0,1905000000.0,,1973000000.0,,1133000000.0,,-1925000000.0,,1605000000.0,,-798000000.0,0.0,,,,,,,,,,,,,0.0,20854000000.0,,8437000000.0,,16299000000.0,,,4539000000.0,670000000.0,21607000000.0,431000000.0,,4977000000.0,,,1.19,-749000000.0,1449000000.0,,,,7963000000.0,,,,,,,664000000.0,,,,,72000000.0,,,,,,,,2913000000.0,,3344000000.0,,,3662000000.0,,,,57763000000.0,,-10000000.0,,,,,5715000000.0,,199000000.0,1175000000.0,-1302000000.0,,,,,75680000000.0,,,1883000000.0,18028000000.0,,-2254000000.0,,35979000000.0,,8864000000.0,,,-53000000.0,-387000000.0,,,1.17,51310000000.0,,,,,,,,2754000000.0,,11433000000.0,16827000000.0,,0.0,-640000000.0,-48000000.0,909000000.0,,-1000000.0,2913000000.0,,,,,,,3438000000.0,74000000.0,,,-665000000.0,,1605000000.0,,,-761000000.0,-873000000.0,2575000000.0,-33000000.0,17917000000.0,,6110000000.0,,38527000000.0,-32000000.0,,,23952000000.0,,6070000000.0,,,33253000000.0,,,18057000000.0,-653000000.0,,,,-15125000000.0,,6669000000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,2000000000.0,2011000000.0,,3481000000.0,,1176000000.0,,-2444000000.0,,1599000000.0,,-731000000.0,0.0,,,,,,,,,,,,,0.0,20737000000.0,,8477000000.0,,16272000000.0,,,4205000000.0,686000000.0,21781000000.0,452000000.0,,5170000000.0,,,1.27,170000000.0,1500000000.0,,,,8452000000.0,,,,,,,690000000.0,,,,,72000000.0,,,,,,,,3083000000.0,,3535000000.0,,,2913000000.0,,,,57544000000.0,,-38000000.0,,,,,5070000000.0,,209000000.0,2750000000.0,5000000.0,,,,,75378000000.0,,,1999000000.0,17859000000.0,,-2800000000.0,,36262000000.0,,9130000000.0,,,4000000.0,-1184000000.0,,,1.25,51375000000.0,,,,,,,,2906000000.0,,11524000000.0,17582000000.0,,0.0,389000000.0,278000000.0,971000000.0,,9000000.0,3083000000.0,,,,,,,3596000000.0,76000000.0,,,276000000.0,,1578000000.0,,,-819000000.0,-843000000.0,2697000000.0,-99000000.0,17834000000.0,,6224000000.0,,39714000000.0,-25000000.0,,,23577000000.0,,6186000000.0,,,33810000000.0,,,17565000000.0,-1914000000.0,,,,-15525000000.0,,6859000000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,1415000000.0,1402000000.0,-5618000000.0,3110000000.0,,1021000000.0,-164000000.0,-992000000.0,-79000000.0,1584000000.0,20588000000.0,-1377000000.0,3175000000.0,,4.119565,20568000000.0,2737000000.0,,,,,72882000000.0,4995000000.0,,40316000000.0,0.0,19698000000.0,326000000.0,6912000000.0,18154000000.0,16800000000.0,,3827000000.0,3827000000.0,597000000.0,20568000000.0,358000000.0,,4995000000.0,6912000000.0,,0.897843,984000000.0,1477000000.0,,72000000.0,1915000000.0,9731000000.0,846000000.0,,16800000000.0,16445000000.0,358000000.0,4425000000.0,860000000.0,9633000000.0,,4083000000.0,,72000000.0,33829000000.0,66504000000.0,0.0,19698000000.0,-6229000000.0,,8944000000.0,4067000000.0,-2926000000.0,4425000000.0,,12427000000.0,3083000000.0,4067000000.0,-5135000000.0,4.03,55441000000.0,,48000000.0,,-16000000.0,35140000000.0,4067000000.0,6205000000.0,,272000000.0,1733000000.0,-90000000.0,8266000000.0,,192000000.0,,72882000000.0,8834000000.0,,1413000000.0,16445000000.0,1477000000.0,-6229000000.0,25278000000.0,35140000000.0,25145000000.0,10427000000.0,,-15442000000.0,832000000.0,-562000000.0,495000000.0,-2496000000.0,0.89,51983000000.0,,,-3339000000.0,,1021000000.0,17441000000.0,,2247000000.0,-666000000.0,4083000000.0,20158000000.0,,0.0,-47000000.0,363000000.0,192000000.0,,-23000000.0,4067000000.0,-1363000000.0,-1876000000.0,1915000000.0,6436000000.0,,3175000000.0,3131000000.0,104000000.0,1597000000.0,,135000000.0,,1576000000.0,,856000000.0,-808000000.0,-923000000.0,1999000000.0,-441000000.0,17441000000.0,34911000000.0,8180000000.0,,40316000000.0,40000000.0,55441000000.0,,20588000000.0,-1532000000.0,8150000000.0,0.0,,33829000000.0,51983000000.0,2372000000.0,18154000000.0,-285000000.0,-331000000.0,1564000000.0,,-15442000000.0,6462000000.0,8266000000.0,-3029000000.0,5943000000.0,,-3157000000.0,31593000000.0,,6443000000.0,6205000000.0,5605000000.0,,,,,,,,,,,,,,
2012-03-31,,1127000000.0,1133000000.0,,-690000000.0,,1032000000.0,,283000000.0,,1584000000.0,,-316000000.0,0.0,,,,,,,,,,,,,0.0,20005000000.0,,7326000000.0,,17208000000.0,,,4214000000.0,414000000.0,22054000000.0,328000000.0,,5075000000.0,,,0.71875,-582000000.0,1515000000.0,,,,5889000000.0,,,,,,,555000000.0,,,,,72000000.0,,,,,,,,3485000000.0,,3813000000.0,,,4067000000.0,,,,56813000000.0,,0.0,,,,,5656000000.0,,198000000.0,-1006000000.0,34000000.0,,,,-71000000.0,74391000000.0,,,1126000000.0,17053000000.0,,-4464000000.0,,36193000000.0,,6539000000.0,,,52000000.0,-143000000.0,,,0.71,51320000000.0,,,,,,,,1722000000.0,,11180000000.0,12428000000.0,,0.0,-1519000000.0,120000000.0,149000000.0,,13000000.0,3485000000.0,,,,,,,2300000000.0,56000000.0,,,-266000000.0,,1568000000.0,,,-816000000.0,-257000000.0,1547000000.0,-32000000.0,17578000000.0,,4817000000.0,,40631000000.0,-18000000.0,,,22758000000.0,,4792000000.0,,,34335000000.0,,,16985000000.0,-1812000000.0,,,,-16188000000.0,,7206000000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,1488000000.0,1501000000.0,,1937000000.0,,1617000000.0,,-575000000.0,,1581000000.0,,-585000000.0,0.0,,,,,,,,,,,,,0.0,18514000000.0,,7880000000.0,,16456000000.0,,,4274000000.0,668000000.0,21294000000.0,330000000.0,,4867000000.0,,,0.95,378000000.0,1562000000.0,,,,7915000000.0,,,,,,,646000000.0,,,,,72000000.0,,,,,,,,3863000000.0,,4193000000.0,,,3485000000.0,,,,54357000000.0,,0.0,,,,,7038000000.0,,209000000.0,1352000000.0,-12000000.0,,,,,72390000000.0,,,1485000000.0,16208000000.0,,-6636000000.0,,34271000000.0,,8543000000.0,,,-11000000.0,-1066000000.0,,,0.94,51795000000.0,,,,,,,,2377000000.0,,11153000000.0,16458000000.0,,0.0,-165000000.0,-35000000.0,78000000.0,,-298000000.0,3863000000.0,,,,,,,3024000000.0,69000000.0,,,-377000000.0,,1563000000.0,,,-810000000.0,-881000000.0,2169000000.0,-17000000.0,18033000000.0,,6166000000.0,,41274000000.0,-255000000.0,,,20457000000.0,,6136000000.0,,,33526000000.0,,,18269000000.0,589000000.0,,,,-15757000000.0,,7365000000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,1902000000.0,1913000000.0,,3871000000.0,,1621000000.0,,-1872000000.0,,1575000000.0,,-508000000.0,0.0,,,,,,,,,,,,,0.0,18530000000.0,,8154000000.0,,16701000000.0,,,3905000000.0,706000000.0,23732000000.0,402000000.0,,4930000000.0,,,1.22,1446000000.0,1585000000.0,,,,7833000000.0,,,,,,,636000000.0,,,,,72000000.0,,,,,,,,5309000000.0,,5711000000.0,,,3863000000.0,,,,54747000000.0,,-21000000.0,,,,,4211000000.0,,204000000.0,3363000000.0,34000000.0,,,,,74017000000.0,,,1901000000.0,16310000000.0,,-6086000000.0,,34920000000.0,,8819000000.0,,,-41000000.0,-1124000000.0,,,1.21,52433000000.0,,,,,,,,2800000000.0,,11722000000.0,16652000000.0,,0.0,1084000000.0,198000000.0,287000000.0,,303000000.0,5309000000.0,,,,,,,3459000000.0,68000000.0,,,409000000.0,,1556000000.0,,,-844000000.0,-590000000.0,2619000000.0,-325000000.0,19270000000.0,,6019000000.0,,42332000000.0,-134000000.0,,,21439000000.0,,5992000000.0,,,36213000000.0,,,16220000000.0,-2381000000.0,,,,-16390000000.0,,7551000000.0,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,1661000000.0,1667000000.0,-3005000000.0,3361000000.0,,542000000.0,0.0,-1142000000.0,-2129000000.0,1564000000.0,22294000000.0,-1305000000.0,2722000000.0,,4.001295,23544000000.0,2689000000.0,,,,,74638000000.0,5063000000.0,,43158000000.0,0.0,19136000000.0,278000000.0,6215000000.0,17089000000.0,16971000000.0,,3581000000.0,3581000000.0,302000000.0,23544000000.0,322000000.0,,5063000000.0,6215000000.0,,1.075777,988000000.0,2351000000.0,,67000000.0,2187000000.0,9654000000.0,61000000.0,,16971000000.0,16525000000.0,322000000.0,6619000000.0,852000000.0,9112000000.0,548000000.0,4451000000.0,,67000000.0,35150000000.0,65492000000.0,0.0,19136000000.0,-5487000000.0,,8479000000.0,6297000000.0,-4459000000.0,6619000000.0,,11892000000.0,5309000000.0,6297000000.0,-3306000000.0,3.92,55918000000.0,,21000000.0,,12000000.0,36162000000.0,6297000000.0,4815000000.0,,288000000.0,2056000000.0,-42000000.0,6543000000.0,,371000000.0,,74638000000.0,8304000000.0,,1659000000.0,16525000000.0,2351000000.0,-5487000000.0,25089000000.0,36162000000.0,24970000000.0,10300000000.0,,-17026000000.0,61000000.0,-893000000.0,321000000.0,-3226000000.0,1.06,52239000000.0,,,-2714000000.0,,542000000.0,18720000000.0,,2213000000.0,-250000000.0,4451000000.0,19954000000.0,,0.0,1034000000.0,38000000.0,371000000.0,,-6000000.0,6297000000.0,14000000.0,2230000000.0,2187000000.0,6171000000.0,,2722000000.0,3109000000.0,85000000.0,1575000000.0,,378000000.0,,1544000000.0,,899000000.0,-835000000.0,-1277000000.0,1969000000.0,-53000000.0,18720000000.0,34201000000.0,8087000000.0,,43158000000.0,-1722000000.0,55918000000.0,,22294000000.0,434000000.0,8050000000.0,0.0,,35150000000.0,52239000000.0,2090000000.0,17089000000.0,-855000000.0,144000000.0,1544000000.0,,-17026000000.0,6214000000.0,6543000000.0,-427000000.0,4067000000.0,,-3305000000.0,31291000000.0,,6178000000.0,4815000000.0,5765000000.0,,,,,,,,,,,,,,
2013-03-31,,1075000000.0,1085000000.0,,702000000.0,,1606000000.0,,173000000.0,,1563000000.0,,-303000000.0,0.0,,,,,,,,,,,,,0.0,18844000000.0,,7398000000.0,,16915000000.0,,,3920000000.0,386000000.0,23225000000.0,296000000.0,,5051000000.0,,,0.695793,418000000.0,1676000000.0,,,,5834000000.0,,,,,,,551000000.0,,,,,67000000.0,,,,,,,,6715000000.0,,7011000000.0,,,6297000000.0,,,,55445000000.0,,,,,,,6175000000.0,,214000000.0,399000000.0,35000000.0,,,,-175000000.0,75355000000.0,,,1073000000.0,16404000000.0,,-5607000000.0,,36213000000.0,,6747000000.0,,,40000000.0,-628000000.0,,,0.69,52891000000.0,,,,,,,,1658000000.0,,11244000000.0,12581000000.0,,0.0,-1061000000.0,-23000000.0,575000000.0,,0.0,6715000000.0,,,,,,,2236000000.0,77000000.0,,,-351000000.0,-578000000.0,1545000000.0,,,-831000000.0,-285000000.0,1471000000.0,-30000000.0,19910000000.0,,5089000000.0,,43395000000.0,-151000000.0,,,22351000000.0,,5066000000.0,,,34897000000.0,,,17994000000.0,-1654000000.0,,,,-17369000000.0,,6621000000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,2010000000.0,2025000000.0,,2313000000.0,,1568000000.0,,-700000000.0,,1567000000.0,,-608000000.0,0.0,,,,,,,,,,,,,0.0,18390000000.0,,8145000000.0,,16719000000.0,,,4131000000.0,654000000.0,23212000000.0,346000000.0,,5100000000.0,,,1.3,1078000000.0,1839000000.0,,,,7898000000.0,,,,,,,634000000.0,,,,,67000000.0,,,,,,,,7793000000.0,,8139000000.0,,,6715000000.0,,,,54690000000.0,,,,,,,6298000000.0,,208000000.0,1705000000.0,25000000.0,,,,-913000000.0,76653000000.0,,,2007000000.0,16174000000.0,,-6275000000.0,,35959000000.0,,8909000000.0,,,-40000000.0,-404000000.0,,,1.28,53888000000.0,,,,,,,,2869000000.0,,12101000000.0,16807000000.0,,0.0,16000000.0,-166000000.0,763000000.0,,-16000000.0,7793000000.0,,,,,,,3521000000.0,72000000.0,,,-308000000.0,978000000.0,1548000000.0,,,-846000000.0,-501000000.0,2679000000.0,-32000000.0,21963000000.0,,6040000000.0,,44523000000.0,-378000000.0,,,22659000000.0,,6013000000.0,,,34726000000.0,,,19162000000.0,-772000000.0,,,,-17569000000.0,,6414000000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,1913000000.0,1923000000.0,,3647000000.0,,1492000000.0,,-1608000000.0,,1561000000.0,,-586000000.0,0.0,,,,,,,,,,,,,0.0,18072000000.0,,8243000000.0,,16534000000.0,,,3738000000.0,654000000.0,24293000000.0,355000000.0,,5047000000.0,,,1.244632,1411000000.0,1823000000.0,,,,7946000000.0,,,,,,,630000000.0,,,,,67000000.0,,,,,,,,9204000000.0,,9559000000.0,,,7793000000.0,,,,53883000000.0,,-4000000.0,,,,,5256000000.0,,220000000.0,3061000000.0,-1000000.0,,,,-174000000.0,76814000000.0,,,1913000000.0,15962000000.0,,-6907000000.0,,35914000000.0,,8963000000.0,,,,-1014000000.0,,,1.23,54412000000.0,,,,,,,,2780000000.0,,12214000000.0,16909000000.0,,0.0,835000000.0,123000000.0,998000000.0,,0.0,9204000000.0,,,,,,,3427000000.0,70000000.0,,,322000000.0,334000000.0,1537000000.0,,,-881000000.0,-592000000.0,2577000000.0,-23000000.0,22931000000.0,,6183000000.0,,45554000000.0,-79000000.0,,,22286000000.0,,6158000000.0,,,35944000000.0,,,18468000000.0,-1004000000.0,,,,-17842000000.0,,6604000000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,1742000000.0,1754000000.0,-2625000000.0,3026000000.0,,419000000.0,0.0,-1654000000.0,-622000000.0,1552000000.0,24279000000.0,-1298000000.0,2748000000.0,,4.40811,24333000000.0,2663000000.0,,,,,77478000000.0,5986000000.0,,46420000000.0,0.0,18575000000.0,303000000.0,6178000000.0,17839000000.0,16613000000.0,,3409000000.0,3409000000.0,410000000.0,24333000000.0,303000000.0,,5986000000.0,6178000000.0,,1.139307,171000000.0,2623000000.0,,66000000.0,2245000000.0,9565000000.0,61000000.0,,16613000000.0,16039000000.0,303000000.0,9678000000.0,848000000.0,9705000000.0,1007000000.0,4874000000.0,,66000000.0,35250000000.0,66415000000.0,0.0,18575000000.0,-5127000000.0,,9688000000.0,9375000000.0,-4386000000.0,9678000000.0,,12465000000.0,9204000000.0,9375000000.0,-3789000000.0,4.32,55275000000.0,,,,-21000000.0,36961000000.0,9375000000.0,5306000000.0,,269000000.0,1728000000.0,5000000.0,4931000000.0,,0.0,1174000000.0,77478000000.0,8891000000.0,,1739000000.0,16039000000.0,2623000000.0,-5127000000.0,25467000000.0,36961000000.0,25357000000.0,10553000000.0,,-18386000000.0,,-962000000.0,-1058000000.0,-3008000000.0,1.12,53089000000.0,,,-2795000000.0,,419000000.0,22203000000.0,,2398000000.0,-88000000.0,4874000000.0,20118000000.0,,0.0,1168000000.0,-992000000.0,0.0,,-8000000.0,9375000000.0,64000000.0,3078000000.0,2245000000.0,6732000000.0,,2748000000.0,3281000000.0,84000000.0,1560000000.0,,341000000.0,273000000.0,1529000000.0,,911000000.0,-876000000.0,-1247000000.0,2164000000.0,-27000000.0,22203000000.0,35172000000.0,8155000000.0,,46420000000.0,-14000000.0,55275000000.0,,24279000000.0,958000000.0,8120000000.0,0.0,,35250000000.0,53089000000.0,2104000000.0,17839000000.0,-956000000.0,4000000.0,1529000000.0,,-18386000000.0,6787000000.0,4931000000.0,-112000000.0,6297000000.0,,-3434000000.0,31243000000.0,,6740000000.0,5306000000.0,6893000000.0,,,,,,,,,,,,,,
