date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:01.056931200,,,,,,,515134000.0,901586000.0,-10362000.0,,,17707000.0,,95932000.0,,940844000.0,,,,,,712106000.0,,49381000.0,,,718989000.0,,,,,,,,1455978000.0,,0.88,68829000.0,,2627521000.0,,43887000.0,,,,1725935000.0,43887000.0,,,237412000.0,43887000.0,,,,,,,,2166000.0,535501000.0,,,,,47000.0,442366000.0,49812000.0,,,,,1171543000.0,-19712000.0,,33745000.0,669687000.0,-17351000.0,,,183488000.0,333370000.0,45465000.0,,,0.0,,,107156000.0,,,,,,,,45465000.0,45465000.0,,,,,44604000.0,,,,8232000.0,,22608000.0,342784000.0,66495000.0,,,,,-11224000.0,,,58845000.0,-63091000.0,9837000.0,137339000.0,-432349000.0,,,,,,1245812000.0,,0.0,,,,,,,,,,775133000.0,,,,,,861000.0,80053000.0,,,,,20280000.0,11224000.0,,,,,76332000.0,242076000.0,,0.89,,-1670000.0,-37641000.0,214213000.0,,,,,,,,640000.0,,94039000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,,,544910000.0,860116000.0,-10368000.0,,,16674000.0,,88267000.0,,846274000.0,,,,,,740113000.0,,49484000.0,,35000.0,685014000.0,,,,,,,,1391184000.0,,0.77,92292000.0,,2587488000.0,,38375000.0,,,,1727372000.0,38375000.0,,,241554000.0,38375000.0,,,,,,,,2379000.0,518007000.0,36704000.0,,,,-2399000.0,420267000.0,50043000.0,,,,,1196304000.0,25508000.0,,46110000.0,558610000.0,-15008000.0,,,167007000.0,308150000.0,50381000.0,,,0.0,,,99262000.0,,,,,,,,50381000.0,50381000.0,,,,,45465000.0,,,,8235000.0,,19770000.0,340131000.0,58145000.0,,,,,-8385000.0,,,104122000.0,-73329000.0,9600000.0,136620000.0,-432349000.0,,,,,,1250621000.0,,0.0,,,,,,,,,,772480000.0,,,,,,4916000.0,100677000.0,,,,,33500000.0,10995000.0,,,,,67745000.0,223937000.0,,0.78,,12342000.0,-40674000.0,180147000.0,,,,,,,,-189000.0,,84419000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,259554000.0,,170077000.0,43898000.0,2724365000.0,-357000.0,497451000.0,829451000.0,-10388000.0,,,14372000.0,1021748000.0,98405000.0,,1021748000.0,47989000.0,1519199000.0,20364000.0,74330000.0,0.0,760966000.0,,,,132000.0,682846000.0,,144288000.0,,47989000.0,-231446000.0,218618000.0,73631000.0,1519199000.0,,,70708000.0,2045327000.0,2780677000.0,219317000.0,31241000.0,,141352000.0,-40494000.0,1951226000.0,34177000.0,126009000.0,375586000.0,210354000.0,31241000.0,-1589000.0,,,2780677000.0,829451000.0,732862000.0,1261478000.0,0.0,509594000.0,37148000.0,141352000.0,,65643000.0,-229094000.0,420403000.0,,,37148000.0,497451000.0,760966000.0,1261478000.0,33422000.0,,78532000.0,732862000.0,-223455000.0,,5795000.0,173252000.0,285577000.0,47989000.0,,420403000.0,0.0,,2.89,109963000.0,,0.0,343550000.0,1951226000.0,262939000.0,,47989000.0,47989000.0,47989000.0,1481667000.0,679038000.0,48938000.0,,50381000.0,,325197000.0,33810000.0,8250000.0,,17606000.0,343550000.0,51783000.0,,824021000.0,25782000.0,,-13902000.0,,,73631000.0,136336000.0,12160000.0,126009000.0,-480471000.0,2.84,,210354000.0,,39648000.0,1481667000.0,,0.0,-43622000.0,,33134000.0,-280362000.0,,,,,419484000.0,824021000.0,,-5294000.0,49810000.0,,,-2392000.0,84610000.0,-480471000.0,,,,14870000.0,11558000.0,,78532000.0,,,63289000.0,216595000.0,,,,21406000.0,-357000.0,170077000.0,,,,216595000.0,,,0.0,5285000.0,8341000.0,77661000.0,285577000.0,,41590000.0,,,8250000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,,,476820000.0,950221000.0,-10457000.0,,,18815000.0,,116695000.0,,1112428000.0,,,,,,790719000.0,,98428000.0,,,767141000.0,,,,,,,,1589248000.0,,0.4,-4030000.0,,2889197000.0,,40210000.0,,,,1938976000.0,40210000.0,,,204713000.0,40210000.0,,,,,,,,0.0,565483000.0,39480000.0,,,,0.0,496548000.0,100530000.0,,,,,1299949000.0,-25742000.0,,78580000.0,829135000.0,-9251000.0,,,201658000.0,309728000.0,63247000.0,,,0.0,,,128622000.0,,,,,,,,63247000.0,63247000.0,,,,,47989000.0,,,,8347000.0,,21652000.0,332926000.0,61862000.0,,,,,-6955000.0,,,4884000.0,22218000.0,11174000.0,125472000.0,-480471000.0,,,,,,1480578000.0,,0.0,,,,,,,,,,813397000.0,,,,,,15258000.0,2925000.0,,,,,-57375000.0,11927000.0,,,,,73036000.0,219292000.0,,0.41,,1606000.0,-8075000.0,213164000.0,,,,,,,,9344000.0,,91851000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,,,542746000.0,974699000.0,-10544000.0,,,19469000.0,,115086000.0,,1043446000.0,,,,,,835637000.0,,99320000.0,,,813873000.0,,,,,,,,1586192000.0,,0.55,98761000.0,,2930960000.0,,55460000.0,,,,1956261000.0,55460000.0,,,217554000.0,55460000.0,,,,,,,,0.0,590412000.0,41278000.0,,,,-200000.0,459710000.0,101694000.0,,,,,1344768000.0,-46495000.0,,78573000.0,747319000.0,-19577000.0,,,223461000.0,373350000.0,58247000.0,,,0.0,,,126915000.0,,,,,,,,58247000.0,58247000.0,,,,,63247000.0,,,,16726000.0,,29853000.0,345912000.0,85313000.0,,,,,-6385000.0,,,6920000.0,-91354000.0,11233000.0,99148000.0,-480471000.0,,,,,,1511201000.0,,0.0,,,,,,,,,,826383000.0,,,,,,-5000000.0,105146000.0,,,,,27980000.0,11829000.0,,,,,96546000.0,241101000.0,,0.56,,371000.0,-8510000.0,253447000.0,,,,,,,,834000.0,,116015000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,,,1564494000.0,1262514000.0,-11041000.0,,,6972000.0,,96882000.0,,1169620000.0,,,,,,872499000.0,,99502000.0,,,607767000.0,,,,,,,,2734114000.0,,0.47,74419000.0,,4126805000.0,,47902000.0,,,,2864291000.0,33092000.0,,,291245000.0,47902000.0,,,,,,,,394937000.0,437983000.0,35200000.0,,,,200000.0,397098000.0,102059000.0,,,,,1390019000.0,26194000.0,,140656000.0,737719000.0,-877442000.0,,,169784000.0,315414000.0,78794000.0,,,0.0,,,105685000.0,,,,,,,,78794000.0,78794000.0,,,,,58247000.0,,,,16771000.0,,19835000.0,335976000.0,52927000.0,,,,,-15213000.0,,,859865000.0,807521000.0,11172000.0,648910000.0,-480471000.0,,,,,,1879405000.0,,0.0,,,,,,,,,,816447000.0,,,,,,20547000.0,89632000.0,,,,,64932000.0,8803000.0,,,,,64099000.0,484688000.0,,0.48,,-2426000.0,-138000.0,184741000.0,,,,,,,,47000.0,,71071000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,247242000.0,,195289000.0,31453000.0,2278129000.0,24534000.0,526879000.0,825137000.0,-11086000.0,,,15653000.0,1145902000.0,111220000.0,,1145902000.0,31495000.0,1672781000.0,35494000.0,73008000.0,0.0,889063000.0,,,,,651476000.0,,137024000.0,,31495000.0,0.0,210032000.0,11957000.0,1672781000.0,,,46074000.0,1623419000.0,3120575000.0,215224000.0,27652000.0,,171225000.0,-43128000.0,2295438000.0,33698000.0,80606000.0,376015000.0,278881000.0,27652000.0,-4200000.0,,,3120575000.0,825137000.0,724148000.0,1447794000.0,0.0,468274000.0,84142000.0,171225000.0,,60909000.0,60000.0,396459000.0,,,84142000.0,526879000.0,889063000.0,1447794000.0,-5953000.0,60000.0,142873000.0,724148000.0,761707000.0,,10862000.0,183202000.0,323676000.0,31495000.0,,396459000.0,-1000.0,,1.72,121152000.0,,0.0,336302000.0,2295438000.0,264091000.0,,31495000.0,31495000.0,31495000.0,1878530000.0,654710000.0,99316000.0,,78794000.0,,308151000.0,-137830000.0,16828000.0,,17460000.0,336302000.0,51156000.0,,690529000.0,-51996000.0,,-20314000.0,,,11957000.0,-876215000.0,11614000.0,80606000.0,-354227000.0,1.68,,278881000.0,,47989000.0,1878530000.0,,0.0,-48867000.0,,16736000.0,-144563000.0,,,,,407468000.0,690529000.0,,,101706000.0,,,-47299000.0,66388000.0,-354227000.0,,,,-43000.0,9932000.0,,142873000.0,,,62050000.0,235491000.0,,,,17185000.0,24534000.0,195289000.0,,,,235491000.0,,,0.0,637000.0,-16494000.0,77703000.0,323676000.0,,37931000.0,,,16828000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,,,480309000.0,937103000.0,-13428000.0,,,20331000.0,,116338000.0,,1277134000.0,,,,,,918940000.0,,100363000.0,,,709635000.0,,,,,,,,1757443000.0,,0.42,-97629000.0,,3228922000.0,,43305000.0,,,,2291819000.0,43305000.0,,,283834000.0,43305000.0,,,,,,,,0.0,505497000.0,70649000.0,,,,-1173000.0,475603000.0,102742000.0,,,,,1471479000.0,-19489000.0,,145294000.0,848006000.0,-32763000.0,,,204138000.0,339910000.0,43839000.0,,,0.0,,,127765000.0,,,,,,,,43839000.0,43839000.0,,,,,31495000.0,,,,16934000.0,,21792000.0,335063000.0,65097000.0,,,,,-21289000.0,,,17423000.0,121661000.0,11276000.0,81010000.0,-354227000.0,,,,,,1875746000.0,,0.0,,,,,,,,,,689290000.0,,,,,,12344000.0,-76340000.0,,,,,-142572000.0,11427000.0,,,,,76373000.0,207099000.0,,0.43,,2391000.0,5906000.0,185138000.0,,,,,,,,2599000.0,,96704000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,,,509815000.0,916002000.0,-13220000.0,,,20706000.0,,113224000.0,,1149754000.0,,,,,,970242000.0,,100769000.0,,,788523000.0,,,,,,,,1659569000.0,,0.63,105296000.0,,3169498000.0,,64522000.0,,,,2253496000.0,64522000.0,,,278746000.0,64522000.0,,,,,,,,0.0,553290000.0,82117000.0,,,,983000.0,457878000.0,102967000.0,,,,,1509929000.0,-2851000.0,,143377000.0,727631000.0,18132000.0,,,235233000.0,339460000.0,41853000.0,,,5199000.0,,,123756000.0,,,,,,,,41853000.0,41853000.0,,,,,43839000.0,,,,16974000.0,,40456000.0,324477000.0,104978000.0,,,,,-17788000.0,,,6469000.0,-142337000.0,11698000.0,60538000.0,-354227000.0,,,,,,1868481000.0,,0.0,,,,,,,,,,678704000.0,,,,,,-1986000.0,123084000.0,,,,,42932000.0,10532000.0,,,,,111477000.0,225527000.0,,0.64,,181000.0,-4958000.0,195702000.0,,,,,,,,3756000.0,,132183000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,,,521252000.0,915551000.0,-13241000.0,,,19925000.0,,108917000.0,,1108314000.0,,,,,,1004376000.0,,100922000.0,,,716308000.0,,,,,,,,1629566000.0,,0.46,65422000.0,,3175067000.0,,47375000.0,,,,2259516000.0,47375000.0,,,284774000.0,47375000.0,,,,,,,,0.0,515467000.0,84649000.0,,,,-760000.0,428486000.0,102973000.0,,,,,1545501000.0,-7095000.0,,138186000.0,685354000.0,-22872000.0,,,200841000.0,344676000.0,49352000.0,,,0.0,,,120065000.0,,,,,,,,49352000.0,49352000.0,,,,,41853000.0,,,,16981000.0,,22649000.0,316491000.0,70024000.0,,,,,-22094000.0,,,4003000.0,-56907000.0,10752000.0,61739000.0,-354227000.0,,,,,,1881286000.0,,0.0,,,,,,,3000.0,,,670718000.0,,,,,,7499000.0,87516000.0,,,,,19335000.0,11148000.0,,,,,80776000.0,249224000.0,,0.47,,885000.0,-4187000.0,183376000.0,,,,,,,,674000.0,,100701000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,323072000.0,,207320000.0,46042000.0,2946579000.0,-986000.0,524670000.0,895024000.0,-13245000.0,,,11598000.0,1173475000.0,140428000.0,,1173475000.0,48500000.0,1698145000.0,-25092000.0,98469000.0,0.0,1020978000.0,,,,,732113000.0,,185049000.0,,48500000.0,-12226000.0,283518000.0,4137000.0,1698145000.0,,,112298000.0,2098558000.0,3253755000.0,185387000.0,29847000.0,,185049000.0,-53134000.0,2358731000.0,29847000.0,62152000.0,478907000.0,299213000.0,29847000.0,-25000000.0,,,3253755000.0,895024000.0,748477000.0,1555610000.0,0.0,524304000.0,88925000.0,185049000.0,,72560000.0,-11276000.0,423847000.0,,,88925000.0,524670000.0,1020978000.0,1555610000.0,10234000.0,23835000.0,125785000.0,748477000.0,-146782000.0,,17056000.0,207809000.0,349312000.0,48500000.0,,423847000.0,236000.0,,1.84,153363000.0,,5435000.0,311839000.0,2358731000.0,247858000.0,,48500000.0,48500000.0,48500000.0,1984740000.0,848021000.0,100665000.0,,49352000.0,,395632000.0,-43777000.0,16867000.0,,13572000.0,311839000.0,43419000.0,,698173000.0,-19201000.0,,-1300000.0,,,4137000.0,33806000.0,11839000.0,62152000.0,-386334000.0,1.8,,299213000.0,,31495000.0,1984740000.0,,0.0,-62471000.0,,5898000.0,-184285000.0,,,236000.0,,524949000.0,698173000.0,,,102618000.0,,,-852000.0,113598000.0,-386334000.0,,,,55213000.0,12935000.0,,125785000.0,,,54446000.0,224288000.0,,,,2441000.0,-986000.0,207320000.0,,,,224288000.0,,,0.0,10027000.0,17005000.0,66044000.0,349312000.0,,45565000.0,,,16867000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,,,473514000.0,1020177000.0,-14224000.0,,,19488000.0,,129089000.0,,1320477000.0,,,,,,1048374000.0,,100493000.0,,,771389000.0,,,,,,,,1793991000.0,,0.41,-101356000.0,,3388683000.0,,41620000.0,,,,2368506000.0,43071000.0,,,308799000.0,41620000.0,,,,,,,,0.0,548881000.0,65591000.0,,1723952000.0,,-2150000.0,520968000.0,102492000.0,,,,,1594692000.0,-25379000.0,,123663000.0,888015000.0,-37290000.0,,,222508000.0,375619000.0,50237000.0,,,0.0,,,143952000.0,,,,,,,,50237000.0,50237000.0,,,,,48500000.0,,,,16940000.0,,22201000.0,314164000.0,65272000.0,,,,,-9054000.0,,,4246000.0,130740000.0,13284000.0,67561000.0,-386334000.0,,,,,,262829000.0,,2532000.0,,,,,,,,,,700498000.0,,,,,,1737000.0,-92302000.0,,,,,-161506000.0,14863000.0,,,,,78556000.0,197149000.0,,0.42,,2483000.0,4474000.0,206528000.0,,,,,,,,2577000.0,,98044000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,,,502686000.0,1005113000.0,-14234000.0,,,20374000.0,,139831000.0,,1245357000.0,,,,,,1102773000.0,,100509000.0,,,862022000.0,,,,,,,,1748043000.0,,0.67,128333000.0,,3390205000.0,,68633000.0,,,,2385092000.0,68633000.0,,,318041000.0,68633000.0,,,,,,,,0.0,599333000.0,77069000.0,,1729179000.0,,-2123000.0,502982000.0,102429000.0,,,,,1642162000.0,-2653000.0,,125418000.0,801898000.0,-30680000.0,,,262689000.0,380219000.0,48331000.0,,,0.0,,,154714000.0,,,,,,,,48331000.0,48331000.0,,,,,50237000.0,,,,16854000.0,,26789000.0,312146000.0,95422000.0,,,,,-11163000.0,,,11839000.0,-111129000.0,12553000.0,80167000.0,-386334000.0,,,,,,263600000.0,,73000.0,,,,,,,,,,698480000.0,,,,,,-1906000.0,139496000.0,,,,,47026000.0,14883000.0,,,,,107975000.0,189541000.0,,0.68,,-2302000.0,10179000.0,224237000.0,,,,,,,,362000.0,,128349000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,,,472669000.0,971821000.0,-14158000.0,,5502000.0,18855000.0,,137923000.0,,1241703000.0,,,,,,1123456000.0,,99419000.0,,,778020000.0,,,,,,,,1714372000.0,,0.34,65612000.0,,3355173000.0,,34841000.0,,,,2383352000.0,33441000.0,,,329244000.0,34841000.0,,,,,,,,0.0,565533000.0,179429000.0,,1732410000.0,,-2550000.0,454255000.0,101062000.0,,,,,1640801000.0,-15328000.0,,124393000.0,788066000.0,-18386000.0,,,212487000.0,397637000.0,45153000.0,,,167000.0,,,152194000.0,,,,,,,,45153000.0,45153000.0,,,,,48331000.0,,,,16675000.0,,13995000.0,312295000.0,47436000.0,,,,,-13094000.0,,,6912000.0,-64027000.0,13024000.0,77386000.0,-386334000.0,,,,,,261261000.0,,72000.0,,,,,,,,,,698629000.0,,,,,-31670000.0,-3178000.0,78706000.0,,,,,21345000.0,14271000.0,,,,,60293000.0,95122000.0,,0.35,,-270000.0,13684000.0,191206000.0,,,,,,,,187000.0,,79148000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,306986000.0,,206286000.0,58055000.0,3154469000.0,16704000.0,521282000.0,957628000.0,-13967000.0,,6953000.0,16379000.0,1173698000.0,134366000.0,,1173698000.0,54820000.0,1694980000.0,-38185000.0,71702000.0,0.0,1148126000.0,,,,,743038000.0,,183767000.0,,54820000.0,-31530000.0,255469000.0,22188000.0,1694980000.0,,,87944000.0,2248219000.0,3364979000.0,180533000.0,38637000.0,,183731000.0,-56583000.0,2407351000.0,38622000.0,71197000.0,541209000.0,342044000.0,38637000.0,-59359000.0,,22334000.0,3364979000.0,957628000.0,721873000.0,1669999000.0,0.0,534472000.0,83512000.0,183731000.0,1718771000.0,75096000.0,-24707000.0,422134000.0,,,83512000.0,521282000.0,1148126000.0,1669999000.0,4006000.0,1153000.0,109781000.0,721873000.0,-23701000.0,,4066000.0,208566000.0,398857000.0,54820000.0,,422134000.0,197000.0,,1.84,148404000.0,,364000.0,330372000.0,2407351000.0,231611000.0,,54820000.0,54820000.0,54820000.0,287011000.0,906250000.0,99784000.0,,45153000.0,,382082000.0,-117782000.0,16629000.0,,8717000.0,330372000.0,47339000.0,,769881000.0,-39354000.0,,-17767000.0,,,22188000.0,-73366000.0,13765000.0,71197000.0,-439509000.0,1.81,,342044000.0,,48500000.0,287011000.0,,366000.0,-51078000.0,,-11085000.0,-110057000.0,,,986000.0,,599264000.0,769881000.0,,,101371000.0,,-9359000.0,9667000.0,105711000.0,-439509000.0,,,,54950000.0,14038000.0,,109781000.0,,,60162000.0,209296000.0,,,,-10996000.0,16704000.0,206286000.0,,,,209296000.0,,,3043000.0,940000.0,6320000.0,76541000.0,398857000.0,,52626000.0,,,16629000.0,1718771000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,,,505618000.0,1104305000.0,-15022000.0,,5155000.0,20423000.0,,142300000.0,,1528838000.0,,,,,,1172459000.0,,98966000.0,,,807995000.0,,,,,,,,2034456000.0,,0.42,-76534000.0,,3740313000.0,,42273000.0,,,,2636008000.0,42130000.0,,,361237000.0,42273000.0,,,,,,,,0.0,570592000.0,74059000.0,,1830359000.0,,0.0,532792000.0,100271000.0,,,,,1705857000.0,-6381000.0,,111106000.0,1056495000.0,-248117000.0,,,237403000.0,413178000.0,64230000.0,,,0.0,,,157250000.0,,,,,,,,64230000.0,64230000.0,,,,,54820000.0,,,,16629000.0,,22903000.0,351211000.0,65033000.0,,,,,-18865000.0,,,24260000.0,314697000.0,15120000.0,69505000.0,-439509000.0,,,,,,384933000.0,,1063000.0,,,,,,,,,,790720000.0,,,,,-9280000.0,9410000.0,-57669000.0,,,,,-125022000.0,14950000.0,,,,,80153000.0,198586000.0,,0.43,,-355000.0,32393000.0,208713000.0,,,,,,,,1762000.0,,100576000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,,,544928000.0,1096263000.0,-14969000.0,,5258000.0,22734000.0,,153792000.0,,1654022000.0,,,,,,1219555000.0,,98874000.0,,,922645000.0,,,,,,,,2198950000.0,,0.62,144382000.0,,3973244000.0,,62065000.0,,,,2876981000.0,62001000.0,,,367880000.0,62065000.0,,,,,,,,0.0,639200000.0,91052000.0,,1941014000.0,,-779000.0,533144000.0,100371000.0,,,,,1774294000.0,9054000.0,,112615000.0,1173527000.0,-264079000.0,,,283445000.0,416008000.0,52016000.0,,,0.0,,,168600000.0,,,,,,,,52016000.0,52016000.0,,,,,64230000.0,,,,16662000.0,,33959000.0,354322000.0,95960000.0,,,,,-11203000.0,,,14824000.0,94738000.0,18885000.0,77822000.0,-439509000.0,,,,,,503823000.0,,-632000.0,,,,,,,,,,793831000.0,,,,,0.0,-12214000.0,155585000.0,,,,,71713000.0,14808000.0,,,,,114845000.0,219901000.0,,0.63,,-6121000.0,44963000.0,219151000.0,,,,,,,,3160000.0,,137579000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,,,542096000.0,1052341000.0,-14995000.0,,3952000.0,21294000.0,,140745000.0,,1616618000.0,,,,,,1262604000.0,,98747000.0,,,837834000.0,,,,,,,,2158714000.0,,0.58,116322000.0,,3986871000.0,,58044000.0,,,,2934530000.0,58044000.0,,,376709000.0,58044000.0,,,,,,,,0.0,591667000.0,84834000.0,,2006426000.0,,-3265000.0,479915000.0,100365000.0,,,,,1828157000.0,7947000.0,,136886000.0,1103023000.0,-18139000.0,,,246167000.0,414302000.0,56555000.0,,,0.0,,,155191000.0,,,,,,,,56555000.0,56555000.0,,,,,52016000.0,,,,16578000.0,,14096000.0,358138000.0,72140000.0,,,,,-15095000.0,,,9899000.0,-109266000.0,18836000.0,77084000.0,-439509000.0,,,,,,492882000.0,,399000.0,,,,,,,,,,797647000.0,,,,,-17839000.0,4539000.0,131417000.0,,,,,62729000.0,14446000.0,,,,,90976000.0,238858000.0,,0.59,,-12407000.0,70579000.0,208505000.0,,,,,,,,590000.0,,112270000.0,,,,,,,,,,,,,,,,,,,,,,
