date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualPretaxIncome,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualNetIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,annualDilutedAverageShares,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualStockholdersEquity,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyOtherIncomeExpense,annualTaxProvision,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualBasicAverageShares,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualChangeInInventory,annualOperatingExpense,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedEPS,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyTaxProvision,annualInterestExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyPretaxIncome,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,annualGoodwill,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,annualInventory,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingChangeInInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2013-12-31,-14705000.0,,8785000.0,,1217874000.0,0.56,405157000.0,789825000.0,,457269000.0,1870734000.0,6002000.0,222893000.0,,6017000.0,628050000.0,,1217874000.0,77629000.0,8539000.0,,348124000.0,156215000.0,991648000.0,0.0,7050000.0,113295000.0,172362000.0,28049000.0,,19836000.0,49934000.0,1870734000.0,-45513000.0,1080909000.0,49307000.0,,12965000.0,5478000.0,,99117000.0,,,1242684000.0,8430000.0,628050000.0,,0.0,116185000.0,0.0,,474452000.0,0.0,42920000.0,52016000.0,47786000.0,28049000.0,28049000.0,19836000.0,111248000.0,789825000.0,19956000.0,233751000.0,,49755000.0,,348124000.0,77629000.0,,10546000.0,,47786000.0,19836000.0,-26748000.0,565308000.0,-11497000.0,234926000.0,,111248000.0,233751000.0,3606000.0,153553000.0,113295000.0,222893000.0,405157000.0,224378000.0,8539000.0,-198686000.0,24255000.0,5396000.0,,251000.0,,,19836000.0,2.28,0.0,,50004000.0,1242684000.0,4774000.0,19836000.0,15062000.0,19836000.0,,,0.0,-116321000.0,0.56,6002000.0,10546000.0,1080909000.0,0.0,,,1237234000.0,,7050000.0,,303540000.0,3830000.0,,-12925000.0,38556000.0,,0.0,113295000.0,,49796000.0,-6957000.0,-5078000.0,99117000.0,19956000.0,,-30217000.0,303540000.0,,,1237234000.0,-48219000.0,5478000.0,35784000.0,,351111000.0,,-671926000.0,-98229000.0,-26999000.0,-104246000.0,2.27,,0.0,,5396000.0,1467550000.0,,,6677000.0,16147000.0,,3466000.0,34726000.0,8430000.0,0.0,565308000.0,51521000.0,457269000.0,,0.0,6467000.0,474452000.0,6467000.0,-6178000.0,,-671926000.0,-4419000.0,475902000.0,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,5124000.0,,1191759000.0,-0.04,444651000.0,817221000.0,,457749000.0,,,243218000.0,,,,,,122929000.0,30770000.0,,,,,,,,,-2075000.0,,,,1895883000.0,,1078662000.0,,,13424000.0,,,,,,,,687869000.0,,,124508000.0,0.0,,467331000.0,0.0,,,85760000.0,-2075000.0,-2075000.0,,,,,,,,,386737000.0,122929000.0,,,,,17463000.0,-13886000.0,,-11539000.0,243623000.0,,128306000.0,262220000.0,,,,,,,,,19836000.0,5396000.0,,825000.0,,,,,,,50079000.0,1208014000.0,,17463000.0,,17463000.0,,,0.0,-43096000.0,-0.04,6157000.0,9474000.0,,,,,,,13298000.0,,,4131000.0,,-7774000.0,1579000.0,,,,,49853000.0,-24213000.0,-7405000.0,96286000.0,,,,,,,1179313000.0,,5328000.0,19835000.0,,368131000.0,,-653634000.0,,-14711000.0,,,,0.0,,,,,,-477000.0,,,,-2552000.0,,-2724000.0,525679000.0,15003000.0,,,,1022000.0,,1022000.0,,,,-2373000.0,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,34563000.0,,1221051000.0,0.59,531771000.0,847892000.0,,459554000.0,,,248206000.0,,,,,,81455000.0,32521000.0,,,,,,,,,29061000.0,,,,1926472000.0,,1078580000.0,,,12971000.0,,,,,,,,779977000.0,,,129664000.0,0.0,,479450000.0,0.0,,,89305000.0,29061000.0,29061000.0,,,,,,,,,472105000.0,81455000.0,,,,,28428000.0,-15556000.0,,-12270000.0,245002000.0,,123542000.0,265641000.0,,,,,,,,,17463000.0,5396000.0,,-515000.0,,,,,,,48953000.0,1146495000.0,,28428000.0,,28428000.0,,,0.0,-30382000.0,0.6,11226000.0,9694000.0,,,,,,,22521000.0,,,3718000.0,,-23129000.0,48209000.0,,,,,48665000.0,-4248000.0,815000.0,98693000.0,,,,,,,1188099000.0,,3450000.0,49604000.0,,374666000.0,,-668072000.0,,-15041000.0,,,,0.0,,,,,,15430000.0,,,,44491000.0,,-106029000.0,520027000.0,61180000.0,,,,1827000.0,,1827000.0,,,,10965000.0,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,40696000.0,,1230304000.0,0.44,497572000.0,820004000.0,,437515000.0,,,229359000.0,,,,,,85407000.0,34580000.0,,,,,,,,,21305000.0,,,,1827231000.0,,1007227000.0,,,13066000.0,,,,,,,,726931000.0,,,121501000.0,0.0,,475011000.0,0.0,,,70870000.0,22664000.0,21305000.0,,,,,,,,,441610000.0,85407000.0,,,,,25789000.0,-17043000.0,,-12052000.0,243003000.0,,109807000.0,243894000.0,,,,,,,,,28428000.0,5396000.0,,-69000.0,,,,,,,48230000.0,1100300000.0,,25789000.0,,25789000.0,,,581000.0,-42158000.0,0.44,-45588000.0,9122000.0,,,,,,,18953000.0,,,4016000.0,,-37711000.0,36094000.0,,,,,47902000.0,5792000.0,-1972000.0,97128000.0,,,,,,,1115116000.0,,3471000.0,57670000.0,,364504000.0,,-625396000.0,,-16974000.0,,,,0.0,,,,,,9414000.0,,,,32078000.0,,0.0,489720000.0,49160000.0,,,,1186000.0,,1186000.0,,,,-2639000.0,,,,,,,,,,,,,,,,,,,,,
2014-12-31,3856000.0,,29407000.0,,1243627000.0,0.53,493366000.0,759389000.0,,424114000.0,1765206000.0,-85128000.0,224905000.0,,249000.0,718271000.0,,1243627000.0,76864000.0,17372000.0,,451011000.0,114598000.0,959311000.0,1296000.0,15888000.0,73646000.0,130665000.0,25355000.0,,20329000.0,48819000.0,1765206000.0,-47893000.0,1005817000.0,109790000.0,,11995000.0,3591000.0,,99033000.0,,,1046935000.0,6265000.0,718271000.0,,-137192000.0,113105000.0,-28439000.0,,449409000.0,0.0,32827000.0,51456000.0,77376000.0,26329000.0,25355000.0,20329000.0,106393000.0,759389000.0,0.0,228907000.0,,48525000.0,,451011000.0,76864000.0,,8760000.0,,77376000.0,20329000.0,-32664000.0,495567000.0,-12032000.0,229714000.0,,106393000.0,228907000.0,6745000.0,189188000.0,73646000.0,224905000.0,493366000.0,182121000.0,17372000.0,-128186000.0,25789000.0,5396000.0,,8000.0,,,20329000.0,1.52,0.0,,48047000.0,1046935000.0,493000.0,20329000.0,19836000.0,20329000.0,,,1296000.0,-12550000.0,0.53,-85128000.0,8760000.0,1005817000.0,0.0,,,1116459000.0,,15888000.0,,357845000.0,4201000.0,,-29939000.0,36241000.0,,,81771000.0,,47712000.0,26525000.0,-8218000.0,99033000.0,0.0,,64000.0,357845000.0,,,1116459000.0,-98553000.0,3591000.0,62079000.0,,342819000.0,,-620892000.0,-79149000.0,-32672000.0,-79398000.0,1.51,,0.0,,5396000.0,1447821000.0,,,5711000.0,16067000.0,,-10582000.0,32040000.0,6265000.0,-28439000.0,495567000.0,48236000.0,424114000.0,,0.0,2230000.0,449409000.0,2230000.0,-16780000.0,,-620892000.0,-5460000.0,488510000.0,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,17158000.0,,1262221000.0,0.64,521897000.0,734182000.0,,399410000.0,,,209098000.0,,,,,,70987000.0,12778000.0,,,,,,,,,30526000.0,,,,1675744000.0,,941562000.0,,,12384000.0,,,,,,,,730995000.0,,,117433000.0,0.0,,410346000.0,0.0,,,70210000.0,30735000.0,30526000.0,,,,,,,,,484287000.0,70987000.0,,,,,18083000.0,-862000.0,,-11932000.0,228793000.0,,94360000.0,245458000.0,,,,,,,,,20329000.0,5396000.0,,12569000.0,,,,,,,47502000.0,944749000.0,,18083000.0,,18083000.0,,,494000.0,-7037000.0,0.65,-146567000.0,8359000.0,,,,,,,19467000.0,,,3915000.0,,-25690000.0,46446000.0,,,,,47178000.0,-19528000.0,4382000.0,84990000.0,,,,,,,1071244000.0,,10281000.0,30589000.0,,346226000.0,,-607661000.0,,-13431000.0,,,,0.0,,,,,,11796000.0,,,,42531000.0,,-58017000.0,463583000.0,58830000.0,,,,337000.0,,337000.0,,,,-2246000.0,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,22749000.0,,1280003000.0,0.63,586593000.0,760798000.0,,413503000.0,,,230805000.0,,,,,,73088000.0,11620000.0,,,,,,,,,29450000.0,,,,1733630000.0,,972832000.0,,,11874000.0,,,,,,,,817398000.0,,,118155000.0,0.0,,428444000.0,0.0,,,72097000.0,29542000.0,29450000.0,,,,,,,,,549475000.0,73088000.0,,,,,21785000.0,-31975000.0,,-11668000.0,227854000.0,,95925000.0,248110000.0,,,,,,,,,18083000.0,5396000.0,,-43000.0,-8393000.0,,,,,,46470000.0,916232000.0,,21785000.0,,21785000.0,,,62459000.0,-13060000.0,0.64,-127259000.0,10416000.0,,,,,,,24073000.0,,,4106000.0,,-10307000.0,45067000.0,,,,,46168000.0,2260000.0,-1350000.0,106960000.0,,,,,,,1090509000.0,,3847000.0,46288000.0,,346009000.0,,-613693000.0,,-23539000.0,,,,99772000.0,,,,,,11419000.0,,,,40961000.0,,-65077000.0,476816000.0,56941000.0,,,,374000.0,,374000.0,,,,3702000.0,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,-1941000.0,,1295293000.0,0.6,640618000.0,778542000.0,,408540000.0,,,230901000.0,,,,,,69552000.0,11305000.0,,,,,,,,,27591000.0,,,,1743649000.0,,965107000.0,,,12116000.0,,,,,,,,871519000.0,,,112772000.0,0.0,,442352000.0,0.0,,,71148000.0,27638000.0,27591000.0,,,,,,,,,604629000.0,69552000.0,,,,,24180000.0,-18406000.0,,-12301000.0,231761000.0,,94141000.0,246166000.0,,,,,,,,,21785000.0,5396000.0,,132000.0,0.0,,,,,,45675000.0,872130000.0,,24180000.0,,24180000.0,,,65844000.0,-11753000.0,0.61,-147773000.0,9479000.0,,,,,,,24945000.0,,,4295000.0,,6667000.0,43220000.0,,,,,45392000.0,-26404000.0,1434000.0,110077000.0,,,,,,,1097224000.0,,1738000.0,16597000.0,,344533000.0,,-621284000.0,,-18538000.0,,,,95879000.0,,,,,,11287000.0,,,,38925000.0,,-37896000.0,475940000.0,55336000.0,,,,-697000.0,,-697000.0,,,,2395000.0,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-37013000.0,,10140000.0,,1302302000.0,0.43,653388000.0,753343000.0,,399646000.0,1711437000.0,-170062000.0,212922000.0,,12540000.0,866310000.0,,1302302000.0,74465000.0,7534000.0,,613877000.0,149396000.0,921531000.0,100140000.0,20655000.0,106785000.0,166341000.0,19218000.0,,11997000.0,46204000.0,1711437000.0,-48110000.0,958094000.0,48106000.0,,11565000.0,7504000.0,,95442000.0,,,845127000.0,1598000.0,866310000.0,,-176566000.0,106073000.0,0.0,,409159000.0,0.0,42149000.0,47939000.0,79561000.0,19332000.0,19218000.0,11997000.0,85231000.0,753343000.0,12970000.0,232047000.0,,45910000.0,,613877000.0,74465000.0,,9209000.0,,79561000.0,11997000.0,-24551000.0,469678000.0,-12209000.0,233123000.0,,85231000.0,232047000.0,-8792000.0,128047000.0,106785000.0,212922000.0,653388000.0,214280000.0,7534000.0,-156662000.0,24180000.0,5396000.0,,-118000.0,0.0,,11997000.0,2.33,4090000.0,,45199000.0,845127000.0,-8332000.0,11997000.0,20329000.0,11997000.0,,,100140000.0,-124812000.0,0.43,-170062000.0,9209000.0,958094000.0,0.0,,,1035725000.0,,20655000.0,,288092000.0,4629000.0,,-20804000.0,31608000.0,,-8393000.0,107247000.0,,44931000.0,6659000.0,-8918000.0,95442000.0,12970000.0,,3041000.0,288092000.0,,,1035725000.0,-50134000.0,7504000.0,34573000.0,,339196000.0,,-566047000.0,-75794000.0,-24433000.0,-79941000.0,2.31,,4090000.0,,5396000.0,1375964000.0,,,7647000.0,16945000.0,,-21721000.0,26979000.0,1598000.0,-15576000.0,469678000.0,43173000.0,399646000.0,,0.0,1584000.0,409159000.0,1584000.0,-4452000.0,,-566047000.0,-12183000.0,454433000.0,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,32053000.0,,1321310000.0,0.69,661678000.0,753863000.0,,406233000.0,,,213832000.0,,,,,,68324000.0,8064000.0,,,,,,,,,31171000.0,,,,1742977000.0,,989114000.0,,,11612000.0,,,,,,,,875510000.0,,,115843000.0,0.0,,403849000.0,0.0,,,71274000.0,31193000.0,31171000.0,,,,3820000.0,,,,,629891000.0,68324000.0,,,,,24703000.0,-14101000.0,,-12163000.0,226625000.0,,84025000.0,252328000.0,,,,,,,,,11997000.0,5396000.0,,19000.0,,,,,,,44981000.0,867467000.0,,24703000.0,,24703000.0,,,72983000.0,-87284000.0,0.7,-154483000.0,9097000.0,,,,,,,21035000.0,,,4800000.0,,-21644000.0,47519000.0,,,,,44718000.0,2263000.0,-1349000.0,94339000.0,,,,,,,1087587000.0,,10721000.0,46173000.0,,342468000.0,,-609612000.0,,-14120000.0,,,,3712000.0,,,,,,11526000.0,,,,42719000.0,,-17920000.0,477975000.0,59131000.0,,,,2018000.0,,2018000.0,,,,12706000.0,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,34498000.0,,1337323000.0,0.63,636130000.0,749401000.0,,397742000.0,,,215554000.0,,,,,,80769000.0,7458000.0,,,,,,,,,28116000.0,,,,1714002000.0,,964601000.0,,,11689000.0,,,,,,,,851684000.0,,,124434000.0,0.0,,381945000.0,0.0,,,71170000.0,24751000.0,28116000.0,,,,6532000.0,,,,,601840000.0,80769000.0,,,,,20193000.0,-19331000.0,,-12103000.0,236402000.0,,87803000.0,254635000.0,,,,,,,,,24703000.0,5396000.0,,843000.0,0.0,,,,,,44822000.0,862318000.0,,20193000.0,,20193000.0,,,92628000.0,-35783000.0,0.63,-175425000.0,8755000.0,,,,,,,20747000.0,,,4637000.0,,-38970000.0,43665000.0,,,,,44562000.0,110000.0,7580000.0,97631000.0,,,,,,,1023639000.0,,4864000.0,54672000.0,,360836000.0,,-555391000.0,,-20174000.0,,,,4509000.0,,,,,,14277000.0,,,,39028000.0,,-3135000.0,468248000.0,55354000.0,,,,-3257000.0,,2785000.0,,,,-4510000.0,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,26039000.0,,1360851000.0,0.79,632776000.0,761207000.0,,397764000.0,,,224447000.0,,,,,,71412000.0,7792000.0,,,,,,,,,35619000.0,,,,1735619000.0,,974412000.0,,,11875000.0,,,,,,,,857223000.0,,,122563000.0,0.0,,406957000.0,0.0,,,72416000.0,35619000.0,35619000.0,,,,7225000.0,,,,,596840000.0,71412000.0,,,,,23505000.0,-21057000.0,,-12091000.0,227099000.0,,94522000.0,244157000.0,,,,,,,,,20193000.0,5396000.0,,2653000.0,,,,,,,44816000.0,878396000.0,,23505000.0,,23505000.0,,,86588000.0,-62630000.0,0.8,-178260000.0,8480000.0,,,,,,,21417000.0,,,4584000.0,,-25389000.0,51151000.0,,,,,44532000.0,-1694000.0,2223000.0,99468000.0,,,,,,,1043381000.0,,2848000.0,49749000.0,,349662000.0,,-564952000.0,,-23710000.0,,,,6192000.0,,,,,,10948000.0,,,,46567000.0,,-6673000.0,478429000.0,63026000.0,,,,0.0,,1940000.0,,,,3312000.0,,,,,,,,,,,,,,,,,,,,,
2016-12-31,24568000.0,,48672000.0,,1378923000.0,0.7,618444000.0,717061000.0,,383568000.0,1667860000.0,-213465000.0,213675000.0,,6013000.0,832119000.0,,1378923000.0,69313000.0,6103000.0,,582780000.0,167285000.0,907783000.0,92367000.0,20578000.0,126256000.0,185609000.0,31350000.0,,25865000.0,44843000.0,1667860000.0,-49635000.0,950799000.0,141262000.0,,11843000.0,14080000.0,,92450000.0,,,835741000.0,-3257000.0,832119000.0,,-50100000.0,112587000.0,0.0,,404320000.0,0.0,44372000.0,47019000.0,70462000.0,31350000.0,31350000.0,25865000.0,81254000.0,717061000.0,9650000.0,194509000.0,,44523000.0,,582780000.0,69313000.0,,8126000.0,,70462000.0,25865000.0,-20714000.0,476523000.0,-13278000.0,217657000.0,,81254000.0,194509000.0,2332000.0,222478000.0,126256000.0,213675000.0,618444000.0,232628000.0,6103000.0,-247092000.0,23505000.0,5396000.0,,2498000.0,,,25865000.0,2.84,5313000.0,,44611000.0,835741000.0,13868000.0,25865000.0,11997000.0,25865000.0,,,92367000.0,-61395000.0,0.71,-213465000.0,8126000.0,950799000.0,0.0,,,1022022000.0,,20578000.0,,289818000.0,4303000.0,,-41968000.0,43274000.0,,0.0,122913000.0,,44284000.0,23889000.0,1974000.0,92450000.0,9650000.0,,-20064000.0,289818000.0,,,1022022000.0,-127971000.0,14080000.0,71884000.0,,330244000.0,,-545499000.0,-75203000.0,-23212000.0,-81216000.0,2.82,,5313000.0,,5396000.0,1383210000.0,,,7621000.0,18324000.0,,31144000.0,38971000.0,7709000.0,-22372000.0,476523000.0,55117000.0,383568000.0,,0.0,0.0,404320000.0,966000.0,10428000.0,,-545499000.0,2360000.0,475427000.0,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,27497000.0,,1378809000.0,0.3,610283000.0,699729000.0,,387906000.0,,,191084000.0,,,,,,96908000.0,6278000.0,,,,,,,,,13192000.0,,,,1651202000.0,,951473000.0,,,12141000.0,,,,,,,,801367000.0,,,120945000.0,-477000.0,,410067000.0,0.0,,,70298000.0,13192000.0,13192000.0,,,,11375000.0,,,,,572200000.0,96908000.0,,,,,29109000.0,2430000.0,,-13306000.0,220452000.0,,75380000.0,202343000.0,,,,,,,,,25865000.0,5396000.0,,42000.0,,,,,,,44479000.0,849835000.0,,29109000.0,,29109000.0,,,58210000.0,-19350000.0,0.3,-189386000.0,7900000.0,,,,,,,20281000.0,,,4811000.0,,-39841000.0,24037000.0,,,,,44202000.0,-24167000.0,2202000.0,81260000.0,,,,,,,1038678000.0,,14163000.0,37566000.0,,341397000.0,,-560096000.0,,-10069000.0,,,,89543000.0,,,,,,6034000.0,,,,19226000.0,,-12365000.0,478582000.0,36178000.0,,,,1930000.0,,1930000.0,,,,3244000.0,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,15651000.0,,1396336000.0,0.69,626075000.0,726681000.0,,400414000.0,,,188543000.0,,,,,,74845000.0,6849000.0,,,,,,,,,30774000.0,,,,1698333000.0,,971652000.0,,,12295000.0,,,,,,,,814618000.0,,,119225000.0,-570000.0,,428932000.0,0.0,,,70314000.0,30774000.0,30774000.0,,,,11227000.0,,,,,586940000.0,74845000.0,,,,,26016000.0,-4466000.0,,-13247000.0,219250000.0,,73772000.0,216197000.0,,,,,,,,,29109000.0,5396000.0,,5131000.0,,,,,,,44290000.0,883715000.0,,26016000.0,,26016000.0,,,55536000.0,-134932000.0,0.7,-160977000.0,7791000.0,,,,,,,20385000.0,,,4717000.0,,-28964000.0,44380000.0,,,,,44023000.0,-14374000.0,-6967000.0,93018000.0,,,,,,,1055418000.0,,1368000.0,25248000.0,,338475000.0,,-575412000.0,,-9597000.0,,,,75140000.0,,,,,,8889000.0,,,,39663000.0,,-14378000.0,480006000.0,56675000.0,,,,2322000.0,,2322000.0,,,,-3093000.0,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,35149000.0,,1415406000.0,0.73,649122000.0,754327000.0,,407127000.0,,,210211000.0,,,,,,70725000.0,8427000.0,,,,,,,,,32213000.0,,,,1738865000.0,,984538000.0,,,12190000.0,,,,,,,,859333000.0,,,122735000.0,59000.0,,456480000.0,0.0,,,66917000.0,32213000.0,32213000.0,,,,12017000.0,,,,,607395000.0,70725000.0,,,,,24654000.0,-13226000.0,,-13143000.0,230784000.0,,83958000.0,222552000.0,,,,,,,,,26016000.0,5396000.0,,-67000.0,,,,,,,43864000.0,879532000.0,,24654000.0,,24654000.0,,,50641000.0,-35882000.0,0.74,-148591000.0,7658000.0,,,,,,,20092000.0,,,4946000.0,,-38142000.0,52010000.0,,,,,43624000.0,5118000.0,-4322000.0,101104000.0,,,,,,,1070583000.0,,5057000.0,48308000.0,,353519000.0,,-585822000.0,,-13159000.0,,,,89015000.0,,,,,,14851000.0,,,,47064000.0,,-37743000.0,484761000.0,64200000.0,,,,2044000.0,,2044000.0,,,,-1362000.0,,,,,,,,,,,,,,,,,,,,,
2017-12-31,-16593000.0,,45865000.0,,1414485000.0,0.31,655716000.0,733475000.0,,408995000.0,1724340000.0,-149334000.0,216323000.0,,10070000.0,872039000.0,,1414485000.0,65206000.0,13539000.0,,604159000.0,148423000.0,886775000.0,45175000.0,20130000.0,89600000.0,167806000.0,13421000.0,,29344000.0,44031000.0,1724340000.0,-54038000.0,990865000.0,124162000.0,,11892000.0,11036000.0,,109780000.0,,,852301000.0,,872039000.0,,-87217000.0,112585000.0,-2395000.0,,463517000.0,0.0,58823000.0,48518000.0,68251000.0,13421000.0,13421000.0,29344000.0,75377000.0,733475000.0,18724000.0,195439000.0,,43780000.0,,604159000.0,65206000.0,,7211000.0,,68251000.0,29344000.0,-18555000.0,498523000.0,-14342000.0,216289000.0,,75377000.0,195439000.0,4804000.0,180506000.0,89600000.0,216323000.0,655716000.0,216324000.0,13539000.0,-239950000.0,24654000.0,5396000.0,,4964000.0,,,29344000.0,2.05,86413000.0,,43509000.0,852301000.0,3479000.0,29344000.0,25865000.0,29344000.0,,,45175000.0,-49786000.0,0.31,-149334000.0,7211000.0,990865000.0,,,,1081391000.0,,20130000.0,,307684000.0,4909000.0,,-46467000.0,47379000.0,,0.0,89600000.0,,43285000.0,16830000.0,26501000.0,109780000.0,18724000.0,,-47345000.0,307684000.0,,,1081391000.0,-153414000.0,11036000.0,69384000.0,,328874000.0,,-582868000.0,-33817000.0,-23519000.0,-56344000.0,2.03,,86413000.0,,5396000.0,1362265000.0,,,29049000.0,19383000.0,,10630000.0,42470000.0,5855000.0,-22731000.0,498523000.0,59271000.0,408995000.0,,-3383000.0,-441000.0,463517000.0,-441000.0,17414000.0,,-582868000.0,4690000.0,475490000.0,,,,,,,,,,,,,,,,,,,,
