date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2011-12-31,3130000000.0,,-425000000.0,-72400000.0,,1225000000.0,29000000.0,2679000000.0,347000000.0,46900000.0,80100000.0,4843000000.0,1713000000.0,,645900000.0,,1713000000.0,,944000000.0,29000000.0,-40000000.0,1735000000.0,,1409000000.0,7667000000.0,3748000000.0,,944000000.0,,1519600000.0,231000000.0,,-45900000.0,,1303000000.0,-308000000.0,4843000000.0,400000000.0,1347000000.0,858000000.0,,6427000000.0,214400000.0,2400000000.0,257000000.0,911000000.0,214400000.0,592000000.0,2281000000.0,142500000.0,1584000000.0,,402000000.0,104000000.0,2679000000.0,0.0,798000000.0,-1500000000.0,119000000.0,7667000000.0,0.0,1045000000.0,3130000000.0,119000000.0,944000000.0,592500000.0,120200000.0,,6427000000.0,489000000.0,187000000.0,1508000000.0,911000000.0,2048000000.0,798000000.0,,,1303000000.0,,,1045000000.0,0.0,,24900000.0,263000000.0,927100000.0,3748000000.0,685000000.0,3846000000.0,223700000.0,0.0,-1100000.0,,608000000.0,500000000.0,1344000000.0,944000000.0,608000000.0,1437600000.0,,412000000.0,1609000000.0,973000000.0,944000000.0,500000000.0,,81200000.0,298000000.0,91900000.0,13000000.0,1566000000.0,,,-49400000.0,400000000.0,,,,700000.0,-1066000000.0,-912100000.0,3.05,592000000.0,,-200000000.0,402000000.0,,1526000000.0,1566000000.0,,-119000000.0,29000000.0,4837000000.0,,29000000.0,,-1066000000.0,,,306400000.0,-864400000.0,10000000.0,-246000000.0,-55000000.0,,,,242100000.0,,-494000000.0,422000000.0,,18600000.0,,,14800000.0,,,347000000.0,,-425000000.0,289000000.0,-582000000.0,143000000.0,32200000.0,,97000000.0,2048000000.0,263000000.0,-1665000000.0,1427000000.0,,75000000.0,-158000000.0,3.0,304000000.0,,0.0,6246000000.0,412000000.0,,,,,,,,,,,,,,,,,
2012-03-31,2858000000.0,,,-75000000.0,,,,2578000000.0,,44000000.0,26000000.0,,,,544000000.0,,1708000000.0,278000000.0,,24000000.0,,,,,7719000000.0,3774000000.0,,,,1331000000.0,,,-39000000.0,,,,4566000000.0,,,,,6352000000.0,123000000.0,,-40000000.0,,123000000.0,,,127000000.0,,0.43,402000000.0,,,1670000000.0,,,33000000.0,,6000000.0,932000000.0,,,908000000.0,529000000.0,-64000000.0,,,,,1786000000.0,,2062000000.0,798000000.0,,,1306000000.0,,,,0.0,,-28000000.0,293000000.0,802000000.0,,1110000000.0,,200000000.0,,-16000000.0,,3005000000.0,,,,,944000000.0,,412000000.0,,908000000.0,908000000.0,485000000.0,,73000000.0,,115000000.0,,,,,-15000000.0,400000000.0,,21000000.0,,4000000.0,-1019000000.0,42000000.0,,284000000.0,283800000.0,,,,,1504000000.0,,,54000000.0,,,,,,,5000000.0,-25000000.0,0.0,,,,,,,221000000.0,,-36000000.0,1152000000.0,,-262000000.0,0.44,,2000000.0,,,337000000.0,,-404000000.0,265000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2879000000.0,,,-70000000.0,,,,2640000000.0,,48000000.0,60000000.0,,,,568000000.0,,2701000000.0,279700000.0,,3000000.0,,,,,7292000000.0,4670000000.0,,,,1547000000.0,,,-40000000.0,,,,5580000000.0,,,,,7310000000.0,216000000.0,,153000000.0,,216000000.0,,,220000000.0,,0.76,616000000.0,,,1804000000.0,,,50000000.0,,21000000.0,1102000000.0,,,836000000.0,1182000000.0,-179000000.0,,,,,1730000000.0,,2296000000.0,799000000.0,,,1323000000.0,,,,0.0,,-5000000.0,296000000.0,365000000.0,,0.0,,345000000.0,,-133000000.0,,1609000000.0,,,,,908000000.0,,412000000.0,,836000000.0,836000000.0,482000000.0,,125000000.0,,-135000000.0,,,,,-27000000.0,400000000.0,,20000000.0,,-8000000.0,-1006000000.0,-57000000.0,,625000000.0,285300000.0,,,,,1488000000.0,,,111000000.0,,,,,,,21000000.0,180000000.0,0.0,,,,,,,365000000.0,,-72000000.0,1156000000.0,,-155000000.0,0.77,,2000000.0,,,232000000.0,,-424000000.0,413000000.0,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,3358000000.0,,,-71000000.0,,,,3259000000.0,,52000000.0,185000000.0,,,,701000000.0,,2723000000.0,278700000.0,,2000000.0,,,,,7518000000.0,4684000000.0,,,,1953000000.0,,,-40000000.0,,,,6081000000.0,,,,,7943000000.0,314000000.0,,655000000.0,,314000000.0,,,337000000.0,,1.1,625000000.0,,,0.0,,,98000000.0,,0.0,1338000000.0,,,1243000000.0,680000000.0,-90000000.0,,,,,1786000000.0,,2357000000.0,799000000.0,,,1377000000.0,,,,0.0,,40000000.0,258000000.0,1273000000.0,,745000000.0,,508000000.0,,-13000000.0,,1247000000.0,,,,,836000000.0,,412000000.0,,1245000000.0,1243000000.0,482000000.0,,171000000.0,,-245000000.0,,,,,-37000000.0,400000000.0,,20000000.0,,9000000.0,-1021000000.0,-212000000.0,,598000000.0,284600000.0,,,,,1503000000.0,,,135000000.0,,,,,,,0.0,692000000.0,-269000000.0,,,,,,,528000000.0,,407000000.0,469000000.0,,141000000.0,1.13,,2000000.0,,,409000000.0,,-392000000.0,580000000.0,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,3667000000.0,,-517000000.0,-768000000.0,,650000000.0,1000000.0,3899000000.0,249000000.0,-3000000.0,-184000000.0,6212000000.0,2545000000.0,60000000.0,-102000000.0,,2545000000.0,277900000.0,760000000.0,1000000.0,-314000000.0,1198000000.0,,1211000000.0,6525000000.0,3153000000.0,,760000000.0,,1226000000.0,27000000.0,,,,1229000000.0,-984000000.0,6212000000.0,457000000.0,1130000000.0,726000000.0,,7052000000.0,-216000000.0,3291000000.0,-118000000.0,437000000.0,-216000000.0,266000000.0,1709000000.0,211000000.0,840000000.0,-0.78,407000000.0,101000000.0,3899000000.0,1198000000.0,799000000.0,-295000000.0,453000000.0,6525000000.0,-199000000.0,954000000.0,3667000000.0,453000000.0,760000000.0,931000000.0,86000000.0,,7052000000.0,404000000.0,141000000.0,840000000.0,437000000.0,1438000000.0,799000000.0,,,1229000000.0,,123000000.0,954000000.0,52000000.0,,,,295000000.0,3153000000.0,-52000000.0,1159000000.0,329000000.0,52000000.0,-15000000.0,,1081000000.0,368000000.0,747000000.0,761000000.0,1081000000.0,1243000000.0,,412000000.0,1352000000.0,761000000.0,760000000.0,368000000.0,,118000000.0,278600000.0,26000000.0,,1140000000.0,,,-18000000.0,457000000.0,,20000000.0,,13000000.0,-772000000.0,-678000000.0,1.57,266000000.0,284700000.0,-177000000.0,407000000.0,,835000000.0,1140000000.0,,-97000000.0,158000000.0,-52000000.0,,158000000.0,,-772000000.0,,,-100000000.0,-26000000.0,53000000.0,-247000000.0,-239000000.0,,,,347000000.0,,-374000000.0,1981000000.0,,-38000000.0,-0.78,,47000000.0,,,249000000.0,,-517000000.0,347000000.0,-75000000.0,-24000000.0,20000000.0,,93000000.0,1438000000.0,,-905000000.0,1981000000.0,,81000000.0,,1.53,284600000.0,,-400000000.0,4450000000.0,412000000.0,,,,,,,,,,,,,,,,,
2013-03-31,2688000000.0,,,-79000000.0,,,,3181000000.0,,35000000.0,87000000.0,,,,494000000.0,,2500000000.0,280500000.0,,,,,,,7168000000.0,3089000000.0,,,,1181000000.0,,,,,,,5188000000.0,,,,,6270000000.0,735000000.0,,-69000000.0,,735000000.0,,,174000000.0,,2.59,380000000.0,,,0.0,,,250000000.0,,2159000000.0,999000000.0,,,1905000000.0,374000000.0,-22000000.0,,,,,1030000000.0,,1429000000.0,799000000.0,,,1279000000.0,,-242000000.0,,0.0,,,,807000000.0,,529000000.0,,263000000.0,,0.0,,1054000000.0,,,,,760000000.0,-457000000.0,412000000.0,,1905000000.0,1905000000.0,345000000.0,,89000000.0,,-46000000.0,,,,,-22000000.0,0.0,,,,-9000000.0,-641000000.0,-971000000.0,,261000000.0,284300000.0,,,,,986000000.0,,,346000000.0,,,,,,,,-47000000.0,-500000000.0,,,,,,,278000000.0,,1145000000.0,563000000.0,,-376000000.0,2.62,,1000000.0,,,250000000.0,,-454000000.0,313000000.0,,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2395000000.0,,,-77000000.0,,,,3107000000.0,,35000000.0,-78000000.0,,,,382000000.0,,2494000000.0,274300000.0,,,,,,,7348000000.0,3053000000.0,,,,1250000000.0,,,,,,,4889000000.0,,,,,6160000000.0,254000000.0,,252000000.0,,254000000.0,,,273000000.0,,0.91,374000000.0,,,0.0,,,310000000.0,,0.0,957000000.0,,,1900000000.0,397000000.0,-21000000.0,,,,,1223000000.0,,1432000000.0,799000000.0,,,1284000000.0,,49000000.0,,0.0,,,,853000000.0,,417000000.0,,420000000.0,,0.0,,1037000000.0,,,,,1905000000.0,0.0,412000000.0,,1900000000.0,1900000000.0,340000000.0,,147000000.0,,35000000.0,,,,,-21000000.0,0.0,,,,-29000000.0,-636000000.0,-73000000.0,,244000000.0,278300000.0,,,,,976000000.0,,,177000000.0,,,,,,,,273000000.0,0.0,,,,,,,436000000.0,,-5000000.0,397000000.0,,11000000.0,0.93,,3000000.0,,,227000000.0,,-501000000.0,471000000.0,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2359000000.0,,,-76000000.0,,,,2828000000.0,,33000000.0,1000000.0,,,,385000000.0,,2474000000.0,272800000.0,,,,,,,7289000000.0,3020000000.0,,,,1194000000.0,,,,,,,4833000000.0,,,,,5848000000.0,215000000.0,,261000000.0,,215000000.0,,,265000000.0,,0.77,359000000.0,,,1251000000.0,,,349000000.0,,52000000.0,957000000.0,,,1577000000.0,811000000.0,25000000.0,,,,,1015000000.0,,1406000000.0,799000000.0,,,1240000000.0,,26000000.0,,24000000.0,,,,383000000.0,,-24000000.0,,393000000.0,,0.0,,1023000000.0,,,,,1900000000.0,0.0,412000000.0,,1577000000.0,1577000000.0,336000000.0,,128000000.0,,3000000.0,,,,,-12000000.0,0.0,,,,-218000000.0,-646000000.0,-556000000.0,,255000000.0,278800000.0,,,,,982000000.0,,,113000000.0,,,,,,,,273000000.0,-350000000.0,,,,,,,407000000.0,,-323000000.0,1119000000.0,,-31000000.0,0.79,,-1000000.0,,,227000000.0,,-465000000.0,407000000.0,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2372000000.0,,-196000000.0,-76000000.0,,699000000.0,18000000.0,2936000000.0,219000000.0,34000000.0,170000000.0,4717000000.0,2345000000.0,-93000000.0,476000000.0,,2345000000.0,270400000.0,1542000000.0,18000000.0,-500000000.0,1315000000.0,,1405000000.0,7384000000.0,3125000000.0,,1542000000.0,,1250000000.0,51000000.0,,,,1309000000.0,-308000000.0,4717000000.0,0.0,1346000000.0,903000000.0,,6061000000.0,171000000.0,3458000000.0,255000000.0,1376000000.0,171000000.0,170000000.0,1737000000.0,190000000.0,1344000000.0,0.62,267000000.0,177000000.0,2936000000.0,1315000000.0,799000000.0,-978000000.0,427000000.0,7384000000.0,-1000000.0,979000000.0,2372000000.0,427000000.0,1542000000.0,930000000.0,-112000000.0,,6061000000.0,443000000.0,137000000.0,1344000000.0,1376000000.0,1412000000.0,799000000.0,,205000000.0,1309000000.0,,74000000.0,979000000.0,-36000000.0,,,,320000000.0,3125000000.0,36000000.0,1417000000.0,270000000.0,-12000000.0,-47000000.0,,1033000000.0,249000000.0,816000000.0,1560000000.0,1033000000.0,1577000000.0,457000000.0,412000000.0,1542000000.0,1560000000.0,1542000000.0,249000000.0,,80000000.0,274500000.0,-27000000.0,,866000000.0,,,-62000000.0,0.0,,,,-19000000.0,-617000000.0,-143000000.0,5.01,170000000.0,278000000.0,-47000000.0,267000000.0,,760000000.0,866000000.0,,-117000000.0,15000000.0,12000000.0,,15000000.0,205000000.0,-617000000.0,,,317000000.0,-128000000.0,43000000.0,-130000000.0,-35000000.0,,,,284000000.0,,-35000000.0,1063000000.0,,-104000000.0,0.63,,40000000.0,,,219000000.0,,-196000000.0,318000000.0,782000000.0,-289000000.0,26000000.0,,99000000.0,1412000000.0,,-1743000000.0,1063000000.0,,,,4.91,279800000.0,,0.0,4875000000.0,412000000.0,,,,,,,,,,,,,,,,,
2014-03-31,2254000000.0,,,-82000000.0,,,,2864000000.0,,33000000.0,4000000.0,,,,362000000.0,,2350000000.0,271800000.0,,,,,,,7565000000.0,3147000000.0,,,,1236000000.0,,,,,,,4604000000.0,,,,,6011000000.0,248000000.0,,100000000.0,,248000000.0,,,275000000.0,,0.89,476000000.0,,,1333000000.0,,,212000000.0,,0.0,988000000.0,,,1531000000.0,806000000.0,-35000000.0,,,,,1407000000.0,,1413000000.0,799000000.0,,,1310000000.0,,-297000000.0,,0.0,,,,430000000.0,,395000000.0,,416000000.0,,-15000000.0,,1036000000.0,,,,,1542000000.0,0.0,412000000.0,,1531000000.0,1531000000.0,242000000.0,,141000000.0,,-9000000.0,,,,,-20000000.0,,,,,-15000000.0,-629000000.0,-96000000.0,,179000000.0,277200000.0,,,,,871000000.0,,,75000000.0,,,,,,,,120000000.0,-164000000.0,,,,,,,430000000.0,,-11000000.0,944000000.0,,-206000000.0,0.91,,,,,206000000.0,,-190000000.0,463000000.0,,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2252000000.0,,,-81000000.0,,,,2993000000.0,,33000000.0,18000000.0,,,,397000000.0,,2316000000.0,271500000.0,,,,,,,7766000000.0,3064000000.0,,,,1346000000.0,,,,,,,4568000000.0,,,,,6057000000.0,292000000.0,,322000000.0,,292000000.0,,,316000000.0,,1.06,447000000.0,,,0.0,,,292000000.0,,1000000.0,990000000.0,,,1617000000.0,420000000.0,-17000000.0,,,,,1442000000.0,,1418000000.0,799000000.0,,,1322000000.0,,46000000.0,,-9000000.0,,,,926000000.0,,440000000.0,,472000000.0,,-1000000.0,,1022000000.0,,,,,1531000000.0,0.0,412000000.0,,1617000000.0,1617000000.0,209000000.0,,156000000.0,,2000000.0,,,,,-17000000.0,,,,,-16000000.0,-594000000.0,-255000000.0,,185000000.0,276100000.0,,,,,803000000.0,,,96000000.0,,,,,,,,339000000.0,-198000000.0,,,,,,,486000000.0,,86000000.0,344000000.0,,-61000000.0,1.08,,,,,198000000.0,,-214000000.0,520000000.0,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2384000000.0,,,-82000000.0,,,,3188000000.0,,34000000.0,84000000.0,,,,465000000.0,,2296000000.0,270900000.0,,,,,,,7877000000.0,3082000000.0,,,,1263000000.0,,,,,,,4680000000.0,,,,,6270000000.0,190000000.0,,346000000.0,,190000000.0,,,215000000.0,,0.69,429000000.0,,,27000000.0,,,334000000.0,,82000000.0,928000000.0,,,1918000000.0,399000000.0,17000000.0,,,,,1541000000.0,,1435000000.0,799000000.0,,,1266000000.0,,40000000.0,,0.0,,,,864000000.0,,498000000.0,,354000000.0,,-49000000.0,,1012000000.0,,,,,1617000000.0,0.0,412000000.0,,1918000000.0,1918000000.0,199000000.0,,139000000.0,,19000000.0,,,,,-15000000.0,,,,,6000000.0,-583000000.0,-50000000.0,,195000000.0,275400000.0,,,,,782000000.0,,,73000000.0,,,,,,,,361000000.0,0.0,,,,,,,366000000.0,,301000000.0,519000000.0,,44000000.0,0.7,,,,,192000000.0,,-281000000.0,400000000.0,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,3967000000.0,,-514000000.0,-81000000.0,,1117000000.0,3000000.0,3966000000.0,191000000.0,34000000.0,1561000000.0,6232000000.0,2265000000.0,-130000000.0,1982000000.0,,2265000000.0,271700000.0,2497000000.0,3000000.0,-267000000.0,1469000000.0,,113000000.0,6946000000.0,2805000000.0,,2497000000.0,,1290000000.0,83000000.0,,,,1323000000.0,-326000000.0,6232000000.0,,54000000.0,-191000000.0,,6771000000.0,-846000000.0,4929000000.0,349000000.0,-115000000.0,-846000000.0,180000000.0,3168000000.0,-984000000.0,539000000.0,-3.11,267000000.0,1433000000.0,3966000000.0,1469000000.0,799000000.0,-362000000.0,1609000000.0,6946000000.0,0.0,932000000.0,3967000000.0,1609000000.0,2497000000.0,2438000000.0,-30000000.0,,6771000000.0,245000000.0,134000000.0,539000000.0,-115000000.0,1387000000.0,799000000.0,,56000000.0,1323000000.0,,81000000.0,932000000.0,0.0,,,,-1148000000.0,2805000000.0,0.0,122000000.0,-1167000000.0,-9000000.0,-6000000.0,,1004000000.0,206000000.0,1209000000.0,2497000000.0,1004000000.0,1918000000.0,0.0,412000000.0,247000000.0,2497000000.0,2497000000.0,206000000.0,,-183000000.0,271500000.0,-21000000.0,,769000000.0,,,-40000000.0,,,,,-14000000.0,-563000000.0,-61000000.0,-0.42,180000000.0,271700000.0,-71000000.0,267000000.0,,1542000000.0,769000000.0,,-92000000.0,32000000.0,9000000.0,,32000000.0,56000000.0,-563000000.0,,,389000000.0,0.0,-245000000.0,-65000000.0,-9000000.0,,,,-1148000000.0,,579000000.0,2644000000.0,,-44000000.0,-3.11,,-212000000.0,,,191000000.0,,-514000000.0,-1148000000.0,955000000.0,-84000000.0,28000000.0,,100000000.0,1387000000.0,,-462000000.0,2644000000.0,,,,-0.42,271500000.0,,0.0,5051000000.0,412000000.0,,,,,,,,,,,,,,,,,
2015-03-31,2579000000.0,,,-94000000.0,,,,2688000000.0,,33000000.0,33000000.0,,,,333000000.0,,2280000000.0,273500000.0,,,,,,,7166000000.0,2760000000.0,,,,1273000000.0,,,,,,,4859000000.0,,,,,5448000000.0,303000000.0,,-1365000000.0,,303000000.0,,,329000000.0,,1.1,352000000.0,,,0.0,,,68000000.0,,0.0,992000000.0,,,1176000000.0,406000000.0,-19000000.0,,,,,539000000.0,,1365000000.0,799000000.0,,,1356000000.0,,-305000000.0,,0.0,,,,867000000.0,,366000000.0,,485000000.0,,-2000000.0,,986000000.0,,,,,2497000000.0,,412000000.0,,1176000000.0,1176000000.0,200000000.0,,156000000.0,,-69000000.0,,,,,-16000000.0,365000000.0,,,,2000000.0,-569000000.0,220000000.0,,209000000.0,276300000.0,,,,,769000000.0,,,,,,,,,,,-1349000000.0,-110000000.0,,,,,,,501000000.0,,-1321000000.0,408000000.0,,-1801000000.0,1.11,,39000000.0,,,181000000.0,,-593000000.0,534000000.0,,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,2240000000.0,,,-91000000.0,,,,3213000000.0,,33000000.0,-11000000.0,,,,332000000.0,,2958000000.0,273100000.0,,,,,,,7438000000.0,2800000000.0,,,,1342000000.0,,,,,,,5198000000.0,,,,,6013000000.0,353000000.0,,426000000.0,,353000000.0,,,381000000.0,,1.28,369000000.0,,,1493000000.0,,,23000000.0,,14000000.0,1063000000.0,,,1720000000.0,771000000.0,-18000000.0,,,,,815000000.0,,1383000000.0,1494000000.0,,,1387000000.0,,48000000.0,,11000000.0,,,,571000000.0,,-11000000.0,,566000000.0,,0.0,,977000000.0,,,,,1176000000.0,,412000000.0,,1720000000.0,1720000000.0,208000000.0,,185000000.0,,-67000000.0,,,,,-26000000.0,,,,,-13000000.0,-582000000.0,73000000.0,,232000000.0,275700000.0,,,,,790000000.0,,,,,,,,,,,452000000.0,-164000000.0,,,,,,,582000000.0,,544000000.0,853000000.0,,-102000000.0,1.29,,127000000.0,,,181000000.0,,-511000000.0,582000000.0,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2505000000.0,,,-89000000.0,,,,2836000000.0,,38000000.0,116000000.0,,,,470000000.0,,4954000000.0,271300000.0,,,,,,,7592000000.0,5327000000.0,,,,1324000000.0,,,,,,,7459000000.0,,,,,8163000000.0,252000000.0,,509000000.0,,252000000.0,,,281000000.0,,0.92,377000000.0,,,1395000000.0,,,104000000.0,,0.0,986000000.0,,,1441000000.0,914000000.0,-2419000000.0,,,,,704000000.0,,2968000000.0,3489000000.0,,,1453000000.0,,71000000.0,,0.0,,,,410000000.0,,0.0,,380000000.0,,-2391000000.0,,1881000000.0,,,,,1720000000.0,,412000000.0,,1441000000.0,1441000000.0,237000000.0,,99000000.0,,92000000.0,,,,,-32000000.0,,,,,-18000000.0,-600000000.0,1634000000.0,,241000000.0,274400000.0,,,,,837000000.0,,,,,,,,,,,541000000.0,-227000000.0,,,,,,,410000000.0,,-279000000.0,1052000000.0,,88000000.0,0.93,,0.0,,,211000000.0,,-553000000.0,448000000.0,,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
