date,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,quarterlyBasicAverageShares,trailingOtherIncomeExpense,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualCapitalStock,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyGoodwill,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualNetIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualCashDividendsPaid,trailingSaleOfInvestment,annualFreeCashFlow,trailingCommonStockIssuance,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualLongTermDebt,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDilutedEPS,annualEbitda,annualCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedEPS
2005-12-31,45207000000.0,,1591000000.0,721000000.0,267000000.0,11285000000.0,-716601000.0,,,-105007000.0,-1285000000.0,-166000000.0,368000000.0,,,,,,-2370000000.0,,,1260000000.0,,,,,1229000000.0,,35672000000.0,,-65000000.0,202000000.0,416339000.0,202000000.0,,11285000000.0,3167461000.0,,-663955000.0,,,730397000.0,,847000000.0,-188000000.0,412270000.0,,,-67000000.0,2159000000.0,125268000.0,,,-15727000000.0,1591000000.0,220000000.0,5366000000.0,13554000000.0,,,11285000000.0,,-209140000.0,450148000.0,-20580000.0,183643000.0,,,,747000000.0,,,45207000000.0,5240000000.0,4205000000.0,,6574000000.0,-170265000.0,-15727000000.0,,,,,24628000.0,,29480000000.0,1069000000.0,,8328000000.0,-1003000000.0,721000000.0,,,4278000.0,-855000000.0,35672000000.0,744000000.0,,1290543000.0,,,348000000.0,868000000.0,39877000000.0,28592000000.0,,1591000000.0,39877000000.0,,,868000000.0,-213807000.0,12846000000.0,,,,1229000000.0,5226000000.0,,159015000.0,2962000000.0,-2629000000.0,159015000.0,,,-1098000000.0,,160000000.0,,2186000000.0,,,,202000000.0,,23352000000.0,,12846000000.0,2.14,267000000.0,,1260000000.0,2135000000.0,1398000000.0,749000000.0,202000000.0,2159000000.0,5240000000.0,,195832000.0,11285000000.0,202000000.0,-784556000.0,,2373000000.0,595000000.0,,159015000.0,333000000.0,1876918000.0,876509000.0,6574000000.0,348000000.0,1069000000.0,-29581000.0,,,2373000000.0,,28592000000.0,220000000.0,23352000000.0,2530000000.0,71000000.0,1464648000.0,,202000000.0,213000000.0,596000000.0,,-276738000.0,-352000000.0,333000000.0,2.13,4331000000.0,4205000000.0,29480000000.0,,,,,,,,,,
2006-03-31,,,,,,10723725000.0,-109170000.0,,,-89560000.0,,,,,742195000.0,,,,,,,628494000.0,,,,,845142000.0,-113604000.0,,,,300786000.0,202111000.0,300786000.0,,3759297000.0,3063260000.0,,-546261000.0,,,942239000.0,,,,590293000.0,,,,,545180000.0,,,-15987807000.0,,,,,26409000.0,0.35,,,98675000.0,58405000.0,-14686000.0,367136000.0,,,,,,,45629771000.0,4938106000.0,4212016000.0,-39650000.0,,-571393000.0,,,,,6317298000.0,107022000.0,,29641964000.0,,,,,2814647000.0,,,13875000.0,,35765388000.0,,,1152956000.0,,,1278317000.0,1856702000.0,,,,,39977404000.0,,,,-487856000.0,13234030000.0,,,,,,,260114000.0,,,261607000.0,,,,,,,,,,,,,,747039000.0,,,,,,,,,,2814647000.0,,,207004000.0,,300786000.0,-504910000.0,,,,,261607000.0,5192346000.0,1910304000.0,-20372000.0,6539551000.0,,1157934000.0,-25337000.0,,,,0.35,29253679000.0,,,,,1320011000.0,,,,,,-276442000.0,,,,,,,,,,,,,,,,
2006-06-30,,,,,,10846314000.0,-35728000.0,,,-73353000.0,,,,,742515000.0,,,,,,,594413000.0,,,,,867352000.0,-97753000.0,,,,262900000.0,300786000.0,262900000.0,,3759306000.0,3591503000.0,,-621435000.0,,,1135893000.0,,,,791791000.0,,,,,-67185000.0,,,-16184593000.0,,,,,-25045000.0,0.52,,,-37886000.0,685223000.0,0.0,609779000.0,,,,,,,46146049000.0,5400195000.0,4320382000.0,302520000.0,,-322868000.0,,,,,6414930000.0,222249000.0,,29961456000.0,,,,,1851991000.0,,,5777000.0,,36480833000.0,,,1446493000.0,,,2680852000.0,1852623000.0,,,,,40801215000.0,,,,63788000.0,13190156000.0,,,,,,,387530000.0,,,385223000.0,,,,,,,,,,,,,,746387000.0,,,23181253000.0,,,,,,,1851991000.0,,,211335000.0,,262900000.0,-655924000.0,,,,,385223000.0,5593707000.0,2145010000.0,-6276000.0,6817130000.0,,1233133000.0,20694000.0,,,,0.52,29954901000.0,,,,,1353219000.0,,,,,,-287704000.0,,,,,,,,,,,,,,,,
2006-09-30,,,,,,11285953000.0,-605272000.0,,,-30366000.0,,,,,742884000.0,,,,,,,1111470000.0,,,,,853673000.0,-124384000.0,,,,418097000.0,262900000.0,418097000.0,,4356026000.0,4549378000.0,,-945084000.0,,,1722672000.0,,,,1357713000.0,,,,,-93723000.0,,,-16406713000.0,,,,,1785075000.0,0.99,,,155197000.0,1236557000.0,14569000.0,1143414000.0,,,,,,,46982366000.0,5984604000.0,4782538000.0,,,-36866000.0,,,,,6865153000.0,405331000.0,,30575653000.0,,,,,781919000.0,,,11152000.0,,37253181000.0,,,1864937000.0,,,364412000.0,1174710000.0,,,,,42035719000.0,,,,291473000.0,10989564000.0,,,,,,,738083000.0,,,737985000.0,,,,,,,,,,,,,24765162000.0,747560000.0,,,2797540000.0,,,,,,,3338107000.0,,,215739000.0,,418097000.0,-987637000.0,,,,,737985000.0,549526000.0,2684441000.0,-82189000.0,7195271000.0,,1272926000.0,-11308000.0,,,2456678000.0,0.99,30749766000.0,241503000.0,,,,1326728000.0,,,,,,-287845000.0,,,,,,,,,,,,,,,,
2006-12-31,47674000000.0,,1573000000.0,775000000.0,306000000.0,12115000000.0,17170000.0,,,-45721000.0,-967000000.0,-35000000.0,202000000.0,,,,,176948000.0,-2994000000.0,,,880000000.0,-416824000.0,,,,1081000000.0,,38839000000.0,,-44000000.0,167000000.0,418097000.0,167000000.0,,12115000000.0,3151859000.0,,-881220000.0,2955000.0,,828026000.0,,385000000.0,-239000000.0,468929000.0,28000000.0,,-21000000.0,3359000000.0,-405272000.0,,,-16582000000.0,1574000000.0,249000000.0,5437000000.0,14356000000.0,71561000.0,,12115000000.0,,-250986000.0,839815000.0,117000.0,234671000.0,,,,866000000.0,,,47674000000.0,6353000000.0,4019000000.0,,6783000000.0,448127000.0,-16582000000.0,,,,,46398000.0,,31092000000.0,1323000000.0,,8661000000.0,-483000000.0,775000000.0,,,106196000.0,-733000000.0,38839000000.0,743000000.0,,1230614000.0,,,335000000.0,943000000.0,42858000000.0,30743000000.0,,1573000000.0,42858000000.0,,,943000000.0,-41405000.0,12503000000.0,,,,1081000000.0,5695000000.0,,188273000.0,3224000000.0,-2834000000.0,188185000.0,,,-1140000000.0,,-174000000.0,,2355000000.0,,,361433000.0,167000000.0,,24390000000.0,,12503000000.0,2.12,306000000.0,,880000000.0,1858000000.0,1421000000.0,748000000.0,167000000.0,3359000000.0,6353000000.0,,231922000.0,12115000000.0,167000000.0,-685529000.0,,2493000000.0,781000000.0,146564000.0,188185000.0,564000000.0,1921245000.0,493837000.0,6783000000.0,335000000.0,1323000000.0,-17679000.0,,,2493000000.0,,30743000000.0,249000000.0,24390000000.0,2820000000.0,-173000000.0,1452316000.0,,167000000.0,137000000.0,743000000.0,,-288009000.0,0.0,564000000.0,2.1,4642000000.0,4019000000.0,31092000000.0,,,,,,,,,,
2007-03-31,,,,,,11482772000.0,-49410000.0,,,-70515000.0,,,,,750259000.0,,,,,,,540466000.0,,,,,983918000.0,-56006000.0,,,,161489000.0,166846000.0,161489000.0,,3760819000.0,3408669000.0,,-742384000.0,,,1055230000.0,,,,691327000.0,,,,,520665000.0,,,-16838810000.0,,,,,36623000.0,0.45,,,-5357000.0,261850000.0,,494273000.0,,,,,,,48361493000.0,5495827000.0,4024338000.0,53433000.0,,-491507000.0,,,,,6673423000.0,155584000.0,,31522683000.0,,,,,3147169000.0,,,167509000.0,,39081096000.0,,,1380592000.0,,,1364740000.0,1667296000.0,,,,,43105434000.0,,,,-480534000.0,13359860000.0,,,,,,,338689000.0,,,338689000.0,,,,,,,,,,,,,,755352000.0,,,,,,,,,,3147169000.0,,,227979000.0,,161489000.0,-787872000.0,,,,,338689000.0,6641525000.0,2028077000.0,-1759000.0,6647391000.0,,1390704000.0,196000.0,,,,0.45,31622662000.0,,,,,1336750000.0,,,,,,-290292000.0,,,,,,,,,,,,,,,,
2007-06-30,,,,,,11789131000.0,-408544000.0,,,-79057000.0,,,,,755137000.0,,,,,,,1132692000.0,,,,,1059866000.0,-31243000.0,,,,168837000.0,161489000.0,168837000.0,,4527911000.0,3771928000.0,,-825973000.0,,,1225917000.0,,,,844057000.0,,,,,189036000.0,,,-17002815000.0,,,,,870799000.0,0.56,,,7348000.0,712520000.0,,634734000.0,,,,,,,49024909000.0,5440705000.0,4754108000.0,,,-175249000.0,,,,,6799009000.0,205581000.0,,32022094000.0,,,,,653680000.0,,,143976000.0,,39390638000.0,,,1557642000.0,,,354650000.0,1036557000.0,,,,,44144746000.0,,,,-113453000.0,13207639000.0,,,,,,,429153000.0,,,429153000.0,,,,,,,,,,,,,26914910000.0,759846000.0,,,2147873000.0,,,,,,,2798388000.0,,,222575000.0,,168837000.0,-894208000.0,,,,,429153000.0,603966000.0,2214286000.0,-943147000.0,6599754000.0,,1468309000.0,3592000.0,,,2348500000.0,0.57,32355615000.0,264610000.0,,,,1370229000.0,,,,,,-303699000.0,,,,,,,,,,,,,,,,
2007-09-30,,,,,,12347281000.0,-194971000.0,,,36757000.0,,,,,758308000.0,,,215540000.0,,,,1225115000.0,-309883000.0,,,,1102793000.0,-38190000.0,,,,534507000.0,168837000.0,534507000.0,,4565622000.0,4832043000.0,,-900702000.0,2557000.0,,1816004000.0,,,,1381583000.0,,,,,-249895000.0,,,-17213524000.0,,,,,799118000.0,1.0,,,365670000.0,1492967000.0,0.0,1207254000.0,,,,,,,49798575000.0,6116640000.0,5435854000.0,,,289585000.0,,,,,7256378000.0,445259000.0,,32585051000.0,,,,,722109000.0,,,103013000.0,,39872360000.0,,,2020182000.0,,,354182000.0,1360586000.0,,,,,45308214000.0,,,,592265000.0,13095389000.0,,,,,,,761995000.0,,,761995000.0,,,,,,,,,,375964000.0,,,26844293000.0,762392000.0,,,2053007000.0,,,,,,,3005765000.0,,,232786000.0,,534507000.0,-877402000.0,,,,27730000.0,761995000.0,654172000.0,2811861000.0,-288250000.0,6616964000.0,,1433588000.0,46819000.0,,,2382690000.0,1.0,32960933000.0,269420000.0,,,,1430278000.0,,,,,,-304775000.0,,,,,,,,,,,,,,,,
2007-12-31,50740000000.0,,1734000000.0,679000000.0,347000000.0,13465000000.0,-319075000.0,,,2815000.0,-2566000000.0,34000000.0,167000000.0,,,,,243831000.0,-3545000000.0,,,1262000000.0,-1661730000.0,,,,1214000000.0,,41057000000.0,,84000000.0,201000000.0,534507000.0,201000000.0,,13465000000.0,3340360000.0,,-1075941000.0,1989000.0,,823052000.0,,-245000000.0,-110000000.0,409033000.0,28000000.0,,348000000.0,2450000000.0,-111806000.0,,,-17413000000.0,1734000000.0,274000000.0,5656000000.0,15353000000.0,116460000.0,,13465000000.0,,-333661000.0,927663000.0,,232739000.0,,,,886000000.0,,,50740000000.0,5631000000.0,4732000000.0,,6590000000.0,502171000.0,-17413000000.0,,,,,28576000.0,,33327000000.0,1435000000.0,,8982000000.0,125000000.0,679000000.0,,,123502000.0,-972000000.0,41057000000.0,756000000.0,,1412584000.0,,,389000000.0,1000000000.0,45789000000.0,32324000000.0,,1734000000.0,45789000000.0,,,1000000000.0,-148278000.0,14143000000.0,,,,1214000000.0,6371000000.0,,204163000.0,3326000000.0,-3709000000.0,204163000.0,,,-1205000000.0,,-150000000.0,,2569000000.0,,,377525000.0,201000000.0,,26693000000.0,,14143000000.0,2.29,347000000.0,,1262000000.0,1823000000.0,1486000000.0,761000000.0,201000000.0,2450000000.0,5631000000.0,,212788000.0,13465000000.0,201000000.0,-1149518000.0,,2116000000.0,835000000.0,108951000.0,204163000.0,698000000.0,1927776000.0,988156000.0,6590000000.0,389000000.0,1435000000.0,23347000.0,,,2116000000.0,,32324000000.0,274000000.0,26693000000.0,3395000000.0,105000000.0,1518743000.0,,201000000.0,538000000.0,775000000.0,,-306234000.0,,698000000.0,2.28,4941000000.0,4732000000.0,33327000000.0,,,,,,,,,,
2008-03-31,,,,,,12563318000.0,17666000.0,,,-76067000.0,,,,,766150000.0,,,,,,,850988000.0,,,,,1152838000.0,-51876000.0,,,,248849000.0,200550000.0,248849000.0,,3838068000.0,3682910000.0,,-1012907000.0,,,1115779000.0,,,,708089000.0,,,,,523509000.0,,,-17690685000.0,,,,,78764000.0,0.47,,,48299000.0,520031000.0,-125000000.0,537342000.0,,,,,,,51694049000.0,5442611000.0,4826000000.0,-2342000.0,,-304793000.0,,,,,7201511000.0,178138000.0,,34003364000.0,,,,,2414858000.0,,,,,41769753000.0,,,1544847000.0,,,1874915000.0,1926247000.0,,,,,46595753000.0,,,,-492876000.0,14887512000.0,,,,,,,359204000.0,,,359204000.0,,,,,,,,,,,,,,770322000.0,,,,,,,,,,2414858000.0,,,233304000.0,,248849000.0,-995241000.0,,,,,359204000.0,6838931000.0,2138063000.0,-770000.0,6305243000.0,,1502665000.0,12167000.0,,,,0.47,34032435000.0,,,,,1429974000.0,,,,,,-307960000.0,,,,,,,,,,,,,,,,
2008-06-30,,,,,,13852336000.0,-463048000.0,,,-74365000.0,,,,,769122000.0,,,,,,,1269612000.0,,,,,1396380000.0,-44259000.0,,,,193967000.0,248849000.0,193967000.0,,4934901000.0,4215187000.0,,-970270000.0,,,1294382000.0,,,,924068000.0,,,,,116243000.0,,,-17887372000.0,,,,,-105134000.0,0.54,,,-54882000.0,857579000.0,,641334000.0,,,,,,,52449942000.0,5705948000.0,5368616000.0,,,61066000.0,,,,,7295431000.0,224952000.0,,34562570000.0,,,,,996427000.0,,,,,42489639000.0,,,1819334000.0,,,412808000.0,1199505000.0,,,,,47858255000.0,,,,-112691000.0,15582929000.0,,,,,,,416382000.0,,,416382000.0,,,,,,,,,,,,,28299971000.0,773140000.0,,,362896000.0,,,,,,,2067781000.0,,,228947000.0,,193967000.0,-1028704000.0,,,,,416382000.0,723758000.0,2395853000.0,-136497000.0,6617529000.0,,1582700000.0,-54975000.0,,,1977603000.0,0.54,34005919000.0,290234000.0,,,,1471785000.0,,,,,,-322634000.0,,,,,,,,,,,,,,,,
2008-09-30,,,,,,14485919000.0,-254280000.0,,,12757000.0,,,,,772622000.0,,,175172000.0,,,,1203178000.0,-257014000.0,,,,1187460000.0,-22481000.0,,,,806019000.0,193967000.0,806019000.0,,4956761000.0,5426499000.0,,-876941000.0,1996000.0,,1867923000.0,,,,1404696000.0,,,,,358853000.0,,,-18105660000.0,,,,,63348000.0,1.0,,,612052000.0,1209025000.0,,1214951000.0,,,,,,,53217757000.0,5890685000.0,5824701000.0,,,-122029000.0,,,,,7752182000.0,434515000.0,,35112097000.0,,,,,801908000.0,,,145746000.0,,43187648000.0,,,2531087000.0,,,427253000.0,1310242000.0,,,,,49012349000.0,,,,332084000.0,15781761000.0,,,,,,,780436000.0,,,780436000.0,,,,,,,,,,433905000.0,,,28635745000.0,776903000.0,,,391224000.0,,,,,,,2410045000.0,,,219067000.0,,806019000.0,-955826000.0,,,,-206783000.0,780436000.0,737418000.0,2895412000.0,62865000.0,6716762000.0,,1581520000.0,19578000.0,,,1908274000.0,1.01,34526430000.0,295611000.0,,,,1490716000.0,,,,,,-323844000.0,,,,,,,,,,,,,,,,
2008-12-31,54164000000.0,,1742000000.0,954000000.0,330000000.0,14358000000.0,-211338000.0,,,-188325000.0,-1469000000.0,216000000.0,201000000.0,,,,,137709000.0,-3961000000.0,,,1112000000.0,-699210000.0,,,,1250000000.0,,42989000000.0,,-16000000.0,417000000.0,806019000.0,417000000.0,,14358000000.0,3802404000.0,,-1100882000.0,2270000.0,,902554000.0,,-467000000.0,-326000000.0,469147000.0,20000000.0,,944000000.0,1570000000.0,-54605000.0,,,-18286000000.0,1742000000.0,302000000.0,5988000000.0,17127000000.0,137022000.0,,14358000000.0,,-389469000.0,811365000.0,,263373000.0,,,,866000000.0,,,54164000000.0,5226000000.0,5358000000.0,,6794000000.0,102756000.0,-18286000000.0,,,,,77395000.0,,35878000000.0,1775000000.0,,9494000000.0,-263000000.0,954000000.0,,,92800000.0,-911000000.0,42989000000.0,771000000.0,,1737732000.0,,,375000000.0,1054000000.0,48347000000.0,33989000000.0,,1742000000.0,48347000000.0,,,1054000000.0,-289517000.0,16816000000.0,,,,1250000000.0,7633000000.0,,185978000.0,3506000000.0,-4126000000.0,185978000.0,,,-1280000000.0,,-563000000.0,,2657000000.0,,,438304000.0,417000000.0,,28763000000.0,,16816000000.0,2.26,330000000.0,,1112000000.0,174000000.0,1704000000.0,775000000.0,417000000.0,1570000000.0,5226000000.0,,200877000.0,14358000000.0,417000000.0,-1146229000.0,,1988000000.0,915000000.0,-28920000.0,185978000.0,428000000.0,2064672000.0,-392598000.0,6794000000.0,375000000.0,1775000000.0,-17160000.0,,,1988000000.0,,33989000000.0,302000000.0,28763000000.0,3398000000.0,-74000000.0,1595525000.0,,417000000.0,474000000.0,712000000.0,,-325562000.0,,428000000.0,2.25,5227000000.0,5358000000.0,35878000000.0,,,,,,,,,,
2009-03-31,,,,,,13960075000.0,-317750000.0,,,-173640000.0,,,,,779858000.0,,,381280000.0,,,,1252232000.0,-193417000.0,,,,1639403000.0,-96455000.0,,,,672180000.0,416581000.0,672180000.0,,4621661000.0,3666307000.0,,-1136212000.0,16955000.0,,991645000.0,,,,489677000.0,,,,,976498000.0,,,-18517683000.0,,,,,101212000.0,0.16,,,255599000.0,401131000.0,,309085000.0,,,,,,,55285411000.0,5458297000.0,5948748000.0,,,-323759000.0,,,,,7411087000.0,167169000.0,,36767728000.0,,,,,853664000.0,,,151379000.0,,43608366000.0,,,1513911000.0,,,394260000.0,996427000.0,,,,,49557114000.0,,,,-735081000.0,17805963000.0,,,,,,,141916000.0,,,141916000.0,202000000.0,,,,,,,,,456833000.0,,,30138742000.0,781645000.0,,,347950000.0,,,,,,,1761152000.0,,-49348000.0,225727000.0,,672180000.0,-1122030000.0,,,,80995000.0,125721000.0,394044000.0,2152396000.0,105656000.0,6769084000.0,,1944465000.0,38227000.0,,,1939055000.0,0.16,35597039000.0,312993000.0,,,,1662719000.0,,,,,,-343045000.0,,,,,,,,,,,,,,,,
2009-06-30,,,,,,14491037000.0,-373466000.0,,,-222327000.0,,,,,790748000.0,,,407410000.0,,,,1074297000.0,-6512000.0,,,,1419534000.0,-88612000.0,,,,781841000.0,672180000.0,781841000.0,,4689888000.0,3885164000.0,,-1056747000.0,2001000.0,,1391876000.0,,,,886194000.0,,,,,574207000.0,,,-18739799000.0,,,,,-237466000.0,0.6,,,109661000.0,218484000.0,,720525000.0,,,,,95345000.0,,56237745000.0,5662762000.0,6389370000.0,,,-451351000.0,,,,,7546424000.0,225717000.0,,37497946000.0,,,,,633418000.0,,,387709000.0,,44027679000.0,,,1582326000.0,,,390655000.0,1149309000.0,,,,,50417049000.0,,,,-838263000.0,17921409000.0,,,,,,,494808000.0,,,494808000.0,0.0,,,,,,,,,438521000.0,,,30263250000.0,792068000.0,,,1217956000.0,,,,,,,2188803000.0,,-130000.0,232830000.0,,781841000.0,-683030000.0,,,,-66284000.0,478613000.0,0.0,2302838000.0,23107000.0,6856018000.0,,2161459000.0,62291000.0,,,1767264000.0,0.61,35926012000.0,319842000.0,,,,1416644000.0,,,,,,-359646000.0,,,,,,,,,,,,,,,,
2009-09-30,,,,,,15069416000.0,-295907000.0,244516000.0,,-6364000.0,,,,,798000000.0,,,230711000.0,,,,796130000.0,-1029555000.0,,,,1158560000.0,-84433000.0,,,,606861000.0,781841000.0,606861000.0,,4710813000.0,4682000000.0,,-986050000.0,1894000.0,,1801000000.0,,,,1415000000.0,,,,,-863861000.0,,,-18985998000.0,,,,,-90761000.0,0.99,,,-174980000.0,1740169000.0,0.0,1243000000.0,,,,,176299000.0,,57127777000.0,5176014000.0,5881933000.0,,,553652000.0,,,,,7987893000.0,436000000.0,,38141779000.0,,,,,867027000.0,,,129441000.0,,44642274000.0,,,1901000000.0,,,396776000.0,1234810000.0,,,,,50524207000.0,,,,754119000.0,18010235000.0,,,,,,,807000000.0,,,807000000.0,0.0,,,,,,,,,415500000.0,,,30278777000.0,798000000.0,,,1235309000.0,,,,,,,1476989000.0,,-50000.0,226000000.0,,606861000.0,-1051288000.0,,,,-225170000.0,790000000.0,0.0,2781000000.0,-147495000.0,7044248000.0,,2168659000.0,54000000.0,,,1894920000.0,0.99,35454791000.0,325035000.0,,,,1366000000.0,,,,,,-364912000.0,,,,,,,,,,,,,,,,
2009-12-31,58351000000.0,,1645000000.0,945000000.0,1201000000.0,15585000000.0,-174877000.0,265714000.0,,-68669000.0,-1540000000.0,273000000.0,417000000.0,,,,,208599000.0,-4670000000.0,,,694000000.0,-310516000.0,,,202000000.0,1329000000.0,-88000000.0,46173000000.0,,39000000.0,690000000.0,606861000.0,690000000.0,,4808000000.0,3510047000.0,,-1490991000.0,2150000.0,,1029517000.0,,-25000000.0,-471000000.0,476853000.0,23000000.0,,1329000000.0,1752000000.0,642156000.0,,,-19121000000.0,1710000000.0,331000000.0,2326000000.0,15743000000.0,3015000.0,,4808000000.0,25000000.0,82720000.0,903216000.0,0.0,332273000.0,,,,905000000.0,13000000.0,,58351000000.0,5584000000.0,5873000000.0,,7151000000.0,176458000.0,-19121000000.0,,,,7885000000.0,67167000.0,585000000.0,39230000000.0,2241000000.0,,5800000000.0,-45000000.0,945000000.0,,,617471000.0,-1162000000.0,46173000000.0,795000000.0,,1429445000.0,,,402000000.0,953000000.0,52046000000.0,36461000000.0,,1710000000.0,52046000000.0,,7885000000.0,953000000.0,-587775000.0,18131000000.0,-55000000.0,-88000000.0,,1329000000.0,9943000000.0,,265106000.0,3474000000.0,-4319000000.0,265106000.0,0.0,,-1434000000.0,,-1407000000.0,,2608000000.0,,13000000.0,477146000.0,690000000.0,,30877000000.0,,18131000000.0,2.07,1201000000.0,,694000000.0,-224000000.0,1788000000.0,795000000.0,690000000.0,1752000000.0,5584000000.0,-5472000.0,220098000.0,15585000000.0,690000000.0,-1462652000.0,,1963000000.0,898000000.0,85459000.0,248691000.0,0.0,2080602000.0,-6268000.0,7151000000.0,402000000.0,2241000000.0,70309000.0,,,1963000000.0,,36461000000.0,331000000.0,30877000000.0,3263000000.0,-125000000.0,1603749000.0,,690000000.0,1286000000.0,1228000000.0,,-366397000.0,0.0,0.0,2.07,5021000000.0,5873000000.0,39230000000.0,,,,,,,,,,
