date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedAverageShares,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualBasicAverageShares,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,quarterlyBasicAverageShares,annualTotalRevenue,annualCurrentDebt,trailingOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,1213800000.0,4098100000.0,,303100000.0,-800000.0,1213800000.0,1929300000.0,101800000.0,662000000.0,-13700000.0,303100000.0,0.29,649400000.0,182900000.0,173100000.0,,451300000.0,542500000.0,349800000.0,-134500000.0,4098100000.0,3164300000.0,449100000.0,25600000.0,39800000.0,80800000.0,-741300000.0,80800000.0,258900000.0,,-1100000.0,,223800000.0,649400000.0,85000000.0,27900000.0,545100000.0,1311400000.0,343000000.0,2060900000.0,,343000000.0,3000000.0,-30300000.0,242200000.0,192700000.0,,,343000000.0,253800000.0,173100000.0,725600000.0,,6300000.0,470000000.0,,23000000.0,-33500000.0,600000.0,23000000.0,223800000.0,,80800000.0,,,,343000000.0,,1254900000.0,86600000.0,,600000.0,2500000.0,2037000000.0,86600000.0,586000000.0,523600000.0,1311400000.0,30700000.0,641500000.0,,1.25,933800000.0,-250400000.0,283400000.0,7500000.0,651200000.0,,471800000.0,,1022200000.0,285400000.0,349800000.0,,91600000.0,662000000.0,251400000.0,0.0,21600000.0,,14000000.0,1254900000.0,358400000.0,2500000.0,11400000.0,,200000.0,146400000.0,3164300000.0,,-74500000.0,0.285,746300000.0,343000000.0,1.225,2060900000.0,343000000.0,,241200000.0,,,258900000.0,27900000.0,,586000000.0,12400000.0,280200000.0,49400000.0,11200000.0,,305200000.0,-1100000.0,,,162100000.0,242200000.0,-436200000.0,-24800000.0,,-666000000.0,,349800000.0,146400000.0,1630500000.0,278400000.0,2921900000.0,253800000.0,,-666000000.0,-436200000.0,933800000.0,746300000.0,1929300000.0,470000000.0,725600000.0,,2037000000.0,1022200000.0,,207700000.0,13200000.0,-50000000.0,-76100000.0,1291400000.0,75400000.0,-700000.0,,,,134600000.0,809700000.0,471800000.0,39800000.0,,113200000.0,,-800000.0,-9000000.0,,130200000.0,,,,,,,,,,,,,,,,
,,,,,332400000.0,,1223800000.0,,-83400000.0,0.0,,,0.39,649400000.0,61900000.0,,,429200000.0,,,,4064500000.0,3152700000.0,,23600000.0,,107700000.0,,107700000.0,,,,,180800000.0,,,,,1323400000.0,,,,259600000.0,900000.0,-33300000.0,259100000.0,,,-19700000.0,,203900000.0,,,,7000000.0,466400000.0,,24800000.0,-38600000.0,3500000.0,,180800000.0,,107700000.0,,,-13400000.0,,,,,,,,1979000000.0,87700000.0,,,,,,,,,,281800000.0,-30900000.0,-19700000.0,,,,,,,,,,,,-14700000.0,,,1231900000.0,350100000.0,-3100000.0,,,,146400000.0,,,,0.38,,279300000.0,,2085300000.0,259600000.0,,343000000.0,-50000000.0,,413400000.0,23400000.0,,584500000.0,,,55500000.0,,,,,,,193800000.0,,-449900000.0,-10400000.0,1700000.0,,,,,,276600000.0,,,,-3200000.0,,911800000.0,,1998400000.0,,655600000.0,,,1034400000.0,,72300000.0,,-50300000.0,-118900000.0,,,300000.0,,19700000.0,,169300000.0,779300000.0,0.0,38300000.0,,-61800000.0,,2800000.0,,,163200000.0,,,,,,,,,,,,,,,,
,,,,,327400000.0,,1222400000.0,,14500000.0,0.0,,,0.31,649500000.0,79000000.0,,,436600000.0,,,,4047700000.0,3136700000.0,,22700000.0,,86600000.0,,86600000.0,,,,,210500000.0,,,,,1320600000.0,,,,274100000.0,-1300000.0,7600000.0,255500000.0,,,,,154800000.0,,,,7000000.0,469400000.0,,23500000.0,-38900000.0,4700000.0,,210500000.0,,86600000.0,,,8700000.0,,,,,,,,1901000000.0,89200000.0,,,,,,,,,,282200000.0,200000.0,18600000.0,,,,,,,,,,,,1100000.0,,,1224300000.0,351000000.0,-11800000.0,,,,146400000.0,,,,0.305,,274100000.0,,2146500000.0,274100000.0,,259600000.0,-49100000.0,,423400000.0,36300000.0,,577300000.0,,,45600000.0,,,,,,,161900000.0,,-460200000.0,-9700000.0,10600000.0,,,,,,277000000.0,,,,-1300000.0,,911000000.0,,2046100000.0,,580400000.0,,,1037500000.0,,88700000.0,,0.0,-76200000.0,,,2000000.0,,,,140500000.0,787600000.0,0.0,2200000.0,,-33800000.0,,2800000.0,,,132200000.0,,,,,,,,,,,,,,,,
,,,,,323900000.0,,1222200000.0,,171400000.0,678500000.0,,,0.39,649500000.0,205400000.0,,,439600000.0,,,,4198800000.0,3133500000.0,,21600000.0,,107900000.0,,107900000.0,,,,,197400000.0,,,,,1328000000.0,,,,445500000.0,2400000.0,-13400000.0,258400000.0,,,,,154000000.0,,,,7000000.0,475200000.0,,25600000.0,-38800000.0,1600000.0,,197400000.0,,107900000.0,,,58400000.0,,,,,,,,1968100000.0,91100000.0,,,,,,,,,,282600000.0,6300000.0,-2000000.0,,,,,,,,,,,,-1200000.0,,,1218600000.0,365200000.0,-4300000.0,,,,146400000.0,,,,0.38,,445500000.0,,2230500000.0,445500000.0,,274100000.0,-1200000.0,,482700000.0,19800000.0,,576000000.0,,,55300000.0,,,,,,,191800000.0,,-474900000.0,-10200000.0,2300000.0,,,,,,277600000.0,,,,-1200000.0,,1065300000.0,,2115200000.0,,640100000.0,,,1050900000.0,,215600000.0,,0.0,-34900000.0,,,400000.0,,,,167800000.0,804800000.0,486100000.0,3400000.0,,79600000.0,,6300000.0,,,163200000.0,,,,,,,,,,,,,,,,
,,1222200000.0,4259700000.0,,330200000.0,-3600000.0,1222200000.0,2168500000.0,51400000.0,659000000.0,-6400000.0,330200000.0,0.33,649500000.0,86200000.0,238400000.0,,450900000.0,597800000.0,394400000.0,-155200000.0,4259700000.0,3143900000.0,432500000.0,22600000.0,2300000.0,92200000.0,-77100000.0,92200000.0,256700000.0,,2500000.0,,227100000.0,649500000.0,90500000.0,21600000.0,622200000.0,1308500000.0,496900000.0,2299900000.0,,496900000.0,1300000.0,-38000000.0,250500000.0,203400000.0,,-700000.0,496900000.0,153800000.0,238400000.0,651200000.0,,6700000.0,476000000.0,,24500000.0,-38900000.0,3300000.0,24500000.0,227100000.0,,92200000.0,,,14200000.0,496900000.0,,1204300000.0,98800000.0,,,200000.0,1959700000.0,98800000.0,594100000.0,499600000.0,1308500000.0,67900000.0,716000000.0,,1.425,1115800000.0,-50100000.0,283200000.0,-6800000.0,-500000.0,,497400000.0,,1067200000.0,282400000.0,394400000.0,,153900000.0,659000000.0,343000000.0,-1100000.0,7500000.0,,27700000.0,1204300000.0,371700000.0,200000.0,3300000.0,,,146400000.0,3143900000.0,,-67100000.0,0.325,815800000.0,496900000.0,1.395,2299900000.0,496900000.0,,445500000.0,99200000.0,,256700000.0,21600000.0,,594100000.0,17000000.0,277200000.0,47000000.0,13100000.0,,-259800000.0,-7300000.0,,,168500000.0,250500000.0,-473100000.0,-36800000.0,2400000.0,-6400000.0,,394400000.0,146400000.0,1756300000.0,278000000.0,3194300000.0,153800000.0,,-700000.0,-473100000.0,1115800000.0,815800000.0,2168500000.0,476000000.0,651200000.0,,1959700000.0,1067200000.0,,123000000.0,11100000.0,200000.0,-29800000.0,1438000000.0,-16100000.0,-200000.0,,,,144600000.0,822600000.0,497400000.0,2300000.0,,-100000.0,,-800000.0,-31200000.0,,139200000.0,,,,,,,,,,,,,,,,
,,,,,344400000.0,,1222200000.0,,-196900000.0,664800000.0,,,0.37,649600000.0,96100000.0,206800000.0,,442600000.0,,,,4086400000.0,3132600000.0,,22800000.0,,102600000.0,,102600000.0,,,,,177400000.0,,,,,1314400000.0,,,,300000000.0,1400000.0,-6600000.0,265000000.0,,,0.0,,153500000.0,,,,6700000.0,483300000.0,,23900000.0,-42500000.0,6100000.0,,177400000.0,,102600000.0,,,-27700000.0,,,,,,,,1973000000.0,101700000.0,,,,,,,,,,281200000.0,-13800000.0,-300000.0,,,,,,,,,,,,-14300000.0,,,1196400000.0,339400000.0,-1400000.0,,,0.0,146400000.0,,,,0.365,,300000000.0,,2113300000.0,300000000.0,,496900000.0,-700000.0,,263700000.0,25700000.0,,588400000.0,,,54100000.0,,,,,,,186200000.0,,-487600000.0,-6300000.0,2300000.0,,,,,,276000000.0,,,,0.0,,953800000.0,,2228600000.0,,658600000.0,,,1076000000.0,,102400000.0,,-260000000.0,-289900000.0,,,900000.0,,,,162000000.0,782000000.0,505100000.0,34600000.0,,-25900000.0,,5200000.0,,,156700000.0,,,,,,,,,,,,,,,,
,,,,,342800000.0,,1222200000.0,,-103100000.0,0.0,,,0.33,649600000.0,93600000.0,227800000.0,,451900000.0,,,,3988100000.0,3123700000.0,,22900000.0,,88800000.0,,88800000.0,,,,,218200000.0,,,,,1322800000.0,,,,196900000.0,3700000.0,-11400000.0,271000000.0,,,,,153100000.0,,,,6900000.0,488500000.0,,25100000.0,-42100000.0,6800000.0,,218200000.0,,88800000.0,,,16600000.0,,,,,,,,1968200000.0,106300000.0,,,,,,,,,,274600000.0,3600000.0,-200000.0,,,,,,,,,,,,-4500000.0,,,1184400000.0,356400000.0,4500000.0,,,,146400000.0,,,,0.325,,196900000.0,,2019800000.0,196900000.0,,300000000.0,-800000.0,,262600000.0,34400000.0,,585700000.0,,,46200000.0,,,,,,,164800000.0,,-501200000.0,-10800000.0,10500000.0,,,,,,269600000.0,,,,-400000.0,,864400000.0,,2275300000.0,,645400000.0,,,1086900000.0,,104400000.0,,-175000000.0,-200400000.0,,,-1100000.0,,,,138200000.0,808300000.0,0.0,1900000.0,,-18800000.0,,3700000.0,,,135000000.0,,,,,,,,,,,,,,,,
,,,,,321300000.0,,1325000000.0,,173300000.0,0.0,,,0.435,649600000.0,182800000.0,224100000.0,,474300000.0,,,,4325800000.0,3333000000.0,,22000000.0,,115900000.0,,115900000.0,,,,,190300000.0,,,,,1320000000.0,,,,370200000.0,2900000.0,-235600000.0,261600000.0,,,,,404100000.0,,,,6900000.0,490600000.0,,24800000.0,-41400000.0,2500000.0,,190300000.0,,115900000.0,,,8500000.0,,,,,,,,2238400000.0,104300000.0,,,,,,,,,,272000000.0,15200000.0,0.0,,,,,,,,,,,,8800000.0,,,1283100000.0,367500000.0,-13900000.0,,,,146400000.0,,,,0.425,,370200000.0,,2087300000.0,370200000.0,,196900000.0,600000.0,,278200000.0,20200000.0,,595800000.0,,,57300000.0,,,,,,,202100000.0,,-511700000.0,-19100000.0,2200000.0,,,,,,267400000.0,,,,-216500000.0,,992800000.0,,2349800000.0,,918400000.0,,,1107500000.0,,201900000.0,,0.0,218700000.0,,,1300000.0,,,,177200000.0,841800000.0,0.0,12000000.0,,60300000.0,,1600000.0,,,173200000.0,,,,,,,,,,,,,,,,
,,1325000000.0,4381300000.0,,322900000.0,-1100000.0,1325000000.0,2414900000.0,52800000.0,675500000.0,-1100000.0,322900000.0,0.4,698600000.0,97300000.0,223600000.0,,475900000.0,624900000.0,413900000.0,-167500000.0,4381300000.0,3348800000.0,469800000.0,23500000.0,1000000.0,106600000.0,-288400000.0,106600000.0,284100000.0,,3200000.0,,225800000.0,698600000.0,91200000.0,26300000.0,641200000.0,1374100000.0,423000000.0,2101900000.0,,423000000.0,3100000.0,-34800000.0,245900000.0,211000000.0,,,423000000.0,396600000.0,223600000.0,905300000.0,,6900000.0,484100000.0,,24800000.0,-41500000.0,-300000.0,24800000.0,225800000.0,,106600000.0,,,5000000.0,423000000.0,,1272400000.0,110400000.0,,,-34700000.0,2279400000.0,110400000.0,616200000.0,540300000.0,1374100000.0,2400000.0,743500000.0,,1.53,1032500000.0,-478800000.0,272600000.0,-6800000.0,-600000.0,,508700000.0,,1121600000.0,275000000.0,413900000.0,,-73900000.0,675500000.0,496900000.0,-7900000.0,11800000.0,,27400000.0,1272400000.0,389600000.0,-34700000.0,11100000.0,,,146400000.0,3348800000.0,,-70500000.0,0.39,811700000.0,423000000.0,1.505,2101900000.0,423000000.0,,370200000.0,-7000000.0,,284100000.0,26300000.0,,616200000.0,17000000.0,270200000.0,53400000.0,15100000.0,,-306600000.0,1800000.0,,,190400000.0,245900000.0,-505400000.0,-34300000.0,2000000.0,-216800000.0,,413900000.0,146400000.0,1844700000.0,267800000.0,3297600000.0,396600000.0,,100000.0,-505400000.0,1032500000.0,811700000.0,2414900000.0,484100000.0,905300000.0,,2279400000.0,1121600000.0,,131600000.0,12700000.0,-43800000.0,-35000000.0,1452900000.0,13500000.0,2100000.0,,,,163800000.0,865500000.0,508700000.0,1000000.0,,-2100000.0,,2200000.0,-1800000.0,,160000000.0,,,,,,,,,,,,,,,,
,,,,,337100000.0,,1354600000.0,,-123300000.0,0.0,,,0.405,703500000.0,122300000.0,200800000.0,,456800000.0,,,,4344700000.0,3412700000.0,,26000000.0,,107200000.0,,107200000.0,,,,,183400000.0,,,,,1385600000.0,,,,299700000.0,800000.0,-97900000.0,256800000.0,,,,,523300000.0,,,,7600000.0,491600000.0,,24900000.0,-43700000.0,7600000.0,,183400000.0,,107200000.0,,,-2500000.0,,,,,,,,2436000000.0,115800000.0,,,,,,,,,,269200000.0,-22000000.0,-1100000.0,,,,,,,,,,,,-15200000.0,,,1299600000.0,355500000.0,-56100000.0,,,,146400000.0,,,,0.4,,299700000.0,,1908700000.0,299700000.0,,423000000.0,0.0,,291600000.0,24600000.0,,617800000.0,,,58100000.0,,,,,,,198900000.0,,-515900000.0,-21900000.0,1700000.0,,,,,,264000000.0,,,,-74900000.0,,932000000.0,,2478400000.0,,1050400000.0,,,1133700000.0,,144200000.0,,-256200000.0,-153900000.0,,,3500000.0,,,,172100000.0,812300000.0,0.0,34700000.0,,7400000.0,,6000000.0,,,165300000.0,,,,,,,,,,,,,,,,
,,,,,340400000.0,,1354400000.0,,-96500000.0,0.0,,,0.28,700100000.0,92100000.0,205600000.0,,474000000.0,,,,4228200000.0,3380100000.0,,25400000.0,,73700000.0,,73700000.0,,,,,230800000.0,,,,,1371100000.0,,,,203200000.0,-14900000.0,-13000000.0,270800000.0,,,,,373600000.0,,,,7900000.0,484100000.0,,8800000.0,-43800000.0,2400000.0,,230800000.0,,73700000.0,,,15100000.0,,,,,,,,2256600000.0,110700000.0,,,,,,,,,,266800000.0,-900000.0,-900000.0,,,,,,,,,,,,-12400000.0,,,1290700000.0,373100000.0,-34100000.0,,,,146400000.0,,,,0.275,,203200000.0,,1971600000.0,203200000.0,,299700000.0,-23000000.0,,301700000.0,19700000.0,,615500000.0,,,45800000.0,,,,,,,152800000.0,,-530000000.0,-12100000.0,10700000.0,,,,,,261800000.0,,,,0.0,,848100000.0,,2508300000.0,,885500000.0,,,1145500000.0,,104200000.0,,-6900000.0,-194000000.0,,,-2700000.0,,,,142300000.0,847100000.0,0.0,4600000.0,,-30100000.0,,4600000.0,,,119500000.0,,,,,,,,,,,,,,,,
,,,,,330700000.0,,1354300000.0,,7400000.0,0.0,,,0.46,706000000.0,149700000.0,203100000.0,,476000000.0,,,,4217800000.0,3366100000.0,,24900000.0,,120400000.0,,120400000.0,,,,,195200000.0,,,,,1385200000.0,,,,210600000.0,2500000.0,-11700000.0,274300000.0,,,,,275000000.0,,,,7400000.0,495100000.0,,7900000.0,-43900000.0,2600000.0,,195200000.0,,120400000.0,,,-15700000.0,,,,,,,,2168200000.0,114400000.0,,,,,,,,,,267200000.0,2800000.0,-1000000.0,,,,,,,,,,,,-8900000.0,,,1279500000.0,385800000.0,-44900000.0,,,,146400000.0,,,,0.45,,210600000.0,,2049600000.0,210600000.0,,203200000.0,-98700000.0,,283200000.0,21800000.0,,610000000.0,,,65300000.0,,,,,,,218000000.0,,-540900000.0,-10700000.0,1800000.0,,,,,,262200000.0,,,,0.0,,851700000.0,,2584800000.0,,783000000.0,,,1150900000.0,,160400000.0,,0.0,-132400000.0,,,4300000.0,,,,190600000.0,861800000.0,0.0,21700000.0,,700000.0,,9800000.0,,,185700000.0,,,,,,,,,,,,,,,,
,,1354900000.0,4256900000.0,,276200000.0,-4500000.0,1354900000.0,2650000000.0,119400000.0,668200000.0,,276200000.0,0.42,692800000.0,180200000.0,214400000.0,,476200000.0,635400000.0,410400000.0,-175300000.0,4256900000.0,3350900000.0,544300000.0,24700000.0,7200000.0,109100000.0,-141200000.0,109100000.0,293900000.0,,5700000.0,,228200000.0,692800000.0,101000000.0,25800000.0,674200000.0,1361000000.0,330000000.0,2023200000.0,,330000000.0,3300000.0,-18600000.0,274000000.0,225000000.0,,,330000000.0,357200000.0,214400000.0,872700000.0,,7600000.0,484800000.0,,8400000.0,-43900000.0,600000.0,8400000.0,228200000.0,,109100000.0,,,24900000.0,330000000.0,,1269500000.0,108500000.0,,,-45900000.0,2233700000.0,108500000.0,609600000.0,606100000.0,1361000000.0,21800000.0,766900000.0,,1.565,906000000.0,-363100000.0,266200000.0,53600000.0,-1500000.0,,515500000.0,,1145000000.0,267200000.0,410400000.0,,-93000000.0,668200000.0,423000000.0,-250000000.0,-2000000.0,,30500000.0,1269500000.0,397400000.0,-45900000.0,-8300000.0,,,146400000.0,3350900000.0,,-61800000.0,0.41,837600000.0,330000000.0,1.535,2023200000.0,330000000.0,,210600000.0,-128300000.0,,293900000.0,25800000.0,,609600000.0,16100000.0,262200000.0,55800000.0,13200000.0,,-535000000.0,-38500000.0,,,197200000.0,274000000.0,-535400000.0,-17100000.0,1900000.0,-74900000.0,,410400000.0,146400000.0,1883000000.0,261200000.0,3394800000.0,357200000.0,,0.0,-535400000.0,906000000.0,837600000.0,2650000000.0,484800000.0,872700000.0,,2233700000.0,1145000000.0,,197300000.0,24000000.0,-100000000.0,-54700000.0,1511800000.0,36700000.0,600000.0,,,,169200000.0,873600000.0,515500000.0,7200000.0,,58700000.0,,3600000.0,33500000.0,,164900000.0,,,,,,,,,,,,,,,,
,,,,,277000000.0,,1407100000.0,,-135700000.0,0.0,,,0.435,699800000.0,169300000.0,214500000.0,,470000000.0,,,,4292300000.0,3506800000.0,,27900000.0,,113000000.0,,113000000.0,,,,,199500000.0,,,,,1359200000.0,,,,194300000.0,300000.0,-184100000.0,291000000.0,,,,,451300000.0,,,,6800000.0,491400000.0,,8000000.0,-46100000.0,2900000.0,,199500000.0,,113000000.0,,,-5500000.0,,,,,,,,2372000000.0,114800000.0,,,,,,,,,,263600000.0,5200000.0,-600000.0,,,,,,,,,,,,-8700000.0,,,1375800000.0,379000000.0,-42700000.0,,,,146400000.0,,,,0.43,,194300000.0,,1920300000.0,194300000.0,,330000000.0,,,306500000.0,23200000.0,,601100000.0,,,60000000.0,,,,,,,207700000.0,,-552200000.0,-8500000.0,5800000.0,,,,,,258800000.0,,,,-175000000.0,,785500000.0,,2716900000.0,,1012800000.0,,,1153300000.0,,177800000.0,,-200000000.0,-136100000.0,,,900000.0,,,,179500000.0,849000000.0,0.0,40500000.0,,30200000.0,,7600000.0,,,173000000.0,,,,,,,,,,,,,,,,
,,,,,278900000.0,,1406300000.0,,16500000.0,0.0,,,0.435,700700000.0,109400000.0,227600000.0,,469400000.0,,,,4310200000.0,3492300000.0,,26500000.0,,111600000.0,,111600000.0,,,,,232700000.0,,,,,1371400000.0,,,,210800000.0,2800000.0,-9500000.0,290300000.0,,,,,381600000.0,,,,7100000.0,499900000.0,,9100000.0,-45600000.0,10000000.0,,232700000.0,,111600000.0,,,25600000.0,,,,,,,,2298300000.0,117900000.0,,,,,,,,,,261800000.0,-4900000.0,300000.0,,,,,,,,,,,,-600000.0,,,1364400000.0,408000000.0,-50000000.0,,,,146400000.0,,,,0.425,,210800000.0,,2011900000.0,210800000.0,,194300000.0,,,316100000.0,37900000.0,,594600000.0,,,59400000.0,,,,,,,204600000.0,,-566400000.0,-9300000.0,6500000.0,,,,,,257000000.0,,,,-500000.0,,817900000.0,,2782900000.0,,926900000.0,,,1161000000.0,,118700000.0,,0.0,-89500000.0,,,-600000.0,,,,175300000.0,877400000.0,0.0,1600000.0,,-21400000.0,,6600000.0,,,171000000.0,,,,,,,,,,,,,,,,
,,,,,265300000.0,,1406100000.0,,21300000.0,0.0,,,0.48,699100000.0,188200000.0,225500000.0,,475100000.0,,,,4282700000.0,3478200000.0,,25800000.0,,124000000.0,,124000000.0,,,,,199600000.0,,,,,1376900000.0,,,,232100000.0,3200000.0,-9200000.0,285700000.0,,,,,230600000.0,,,,6800000.0,507600000.0,,8000000.0,-45700000.0,10900000.0,,199600000.0,,124000000.0,,,-1300000.0,,,,,,,,2162700000.0,118200000.0,,,,,,,,,,262700000.0,12900000.0,1100000.0,,,,,,,,,,,,2800000.0,,,1353200000.0,395600000.0,-51800000.0,,,,292800000.0,,,,0.47,,232100000.0,,2120000000.0,232100000.0,,210800000.0,-127100000.0,,319600000.0,21400000.0,,592700000.0,,,68400000.0,,,,,,,225000000.0,,-579700000.0,-10300000.0,1800000.0,,,,,,258000000.0,,,,0.0,,804500000.0,,2861200000.0,,785800000.0,,,1172400000.0,,198500000.0,,0.0,-167100000.0,,,0.0,,,,196000000.0,870700000.0,0.0,10100000.0,,51400000.0,,5600000.0,,,192400000.0,,,,,,,,,,,,,,,,
