date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.915062400,,502000000,-930000000.0,10263000000.0,,2.37,,1423000000.0,992000000.0,,-190000000.0,,,80000000.0,1751000000.0,,9358000000.0,,1690000000.0,,3872000000,1331000000.0,,712000000.0,-684000000.0,,162000000.0,85000000.0,5593000000.0,-1061000000.0,,712000000.0,,,0.0,,2571000000.0,-84000000.0,233000000.0,-151000000.0,1331000000.0,658000000,,,5078000000.0,-4961000000.0,,,-964000000.0,10263000000.0,5082000000.0,156000000.0,,5078000000.0,514000000.0,511000000.0,,5185000000.0,2999000000.0,,5593000000.0,490000000.0,-1000000.0,,,,,5297000000.0,5082000000.0,573706897.0,,-338000000.0,611000000.0,490000000.0,1476000000.0,556000000.0,612000000.0,11476000000.0,556000000.0,1331000000.0,15560000000.0,2.32,,2011000000.0,9967000000.0,,1690000000.0,,2807000000.0,,0.0,,,,,430000000.0,795000000.0,5297000000.0,,352000000.0,-1079000000.0,2332000000.0,352000000,60000000.0,,-57000000.0,,609000000.0,377000000.0,,-4961000000.0,2571000000.0,830000000.0,-239000000.0,1476000000.0,795000000.0,,1993000000.0,,0.0,162000000.0,716000000.0,2999000000.0,,4397000000.0,,,1993000000.0,2880000000.0,,4397000000.0,1751000000.0,,1195000000.0,2332000000.0,,,34000000.0,146000000.0,3652000000.0,5185000000.0,2571000000.0,,,,716000000.0,138000000.0,566000000.0,2807000000.0,,-70000000.0,,0.0,712000000.0,15128000000.0,,-1000000.0,101000000.0,,1943000000.0,,-15000000.0,,352000000.0,,,,712000000.0,9967000000.0,15560000000.0,,,,-70000000.0,1962000000.0,0.0,133000000.0,,561603376.0,156000000.0,712000000.0,,,,9358000000.0,712000000.0,58000000.0,1423000000.0,,2011000000.0,,,,,,,
1970-01-01 00:00:00.922838400,567500000.0,506000000,,10083000000.0,,,,1328000000.0,887000000.0,,-120000000.0,,,43000000.0,,,9262000000.0,,,,3596000000,,,,,,,-29000000.0,,-24000000.0,,795000000.0,,,,,,-95000000.0,,-388000000.0,,650000000,,,,,,,,,5322000000.0,,0.6,4999000000.0,489000000.0,,,5084000000.0,2975000000.0,,5517000000.0,381000000.0,-3000000.0,,,,,5297000000.0,,,,,,381000000.0,,,,,561000000.0,,,,,,,,,,2736000000.0,,0.0,,,,,,,,,335000000.0,,2344000000.0,335000000,27000000.0,,,,,399000000.0,,-4969000000.0,2595000000.0,-292000000.0,-112000000.0,1457000000.0,806000000.0,,,,0.0,154000000.0,,,556600000.0,4293000000.0,,,1817000000.0,2709000000.0,,,1636000000.0,,,,,,103000000.0,83000000.0,,,,,,,716000000.0,287000000.0,712000000.0,,,,,,,,,,,,,,,,335000000.0,,,,,9863000000.0,15380000000.0,,,,-136000000.0,,,,,,144000000.0,795000000.0,,0.59,,,795000000.0,44000000.0,,,2120000000.0,,,,,,,
1970-01-01 00:00:00.930700800,565000000.0,355000000,,9063000000.0,,,,1346000000.0,773000000.0,,-217000000.0,,,28000000.0,,,9189000000.0,,,,3818000000,,,,,,,-16000000.0,,1158000000.0,,648000000.0,,,,,,-94000000.0,,-618000000.0,,506000000,,,,,,,,,5628000000.0,,0.72,4971000000.0,586000000.0,,,4092000000.0,2910000000.0,,5383000000.0,418000000.0,1164000000.0,,,,,5026000000.0,,,,,,418000000.0,,,,,552000000.0,,,,,,,,,,2734000000.0,,0.0,,,,,,,,,400000000.0,,2345000000.0,400000000,261000000.0,,,,,348000000.0,,-4974000000.0,1581000000.0,-1653000000.0,-136000000.0,1453000000.0,784000000.0,,,,0.0,186000000.0,,,551900000.0,4215000000.0,,,1838000000.0,3045000000.0,,,1647000000.0,,,,,,90000000.0,-147000000.0,,,,,,,716000000.0,212000000.0,795000000.0,,,,,,,,,,,,,,,,400000000.0,,,,,8706000000.0,14089000000.0,,,,-275000000.0,,,,,,151000000.0,648000000.0,,0.71,,,648000000.0,30000000.0,,,1099000000.0,,,,,,,
1970-01-01 00:00:00.938649600,564300000.0,596000000,,9530000000.0,,,,1273000000.0,862000000.0,,-262000000.0,,,58000000.0,,,9317000000.0,,,,3838000000,,,,,,,53000000.0,,-395000000.0,,981000000.0,,,,,,-95000000.0,,0.0,,744000000,,,,,,,,,5919000000.0,,0.7,4746000000.0,574000000.0,,,4784000000.0,3094000000.0,,5867000000.0,266000000.0,0.0,,,,,5423000000.0,,,,,,372000000.0,,,,,576000000.0,,,,,,,,,,2657000000.0,,0.0,,,,,,,,,386000000.0,,2326000000.0,386000000,117000000.0,,,,,308000000.0,,-4965000000.0,1640000000.0,420000000.0,-160000000.0,1287000000.0,802000000.0,,,,0.0,188000000.0,,,551800000.0,4352000000.0,,,1984000000.0,2976000000.0,,,1745000000.0,,,,,,41000000.0,333000000.0,,,,,,,716000000.0,148000000.0,648000000.0,,,,,,,,,,,,,,,,386000000.0,,,,,9086000000.0,14953000000.0,,,,-270000000.0,,,,,,148000000.0,981000000.0,,0.69,,,981000000.0,33000000.0,,,1766000000.0,,,,,,,
1970-01-01 00:00:00.946598400,,567000000,-1058000000.0,14928000000.0,,1.95,,2129000000.0,2718000000.0,,99000000.0,,,-140000000.0,3534000000.0,,12703000000.0,,3216000000.0,,12483000000,1541000000.0,,1991000000.0,-986000000.0,,265000000.0,82000000.0,10422000000.0,-1030000000.0,,1991000000.0,,,0.0,,2815000000.0,-243000000.0,-11000000.0,-52000000.0,1541000000.0,1005000000,,,6656000000.0,-7073000000.0,,,-500000000.0,14928000000.0,9932000000.0,419000000.0,,6656000000.0,599000000.0,1388000000.0,,8272000000.0,,,10422000000.0,2151000000.0,-17000000.0,,,,,8599000000.0,9932000000.0,811052632.0,,-527000000.0,1018000000.0,2045000000.0,2457000000.0,1099000000.0,707000000.0,18495000000.0,1099000000.0,1541000000.0,23527000000.0,1.9,,2609000000.0,13105000000.0,,3216000000.0,,3335000000.0,,0.0,,,,,11000000.0,864000000.0,8599000000.0,,420000000.0,-291000000.0,3436000000.0,420000000,54000000.0,,90000000.0,,881000000.0,1319000000.0,,-7073000000.0,2815000000.0,415000000.0,-578000000.0,2457000000.0,864000000.0,,3896000000.0,,0.0,179000000.0,958000000.0,,,5630000000.0,,,3896000000.0,9765000000.0,,5630000000.0,3534000000.0,4660000000.0,2374000000.0,3436000000.0,,,185000000.0,704000000.0,5240000000.0,8272000000.0,2905000000.0,,,,958000000.0,741000000.0,981000000.0,3335000000.0,4660000000.0,-355000000.0,,0.0,1991000000.0,23735000000.0,,1144000000.0,973000000.0,,2248000000.0,,-1110000000.0,,420000000.0,,,,1991000000.0,13105000000.0,23527000000.0,,,,-355000000.0,2024000000.0,,459000000.0,,790256410.0,438000000.0,1991000000.0,,,,12703000000.0,1991000000.0,158000000.0,2129000000.0,,2609000000.0,,,,,,,
1970-01-01 00:00:00.954460800,803174603.0,836000000,,15892000000.0,,,,2173000000.0,1594000000.0,,-206000000.0,,,4000000.0,,,12767000000.0,,,,6044000000,,,,,,,23000000.0,,-2413000000.0,,1000000000.0,,,,,,-149000000.0,,,,1098000000,,,,,,,,,10289000000.0,,0.64,7578000000.0,739000000.0,,,8314000000.0,,,9750000000.0,758000000.0,0.0,,,,,8945000000.0,,,,,,758000000.0,,,,,1080000000.0,,,,,,,,,,3224000000.0,,0.0,,,,,,,,,506000000.0,,3744000000.0,506000000,14000000.0,,,,,387000000.0,,-7130000000.0,3246000000.0,1035000000.0,-164000000.0,3477000000.0,877000000.0,,,,0.0,233000000.0,,,790625000.0,5637000000.0,,,3926000000.0,4450000000.0,,,3293000000.0,,,,,,33000000.0,-991000000.0,,,,,,,958000000.0,223000000.0,1991000000.0,,6204000000.0,,,,,,,,,,,,,,506000000.0,,,,,15087000000.0,24837000000.0,,,,-391000000.0,,1000000.0,,,,262000000.0,1000000000.0,,0.63,,,1000000000.0,111000000.0,,,2848000000.0,,,,,,,
1970-01-01 00:00:00.962323200,811842105.0,875000000,,15484000000.0,,,,2256000000.0,1638000000.0,,-233000000.0,,,35000000.0,,,12710000000.0,,,,6309000000,,,,,,,-26000000.0,,-69000000.0,,959000000.0,,,,,,-149000000.0,,,,1142000000,,,,,,,,,10757000000.0,,0.77,7489000000.0,875000000.0,,,7995000000.0,,,9851000000.0,763000000.0,-2000000.0,,,,,9452000000.0,,,,,,763000000.0,,,,,1109000000.0,,,,,,,,,,3167000000.0,,0.0,,,,,,,,,617000000.0,,3744000000.0,617000000,129000000.0,,,,,451000000.0,,-7208000000.0,3351000000.0,-423000000.0,-191000000.0,3444000000.0,878000000.0,,,,0.0,258000000.0,,,801298701.0,5502000000.0,,,4039000000.0,4671000000.0,,,3139000000.0,,,,,,48000000.0,-41000000.0,,,,,,,958000000.0,260000000.0,1000000000.0,,6232000000.0,,,,,,,,,,,,,,617000000.0,,,,,15085000000.0,24936000000.0,,,,-512000000.0,,,,,,267000000.0,959000000.0,,0.76,,,959000000.0,129000000.0,,,2600000000.0,,,,,,,
1970-01-01 00:00:00.970272000,805714286.0,580000000,,16581000000.0,,,,2243000000.0,1371000000.0,,-328000000.0,,,178000000.0,,,12321000000.0,,,,6216000000,,,,,,,-130000000.0,,-76000000.0,,2065000000.0,,,,,,-150000000.0,,,,818000000,,,,,,,,,10889000000.0,,0.35,8312000000.0,422000000.0,,,8269000000.0,,,11186000000.0,791000000.0,-1000000.0,,,,,9336000000.0,,,,,,791000000.0,,,,,1111000000.0,,,,,,,,,,3159000000.0,,0.0,,,,,,,,,282000000.0,,3848000000.0,282000000,-33000000.0,,,,,515000000.0,,-7127000000.0,3417000000.0,667000000.0,-223000000.0,4155000000.0,998000000.0,,,,0.0,140000000.0,,,805714286.0,5194000000.0,,,4162000000.0,4845000000.0,,,3187000000.0,,,,,,12000000.0,1106000000.0,,,,,,,958000000.0,292000000.0,959000000.0,,6120000000.0,,,,,,,,,,,,,,282000000.0,,,,,14731000000.0,25917000000.0,,0.0,,-652000000.0,,,,,,238000000.0,2065000000.0,,0.35,,,2065000000.0,125000000.0,,,2839000000.0,,,,,,,
1970-01-01 00:00:00.978220800,,508000000,-166000000.0,15468000000.0,,2.07,,2364000000.0,1330000000.0,,-357000000.0,,,197000000.0,3168000000.0,,12460000000.0,,3134000000.0,,6454000000,1659000000.0,,1196000000.0,-853000000.0,,481000000.0,88000000.0,10661000000.0,-156000000.0,,1196000000.0,,,0.0,,3386000000.0,-151000000.0,414000000.0,-14000000.0,1659000000.0,736000000,,,8254000000.0,-7230000000.0,,,-1124000000.0,15468000000.0,10992000000.0,296000000.0,,8254000000.0,362000000.0,1136000000.0,,7214000000.0,,,10661000000.0,822000000.0,88000000.0,,,,,9707000000.0,10992000000.0,809268293.0,,-599000000.0,1991000000.0,822000000.0,3941000000.0,1108000000.0,739000000.0,19090000000.0,1108000000.0,1659000000.0,25175000000.0,2.05,,1682000000.0,14514000000.0,,3134000000.0,,3140000000.0,,0.0,,,,,,1173000000.0,9707000000.0,,254000000.0,-2714000000.0,3734000000.0,254000000,-75000000.0,,-45000000.0,,995000000.0,636000000.0,-17000000.0,-7230000000.0,3386000000.0,-1349000000.0,-275000000.0,3941000000.0,1173000000.0,,4623000000.0,,0.0,108000000.0,958000000.0,,,5230000000.0,,,4623000000.0,5124000000.0,,5230000000.0,3168000000.0,5898000000.0,1989000000.0,3734000000.0,,,203000000.0,-869000000.0,5933000000.0,7214000000.0,3794000000.0,,,,958000000.0,361000000.0,2065000000.0,3140000000.0,5898000000.0,-729000000.0,,0.0,1196000000.0,25023000000.0,,85000000.0,-795000000.0,,2398000000.0,,-70000000.0,,254000000.0,,,,1196000000.0,14514000000.0,25175000000.0,,-1000000.0,,-729000000.0,2799000000.0,,35000000.0,,801449275.0,228000000.0,1196000000.0,,,,12460000000.0,1196000000.0,116000000.0,2364000000.0,,1682000000.0,,,,,,,
1970-01-01 00:00:00.985996800,820000000.0,203000000,,15196000000.0,,,,2189000000.0,971000000.0,,-307000000.0,,,-137000000.0,,,12358000000.0,,,,5944000000,,,,,,,-160000000.0,,-233000000.0,,1074000000.0,,,,,,-153000000.0,,-15000000.0,,442000000,,,,,,,,,10880000000.0,,0.05,8118000000.0,-7000000.0,,,7078000000.0,,,10291000000.0,768000000.0,-1000000.0,,,,,9592000000.0,,,,,,768000000.0,,,,,1234000000.0,,,,,,,,,,3030000000.0,,0.0,,,,,,,,,41000000.0,,3830000000.0,41000000,-99000000.0,,,,,247000000.0,,-7230000000.0,3448000000.0,-136000000.0,-173000000.0,3906000000.0,1182000000.0,,,,0.0,-48000000.0,,,820000000.0,5128000000.0,,,4153000000.0,4973000000.0,,,3148000000.0,,,,,,19000000.0,-122000000.0,,,,,,,958000000.0,74000000.0,1196000000.0,,5921000000.0,,,,,,,,,,,,,,41000000.0,,,,,14497000000.0,24788000000.0,,,,-807000000.0,,,,,,239000000.0,1074000000.0,,0.05,,,1074000000.0,111000000.0,,,1741000000.0,,,,,,,
1970-01-01 00:00:00.993859200,833333333.0,162000000,,15415000000.0,,,,2130000000.0,999000000.0,,-16000000.0,,,-128000000.0,,,12341000000.0,,,,6066000000,,,,,,,99000000.0,,-217000000.0,,1230000000.0,,,,,,0.0,,-15000000.0,,400000000,,,,,,,,,10779000000.0,,0.06,7769000000.0,-12000000.0,,,7646000000.0,,,10316000000.0,837000000.0,1000000.0,,,,,9520000000.0,,,,,,837000000.0,,,,,1224000000.0,,,,,,,,,,3201000000.0,,0.0,,,,,,,,,50000000.0,,3740000000.0,50000000,-71000000.0,,,,,530000000.0,,-7230000000.0,3634000000.0,-157000000.0,-212000000.0,3503000000.0,1065000000.0,,,,0.0,-62000000.0,,,833333333.0,5111000000.0,,,4122000000.0,5067000000.0,,,3579000000.0,,,,,,43000000.0,156000000.0,,,,,,,958000000.0,318000000.0,1074000000.0,,5874000000.0,,,,,,,,,,,,,,50000000.0,,,,,14619000000.0,24935000000.0,,,,-866000000.0,,,,,,238000000.0,1230000000.0,,0.06,,,1230000000.0,103000000.0,,,1937000000.0,,,,,,,
1970-01-01 00:00:01.001808000,810526316.0,-382000000,,16080000000.0,,,,2106000000.0,421000000.0,,-58000000.0,,,-300000000.0,,,12387000000.0,,,,5789000000,,,,,,,-71000000.0,,-230000000.0,,1324000000.0,,,,,,-304000000.0,,0.0,,-160000000,,,,,,,,,10318000000.0,,-0.38,7836000000.0,-498000000.0,,,8244000000.0,,,10469000000.0,803000000.0,0.0,,,,,9252000000.0,,,,,,803000000.0,,,,,1352000000.0,,,,,,,,,,3308000000.0,,0.0,,,,,,,,,-308000000.0,,3812000000.0,-308000000,-17000000.0,,,,,580000000.0,,-7230000000.0,3875000000.0,-256000000.0,-227000000.0,3519000000.0,1009000000.0,,,,0.0,-190000000.0,,,810526316.0,5157000000.0,,,3981000000.0,5368000000.0,,,4174000000.0,,,,,,9000000.0,94000000.0,,,,,,,958000000.0,353000000.0,1230000000.0,,5831000000.0,,,,,,,,,,,,,,-308000000.0,,,,,14863000000.0,25332000000.0,,,,-726000000.0,,,,,,222000000.0,1324000000.0,,-0.38,,,1324000000.0,99000000.0,,,1964000000.0,,,,,,,
1970-01-01 00:00:01.009756800,,176000000,-30000000.0,15056000000.0,,-0.12,,1862000000.0,832000000.0,,30000000.0,,,109000000.0,3819000000.0,,11681000000.0,,3064000000.0,,5853000000,-99000000.0,,1393000000.0,-876000000.0,,405000000.0,300000000.0,9894000000.0,-226000000.0,,1393000000.0,,,0.0,,3043000000.0,-152000000.0,-456000000.0,0.0,-99000000.0,403000000,,,8836000000.0,-6748000000.0,,,-351000000.0,15056000000.0,10284000000.0,79000000.0,,8836000000.0,95000000.0,1120000000.0,,6220000000.0,,,9894000000.0,656000000.0,2000000.0,,,,,9170000000.0,10284000000.0,825000000.0,,-609000000.0,1196000000.0,656000000.0,4731000000.0,1526000000.0,-323000000.0,20429000000.0,1526000000.0,-99000000.0,24226000000.0,-0.12,,539000000.0,14332000000.0,,3064000000.0,,3230000000.0,,0.0,,,,,2000000.0,875000000.0,9170000000.0,,118000000.0,-906000000.0,3355000000.0,118000000,-15000000.0,,168000000.0,,926000000.0,639000000.0,,-6748000000.0,3043000000.0,-344000000.0,-264000000.0,4731000000.0,875000000.0,,3620000000.0,,0.0,-23000000.0,958000000.0,,,4933000000.0,,,3620000000.0,5021000000.0,,4933000000.0,3819000000.0,6356000000.0,1996000000.0,3355000000.0,,,8000000.0,69000000.0,3223000000.0,6220000000.0,1085000000.0,,,,958000000.0,375000000.0,1324000000.0,3230000000.0,6356000000.0,-835000000.0,,0.0,1393000000.0,23652000000.0,,0.0,197000000.0,,-422000000.0,,-893000000.0,,118000000.0,,,,1393000000.0,14332000000.0,24226000000.0,,,,-835000000.0,159000000.0,,-202000000.0,,825000000.0,227000000.0,1393000000.0,,,,11681000000.0,1393000000.0,92000000.0,1862000000.0,,539000000.0,,,,,,,
1970-01-01 00:00:01.017532800,817391304.0,466000000,,14710000000.0,,,,1801000000.0,1083000000.0,,-93000000.0,,,121000000.0,,,11560000000.0,,,,5199000000,,,,,,,-9000000.0,,-52000000.0,,1592000000.0,,,,,,-153000000.0,,,,642000000,,1000000.0,,,,,,,10507000000.0,,0.46,8707000000.0,527000000.0,,,6003000000.0,,,9737000000.0,617000000.0,0.0,,,,,9483000000.0,,,,,,617000000.0,,,,,1364000000.0,,,,,,,,,,3107000000.0,,0.0,,,,,,,,,376000000.0,,3351000000.0,376000000,148000000.0,,,,,405000000.0,,-6748000000.0,3282000000.0,-154000000.0,-147000000.0,4653000000.0,947000000.0,,,,0.0,151000000.0,,,817391304.0,4812000000.0,,,3430000000.0,4116000000.0,,,3609000000.0,,,,,,22000000.0,199000000.0,,,,,,,958000000.0,258000000.0,1393000000.0,,6362000000.0,,,,,,,,,,,,,,376000000.0,,,,,14456000000.0,24193000000.0,,,,-827000000.0,,7000000.0,,,,176000000.0,1592000000.0,,0.46,,,1592000000.0,87000000.0,,,593000000.0,,,,,,,
1970-01-01 00:00:01.025395200,819642857.0,560000000,,14714000000.0,,,,1818000000.0,1220000000.0,,10000000.0,,,-86000000.0,,,11517000000.0,,,,5651000000,,,,,,,51000000.0,,-52000000.0,,1976000000.0,,,,,,-153000000.0,,,,724000000,,,,,,,,,10813000000.0,,0.56,8731000000.0,315000000.0,,,5983000000.0,,,10247000000.0,660000000.0,0.0,,,,,10071000000.0,,,,,,660000000.0,,,,,1462000000.0,,,,,,,,,,3145000000.0,,0.0,,,,,,,,,459000000.0,,3215000000.0,459000000,-157000000.0,,,,,722000000.0,,-6748000000.0,3375000000.0,-286000000.0,-152000000.0,4707000000.0,879000000.0,,,,0.0,-144000000.0,,,819642857.0,4769000000.0,,,3594000000.0,4431000000.0,,,3768000000.0,,,,,,12000000.0,384000000.0,,,,,,,958000000.0,570000000.0,1592000000.0,,6394000000.0,,,,,,,,,,,,,,459000000.0,,,,,14538000000.0,24785000000.0,,,,-608000000.0,,0.0,,,,164000000.0,1976000000.0,,0.56,,,1976000000.0,88000000.0,,,397000000.0,,,,,,,
1970-01-01 00:00:01.033344000,824000000.0,635000000,,14175000000.0,,,,1786000000.0,1333000000.0,,150000000.0,,,96000000.0,,,11437000000.0,,,,5569000000,,,,,,,78000000.0,,-69000000.0,,2002000000.0,,,,,,-154000000.0,,,,805000000,,,,,,,,,11071000000.0,,0.5,8809000000.0,560000000.0,,,5366000000.0,,,9976000000.0,698000000.0,0.0,,,,,10372000000.0,,,,,,698000000.0,,,,,1366000000.0,,,,,,,,,,3187000000.0,,0.0,,,,,,,,,412000000.0,,3132000000.0,412000000,11000000.0,,,,,499000000.0,,-6748000000.0,3482000000.0,-404000000.0,-145000000.0,4708000000.0,914000000.0,,,,0.0,148000000.0,,,824000000.0,4689000000.0,,,3476000000.0,4236000000.0,,,3400000000.0,,,,,,3000000.0,26000000.0,,,,,,,958000000.0,354000000.0,1976000000.0,,6400000000.0,,,,,,,,,,,,,,412000000.0,,,,,14571000000.0,24547000000.0,,,,-615000000.0,,91000000.0,,,,170000000.0,2002000000.0,,0.5,,,2002000000.0,86000000.0,,,180000000.0,,,,,,,
1970-01-01 00:00:01.041292800,,241000000,,18634000000.0,,-0.27,,1912000000.0,1023000000.0,,143000000.0,,,-924000000.0,4292000000.0,,11157000000.0,,2757000000.0,,5855000000,-220000000.0,,2021000000.0,-671000000.0,,344000000.0,213000000.0,10195000000.0,-697000000.0,,2021000000.0,,,-39000000.0,,6004000000.0,-154000000.0,-793000000.0,,-220000000.0,402000000,,,12060000000.0,-7102000000.0,,,210000000.0,18634000000.0,9450000000.0,41000000.0,,12060000000.0,-2347000000.0,1709000000.0,,6574000000.0,,,10195000000.0,782000000.0,0.0,,,,,8925000000.0,9450000000.0,814814815.0,,-614000000.0,1393000000.0,782000000.0,4719000000.0,661000000.0,-725000000.0,17615000000.0,661000000.0,-220000000.0,27559000000.0,-0.27,,370000000.0,17364000000.0,,2757000000.0,,6922000000.0,,-39000000.0,,,,,97000000.0,419000000.0,8925000000.0,,-1467000000.0,-870000000.0,2953000000.0,-1467000000,-2565000000.0,,333000000.0,,671000000.0,754000000.0,,-7102000000.0,6004000000.0,-38000000.0,-227000000.0,4719000000.0,419000000.0,,3264000000.0,,0.0,-880000000.0,958000000.0,,,4055000000.0,,,3264000000.0,4832000000.0,,4055000000.0,4292000000.0,6772000000.0,2380000000.0,2953000000.0,,,4000000.0,19000000.0,4659000000.0,6574000000.0,2573000000.0,,,,958000000.0,527000000.0,2002000000.0,6922000000.0,6772000000.0,-1109000000.0,,0.0,2021000000.0,22274000000.0,,0.0,628000000.0,,-945000000.0,,-882000000.0,,-1467000000.0,,,,2021000000.0,17364000000.0,27559000000.0,,,,-1109000000.0,1902000000.0,-1000000.0,-2563000000.0,,814814815.0,161000000.0,2021000000.0,,,,11157000000.0,2021000000.0,83000000.0,1912000000.0,,370000000.0,,,,,,,
