date,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyGoodwill,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentAssets,trailingNetIncome,annualBasicEPS,quarterlyTotalAssets,trailingEndCashPosition,annualNonCurrentDeferredRevenue,trailingTaxProvision,annualNetIncome,trailingPretaxIncome,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,trailingOperatingIncome,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAssets,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualDilutedEPS,annualStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,annualAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossProfit,trailingGrossProfit,annualEbitda,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOperatingExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualBasicAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualNetOtherFinancingCharges,annualStockBasedCompensation,trailingChangesInAccountReceivables,annualGoodwill,annualChangeInInventory,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,annualCashDividendsPaid,trailingBasicEPS,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingSaleOfInvestment,annualInventory,quarterlyCashDividendsPaid,quarterlyInventory,trailingDilutedEPS
2013-09-30,101000000.0,,,6377000000.0,,,,,,,,,237000000.0,527600000.0,,5217000000.0,,,1228000000.0,,4768000000.0,,1527000000.0,,,9456000000.0,,,,,,,,,156000000.0,,,223000000.0,,0.307425,7929000000.0,,159000000.0,,517000000.0,,,,,,159000000.0,5996000000.0,,273000000.0,,,,,,161000000,,,,,0.0,-1000000.0,3929000000.0,,,,683000000.0,,400000000.0,,,,,,710000000.0,237000000.0,684000000.0,217000000.0,321000000.0,28000000.0,,,-74000000.0,,0.3025,,,,,320000000.0,2000000.0,,,,,,,321000000.0,,3460000000.0,,239000000.0,-14000000.0,-130000000.0,,0.0,,,,,321000000.0,2000000.0,,41000000.0,,,,,,,-20000000.0,5000000.0,517200000.0,2180000000.0,,,15000000.0,,-63000000.0,826000000.0,-201000000.0,,,,,-204000000.0,,,,13000000.0,-61000000.0,,1201000000,280000000,0.0,284000000.0,,,,,,,,,,,0.0,79000000.0,,,259000000.0,,11000000.0,381000000,,6000000.0,,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,102000000.0,5928000000.0,,6598000000.0,-60000000.0,756000000.0,4000000.0,,,0.0,,-2000000.0,266000000.0,513400000.0,1061000000.0,5216000000.0,,,1332000000.0,,4596000000.0,400000000.0,1572000000.0,,1.262174,9513000000.0,,,,648000000.0,,,,484000000.0,127000000.0,2776000000.0,,293000000.0,898000000.0,0.430464,7941000000.0,92000000.0,221000000.0,803000000.0,563000000.0,,,977000000.0,,-578000000.0,221000000.0,5928000000.0,-11000000.0,317000000.0,317000000.0,400000000.0,403000000.0,1572000000.0,3756000000.0,220000000,1.262174,3585000000.0,9513000000.0,328000000.0,0.0,-1000000.0,3756000000.0,150000000.0,1332000000.0,6598000000.0,713000000.0,,484000000.0,4596000000.0,37000000.0,,751000000.0,648000000.0,751000000.0,266000000.0,700000000.0,150000000.0,400000000.0,49000000.0,49000000.0,,-64000000.0,400000000.0,0.430464,,2142000000.0,7941000000.0,266000000.0,321000000.0,4000000.0,0.0,2038000000.0,,1464000000.0,-2590000000.0,1039000000.0,400000000.0,,3585000000.0,0.0,257000000.0,0.0,-1016000000.0,513400000.0,0.0,,-686000000.0,,952000000.0,400000000.0,92000000.0,,40000000.0,-30000000.0,127000000.0,,,358000000.0,,-40000000.0,-18000000.0,513400000.0,2142000000.0,,713000000.0,2000000.0,-686000000.0,-60000000.0,756000000.0,-123000000.0,,-148000000.0,-236000000.0,977000000.0,-212000000.0,,,650000000.0,12000000.0,-65000000.0,,1263000000,297000000,0.0,358000000.0,,,,952000000.0,-47000000.0,,,,,,100000000.0,110000000.0,,-873000000.0,266000000.0,513400000.0,9000000.0,399000000,18000000.0,82000000.0,,5000000.0,4814000000.0,-9000000.0,4000000.0,163000000.0,-6000000.0,46000000.0,,5216000000.0,,,,,,,,,,,,,,,,,
2014-03-31,100000000.0,,,6766000000.0,,,,,,,,,242000000.0,517200000.0,,5215000000.0,,,1438000000.0,,4592000000.0,,1547000000.0,,,9473000000.0,,,,,,,,,119000000.0,,,222000000.0,,0.333863,7926000000.0,,168000000.0,,513000000.0,,,,,,168000000.0,6030000000.0,,326000000.0,,,,,,168000000,,,,,0.0,0.0,3756000000.0,,,,717000000.0,,462000000.0,,,,,,752000000.0,242000000.0,721000000.0,233000000.0,307000000.0,44000000.0,,,-70000000.0,,0.325,,,,,400000000.0,4000000.0,,,,,,,307000000.0,,3443000000.0,,230000000.0,0.0,-62000000.0,,0.0,,,,,307000000.0,92000000.0,,41000000.0,,,,,,,-1000000.0,8000000.0,503200000.0,2101000000.0,,,1000000.0,,-54000000.0,884000000.0,-335000000.0,,,,,-315000000.0,,,,12000000.0,-70000000.0,,1234000000,271000000,0.0,292000000.0,,,,,,,,,,,21000000.0,66000000.0,,,284000000.0,,15000000.0,371000000,,-93000000.0,,-9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,99000000.0,,,6932000000.0,,,,,,,,,243000000.0,506800000.0,,5217000000.0,,,1368000000.0,,4560000000.0,,1525000000.0,,,9403000000.0,,,,,,,,,124000000.0,,,197000000.0,,0.3332,7878000000.0,,166000000.0,,550000000.0,,,,,,166000000.0,5928000000.0,,291000000.0,,,,,,166000000,,,,,0.0,1000000.0,3756000000.0,,,,680000000.0,,442000000.0,,,,,,730000000.0,243000000.0,703000000.0,190000000.0,329000000.0,2000000.0,,,-79000000.0,,0.325,,,,,307000000.0,4000000.0,,,,,,,329000000.0,,3475000000.0,,267000000.0,0.0,-482000000.0,,0.0,,,,,329000000.0,92000000.0,,40000000.0,,,,,,,26000000.0,3000000.0,498200000.0,2070000000.0,,,-28000000.0,,-49000000.0,834000000.0,-193000000.0,,,,,-176000000.0,,,,14000000.0,-80000000.0,,1253000000,307000000,0.0,277000000.0,,,,,,,,,,,-14000000.0,101000000.0,,,300000000.0,,12000000.0,406000000,,22000000.0,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,101000000.0,,,7171000000.0,,,,,,,,,243000000.0,503600000.0,,5212000000.0,,,1397000000.0,,4579000000.0,,1579000000.0,,,9438000000.0,,,,,,,,,130000000.0,,,316000000.0,,0.487159,7859000000.0,,239000000.0,,558000000.0,,,,,,239000000.0,5976000000.0,,301000000.0,,,,,,239000000,,,,,0.0,-2000000.0,3756000000.0,,,,693000000.0,,419000000.0,,,,,,748000000.0,243000000.0,705000000.0,242000000.0,409000000.0,101000000.0,,,-70000000.0,,0.475,,,,,329000000.0,4000000.0,,,,,,,409000000.0,,3462000000.0,,274000000.0,0.0,0.0,,0.0,,,,,409000000.0,92000000.0,,41000000.0,,,,,,,-17000000.0,4000000.0,490600000.0,2042000000.0,,,16000000.0,,-57000000.0,886000000.0,-257000000.0,,,,,-240000000.0,,,,13000000.0,-75000000.0,,1263000000,315000000,0.0,391000000.0,,,,,,,,,,,50000000.0,120000000.0,,,304000000.0,,10000000.0,416000000,,81000000.0,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,104000000.0,6042000000.0,,7352000000.0,-63000000.0,905000000.0,96000000.0,,,0.0,,-1000000.0,247000000.0,494400000.0,1210000000.0,5209000000.0,,,1486000000.0,,4556000000.0,294000000.0,1486000000.0,,1.568872,9337000000.0,,,,754000000.0,,,,489000000.0,129000000.0,2881000000.0,,280000000.0,1047000000.0,0.376613,7851000000.0,92000000.0,181000000.0,1015000000.0,564000000.0,7000000.0,,975000000.0,,-1148000000.0,181000000.0,6042000000.0,-18000000.0,322000000.0,322000000.0,294000000.0,404000000.0,1486000000.0,3711000000.0,181000000,1.49,3295000000.0,9337000000.0,384000000.0,0.0,0.0,3711000000.0,215000000.0,1486000000.0,7352000000.0,716000000.0,,489000000.0,4556000000.0,168000000.0,,798000000.0,754000000.0,798000000.0,247000000.0,752000000.0,215000000.0,294000000.0,21000000.0,53000000.0,,-67000000.0,294000000.0,0.365,,2003000000.0,7851000000.0,317000000.0,409000000.0,4000000.0,0.0,2185000000.0,,1614000000.0,-653000000.0,1307000000.0,294000000.0,,3295000000.0,0.0,276000000.0,0.0,-109000000.0,505400000.0,0.0,,-737000000.0,,1054000000.0,294000000.0,92000000.0,,41000000.0,0.0,129000000.0,,0.0,400000000.0,,-50000000.0,3000000.0,480600000.0,2003000000.0,,716000000.0,14000000.0,-737000000.0,-63000000.0,905000000.0,-363000000.0,,-286000000.0,-292000000.0,975000000.0,-395000000.0,,,754000000.0,14000000.0,-67000000.0,,1316000000,317000000,0.0,347000000.0,,,,1054000000.0,-42000000.0,,,,,,39000000.0,97000000.0,,-1126000000.0,317000000.0,480600000.0,12000000.0,421000000,-105000000.0,-115000000.0,,-3000000.0,5066000000.0,3000000.0,4000000.0,163000000.0,18000000.0,49000000.0,,5209000000.0,,,,,,,,,,,,,,,,,
2015-03-31,102000000.0,,,7530000000.0,,,,,,,,,238000000.0,486000000.0,,5204000000.0,,,1501000000.0,,4616000000.0,,1498000000.0,,,9335000000.0,,,,,,,,,139000000.0,,,256000000.0,,0.374422,7837000000.0,,178000000.0,,552000000.0,,,,,,178000000.0,6117000000.0,,321000000.0,,,,,,178000000,,,,,0.0,0.0,3757000000.0,,,,720000000.0,,470000000.0,,,,,,765000000.0,238000000.0,723000000.0,284000000.0,296000000.0,47000000.0,,,-90000000.0,,0.365,,,,,294000000.0,4000000.0,,,,,,,296000000.0,,3218000000.0,,274000000.0,,-381000000.0,,0.0,,,,,296000000.0,95000000.0,,40000000.0,,,,,,,34000000.0,0.0,475400000.0,1974000000.0,,,4000000.0,,-71000000.0,936000000.0,-331000000.0,,,,,-254000000.0,,,,28000000.0,-90000000.0,,1275000000,314000000,0.0,346000000.0,,,,,,,,,,,45000000.0,96000000.0,,,338000000.0,,18000000.0,416000000,,2000000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,104000000.0,,,7657000000.0,,,,,,,,,262000000.0,480800000.0,,5204000000.0,,,1336000000.0,,5109000000.0,,1714000000.0,,,9588000000.0,,,,,,,,,166000000.0,,,141000000.0,,0.269983,7874000000.0,,127000000.0,,588000000.0,,,,,,127000000.0,6445000000.0,,348000000.0,,,,,,127000000,,,,,-85000000.0,0.0,4231000000.0,,,,712000000.0,,433000000.0,,,,,,746000000.0,262000000.0,710000000.0,195000000.0,530000000.0,-9000000.0,,,-113000000.0,,0.265,,,,,296000000.0,4000000.0,,,,,,,530000000.0,,3143000000.0,,192000000.0,,-1674000000.0,,0.0,,,,,530000000.0,5000000.0,,49000000.0,,,,,,,19000000.0,29000000.0,470400000.0,1940000000.0,,,-13000000.0,,-66000000.0,898000000.0,-243000000.0,,,,,93000000.0,,,,19000000.0,-113000000.0,,1298000000,326000000,0.0,254000000.0,,,,,,,,,,,-39000000.0,66000000.0,,,382000000.0,,18000000.0,345000000,,234000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,106000000.0,,,7875000000.0,,,,,,,,,258000000.0,474000000.0,,5201000000.0,,,1411000000.0,,5107000000.0,,1531000000.0,,,9387000000.0,,,,,,,,,157000000.0,,,266000000.0,,0.474946,7856000000.0,,218000000.0,,600000000.0,,,,,,218000000.0,6518000000.0,,352000000.0,,,,,,218000000,,,,,0.0,-4000000.0,4230000000.0,,,,720000000.0,,400000000.0,,,,,,783000000.0,258000000.0,713000000.0,289000000.0,309000000.0,97000000.0,,,-93000000.0,,0.46,,,,,530000000.0,4000000.0,,,,,,,309000000.0,,2869000000.0,,301000000.0,,-3000000.0,,0.0,,,,,309000000.0,5000000.0,,41000000.0,,,,,,,-37000000.0,-1000000.0,459000000.0,1906000000.0,,,7000000.0,,-75000000.0,1006000000.0,-492000000.0,,,,,-483000000.0,,,,13000000.0,-89000000.0,,1313000000,342000000,299000000.0,355000000.0,,,,,,,,,,,6000000.0,117000000.0,,,397000000.0,,15000000.0,448000000,,-221000000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,105000000.0,6680000000.0,,8064000000.0,-74000000.0,1024000000.0,76000000.0,,,0.0,,-2000000.0,276000000.0,463200000.0,1311000000.0,5200000000.0,,,1502000000.0,,5178000000.0,275000000.0,1506000000.0,,1.580115,9340000000.0,,,,712000000.0,,,,473000000.0,164000000.0,2909000000.0,,324000000.0,1057000000.0,0.419441,7834000000.0,5000000.0,189000000.0,987000000.0,605000000.0,1000000.0,,1034000000.0,,-1522000000.0,189000000.0,6680000000.0,5000000.0,366000000.0,366000000.0,275000000.0,417000000.0,1506000000.0,4288000000.0,189000000,1.495,2660000000.0,9340000000.0,377000000.0,0.0,3000000.0,4288000000.0,200000000.0,1502000000.0,8064000000.0,726000000.0,,473000000.0,5178000000.0,148000000.0,,802000000.0,712000000.0,802000000.0,276000000.0,763000000.0,200000000.0,275000000.0,13000000.0,71000000.0,,-64000000.0,275000000.0,0.405,,1872000000.0,7834000000.0,396000000.0,309000000.0,4000000.0,-85000000.0,2345000000.0,,1643000000.0,-2707000000.0,1346000000.0,275000000.0,,2660000000.0,0.0,290000000.0,,-649000000.0,476000000.0,0.0,,-709000000.0,,1105000000.0,275000000.0,5000000.0,,39000000.0,0.0,164000000.0,,,294000000.0,,-18000000.0,4000000.0,450600000.0,1872000000.0,,726000000.0,22000000.0,-709000000.0,-74000000.0,1024000000.0,-456000000.0,,-360000000.0,-359000000.0,1034000000.0,-361000000.0,,,712000000.0,11000000.0,-67000000.0,,1368000000,329000000,0.0,391000000.0,,,,1105000000.0,-2000000.0,,,,,,64000000.0,98000000.0,,-1005000000.0,396000000.0,450600000.0,14000000.0,434000000,-19000000.0,-34000000.0,,-2000000.0,5254000000.0,20000000.0,4000000.0,169000000.0,32000000.0,65000000.0,,5200000000.0,,,,,,,,,,,,,,,,,
2016-03-31,100000000.0,,,8353000000.0,,,,,,,,,258000000.0,454600000.0,,5380000000.0,,,1542000000.0,,5326000000.0,,1476000000.0,,,9552000000.0,,,,,,,,,160000000.0,,,437000000.0,,0.647982,8076000000.0,,289000000.0,,597000000.0,,,,,,289000000.0,6868000000.0,,386000000.0,,,,,,289000000,,,,,0.0,0.0,4445000000.0,,,,721000000.0,,480000000.0,,,,,,805000000.0,258000000.0,734000000.0,223000000.0,283000000.0,113000000.0,,,-337000000.0,,0.635,,,,,275000000.0,4000000.0,,,,,,,283000000.0,,2684000000.0,,292000000.0,-265000000.0,-559000000.0,,0.0,,,,,283000000.0,4000000.0,,40000000.0,,,,,,,10000000.0,9000000.0,446000000.0,1909000000.0,,,-6000000.0,,-69000000.0,1058000000.0,-359000000.0,,,,,-164000000.0,,,,30000000.0,-72000000.0,,1331000000,339000000,0.0,509000000.0,,,,,,,,,,121000000.0,102000000.0,149000000.0,,,401000000.0,,22000000.0,432000000,,8000000.0,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,102000000.0,,,8565000000.0,,,,,,,,,274000000.0,451200000.0,,5380000000.0,,,1452000000.0,,5436000000.0,,1486000000.0,,,9530000000.0,,,,,,,,,154000000.0,,,105000000.0,,0.480508,8044000000.0,,212000000.0,,636000000.0,,,,,,212000000.0,6888000000.0,,377000000.0,,,,,,212000000,,,,,0.0,2000000.0,4548000000.0,,,,734000000.0,,440000000.0,,,,,,812000000.0,274000000.0,727000000.0,246000000.0,263000000.0,-76000000.0,,,-71000000.0,,0.47,,,,,283000000.0,4000000.0,,,,,,,263000000.0,,2642000000.0,,322000000.0,0.0,-432000000.0,,0.0,,,,,263000000.0,6000000.0,,40000000.0,,,,,,,-7000000.0,28000000.0,441200000.0,1893000000.0,,,11000000.0,,-74000000.0,1006000000.0,-274000000.0,,,,,-127000000.0,,,,17000000.0,-73000000.0,,1363000000,362000000,190000000.0,178000000.0,,,,,,,,,,,-134000000.0,110000000.0,,,394000000.0,,17000000.0,464000000,,-20000000.0,,-11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,104000000.0,,,8779000000.0,,,,,,,,,274000000.0,445400000.0,,5375000000.0,,,1548000000.0,,5520000000.0,,1600000000.0,,,9637000000.0,,,,,,,,,154000000.0,,,277000000.0,,0.49,8037000000.0,,214000000.0,,643000000.0,,,,,,214000000.0,7068000000.0,,391000000.0,,,,,,214000000,,,,,0.0,0.0,4624000000.0,,,,742000000.0,,800000000.0,,,,,,830000000.0,274000000.0,737000000.0,273000000.0,303000000.0,74000000.0,,,-78000000.0,,0.48,,,,,263000000.0,4000000.0,,,,,,,303000000.0,,2569000000.0,,328000000.0,0.0,-389000000.0,,0.0,,,,,303000000.0,6000000.0,,41000000.0,,,,,,,-18000000.0,9000000.0,438400000.0,1868000000.0,,,2000000.0,,-69000000.0,73000000.0,-337000000.0,,,,,-237000000.0,,,,18000000.0,-78000000.0,,1380000000,369000000,0.0,355000000.0,,,,,,,,,,,29000000.0,114000000.0,,,403000000.0,,15000000.0,473000000,,40000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,105000000.0,7202000000.0,,8994000000.0,-76000000.0,1242000000.0,33000000.0,,,0.0,,1000000.0,295000000.0,439800000.0,1445000000.0,5373000000.0,,,1820000000.0,,5382000000.0,300000000.0,1728000000.0,,2.157773,9743000000.0,,,,930000000.0,,,,483000000.0,153000000.0,2959000000.0,,322000000.0,1275000000.0,0.49884,8015000000.0,95000000.0,215000000.0,1141000000.0,670000000.0,-1000000.0,,1101000000.0,,-1245000000.0,215000000.0,7202000000.0,-2000000.0,404000000.0,404000000.0,300000000.0,411000000.0,1728000000.0,4467000000.0,215000000,2.075,2541000000.0,9743000000.0,492000000.0,0.0,0.0,4467000000.0,234000000.0,1820000000.0,8994000000.0,762000000.0,,483000000.0,5382000000.0,178000000.0,,902000000.0,930000000.0,902000000.0,295000000.0,761000000.0,234000000.0,300000000.0,67000000.0,79000000.0,,-68000000.0,300000000.0,0.49,,1833000000.0,8015000000.0,405000000.0,303000000.0,4000000.0,0.0,2546000000.0,,1849000000.0,-1863000000.0,1431000000.0,300000000.0,,2541000000.0,0.0,333000000.0,0.0,-483000000.0,447800000.0,0.0,,-746000000.0,,1151000000.0,300000000.0,95000000.0,,42000000.0,-265000000.0,153000000.0,,,275000000.0,,-73000000.0,5000000.0,431000000.0,1833000000.0,,762000000.0,14000000.0,-746000000.0,-76000000.0,1242000000.0,-275000000.0,,-554000000.0,-290000000.0,1101000000.0,-324000000.0,,,930000000.0,14000000.0,-67000000.0,,1431000000,375000000,0.0,389000000.0,,,,1151000000.0,-88000000.0,,,,,,36000000.0,119000000.0,,-852000000.0,405000000.0,431000000.0,14000000.0,375000000,25000000.0,-3000000.0,-1000000.0,0.0,5505000000.0,21000000.0,4000000.0,163000000.0,51000000.0,68000000.0,,5373000000.0,,,,,,,,,,,,,,,,,
2017-03-31,106000000.0,,,9241000000.0,,,,,,,,,277000000.0,438400000.0,,5432000000.0,,,1790000000.0,,5482000000.0,,1615000000.0,,,9696000000.0,,,,,,,,,168000000.0,,,387000000.0,,0.580085,8081000000.0,,247000000.0,,642000000.0,,,,,,247000000.0,7272000000.0,,411000000.0,,,,,,247000000,,,,,0.0,0.0,4547000000.0,,,,767000000.0,,494000000.0,,,,,,861000000.0,277000000.0,752000000.0,249000000.0,308000000.0,47000000.0,,,-154000000.0,,0.565,,,,,300000000.0,4000000.0,,,,,,,308000000.0,,2424000000.0,,323000000.0,-78000000.0,-522000000.0,,0.0,,,,,308000000.0,91000000.0,,42000000.0,,,,,,,42000000.0,0.0,425800000.0,1838000000.0,,,-3000000.0,,-67000000.0,1205000000.0,-404000000.0,,,,,-301000000.0,,,,28000000.0,-76000000.0,,1394000000,365000000,0.0,463000000.0,,,,,,,,,,119000000.0,92000000.0,102000000.0,,,400000000.0,,16000000.0,471000000,,8000000.0,,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,109000000.0,,,9462000000.0,,,,,,,,,276000000.0,432600000.0,,5435000000.0,,,1707000000.0,,5587000000.0,,1632000000.0,,,9685000000.0,,,,,,,,,168000000.0,,,168000000.0,,0.524194,8053000000.0,,221000000.0,,638000000.0,,,,,,221000000.0,7294000000.0,,415000000.0,,,,,,221000000,,,,,10000000.0,1000000.0,4646000000.0,,,,773000000.0,,464000000.0,,,,,,845000000.0,276000000.0,748000000.0,229000000.0,299000000.0,-94000000.0,,,-40000000.0,,0.51,,,,,308000000.0,4000000.0,,,,,,,299000000.0,,2391000000.0,,330000000.0,0.0,-483000000.0,,0.0,,,,,299000000.0,95000000.0,,44000000.0,,,,,,,17000000.0,0.0,421600000.0,1807000000.0,,,3000000.0,,-59000000.0,1148000000.0,-309000000.0,,,,,-197000000.0,,,,19000000.0,-60000000.0,,1386000000,362000000,0.0,228000000.0,,,,,,,,,,,-121000000.0,109000000.0,,,396000000.0,,17000000.0,483000000,,-9000000.0,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,107000000.0,,,9694000000.0,,,,,,,,,284000000.0,429000000.0,,5612000000.0,,,1850000000.0,,5999000000.0,,1870000000.0,,,10199000000.0,,,,,,,,,166000000.0,,,252000000.0,,0.555556,8329000000.0,,232000000.0,,654000000.0,,,,,,232000000.0,7849000000.0,,444000000.0,,,,,,232000000,,,,,0.0,6000000.0,5018000000.0,,,,815000000.0,,451000000.0,,,,,,898000000.0,284000000.0,746000000.0,249000000.0,325000000.0,36000000.0,,,-381000000.0,,0.54,,,,,299000000.0,4000000.0,,,,,,,325000000.0,,2350000000.0,,325000000.0,-305000000.0,-405000000.0,,647000000.0,,,,,325000000.0,93000000.0,,45000000.0,,,,,,,-36000000.0,0.0,417600000.0,1888000000.0,,,20000000.0,,-55000000.0,1306000000.0,-303000000.0,,,,,83000000.0,,,,18000000.0,-72000000.0,,1400000000,370000000,163000000.0,324000000.0,,,,,,,,,,,-62000000.0,98000000.0,,,385000000.0,,15000000.0,477000000,,26000000.0,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
