date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,937344000.0,,,,3547300000.0,,189531000.0,274139000.0,,,4395168000.0,498055000.0,,,,,99045000.0,,,,139382000.0,,,,,,,5277834000.0,,,882666000.0,305531000.0,,,,,-2192874000.0,,,,52245000.0,,28243000.0,,56579000.0,3230000.0,,,1435399000.0,,,,,,409390000.0,5071000.0,139382000.0,,,,,139382000.0,,,1713000.0,855662000.0,-406203000.0,1097442000.0,-2547000.0,,,,297160000.0,238668000.0,,124752000.0,301999000.0,,,,,,,-74416000.0,0.47,,,,,297788000.0,49640000.0,1405100000.0,,,,12200000.0,,180086000.0,,223423000.0,,,227261000.0,,327000.0,,,3842435000.0,,-1684268000.0,,,,0.0,,1811633000.0,,,,,1097442000.0,,,,6682000.0,,3667398000.0,14500000.0,0.46,124378000.0,,31545000.0,,,,3623000.0,,-31418000.0,111749000.0,,,,19793000.0,648058000.0,,,2159957000.0,,,-25289000.0,,185967000.0,-114703000.0,,,214820000.0,,,,,,,,,,0.0,,,,40704000.0,,475689000.0,,,13332000.0,,,,,,2569956000.0,139973000.0,-307658000.0,-78380000.0,,,215011000.0,,,,,,,,,
,,928776000.0,,,,3620797000.0,,195832000.0,280210000.0,,,4522529000.0,558574000.0,,,,,99992000.0,,,,162899000.0,,,,,,,5412490000.0,,,889961000.0,305921000.0,,,,,-2235601000.0,,,,50853000.0,,26889000.0,,36337000.0,1816000.0,,,1487350000.0,,,,,,440455000.0,13967000.0,162899000.0,,,,,162899000.0,,,1547000.0,847983000.0,-544511000.0,695066000.0,1451000.0,,,,303742000.0,234639000.0,,149187000.0,330282000.0,,,,,,,-89402000.0,0.55,,,,,298130000.0,49724000.0,1097442000.0,,,,28882000.0,,211454000.0,,227529000.0,,,244150000.0,,-1650000.0,,,3925140000.0,,-1705695000.0,,,,0.0,,1747035000.0,,,,,695066000.0,,,,6890000.0,,3752625000.0,14500000.0,0.53,127537000.0,,36657000.0,,,,-7762000.0,,-33221000.0,125746000.0,,,,24991000.0,675094000.0,,,2184654000.0,,,-30137000.0,,212926000.0,-84325000.0,,,225969000.0,,,,,,,,,,0.0,,,,48555000.0,,478959000.0,,,12100000.0,,,,,,3057559000.0,161918000.0,-402376000.0,-44017000.0,,,245233000.0,,,,,,,,,
,,919474000.0,,,,3701054000.0,,98467000.0,279363000.0,,,4561285000.0,508542000.0,,,,,99873000.0,,,,169768000.0,,,,,,,5456622000.0,,,895337000.0,305359000.0,,,,,-1854249000.0,,,,47611000.0,,27163000.0,,35471000.0,1816000.0,,,1428016000.0,,,,,,447874000.0,299000.0,169768000.0,,,,,169768000.0,,,1524000.0,842540000.0,-282515000.0,462149000.0,-5885000.0,,,,312079000.0,235152000.0,,127728000.0,345795000.0,,,,,,,-89511000.0,0.57,,,,,298445000.0,49819000.0,695066000.0,,,,28827000.0,0.0,209469000.0,,229567000.0,,,246674000.0,,408000.0,,,4028606000.0,,-1720883000.0,,,,0.0,,1610565000.0,,,,,462149000.0,,,,6459000.0,,3765045000.0,14500000.0,0.56,129694000.0,,-66835000.0,,,,34000.0,,-34754000.0,113391000.0,,,,6249000.0,683026000.0,,,2211464000.0,,,-39239000.0,,218307000.0,-86852000.0,,,137706000.0,,,,,,,,,,0.0,,,,39701000.0,,490581000.0,,,13791000.0,,,,,,3302896000.0,168607000.0,-232917000.0,-17344000.0,,,243091000.0,,,,,,,,,
,,929909000.0,1454988000.0,26203000.0,2.13,3788869000.0,682366000.0,198536000.0,283833000.0,,-64394000.0,4696185000.0,525079000.0,,,3788869000.0,-1362000.0,97609000.0,528833000.0,,14500000.0,179187000.0,162297000.0,,813533000.0,5620347000.0,0.0,960141000.0,5620347000.0,,807098000.0,924162000.0,,-344701000.0,,298761000.0,651236000.0,-1882319000.0,832479000.0,,117034000.0,93255000.0,,27538000.0,,36917000.0,1816000.0,6097000.0,1816000.0,1454988000.0,6983049000.0,-2968000.0,,4165359000.0,-160536000.0,443282000.0,1553000.0,179187000.0,109833000.0,,528833000.0,85020000.0,179187000.0,,306191000.0,1130000.0,807098000.0,-106461000.0,528833000.0,9000.0,339881000.0,4696185000.0,,313723000.0,251682000.0,651236000.0,85020000.0,339881000.0,525079000.0,814542000.0,36917000.0,500867000.0,,3371545000.0,-91372000.0,,,929909000.0,28772000.0,,,50233000.0,462149000.0,,-56500000.0,949788000.0,28772000.0,0.0,212524000.0,93255000.0,228003000.0,,63887000.0,,3900378000.0,-447000.0,,-876267000.0,4165359000.0,,-1727284000.0,-349627000.0,,1405100000.0,0.0,,1813816000.0,-6972000.0,924162000.0,2228151000.0,,528833000.0,,,,6391000.0,396519000.0,3900378000.0,14500000.0,,130394000.0,,24836000.0,1130000.0,-24158000.0,,-5696000.0,,-64394000.0,117034000.0,-132176000.0,,,6097000.0,694964000.0,,-18592000.0,2228151000.0,908522000.0,,-37511000.0,651236000.0,215279000.0,-63747000.0,2.18,-1339690000.0,236047000.0,,26422000.0,,-8165043000.0,,,283833000.0,50233000.0,53500000.0,63887000.0,2701142000.0,,,33337000.0,5774000.0,500867000.0,,-9801000.0,14277000.0,,20890000.0,512003000.0,,-1727284000.0,3371545000.0,-473466000.0,66684000.0,-20795000.0,1741001000.0,313723000.0,246453000.0,,,,,,,,,
,,884476000.0,,,,3829412000.0,,139700000.0,284367000.0,,,4813935000.0,508535000.0,,,,,97560000.0,,,,131222000.0,,,,,,,5716808000.0,,,902873000.0,310275000.0,,,,,-1653593000.0,,,,94771000.0,,27810000.0,,38082000.0,3816000.0,,,1393011000.0,,,,,,390284000.0,1196000.0,131222000.0,,,,,131222000.0,,,1129000.0,759672000.0,160401000.0,795797000.0,-14270000.0,,,,307263000.0,231850000.0,,123061000.0,329578000.0,,,,,,,-90679000.0,0.43,,,,,303484000.0,50998000.0,528833000.0,,,,28717000.0,,150109000.0,,222724000.0,,,243396000.0,,-2048000.0,,,4323797000.0,-60108000.0,-1752800000.0,,,,49908000.0,,1834311000.0,,,,,795797000.0,,,,6414000.0,,3986979000.0,0.0,0.42,125164000.0,,2848000.0,,,,-9635000.0,,-63695000.0,113879000.0,,,,28199000.0,622134000.0,,,2244231000.0,,,-18269000.0,,167560000.0,-52822000.0,,,157969000.0,,,,,,,,,,0.0,,,,18887000.0,,491431000.0,,,13061000.0,,,,113770000.0,,3191182000.0,-1362000.0,266964000.0,-17001000.0,,,184333000.0,,,,,,,,,
,,871284000.0,,,,3889469000.0,,226007000.0,282925000.0,,,4963212000.0,509162000.0,,,,,102703000.0,,,,164472000.0,,,,,,,5841036000.0,,,877824000.0,313368000.0,,,,,-2203316000.0,,,,94069000.0,,27533000.0,,37140000.0,3816000.0,,,1380446000.0,,,,,,422195000.0,7017000.0,164472000.0,,,,,164472000.0,,,4498000.0,757855000.0,-412134000.0,595631000.0,-408000.0,,,,298967000.0,237055000.0,,134212000.0,333924000.0,,,,,,,-104415000.0,0.53,,,,,307444000.0,51362000.0,795797000.0,,,,28662000.0,,187661000.0,,230813000.0,,,244202000.0,,-478000.0,,,4460590000.0,0.0,-1767521000.0,,,,0.0,,1817839000.0,,,,,595631000.0,,,,6357000.0,,4172141000.0,0.0,0.52,128110000.0,,45845000.0,,,,-767000.0,,-67032000.0,118261000.0,,,,12487000.0,659250000.0,,,2257568000.0,,,-26179000.0,,191382000.0,-39662000.0,,,252186000.0,,,,,,,,,,0.0,,,,23189000.0,,490047000.0,,,17956000.0,,,,62255000.0,,3576510000.0,-20000.0,-200166000.0,-4519000.0,,,221551000.0,,,,,,,,,
,,1003581000.0,,,,3960785000.0,,189957000.0,280591000.0,,,5244490000.0,491809000.0,,,,,97773000.0,,,,176239000.0,,,,,,,6138626000.0,,,894136000.0,315307000.0,,,,,-2123826000.0,,,,95777000.0,,27503000.0,,41847000.0,3816000.0,,,1495390000.0,,,,,,435062000.0,6574000.0,176239000.0,,,,,176239000.0,,,19460000.0,872104000.0,-447791000.0,460068000.0,-8754000.0,,,,284342000.0,239110000.0,,112529000.0,345437000.0,,,,,,,-104923000.0,0.57,,,,,309117000.0,51783000.0,595631000.0,,,,28607000.0,-2475000.0,195041000.0,,226720000.0,,,259003000.0,,-1540000.0,,,4643236000.0,-392790000.0,-1765861000.0,,,,0.0,,1710118000.0,,,,,460068000.0,,,,7672000.0,,4450293000.0,0.0,0.56,128947000.0,,25000.0,,,,-739000.0,,-63909000.0,113350000.0,,,,6927000.0,674172000.0,,,2258282000.0,,,-30068000.0,,208342000.0,92394000.0,,,220025000.0,,,,,,,,,,0.0,,,,18802000.0,,492421000.0,,,12747000.0,,,,85853000.0,,3990225000.0,310000.0,-135563000.0,3800000.0,,,230216000.0,,,,,,,,,
,,1071662000.0,1642174000.0,180850000.0,2.14,4056401000.0,789271000.0,233607000.0,284112000.0,,-80546000.0,5472425000.0,570512000.0,,,4056401000.0,-5657000.0,98197000.0,392089000.0,,0.0,201554000.0,141836000.0,247428000.0,815323000.0,6381750000.0,0.0,941278000.0,6381750000.0,,872241000.0,909325000.0,,-405955000.0,,307763000.0,673487000.0,-2559600000.0,782923000.0,,119994000.0,176020000.0,,27570000.0,,41084000.0,3816000.0,45490000.0,3816000.0,1642174000.0,7621615000.0,-185000.0,,4739576000.0,-60529000.0,444870000.0,3881000.0,201554000.0,110416000.0,,392089000.0,86506000.0,201554000.0,,314041000.0,6037000.0,872241000.0,-250402000.0,392089000.0,70181000.0,325144000.0,5472425000.0,,283337000.0,233263000.0,673487000.0,86506000.0,325144000.0,570512000.0,912345000.0,41084000.0,508171000.0,306277000.0,4290823000.0,-105938000.0,,,1071662000.0,28552000.0,17487000.0,,51842000.0,460068000.0,,-452898000.0,952841000.0,28552000.0,0.0,282512000.0,176020000.0,229231000.0,,0.0,247428000.0,4682912000.0,-1591000.0,,-136744000.0,4739576000.0,0.0,-1784723000.0,-100557000.0,,528833000.0,0.0,,2259347000.0,46749000.0,909325000.0,2292894000.0,,392089000.0,,,,6659000.0,396233000.0,4682912000.0,0.0,,131034000.0,,132132000.0,6037000.0,-2475000.0,,-6558000.0,,-80546000.0,119994000.0,-123074000.0,,,45490000.0,678133000.0,,28527000.0,2292894000.0,909488000.0,,-48558000.0,673487000.0,215639000.0,-100467000.0,2.19,-949926000.0,282165000.0,,27102000.0,,-8540335000.0,,,284112000.0,51842000.0,56886000.0,0.0,2633689000.0,,,80958000.0,12377000.0,508171000.0,,-17699000.0,13122000.0,,18668000.0,513255000.0,44399000.0,-1784723000.0,4290823000.0,887000.0,-67979000.0,-42809000.0,1692411000.0,283337000.0,316741000.0,,,,,,,,,
,,1084339000.0,,,,4102963000.0,,109350000.0,283167000.0,,,5470959000.0,519494000.0,,,,,98178000.0,,,,152586000.0,,,,,,,6399468000.0,,,928509000.0,318017000.0,,,,,-2234996000.0,,,,176408000.0,,27390000.0,,42243000.0,5316000.0,,,1603833000.0,,,,,,409118000.0,28079000.0,152586000.0,,,,,152586000.0,,,17506000.0,872378000.0,-44323000.0,417227000.0,-3116000.0,,,,289935000.0,219120000.0,,138961000.0,328787000.0,,,,,,,-106024000.0,0.49,,,,,312286000.0,52089000.0,392089000.0,,,,28497000.0,,175891000.0,,226824000.0,,,245236000.0,,-3342000.0,,,4795635000.0,0.0,-1800526000.0,,,,0.0,,2242138000.0,,,,,417227000.0,,,,6571000.0,,4701109000.0,,0.48,128646000.0,,-24730000.0,,,,-2993000.0,,-82937000.0,124619000.0,,,,10678000.0,628238000.0,,,2329536000.0,,,-48123000.0,,182294000.0,-87308000.0,,,157473000.0,,,,,,,,,,0.0,,,,23305000.0,,529010000.0,,,11407000.0,,,,79600000.0,,4283882000.0,1417000.0,25138000.0,-88963000.0,,,209852000.0,,,,,,,,,
,,1092226000.0,,,,4174601000.0,,194366000.0,287341000.0,,,5638032000.0,571202000.0,,,,,102085000.0,,,,187433000.0,,,,,,,6594951000.0,,,956919000.0,318347000.0,,,,,-2275241000.0,,,,179641000.0,,27514000.0,,42617000.0,11213000.0,,,1663428000.0,,,,,,458743000.0,-6861000.0,187433000.0,,,,,187433000.0,,,21203000.0,872515000.0,-170016000.0,402790000.0,441000.0,,,,298432000.0,235793000.0,,143884000.0,360847000.0,,,,,,,-115795000.0,0.6,,,,,313488000.0,52359000.0,417227000.0,,,,28442000.0,,217368000.0,,238343000.0,,,267933000.0,,-5740000.0,,,4931523000.0,0.0,-1821815000.0,,,,0.0,,2155023000.0,,,,,402790000.0,,,,6874000.0,,4807225000.0,,0.59,136258000.0,,14890000.0,,,,1068000.0,,-76448000.0,132194000.0,,,,27191000.0,694536000.0,,,2367300000.0,,,-44058000.0,,220400000.0,-82334000.0,,,238424000.0,,,,,,,,,,0.0,,,,29935000.0,,545485000.0,,,10542000.0,,,,62936000.0,,4404435000.0,1400000.0,-14437000.0,-22614000.0,,,251756000.0,,,,,,,,,
,,1343742000.0,,,,4239109000.0,,171127000.0,1631890000.0,,,5923884000.0,2622526000.0,,,,,132989000.0,,,,180606000.0,,,,,,,8973465000.0,,,3049581000.0,318876000.0,,,,,-1028781000.0,,,,174853000.0,,29963000.0,,50346000.0,12019000.0,,,3966268000.0,,,,,,476290000.0,12925000.0,180606000.0,,,,,180606000.0,,,276234000.0,872652000.0,98766000.0,2585441000.0,-422000.0,,,,415098000.0,251462000.0,,157979000.0,394762000.0,,,,,,,-116098000.0,0.57,,,,,314190000.0,52370000.0,402790000.0,,,,695832000.0,,197388000.0,,273744000.0,,,285832000.0,,-340000.0,,,5007197000.0,0.0,-1843532000.0,,,,0.0,,3113906000.0,,,,,2585441000.0,,,,8178000.0,,4932259000.0,1995398000.0,0.57,140095000.0,,4099000.0,,,,-6380000.0,,-77253000.0,142653000.0,,,,40664000.0,727752000.0,,,2453469000.0,,,-42315000.0,,202546000.0,1870876000.0,,,213442000.0,,,,,,,,,,0.0,,,,16782000.0,,609937000.0,,,13470000.0,,,,36045000.0,,2346818000.0,1006000.0,2182651000.0,-57394000.0,,,235529000.0,,,,,,,,,
,,1392737000.0,2101793000.0,145019000.0,1.98,4231496000.0,693689000.0,218846000.0,1642438000.0,,-168526000.0,3811886000.0,709056000.0,,,4231496000.0,-12055000.0,121424000.0,569233000.0,,,108695000.0,100025000.0,278435000.0,729345000.0,6859690000.0,0.0,1034585000.0,6859690000.0,,872789000.0,3047804000.0,,-454225000.0,,313195000.0,629320000.0,-1946144000.0,789806000.0,,138967000.0,263047000.0,,57103000.0,,49786000.0,13397000.0,62770000.0,13397000.0,2101793000.0,9506266000.0,4423000.0,,4757897000.0,-356346000.0,486037000.0,-296000.0,108695000.0,141970000.0,,569233000.0,127577000.0,108695000.0,,318027000.0,235791000.0,872789000.0,822000.0,569233000.0,-34753000.0,396605000.0,3811886000.0,,367927000.0,328210000.0,629320000.0,127577000.0,396605000.0,709056000.0,871602000.0,49786000.0,622422000.0,200114000.0,2297235000.0,-116308000.0,,,1392737000.0,671402000.0,58373000.0,,51869000.0,2585441000.0,,-1995398000.0,906099000.0,671402000.0,-2183000.0,138698000.0,263047000.0,301471000.0,,0.0,278435000.0,2866468000.0,-2633000.0,,177144000.0,4757897000.0,-1995398000.0,-1855926000.0,-576610000.0,,392089000.0,0.0,,1995199000.0,-37850000.0,3047804000.0,2478348000.0,,569233000.0,,,,13161000.0,454676000.0,2866468000.0,,,154797000.0,,150760000.0,235791000.0,-1945887000.0,,-69406000.0,,-168526000.0,138967000.0,-177913000.0,,,62770000.0,814247000.0,,24642000.0,2478348000.0,1040382000.0,,-43417000.0,629320000.0,184566000.0,-2277844000.0,2.01,-114751000.0,262263000.0,,34784000.0,,-7485162000.0,,,1642438000.0,51869000.0,50812000.0,0.0,2864773000.0,,,30003000.0,-36460000.0,622422000.0,,-77711000.0,15393000.0,,33847000.0,559686000.0,21533000.0,-1855926000.0,2297235000.0,600000.0,-2016208000.0,-187375000.0,1830188000.0,367927000.0,208962000.0,,,,,,,,,
,,1382037000.0,,,,4295169000.0,,144893000.0,1641793000.0,,,3803037000.0,632909000.0,,,,,120171000.0,,,,178757000.0,,,,,,,6821156000.0,,,3018119000.0,315684000.0,,,,,-1211021000.0,,,,246458000.0,,56512000.0,,48100000.0,13703000.0,,,2014946000.0,,,,,,503607000.0,647000.0,178757000.0,,,,,178757000.0,,,241367000.0,872926000.0,46271000.0,650202000.0,-2552000.0,,,,367238000.0,268379000.0,,213542000.0,402350000.0,,,,,,,-115084000.0,0.57,,,,,311274000.0,51939000.0,569233000.0,,,,646400000.0,-118000.0,200770000.0,,295673000.0,,,278228000.0,,-3729000.0,,,4806210000.0,,-1885012000.0,,,,0.0,,1284899000.0,,,,,650202000.0,,,,6656000.0,,2873281000.0,,0.57,151706000.0,,-83180000.0,,,,-2915000.0,,-192421000.0,123456000.0,,,,17683000.0,771986000.0,,,2497484000.0,,,-23760000.0,,207934000.0,-131280000.0,,,168653000.0,,,,,,,,,,0.0,,,,22013000.0,,612472000.0,,,20371000.0,,,,42793000.0,,2223079000.0,3743000.0,80969000.0,-59636000.0,,,263938000.0,,,,,,,,,
,,1016048000.0,,,,4375625000.0,,294802000.0,1643614000.0,,,4045761000.0,1068219000.0,,,,,117371000.0,,,,205338000.0,,,,,,,7048475000.0,,,3002714000.0,317047000.0,,,,,-1661176000.0,,,,248620000.0,,57190000.0,,42208000.0,17524000.0,,,2084267000.0,,,,,,544822000.0,7579000.0,205338000.0,,,,,205338000.0,,,246866000.0,498399000.0,-268561000.0,636216000.0,1052000.0,,,,394494000.0,276197000.0,,209201000.0,408510000.0,,,,,,,-124882000.0,0.66,,,,,312660000.0,52258000.0,650202000.0,,,,621277000.0,0.0,245189000.0,,295814000.0,,,295428000.0,,-4468000.0,,,4964208000.0,,-1906378000.0,,,,0.0,,1446312000.0,,,,,636216000.0,,,,6880000.0,,3074778000.0,374664000.0,0.65,154233000.0,,81193000.0,,,,-6481000.0,,-170855000.0,156300000.0,,,,32626000.0,821019000.0,,,2536043000.0,,,-49229000.0,,249008000.0,-89488000.0,,,344031000.0,,,,,,,,,,0.0,,,,39851000.0,,629665000.0,,,16101000.0,,,,52090000.0,,2438562000.0,1832000.0,-13986000.0,-24275000.0,,,309259000.0,,,,,,,,,
,,1011770000.0,,,,4466592000.0,,161975000.0,1640381000.0,,,4149892000.0,1057770000.0,,,,,120030000.0,,,,216478000.0,,,,,,,7134701000.0,,,2984809000.0,318187000.0,,,,,-1403600000.0,,,,245984000.0,,57548000.0,,40297000.0,16249000.0,,,2069540000.0,,,,,,569037000.0,8933000.0,216478000.0,,,,,216478000.0,,,243263000.0,498448000.0,-147419000.0,557497000.0,-1265000.0,,,,424475000.0,294328000.0,,187916000.0,451511000.0,,,,,,,-125511000.0,0.69,,,,,313877000.0,52280000.0,636216000.0,,,,601882000.0,-6947000.0,259478000.0,,303768000.0,,,307265000.0,,-1180000.0,,,5065161000.0,,-1935117000.0,,,,0.0,,1299472000.0,,,,,557497000.0,,,,6755000.0,,3099961000.0,374752000.0,0.68,160784000.0,,-73537000.0,,,,-17168000.0,,-172761000.0,152683000.0,,,,35154000.0,863365000.0,,,2566386000.0,,,-35164000.0,,265269000.0,-127930000.0,,,197139000.0,,,,,,,,,,0.0,,,,43000000.0,,631269000.0,,,16364000.0,,,,19988000.0,,2542464000.0,3827000.0,-78719000.0,-31340000.0,,,323781000.0,,,,,,,,,
,,875389000.0,1989219000.0,-9954000.0,2.2,4437315000.0,753838000.0,152168000.0,1636526000.0,,-50851000.0,4079548000.0,1113830000.0,,,4437315000.0,-8275000.0,121400000.0,884353000.0,,374839000.0,96305000.0,113236000.0,300087000.0,810114000.0,7062178000.0,0.0,1175830000.0,7062178000.0,,498497000.0,2982630000.0,,-491059000.0,,312660000.0,696878000.0,-1808202000.0,830841000.0,,174247000.0,125763000.0,,50990000.0,,43962000.0,17482000.0,15062000.0,17482000.0,1989219000.0,6236174000.0,6974000.0,,5072959000.0,-226953000.0,641796000.0,6619000.0,96305000.0,222240000.0,,884353000.0,91358000.0,96305000.0,,316872000.0,227376000.0,498497000.0,352584000.0,884353000.0,443000.0,466527000.0,4079548000.0,,412314000.0,336926000.0,696878000.0,91358000.0,466527000.0,1113830000.0,907798000.0,43962000.0,644110000.0,122631000.0,2144575000.0,-125582000.0,,,875389000.0,583517000.0,56614000.0,,52011000.0,557497000.0,,0.0,1059384000.0,583517000.0,0.0,104677000.0,125763000.0,533166000.0,,32737000.0,300087000.0,3028928000.0,1102000.0,,315120000.0,5072959000.0,,-1957985000.0,-571603000.0,,569233000.0,0.0,,2205491000.0,-2322000.0,2982630000.0,2602095000.0,,884353000.0,,,,6739000.0,478972000.0,3028928000.0,374839000.0,,170736000.0,,65570000.0,227376000.0,-7065000.0,,-25650000.0,,-50851000.0,174247000.0,-153960000.0,,,15062000.0,978722000.0,,-35557000.0,2602095000.0,1428421000.0,,-45807000.0,696878000.0,108630000.0,-222905000.0,2.23,-17125000.0,197975000.0,,27030000.0,,-6083999000.0,,,1636526000.0,52011000.0,68919000.0,32737000.0,3435092000.0,,,8372000.0,-71198000.0,644110000.0,,-52214000.0,16083000.0,,23778000.0,637459000.0,7760000.0,-1957985000.0,2144575000.0,-2428000.0,326856000.0,-111702000.0,2259262000.0,412314000.0,162406000.0,,,,,,,,,
