date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.301529600,26910000.0,,,,,,111271000.0,26910000.0,,,,11578000.0,0.0,106143000.0,,,605000.0,,,,,306070000.0,,141184000.0,39761000.0,,210511000.0,,,,,,,354831000.0,1184830000.0,,303647000.0,,,,17088000.0,,6491000.0,137076000.0,,69341000.0,,,,,-14371000.0,,4011000.0,,,,,,,,32438000.0,44016000.0,,39434000.0,,,44016000.0,,,,-35605000.0,3115235000.0,,,,,,0.69,291254000.0,,,,23938000.0,,2613881000.0,20907000.0,,,,26910000.0,,3727028000.0,-11273000.0,,-14000.0,,3461559000.0,,,0.0,,,,0.0,,,39059000.0,,,,,55713000.0,19373000.0,,25679000.0,97638000.0,,217559000.0,,-25160000.0,94751000.0,,786000.0,,2370000.0,,44016000.0,-121758000.0,,,,,,1113147000.0,,,,,,-73302000.0,79717000.0,192789000.0,756140000.0,,38826000.0,,,,,611793000.0,,,,,-174155000.0,,2303000.0,0.0,0.68,,1857741000.0,2572528000.0,12909000.0,498614000.0,,,-122544000.0,403300000.0,,,22065000.0,-889031000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,7752000.0,,,,,,70746000.0,7752000.0,,,,44057000.0,0.0,109769000.0,,,832000.0,,,,,244829000.0,,140814000.0,39823000.0,,103827000.0,,,,,,,354831000.0,1183583000.0,,307549000.0,,,,17302000.0,,-4138000.0,126676000.0,,105608000.0,,,,,-15159000.0,,3955000.0,,,,,,,,44016000.0,88073000.0,,39462000.0,,,88073000.0,,,,80145000.0,3193876000.0,,,,,,0.2,383613000.0,,,,26203000.0,,2702695000.0,20442000.0,,,,7752000.0,,3810764000.0,-32573000.0,,-159000.0,,3559627000.0,,,0.0,,,,0.0,,,39109000.0,,,,,42622000.0,26799000.0,,6030000.0,94403000.0,,218356000.0,,-24871000.0,71293000.0,,13000.0,,889000.0,,88073000.0,-103306000.0,,,,,,1108069000.0,,,,,,-4524000.0,-37170000.0,169298000.0,852552000.0,,12756000.0,,,,,616888000.0,,,,,-262897000.0,,-6663000.0,0.0,0.19,,1850143000.0,2643407000.0,5044000.0,491208000.0,,,-103319000.0,273125000.0,,,76617000.0,-916220000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,-10525000.0,,,,,,24510000.0,-10525000.0,,,,-13294000.0,0.0,139731000.0,,,762000.0,,,,,241831000.0,,168640000.0,39145000.0,,86127000.0,,,,,,,354831000.0,1282194000.0,,329833000.0,,,,17338000.0,,-34013000.0,128894000.0,,84891000.0,,,,,-13639000.0,,3899000.0,,,,,,,,88073000.0,74779000.0,,39492000.0,,,74779000.0,,,,-14909000.0,3287299000.0,,,,,,-0.27,361893000.0,,,,26716000.0,,2865362000.0,20894000.0,,,,-10525000.0,,3953367000.0,-78123000.0,,-12000.0,,3664967000.0,,,0.0,,,,583000.0,,,39145000.0,,,,,41439000.0,-61781000.0,,-5429000.0,161174000.0,,219167000.0,,-22665000.0,41363000.0,,252000.0,,1672000.0,,74779000.0,-101798000.0,,,,,,1088005000.0,,,,,,4337000.0,-29955000.0,170333000.0,889431000.0,,-18727000.0,,,,0.0,666068000.0,,,,,-129117000.0,,63599000.0,0.0,-0.27,,1975931000.0,2730855000.0,-8159000.0,467043000.0,,,-102633000.0,256460000.0,,,63994000.0,-934112000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,25593000.0,,583000.0,1.24,,,17177000.0,16228000.0,-447007000.0,1209336000.0,,-16011000.0,0.0,274527000.0,20819000.0,,120842000.0,39864000.0,1280409000.0,,476603000.0,156774000.0,878067000.0,151319000.0,,5643000.0,174524000.0,353396000.0,4127083000.0,84064000.0,249791000.0,,1.25,353396000.0,1280409000.0,,,,,,17261000.0,156774000.0,2933000.0,118314000.0,43958000.0,84064000.0,-32878000.0,-25364000.0,21628000.0,,-16033000.0,0.0,3843000.0,2789575000.0,123041000.0,223704000.0,2039680000.0,104748000.0,-31091000.0,3843000.0,74779000.0,21628000.0,58768000.0,43958000.0,298483000.0,,21628000.0,,186239000.0,,-33833000.0,3368162000.0,,3724016000.0,21628000.0,,,,347473000.0,,,-4533000.0,25204000.0,40081000.0,2917747000.0,19941000.0,57468000.0,17261000.0,,25593000.0,,4127083000.0,-95025000.0,0.0,-1481000.0,,3724016000.0,-440698000.0,,,510960000.0,19941000.0,,0.0,-934441000.0,33600000.0,,-4202000.0,,758921000.0,,46465000.0,-17180000.0,,7320000.0,81221000.0,,104748000.0,,-32878000.0,87713000.0,-1666000.0,-5584000.0,26330000.0,712000.0,151319000.0,58768000.0,-120145000.0,,,18224000.0,274527000.0,,1209336000.0,49730000.0,105424000.0,-829682000.0,,1272188000.0,42398000.0,-33977000.0,164779000.0,878067000.0,,24613000.0,,697199000.0,-216994000.0,,758921000.0,3368162000.0,2917747000.0,,,-263513000.0,-32789000.0,-38420000.0,0.0,,81221000.0,2039680000.0,2789575000.0,8430000.0,476603000.0,-21385000.0,,-112202000.0,339303000.0,,,87115000.0,-934441000.0,-59202000.0,347473000.0,40365000.0,574989000.0,,49730000.0,32438000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,29787000.0,,,,,,96065000.0,35271000.0,,,,-2636000.0,0.0,111803000.0,,,764000.0,,,,,143987000.0,,151130000.0,43969000.0,,157183000.0,,,,,,,353396000.0,1272016000.0,,,,,,16451000.0,,14312000.0,138620000.0,,63236000.0,,,,,-16276000.0,,3787000.0,,,,,,,,58768000.0,56132000.0,,44151000.0,,,56132000.0,,,,9439000.0,3400807000.0,,,,,,0.68,233977000.0,,,,29753000.0,,2583244000.0,21132000.0,,,,29787000.0,,3807936000.0,28413000.0,,-2758000.0,,3800011000.0,,,,,,,,,,43731000.0,,,,,70048000.0,-18329000.0,,18083000.0,82828000.0,,59793000.0,,-33044000.0,123356000.0,,1105000.0,,1817000.0,,56132000.0,41466000.0,,,,,,1224692000.0,,,,,,-42368000.0,20828000.0,208668000.0,556703000.0,,55044000.0,,,,,407129000.0,,,,,-178350000.0,,-8541000.0,0.0,0.68,,2026541000.0,2819067000.0,19717000.0,490114000.0,,,-67652000.0,365851000.0,,,-140167000.0,-980944000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,-13483000.0,,,,,,80634000.0,-12323000.0,,,,-16022000.0,0.0,102460000.0,,,746000.0,,,,,74021000.0,,158240000.0,43799000.0,,143728000.0,,,,,,,353396000.0,1044891000.0,,316393000.0,,,,16208000.0,,-41337000.0,51176000.0,,61455000.0,,,,,-16307000.0,,3731000.0,,,,,,,,56132000.0,40110000.0,,44177000.0,,,40110000.0,,,,32823000.0,3438277000.0,,,,,,-0.31,452590000.0,,,,26668000.0,,2577995000.0,19733000.0,,,,-13483000.0,,3774280000.0,-521000.0,,5591000.0,,3863380000.0,,,,,,,,,,43799000.0,,,,,47459000.0,42333000.0,,-6883000.0,61372000.0,,59739000.0,,-33652000.0,48180000.0,,2990000.0,,1452000.0,,40110000.0,-78165000.0,,,,,,1196285000.0,,,,,,-12647000.0,1781000.0,98635000.0,773029000.0,,-19919000.0,,,,,336003000.0,,,,,-8521000.0,,-13361000.0,,-0.31,,1804966000.0,2856553000.0,-7574000.0,460324000.0,,,-81155000.0,242363000.0,,,-18491000.0,-1006827000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,34457000.0,,,,,,92968000.0,34623000.0,,,,207082000.0,0.0,97214000.0,,,2325000.0,,,,,77473000.0,,179284000.0,44108000.0,,144446000.0,,,,,,,353396000.0,942950000.0,,338194000.0,,,,16273000.0,,27799000.0,51837000.0,,80900000.0,,,,,-16321000.0,,3675000.0,,,,,,,,40110000.0,247192000.0,,44251000.0,,,247192000.0,,,,1185000.0,3282710000.0,,,,,,0.79,553310000.0,,,,26173000.0,,2639311000.0,19850000.0,,,,34457000.0,,3853628000.0,-19639000.0,,-5666000.0,,3950222000.0,,,,,,,,,,43847000.0,,,,,50525000.0,14047000.0,,17518000.0,69429000.0,,69138000.0,,-37215000.0,120096000.0,,247612000.0,,2705000.0,,247192000.0,135005000.0,,,,,,1214317000.0,,,,,,32973000.0,-19524000.0,102362000.0,898946000.0,,52515000.0,,,,,570918000.0,,,,,-7229000.0,,3973000.0,,0.78,,1740365000.0,2696414000.0,17914000.0,478459000.0,,,-112607000.0,246808000.0,,,-20891000.0,-1253808000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,30767000.0,385908000.0,253791000.0,1.85,,4936000.0,47304000.0,30934000.0,11169000.0,1232509000.0,,-231730000.0,0.0,110169000.0,-24316000.0,,891000.0,43820000.0,938877000.0,,492869000.0,100661000.0,734889000.0,154389000.0,,8271000.0,202551000.0,353396000.0,3729471000.0,77643000.0,-371446000.0,,1.86,353396000.0,938877000.0,,385908000.0,,,,16402000.0,100661000.0,6842000.0,42893000.0,44278000.0,77643000.0,-35488000.0,7098000.0,15462000.0,,-16358000.0,,3620000.0,2742749000.0,4726000.0,316971000.0,1762073000.0,84422000.0,-10713000.0,3620000.0,247192000.0,15462000.0,15462000.0,44278000.0,405137000.0,,15462000.0,,241450000.0,,-45704000.0,3324365000.0,,3930772000.0,15462000.0,,,,380973000.0,,,253611000.0,31534000.0,44073000.0,2496962000.0,19420000.0,136895000.0,16402000.0,,30767000.0,,3729471000.0,-40411000.0,0.0,0.0,,3930772000.0,-349129000.0,,4936000.0,197171000.0,19420000.0,,-14691000.0,-1188023000.0,39716000.0,,-2257000.0,,405106000.0,,73418000.0,-28620000.0,,10998000.0,59920000.0,,84422000.0,,-35488000.0,114023000.0,-2833000.0,1904000.0,-43306000.0,2297000.0,154389000.0,15462000.0,-87137000.0,,,48400000.0,110169000.0,,1232509000.0,81528000.0,113610000.0,-511830000.0,,1173884000.0,11329000.0,3258000.0,116311000.0,734889000.0,,49255000.0,,438621000.0,-32158000.0,,405106000.0,3324365000.0,2496962000.0,,,-317730000.0,9431000.0,-6387000.0,,,59920000.0,1762073000.0,2742749000.0,18343000.0,492869000.0,6343000.0,,-87715000.0,318862000.0,,,-191897000.0,-1188023000.0,-65262000.0,380973000.0,88505000.0,735263000.0,,81528000.0,58768000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,43197000.0,,,,,,109232000.0,43197000.0,,,,-3065000.0,0.0,108132000.0,,,1231000.0,,,,,168783000.0,,140230000.0,44312000.0,,255192000.0,,,,,,,353396000.0,936477000.0,,367502000.0,,,,16545000.0,,8061000.0,45633000.0,,64189000.0,,,,,-16882000.0,,3565000.0,,,,,,,,15462000.0,12397000.0,,44482000.0,,,12397000.0,,,,-9166000.0,3342863000.0,,,,,,0.98,349637000.0,,,,23332000.0,,2425693000.0,21367000.0,,,,43197000.0,,3686586000.0,45293000.0,,0.0,,3977704000.0,,,1157000.0,,,,,,,44053000.0,,,,,79846000.0,5553000.0,,20541000.0,51682000.0,,82437000.0,,-36224000.0,122973000.0,,1030000.0,,3778000.0,,12397000.0,-62909000.0,,,,,,1260893000.0,,,,,,-13637000.0,18519000.0,125479000.0,681593000.0,,64860000.0,,,,,343723000.0,,,,,-112237000.0,,-383000.0,,0.97,,1744100000.0,2766871000.0,21577000.0,519184000.0,,,-63939000.0,380671000.0,,,-49388000.0,-1210833000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,30518000.0,,,,,,88153000.0,30518000.0,,,,18236000.0,0.0,89820000.0,,,1339000.0,,,,,132726000.0,,135819000.0,44412000.0,,185039000.0,,,,,,,353396000.0,958559000.0,,387674000.0,,,,16566000.0,,19309000.0,45750000.0,,73768000.0,,,,,-16892000.0,,3508000.0,,,,,,,,12397000.0,30633000.0,,44517000.0,,,30633000.0,,,,37543000.0,3408442000.0,,,,,,0.69,355507000.0,,,,22687000.0,,2463826000.0,22402000.0,,,,30518000.0,,3746514000.0,4862000.0,,0.0,,4066502000.0,,,0.0,,,,,,,44172000.0,,,,,49037000.0,5025000.0,,16066000.0,53853000.0,,88071000.0,,-30781000.0,103973000.0,,976000.0,,3118000.0,,30633000.0,-82315000.0,,,,,,1282688000.0,,,,,,-13102000.0,-9579000.0,94787000.0,669217000.0,,46134000.0,,,,,338072000.0,,,,,-301849000.0,,10944000.0,,0.69,,1794609000.0,2831924000.0,15616000.0,532810000.0,,,-83291000.0,279826000.0,,,12398000.0,-1234578000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,23124000.0,,,,,,54381000.0,23124000.0,,,,-16996000.0,0.0,80651000.0,,,1036000.0,,,,,114137000.0,,152911000.0,44457000.0,,158048000.0,,,,,,,353396000.0,955979000.0,,403772000.0,,,,16612000.0,,3547000.0,46293000.0,,95230000.0,,,,,-16904000.0,,3453000.0,,,,,,,,30633000.0,13637000.0,,44532000.0,,,13637000.0,,,,385000.0,3472343000.0,,,,,,0.52,393994000.0,,,,23220000.0,,2510291000.0,22116000.0,,,,23124000.0,,3801240000.0,-37874000.0,,0.0,,4152097000.0,,,0.0,,,,,,,44201000.0,,,,,55566000.0,-18112000.0,,18258000.0,57283000.0,,77077000.0,,-31021000.0,95813000.0,,840000.0,,2204000.0,,13637000.0,-91415000.0,,,,,,1290949000.0,,,,,,2965000.0,-21462000.0,101859000.0,704633000.0,,36458000.0,,,,,328897000.0,,,,,-100394000.0,,-5659000.0,,0.52,,1805658000.0,2893647000.0,13334000.0,539030000.0,,,-92255000.0,259907000.0,,,20038000.0,-1258450000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,18123000.0,432287000.0,0.0,2.59,,0.0,72863000.0,19007000.0,-349278000.0,1307748000.0,,-5796000.0,0.0,14201000.0,4401000.0,,748000.0,44163000.0,1396948000.0,,540244000.0,113792000.0,378394000.0,151277000.0,,12595000.0,239549000.0,353396000.0,3875178000.0,88478000.0,17028000.0,,2.6,353396000.0,1396948000.0,,432287000.0,,,,16697000.0,113792000.0,1136000.0,44796000.0,44550000.0,88478000.0,-17422000.0,32053000.0,7841000.0,,-16909000.0,,3397000.0,2990297000.0,4354000.0,324629000.0,2189036000.0,130416000.0,15336000.0,3397000.0,13637000.0,7841000.0,7841000.0,44550000.0,430545000.0,,7841000.0,,255552000.0,,-42683000.0,3529890000.0,,4259445000.0,7841000.0,,,,82500000.0,,,5471000.0,42549000.0,44419000.0,2567430000.0,27906000.0,177540000.0,16697000.0,,18123000.0,,3875178000.0,-42401000.0,0.0,-79333000.0,,4259445000.0,-354749000.0,,0.0,182472000.0,27906000.0,,0.0,-1269148000.0,63784000.0,,-13921000.0,,345288000.0,,71103000.0,3179000.0,,8919000.0,50328000.0,,130416000.0,,-17422000.0,107786000.0,-79333000.0,2625000.0,-7621000.0,3495000.0,151277000.0,7841000.0,-112639000.0,,,61608000.0,14201000.0,,1307748000.0,114962000.0,111788000.0,-978056000.0,,1275852000.0,39110000.0,6752000.0,115899000.0,378394000.0,,30088000.0,,438024000.0,-30120000.0,,345288000.0,3529890000.0,2567430000.0,,,-463576000.0,-4355000.0,-501000.0,,,50328000.0,2189036000.0,2990297000.0,11081000.0,540244000.0,-5770000.0,,-115264000.0,355448000.0,,,33980000.0,-1269148000.0,-67587000.0,82500000.0,115846000.0,837828000.0,,114962000.0,15462000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,48118000.0,,,,,,98098000.0,48118000.0,,,,9800000.0,0.0,4081000.0,,,881000.0,,,,,203625000.0,,145973000.0,44554000.0,,324027000.0,,,,,,,353396000.0,1396949000.0,,466856000.0,,,,16916000.0,,830000.0,46544000.0,,66187000.0,,,,,-17399000.0,,3342000.0,,,,,,,,7841000.0,17641000.0,,44667000.0,,,17641000.0,,,,-78576000.0,3560548000.0,,,,,,1.09,100000000.0,,,,17333000.0,,2627545000.0,28925000.0,,,,48118000.0,,3964964000.0,14489000.0,,-2451000.0,,4318194000.0,,,0.0,,,,,,,44330000.0,,,,,89598000.0,-27211000.0,,25953000.0,87509000.0,,149681000.0,,-18589000.0,126901000.0,,-3220000.0,,3716000.0,,17641000.0,-86829000.0,,,,,,1337419000.0,,,,,,29074000.0,22291000.0,136142000.0,399735000.0,,73485000.0,,,,,404416000.0,,,,,-69300000.0,,7736000.0,,1.08,,2227810000.0,3019796000.0,25366000.0,570963000.0,,,-83609000.0,460169000.0,,,-1469000.0,-1298398000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,19820000.0,,,,,,75737000.0,19820000.0,,,,-2944000.0,0.0,4308000.0,,,812000.0,,,,,135145000.0,,141177000.0,44588000.0,,188755000.0,,,,,,,353396000.0,1121950000.0,,476059000.0,,,,17096000.0,,702000.0,47905000.0,,81164000.0,,,,,-17404000.0,,3286000.0,,,,,,,,17641000.0,14697000.0,,44683000.0,,,14697000.0,,,,72725000.0,3626443000.0,,,,,,0.45,407700000.0,,,,17384000.0,,2629173000.0,31808000.0,,,,19820000.0,,3970498000.0,-17956000.0,,-1322000.0,,4408291000.0,,,,,,,,,,44399000.0,,,,,46577000.0,3696000.0,,9561000.0,86395000.0,,100098000.0,,-19441000.0,84567000.0,,226000.0,,3192000.0,,14697000.0,-93467000.0,,,,,,1341325000.0,,,,,,-54052000.0,-14977000.0,94482000.0,653283000.0,,30471000.0,,,,,344055000.0,,,,,-94600000.0,,710000.0,,0.44,,1975890000.0,3082631000.0,10651000.0,573379000.0,,,-93693000.0,283237000.0,,,14786000.0,-1325660000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,26836000.0,,,,,,65322000.0,26836000.0,,,,-2758000.0,0.0,4225000.0,,,700000.0,,,,,90173000.0,,163374000.0,44608000.0,,169089000.0,,,,,,,353396000.0,1107519000.0,,506166000.0,,,,17144000.0,,558000.0,48594000.0,,105726000.0,,,,,-17415000.0,,3231000.0,,,,,,,,14697000.0,11939000.0,,44697000.0,,,11939000.0,,,,5790000.0,3699310000.0,,,,,,0.6,459000000.0,,,,17369000.0,,2715870000.0,29930000.0,,,,26836000.0,,4073262000.0,-47675000.0,,-440000.0,,4493696000.0,,,,,,,,,,44415000.0,,,,,54404000.0,-8101000.0,,12493000.0,94946000.0,,100444000.0,,-14839000.0,93000000.0,,22972000.0,,70000.0,,11939000.0,-90025000.0,,,,,,1357392000.0,,,,,,10671000.0,-24562000.0,102998000.0,727043000.0,,38168000.0,,,,,373952000.0,,,,,-143050000.0,,-10935000.0,,0.6,,1988827000.0,3155187000.0,11332000.0,582800000.0,,,-112997000.0,272087000.0,,,21945000.0,-1338509000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,34007000.0,523716000.0,0.0,2.89,,,84300000.0,34007000.0,-401147000.0,1376024000.0,,9279000.0,0.0,7027000.0,7075000.0,,858000.0,44394000.0,1267589000.0,,599389000.0,119488000.0,651281000.0,170115000.0,,9329000.0,259006000.0,353396000.0,4279806000.0,91191000.0,91067000.0,,2.9,353396000.0,1267589000.0,,523716000.0,,,,17294000.0,119488000.0,592000.0,49120000.0,44714000.0,91191000.0,-15044000.0,2682000.0,21218000.0,,-17418000.0,,3176000.0,3239375000.0,3251000.0,323457000.0,2252501000.0,124139000.0,16027000.0,3176000.0,11939000.0,21218000.0,21218000.0,44714000.0,413220000.0,,21218000.0,,260530000.0,,-65030000.0,3825770000.0,,4563400000.0,21218000.0,,,,350000000.0,,,-2653000.0,18874000.0,44598000.0,2903782000.0,29086000.0,194177000.0,17294000.0,,34007000.0,,4279806000.0,-23895000.0,0.0,21365000.0,,4563400000.0,-398494000.0,,,192163000.0,29086000.0,,-22342000.0,-1324025000.0,69002000.0,,-65091000.0,,454036000.0,,69951000.0,-22011000.0,,20995000.0,99238000.0,,124139000.0,,-15044000.0,108752000.0,17152000.0,-22631000.0,13377000.0,2351000.0,170115000.0,21218000.0,-130826000.0,,,65395000.0,7027000.0,,1376024000.0,128781000.0,70960000.0,-415950000.0,,1393570000.0,30334000.0,12685000.0,119071000.0,651281000.0,,52053000.0,,452693000.0,-75037000.0,,454036000.0,3825770000.0,2903782000.0,,,-109000000.0,-53627000.0,9564000.0,,,99238000.0,2252501000.0,3239375000.0,18046000.0,599389000.0,-4563000.0,,-108195000.0,378077000.0,,,55805000.0,-1324025000.0,-69636000.0,350000000.0,128781000.0,940877000.0,,128781000.0,7841000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,47894000.0,,,,,,151487000.0,47894000.0,,,,42167000.0,0.0,20963000.0,,,999000.0,,,,,127531000.0,,166781000.0,44660000.0,,298461000.0,,,,,,,353396000.0,1542658000.0,,522290000.0,,,,17210000.0,,387000.0,51574000.0,,66626000.0,,,,,-18148000.0,,3121000.0,,,,,,,,21218000.0,63385000.0,,44857000.0,,,63385000.0,,,,47947000.0,3881143000.0,,,,,,1.08,102600000.0,,,,19476000.0,,2912061000.0,28280000.0,,,,47894000.0,,4319828000.0,33964000.0,,-1900000.0,,4652058000.0,,,,,,,,,,44541000.0,,,,,91952000.0,28984000.0,,22048000.0,103990000.0,,88770000.0,,-14054000.0,132373000.0,,-348000.0,,2083000.0,,63385000.0,-117871000.0,,,,,,1407767000.0,,,,,,-44652000.0,25689000.0,143526000.0,379114000.0,,73311000.0,,,,,438685000.0,,,,,-50100000.0,,5609000.0,,1.07,,2532947000.0,3300201000.0,25120000.0,629135000.0,,,-117523000.0,441987000.0,,,8551000.0,-1351857000.0,,,,,,,,,,,,,,,,,,,,,,,,,
