,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDilutedAverageShares,quarterlyInvestingCashFlow,annualDilutedEPS,quarterlyEndCashPosition,annualInterestExpense,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyNetPPE,annualBasicAverageShares,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyResearchAndDevelopment,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyBasicEPS,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,annualCapitalStock,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,quarterlyBeginningCashPosition,annualOperatingIncome,annualOtherIncomeExpense,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,annualBasicEPS,trailingPretaxIncome,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,annualStockBasedCompensation,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow
1183161600,,-435000000.0,45328000000.0,,,510000000.0,0.0,197000000.0,6056000000.0,,,,-215000000.0,3.210003,,,-1986000000.0,,,,,,,,2000000.0,,1585000000.0,17830000000.0,,,,,-1155000000.0,,1976000000.0,,,815000000.0,-300000000.0,1867000000.0,,,,-26000000.0,,,11297000000.0,477000000.0,18029000000.0,,,318266348.0,,17399000000.0,,,1341000000.0,,,13895000000.0,,,277000000.0,17940000000.0,-473000000.0,,-684000000.0,1052000000.0,,,13265000000.0,,,,-31433000000.0,,,,,,,1426000000.0,7628000000.0,-401000000.0,1039000000.0,1039000000.0,,,,,,,1193000000.0,,320000000.0,,113000000.0,79000000.0,11398000000.0,,3.270003,6028000000.0,,2124000000.0,3686000000.0,,,,805000000.0,6497000000.0,7966000000.0,,,,,385000000.0,,,,,,,2055000000.0,1976000000.0,,,,,-358000000.0,,533000000.0,,2453000000.0,,,,2377000000.0,,,,-1228000000.0,322666344.0,1678000000.0,,,,129000000.0,,,,,28696000000.0,,46915000000.0,1039000000.0,511000000.0,7230000000.0,28886000000.0,,,1000000.0,953000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,-289000000.0,46607000000.0,,,553000000.0,0.0,558000000.0,6239000000.0,,,,85000000.0,1.260001,,,-1560000000.0,,,,,,,,0.0,,1458000000.0,18068000000.0,,,,,-641000000.0,,1945000000.0,,,827000000.0,-266000000.0,1725000000.0,,,,-68000000.0,,,11534000000.0,476000000.0,18253000000.0,,,316299683.0,,17667000000.0,,,1085000000.0,,,14210000000.0,,,659000000.0,17941000000.0,-519000000.0,,-719000000.0,898000000.0,,,13589000000.0,,,,-32397000000.0,,,,,,,1292000000.0,7745000000.0,-31000000.0,403000000.0,403000000.0,,,,,,,1153000000.0,,329000000.0,,46000000.0,1000000.0,11864000000.0,,1.260001,6007000000.0,,2277000000.0,3519000000.0,,,,903000000.0,6772000000.0,8019000000.0,,,,,307000000.0,,,,,,,1946000000.0,1945000000.0,,,,,-398000000.0,,560000000.0,,2453000000.0,,,,1976000000.0,,,,169000000.0,320499679.0,1678000000.0,,,,148000000.0,,,,,29201000000.0,,47669000000.0,403000000.0,752000000.0,7873000000.0,29416000000.0,,,-22000000.0,773000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,-2105000000.0,-318000000.0,47708000000.0,,494000000.0,549000000.0,0.0,-218000000.0,6536000000.0,,-33320000000.0,1864000000.0,-69000000.0,,,9280000000.0,-170000000.0,,-1462000000.0,18654000000.0,,,-1021000000.0,-20000000.0,88000000.0,2512000000.0,1415000000.0,19389000000.0,1146000000.0,2887000000.0,,321866344.0,-772000000.0,8.970009,1736000000.0,584000000.0,,868000000.0,-98000000.0,1694000000.0,53513000000.0,,1305000000.0,325000000.0,30147000000.0,7113000000.0,12445000000.0,493000000.0,18654000000.0,1244000000.0,28998000000.0,,6885000000.0,16553000000.0,,,470000000.0,-931000000.0,,14388000000.0,317699682.0,0.0,-27000000.0,18004000000.0,-782000000.0,2887000000.0,-706000000.0,826000000.0,-712000000.0,,14227000000.0,2887000000.0,2134000000.0,2379000000.0,-33320000000.0,2757000000.0,-1512000000.0,,3241000000.0,,46400000000.0,1230000000.0,7118000000.0,-209000000.0,472000000.0,472000000.0,-2858000000.0,854000000.0,48801000000.0,,7581000000.0,19389000000.0,1146000000.0,170000000.0,354000000.0,2190000000.0,88000000.0,1000000.0,12533000000.0,12445000000.0,,5944000000.0,18004000000.0,2512000000.0,3572000000.0,1983000000.0,3572000000.0,379000000.0,854000000.0,6885000000.0,7581000000.0,-2897000000.0,,2453000000.0,5944000000.0,-224000000.0,,16553000000.0,4484000000.0,,,14388000000.0,1737000000.0,1736000000.0,,6536000000.0,781000000.0,1000000.0,-397000000.0,1737000000.0,589000000.0,-2728000000.0,2453000000.0,1736000000.0,6062000000.0,,1945000000.0,3872000000.0,811000000.0,93000000.0,-1470000000.0,,2134000000.0,47708000000.0,1736000000.0,,161000000.0,9.090009,,,,28998000000.0,4229000000.0,48801000000.0,472000000.0,781000000.0,9280000000.0,30147000000.0,7118000000.0,-170000000.0,14000000.0,448000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,-411000000.0,49044000000.0,,,332000000.0,0.0,64000000.0,6963000000.0,,,,-1098000000.0,2.970003,,,415000000.0,,,,,,,,2000000.0,,1639000000.0,20179000000.0,,,,,-290000000.0,,1673000000.0,,,851000000.0,-786000000.0,1916000000.0,,,,-43000000.0,,,13404000000.0,498000000.0,20136000000.0,,,314033019.0,,16644000000.0,,,1264000000.0,,,14545000000.0,,,299000000.0,18542000000.0,-359000000.0,,-300000000.0,1065000000.0,,,14824000000.0,,,,-34499000000.0,,,,,,,447000000.0,7345000000.0,-63000000.0,941000000.0,941000000.0,,,,,,,1077000000.0,,331000000.0,,21000000.0,1000000.0,12908000000.0,,3.000003,6621000000.0,,2292000000.0,3608000000.0,,,,907000000.0,7688000000.0,7392000000.0,,,,,320000000.0,,,,,,,1674000000.0,1673000000.0,,,,,-395000000.0,,574000000.0,,2453000000.0,,,,1736000000.0,,,,-353000000.0,317199682.0,2941000000.0,,,,145000000.0,,,,,30048000000.0,,50657000000.0,941000000.0,785000000.0,9297000000.0,30521000000.0,,,-22000000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,-393000000.0,49273000000.0,,,168000000.0,0.0,73000000.0,7837000000.0,,,,-422000000.0,2.430002,,,374000000.0,,,,,,,,2000000.0,,1431000000.0,20133000000.0,,,,,-934000000.0,,2111000000.0,,,875000000.0,-61000000.0,1737000000.0,,,,-38000000.0,,,14387000000.0,515000000.0,21331000000.0,,,309933023.0,,17396000000.0,,,1024000000.0,,,14624000000.0,,,243000000.0,18919000000.0,-660000000.0,,380000000.0,862000000.0,,,16380000000.0,,,,-34649000000.0,,,,,,,969000000.0,7381000000.0,438000000.0,762000000.0,762000000.0,,,,,,,905000000.0,,335000000.0,,32000000.0,2000000.0,14643000000.0,,2.460002,7133000000.0,,2237000000.0,3617000000.0,,,,899000000.0,7690000000.0,8116000000.0,,,,,288000000.0,,,,,,,2113000000.0,2111000000.0,,,,,-391000000.0,,569000000.0,,2453000000.0,,,,1673000000.0,,,,-505000000.0,313133020.0,3276000000.0,,,,151000000.0,,,,,31783000000.0,,52153000000.0,762000000.0,794000000.0,9504000000.0,30822000000.0,,,0.0,309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,-94000000.0,48230000000.0,,,164000000.0,0.0,-63000000.0,6445000000.0,,,,315000000.0,1.380001,,,-687000000.0,,,,,,,,2000000.0,,1121000000.0,19128000000.0,,,,,-713000000.0,,2261000000.0,,,853000000.0,149000000.0,1436000000.0,,,,-49000000.0,,,14149000000.0,498000000.0,19676000000.0,,,308399691.0,,16818000000.0,,,633000000.0,,,14298000000.0,,,185000000.0,18954000000.0,-628000000.0,,-134000000.0,583000000.0,,,15411000000.0,,,,-33932000000.0,,,,,,,1046000000.0,7149000000.0,150000000.0,428000000.0,428000000.0,,,,,,,972000000.0,,334000000.0,,6000000.0,11000000.0,13975000000.0,,1.380001,5480000000.0,,2470000000.0,3637000000.0,,,,912000000.0,7542000000.0,8257000000.0,,,,,187000000.0,,,,,,,2272000000.0,2261000000.0,,,,,-388000000.0,,538000000.0,,2453000000.0,,,,2111000000.0,,,,-311000000.0,311333022.0,4150000000.0,,,,160000000.0,,,,,30967000000.0,,50165000000.0,428000000.0,808000000.0,9472000000.0,30489000000.0,,,-80000000.0,418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,-2339000000.0,0.0,48391000000.0,637000000.0,-260000000.0,136000000.0,0.0,-334000000.0,5533000000.0,,-34097000000.0,1969000000.0,2475000000.0,,,658000000.0,-4389000000.0,,-898000000.0,16060000000.0,,,1064000000.0,-62000000.0,-2607000000.0,2625000000.0,14000000.0,13511000000.0,0.0,579000000.0,,312999687.0,-800000000.0,1.860002,2800000000.0,648000000.0,-760000000.0,792000000.0,1510000000.0,406000000.0,57514000000.0,,1310000000.0,205000000.0,29414000000.0,5495000000.0,13108000000.0,458000000.0,16060000000.0,667000000.0,31894000000.0,,6036000000.0,18855000000.0,,,-1600000000.0,1270000000.0,,14294000000.0,310133023.0,0.0,-60000000.0,17013000000.0,-692000000.0,654000000.0,-924000000.0,-386000000.0,812000000.0,,10899000000.0,579000000.0,3814000000.0,2372000000.0,-34097000000.0,1736000000.0,-1608000000.0,,5387000000.0,-331000000.0,52019000000.0,2249000000.0,4101000000.0,539000000.0,-1552000000.0,-1477000000.0,-2737000000.0,746000000.0,45474000000.0,,8042000000.0,13511000000.0,0.0,75000000.0,310000000.0,2236000000.0,13000000.0,0.0,10493000000.0,13108000000.0,,3782000000.0,17013000000.0,2625000000.0,3394000000.0,800000000.0,3394000000.0,72000000.0,746000000.0,6036000000.0,8042000000.0,-1191000000.0,5725000000.0,2453000000.0,3782000000.0,-1036000000.0,,18786000000.0,4711000000.0,-1062000000.0,,14294000000.0,2800000000.0,2800000000.0,,5533000000.0,829000000.0,0.0,-434000000.0,2800000000.0,555000000.0,-978000000.0,2453000000.0,2800000000.0,4077000000.0,,2261000000.0,108000000.0,-839000000.0,0.0,-22000000.0,,3814000000.0,48391000000.0,2800000000.0,,192000000.0,1.860002,,5725000000.0,637000000.0,31963000000.0,1321000000.0,45474000000.0,-1552000000.0,829000000.0,0.0,29414000000.0,4032000000.0,-4389000000.0,40000000.0,1557000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,-5000000.0,47370000000.0,305000000.0,,162000000.0,0.0,-83000000.0,2885000000.0,,,,-1003000000.0,0.09,,,-4674000000.0,,,,,,,,0.0,,679000000.0,13116000000.0,,,-614000000.0,,-176000000.0,,2956000000.0,,,758000000.0,120000000.0,922000000.0,,,,19000000.0,,,9752000000.0,444000000.0,15606000000.0,,,308466358.0,,21228000000.0,-5000000.0,-1931000000.0,17000000.0,,,13823000000.0,,,-18000000.0,16896000000.0,-234000000.0,,462000000.0,164000000.0,,,9087000000.0,,,,-33547000000.0,,,,,,,-77000000.0,3798000000.0,156000000.0,24000000.0,35000000.0,,,,,,,0.0,,292000000.0,,0.0,,8165000000.0,,0.09,6533000000.0,,2318000000.0,3392000000.0,,,,613000000.0,5916000000.0,10897000000.0,,5128000000.0,,,-5000000.0,,,,,,,2956000000.0,2956000000.0,,,,,-411000000.0,,508000000.0,,2453000000.0,,,,2800000000.0,,,,-132000000.0,310666356.0,2067000000.0,,,,154000000.0,,,,,30980000000.0,,44159000000.0,24000000.0,813000000.0,0.0,28553000000.0,,,-265000000.0,-311000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,0.0,51673000000.0,125000000.0,,155000000.0,0.0,-403000000.0,5432000000.0,,,,-224000000.0,-1.410001,,,-4047000000.0,,,,,,,,-552000000.0,,-46000000.0,19719000000.0,,,62000000.0,,-15453000000.0,,2648000000.0,,,1156000000.0,237000000.0,1558000000.0,,,,-19000000.0,,,11127000000.0,663000000.0,18383000000.0,,,342032991.0,,34818000000.0,-14870000000.0,-7677000000.0,-683000000.0,,,17377000000.0,,,-248000000.0,16242000000.0,-325000000.0,,14911000000.0,402000000.0,,,11322000000.0,,,,-34296000000.0,,,,,,,140000000.0,4769000000.0,-308000000.0,-332000000.0,-435000000.0,,,,,,,0.0,,381000000.0,,1519000000.0,,9764000000.0,,-1.410001,5531000000.0,,3418000000.0,13248000000.0,,,,1446000000.0,6684000000.0,21983000000.0,,5848000000.0,,,-569000000.0,,,,,,,2648000000.0,2648000000.0,,,,,-116000000.0,,763000000.0,,6906000000.0,,,,2956000000.0,,,,-98000000.0,345166321.0,1785000000.0,,,,525000000.0,,,,,45945000000.0,,66168000000.0,-190000000.0,5296000000.0,2730000000.0,47785000000.0,,,-127000000.0,-185000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,0.0,53105000000.0,135000000.0,,123000000.0,0.0,-34000000.0,5705000000.0,,,,204000000.0,1.890002,,,-3613000000.0,,,,,,,,559000000.0,,1599000000.0,20729000000.0,,,374000000.0,,414000000.0,,2581000000.0,,,1191000000.0,-417000000.0,1660000000.0,,,,0.0,,,12334000000.0,683000000.0,19027000000.0,,,369466297.0,,33967000000.0,14760000000.0,-3186000000.0,1003000000.0,,,17937000000.0,,,204000000.0,16785000000.0,-979000000.0,,-1112000000.0,469000000.0,,,12046000000.0,,,,-35168000000.0,,,,,,,608000000.0,5359000000.0,-67000000.0,795000000.0,799000000.0,,,,,,,0.0,,400000000.0,,1000000.0,,10386000000.0,,1.920002,5586000000.0,,3109000000.0,13327000000.0,,,,1333000000.0,6970000000.0,20631000000.0,,5549000000.0,,,813000000.0,,,,,,,2581000000.0,2581000000.0,,,,,-252000000.0,,752000000.0,,6906000000.0,,,,2648000000.0,,,,-15460000000.0,373566293.0,3054000000.0,,,,488000000.0,,,,,46301000000.0,,67030000000.0,880000000.0,5254000000.0,2813000000.0,48003000000.0,,,-520000000.0,-371000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,-2123000000.0,0.0,53567000000.0,186000000.0,-652000000.0,244000000.0,0.0,-132000000.0,6167000000.0,,-35426000000.0,2487000000.0,936000000.0,,,0.0,-3892000000.0,,-5000000.0,19560000000.0,,,46000000.0,-902000000.0,731000000.0,3200000000.0,1358000000.0,20555000000.0,0.0,336000000.0,482000000.0,351299648.0,448000000.0,0.960001,2846000000.0,1571000000.0,-14434000000.0,1274000000.0,123000000.0,1606000000.0,44875000000.0,,1492000000.0,-10000000.0,46377000000.0,5727000000.0,13106000000.0,698000000.0,19560000000.0,-97000000.0,44813000000.0,,6847000000.0,31707000000.0,-15087000000.0,-1640000000.0,150000000.0,-87000000.0,,18141000000.0,347732985.0,3539000000.0,-28000000.0,16704000000.0,-585000000.0,566000000.0,-1602000000.0,332000000.0,63000000.0,,12466000000.0,648000000.0,3221000000.0,-48000000.0,-35426000000.0,2800000000.0,-1030000000.0,,4378000000.0,-15202000000.0,39148000000.0,1404000000.0,4028000000.0,265000000.0,172000000.0,178000000.0,-14767000000.0,1285000000.0,65937000000.0,,19152000000.0,20555000000.0,0.0,-3000000.0,419000000.0,2827000000.0,1000000.0,,10860000000.0,13106000000.0,,5656000000.0,16704000000.0,3200000000.0,13114000000.0,684000000.0,13114000000.0,1521000000.0,1285000000.0,6847000000.0,19152000000.0,-580000000.0,5995000000.0,6906000000.0,5656000000.0,210000000.0,,31707000000.0,2075000000.0,304000000.0,,18141000000.0,2846000000.0,2846000000.0,,6167000000.0,5966000000.0,,-251000000.0,2846000000.0,804000000.0,12659000000.0,6906000000.0,2846000000.0,2439000000.0,,2581000000.0,1349000000.0,-2390000000.0,738000000.0,15110000000.0,,3221000000.0,53567000000.0,2846000000.0,,404000000.0,0.960001,,5995000000.0,186000000.0,44813000000.0,469000000.0,65937000000.0,87000000.0,5966000000.0,0.0,46377000000.0,4028000000.0,-3892000000.0,10000000.0,819000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,-9000000.0,50324000000.0,324000000.0,,327000000.0,431000000.0,-155000000.0,6734000000.0,,,,-1044000000.0,1.230001,,,-4258000000.0,,,,,,,,528000000.0,,1159000000.0,20417000000.0,,,343000000.0,,245000000.0,,2923000000.0,,,1197000000.0,-605000000.0,1876000000.0,,,,-1000000.0,,,14905000000.0,662000000.0,21311000000.0,,,372499627.0,,31549000000.0,-117000000.0,-732000000.0,655000000.0,,,17332000000.0,,,103000000.0,16746000000.0,-294000000.0,,-146000000.0,679000000.0,,,13417000000.0,,,,-32992000000.0,,,,,,,-14000000.0,4106000000.0,77000000.0,551000000.0,552000000.0,,,,,,,0.0,,407000000.0,,64000000.0,,11541000000.0,,1.260001,5439000000.0,,3161000000.0,13129000000.0,,,,1345000000.0,7020000000.0,18835000000.0,,5805000000.0,,,345000000.0,,,,,,,2923000000.0,2923000000.0,,,,,-253000000.0,,757000000.0,,6908000000.0,,,,2846000000.0,,,,-321000000.0,379299620.0,4367000000.0,,,,376000000.0,,,,,46454000000.0,,67546000000.0,466000000.0,5784000000.0,663000000.0,46235000000.0,,,1000000.0,-308000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,-4000000.0,49344000000.0,281000000.0,,258000000.0,0.0,206000000.0,6368000000.0,,,,-283000000.0,1.500002,,,-4780000000.0,,,,,,,,-317000000.0,,1282000000.0,20490000000.0,,,52000000.0,,692000000.0,,3068000000.0,,,1180000000.0,7000000.0,2038000000.0,,,,-2000000.0,,,13347000000.0,648000000.0,20080000000.0,,,375132958.0,,30080000000.0,-84000000.0,-1326000000.0,790000000.0,,,16973000000.0,,,131000000.0,17140000000.0,-442000000.0,,-1876000000.0,858000000.0,,,13618000000.0,,,,-32371000000.0,,,,,,,1297000000.0,3537000000.0,145000000.0,651000000.0,659000000.0,,,,,,,0.0,,407000000.0,,84000000.0,6000000.0,11580000000.0,,1.500002,4611000000.0,,3028000000.0,12863000000.0,,,,1262000000.0,6933000000.0,18108000000.0,,6073000000.0,,,289000000.0,,,,,,,3074000000.0,3068000000.0,,,,,-258000000.0,,734000000.0,,6917000000.0,,,,2923000000.0,,,,-272000000.0,380532952.0,3335000000.0,,,,367000000.0,,,,,43427000000.0,,64594000000.0,566000000.0,5608000000.0,0.0,44514000000.0,,,2000000.0,855000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,-1000000.0,51025000000.0,291000000.0,,157000000.0,0.0,-19000000.0,6003000000.0,,,,-73000000.0,1.350001,,,-3810000000.0,,,,,,,,225000000.0,,1197000000.0,21906000000.0,,,-534000000.0,,-156000000.0,,3223000000.0,,,1167000000.0,-348000000.0,2027000000.0,,,,0.0,,,13159000000.0,640000000.0,20669000000.0,,,375999624.0,,30238000000.0,-74000000.0,-724000000.0,711000000.0,,,17416000000.0,,,114000000.0,17478000000.0,-497000000.0,,-753000000.0,860000000.0,,,12868000000.0,,,,-33609000000.0,,,,,,,984000000.0,3608000000.0,155000000.0,597000000.0,597000000.0,,,,,,,0.0,,403000000.0,,14000000.0,4000000.0,10841000000.0,,1.350001,4899000000.0,,3410000000.0,13000000000.0,,,,1301000000.0,7283000000.0,18030000000.0,,6239000000.0,,,206000000.0,,,,,,,3227000000.0,3223000000.0,,,,,-256000000.0,,716000000.0,,6919000000.0,,,,3068000000.0,,,,-149000000.0,381832951.0,3101000000.0,,,,362000000.0,,,,,43397000000.0,,66001000000.0,512000000.0,5625000000.0,0.0,45332000000.0,,,0.0,487000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,-2175000000.0,0.0,51648000000.0,349000000.0,328000000.0,315000000.0,0.0,296000000.0,6605000000.0,,-33980000000.0,2609000000.0,1223000000.0,,,0.0,-4399000000.0,,-14000000.0,23781000000.0,,,4193000000.0,100000000.0,0.0,3358000000.0,1769000000.0,21839000000.0,0.0,1970000000.0,634000000.0,381266285.0,-646000000.0,5.160005,7039000000.0,1473000000.0,-2755000000.0,1234000000.0,196000000.0,1953000000.0,53674000000.0,,1660000000.0,-17000000.0,45807000000.0,7894000000.0,13896000000.0,659000000.0,23781000000.0,481000000.0,46946000000.0,,7087000000.0,33050000000.0,-55000000.0,27000000.0,646000000.0,-177000000.0,,17668000000.0,375299624.0,0.0,133000000.0,17736000000.0,-942000000.0,2321000000.0,2597000000.0,719000000.0,-750000000.0,,13771000000.0,2310000000.0,3222000000.0,1927000000.0,-33980000000.0,2846000000.0,-1014000000.0,,4778000000.0,-330000000.0,45780000000.0,1835000000.0,3658000000.0,3816000000.0,511000000.0,513000000.0,135000000.0,1295000000.0,69588000000.0,,20605000000.0,21839000000.0,0.0,-54000000.0,443000000.0,2962000000.0,128000000.0,,11818000000.0,13896000000.0,,9044000000.0,17736000000.0,3358000000.0,12967000000.0,1057000000.0,12967000000.0,290000000.0,1295000000.0,7087000000.0,20605000000.0,-946000000.0,6383000000.0,6931000000.0,9044000000.0,282000000.0,,33050000000.0,4102000000.0,495000000.0,,17668000000.0,7039000000.0,7039000000.0,,6605000000.0,5530000000.0,,-247000000.0,7039000000.0,755000000.0,-178000000.0,6931000000.0,7039000000.0,7237000000.0,,3223000000.0,3116000000.0,1122000000.0,436000000.0,-204000000.0,,3222000000.0,51648000000.0,7039000000.0,,368000000.0,5.250005,,6383000000.0,349000000.0,46946000000.0,2802000000.0,69588000000.0,426000000.0,5530000000.0,0.0,45807000000.0,3658000000.0,-4399000000.0,97000000.0,893000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,-19000000.0,52825000000.0,432000000.0,,216000000.0,5319000000.0,-112000000.0,7099000000.0,,,,-1947000000.0,1.620002,,,-3881000000.0,,,,,,,,0.0,,1341000000.0,23021000000.0,,,351000000.0,,-352000000.0,,3562000000.0,,,1223000000.0,-1045000000.0,2616000000.0,,,,-9000000.0,,,12984000000.0,700000000.0,22983000000.0,,,379832953.0,,31621000000.0,-96000000.0,-2923000000.0,841000000.0,,,17785000000.0,,,120000000.0,18187000000.0,-467000000.0,,-2960000000.0,1393000000.0,,,14733000000.0,,,,-35040000000.0,,,,,,,-175000000.0,3733000000.0,-3477000000.0,710000000.0,721000000.0,,,,,,,0.0,,400000000.0,,152000000.0,,12117000000.0,,1.650002,5413000000.0,,2781000000.0,13048000000.0,,,,1284000000.0,8132000000.0,19078000000.0,,5789000000.0,,,-182000000.0,,,,,,,3562000000.0,3562000000.0,,,,,-256000000.0,,731000000.0,,6939000000.0,,,,7039000000.0,,,,-159000000.0,387066279.0,2316000000.0,,,,377000000.0,,,,,44605000000.0,,68442000000.0,625000000.0,5453000000.0,535000000.0,45459000000.0,,,11000000.0,-642000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
