date,annualNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,annualTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyBasicEPS,annualRetainedEarnings,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualOperatingIncome,annualAccountsPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualBasicEPS,annualNetPPE,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,trailingInterestExpense,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualTotalRevenue,annualBasicAverageShares,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualAccountsReceivable,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:01.356912000,83000000.0,6804000000.0,,,6804000000.0,183872000000.0,1979000000.0,162649000000.0,,183872000000.0,-564000000.0,0.72,10129000000.0,-12081000000.0,-559000000.0,1000000000.0,19114000000.0,2792000000.0,7596000000.0,-7085000000.0,536000000.0,549000000.0,993000000.0,3553000000.0,102000000.0,2792000000.0,3753000000.0,,,19114000000.0,-161000000.0,391000000.0,,3667000000.0,250000000.0,-6459000000.0,3753000000.0,21158000000.0,-3811000000.0,764000000.0,,506000000.0,39228000000.0,39228000000.0,4000000.0,162649000000.0,3698000000.0,346000000.0,15000000.0,1300000000.0,10235000000.0,25137000000.0,-165000000.0,,2.74,1888000000.0,710190000.0,3574000000.0,1916000000.0,,-591000000.0,21158000000.0,-12000000.0,0.71,,1060000000.0,-5112000000.0,4344000000.0,3461000000.0,-145000000.0,1300000000.0,7596000000.0,-574000000.0,2.7,708877000.0,-559000000.0,3740000000.0,3667000000.0,3503000000.0,5615000000.0,2520000000.0,18000000.0,-28000000.0,756000000.0,97000000.0,2796000000.0,40000000.0,,699586000.0,-1686000000.0,3033000000.0,5615000000.0,,,2028000000.0,9712000000.0,698739000.0,1028000000.0,,,756000000.0,,3574000000.0,11000000.0,,207000000.0,10129000000.0,-1686000000.0,250000000.0,1888000000.0,106000000.0,,80000000.0,3000000.0,25137000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,6823000000.0,,368000000.0,,,,,,180837000000.0,,0.3,,,,409000000.0,18316000000.0,,,,240000000.0,256000000.0,949000000.0,,101000000.0,,,,,,,,3239000000.0,,237000000.0,-1950000000.0,3212000000.0,,1459000000.0,,-750000000.0,210000000.0,37916000000.0,,-15000000.0,159608000000.0,,,,,,,-331000000.0,,,,711020000.0,,,,,21164000000.0,43000000.0,0.29,,,,,3279000000.0,,1382000000.0,6701000000.0,-766000000.0,,,-612000000.0,,2912000000.0,3753000000.0,5623000000.0,2424000000.0,25000000.0,-56000000.0,737000000.0,,,,,700275000.0,,-2465000000.0,,,,,,,465000000.0,,-15000000.0,737000000.0,-6000000.0,,-38000000.0,,481000000.0,10178000000.0,,-541000000.0,1880000000.0,,,-136000000.0,,24170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,6824000000.0,,299000000.0,,,,,,182735000000.0,,0.78,,,,1734000000.0,19362000000.0,,,,560000000.0,576000000.0,1002000000.0,,106000000.0,,,,,,,,3192000000.0,,228000000.0,-4672000000.0,2379000000.0,,-3250000000.0,,522000000.0,547000000.0,38765000000.0,,180000000.0,160739000000.0,,,,,,,-197000000.0,,,,712861000.0,,,,,21940000000.0,355000000.0,0.77,,,,,3136000000.0,,1512000000.0,7106000000.0,-7000000.0,,,-784000000.0,,2769000000.0,3212000000.0,6118000000.0,2483000000.0,35000000.0,-109000000.0,797000000.0,,,,,702082000.0,,1288000000.0,,,,,,,1843000000.0,,,797000000.0,0.0,,891000000.0,,221000000.0,10564000000.0,,-119000000.0,1893000000.0,,,87000000.0,,24477000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,6823000000.0,,245000000.0,,,,,,181050000000.0,,0.38,,,,-609000000.0,20402000000.0,,,,305000000.0,309000000.0,958000000.0,,106000000.0,,,,,,,,4813000000.0,,222000000.0,-664000000.0,2469000000.0,,1774000000.0,,-848000000.0,268000000.0,36915000000.0,,42000000.0,158956000000.0,,,,,,,-192000000.0,,,,716101000.0,,,,,22049000000.0,109000000.0,0.37,,,,,2333000000.0,,1551000000.0,6257000000.0,-502000000.0,,,-860000000.0,,2309000000.0,2379000000.0,6128000000.0,2326000000.0,25000000.0,-51000000.0,759000000.0,,,,,704134000.0,,-1126000000.0,,,,,,,-558000000.0,,,759000000.0,,,-1609000000.0,,450000000.0,10669000000.0,,90000000.0,1876000000.0,,,-11000000.0,,22865000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,503000000.0,6814000000.0,,,6814000000.0,182341000000.0,1679000000.0,159532000000.0,,182341000000.0,-912000000.0,0.76,11044000000.0,-13862000000.0,-593000000.0,3805000000.0,21493000000.0,3124000000.0,7095000000.0,-4240000000.0,574000000.0,588000000.0,978000000.0,5339000000.0,108000000.0,3124000000.0,2165000000.0,,,21493000000.0,-5000000.0,421000000.0,4138000000.0,2017000000.0,204000000.0,-6576000000.0,2165000000.0,22759000000.0,-4223000000.0,1395000000.0,264000000.0,537000000.0,40586000000.0,40586000000.0,41000000.0,159532000000.0,5339000000.0,-812000000.0,,1616000000.0,11286000000.0,22104000000.0,-192000000.0,,2.22,1869000000.0,717671000.0,3646000000.0,1562000000.0,,-874000000.0,22759000000.0,-4000000.0,0.75,,891000000.0,-1634000000.0,3039000000.0,2538000000.0,,1616000000.0,7095000000.0,-359000000.0,2.19,714363000.0,-593000000.0,3887000000.0,2017000000.0,2469000000.0,6136000000.0,2358000000.0,11000000.0,,831000000.0,96000000.0,-1973000000.0,248000000.0,4138000000.0,705485000.0,-1777000000.0,330000000.0,6136000000.0,,,1729000000.0,9591000000.0,703042000.0,3589000000.0,804000000.0,,831000000.0,,3646000000.0,2481000000.0,288000000.0,243000000.0,11044000000.0,-1777000000.0,-304000000.0,1869000000.0,1725000000.0,,55000000.0,,22104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,6824000000.0,,,,,,,,184651000000.0,,0.7,,,,632000000.0,23384000000.0,,,,538000000.0,578000000.0,938000000.0,,104000000.0,,,,,,,,3285000000.0,,199000000.0,-3288000000.0,2220000000.0,,-1665000000.0,,-160000000.0,501000000.0,41833000000.0,,4000000.0,161095000000.0,,,,,,,-193000000.0,,,,724283000.0,,,,,23462000000.0,168000000.0,0.69,,,,,2317000000.0,,1554000000.0,6950000000.0,-523000000.0,,,-500000000.0,,2076000000.0,2165000000.0,6195000000.0,2273000000.0,20000000.0,,795000000.0,,,,,712842000.0,,1088000000.0,,,,,,,632000000.0,,,795000000.0,,,33000000.0,0.0,217000000.0,11382000000.0,,55000000.0,1854000000.0,,,-168000000.0,,20496000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,6868000000.0,,,,,,,,188012000000.0,,0.59,,,,245000000.0,21927000000.0,,,,462000000.0,478000000.0,1000000000.0,,103000000.0,,,,,,,,3979000000.0,,194000000.0,-1423000000.0,2448000000.0,,-1877000000.0,,-403000000.0,425000000.0,41368000000.0,,248000000.0,164047000000.0,,,,,,,-202000000.0,,,,728452000.0,,,,,23880000000.0,102000000.0,0.58,,,,,1502000000.0,,1506000000.0,6555000000.0,-1517000000.0,,,-406000000.0,,2307000000.0,2220000000.0,6201000000.0,2264000000.0,36000000.0,,651000000.0,,,,,719080000.0,,1860000000.0,,,,,,,245000000.0,,,651000000.0,,,-700000000.0,0.0,173000000.0,11634000000.0,,228000000.0,1857000000.0,,,243000000.0,,20936000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,6869000000.0,,,,,,,,187022000000.0,,0.72,,,,627000000.0,22355000000.0,,,,557000000.0,561000000.0,979000000.0,,109000000.0,,,,,,,,3385000000.0,,192000000.0,-2265000000.0,2017000000.0,,54000000.0,,-376000000.0,520000000.0,41891000000.0,,6000000.0,162708000000.0,,,,,,,-209000000.0,,,,729989000.0,,,,,24238000000.0,97000000.0,0.71,,,,,1670000000.0,,1470000000.0,6073000000.0,-1222000000.0,,,-442000000.0,,1876000000.0,2448000000.0,6204000000.0,2288000000.0,28000000.0,,695000000.0,,,,,720117000.0,,-1112000000.0,,,,,,,627000000.0,,,695000000.0,,,-148000000.0,-36000000.0,134000000.0,11982000000.0,,-431000000.0,1842000000.0,,,70000000.0,,21174000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,339000000.0,6869000000.0,,,6869000000.0,186814000000.0,2151000000.0,162388000000.0,,186814000000.0,-814000000.0,0.77,12366000000.0,-7715000000.0,-751000000.0,1754000000.0,23312000000.0,2986000000.0,6319000000.0,-4063000000.0,594000000.0,609000000.0,974000000.0,3258000000.0,108000000.0,2986000000.0,2325000000.0,,,23312000000.0,67000000.0,424000000.0,3717000000.0,2168000000.0,183000000.0,-739000000.0,2325000000.0,24338000000.0,-575000000.0,760000000.0,935000000.0,557000000.0,41147000000.0,41147000000.0,7000000.0,162388000000.0,3258000000.0,-4000000.0,,1349000000.0,7090000000.0,20907000000.0,-210000000.0,,2.79,1827000000.0,730652000.0,3728000000.0,2003000000.0,,160000000.0,24338000000.0,-28000000.0,0.76,,768000000.0,-3912000000.0,2165000000.0,1601000000.0,,1349000000.0,6319000000.0,-650000000.0,2.75,728372000.0,-751000000.0,3918000000.0,2168000000.0,2017000000.0,6206000000.0,2334000000.0,18000000.0,,845000000.0,102000000.0,965000000.0,265000000.0,3717000000.0,720418000.0,-1901000000.0,-871000000.0,6206000000.0,,,2226000000.0,9159000000.0,718140000.0,1754000000.0,88000000.0,,845000000.0,,3728000000.0,890000000.0,124000000.0,236000000.0,12366000000.0,-1901000000.0,308000000.0,1827000000.0,75000000.0,,-78000000.0,,20907000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,6950000000.0,,,,,,,,189228000000.0,,0.68,,,,-583000000.0,23437000000.0,,,,525000000.0,547000000.0,1006000000.0,,107000000.0,,,,,,,,3130000000.0,,181000000.0,-2722000000.0,1999000000.0,,783000000.0,,-44000000.0,488000000.0,42089000000.0,,-23000000.0,164490000000.0,,,,,,,-210000000.0,,,,731511000.0,,,,,24642000000.0,-54000000.0,0.67,,,,,1893000000.0,,1294000000.0,6694000000.0,-2000000.0,,,-733000000.0,,1777000000.0,2325000000.0,6219000000.0,2350000000.0,23000000.0,,788000000.0,,,,,721639000.0,,-526000000.0,,,,,,,-583000000.0,,,788000000.0,,,-1430000000.0,,241000000.0,12632000000.0,,-326000000.0,1879000000.0,,,71000000.0,,21674000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,7141000000.0,,,,,,,,191017000000.0,,0.63,,,,629000000.0,23271000000.0,,,,491000000.0,501000000.0,1028000000.0,,110000000.0,,,,,,,,3883000000.0,,177000000.0,-1709000000.0,2621000000.0,,-122000000.0,,224000000.0,454000000.0,40620000000.0,,-117000000.0,165885000000.0,,,,,,,-232000000.0,,,,734527000.0,,,,,25080000000.0,-192000000.0,0.62,,,,,3302000000.0,,1426000000.0,5948000000.0,-1264000000.0,,,-748000000.0,,2431000000.0,1999000000.0,6270000000.0,2358000000.0,35000000.0,,581000000.0,,,,,724880000.0,,115000000.0,,,,,,,629000000.0,,,581000000.0,,,-173000000.0,,80000000.0,12891000000.0,,622000000.0,1900000000.0,,,-7000000.0,,21183000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,8498000000.0,,,,,,,,208809000000.0,,0.64,,,,1887000000.0,24883000000.0,,,,529000000.0,533000000.0,1050000000.0,,121000000.0,,,,,,,,2581000000.0,,186000000.0,-7991000000.0,2780000000.0,,-1300000000.0,,-222000000.0,492000000.0,43494000000.0,,-23000000.0,181545000000.0,,,,,,,-248000000.0,,,,774023000.0,,,,,27224000000.0,-106000000.0,0.64,,,,,7763000000.0,,1548000000.0,6254000000.0,-192000000.0,,,-796000000.0,,2653000000.0,2621000000.0,6504000000.0,2472000000.0,30000000.0,,755000000.0,,,,,764435000.0,,-428000000.0,,,,,,,1887000000.0,,,755000000.0,,,972000000.0,0.0,222000000.0,13172000000.0,,159000000.0,2038000000.0,,,126000000.0,,24249000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,171000000.0,8548000000.0,,,8548000000.0,209947000000.0,2084000000.0,182607000000.0,,209947000000.0,-937000000.0,0.64,13464000000.0,-15255000000.0,-1028000000.0,982000000.0,23769000000.0,2917000000.0,6121000000.0,-1638000000.0,539000000.0,542000000.0,1066000000.0,2915000000.0,123000000.0,2917000000.0,3711000000.0,,,23769000000.0,125000000.0,461000000.0,3593000000.0,3558000000.0,191000000.0,-2833000000.0,3711000000.0,27306000000.0,-999000000.0,794000000.0,305000000.0,502000000.0,43827000000.0,43827000000.0,-154000000.0,182607000000.0,2915000000.0,263000000.0,,1566000000.0,15157000000.0,25297000000.0,-247000000.0,,2.59,2007000000.0,790244000.0,4039000000.0,1936000000.0,,1386000000.0,27306000000.0,523000000.0,0.64,,735000000.0,-2433000000.0,2325000000.0,2199000000.0,,1566000000.0,6121000000.0,-975000000.0,2.56,757765000.0,-1028000000.0,4150000000.0,3558000000.0,2780000000.0,6505000000.0,2534000000.0,18000000.0,,793000000.0,106000000.0,109000000.0,-317000000.0,3593000000.0,780261000.0,-2032000000.0,948000000.0,6505000000.0,,,2123000000.0,9714000000.0,748010000.0,982000000.0,3000000.0,,793000000.0,,4039000000.0,125000000.0,110000000.0,251000000.0,13464000000.0,-2032000000.0,931000000.0,2007000000.0,-506000000.0,,-65000000.0,,25297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,8559000000.0,,,,,,,,212405000000.0,,0.67,,,,-130000000.0,22823000000.0,,,,564000000.0,570000000.0,1097000000.0,,127000000.0,,,,,,,,4130000000.0,,192000000.0,-6703000000.0,2778000000.0,,-1781000000.0,,249000000.0,527000000.0,46480000000.0,,-8000000.0,184166000000.0,,,,,,,-248000000.0,,,,790176000.0,,,,,28200000000.0,-72000000.0,0.67,,,,,4469000000.0,,1516000000.0,6713000000.0,-1137000000.0,,,-917000000.0,,2611000000.0,3711000000.0,6966000000.0,2573000000.0,27000000.0,,816000000.0,,,,,781193000.0,,978000000.0,,,,,,,-130000000.0,,,816000000.0,,,-1079000000.0,,246000000.0,13791000000.0,,-933000000.0,2001000000.0,,,86000000.0,,27129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,9621000000.0,,,,,,,,221859000000.0,,0.67,,,,991000000.0,24435000000.0,,,,584000000.0,587000000.0,1232000000.0,,142000000.0,,,,,,,,1472000000.0,,188000000.0,-3331000000.0,2613000000.0,,-273000000.0,,33000000.0,541000000.0,47006000000.0,,168000000.0,192116000000.0,,,,,,,-271000000.0,,,,823682000.0,,,,,29704000000.0,34000000.0,0.66,,,,,5441000000.0,,1731000000.0,6971000000.0,-1871000000.0,,,-837000000.0,,2468000000.0,2778000000.0,7126000000.0,2775000000.0,38000000.0,,839000000.0,,,,,814261000.0,,-883000000.0,,,,,,,991000000.0,,,839000000.0,,,105000000.0,,252000000.0,14104000000.0,,-165000000.0,2088000000.0,,,22000000.0,,28244000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,9627000000.0,,,,,,,,222622000000.0,,0.74,,,,-561000000.0,22776000000.0,,,,642000000.0,642000000.0,1179000000.0,,141000000.0,,,,,,,,4064000000.0,,185000000.0,-4955000000.0,2972000000.0,,-432000000.0,,-400000000.0,599000000.0,47199000000.0,,63000000.0,192531000000.0,,,,,,,-286000000.0,,,,823106000.0,,,,,30052000000.0,357000000.0,0.73,,,,,4630000000.0,,1720000000.0,5776000000.0,-1565000000.0,,,-750000000.0,,2780000000.0,2613000000.0,7110000000.0,2759000000.0,31000000.0,,915000000.0,,,,,812521000.0,,1352000000.0,,,,,,,-561000000.0,,,915000000.0,,,-1201000000.0,0.0,273000000.0,14459000000.0,,359000000.0,2059000000.0,,,-322000000.0,,29449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,495000000.0,9638000000.0,,,9638000000.0,219276000000.0,2426000000.0,189350000000.0,,219276000000.0,-1092000000.0,0.73,14809000000.0,-15157000000.0,-1132000000.0,2372000000.0,21965000000.0,3500000000.0,5745000000.0,-682000000.0,636000000.0,643000000.0,1153000000.0,2672000000.0,145000000.0,3500000000.0,3936000000.0,,,21965000000.0,-365000000.0,555000000.0,1406000000.0,3792000000.0,180000000.0,-168000000.0,3936000000.0,29881000000.0,1804000000.0,1058000000.0,304000000.0,592000000.0,43606000000.0,43606000000.0,-8000000.0,189350000000.0,2672000000.0,186000000.0,,1906000000.0,17522000000.0,26926000000.0,-287000000.0,,2.81,2107000000.0,821971000.0,4279000000.0,2259000000.0,,225000000.0,29881000000.0,176000000.0,0.72,,745000000.0,-5849000000.0,3711000000.0,2982000000.0,,1906000000.0,5745000000.0,-1276000000.0,2.77,814916000.0,-1132000000.0,4661000000.0,3792000000.0,2972000000.0,7100000000.0,2733000000.0,19000000.0,,930000000.0,115000000.0,-1765000000.0,215000000.0,1406000000.0,810593000.0,-2172000000.0,-3212000000.0,7100000000.0,-785000000.0,,2442000000.0,10840000000.0,804680000.0,2372000000.0,-6000000.0,,930000000.0,,4279000000.0,1581000000.0,7000000.0,287000000.0,14809000000.0,-2172000000.0,964000000.0,2107000000.0,-594000000.0,,-151000000.0,,26926000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,9618000000.0,,,,,,,,220501000000.0,,0.47,,,,158000000.0,21635000000.0,,,,421000000.0,426000000.0,1157000000.0,,137000000.0,,,,,,,,2019000000.0,,166000000.0,-3331000000.0,4033000000.0,,-706000000.0,,-233000000.0,378000000.0,44877000000.0,,-14000000.0,190476000000.0,,,,,,,-286000000.0,,,,822719000.0,,,,,29981000000.0,242000000.0,0.46,,,,,2050000000.0,,1906000000.0,5489000000.0,-4645000000.0,,,-1125000000.0,,3795000000.0,3936000000.0,7110000000.0,2750000000.0,30000000.0,,530000000.0,,,,,809903000.0,,645000000.0,,,,,,,158000000.0,,,530000000.0,,,-1031000000.0,,104000000.0,14933000000.0,,97000000.0,2104000000.0,,,56000000.0,,26668000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,9618000000.0,,,,,,,,221192000000.0,,0.78,,,,1330000000.0,21738000000.0,,,,675000000.0,674000000.0,1174000000.0,,137000000.0,,,,,,,,6142000000.0,,189000000.0,-2127000000.0,3009000000.0,,-1851000000.0,,412000000.0,631000000.0,45283000000.0,,101000000.0,190843000000.0,,,,,,,-286000000.0,,,,819389000.0,,,,,30307000000.0,-185000000.0,0.77,,,,,1843000000.0,,1834000000.0,5995000000.0,-626000000.0,,,-1073000000.0,,2872000000.0,4033000000.0,7093000000.0,2819000000.0,44000000.0,,978000000.0,,,,,808980000.0,,-503000000.0,,,,,,,1330000000.0,,,978000000.0,,,393000000.0,,304000000.0,15321000000.0,,-1024000000.0,2084000000.0,,,-53000000.0,,26899000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,9618000000.0,,,,,,,,220340000000.0,,0.75,,,,1471000000.0,20863000000.0,,,,640000000.0,648000000.0,1160000000.0,,139000000.0,,,,,,,,7916000000.0,,230000000.0,-7882000000.0,2698000000.0,,-586000000.0,,-521000000.0,597000000.0,46631000000.0,,-58000000.0,190487000000.0,,,,,,,-305000000.0,,,,806124000.0,,,,,29810000000.0,-187000000.0,0.74,,,,,6555000000.0,,1789000000.0,5573000000.0,-1713000000.0,,,-1036000000.0,,2623000000.0,3009000000.0,6998000000.0,2781000000.0,35000000.0,,942000000.0,,,,,794558000.0,,-1196000000.0,,,,,,,1471000000.0,,,942000000.0,,,454000000.0,,294000000.0,15656000000.0,,-311000000.0,2043000000.0,,,69000000.0,,23184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
