,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualNetPPE,trailingGrossProfit,annualOtherIntangibleAssets,quarterlyBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualInvestingCashFlow,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOperatingExpense,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,quarterlyGrossPPE,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualTotalRevenue,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualDilutedEPS,quarterlyCurrentLiabilities,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualBasicEPS,trailingEndCashPosition,trailingTaxProvision,trailingPretaxIncome,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOtherNonCashItems,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentLiabilities,quarterlyGoodwill,quarterlyBasicEPS,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1412035200,,275980000.0,,,,141766000.0,,,97652000.0,,,97652000.0,,66929000.0,-185364000.0,,,1628000.0,,21283000.0,97516000.0,0.0,606924000.0,589000.0,,,115253000.0,,-90926000.0,,12665000.0,-24192000.0,,16000.0,,148628000.0,,,,,710112000.0,,,,,,-16171000.0,4333000.0,,,47567000.0,,,,147535000.0,,,,,30723000.0,,,,112084000.0,0.0,,,,,,128233000.0,-253055000.0,8656000.0,9512000.0,,0.52,6543000.0,,142841000.0,,,,,,,,,,,,,,,,,,-9474000.0,,734569000.0,,,1257701000.0,13931000.0,32660000.0,,,,275980000.0,,,,,,,3305448000.0,,,1653248000.0,,-1995000.0,708240000.0,,,,,,,144286000.0,,,2387817000.0,,123343000.0,4884061000.0,,,75273000.0,,,,3626360000.0,,75273000.0,75266000.0,,,272200000.0,,,,,,,0.0,,,2160696000.0,0.53,320176000.0,,,2338000.0,-3294000.0,476856000.0,443516000.0,,,2495108000.0,,1165566000.0,16674000.0,215482000.0,,,388064000.0,,,-21059000.0,,,422485000.0,97652000.0,-8666000.0,,,,,,,,,,,,,,
1419984000,3443295000.0,283163000.0,588845000.0,,670840000.0,,209337000.0,-10992000.0,151639000.0,3482000.0,560401000.0,209337000.0,1599789000.0,97652000.0,-2208000.0,580360000.0,,1628000.0,-336183000.0,11289000.0,94718000.0,-6557000.0,588845000.0,38112000.0,,21032000.0,112831000.0,,-71812000.0,1370399000.0,11492000.0,-31428000.0,,1728000.0,-781554000.0,94271000.0,74954000.0,,-8566000.0,28948000.0,670840000.0,356042000.0,,-138693000.0,,,-92435000.0,62336000.0,15391000.0,1143106000.0,28948000.0,,1370399000.0,-98743000.0,192621000.0,,,-105767000.0,-781554000.0,53987000.0,7196000.0,,,109888000.0,9523000.0,,,,,165551000.0,132611000.0,-441136000.0,49284000.0,11121000.0,,,5527000.0,9523000.0,135809000.0,2060000.0,,387095000.0,,57698000.0,,76685000.0,46910000.0,,-301030000.0,,2922620000.0,2089339000.0,1628000.0,25428000.0,-441136000.0,,-9460000.0,2.24,653592000.0,456683000.0,57698000.0,1206970000.0,13169000.0,29599000.0,,10043000.0,132611000.0,283163000.0,1674475000.0,141714000.0,46485000.0,2328067000.0,55305000.0,81120000.0,3380748000.0,,151639000.0,1674475000.0,,-91607000.0,719041000.0,2.28,,,,322913000.0,-900000.0,,151639000.0,404373000.0,2328067000.0,3482000.0,161193000.0,4650265000.0,,1322831000.0,84710000.0,454634000.0,322854000.0,112831000.0,3443295000.0,-37387000.0,84710000.0,84713000.0,94271000.0,,356042000.0,1143106000.0,1152882000.0,-163192000.0,1206970000.0,20275000.0,4650265000.0,55305000.0,2321279000.0,653592000.0,2089339000.0,,325990000.0,322854000.0,129077000.0,0.0,-4700000.0,426606000.0,366197000.0,,3380748000.0,2321279000.0,366197000.0,1152882000.0,26785000.0,165551000.0,,426606000.0,393051000.0,68343000.0,,-62288000.0,,144219000.0,387095000.0,151639000.0,8096000.0,,,,,,,,,,,,,,
1427760000,,270233000.0,,,,140296000.0,,,100619000.0,,,100619000.0,,151639000.0,-100143000.0,,,1628000.0,,18853000.0,87174000.0,,556766000.0,-10246000.0,,,247631000.0,,-100457000.0,,10668000.0,-16421000.0,,-80071000.0,,61254000.0,,,,,613457000.0,,,,,,-85009000.0,8593000.0,,,40072000.0,,,,65631000.0,,,,,-51020000.0,,,,103135000.0,0.0,,,,,,134090000.0,-573567000.0,-55509000.0,19791000.0,,0.45,4895000.0,,128059000.0,,,,,,,,,,,,,,,,,,-9416000.0,,661833000.0,,,1200082000.0,-2084000.0,30217000.0,,,,270233000.0,,,,,,,3434484000.0,,,1548745000.0,,-810000.0,656320000.0,,,,,,,142804000.0,,,2210578000.0,,49210000.0,4384830000.0,,,63961000.0,,,,3184748000.0,,63961000.0,63954000.0,,,319452000.0,,,,,,,0.0,,,1953271000.0,0.46,282952000.0,,,-7696000.0,-6035000.0,409865000.0,240040000.0,,,2172793000.0,,1078823000.0,-7431000.0,150470000.0,,,373368000.0,,,-8547000.0,,,380098000.0,100619000.0,5247000.0,,,,,,,,,,,,,,
1435622400,,274979000.0,,,,139813000.0,,,96472000.0,,,96472000.0,,100619000.0,-89000.0,,,1628000.0,,24775000.0,77013000.0,,568036000.0,-29751000.0,,,119704000.0,,-138053000.0,,9824000.0,-17013000.0,,8441000.0,,43113000.0,,,,,616669000.0,,,,,,-13966000.0,5674000.0,,,64023000.0,,,,145614000.0,,,,,-4147000.0,,,,124682000.0,0.0,,,,,,132966000.0,-475006000.0,19114000.0,84000.0,,0.31,6935000.0,,117248000.0,,,,,,,,,,,,,,,,,,-10224000.0,,612973000.0,,,1270330000.0,36350000.0,30411000.0,,,,274979000.0,,,,,,,3468364000.0,,,1567494000.0,,0.0,698006000.0,,,,,,,142262000.0,,,2180467000.0,,128601000.0,4496756000.0,,,44099000.0,,,,3226426000.0,,44099000.0,44064000.0,,,334128000.0,,,,,,,0.0,,,1998608000.0,0.32,298345000.0,,,-2759000.0,-38505000.0,447500000.0,296280000.0,,,2314870000.0,,1077779000.0,11557000.0,155587000.0,,,399661000.0,,,-14432000.0,,,374820000.0,96472000.0,-309000.0,,,,,,,,,,,,,,
1443571200,,264300000.0,,,,139800000.0,,,236400000.0,,,236400000.0,,96472000.0,-8868000.0,,,1600000.0,,19600000.0,93200000.0,5000.0,555200000.0,12097000.0,,,453200000.0,,-55490000.0,,9600000.0,-18266000.0,,1230000.0,,54200000.0,,,,,600400000.0,,,,,,-13725000.0,8133000.0,,,33600000.0,,,,159755000.0,,,,,139967000.0,,,,105200000.0,0.0,,,,,,137500000.0,-587500000.0,38395000.0,9325000.0,,0.59,7670000.0,,136572000.0,,,,,,,,,,,,,,,,,,-10260000.0,,933400000.0,,,1208100000.0,-3166000.0,33772000.0,,,,264300000.0,,,,,,,3542700000.0,,,1187300000.0,,10000.0,648900000.0,,,,,,,142400000.0,,,2120700000.0,,141489000.0,4402200000.0,,,84500000.0,,,,3194100000.0,,84500000.0,84400000.0,,,332500000.0,,,,,,,0.0,,,1984300000.0,0.6,279400000.0,,,-28045000.0,-2800000.0,429800000.0,309100000.0,,,2280100000.0,,701900000.0,5974000.0,152900000.0,,,369500000.0,,,36179000.0,,,361300000.0,236400000.0,6262000.0,,,,,,,,,,,,,,
1451520000,3206200000.0,267800000.0,558800000.0,,600700000.0,,284600000.0,-56500000.0,284600000.0,2200000.0,497400000.0,284600000.0,1517200000.0,236400000.0,-160600000.0,508500000.0,,1600000.0,-302900000.0,13800000.0,72300000.0,-50700000.0,558800000.0,27000000.0,,32100000.0,12100000.0,,-8900000.0,1342700000.0,25800000.0,-20300000.0,,1500000.0,-783900000.0,59100000.0,151600000.0,,-54000000.0,20200000.0,600700000.0,286200000.0,,-54900000.0,,,0.0,8300000.0,15800000.0,1077300000.0,20200000.0,,1342700000.0,-6300000.0,126400000.0,,,-72000000.0,-783900000.0,48200000.0,-900000.0,,,106900000.0,11000000.0,,,,,160300000.0,133600000.0,-594000000.0,36100000.0,-13400000.0,,,6100000.0,11000000.0,126600000.0,-68900000.0,,340400000.0,,,,133000000.0,55900000.0,,-269700000.0,,2674300000.0,1987600000.0,1600000.0,25600000.0,-594000000.0,,-10100000.0,1.76,476000000.0,439900000.0,,1196700000.0,10400000.0,28500000.0,,8800000.0,133600000.0,267800000.0,1587500000.0,140000000.0,38100000.0,2063500000.0,34400000.0,77000000.0,3591000000.0,,284600000.0,1587500000.0,,-5500000.0,671100000.0,1.79,,,,251100000.0,46300000.0,,284600000.0,329700000.0,2063500000.0,2200000.0,106100000.0,4402900000.0,,1157100000.0,58600000.0,425400000.0,251200000.0,12100000.0,3206200000.0,-40000000.0,58600000.0,58600000.0,59100000.0,,286200000.0,1077300000.0,1141000000.0,-112700000.0,1196700000.0,41500000.0,4402900000.0,34400000.0,2338000000.0,476000000.0,1987600000.0,,296400000.0,251200000.0,122900000.0,0.0,-9200000.0,399900000.0,292000000.0,,3591000000.0,2338000000.0,292000000.0,1141000000.0,22000000.0,160300000.0,,399900000.0,374700000.0,30700000.0,,-68100000.0,,142500000.0,340400000.0,284600000.0,-2400000.0,,,,,,,,,,,,,,
1459382400,,342100000.0,,,,174800000.0,,,323100000.0,,,323100000.0,,284600000.0,-129600000.0,,,2600000.0,,-57900000.0,67400000.0,-400000.0,816500000.0,-67100000.0,,,10900000.0,,-472800000.0,,9200000.0,-20800000.0,,8400000.0,,86300000.0,,,,,3138100000.0,,,,,,-428800000.0,5700000.0,,,55700000.0,,,,700000.0,,,,,38500000.0,,,,76800000.0,0.0,,,,,,287400000.0,-431200000.0,-86200000.0,-80400000.0,,0.7,4800000.0,,121900000.0,,,,,,,,,,,,,,,,,,-10100000.0,,854200000.0,,,1805500000.0,300000.0,45300000.0,,,,342100000.0,,,,,,,3697500000.0,,,2442800000.0,,-3500000.0,772600000.0,,,,,,,178400000.0,,,3297000000.0,,-20100000.0,11682400000.0,,,125000000.0,,,,9876900000.0,,125000000.0,125300000.0,,,398200000.0,,,,,,,0.0,,,5836000000.0,0.72,353700000.0,,,520600000.0,-700000.0,625200000.0,500200000.0,,,8381800000.0,,1169100000.0,8600000.0,875500000.0,,,418900000.0,,,504400000.0,,,562100000.0,323100000.0,1200000.0,,,,,,,,,,,,,,
1467244800,,402100000.0,,,,233700000.0,,,311600000.0,,,311600000.0,,323100000.0,-1500000.0,,,2600000.0,,17900000.0,123800000.0,0.0,794100000.0,-15700000.0,,,9800000.0,,-177800000.0,,9300000.0,-27000000.0,,400000.0,,95700000.0,,,,,3028500000.0,,,,,,-171200000.0,5000000.0,,,19500000.0,,,,187400000.0,,,,,-11500000.0,,,,124800000.0,0.0,,,,,,227100000.0,-514600000.0,9900000.0,9900000.0,,0.44,12600000.0,,208500000.0,,,,,,,,,,,,,,,,,,-18500000.0,,722500000.0,,,1738400000.0,-26400000.0,75400000.0,,,,402100000.0,,,,,,,3784700000.0,,,2413300000.0,,-100000.0,1022000000.0,,,,,,,237400000.0,,,3135800000.0,,160400000.0,11451400000.0,,,105400000.0,,,,9713000000.0,,105400000.0,105900000.0,,,391700000.0,,,,,,,0.0,,,5794700000.0,0.45,495100000.0,,,0.0,7900000.0,637200000.0,466100000.0,,,8311500000.0,,1171800000.0,36100000.0,849800000.0,,,526900000.0,,,-18100000.0,,,523100000.0,311600000.0,12700000.0,,,,,,,,,,,,,,
1475193600,,379100000.0,,,,232600000.0,,,330700000.0,,,330700000.0,,311600000.0,-419800000.0,,,2600000.0,,24800000.0,117100000.0,-341400000.0,822900000.0,-10100000.0,,,16400000.0,,237100000.0,,8400000.0,-32300000.0,,2500000.0,,95600000.0,,,,,3135600000.0,,,,,,-94700000.0,2000000.0,,,47000000.0,,,,152900000.0,,,,,19100000.0,,,,134500000.0,0.0,,,,,,224000000.0,-479400000.0,12600000.0,-31500000.0,,0.39,12000000.0,,201700000.0,,,,,,,,,,,,,,,,,,-18100000.0,,770200000.0,,,1841600000.0,-7500000.0,76200000.0,,,,379100000.0,,,,,,,3859000000.0,,,2825100000.0,,-12100000.0,954200000.0,,,,,,,236300000.0,,,3595300000.0,,120600000.0,11952400000.0,,,92500000.0,,,,10110800000.0,,92500000.0,92300000.0,,,400800000.0,,,,,,,0.0,,,6056700000.0,0.4,440600000.0,,,0.0,-9500000.0,672100000.0,482800000.0,,,8344100000.0,,1569800000.0,-3800000.0,854500000.0,,,513600000.0,,,-379700000.0,,,556400000.0,330700000.0,-15300000.0,,,,,,,,,,,,,,
1483142400,9773500000.0,399700000.0,799800000.0,,2957600000.0,230700000.0,383900000.0,-3100000.0,383900000.0,14100000.0,563400000.0,383900000.0,2000900000.0,330700000.0,-370700000.0,748500000.0,,2600000.0,-526200000.0,24700000.0,132600000.0,0.0,799800000.0,17800000.0,,65400000.0,21100000.0,,-112700000.0,1854900000.0,9000000.0,-46000000.0,,1000000.0,-1055100000.0,64100000.0,284600000.0,,-341800000.0,64200000.0,2957600000.0,399500000.0,,60000000.0,,,-119200000.0,7400000.0,-122800000.0,1523000000.0,64200000.0,,1854900000.0,-23900000.0,222400000.0,,,-126100000.0,-1055100000.0,53200000.0,-75100000.0,,,141800000.0,2700000.0,,,,,848600000.0,223000000.0,-705700000.0,20500000.0,-20800000.0,,0.46,11900000.0,2700000.0,216400000.0,12300000.0,,517100000.0,,,,99300000.0,35900000.0,,-921600000.0,,3745300000.0,5952000000.0,2600000.0,41300000.0,-705700000.0,,-17900000.0,1.94,771000000.0,477900000.0,,1882600000.0,15800000.0,74800000.0,,7200000.0,223000000.0,399700000.0,2759200000.0,218000000.0,-43200000.0,3530200000.0,83500000.0,9500000.0,3948000000.0,,383900000.0,2759200000.0,,-8200000.0,996500000.0,1.97,,,,431400000.0,520600000.0,234200000.0,383900000.0,440900000.0,3530200000.0,14100000.0,176400000.0,11656100000.0,,1744400000.0,107000000.0,437300000.0,429900000.0,21100000.0,9773500000.0,-64600000.0,107000000.0,107900000.0,64100000.0,,399500000.0,1523000000.0,1511100000.0,-813900000.0,1882600000.0,-17800000.0,11656100000.0,83500000.0,8114300000.0,771000000.0,5952000000.0,0.46,455000000.0,429900000.0,271700000.0,0.0,-800000.0,636000000.0,439500000.0,,3948000000.0,8114300000.0,439500000.0,1511100000.0,24500000.0,848600000.0,,636000000.0,541500000.0,20100000.0,,-46600000.0,,221600000.0,517100000.0,383900000.0,8600000.0,,,,,,,,,,,,,,
1490918400,,404700000.0,,,,230100000.0,,,363300000.0,,,363300000.0,,383900000.0,-5400000.0,,,2600000.0,,16900000.0,76600000.0,-9100000.0,807100000.0,46200000.0,,,22700000.0,,-67600000.0,,9300000.0,-35900000.0,,0.0,,153000000.0,,,,,2955100000.0,,,,,,-77900000.0,2400000.0,,,42100000.0,,,,82500000.0,,,,,-20600000.0,,,,87300000.0,0.0,,,,,,258400000.0,-658000000.0,-61100000.0,9800000.0,,0.26,10800000.0,,162000000.0,,,,,,,,,,,,,,,,,,-18000000.0,,747500000.0,,,1720600000.0,-13100000.0,76100000.0,,,,404700000.0,,,,,,,3986400000.0,,,2682900000.0,,-100000.0,900500000.0,,,,,,,234000000.0,,,3430400000.0,,46600000.0,11594000000.0,,,59800000.0,,,,9873400000.0,,59800000.0,59700000.0,,,401600000.0,,,,,,,0.0,,,5958200000.0,0.26,408500000.0,,,2400000.0,-2100000.0,598600000.0,424300000.0,,,8152200000.0,,1528100000.0,-38300000.0,753200000.0,,,492000000.0,,,-41100000.0,,,565100000.0,363300000.0,23400000.0,,,,,,,,,,,,,,
1498780800,,417600000.0,,,,229400000.0,,,268400000.0,,,268400000.0,,363300000.0,-1200000.0,,,2600000.0,,-14500000.0,-1064800000.0,-116100000.0,841000000.0,-44300000.0,,,21600000.0,,-78900000.0,,9600000.0,-34800000.0,,0.0,,160300000.0,,,,,3059400000.0,,,,,,-73600000.0,2900000.0,,,31400000.0,,,,126200000.0,,,,,-94900000.0,,,,126600000.0,0.0,,,,,,245600000.0,-438000000.0,-62100000.0,-44000000.0,,-4.58,11100000.0,,-977400000.0,,,,,,,,,,,,,,,,,,-20100000.0,,753700000.0,,,1765700000.0,20900000.0,77800000.0,,,,417600000.0,,,,,,,2915600000.0,,,2822100000.0,,-2200000.0,992700000.0,,,,,,,229400000.0,,,3575800000.0,,91400000.0,10850000000.0,,,-1050000000.0,,,,9084300000.0,,-1050000000.0,-1050300000.0,,,432400000.0,,,,,,,0.0,,,5023600000.0,-4.58,448500000.0,,,2900000.0,-1182400000.0,664200000.0,455100000.0,,,7262500000.0,,1587300000.0,-11300000.0,802400000.0,,,544200000.0,,,-150800000.0,,,596800000.0,268400000.0,-13900000.0,,,,,,,,,,,,,,
1506729600,,430500000.0,,,,229500000.0,,,370000000.0,,,370000000.0,,268400000.0,-9600000.0,,,2600000.0,,7100000.0,97600000.0,-10700000.0,859900000.0,-59500000.0,,,21400000.0,,-22100000.0,,9800000.0,-34600000.0,,0.0,,182600000.0,,,,,3109200000.0,,,,,,100000.0,1200000.0,,,39700000.0,,,,164300000.0,,,,,101600000.0,,,,128500000.0,0.0,,,,,,249000000.0,-318600000.0,-19500000.0,-12100000.0,,0.39,18900000.0,,187900000.0,,,,,,,,,,,,,,,,,,-20100000.0,,848400000.0,,,1972400000.0,4100000.0,80500000.0,,,,430500000.0,,,,,,,2986000000.0,,,2860800000.0,,0.0,1009200000.0,,,,,,,233100000.0,,,3709200000.0,,129700000.0,11199000000.0,,,90600000.0,,,,9226600000.0,,90600000.0,90500000.0,,,441900000.0,,,,,,,0.0,,,5074900000.0,0.39,450200000.0,,,0.0,-21500000.0,734400000.0,538300000.0,,,7477800000.0,,1600700000.0,-17700000.0,818200000.0,,,559000000.0,,,-43900000.0,,,624400000.0,370000000.0,-400000.0,,,,,,,,,,,,,,
1514678400,8372000000.0,421900000.0,876000000.0,,2800700000.0,228600000.0,375000000.0,-2081400000.0,320600000.0,8900000.0,601900000.0,375000000.0,2188500000.0,370000000.0,-500000.0,-1248800000.0,,2600000.0,-400800000.0,-62700000.0,-712900000.0,-10000000.0,876000000.0,-5800000.0,,-62900000.0,30100000.0,,-232200000.0,2072500000.0,9600000.0,-45700000.0,,0.0,-1196500000.0,156100000.0,383900000.0,,-145900000.0,54200000.0,2800700000.0,462500000.0,,-286400000.0,,,-250000000.0,0.0,-143800000.0,1674700000.0,54200000.0,,2072500000.0,-2500000.0,228900000.0,,,-151000000.0,-1196500000.0,-49400000.0,-63400000.0,,,171400000.0,17400000.0,,,,,718000000.0,284400000.0,-291000000.0,-2100000.0,-97500000.0,,-2.95,7200000.0,17400000.0,-621300000.0,,,623100000.0,,54400000.0,,-63300000.0,38300000.0,,-16700000.0,,3993400000.0,4539200000.0,2600000.0,48000000.0,-291000000.0,,-20100000.0,-6.86,954500000.0,513800000.0,54400000.0,2002500000.0,65300000.0,82000000.0,,44200000.0,284400000.0,421900000.0,2792100000.0,229400000.0,-144800000.0,3746600000.0,116800000.0,-53200000.0,2316200000.0,,320600000.0,2792100000.0,,-200000.0,1091000000.0,-6.86,,,,-1550300000.0,-900000.0,228600000.0,320600000.0,-1603500000.0,3746600000.0,8900000.0,183200000.0,10374500000.0,,1804900000.0,-650400000.0,450900000.0,-1550000000.0,30100000.0,8372000000.0,-78300000.0,-650400000.0,-650200000.0,156100000.0,,462500000.0,1674700000.0,1611600000.0,-401400000.0,2002500000.0,77200000.0,10374500000.0,116800000.0,6616300000.0,954500000.0,4539200000.0,-2.95,497700000.0,-1550000000.0,316400000.0,0.0,-875400000.0,746200000.0,552200000.0,,2316200000.0,6616300000.0,552200000.0,1611600000.0,4400000.0,718000000.0,,746200000.0,593300000.0,6500000.0,,-50600000.0,,229400000.0,623100000.0,320600000.0,35100000.0,,,,,,,,,,,,,,
1522454400,,435200000.0,,,,227200000.0,,,317100000.0,,,317100000.0,,320600000.0,-8000000.0,,,2600000.0,,13700000.0,94800000.0,-6700000.0,888200000.0,87500000.0,,,22600000.0,,-19400000.0,,8600000.0,-39100000.0,,,,99500000.0,,,,,2811400000.0,,,,,,0.0,0.0,,,54300000.0,,,,55100000.0,,,,,-3500000.0,,,,78900000.0,,,,,,,286800000.0,-281000000.0,-76100000.0,-16800000.0,,0.35,9300000.0,,186600000.0,,,,,,,,,,,,,,,,,,-19800000.0,,895400000.0,,,2000500000.0,18000000.0,83200000.0,,,,435200000.0,,,,,,,2375900000.0,,,2772200000.0,,-2400000.0,956100000.0,,,,,,,229900000.0,,,3667600000.0,,16000000.0,10372800000.0,,,81200000.0,,,,8372300000.0,,81200000.0,81100000.0,,,485300000.0,,,,,,,,,,4573200000.0,0.36,442000000.0,,,,23900000.0,670400000.0,531700000.0,,,6693100000.0,,1645500000.0,-64700000.0,641400000.0,,,514100000.0,,,-45200000.0,,,696600000.0,317100000.0,-3900000.0,,,,,,,,,,,,,,
1530316800,,432200000.0,,,,225200000.0,,,239300000.0,,,239300000.0,,317100000.0,7600000.0,,,2600000.0,,-41300000.0,-1162300000.0,-123800000.0,857600000.0,-64500000.0,,,218100000.0,,-69400000.0,,9600000.0,-47400000.0,,,,67400000.0,,,,,2546800000.0,,,,,,-250200000.0,56000000.0,,,31900000.0,,,,116900000.0,,,,,-77800000.0,,,,120600000.0,,,,,,,292400000.0,-440800000.0,-48900000.0,-54000000.0,,-4.98,500000.0,,-1067000000.0,,,,,,,,,,,,,,,,,,-19900000.0,,1117700000.0,,,1892400000.0,-10500000.0,85700000.0,,,,432200000.0,,,,,,,1216200000.0,,,2564200000.0,,0.0,1042100000.0,,,,,,,225200000.0,,,3681900000.0,,69500000.0,8822000000.0,,,-1122000000.0,,,,6929600000.0,,-1122000000.0,-1121000000.0,,,439600000.0,,,,,,,,,,3457800000.0,-4.98,489300000.0,,,,-1273700000.0,710300000.0,575300000.0,,,5127200000.0,,1586600000.0,-4600000.0,538000000.0,,,552800000.0,,,-114300000.0,,,666300000.0,239300000.0,-2600000.0,,,,,,,,,,,,,,
1538265600,,418500000.0,,,,222400000.0,,,233100000.0,,,233100000.0,,239300000.0,-8900000.0,,,2600000.0,,4200000.0,31700000.0,0.0,865700000.0,2100000.0,,,154800000.0,,-82400000.0,,9700000.0,-49600000.0,,,,69100000.0,,,,,2488000000.0,,,,,,0.0,1800000.0,,,69000000.0,,,,125600000.0,,,,,-6200000.0,,,,57600000.0,,,,,,,287800000.0,-466500000.0,21900000.0,-27100000.0,,0.13,5300000.0,,125600000.0,,,,,,,,,,,,,,,,,,-19400000.0,,1080100000.0,,,1902800000.0,11700000.0,84200000.0,,,,418500000.0,,,,,,,1243600000.0,,,2534800000.0,,-100000.0,928400000.0,,,,,,,223700000.0,,,3614900000.0,,76000000.0,8769200000.0,,,28000000.0,,,,6866400000.0,,28000000.0,27500000.0,,,446300000.0,,,,,,,,,,3443600000.0,0.13,452300000.0,,,,-16800000.0,702000000.0,568500000.0,,,5142000000.0,,1574800000.0,-14000000.0,513700000.0,,,476100000.0,,,-45500000.0,,,672000000.0,233100000.0,16600000.0,,,,,,,,,,,,,,
