,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualInvestingCashFlow,quarterlyNetIncome,annualChangeInInventory,quarterlyCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyTaxProvision,annualAccountsReceivable,quarterlyNetPPE,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInventory,quarterlyAccountsReceivable,quarterlyOperatingExpense,annualGrossProfit,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualOperatingCashFlow,annualNetPPE,annualInventory,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicAverageShares,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,annualEbitda,annualDilutedEPS,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualBasicEPS,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingCapitalExpenditure,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNonCurrentDeferredRevenue,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyCurrentDebt,trailingEndCashPosition,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualOperatingExpense,trailingDeferredIncomeTax,annualTaxProvision,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingCostOfRevenue,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,annualDilutedAverageShares,annualTotalRevenue,annualCurrentAssets,quarterlyChangeInInventory,trailingOperatingExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,annualTotalAssets,trailingNetIncomeCommonStockholders,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,annualCostOfRevenue,annualOtherCurrentAssets,annualLongTermDebt,quarterlyOtherCurrentAssets,annualNetIncome,annualBasicAverageShares,annualBeginningCashPosition,annualTotalNonCurrentAssets,annualFreeCashFlow,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1443571200,,53000.0,181756000.0,259315000.0,,-263190000.0,,,,775000.0,,,138003000.0,,-151610000.0,,,,351799000.0,140564000.0,3080023000.0,,0.97,138059000.0,1601511000.0,,66293000.0,,8649851000.0,,-4441000.0,,276689000.0,288764000.0,175351000.0,,60844000.0,,,301874000.0,,,,,1563000.0,141622697.0,,,2266000.0,706344000.0,,,,,200189000.0,,,,,,,,,,,,,,,3829000.0,141838178.0,10584079000.0,,137699000.0,,,,,,-22435000.0,,9826396000.0,,,,,3829000.0,85627000.0,331909000.0,,75464000.0,44306000.0,-10772000.0,,,0.97,,6908158000.0,255604000.0,46859000.0,,,71862000.0,,-2106000.0,175309000.0,,430955000.0,,,,,,,,,732829000.0,,,,,,,,,,,2493000.0,,-48581000.0,,,3829000.0,,,-87046000.0,,7000.0,,,,,,336790000.0,,6029465000.0,,,206857000.0,957721000.0,,878693000.0,,-128000.0,,757683000.0,,,,,,60485000.0,3663269000.0,,,,283690000.0,-213041000.0,,,,149160000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,33000.0,184057000.0,260015000.0,3656721000.0,82222000.0,-2075000.0,1591430000.0,104724000.0,829000.0,-575000.0,-649704000.0,39236000.0,-53263000.0,-213713000.0,-66164000.0,337565000.0,,130910000.0,41826000.0,3302047000.0,,,132329000.0,1591430000.0,-52402000.0,24190000.0,258286000.0,8793141000.0,,339000.0,706767000.0,301294000.0,258286000.0,196627000.0,1338767000.0,71426000.0,836935000.0,,240979000.0,,714543000.0,8793141000.0,301294000.0,-598000.0,,,,3829000.0,706767000.0,-731008000.0,968163000.0,2.09,,-82803000.0,,298588000.0,,-1325000.0,,3231000.0,-1223000.0,,132329000.0,,2.11,3231000.0,,453796000.0,3231000.0,,10705666000.0,,39153000.0,,,,,620997000.0,30479000.0,9601000.0,9988525000.0,13201786000.0,,220969000.0,,3231000.0,90508000.0,278609000.0,,17805000.0,42682000.0,-16805000.0,,,,,7033703000.0,108359000.0,-31269000.0,184057000.0,301796000.0,24730000.0,,11615000.0,220969000.0,,304986000.0,,13201786000.0,-700228000.0,71426000.0,717770000.0,,152000000.0,3231000.0,545965000.0,,176802000.0,9042000.0,,,,,139278223.0,2459164000.0,717141000.0,-24449000.0,,-48504000.0,-3046000.0,,3231000.0,,260015000.0,-213730000.0,257998000.0,-41000.0,-4408645000.0,6196768000.0,6636000.0,,151332000.0,199206000.0,291283000.0,6196768000.0,,-95468000.0,66016000.0,945830000.0,,836935000.0,,-442000.0,,717141000.0,,10705666000.0,,7033703000.0,945830000.0,70711000.0,3656721000.0,-4408645000.0,-186120000.0,278609000.0,298588000.0,-362422000.0,1120397000.0,137466000.0,3302047000.0,137466000.0,291929000.0,137957515.0,4556000.0,9988525000.0,14315000.0,,250278000.0,,,,,,,,,,,,,,,,,,
1459382400,,-7511000.0,183455000.0,258242000.0,,-40875000.0,,,,657000.0,,,65585000.0,,-220849000.0,,,,238876000.0,68708000.0,3150478000.0,,0.46,107915000.0,1619112000.0,,38622000.0,,8941580000.0,,5950000.0,,301340000.0,225090000.0,189064000.0,,86222000.0,,,238575000.0,,,,,240000.0,141992846.0,,,3231000.0,708143000.0,,,,,18027000.0,,,,,,,,,,,,,,,3471000.0,142311228.0,10805597000.0,,65450000.0,,,,,,33196000.0,,10130018000.0,,,,,3471000.0,91969000.0,468642000.0,,40295000.0,40431000.0,-13712000.0,,,0.46,,7118392000.0,141811000.0,40301000.0,,,33984000.0,,-31158000.0,230307000.0,,330875000.0,,,,,,,,,569450000.0,,,,,,,,,,,109000.0,,-49665000.0,,,3471000.0,,,-197761000.0,,-2464000.0,,,,,,239730000.0,,6044459000.0,,,107330000.0,959936000.0,,1073933000.0,,-2840000.0,-655000.0,675579000.0,,,,,,56456000.0,3671390000.0,,,,291065000.0,-213867000.0,,,,125407000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,0.0,189179000.0,241081000.0,,210139000.0,,,,697000.0,,,72340000.0,,-282782000.0,,,,89805000.0,76144000.0,3498926000.0,,0.51,124475000.0,1655825000.0,,40542000.0,,9063770000.0,,2754000.0,,299465000.0,298841000.0,208357000.0,,41969000.0,,,259476000.0,,,,,1742000.0,142033842.0,,,3471000.0,708455000.0,,,,,-192977000.0,,,,,,,,,,,,,,,5213000.0,142497335.0,10970742000.0,,72184000.0,,,,,,-73751000.0,,10228874000.0,,,,,5213000.0,92728000.0,328842000.0,,25077000.0,39683000.0,-40539000.0,,,0.51,,7255991000.0,153615000.0,-122105000.0,,,41350000.0,,9794000.0,178374000.0,,361972000.0,,,,,,,,,621448000.0,,,,,,,,,,,2031000.0,,-51472000.0,,,5213000.0,,,-298202000.0,,-2783000.0,,,,,,249097000.0,,6434480000.0,,,116686000.0,978187000.0,,821511000.0,,42000.0,0.0,741868000.0,,,,,,75724000.0,3695133000.0,,,,295383000.0,-49810000.0,,,,120355000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,-19000.0,198796000.0,252775000.0,,-46113000.0,,,,649000.0,,,154720000.0,,-318305000.0,,,,363892000.0,158553000.0,3499439000.0,,1.09,119647000.0,1737359000.0,,81211000.0,,9298685000.0,,10085000.0,,290080000.0,322386000.0,193708000.0,,61833000.0,,,300370000.0,,,,,-1276000.0,142090706.0,,,5213000.0,708719000.0,,,,,45587000.0,,,,,,,,,,,,,,,3937000.0,142577945.0,11244418000.0,,154395000.0,,,,,,-23545000.0,,10482115000.0,,,,,3937000.0,90659000.0,334742000.0,,3196000.0,40897000.0,-3649000.0,,,1.08,,7420000000.0,270576000.0,26398000.0,,,85095000.0,,31100000.0,228046000.0,,464284000.0,,,,,,,,,764654000.0,,,,,,,,,,,9540000.0,,-51650000.0,,,3937000.0,,,-319055000.0,,-2647000.0,,,,,,371320000.0,,6502972000.0,,,239764000.0,1078799000.0,,917028000.0,,-297000.0,0.0,762303000.0,,,,,,60582000.0,3800967000.0,,,,293037000.0,-1928000.0,,,,130275000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,1000.0,200122000.0,249828000.0,3805875000.0,67024000.0,-11630000.0,1752776000.0,139703000.0,436000.0,-655000.0,-1012760000.0,53932000.0,1790000.0,-265034000.0,190175000.0,365233000.0,,129847000.0,57795000.0,3499879000.0,,,96996000.0,1752776000.0,-61229000.0,24164000.0,288579000.0,9506263000.0,,6793000.0,708956000.0,300125000.0,288579000.0,200503000.0,1473515000.0,72519000.0,1047193000.0,,290151000.0,,822420000.0,9506263000.0,300125000.0,-871000.0,,,,3937000.0,708956000.0,-332745000.0,1072699000.0,2.43,,-135187000.0,,293980000.0,,-165000.0,,3066000.0,-3609000.0,,96996000.0,,2.43,3066000.0,,545740000.0,3066000.0,,11487074000.0,,53823000.0,,,,,681883000.0,33806000.0,25583000.0,10718692000.0,14151335000.0,,220522000.0,,3066000.0,89877000.0,518542000.0,,71135000.0,40715000.0,-3329000.0,,,,,7653884000.0,115881000.0,-44106000.0,200122000.0,361200000.0,24800000.0,,-17885000.0,220522000.0,,316384000.0,,14151335000.0,-1086970000.0,72519000.0,791632000.0,,184540000.0,3066000.0,606535000.0,,161726000.0,-30294000.0,,,,,142474681.0,2562087000.0,768382000.0,-9890000.0,,-51553000.0,-7529000.0,,3066000.0,,249828000.0,-197742000.0,2439000.0,-3736000.0,-4645072000.0,6606691000.0,-8149000.0,,185229000.0,212551000.0,345863000.0,6606691000.0,,-99512000.0,81959000.0,1078602000.0,,1047193000.0,,-514000.0,0.0,768382000.0,,11487074000.0,,7653884000.0,1078602000.0,68689000.0,3805875000.0,-4645072000.0,-204340000.0,518542000.0,293980000.0,-67140000.0,1088572000.0,147084000.0,3499879000.0,147084000.0,346577000.0,142067558.0,3231000.0,10718692000.0,-264550000.0,,261451000.0,,,,,,,,,,,,,,,,,,
1490918400,,-12766000.0,212820000.0,253243000.0,,-60708000.0,,,,470000.0,,,59661000.0,,-175400000.0,,,,237123000.0,63482000.0,3768415000.0,,0.42,81789000.0,1767299000.0,,20911000.0,,9576990000.0,,-861000.0,,310861000.0,237032000.0,190498000.0,,85612000.0,,,255727000.0,,,,,293000.0,142436622.0,,,3066000.0,710238000.0,,,,,61723000.0,,,,,,,,,,,,,,,3359000.0,142695606.0,11515590000.0,,59553000.0,,,,,,51547000.0,,10794490000.0,,,,,3359000.0,96694000.0,254838000.0,,5823000.0,41095000.0,-4191000.0,,,0.42,,7684421000.0,126349000.0,51716000.0,,,19011000.0,,-23135000.0,162231000.0,,316847000.0,,,,,,,,,572574000.0,,,,,,,,,,,-10581000.0,,-52750000.0,,,3359000.0,,,-176122000.0,,-775000.0,,,,,,222182000.0,,6917683000.0,,,84393000.0,1080268000.0,,766738000.0,,-2354000.0,0.0,721100000.0,,,,,,59157000.0,3805793000.0,,,,293725000.0,-152640000.0,,,,149007000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,0.0,220031000.0,226214000.0,,96646000.0,,,,189000.0,,,72065000.0,,-208227000.0,,,,126201000.0,76039000.0,3768833000.0,,0.5,88197000.0,1794177000.0,,35906000.0,,9658791000.0,,512000.0,,302696000.0,274426000.0,193498000.0,,45124000.0,,,260711000.0,,,,,-149000.0,142465749.0,,,3359000.0,710467000.0,,,,,-82026000.0,,,,,,,,,,,,,,,3210000.0,142596356.0,11596150000.0,,71935000.0,,,,,,-37393000.0,,10855924000.0,,,,,3210000.0,101909000.0,357738000.0,,7900000.0,43679000.0,-21824000.0,,,0.5,,7741271000.0,155112000.0,-90380000.0,,,34841000.0,,3123000.0,139628000.0,,348610000.0,,,,,,,,,609321000.0,,,,,,,,,,,8319000.0,,-56668000.0,,,3210000.0,,,-222996000.0,,2000.0,,,,,,257533000.0,,6967099000.0,,,111945000.0,1095247000.0,,774172000.0,,-845000.0,0.0,740226000.0,,,,,,57579000.0,3825529000.0,,,,294428000.0,-863000.0,,,,140817000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,-17000.0,229927000.0,241384000.0,,-196929000.0,,,,0.0,,,158306000.0,,-180995000.0,,,,378998000.0,160724000.0,3768285000.0,,1.11,88341000.0,1866583000.0,,55743000.0,,9672081000.0,,-51000.0,,285074000.0,308275000.0,202113000.0,,64851000.0,,,332238000.0,,,,,178000.0,142472987.0,,,3210000.0,710471000.0,,,,,198003000.0,,,,,,,,,,,,,,,3388000.0,142516049.0,11625375000.0,,158017000.0,,,,,,-33850000.0,,10892326000.0,,,,,3388000.0,102869000.0,217634000.0,,2438000.0,43458000.0,-3122000.0,,,1.11,,7746475000.0,259976000.0,38477000.0,,,73134000.0,,9968000.0,147933000.0,,462089000.0,,,,,,,,,794327000.0,,,,,,,,,,,17777000.0,,-56922000.0,,,3388000.0,,,-181891000.0,,-3821000.0,,,,,,362794000.0,,7059629000.0,,,216467000.0,1196460000.0,,686846000.0,,-212000.0,0.0,733049000.0,,,,,,65630000.0,3929003000.0,,,,292893000.0,-929000.0,,,,120531000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,0.0,237102000.0,244827000.0,3908122000.0,29353000.0,-21522000.0,815743000.0,42665000.0,0.0,0.0,-780434000.0,33888000.0,7182000.0,-200023000.0,-131638000.0,403914000.0,,170116000.0,36307000.0,3768988000.0,,0.24,101047000.0,815743000.0,-54908000.0,38596000.0,290652000.0,9730034000.0,,390000.0,710471000.0,293562000.0,290652000.0,202834000.0,1447663000.0,72693000.0,823717000.0,,274665000.0,,912438000.0,9730034000.0,293562000.0,44000.0,142479000.0,,,3388000.0,710471000.0,-156378000.0,1062622000.0,2.27,,-29907000.0,,340156000.0,,366000.0,,3432000.0,-3546000.0,,101047000.0,,2.27,3432000.0,,487707000.0,3432000.0,142585000.0,11624368000.0,,33819000.0,,,,,658719000.0,17623000.0,-11000.0,10897318000.0,14597603000.0,,204186000.0,,3432000.0,102442000.0,304234000.0,,26504000.0,42769000.0,-25771000.0,,,0.24,,7763931000.0,117282000.0,20022000.0,237102000.0,336552000.0,22582000.0,,20067000.0,204186000.0,,320116000.0,,14597603000.0,-764645000.0,72693000.0,788944000.0,,151155000.0,3432000.0,594781000.0,,171001000.0,-2073000.0,,,,,142560000.0,2571003000.0,727050000.0,-8333000.0,,-56777000.0,-12783000.0,,3432000.0,,244827000.0,-199425000.0,659000.0,-16928000.0,-4867569000.0,6940214000.0,10023000.0,,149568000.0,220114000.0,323336000.0,6940214000.0,,19835000.0,74903000.0,1173255000.0,,823717000.0,,-135000.0,0.0,727050000.0,,11624368000.0,,7763931000.0,1173255000.0,67200000.0,3908122000.0,-4867569000.0,-223117000.0,304234000.0,340156000.0,-1946000.0,1123340000.0,122979000.0,3768988000.0,122979000.0,323920000.0,142464000.0,3066000.0,10897318000.0,147793000.0,,249567000.0,,,,,,,,,,,,,,,,,,
1522454400,,-3877000.0,241153000.0,251268000.0,,-77713000.0,,,,0.0,,,60485000.0,,-174765000.0,,,,259628000.0,62904000.0,3739353000.0,,0.42,92682000.0,824699000.0,,9174000.0,,9763664000.0,,-7611000.0,,286831000.0,244411000.0,133580000.0,,91741000.0,,,343094000.0,,,,,7734000.0,142635490.0,,,3520000.0,711166000.0,,,,,84863000.0,,,,,,,,,,,,,,,11166000.0,142651580.0,11620369000.0,,60381000.0,,,,,,46241000.0,,10937121000.0,,,,,11166000.0,97357000.0,320137000.0,,88619000.0,43841000.0,-86427000.0,,,0.42,,7755923000.0,123530000.0,92641000.0,,,3803000.0,,-24219000.0,139308000.0,,257110000.0,,,,,,,,,600204000.0,,,,,,,,,,,6885000.0,,-57438000.0,,,11254000.0,,,-174181000.0,,-3040000.0,,,,,,213276000.0,,6925574000.0,,,72078000.0,1176095000.0,,830349000.0,,-1608000.0,,683248000.0,,,,,,,3909712000.0,,,,335358000.0,-31219000.0,,,,120274000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,-13323000.0,498200000.0,359600000.0,,110313000.0,,,,,,,101800000.0,,-260435000.0,,,,137572000.0,104400000.0,6692200000.0,,0.56,334100000.0,1436300000.0,,-45000000.0,,18992600000.0,,-10500000.0,,539900000.0,194300000.0,184600000.0,,82000000.0,,,581900000.0,,,,,1268966000.0,180900000.0,,,11254000.0,9718100000.0,,,,,-122863000.0,,,,,,,,,,,,,,,1280100000.0,181000000.0,26659300000.0,,101700000.0,,,,,,-70941000.0,,23722000000.0,,,,,1280100000.0,134043000.0,2123900000.0,,157781000.0,58400000.0,-25473000.0,,,0.56,,15763900000.0,126900000.0,-70941000.0,,,-48803000.0,,-17481000.0,327600000.0,,311500000.0,,29047800000.0,,,,,,,893400000.0,,,,,,,,,,,18615000.0,,-170862000.0,,,1280200000.0,,,1021081000.0,,1040000.0,,,,,,250443000.0,,12686000000.0,,,58000000.0,1220000000.0,,3077900000.0,2333700000.0,-4992000.0,,2937300000.0,,,,,,,10938100000.0,-10055200000.0,,,608700000.0,-2181000.0,,,,347700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,0.0,518000000.0,379700000.0,,-1122700000.0,,,,,,,355000000.0,,-263100000.0,,,,794400000.0,357600000.0,6690900000.0,,1.32,343000000.0,1536000000.0,,64100000.0,,19006900000.0,,-24300000.0,,520900000.0,231700000.0,276900000.0,,119600000.0,,,772500000.0,,,,,-600400000.0,268600000.0,,,1280200000.0,9236400000.0,,,,,531300000.0,,,,,,,,,,,,,,,679700000.0,268800000.0,26075200000.0,,354800000.0,,,,,,-10200000.0,,23756200000.0,,,,,679700000.0,208800000.0,1610800000.0,,10900000.0,89100000.0,-11300000.0,,,1.32,,15426400000.0,533100000.0,128900000.0,,,92800000.0,,-16800000.0,303700000.0,,810000000.0,,29175100000.0,,,,,,,1582500000.0,,,,,,,,,,,19100000.0,,-122100000.0,,,679800000.0,,,-272100000.0,,-3500000.0,,,,,,717600000.0,,12767200000.0,,,419700000.0,1452500000.0,,2659200000.0,2333500000.0,-8600000.0,,2319000000.0,,,,,,,10688900000.0,-10168200000.0,,,610800000.0,-129300000.0,,,,332500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,-4100000.0,472100000.0,396500000.0,10028200000.0,-448300000.0,-6300000.0,1599200000.0,265100000.0,,,197400000.0,18500000.0,54700000.0,-371400000.0,-1538400000.0,662400000.0,,306200000.0,21100000.0,6687400000.0,,,282100000.0,1599200000.0,-134600000.0,30700000.0,16700000.0,18951700000.0,,-10700000.0,8685200000.0,511000000.0,16700000.0,292800000.0,1821500000.0,110900000.0,2867200000.0,,756900000.0,2338900000.0,1497800000.0,18951700000.0,511000000.0,-519500000.0,,,,679800000.0,8685200000.0,-428200000.0,1541600000.0,2.5,,-65200000.0,,609900000.0,-3000000.0,156800000.0,,160300000.0,-17600000.0,,282100000.0,,2.5,160300000.0,,599600000.0,160300000.0,,25598100000.0,,18900000.0,,,,,933600000.0,300000000.0,-54400000.0,23917100000.0,28868700000.0,,451500000.0,,160300000.0,222200000.0,1839300000.0,,7800000.0,88300000.0,-11400000.0,,,,,15607400000.0,150100000.0,-20700000.0,472100000.0,546000000.0,76400000.0,,115200000.0,451500000.0,-1042300000.0,442900000.0,-3000000.0,28868700000.0,-1069700000.0,110900000.0,887900000.0,,59000000.0,160300000.0,1199800000.0,,279600000.0,265100000.0,,,,,214100000.0,4275900000.0,1681000000.0,10100000.0,,-124600000.0,-21300000.0,,160300000.0,,396500000.0,-377400000.0,,-800000.0,-9917000000.0,12740200000.0,56700000.0,-556200000.0,124200000.0,361600000.0,535800000.0,12740200000.0,,129900000.0,51100000.0,1346000000.0,,2867200000.0,2338900000.0,-2400000.0,,1681000000.0,,25598100000.0,,15607400000.0,1346000000.0,,10028200000.0,-9917000000.0,-475000000.0,1839300000.0,609900000.0,-265500000.0,2454400000.0,303900000.0,6687400000.0,303900000.0,535800000.0,213900000.0,3500000.0,23917100000.0,428100000.0,,,,,,,,,,,,,,,,,,,,
1553990400,,-4500000.0,518300000.0,535100000.0,,296900000.0,,,,,,,99500000.0,,-309000000.0,,,,362100000.0,103400000.0,7144700000.0,,0.39,213000000.0,1603800000.0,,9300000.0,,19009200000.0,,-8000000.0,,466500000.0,15000000.0,306900000.0,,150200000.0,,,700400000.0,,,,,387600000.0,252800000.0,,,160300000.0,8110400000.0,,,,,53100000.0,,,,,,,,,,,,,,,133600000.0,253000000.0,26060700000.0,,99500000.0,,,,,,26600000.0,,24133100000.0,,,,,133600000.0,228200000.0,2403400000.0,,56300000.0,91100000.0,-20000000.0,,,0.39,,16669000000.0,209600000.0,28800000.0,,,-2000000.0,,-119400000.0,293700000.0,,516500000.0,-13200000.0,28865400000.0,,,,,,,1216900000.0,,,,,,,,,,,44600000.0,,-119800000.0,,,547900000.0,,,-271400000.0,,3800000.0,,,,-578300000.0,,429800000.0,,13333600000.0,,,110500000.0,1325700000.0,,3335400000.0,2338900000.0,1300000.0,,1927600000.0,,,,,,,9422900000.0,-9856200000.0,,,695800000.0,-61500000.0,,,,266500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,-2800000.0,535700000.0,512400000.0,,-454400000.0,,,,,,,139700000.0,,-263400000.0,,,,271600000.0,144600000.0,7141300000.0,,0.57,288700000.0,1630600000.0,,24400000.0,,19092600000.0,,-9400000.0,,488700000.0,17000000.0,307000000.0,,80700000.0,,,643000000.0,,,,,-440900000.0,243200000.0,,,547900000.0,7563000000.0,,,,,8200000.0,,,,,,,,,,,,,,,107000000.0,243400000.0,25718400000.0,,139700000.0,,,,,,-104900000.0,,24179000000.0,,,,,107000000.0,230200000.0,2584400000.0,,36600000.0,95400000.0,-24000000.0,,,0.57,,16863700000.0,271700000.0,-115500000.0,,,15900000.0,,-16600000.0,278100000.0,,578700000.0,-29000000.0,29077200000.0,,,,,,,1221700000.0,,,,,,,,,,,-22100000.0,,-115800000.0,,,107000000.0,,,-258100000.0,,-3600000.0,,,,-550400000.0,,492500000.0,,13380900000.0,,,166900000.0,1349100000.0,,3482800000.0,2336600000.0,-7300000.0,,1539400000.0,,,,,,,8883100000.0,-9984600000.0,,,726900000.0,-721300000.0,,,,242700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,4500000.0,-76300000.0,541000000.0,508000000.0,,-627900000.0,,,,,,,366800000.0,,-276700000.0,,,139200000.0,813600000.0,370900000.0,8768000000.0,-472100000.0,1.56,268000000.0,1729600000.0,,65500000.0,,19139900000.0,1753500000.0,-15100000.0,,454400000.0,19500000.0,307600000.0,,110700000.0,,,731300000.0,,,,,-56900000.0,234600000.0,67100000.0,-2077200000.0,107000000.0,7066900000.0,,,,-2200000.0,536900000.0,3300000.0,,,,2384400000.0,,,761300000.0,,-66000000.0,,,365600000.0,,50100000.0,235000000.0,25907500000.0,-1220500000.0,366800000.0,1170100000.0,,5216000000.0,-43200000.0,,9900000.0,,24395200000.0,,-1149500000.0,,-629700000.0,50100000.0,229300000.0,1039000000.0,50100000.0,38500000.0,90800000.0,-10600000.0,-1233700000.0,640000000.0,1.56,,17317600000.0,538700000.0,110700000.0,,,97500000.0,-2184900000.0,24500000.0,311300000.0,,846300000.0,-50700000.0,29276500000.0,,,,187800000.0,,,1577600000.0,-84800000.0,,,679800000.0,2831600000.0,231600000.0,3700000.0,,,,34500000.0,1214300000.0,-111900000.0,,,50100000.0,,,-242600000.0,,3100000.0,,,,-500000000.0,,752900000.0,,15242500000.0,,,432800000.0,1603100000.0,533000000.0,2075100000.0,2336600000.0,6200000.0,,1512300000.0,624500000.0,,624500000.0,,,,8619300000.0,-10136600000.0,,,708700000.0,-1026000000.0,,,,204800000.0,,,,,,909900000.0,,129900000.0,,,,,,,,,,,,,,,,,
